,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
660,Adama Diakhaby,Huddersfield,6.1,231,2,28,95,115,18,231,21,12,57.1,9,42.9,171,1209,654,22,15,9,17,22,188,57
661,Mouctar Diakhaby,Valencia,17.6,872,143,472,383,23,16,872,7,5,71.4,2,28.6,443,2396,1223,7,2,0,3,2,511,0
662,Bafode Diakite,Toulouse,7.0,446,28,153,215,80,2,446,6,0,0.0,6,100.0,180,893,415,8,5,0,9,6,201,24
663,Abdou Diallo,Dortmund,26.4,2229,157,803,1236,212,16,2229,54,40,74.1,14,25.9,1392,7487,4230,46,29,2,27,16,1574,62
664,Abdoulaye Diallo,Rennes,5.5,156,139,156,0,0,0,156,0,0,0.0,0,0.0,80,463,309,0,0,0,0,1,61,0
665,Mustapha Diallo,Nîmes,5.1,239,13,65,152,22,6,239,0,0,0.0,0,0.0,73,252,41,0,0,0,10,1,91,2
666,Mohamed Diame,Newcastle Utd,24.1,1050,47,276,614,169,16,1050,29,16,55.2,13,44.8,449,1924,950,17,16,3,31,38,562,15
667,Grady Diangana,West Ham,6.8,384,8,59,179,158,30,384,38,21,55.3,17,44.7,210,1378,642,20,14,13,28,19,255,72
668,Lassana Diarra,Paris S-G,1.8,159,2,21,130,10,0,159,5,4,80.0,1,20.0,112,464,193,0,3,0,2,6,136,0
669,Amadou Diawara,Napoli,7.3,618,19,86,455,85,3,618,9,9,100.0,0,0.0,431,1511,663,3,14,0,5,6,475,6
670,Brahim Diaz,Real Madrid,4.2,233,0,21,104,109,35,233,34,17,50.0,17,50.0,173,1137,535,17,10,11,18,8,204,49
671,Javier Diaz,Sevilla,1.0,26,24,26,0,0,0,26,0,0,0.0,0,0.0,14,74,39,0,0,0,0,0,12,0
672,Bakaye Dibassy,Amiens,32.7,1737,137,655,847,247,18,1737,27,16,59.3,11,40.7,893,4448,2104,37,29,3,19,16,945,68
673,Lorenzo Dickmann,SPAL,1.9,73,3,34,26,15,1,73,1,1,100.0,0,0.0,36,152,81,0,0,0,2,1,35,3
674,Daniel Didavi,Stuttgart,10.6,589,6,55,317,228,27,589,16,11,68.8,5,31.3,324,1865,811,29,17,4,32,21,417,70
676,Etienne Didot,Guingamp,23.4,1448,51,274,937,246,13,1448,7,4,57.1,3,42.9,626,2995,1254,15,11,2,21,27,850,35
677,Adrian Dieguez,Huesca,8.3,306,44,180,118,11,3,306,7,6,85.7,1,14.3,110,626,286,2,3,0,8,1,117,0
678,Eric Dier,Tottenham,16.7,1253,63,363,785,110,14,1253,7,2,28.6,5,71.4,771,3469,1716,18,19,2,12,9,905,7
679,Tim Dierssen,Hannover 96,0.2,4,0,2,2,0,0,4,0,0,0.0,0,0.0,3,9,0,0,0,0,0,0,3,0
680,Lucas Digne,Everton,32.9,2503,119,649,1020,858,32,2503,30,14,46.7,16,53.3,1093,5214,2699,82,59,5,31,30,1200,221
681,Mitchell Dijks,Bologna,22.5,1244,59,320,532,415,23,1244,68,32,47.1,36,52.9,656,5370,3081,96,75,11,35,23,673,90
682,Javairo Dilrosun,Hertha BSC,10.0,362,7,61,159,154,18,362,22,9,40.9,13,59.1,236,1844,939,36,29,13,27,14,237,64
683,Federico Dimarco,Parma,9.9,565,36,168,247,164,11,565,12,10,83.3,2,16.7,282,1501,923,21,16,3,12,14,282,33
684,Stole Dimitrievski,Rayo Vallecano,21.0,685,624,683,2,0,0,685,0,0,0.0,0,0.0,311,2194,1657,0,0,0,1,0,202,0
685,Tristan Dingome,Reims,14.9,735,8,113,427,197,15,735,23,9,39.1,14,60.9,391,1378,558,7,11,1,25,17,539,78
686,Ismael Diomande,Caen,14.4,729,42,238,463,36,1,729,13,8,61.5,5,38.5,414,2060,944,6,4,0,13,13,457,4
687,Federico Dionisi,Frosinone,2.3,94,0,1,34,59,14,94,4,1,25.0,3,75.0,65,270,77,2,7,0,6,8,89,22
688,Lois Diony,Saint-Étienne,17.7,491,7,44,169,288,90,491,31,15,48.4,16,51.6,287,1947,824,34,16,20,36,35,359,157
689,Issa Diop,West Ham,33.0,1540,210,764,766,22,17,1540,9,6,66.7,3,33.3,679,3927,2369,9,5,0,13,1,796,2
690,Papakouli Diop,Eibar,26.1,1394,27,166,903,338,35,1394,21,17,81.0,4,19.0,624,2496,1081,13,22,4,30,12,748,22
691,Sofiane Diop,Monaco,8.2,343,2,47,178,124,11,343,34,14,41.2,20,58.8,242,1613,772,24,19,5,23,22,243,64
692,Assane Diousse,Chievo,9.9,597,25,144,397,70,0,597,9,7,77.8,2,22.2,332,1642,719,6,15,1,12,4,367,8
693,Assane Diousse,Saint-Étienne,2.4,168,9,47,108,14,1,168,4,4,100.0,0,0.0,88,472,250,4,3,0,3,7,113,6
694,Axel Disasi,Reims,1.8,97,14,66,25,7,1,97,2,1,50.0,1,50.0,43,270,140,0,2,0,2,0,48,3
695,Djene,Getafe,33.1,1348,181,641,649,76,20,1348,19,16,84.2,3,15.8,500,3162,1543,17,9,2,18,11,414,11
696,Koffi Djidji,Torino,15.4,787,104,388,375,29,1,787,15,15,100.0,0,0.0,402,2001,872,8,11,1,11,7,397,1
697,Koffi Djidji,Nantes,1.0,60,6,29,30,1,0,60,0,0,0.0,0,0.0,29,156,97,0,0,0,0,1,44,0
698,Alexander Djiku,Caen,30.6,1840,212,1065,750,38,17,1840,13,8,61.5,5,38.5,799,4048,2076,7,5,1,14,13,961,3
699,Papy Djilobodji,Guingamp,1.9,110,12,42,64,6,2,110,1,1,100.0,0,0.0,50,279,143,0,0,0,1,0,58,1
700,Berat Djimsiti,Atalanta,20.1,1279,168,698,544,43,17,1279,5,5,100.0,0,0.0,730,3734,1333,5,8,1,13,4,783,2
702,Johan Djourou,SPAL,3.1,150,22,101,46,3,1,150,2,2,100.0,0,0.0,58,250,112,1,1,0,0,1,83,0
703,Marko Dmitrovic,Eibar,24.0,816,630,813,3,0,0,816,0,0,0.0,0,0.0,366,2441,1859,0,1,1,1,0,247,0
704,Matt Doherty,Wolves,34.9,2288,116,544,984,774,103,2288,49,20,40.8,29,59.2,904,4601,2688,80,45,19,44,23,1264,221
705,Keagan Dolly,Montpellier,1.0,50,0,6,29,16,2,50,0,0,0.0,0,0.0,32,188,86,2,2,0,4,4,38,5
706,Jaume Domenech,Valencia,4.0,102,93,102,0,0,0,102,0,0,0.0,0,0.0,40,327,249,0,0,0,0,0,18,0
707,Giulio Donati,Mainz 05,6.9,428,37,131,191,113,3,428,11,5,45.5,6,54.5,200,989,515,13,20,0,5,2,206,33
708,Ji Dong-won,Augsburg,9.9,505,11,66,267,179,32,505,26,19,73.1,7,26.9,262,1673,858,29,23,8,24,19,341,53
709,Anastasios Donis,Stuttgart,10.7,331,2,33,111,198,37,331,29,18,62.1,11,37.9,217,1888,855,33,18,8,37,13,245,79
710,Gianluigi Donnarumma,Milan,34.3,1248,1136,1244,4,0,0,1248,0,0,0.0,0,0.0,648,3410,2355,0,0,0,0,1,516,0
711,Godfred Donsah,Bologna,1.7,77,8,20,47,12,0,77,5,5,100.0,0,0.0,43,261,149,4,4,0,2,0,48,3
712,Riccardo Doratiotto,Cagliari,0.9,15,0,1,10,4,1,15,0,0,0.0,0,0.0,8,60,20,1,0,1,3,2,8,3
713,Gabriel Dos Santos,Lille,11.8,776,70,354,411,14,11,776,1,0,0.0,1,100.0,475,2632,1548,5,2,0,4,2,508,0
714,Mathieu Dossevi,Toulouse,27.4,1273,12,156,484,658,79,1273,91,40,44.0,51,56.0,813,5684,2753,119,70,19,90,50,872,256
715,Abdoulaye Doucoure,Watford,34.0,2320,62,432,1390,521,78,2320,55,32,58.2,23,41.8,1448,6612,3319,58,49,12,59,41,1556,83
716,Cheick Doukoure,Levante,3.5,157,4,27,111,21,2,157,3,2,66.7,1,33.3,83,369,130,0,2,0,6,4,97,5
717,Moussa Doumbia,Reims,17.8,877,12,156,380,366,40,877,62,32,51.6,30,48.4,613,4598,2369,75,52,15,62,39,660,128
718,Seydou Doumbia,Girona,6.0,141,4,12,58,75,36,141,17,12,70.6,5,29.4,87,553,207,9,10,4,15,15,92,27
719,Souleyman Doumbia,Rennes,6.7,415,24,138,209,73,1,415,14,7,50.0,7,50.0,235,1368,762,13,15,1,7,5,249,22
720,Aleksandar Dragovic,Leverkusen,14.8,1239,79,441,771,32,8,1239,0,0,0.0,0,0.0,654,3142,2145,10,9,1,7,1,883,2
721,Bartlomiej Dragowski,Fiorentina,2.5,111,101,111,0,0,0,111,1,0,0.0,1,100.0,66,301,178,0,0,0,0,0,53,0
722,Bartlomiej Dragowski,Empoli,14.0,543,496,542,2,0,0,543,0,0,0.0,0,0.0,248,1556,1156,0,0,0,0,0,153,0
723,Julian Draxler,Paris S-G,22.7,1785,9,163,1029,611,67,1785,58,43,74.1,15,25.9,1142,7091,3733,93,87,18,35,42,1450,169
724,Luke Dreher,Crystal Palace,0.0,3,0,0,1,2,0,3,0,0,0.0,0,0.0,2,17,15,0,0,0,0,0,3,0
725,Josip Drmic,M'Gladbach,2.5,82,0,6,40,36,9,82,3,2,66.7,1,33.3,43,303,107,7,4,1,5,4,61,18
726,Jaroslav Drobny,Düsseldorf,2.0,40,31,39,1,0,0,40,0,0,0.0,0,0.0,17,124,93,0,0,0,0,0,9,0
728,Oscar Duarte,Espanyol,7.3,406,45,223,175,11,1,406,0,0,0.0,0,0.0,206,1009,508,2,1,0,0,1,246,2
729,Ruben Duarte,Alavés,30.8,1625,138,596,753,287,19,1625,10,5,50.0,5,50.0,602,3184,1533,34,31,1,19,7,667,81
730,Leo Dubois,Lyon,22.7,1738,75,364,931,456,41,1738,29,13,44.8,16,55.2,1011,5414,3306,86,51,14,20,12,1084,157
731,Martin Dubravka,Newcastle Utd,38.0,1254,1046,1245,9,0,0,1254,1,1,100.0,0,0.0,618,4513,2991,0,1,0,0,0,436,0
732,Marvin Ducksch,Düsseldorf,9.1,367,11,31,171,167,36,367,8,2,25.0,6,75.0,164,604,258,8,3,1,22,6,241,61
733,Ondrej Duda,Hertha BSC,28.5,1601,25,167,990,465,55,1601,57,38,66.7,19,33.3,1017,4060,1663,36,35,11,72,41,1090,116
734,Shane Duffy,Brighton,34.3,1775,359,1039,635,110,74,1775,5,5,100.0,0,0.0,734,3061,1423,1,4,0,17,2,919,11
735,Demeaco Duhaney,Huddersfield,0.5,38,2,8,20,10,0,38,2,0,0.0,2,100.0,20,63,29,1,1,0,2,0,21,1
736,Paul Dummett,Newcastle Utd,22.1,1173,114,514,502,164,6,1173,3,2,66.7,1,33.3,404,1515,866,10,8,1,10,1,553,16
737,Alfred Duncan,Sassuolo,20.5,1040,26,196,582,278,26,1040,34,19,55.9,15,44.1,620,3161,1623,45,32,9,25,31,765,59
738,Lewis Dunk,Brighton,35.0,1927,295,1034,839,74,44,1927,4,0,0.0,4,100.0,892,4521,2321,16,11,0,16,3,1056,6
739,Maxime Dupe,Nantes,10.4,317,261,316,1,0,0,317,0,0,0.0,0,0.0,121,780,553,0,0,0,1,0,107,0
740,Erik Durm,Huddersfield,22.8,1306,51,345,576,400,22,1306,21,12,57.1,9,42.9,564,2938,1359,42,26,8,33,14,636,106
741,Jimmy Durmaz,Toulouse,21.1,1455,9,144,833,508,35,1453,87,49,56.3,38,43.7,829,5149,2654,60,63,14,45,40,1032,110
742,Riza Durmisi,Lazio,3.6,190,10,39,66,87,13,190,1,1,100.0,0,0.0,100,617,389,16,6,7,6,0,121,25
743,Hugo Duro,Getafe,4.6,114,2,16,56,45,11,114,11,5,45.5,6,54.5,62,333,116,3,3,0,8,2,68,18
744,Raphael Dwamena,Levante,2.5,71,3,6,25,41,8,71,6,2,33.3,4,66.7,40,284,128,7,2,0,6,2,54,17
745,Paulo Dybala,Juventus,23.7,1571,4,110,812,674,69,1570,90,49,54.4,41,45.6,1087,6549,2603,69,57,16,71,43,1243,154
746,Edin Dzeko,Roma,28.7,1089,37,67,462,572,193,1089,69,34,49.3,35,50.7,586,3908,1478,64,33,34,76,49,859,246
747,Blerim Dzemaili,Bologna,19.4,926,12,148,519,287,28,926,45,27,60.0,18,40.0,531,3198,2013,55,54,6,23,19,591,69
748,Felix Eboa Eboa,Guingamp,27.0,1323,166,617,640,76,25,1323,11,9,81.8,2,18.2,540,3219,1675,9,8,1,12,3,629,3
749,Dennis Eckert,Celta Vigo,2.4,73,3,5,27,42,16,73,3,0,0.0,3,100.0,36,312,118,2,4,2,4,8,52,17
750,Bruno Ecuele Manga,Cardiff City,37.5,1529,235,639,740,171,18,1529,14,10,71.4,4,28.6,549,2727,1236,18,14,1,21,13,469,19
751,Simone Edera,Torino,0.9,44,1,3,16,25,2,44,4,0,0.0,4,100.0,27,155,64,3,2,1,4,2,32,4
752,Simone Edera,Bologna,2.2,118,1,21,46,53,10,118,14,7,50.0,7,50.0,60,394,243,5,7,1,6,4,77,11
754,Ederson,Manchester City,38.0,1162,979,1145,19,0,0,1162,1,1,100.0,0,0.0,722,3390,2379,0,0,0,1,0,621,0
755,Johannes Eggestein,Werder Bremen,12.4,511,9,57,217,247,67,511,38,15,39.5,23,60.5,314,2209,948,42,24,18,46,37,357,121
756,Maximilian Eggestein,Werder Bremen,33.9,1998,68,400,1060,556,57,1998,37,15,40.5,22,59.5,1093,6037,3421,77,89,11,45,37,1312,127
757,Albin Ekdal,Sampdoria,29.4,1978,108,450,1310,242,14,1978,42,35,83.3,7,16.7,1067,5945,2947,39,51,3,27,31,1345,25
758,Josip Elez,Hannover 96,7.2,383,38,147,224,15,1,383,4,3,75.0,1,25.0,181,1188,819,14,3,0,2,4,213,0
759,Harvey Elliott,Fulham,0.2,15,0,0,7,8,1,15,0,0,0.0,0,0.0,9,71,30,1,0,0,2,0,11,2
760,Mohamed Elneny,Arsenal,4.2,335,14,93,186,57,5,335,3,1,33.3,2,66.7,192,979,512,4,5,0,6,3,254,4
761,Aritz Elustondo,Real Sociedad,25.0,1541,167,746,659,149,31,1541,19,16,84.2,3,15.8,722,4275,2566,25,14,2,13,3,833,24
762,Gorka Elustondo,Rayo Vallecano,3.2,185,18,61,112,13,2,185,2,1,50.0,1,50.0,88,468,249,4,2,2,4,2,102,1
763,Nico Elvedi,M'Gladbach,29.1,2379,195,967,1364,59,21,2379,11,9,81.8,2,18.2,1455,10353,6925,53,19,1,8,4,1699,11
764,Rodrigo Ely,Alavés,4.8,226,35,132,84,13,10,226,0,0,0.0,0,0.0,68,303,164,0,0,0,3,0,83,2
765,Mohamed Elyounoussi,Southampton,8.8,379,3,49,156,182,26,379,20,11,55.0,9,45.0,194,1449,696,20,23,4,15,8,230,54
766,Adri Embarba,Rayo Vallecano,25.4,1210,13,182,442,609,77,1207,100,48,48.0,52,52.0,668,4990,2144,93,57,21,74,49,675,164
767,Breel Embolo,Schalke 04,14.9,472,6,25,210,249,67,472,61,26,42.6,35,57.4,317,1853,810,31,22,17,56,36,357,111
768,Emerson,Betis,3.5,248,11,69,91,89,7,248,3,0,0.0,3,100.0,129,632,287,7,6,3,8,1,151,26
769,Youssef En-Nesyri,Leganés,23.4,814,28,76,349,401,113,814,63,27,42.9,36,57.1,446,2531,902,38,22,28,60,54,616,143
770,Bjorn Engels,Reims,33.0,1625,228,910,677,47,29,1625,10,6,60.0,4,40.0,855,5075,3441,20,9,0,9,3,956,4
771,Sergi Enrich,Eibar,28.7,1207,13,47,493,670,164,1207,14,10,71.4,4,28.6,620,2085,528,14,14,7,69,45,936,210
772,Javier Eraso,Leganés,7.0,286,5,32,140,121,9,286,7,3,42.9,4,57.1,174,705,296,8,7,0,12,13,185,43
773,Christian Eriksen,Tottenham,30.8,2305,17,234,1228,861,67,2305,36,18,50.0,18,50.0,1442,6502,3354,78,84,16,61,29,1680,132
774,Patrick Erras,Nürnberg,13.6,603,69,228,329,49,9,603,0,0,0.0,0,0.0,199,976,369,3,3,0,6,3,304,3
775,Gonzalo Escalante,Eibar,19.9,987,27,131,621,244,35,987,30,23,76.7,7,23.3,422,1995,861,14,23,3,24,18,506,35
776,Sergio Escudero,Sevilla,17.2,1176,55,355,509,328,28,1176,20,12,60.0,8,40.0,603,2909,1783,40,30,4,24,11,642,90
777,Bernardo Espinosa,Girona,30.3,1748,279,1055,626,72,46,1748,3,3,100.0,0,0.0,807,3010,1310,0,3,0,10,3,1031,6
778,Michael Esser,Hannover 96,32.0,1346,1071,1327,19,1,1,1346,0,0,0.0,0,0.0,683,5087,3061,0,0,0,0,0,563,0
780,Alexander Esswein,Stuttgart,13.9,626,13,65,264,305,46,626,22,9,40.9,13,59.1,355,2141,950,34,23,17,41,17,450,138
781,Neil Etheridge,Cardiff City,38.0,1326,1021,1286,40,0,0,1326,0,0,0.0,0,0.0,505,4732,3412,0,0,0,1,0,398,0
782,Benat Etxebarria,Athletic Club,22.6,1425,18,212,886,340,6,1425,15,9,60.0,6,40.0,697,2800,1183,14,17,2,10,23,891,22
783,Xabier Etxeita,Huesca,29.7,1228,185,649,499,87,43,1228,2,1,50.0,1,50.0,495,2756,1826,18,7,0,7,1,594,9
784,Lucas Evangelista,Nantes,8.0,420,8,49,199,178,18,420,21,10,47.6,11,52.4,258,1215,526,14,15,4,26,18,306,61
785,Jonny Evans,Leicester City,22.2,1316,182,756,522,43,26,1316,0,0,0.0,0,0.0,703,3036,1566,4,5,1,8,4,737,3
786,Ewerton,Nürnberg,14.9,801,141,509,280,17,12,801,11,10,90.9,1,9.1,341,1635,781,2,1,0,3,3,417,0
787,Valentin Eysseric,Fiorentina,4.0,218,3,37,101,81,3,218,5,1,20.0,4,80.0,136,760,300,8,9,1,13,7,161,35
788,Valentin Eysseric,Nantes,2.3,132,1,9,63,61,9,130,5,3,60.0,2,40.0,72,303,154,6,4,1,9,2,78,13
789,Marco Fabian,Eint Frankfurt,0.7,26,0,6,14,6,1,26,1,1,100.0,0,0.0,15,109,25,2,1,1,4,1,14,2
790,Lukasz Fabianski,West Ham,38.0,1336,1175,1334,2,0,0,1336,2,2,100.0,0,0.0,617,4750,3364,0,1,0,0,0,409,0
791,Fabinho,Liverpool,22.4,1847,49,279,1306,276,19,1847,16,10,62.5,6,37.5,1141,5444,2839,28,41,0,10,16,1334,19
792,Fabio,Nantes,14.2,787,34,203,373,222,9,787,14,8,57.1,6,42.9,348,2344,1459,44,39,2,10,6,373,55
793,Cesc Fabregas,Chelsea,2.0,216,4,44,131,42,6,216,1,0,0.0,1,100.0,116,590,366,3,3,0,2,2,177,9
794,Cesc Fabregas,Monaco,10.7,840,18,129,521,195,13,840,4,3,75.0,1,25.0,440,1719,912,12,13,1,11,7,605,31
795,Fabricio,Fulham,2.0,75,71,75,0,0,0,75,0,0,0.0,0,0.0,25,182,120,0,0,0,0,0,23,0
796,Ralf Fahrmann,Schalke 04,16.3,562,462,558,4,0,0,562,0,0,0.0,0,0.0,235,1543,1045,0,0,0,0,0,238,0
797,Romain Faivre,Monaco,1.0,51,0,2,35,14,3,51,3,1,33.3,2,66.7,36,256,127,5,1,1,1,1,41,9
798,Faycal Fajr,Caen,36.0,2428,28,367,1538,543,14,2427,47,29,61.7,18,38.3,1283,5983,2672,39,39,2,47,35,1574,59
799,Radamel Falcao,Monaco,28.4,1031,30,70,527,435,132,1027,34,14,41.2,20,58.8,613,2098,663,22,20,5,111,46,780,166
800,Diego Falcinelli,Bologna,7.8,242,3,19,119,109,27,242,18,8,44.4,10,55.6,176,808,277,8,7,6,27,31,192,55
801,Simon Falette,Eint Frankfurt,6.7,383,33,186,181,18,1,383,0,0,0.0,0,0.0,171,985,534,1,2,0,4,4,195,3
802,Iago Falque,Torino,17.9,1137,2,64,513,574,93,1137,41,18,43.9,23,56.1,739,5085,2162,76,51,28,46,36,871,168
803,Paolo Farago,Cagliari,18.9,1091,49,230,525,349,51,1091,20,12,60.0,8,40.0,439,2338,1082,37,31,7,30,20,627,105
804,Mohamed Fares,SPAL,32.8,1940,95,564,773,633,52,1940,63,35,55.6,28,44.4,1026,7258,4110,101,71,10,52,39,1128,171
806,Diego Farias,Empoli,13.3,467,5,22,162,290,78,467,28,13,46.4,15,53.6,338,2074,1237,50,26,30,29,19,378,107
807,Diego Farias,Cagliari,7.8,334,4,23,128,185,36,334,15,4,26.7,11,73.3,217,1337,578,19,18,7,16,17,263,67
808,Andrea Favilli,Genoa,1.9,68,2,4,17,47,13,68,4,2,50.0,2,50.0,40,312,173,7,1,3,6,1,51,21
809,Federico Fazio,Roma,31.2,1785,246,790,914,95,40,1785,17,14,82.4,3,17.6,857,4142,2361,19,7,0,16,6,1010,5
810,Zouhair Feddal,Betis,18.9,1511,146,661,757,102,26,1511,23,18,78.3,5,21.7,878,4573,2797,11,13,0,14,5,1022,5
811,Nabil Fekir,Lyon,22.1,1426,7,91,668,677,120,1420,82,47,57.3,35,42.7,1000,5558,2505,62,53,26,53,44,1091,175
812,Yassin Fekir,Lyon,0.1,22,0,3,11,8,0,22,1,0,0.0,1,100.0,18,94,48,1,1,0,1,0,18,2
813,Felipe,Hannover 96,12.2,664,103,346,294,25,13,664,3,2,66.7,1,33.3,302,1737,813,7,1,0,3,4,348,2
814,Luiz Felipe,Lazio,14.3,865,101,388,428,56,9,865,5,3,60.0,2,40.0,490,3350,1808,12,11,0,8,4,553,7
815,Ohis Felix Uduokhai,Wolfsburg,2.7,188,9,67,95,27,2,188,5,3,60.0,2,40.0,85,607,444,5,2,0,5,1,106,4
816,Marouane Fellaini,Manchester Utd,8.4,548,40,122,328,100,27,548,4,1,25.0,3,75.0,236,646,238,1,6,0,10,8,376,29
817,Kiko Femenia,Watford,22.8,1404,89,388,634,398,19,1404,22,13,59.1,9,40.9,769,3394,1737,41,32,1,20,11,774,84
818,Edimilson Fernandes,Fiorentina,21.9,1112,49,198,702,223,23,1112,39,20,51.3,19,48.7,696,4069,1687,35,30,7,35,34,714,51
819,Gelson Fernandes,Eint Frankfurt,24.7,1089,51,283,723,95,7,1089,10,5,50.0,5,50.0,431,1575,578,3,5,1,13,13,521,5
820,Aitor Fernandez,Levante,16.0,507,439,506,1,0,0,507,0,0,0.0,0,0.0,189,1492,1288,0,0,0,0,0,106,0
821,Andres Fernandez,Villarreal,6.0,206,174,205,1,0,0,206,1,0,0.0,1,100.0,94,583,435,0,0,0,0,0,64,0
822,Borja Fernandez,Valladolid,9.3,481,40,167,285,34,9,481,1,1,100.0,0,0.0,195,944,450,1,2,1,7,3,267,4
823,Federico Fernandez,Newcastle Utd,16.5,812,122,439,352,27,18,812,0,0,0.0,0,0.0,369,1664,790,2,3,0,7,4,433,3
824,Joaquin Fernandez,Valladolid,9.3,416,53,214,186,20,9,416,0,0,0.0,0,0.0,194,824,381,1,1,0,2,0,218,1
825,Valery Fernandez,Girona,9.9,505,16,144,215,155,11,505,26,19,73.1,7,26.9,248,1773,844,29,17,5,23,10,250,46
826,Fernandinho,Manchester City,26.4,2356,92,422,1570,386,24,2356,26,19,73.1,7,26.9,1610,8163,4720,58,66,2,25,13,1766,29
827,Juan Ferney Otero,Amiens,24.2,1081,18,140,469,501,60,1081,78,37,47.4,40,51.3,666,4573,2412,82,54,14,77,49,735,193
828,Alex Ferrari,Sampdoria,6.0,385,39,154,212,21,6,385,1,0,0.0,1,100.0,207,954,531,0,3,0,8,1,242,3
829,David Ferreiro,Huesca,25.3,1280,13,177,485,634,64,1280,40,25,62.5,15,37.5,755,5530,2701,114,44,23,49,28,788,225
830,Facundo Ferreyra,Espanyol,2.3,78,4,7,39,33,11,78,0,0,0.0,0,0.0,45,145,63,1,1,0,6,2,52,15
832,Jordan Ferri,Nîmes,20.8,1289,15,188,852,270,17,1289,50,27,54.0,23,46.0,735,4914,2710,55,26,4,40,28,831,57
833,Jordan Ferri,Lyon,1.3,116,4,21,68,28,4,116,2,1,50.0,1,50.0,84,542,246,4,3,2,4,4,84,7
834,Oliver Fink,Düsseldorf,11.7,554,24,126,299,135,23,554,16,9,56.3,7,43.8,252,1114,488,15,8,6,29,23,333,33
835,Alfred Finnbogason,Augsburg,14.8,475,15,31,236,211,77,471,24,12,50.0,12,50.0,260,1319,558,21,11,12,41,23,349,110
836,Roberto Firmino,Liverpool,29.0,1629,19,89,788,764,149,1628,71,49,69.0,22,31.0,1079,5225,2391,62,54,13,78,62,1313,244
837,Junior Firpo,Betis,21.5,1361,49,319,588,469,80,1361,45,31,68.9,14,31.1,717,3958,2420,73,40,21,25,15,861,171
838,Mathieu Flamini,Getafe,5.0,167,6,33,109,25,2,167,1,0,0.0,1,100.0,44,159,28,0,0,0,3,2,67,1
839,Mark Flekken,Freiburg,1.0,31,30,31,0,0,0,31,0,0,0.0,0,0.0,21,118,39,0,0,0,0,0,20,0
840,Sergio Floccari,SPAL,10.8,353,4,27,163,168,41,353,13,7,53.8,6,46.2,238,1569,407,14,9,4,39,21,274,62
841,Alessandro Florenzi,Roma,24.2,1717,78,459,790,487,38,1717,24,8,33.3,16,66.7,860,4701,2854,66,46,8,16,9,1004,101
842,Phil Foden,Manchester City,3.7,279,1,16,134,132,27,279,11,8,72.7,3,27.3,208,1072,588,23,9,9,4,5,232,35
843,Guessouma Fofana,Amiens,2.1,75,1,19,49,7,0,75,1,1,100.0,0,0.0,36,162,100,1,0,0,2,2,43,5
844,Guessouma Fofana,Guingamp,5.3,183,11,37,112,34,4,183,3,1,33.3,2,66.7,63,331,155,3,4,0,2,7,93,4
845,Seko Fofana,Udinese,29.3,1469,35,255,839,393,48,1469,75,54,72.0,21,28.0,1039,6518,2917,67,53,23,71,50,1063,116
846,Wesley Fofana,Saint-Étienne,1.8,112,11,58,51,4,0,112,1,0,0.0,1,100.0,51,165,68,0,2,0,2,0,58,1
847,Youssouf Fofana,Strasbourg,10.1,469,11,95,281,104,9,469,25,16,64.0,9,36.0,288,1683,957,21,27,3,29,9,304,21
848,Thomas Foket,Reims,32.0,1755,97,615,764,390,19,1755,21,11,52.4,10,47.6,728,4054,2234,43,32,2,30,15,830,110
849,Thomas Fontaine,Reims,4.7,252,41,155,94,6,2,252,1,1,100.0,0,0.0,129,596,304,2,1,1,3,1,158,0
850,Jose Fonte,Lille,34.6,2552,196,1048,1404,108,50,2552,6,4,66.7,2,33.3,1556,8114,5326,39,17,3,13,5,1754,12
851,Rui Fonte,Lille,7.0,263,8,16,133,116,19,263,3,1,33.3,2,66.7,115,526,164,6,8,3,7,17,180,40
852,Pablo Fornals,Villarreal,27.5,1519,28,197,710,629,67,1519,64,39,60.9,25,39.1,930,4872,2245,55,46,13,60,51,1118,172
853,Emil Forsberg,RB Leipzig,13.9,680,8,45,326,321,39,677,41,22,53.7,19,46.3,388,2421,1159,40,40,11,30,22,501,95
854,Fraser Forster,Southampton,1.0,27,24,27,0,0,0,27,0,0,0.0,0,0.0,10,58,35,0,0,0,0,0,7,0
855,Steven Fortes,Toulouse,1.5,66,15,44,23,0,0,66,0,0,0.0,0,0.0,37,215,146,1,0,0,1,0,38,0
856,Iver Fossum,Hannover 96,5.1,290,9,56,157,80,6,290,4,3,75.0,1,25.0,140,601,262,4,6,0,3,5,169,14
858,Ben Foster,Watford,38.0,1391,1076,1362,30,1,0,1391,0,0,0.0,0,0.0,603,4371,3249,0,0,0,1,0,423,0
859,Timothy Fosu-Mensah,Fulham,8.8,563,39,176,280,111,8,563,12,8,66.7,4,33.3,241,1477,909,22,24,4,5,4,363,43
860,Dimitri Foulquier,Getafe,20.0,721,19,163,340,237,41,721,56,26,46.4,30,53.6,349,2448,1095,30,31,8,48,36,359,55
