,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
127,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,22.0,1994.0,32.0,28.0,2423.0,26.9,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,0.07,0.11,0.19,0.07,0.19
128,Alejandro Arribas,es ESP,DF,La Coruña,La Liga,27.0,1989.0,23.0,20.0,1910.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Kepa Arrizabalaga,es ESP,GK,Athletic Club,La Liga,21.0,1994.0,23.0,23.0,2015.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Harry Arter,ie IRL,MF,Bournemouth,Premier League,26.0,1989.0,35.0,33.0,2957.0,32.9,1.0,3.0,4.0,1.0,0.0,1.0,12.0,2.0,0.03,0.09,0.12,0.03,0.12
132,Aythami Artiles,es ESP,DF,Las Palmas,La Liga,30.0,1986.0,11.0,8.0,835.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
133,Kwadwo Asamoah,gh GHA,"DF,MF",Juventus,Serie A,27.0,1988.0,18.0,16.0,1472.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
134,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,27.0,1989.0,24.0,24.0,2104.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,20.0,1996.0,23.0,11.0,1082.0,12.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.25,0.17,0.42,0.25,0.42
136,Joel Asoro,se SWE,FW,Sunderland,Premier League,17.0,1999.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Iago Aspas,es ESP,"FW,MF",Celta Vigo,La Liga,28.0,1987.0,32.0,25.0,2315.0,25.7,19.0,3.0,22.0,13.0,6.0,6.0,9.0,1.0,0.74,0.12,0.86,0.51,0.62
138,Benoît Assou-Ekotto,cm CMR,DF,Metz,Ligue 1,32.0,1984.0,18.0,16.0,1479.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.06,0.06,0.0,0.06
139,Davide Astori,it ITA,DF,Fiorentina,Serie A,29.0,1987.0,33.0,33.0,2967.0,33.0,2.0,0.0,2.0,2.0,0.0,0.0,12.0,2.0,0.06,0.0,0.06,0.06,0.06
140,Barış Atik,de GER,"FW,MF",Hoffenheim,Bundesliga,21.0,1995.0,3.0,0.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Omer Atzili,il ISR,MF,Granada,La Liga,23.0,1993.0,9.0,3.0,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,Bundesliga,27.0,1989.0,32.0,31.0,2779.0,30.9,31.0,3.0,34.0,29.0,2.0,4.0,3.0,0.0,1.0,0.1,1.1,0.94,1.04
143,Emil Audero,it ITA,GK,Juventus,Serie A,19.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Jean-Kévin Augustin,fr FRA,FW,Paris S-G,Ligue 1,19.0,1997.0,10.0,1.0,196.0,2.2,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.46,0.92,1.38,0.46,1.38
145,Serge Aurier,ci CIV,DF,Paris S-G,Ligue 1,23.0,1992.0,22.0,21.0,1829.0,20.3,0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.15,0.15,0.0,0.15
146,Charlie Austin,eng ENG,FW,Southampton,Premier League,27.0,1989.0,15.0,11.0,934.0,10.4,6.0,1.0,7.0,4.0,2.0,2.0,1.0,0.0,0.58,0.1,0.67,0.39,0.48
147,Donis Avdijaj,xk KVX,MF,Schalke 04,Bundesliga,19.0,1996.0,9.0,2.0,298.0,3.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.0,0.6,0.6,0.6
148,Danilo Avelar,br BRA,DF,Torino,Serie A,27.0,1989.0,3.0,3.0,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Daniel Ayala,es ESP,DF,Middlesbrough,Premier League,25.0,1990.0,14.0,11.0,918.0,10.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1
150,André Ayew,gh GHA,"MF,FW",West Ham,Premier League,26.0,1989.0,25.0,16.0,1438.0,16.0,6.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,0.38,0.19,0.56,0.38,0.56
151,Jordan Ayew,gh GHA,"FW,MF",Swansea City,Premier League,24.0,1991.0,14.0,9.0,866.0,9.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.1,0.21,0.31,0.1,0.31
152,César Azpilicueta,es ESP,DF,Chelsea,Premier League,26.0,1989.0,38.0,38.0,3420.0,38.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.03,0.11,0.13,0.03,0.13
153,Florian Baak,de GER,DF,Hertha BSC,Bundesliga,17.0,1999.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Ludovic Baal,gf GUF,"DF,MF",Rennes,Ligue 1,30.0,1986.0,33.0,33.0,2880.0,32.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.12,0.12,0.0,0.12
156,Mame Baba Thiam,sn SEN,FW,Empoli,Serie A,23.0,1992.0,15.0,9.0,876.0,9.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.21,0.1,0.21
157,Khouma Babacar,sn SEN,FW,Fiorentina,Serie A,23.0,1993.0,22.0,13.0,1326.0,14.7,10.0,1.0,11.0,9.0,1.0,1.0,0.0,0.0,0.68,0.07,0.75,0.61,0.68
158,Ryan Babel,nl NED,"MF,FW",La Coruña,La Liga,29.0,1986.0,11.0,5.0,562.0,6.2,4.0,1.0,5.0,4.0,0.0,1.0,3.0,0.0,0.64,0.16,0.8,0.64,0.8
159,Jean-Sylvain Babin,mq MTQ,DF,Sporting Gijón,La Liga,29.0,1986.0,22.0,20.0,1713.0,19.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.05,0.05,0.11,0.05,0.11
160,Carlos Bacca,co COL,FW,Milan,Serie A,29.0,1986.0,32.0,26.0,2112.0,23.5,13.0,3.0,16.0,9.0,4.0,6.0,3.0,0.0,0.55,0.13,0.68,0.38,0.51
161,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,27.0,1989.0,33.0,29.0,2508.0,27.9,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,0.07,0.07,0.14,0.07,0.14
162,Loic Badiashile,fr FRA,GK,Monaco,Ligue 1,18.0,1998.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Tobias Badila,cg CGO,DF,Nancy,Ligue 1,23.0,1993.0,26.0,24.0,2252.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04
164,Holger Badstuber,de GER,DF,Schalke 04,Bundesliga,27.0,1989.0,10.0,10.0,862.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Holger Badstuber,de GER,DF,Bayern Munich,Bundesliga,27.0,1989.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Dylan Bahamboula,cg CGO,FW,Dijon,Ligue 1,21.0,1995.0,11.0,4.0,526.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17
167,Jean-Christophe Bahebeck,fr FRA,FW,Pescara,Serie A,23.0,1993.0,15.0,11.0,815.0,9.1,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.44,0.11,0.55,0.44,0.55
168,Farès Bahlouli,fr FRA,MF,Lille,Ligue 1,21.0,1995.0,3.0,1.0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Nabil Bahoui,se SWE,MF,Hamburger SV,Bundesliga,25.0,1991.0,1.0,1.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Daniel Baier,de GER,MF,Augsburg,Bundesliga,32.0,1984.0,27.0,27.0,2393.0,26.6,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.11,0.15,0.04,0.15
171,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,18.0,1997.0,8.0,0.0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,22.0,1994.0,25.0,24.0,2058.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Leighton Baines,eng ENG,"DF,MF",Everton,Premier League,31.0,1984.0,32.0,32.0,2819.0,31.3,2.0,3.0,5.0,0.0,2.0,3.0,4.0,0.0,0.06,0.1,0.16,0.0,0.1
174,Cédric Bakambu,cd COD,FW,Villarreal,La Liga,25.0,1991.0,26.0,17.0,1567.0,17.4,11.0,1.0,12.0,11.0,0.0,0.0,5.0,0.0,0.63,0.06,0.69,0.63,0.69
175,Tiemoué Bakayoko,fr FRA,MF,Monaco,Ligue 1,21.0,1994.0,32.0,25.0,2223.0,24.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.08,0.04,0.12,0.08,0.12
176,Zakaria Bakkali,be BEL,FW,Valencia,La Liga,20.0,1996.0,18.0,1.0,288.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.31,0.0,0.31,0.31,0.31
177,Keita Baldé,sn SEN,FW,Lazio,Serie A,21.0,1995.0,31.0,21.0,1926.0,21.4,16.0,4.0,20.0,14.0,2.0,2.0,5.0,2.0,0.75,0.19,0.93,0.65,0.84
178,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,27.0,1989.0,19.0,17.0,1418.0,15.8,7.0,2.0,9.0,7.0,0.0,0.0,3.0,1.0,0.44,0.13,0.57,0.44,0.57
179,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,28.0,1988.0,33.0,33.0,2847.0,31.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.03,0.03,0.06,0.03,0.06
180,Andrija Balić,hr CRO,"MF,FW",Udinese,Serie A,18.0,1997.0,4.0,3.0,239.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0.38,0.38
182,Iván Balliu,al ALB,DF,Metz,Ligue 1,24.0,1992.0,27.0,26.0,2331.0,25.9,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15
183,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,36.0,1980.0,23.0,20.0,1714.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.11,0.11,0.0,0.11
184,Norbert Balogh,hu HUN,"MF,FW",Palermo,Serie A,20.0,1996.0,16.0,6.0,532.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
185,Leon Balogun,ng NGA,DF,Mainz 05,Bundesliga,28.0,1988.0,17.0,13.0,1023.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Mario Balotelli,it ITA,FW,Nice,Ligue 1,25.0,1990.0,23.0,20.0,1741.0,19.3,15.0,1.0,16.0,12.0,3.0,4.0,6.0,4.0,0.78,0.05,0.83,0.62,0.67
187,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,26.0,1990.0,8.0,7.0,593.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15
188,Jonathan Bamba,fr FRA,FW,Angers,Ligue 1,20.0,1996.0,16.0,9.0,833.0,9.3,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.32,0.22,0.54,0.32,0.54
189,Patrick Bamford,eng ENG,FW,Middlesbrough,Premier League,22.0,1993.0,8.0,2.0,287.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.31,0.0,0.31,0.31,0.31
190,Patrick Bamford,eng ENG,"FW,MF",Burnley,Premier League,22.0,1993.0,6.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Yacine Bammou,ma MAR,"FW,MF",Nantes,Ligue 1,24.0,1991.0,32.0,18.0,1778.0,19.8,4.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,0.2,0.15,0.35,0.2,0.35
192,Éver Banega,ar ARG,MF,Inter,Serie A,28.0,1988.0,28.0,20.0,1555.0,17.3,6.0,6.0,12.0,6.0,0.0,0.0,3.0,2.0,0.35,0.35,0.69,0.35,0.69
193,Patrick Banggaard,dk DEN,DF,Darmstadt 98,Bundesliga,22.0,1994.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,23.0,1992.0,21.0,16.0,1424.0,15.8,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,0.38,0.32,0.7,0.38,0.7
195,Federico Barba,it ITA,DF,Empoli,Serie A,22.0,1993.0,11.0,9.0,812.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Andrea Barberis,it ITA,MF,Crotone,Serie A,22.0,1993.0,26.0,23.0,2059.0,22.9,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,0.13,0.0,0.13
197,Gabriel Barbosa,br BRA,"FW,MF",Inter,Serie A,19.0,1996.0,9.0,0.0,120.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.75,0.0,0.75,0.75,0.75
198,Phil Bardsley,sct SCO,DF,Stoke City,Premier League,31.0,1985.0,15.0,14.0,1168.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
199,Nicolò Barella,it ITA,MF,Cagliari,Serie A,19.0,1997.0,28.0,22.0,1908.0,21.2,0.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.05,0.05,0.0,0.05
200,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,27.0,1989.0,11.0,4.0,455.0,5.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.2,0.4
201,Kike Barja,es ESP,MF,Osasuna,La Liga,19.0,1997.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Ross Barkley,eng ENG,"MF,FW",Everton,Premier League,22.0,1993.0,36.0,32.0,2899.0,32.2,5.0,8.0,13.0,5.0,0.0,0.0,5.0,0.0,0.16,0.25,0.4,0.16,0.4
203,Aymen Barkok,ma MAR,MF,Eint Frankfurt,Bundesliga,18.0,1998.0,18.0,6.0,659.0,7.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.27,0.27,0.55,0.27,0.55
204,Ashley Barnes,eng ENG,FW,Burnley,Premier League,26.0,1989.0,28.0,20.0,1773.0,19.7,6.0,2.0,8.0,4.0,2.0,2.0,7.0,2.0,0.3,0.1,0.41,0.2,0.3
205,Antonio Barragán,es ESP,DF,Middlesbrough,Premier League,29.0,1987.0,26.0,26.0,2193.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
206,David Barral,es ESP,FW,Granada,La Liga,33.0,1983.0,8.0,2.0,316.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28
208,Antonio Barreca,it ITA,DF,Torino,Serie A,21.0,1995.0,28.0,25.0,2362.0,26.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08
209,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,32.0,1984.0,32.0,32.0,2679.0,29.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.07,0.0,0.07,0.07,0.07
210,Diego Barrios,es ESP,GK,Leganés,La Liga,22.0,1994.0,1.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Modou Barrow,gm GAM,"MF,FW",Swansea City,Premier League,23.0,1992.0,18.0,12.0,1145.0,12.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16
212,Gareth Barry,eng ENG,MF,Everton,Premier League,35.0,1981.0,33.0,23.0,2108.0,23.4,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,0.09,0.04,0.13,0.09,0.13
213,Fin Bartels,de GER,"FW,MF",Werder Bremen,Bundesliga,29.0,1987.0,31.0,23.0,2219.0,24.7,8.0,6.0,14.0,8.0,0.0,0.0,4.0,0.0,0.32,0.24,0.57,0.32,0.57
214,Maxime Barthelmé,fr FRA,"FW,MF",Lorient,Ligue 1,27.0,1988.0,9.0,3.0,327.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28
215,Joey Barton,eng ENG,MF,Burnley,Premier League,33.0,1982.0,14.0,12.0,1105.0,12.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08
216,Marc Bartra,es ESP,DF,Dortmund,Bundesliga,25.0,1991.0,19.0,18.0,1560.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Andrea Barzagli,it ITA,DF,Juventus,Serie A,35.0,1981.0,23.0,17.0,1532.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Marko Baša,me MNE,DF,Lille,Ligue 1,33.0,1982.0,23.0,23.0,1949.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
219,Daniele Baselli,it ITA,MF,Torino,Serie A,24.0,1992.0,37.0,28.0,2288.0,25.4,6.0,5.0,11.0,6.0,0.0,0.0,6.0,0.0,0.24,0.2,0.43,0.24,0.43
220,Nicolas Basin,fr FRA,DF,Metz,Ligue 1,18.0,1998.0,1.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Amine Bassi,fr FRA,MF,Nancy,Ligue 1,18.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Dušan Basta,rs SRB,"DF,MF",Lazio,Serie A,31.0,1984.0,27.0,24.0,2120.0,23.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.04,0.08,0.13,0.04,0.13
223,Samuel Bastien,cd COD,"MF,FW",Chievo,Serie A,19.0,1996.0,12.0,8.0,799.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
224,Borja Bastón,es ESP,FW,Swansea City,Premier League,23.0,1992.0,18.0,4.0,561.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
225,Alessandro Bastoni,it ITA,DF,Atalanta,Serie A,17.0,1999.0,3.0,1.0,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Bastos,ao ANG,"DF,MF",Lazio,Serie A,25.0,1991.0,11.0,10.0,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
227,Michy Batshuayi,be BEL,FW,Chelsea,Premier League,22.0,1993.0,20.0,1.0,254.0,2.8,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,1.77,0.35,2.13,1.77,2.13
228,Robert Bauer,de GER,"DF,MF",Werder Bremen,Bundesliga,21.0,1995.0,27.0,25.0,2122.0,23.6,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.13,0.17,0.04,0.17
229,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,26.0,1990.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,28.0,1988.0,22.0,19.0,1561.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06
231,Éric Bauthéac,fr FRA,"MF,FW",Lille,Ligue 1,28.0,1987.0,13.0,9.0,725.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Jon Bautista,es ESP,FW,Real Sociedad,La Liga,21.0,1995.0,12.0,2.0,312.0,3.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.87,0.87
234,Paul Baysse,fr FRA,DF,Nice,Ligue 1,28.0,1988.0,22.0,20.0,1858.0,20.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.1,0.05,0.15,0.1,0.15
235,Hervé Bazile,ht HAI,"MF,FW",Caen,Ligue 1,26.0,1990.0,19.0,7.0,732.0,8.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.25,0.25,0.49,0.25,0.49
236,Riechedly Bazoer,nl NED,MF,Wolfsburg,Bundesliga,19.0,1996.0,12.0,12.0,969.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09
237,Claudio Beauvue,gp GLP,FW,Celta Vigo,La Liga,28.0,1988.0,13.0,5.0,658.0,7.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.14,0.27,0.41,0.14,0.41
238,Bebé,cv CPV,"MF,FW",Eibar,La Liga,26.0,1990.0,20.0,8.0,687.0,7.6,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.39,0.26,0.66,0.39,0.66
239,Henri Bedimo,cm CMR,DF,Marseille,Ligue 1,32.0,1984.0,16.0,13.0,1173.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Andrea Beghetto,it ITA,MF,Genoa,Serie A,21.0,1994.0,3.0,1.0,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Asmir Begović,ba BIH,GK,Chelsea,Premier League,29.0,1987.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Valon Behrami,ch SUI,MF,Watford,Premier League,31.0,1985.0,27.0,26.0,2030.0,22.6,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09
243,Jérémie Bela,ao ANG,"MF,FW",Dijon,Ligue 1,23.0,1993.0,14.0,2.0,375.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24
244,Younès Belhanda,ma MAR,"FW,MF",Nice,Ligue 1,26.0,1990.0,31.0,28.0,2541.0,28.2,3.0,5.0,8.0,3.0,0.0,0.0,8.0,1.0,0.11,0.18,0.28,0.11,0.28
245,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,24.0,1991.0,31.0,30.0,2744.0,30.5,5.0,1.0,6.0,5.0,0.0,0.0,10.0,2.0,0.16,0.03,0.2,0.16,0.2
246,Karim Bellarabi,de GER,MF,Leverkusen,Bundesliga,26.0,1990.0,16.0,14.0,1113.0,12.4,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,0.16,0.4,0.57,0.16,0.57
247,Héctor Bellerín,es ESP,"DF,MF",Arsenal,Premier League,21.0,1995.0,33.0,27.0,2503.0,27.8,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.04,0.14,0.18,0.04,0.18
248,François Bellugou,fr FRA,"MF,DF",Lorient,Ligue 1,29.0,1987.0,26.0,16.0,1422.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
249,Giuseppe Bellusci,it ITA,DF,Empoli,Serie A,26.0,1989.0,33.0,33.0,2970.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.03,0.0,0.03,0.03,0.03
250,Anthony Belmonte,fr FRA,MF,Dijon,Ligue 1,20.0,1995.0,8.0,4.0,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Andrea Belotti,it ITA,FW,Torino,Serie A,22.0,1993.0,35.0,34.0,3070.0,34.1,26.0,7.0,33.0,24.0,2.0,5.0,5.0,0.0,0.76,0.21,0.97,0.7,0.91
252,Hatem Ben Arfa,fr FRA,"MF,FW",Paris S-G,Ligue 1,29.0,1987.0,23.0,5.0,643.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14
253,Issam Ben Khémis,tn TUN,MF,Lorient,Ligue 1,20.0,1996.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Wissam Ben Yedder,fr FRA,FW,Sevilla,La Liga,25.0,1990.0,31.0,20.0,1661.0,18.5,11.0,5.0,16.0,10.0,1.0,1.0,0.0,0.0,0.6,0.27,0.87,0.54,0.81
255,Syam Ben Youssef,tn TUN,DF,Caen,Ligue 1,27.0,1989.0,17.0,14.0,1293.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Änis Ben-Hatira,tn TUN,MF,Darmstadt 98,Bundesliga,28.0,1988.0,11.0,8.0,586.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15
