,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
1562,Gaetano Letizia,ITA,"DF,MF",Carpi,it Serie A,25.0,1990.0,35.0,33.0,2892.0,32.1,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03
1563,Tobias Levels,DEU,DF,Ingolstadt 04,de Bundesliga,28.0,1986.0,16.0,16.0,1440.0,16.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.06,0.12,0.19,0.06,0.19
1564,Dorian Lévêque,FRA,DF,Guingamp,fr Ligue 1,25.0,1989.0,14.0,13.0,1204.0,13.4,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07
1565,Robert Lewandowski,POL,FW,Bayern Munich,de Bundesliga,26.0,1988.0,32.0,29.0,2653.0,29.5,30.0,2.0,28.0,2.0,2.0,2.0,0.0,1.02,0.07,1.09,0.95,1.02
1566,Stefan Lex,DEU,"FW,MF",Ingolstadt 04,de Bundesliga,25.0,1989.0,21.0,9.0,881.0,9.8,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,0.2
1567,Dario Lezcano,PRY,FW,Ingolstadt 04,de Bundesliga,25.0,1990.0,17.0,15.0,1237.0,13.7,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.15,0.07,0.22,0.15,0.22
1568,Luca Lezzerini,ITA,GK,Fiorentina,it Serie A,20.0,1995.0,2.0,1.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,Igor Lichnovsky,CHL,DF,Sporting Gijón,es La Liga,21.0,1994.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,Stephan Lichtsteiner,CHE,"MF,DF",Juventus,it Serie A,31.0,1984.0,26.0,22.0,1817.0,20.2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05
1571,Jonathan Ligali,FRA,GK,Montpellier,fr Ligue 1,24.0,1991.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,Lillo,ESP,DF,Eibar,es La Liga,26.0,1989.0,10.0,5.0,552.0,6.1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1573,Jesse Lingard,GBR,MF,Manchester Utd,eng Premier League,22.0,1992.0,25.0,19.0,1632.0,18.1,4.0,1.0,4.0,0.0,0.0,4.0,0.0,0.22,0.06,0.28,0.22,0.28
1574,Marko Livaja,HRV,FW,Empoli,it Serie A,21.0,1993.0,18.0,4.0,609.0,6.8,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.15,0.0,0.15,0.15,0.15
1575,Jérémy Livolant,FRA,MF,Guingamp,fr Ligue 1,17.0,1998.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,Raúl Lizoain,ESP,GK,Las Palmas,es La Liga,24.0,1991.0,8.0,7.0,708.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,Adem Ljajić,SRB,"FW,MF",Roma,it Serie A,23.0,1991.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,Adem Ljajić,SRB,"MF,FW",Inter,it Serie A,23.0,1991.0,25.0,16.0,1444.0,16.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.19,0.19,0.37,0.19,0.37
1579,Diego Llorente,ESP,"DF,MF",Rayo Vallecano,es La Liga,21.0,1993.0,33.0,33.0,2874.0,31.9,2.0,0.0,2.0,0.0,0.0,10.0,1.0,0.06,0.0,0.06,0.06,0.06
1580,Fernando Llorente,ESP,FW,Juventus,it Serie A,30.0,1985.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,Fernando Llorente,ESP,FW,Sevilla,es La Liga,30.0,1985.0,23.0,14.0,1158.0,12.9,4.0,3.0,4.0,0.0,0.0,4.0,0.0,0.31,0.23,0.54,0.31,0.54
1582,Marcos Llorente,ESP,"DF,MF",Real Madrid,es La Liga,20.0,1995.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,Gautier Lloris,FRA,DF,Nice,fr Ligue 1,20.0,1995.0,2.0,1.0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,Hugo Lloris,FRA,GK,Tottenham,eng Premier League,28.0,1986.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,Manuel Locatelli,ITA,MF,Milan,it Serie A,17.0,1998.0,2.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,Francesco Lodi,ITA,MF,Udinese,it Serie A,31.0,1984.0,24.0,20.0,1871.0,20.8,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.1,0.05,0.1
1588,Ruben Loftus-Cheek,GBR,MF,Chelsea,eng Premier League,19.0,1996.0,13.0,4.0,412.0,4.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22
1589,Lorenzo Lollo,ITA,"MF,FW",Carpi,it Serie A,24.0,1990.0,27.0,25.0,2094.0,23.3,3.0,1.0,3.0,0.0,0.0,12.0,2.0,0.13,0.04,0.17,0.13,0.17
1590,David Lombán,ESP,DF,Granada,es La Liga,28.0,1987.0,31.0,29.0,2626.0,29.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,Shane Long,IRL,"FW,MF",Southampton,eng Premier League,28.0,1987.0,28.0,23.0,2111.0,23.5,10.0,4.0,10.0,0.0,0.0,2.0,0.0,0.43,0.17,0.6,0.43,0.6
1592,Alessandro Longhi,ITA,DF,Sassuolo,it Serie A,26.0,1989.0,6.0,4.0,310.0,3.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29,0.29,0.0,0.29
1593,Samuele Longo,ITA,FW,Frosinone,it Serie A,23.0,1992.0,18.0,3.0,332.0,3.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.27,0.27,0.0,0.27
1594,Anthony Lopes,PRT,GK,Lyon,fr Ligue 1,24.0,1990.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,Miguel Lopes,PRT,DF,Granada,es La Liga,28.0,1986.0,26.0,23.0,1968.0,21.9,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.05,0.05,0.0,0.05
1596,Rony Lopes,PRT,FW,Lille,fr Ligue 1,19.0,1995.0,12.0,5.0,518.0,5.8,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.35,0.17,0.52,0.35,0.52
1597,Rony Lopes,PRT,"MF,FW",Monaco,fr Ligue 1,19.0,1995.0,2.0,2.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,Adrián López,ESP,FW,Villarreal,es La Liga,27.0,1988.0,16.0,10.0,788.0,8.8,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.46,0.46,0.91,0.46,0.91
1599,Ángel López,ESP,"DF,MF",Las Palmas,es La Liga,34.0,1981.0,3.0,0.0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,David López,ESP,MF,Napoli,it Serie A,25.0,1989.0,25.0,6.0,748.0,8.3,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24
1601,Diego López,ESP,GK,Milan,it Serie A,33.0,1981.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,Isma López,ESP,DF,Sporting Gijón,es La Liga,25.0,1990.0,31.0,28.0,2500.0,27.8,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.07,0.0,0.07,0.07,0.07
1603,Iván López,ESP,DF,Levante,es La Liga,21.0,1993.0,13.0,10.0,958.0,10.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,Javi López,ESP,"DF,MF",Espanyol,es La Liga,29.0,1986.0,31.0,28.0,2422.0,26.9,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.07,0.07,0.0,0.07
1605,Maxi López,ARG,FW,Torino,it Serie A,31.0,1984.0,26.0,8.0,1092.0,12.1,4.0,2.0,2.0,2.0,3.0,2.0,0.0,0.33,0.16,0.49,0.16,0.33
1606,Pedro López Muñoz,ESP,DF,Levante,es La Liga,31.0,1983.0,17.0,16.0,1296.0,14.4,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.07,0.0,0.07,0.07,0.07
1607,Nicolás López,URY,MF,Granada,es La Liga,21.0,1993.0,8.0,1.0,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,Pau López,ESP,GK,Espanyol,es La Liga,20.0,1994.0,36.0,35.0,3195.0,35.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,Alberto Lopo,ESP,DF,La Coruña,es La Liga,35.0,1980.0,10.0,8.0,743.0,8.3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,Alberto Lora,ESP,DF,Sporting Gijón,es La Liga,28.0,1987.0,31.0,26.0,2414.0,26.8,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.15,0.15,0.0,0.15
1612,Melvyn Lorenzen,UGA,FW,Werder Bremen,de Bundesliga,20.0,1994.0,9.0,1.0,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,Jonas Lössl,DNK,GK,Guingamp,fr Ligue 1,26.0,1989.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,Jeff Louis,HTI,"MF,FW",Caen,fr Ligue 1,22.0,1992.0,18.0,7.0,705.0,7.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0.13,0.13
1615,Donald Love,SYC,"DF,MF",Manchester Utd,eng Premier League,20.0,1994.0,1.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,Vágner Love,BRA,"FW,MF",Monaco,fr Ligue 1,31.0,1984.0,12.0,9.0,782.0,8.7,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.46,0.0,0.46,0.46,0.46
1617,Dejan Lovren,HRV,DF,Liverpool,eng Premier League,26.0,1989.0,24.0,22.0,1896.0,21.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,Filipe Luís,BRA,DF,Atlético Madrid,es La Liga,29.0,1985.0,32.0,32.0,2833.0,31.5,1.0,4.0,1.0,0.0,0.0,11.0,1.0,0.03,0.13,0.16,0.03,0.16
1619,José Luis Gayà,ESP,DF,Valencia,es La Liga,20.0,1995.0,20.0,15.0,1442.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1620,José Luis Morales,ESP,"MF,FW",Levante,es La Liga,28.0,1987.0,35.0,31.0,2668.0,29.6,7.0,4.0,7.0,0.0,0.0,4.0,0.0,0.24,0.13,0.37,0.24,0.37
1621,Luisinho,PRT,"MF,DF",La Coruña,es La Liga,30.0,1985.0,20.0,11.0,1095.0,12.2,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1622,David Luiz,BRA,DF,Paris S-G,fr Ligue 1,28.0,1987.0,25.0,23.0,2089.0,23.2,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.09,0.13,0.04,0.13
1623,Romelu Lukaku,BEL,FW,Everton,eng Premier League,22.0,1993.0,37.0,36.0,3169.0,35.2,18.0,6.0,17.0,1.0,2.0,3.0,0.0,0.51,0.17,0.68,0.48,0.65
1624,Assani Lukimya-Mulongoti,COD,DF,Werder Bremen,de Bundesliga,29.0,1986.0,12.0,10.0,914.0,10.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,Senad Lulić,BIH,"DF,MF",Lazio,it Serie A,29.0,1986.0,30.0,28.0,2348.0,26.1,3.0,3.0,3.0,0.0,0.0,10.0,1.0,0.11,0.11,0.23,0.11,0.23
1626,Antonio Luna,ESP,DF,Eibar,es La Liga,24.0,1991.0,15.0,12.0,1003.0,11.1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09
1627,Fabian Lustenberger,CHE,"MF,DF",Hertha BSC,de Bundesliga,27.0,1988.0,30.0,30.0,2528.0,28.1,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04
1628,Germán Lux,ARG,GK,La Coruña,es La Liga,33.0,1982.0,29.0,29.0,2556.0,28.4,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1629,Jordan Lyden,AUS,"MF,DF",Aston Villa,eng Premier League,19.0,1996.0,4.0,2.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,Cheikh M'Bengue,SEN,DF,Rennes,fr Ligue 1,27.0,1988.0,23.0,21.0,1896.0,21.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,Hicham M'Laab,FRA,"FW,MF",Nantes,fr Ligue 1,25.0,1990.0,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,Paul-Jose M'Poku,COD,"FW,MF",Chievo,it Serie A,23.0,1992.0,20.0,6.0,764.0,8.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,Yann M'Vila,FRA,MF,Sunderland,eng Premier League,25.0,1990.0,37.0,36.0,3186.0,35.4,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.03,0.11,0.14,0.03,0.14
1634,Edwin Maanane,FRA,FW,Reims,fr Ligue 1,20.0,1995.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,Christopher Maboulou,COG,FW,Bastia,fr Ligue 1,25.0,1990.0,9.0,2.0,243.0,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37
1636,Massimo Maccarone,ITA,FW,Empoli,it Serie A,35.0,1979.0,37.0,35.0,2745.0,30.5,13.0,5.0,12.0,1.0,1.0,4.0,0.0,0.43,0.16,0.59,0.39,0.56
1638,Shaun MacDonald,GB-WLS,MF,Bournemouth,eng Premier League,27.0,1988.0,3.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Zinédine Machach,FRA,"MF,FW",Toulouse,fr Ligue 1,19.0,1996.0,16.0,10.0,853.0,9.5,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.11,0.21,0.11,0.21
1640,Lévy Madinda,GAB,MF,Celta Vigo,es La Liga,23.0,1992.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,Christian Maggio,ITA,DF,Napoli,it Serie A,33.0,1982.0,8.0,4.0,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,Francesco Magnanelli,ITA,MF,Sassuolo,it Serie A,30.0,1984.0,34.0,34.0,3060.0,34.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.03,0.03,0.06,0.03,0.06
1643,Riyad Mahrez,DZA,MF,Leicester City,eng Premier League,24.0,1991.0,37.0,36.0,3034.0,33.7,17.0,11.0,13.0,4.0,6.0,1.0,0.0,0.5,0.33,0.83,0.39,0.71
1644,Raffaele Maiello,ITA,MF,Empoli,it Serie A,24.0,1991.0,12.0,4.0,474.0,5.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,Domenico Maietta,ITA,DF,Bologna,it Serie A,32.0,1982.0,19.0,18.0,1559.0,17.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,Modibo Maïga,MLI,"FW,MF",West Ham,eng Premier League,27.0,1987.0,3.0,0.0,27.0,0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,3.33,3.33
1647,Mike Maignan,FRA,GK,Lille,fr Ligue 1,20.0,1995.0,4.0,3.0,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,Diego Mainz,ESP,DF,Granada,es La Liga,32.0,1982.0,5.0,4.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,Abdul Majeed Waris,GHA,FW,Lorient,fr Ligue 1,23.0,1991.0,21.0,20.0,1651.0,18.3,11.0,3.0,9.0,2.0,2.0,1.0,1.0,0.6,0.16,0.76,0.49,0.65
1650,Jean-Victor Makengo,FRA,MF,Caen,fr Ligue 1,17.0,1998.0,10.0,5.0,435.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,Nikola Maksimović,SRB,DF,Torino,it Serie A,23.0,1991.0,16.0,16.0,1440.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
1652,Steed Malbranque,FRA,"MF,FW",Lyon,fr Ligue 1,35.0,1980.0,11.0,5.0,403.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22
1653,Malcom,BRA,"FW,MF",Bordeaux,fr Ligue 1,18.0,1997.0,12.0,5.0,536.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17,0.17,0.34,0.17,0.34
1654,Kévin Malcuit,MAR,"DF,MF",Saint-Étienne,fr Ligue 1,24.0,1991.0,9.0,9.0,712.0,7.9,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.13,0.13,0.0,0.13
1655,Yunus Mallı,TUR,MF,Mainz 05,de Bundesliga,23.0,1992.0,34.0,33.0,2778.0,30.9,11.0,4.0,10.0,1.0,1.0,0.0,0.0,0.36,0.13,0.49,0.32,0.45
1656,Wallyson Mallmann,BRA,"FW,MF",Nice,fr Ligue 1,21.0,1994.0,17.0,8.0,748.0,8.3,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.24,0.24,0.0,0.24
1657,Hugo Mallo,ESP,DF,Celta Vigo,es La Liga,24.0,1991.0,34.0,33.0,2942.0,32.7,1.0,4.0,1.0,0.0,0.0,8.0,0.0,0.03,0.12,0.15,0.03,0.15
1658,Rey Manaj,ALB,FW,Inter,it Serie A,18.0,1997.0,4.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,Vincent Manceau,FRA,DF,Angers,fr Ligue 1,26.0,1989.0,27.0,27.0,2385.0,26.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04
1660,Matteo Mancosu,ITA,FW,Bologna,it Serie A,30.0,1984.0,9.0,3.0,329.0,3.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
1661,Matteo Mancosu,ITA,FW,Carpi,it Serie A,30.0,1984.0,12.0,7.0,578.0,6.4,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.16,0.0,0.16,0.0,0.0
1662,Steve Mandanda,FRA,GK,Marseille,fr Ligue 1,30.0,1985.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,Aïssa Mandi,DZA,DF,Reims,fr Ligue 1,23.0,1991.0,32.0,32.0,2859.0,31.8,5.0,1.0,5.0,0.0,0.0,3.0,1.0,0.16,0.03,0.19,0.16,0.19
1665,Mario Mandžukić,HRV,FW,Juventus,it Serie A,29.0,1986.0,27.0,24.0,2040.0,22.7,10.0,4.0,10.0,0.0,0.0,5.0,0.0,0.44,0.18,0.62,0.44,0.62
1666,Sadio Mané,SEN,"MF,FW",Southampton,eng Premier League,23.0,1992.0,37.0,30.0,2597.0,28.9,11.0,6.0,11.0,0.0,1.0,5.0,2.0,0.38,0.21,0.59,0.38,0.59
1667,Eliaquim Mangala,FRA,DF,Manchester City,eng Premier League,24.0,1991.0,23.0,23.0,2009.0,22.3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,Kader Mangane,SEN,"DF,MF",Gazélec Ajaccio,fr Ligue 1,32.0,1983.0,31.0,28.0,2556.0,28.4,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.04,0.07,0.04,0.07
1669,Thomas Mangani,FRA,MF,Angers,fr Ligue 1,28.0,1987.0,33.0,31.0,2486.0,27.6,5.0,4.0,2.0,3.0,4.0,5.0,1.0,0.18,0.14,0.33,0.07,0.22
1670,Alex Manninger,AUT,GK,Augsburg,de Bundesliga,38.0,1977.0,2.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,Vito Mannone,ITA,GK,Sunderland,eng Premier League,27.0,1988.0,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,Kostas Manolas,GRC,DF,Roma,it Serie A,24.0,1991.0,37.0,36.0,3122.0,34.7,2.0,2.0,2.0,0.0,0.0,7.0,0.0,0.06,0.06,0.12,0.06,0.12
1673,Javier Manquillo,ESP,DF,Marseille,fr Ligue 1,21.0,1994.0,31.0,31.0,2669.0,29.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.03
1674,Manu,ESP,GK,La Coruña,es La Liga,29.0,1986.0,8.0,7.0,683.0,7.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,Manucho,AGO,FW,Rayo Vallecano,es La Liga,32.0,1983.0,28.0,5.0,949.0,10.5,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.38,0.09,0.47,0.38,0.47
1676,José Manuel Jurado,ESP,MF,Watford,eng Premier League,29.0,1986.0,27.0,27.0,2007.0,22.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,Juan Manuel Vargas,PER,DF,Betis,es La Liga,31.0,1983.0,20.0,20.0,1717.0,19.1,2.0,2.0,2.0,0.0,0.0,8.0,1.0,0.1,0.1,0.21,0.1,0.21
1678,Florian Marange,FRA,"DF,MF",Bastia,fr Ligue 1,29.0,1986.0,24.0,19.0,1666.0,18.5,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.05,0.05,0.0,0.05
1679,Marcelo,BRA,DF,Real Madrid,es La Liga,27.0,1988.0,30.0,28.0,2472.0,27.5,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.07,0.11,0.18,0.07,0.18
1680,Marcelo,BRA,DF,Hannover 96,de Bundesliga,28.0,1987.0,19.0,19.0,1710.0,19.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05
1681,Giovanni Marchese,ITA,DF,Genoa,it Serie A,30.0,1984.0,11.0,7.0,664.0,7.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,Federico Marchetti,ITA,GK,Lazio,it Serie A,32.0,1983.0,29.0,29.0,2547.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,Claudio Marchisio,ITA,MF,Juventus,it Serie A,29.0,1986.0,23.0,23.0,1927.0,21.4,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.09,0.09,0.0,0.09
1684,Óscar de Marcos,ESP,"DF,MF",Athletic Club,es La Liga,26.0,1989.0,34.0,33.0,2884.0,32.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.03,0.09,0.12,0.03,0.12
1685,Enzo Maresca,ITA,MF,Palermo,it Serie A,35.0,1980.0,15.0,10.0,988.0,11.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09
1686,José Mari,ESP,MF,Levante,es La Liga,27.0,1987.0,12.0,10.0,797.0,8.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,José María Giménez,URY,DF,Atlético Madrid,es La Liga,20.0,1995.0,27.0,27.0,2430.0,27.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.07,0.04,0.07
1688,Mariano,BRA,DF,Sevilla,es La Liga,29.0,1986.0,23.0,18.0,1688.0,18.8,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.16,0.16,0.0,0.16
1690,Adrian Mariappa,JAM,DF,Crystal Palace,eng Premier League,28.0,1986.0,3.0,3.0,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,Adrián Marín,ESP,DF,Villarreal,es La Liga,18.0,1997.0,11.0,10.0,926.0,10.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,Diego Mariño,ESP,GK,Levante,es La Liga,25.0,1990.0,23.0,23.0,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,Dominic Maroh,SVN,DF,Köln,de Bundesliga,28.0,1987.0,25.0,23.0,2124.0,23.6,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.08,0.04,0.13,0.08,0.13
1694,Javi Márquez,ESP,MF,Granada,es La Liga,29.0,1986.0,19.0,16.0,1311.0,14.6,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07,0.07,0.0,0.07
1695,Rafael Márquez,MEX,DF,Hellas Verona,it Serie A,36.0,1979.0,9.0,9.0,757.0,8.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,Marquinho,BRA,MF,Udinese,it Serie A,29.0,1986.0,11.0,4.0,451.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
