Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
Nikola Milenković,1859,SRB,DF,Fiorentina,it Serie A,23.0,1997.0,34.0,34.0,2926.0,32.5,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.03,0.0,0.03,0.03,0.03,2.3,2.3,0.4,2.8,0.07,0.01,0.09,0.07,0.09,1859,SRB,DF,Fiorentina,it Serie A,23.0,1997.0,32.5,1.0,23.0,9.0,39.1,0.71,0.28,0.04,0.11,16.3,0.0,0.0,0.0,2.3,2.3,0.1,-1.3,-1.3
Arkadiusz Milik,1860,POL,FW,Marseille,fr Ligue 1,27.0,1994.0,23.0,15.0,1416.0,15.7,7.0,2.0,6.0,1.0,1.0,1.0,0.0,0.44,0.13,0.57,0.38,0.51,8.7,7.9,1.9,9.8,0.55,0.12,0.67,0.5,0.62,1860,POL,FW,Marseille,fr Ligue 1,27.0,1994.0,15.7,7.0,53.0,19.0,35.8,3.37,1.21,0.11,0.32,13.8,2.0,1.0,1.0,8.7,7.9,0.15,-1.7,-1.9
Sergej Milinković-Savić,1861,SRB,MF,Lazio,it Serie A,26.0,1995.0,37.0,36.0,3100.0,34.4,11.0,10.0,11.0,0.0,0.0,6.0,1.0,0.32,0.29,0.61,0.32,0.61,7.5,7.5,7.0,14.5,0.22,0.2,0.42,0.22,0.42,1861,SRB,MF,Lazio,it Serie A,26.0,1995.0,34.4,11.0,75.0,31.0,41.3,2.18,0.9,0.15,0.35,17.5,7.0,0.0,0.0,7.5,7.5,0.1,3.5,3.5
Vanja Milinković-Savić,1862,SRB,GK,Torino,it Serie A,24.0,1997.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862,SRB,GK,Torino,it Serie A,24.0,1997.0,27.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,,9.6,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Éder Militão,1863,BRA,DF,Real Madrid,es La Liga,23.0,1998.0,34.0,34.0,3031.0,33.7,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.03,0.06,0.09,0.03,0.09,3.0,3.0,1.3,4.3,0.09,0.04,0.13,0.09,0.13,1863,BRA,DF,Real Madrid,es La Liga,23.0,1998.0,33.7,1.0,33.0,8.0,24.2,0.98,0.24,0.03,0.13,16.8,0.0,0.0,0.0,3.0,3.0,0.09,-2.0,-2.0
Luka Milivojević,1864,SRB,MF,Crystal Palace,eng Premier League,30.0,1991.0,15.0,9.0,774.0,8.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9,1.2,0.04,0.1,0.14,0.04,0.14,1864,SRB,MF,Crystal Palace,eng Premier League,30.0,1991.0,8.6,0.0,8.0,0.0,0.0,0.93,0.0,0.0,,26.6,4.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
Luis Milla,1865,ESP,MF,Granada,es La Liga,26.0,1994.0,34.0,33.0,2773.0,30.8,3.0,3.0,0.0,3.0,3.0,4.0,0.0,0.1,0.1,0.19,0.0,0.1,3.9,1.5,4.3,5.8,0.13,0.14,0.27,0.05,0.19,1865,ESP,MF,Granada,es La Liga,26.0,1994.0,30.8,3.0,19.0,3.0,15.8,0.62,0.1,0.0,0.0,25.6,3.0,3.0,3.0,3.9,1.5,0.08,-0.9,-1.5
Pere Milla,1866,ESP,"MF,FW",Elche,es La Liga,28.0,1992.0,32.0,17.0,1644.0,18.3,8.0,3.0,8.0,0.0,0.0,4.0,0.0,0.44,0.16,0.6,0.44,0.6,4.6,4.6,1.5,6.1,0.25,0.08,0.34,0.25,0.34,1866,ESP,"MF,FW",Elche,es La Liga,28.0,1992.0,18.3,8.0,29.0,14.0,48.3,1.59,0.77,0.28,0.57,13.1,0.0,0.0,0.0,4.6,4.6,0.16,3.4,3.4
Enzo Millot,1867,FRA,MF,Stuttgart,de Bundesliga,19.0,2002.0,6.0,0.0,53.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.7,0.0,0.0,0.2,0.2,0.0,0.32,0.32,0.0,0.32,1867,FRA,MF,Stuttgart,de Bundesliga,19.0,2002.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
James Milner,1868,GBR,"MF,DF",Liverpool,eng Premier League,35.0,1986.0,24.0,9.0,853.0,9.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,0.4,0.4,2.4,2.8,0.04,0.25,0.3,0.04,0.3,1868,GBR,"MF,DF",Liverpool,eng Premier League,35.0,1986.0,9.5,0.0,10.0,2.0,20.0,1.06,0.21,0.0,0.0,23.8,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
Santi Mina,1869,ESP,FW,Celta Vigo,es La Liga,25.0,1995.0,33.0,30.0,2367.0,26.3,7.0,3.0,7.0,0.0,1.0,4.0,0.0,0.27,0.11,0.38,0.27,0.38,8.4,7.6,2.9,10.5,0.32,0.11,0.43,0.29,0.4,1869,ESP,FW,Celta Vigo,es La Liga,25.0,1995.0,26.3,7.0,59.0,21.0,35.6,2.24,0.8,0.12,0.33,14.8,1.0,0.0,1.0,8.4,7.6,0.13,-1.4,-0.6
Yerry Mina,1870,COL,DF,Everton,eng Premier League,26.0,1994.0,13.0,11.0,846.0,9.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.04,0.0,0.04,0.04,0.04,1870,COL,DF,Everton,eng Premier League,26.0,1994.0,9.4,0.0,6.0,2.0,33.3,0.64,0.21,0.0,0.0,10.8,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4
Takumi Minamino,1872,JPN,"FW,MF",Liverpool,eng Premier League,26.0,1995.0,11.0,1.0,186.0,2.1,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.45,0.0,1.45,1.45,1.45,1.7,1.7,0.5,2.2,0.84,0.23,1.07,0.84,1.07,1872,JPN,"FW,MF",Liverpool,eng Premier League,26.0,1995.0,2.1,3.0,7.0,4.0,57.1,3.39,1.94,0.43,0.75,15.2,0.0,0.0,0.0,1.7,1.7,0.25,1.3,1.3
Tyrone Mings,1873,GBR,DF,Aston Villa,eng Premier League,28.0,1993.0,36.0,35.0,3189.0,35.4,1.0,3.0,1.0,0.0,0.0,11.0,0.0,0.03,0.08,0.11,0.03,0.11,2.2,2.2,1.1,3.3,0.06,0.03,0.09,0.06,0.09,1873,GBR,DF,Aston Villa,eng Premier League,28.0,1993.0,35.4,1.0,21.0,5.0,23.8,0.59,0.14,0.05,0.2,12.3,0.0,0.0,0.0,2.2,2.2,0.1,-1.2,-1.2
Óscar Mingueza,1874,ESP,DF,Barcelona,es La Liga,22.0,1999.0,19.0,9.0,894.0,9.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.3,0.8,1.1,0.03,0.08,0.11,0.03,0.11,1874,ESP,DF,Barcelona,es La Liga,22.0,1999.0,9.9,0.0,2.0,1.0,50.0,0.2,0.1,0.0,0.0,7.3,0.0,0.0,0.0,0.3,0.3,0.17,-0.3,-0.3
Rafa Mir,1875,ESP,FW,Sevilla,es La Liga,24.0,1997.0,34.0,18.0,1808.0,20.1,10.0,0.0,10.0,0.0,0.0,6.0,0.0,0.5,0.0,0.5,0.5,0.5,8.7,8.7,0.4,9.1,0.44,0.02,0.45,0.44,0.45,1875,ESP,FW,Sevilla,es La Liga,24.0,1997.0,20.1,10.0,62.0,22.0,35.5,3.09,1.1,0.16,0.45,13.0,0.0,0.0,0.0,8.7,8.7,0.14,1.3,1.3
Jorge Miramón,1876,ESP,DF,Levante,es La Liga,32.0,1989.0,29.0,22.0,1977.0,22.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,1.3,1.7,0.02,0.06,0.08,0.02,0.08,1876,ESP,DF,Levante,es La Liga,32.0,1989.0,22.0,1.0,7.0,2.0,28.6,0.32,0.09,0.14,0.5,18.1,0.0,0.0,0.0,0.5,0.5,0.07,0.5,0.5
Aleksei Miranchuk,1877,RUS,"MF,FW",Atalanta,it Serie A,25.0,1995.0,19.0,7.0,772.0,8.6,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.23,0.58,0.82,0.23,0.82,1.6,1.6,3.4,5.0,0.18,0.4,0.58,0.18,0.58,1877,RUS,"MF,FW",Atalanta,it Serie A,25.0,1995.0,8.6,2.0,14.0,4.0,28.6,1.63,0.47,0.14,0.5,18.1,0.0,0.0,0.0,1.6,1.6,0.11,0.4,0.4
Juan Miranda,1878,ESP,DF,Betis,es La Liga,21.0,2000.0,13.0,9.0,783.0,8.7,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.23,0.23,0.0,0.23,0.2,0.2,1.5,1.7,0.03,0.17,0.2,0.03,0.2,1878,ESP,DF,Betis,es La Liga,21.0,2000.0,8.7,0.0,6.0,2.0,33.3,0.69,0.23,0.0,0.0,26.5,2.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Fabio Miretti,1879,ITA,MF,Juventus,it Serie A,17.0,2003.0,6.0,4.0,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.6,0.04,0.13,0.16,0.04,0.16,1879,ITA,MF,Juventus,it Serie A,17.0,2003.0,3.6,0.0,2.0,0.0,0.0,0.56,0.0,0.0,,16.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Tyrick Mitchell,1880,GBR,DF,Crystal Palace,eng Premier League,21.0,1999.0,36.0,35.0,3101.0,34.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,1.8,2.3,0.01,0.05,0.07,0.01,0.07,1880,GBR,DF,Crystal Palace,eng Premier League,21.0,1999.0,34.5,0.0,4.0,0.0,0.0,0.12,0.0,0.0,,17.3,0.0,0.0,0.0,0.4,0.4,0.1,-0.4,-0.4
Stefan Mitrović,1881,SRB,DF,Getafe,es La Liga,31.0,1990.0,32.0,31.0,2667.0,29.6,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.01,0.0,0.01,0.01,0.01,1881,SRB,DF,Getafe,es La Liga,31.0,1990.0,29.6,0.0,4.0,1.0,25.0,0.13,0.03,0.0,0.0,12.4,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Maximilian Mittelstädt,1882,DEU,"DF,FW",Hertha BSC,de Bundesliga,24.0,1997.0,24.0,16.0,1493.0,16.6,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3,0.3,0.0,0.3,0.5,0.5,3.1,3.6,0.03,0.19,0.22,0.03,0.22,1882,DEU,"DF,FW",Hertha BSC,de Bundesliga,24.0,1997.0,16.6,0.0,10.0,0.0,0.0,0.6,0.0,0.0,,21.7,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Henrikh Mkhitaryan,1883,ARM,"MF,FW",Roma,it Serie A,32.0,1989.0,31.0,29.0,2495.0,27.7,5.0,6.0,5.0,0.0,0.0,4.0,1.0,0.18,0.22,0.4,0.18,0.4,4.7,4.7,5.4,10.1,0.17,0.19,0.37,0.17,0.37,1883,ARM,"MF,FW",Roma,it Serie A,32.0,1989.0,27.7,5.0,55.0,16.0,29.1,1.98,0.58,0.09,0.31,21.5,0.0,0.0,0.0,4.7,4.7,0.09,0.3,0.3
Jakub Moder,1884,POL,MF,Brighton,eng Premier League,22.0,1999.0,28.0,19.0,1701.0,18.9,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,3.1,3.1,2.5,5.6,0.16,0.13,0.3,0.16,0.3,1884,POL,MF,Brighton,eng Premier League,22.0,1999.0,18.9,0.0,28.0,6.0,21.4,1.48,0.32,0.0,0.0,16.6,2.0,0.0,0.0,3.1,3.1,0.11,-3.1,-3.1
Anthony Modeste,1885,FRA,FW,Köln,de Bundesliga,33.0,1988.0,32.0,31.0,2606.0,29.0,20.0,4.0,19.0,1.0,1.0,4.0,0.0,0.69,0.14,0.83,0.66,0.79,19.3,18.5,3.2,21.7,0.67,0.11,0.78,0.64,0.75,1885,FRA,FW,Köln,de Bundesliga,33.0,1988.0,29.0,20.0,106.0,43.0,40.6,3.66,1.49,0.18,0.44,12.2,0.0,1.0,1.0,19.3,18.5,0.17,0.7,0.5
Marco Modolo,1886,ITA,DF,Venezia,it Serie A,32.0,1989.0,6.0,4.0,392.0,4.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,1886,ITA,DF,Venezia,it Serie A,32.0,1989.0,4.4,0.0,1.0,1.0,100.0,0.23,0.23,0.0,0.0,8.1,0.0,0.0,0.0,0.1,0.1,0.14,-0.1,-0.1
Luka Modrić,1887,HRV,MF,Real Madrid,es La Liga,35.0,1985.0,28.0,25.0,2032.0,22.6,2.0,8.0,1.0,1.0,1.0,4.0,0.0,0.09,0.35,0.44,0.04,0.4,2.5,1.7,5.2,6.9,0.11,0.23,0.34,0.08,0.31,1887,HRV,MF,Real Madrid,es La Liga,35.0,1985.0,22.6,2.0,26.0,10.0,38.5,1.15,0.44,0.04,0.1,22.0,1.0,1.0,1.0,2.5,1.7,0.07,-0.5,-0.7
Terem Moffi,1888,NGA,FW,Lorient,fr Ligue 1,22.0,1999.0,37.0,34.0,2711.0,30.1,8.0,4.0,6.0,2.0,2.0,1.0,0.0,0.27,0.13,0.4,0.2,0.33,11.3,9.7,4.4,14.1,0.37,0.15,0.52,0.32,0.47,1888,NGA,FW,Lorient,fr Ligue 1,22.0,1999.0,30.1,8.0,58.0,20.0,34.5,1.93,0.66,0.1,0.3,16.0,0.0,2.0,2.0,11.3,9.7,0.17,-3.3,-3.7
Kevin Möhwald,1889,DEU,MF,Union Berlin,de Bundesliga,28.0,1993.0,16.0,3.0,354.0,3.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,0.19,0.17,0.36,0.19,0.36,1889,DEU,MF,Union Berlin,de Bundesliga,28.0,1993.0,3.9,0.0,10.0,2.0,20.0,2.54,0.51,0.0,0.0,22.3,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
Dion Moise Sahi,1890,CIV,"FW,MF",Strasbourg,fr Ligue 1,19.0,2001.0,8.0,0.0,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,0.71,0.06,0.77,0.71,0.77,1890,CIV,"FW,MF",Strasbourg,fr Ligue 1,19.0,2001.0,1.4,0.0,5.0,2.0,40.0,3.52,1.41,0.0,0.0,11.5,0.0,0.0,0.0,1.0,1.0,0.2,-1.0,-1.0
Johan Mojica,1891,COL,DF,Elche,es La Liga,28.0,1992.0,33.0,32.0,2855.0,31.7,2.0,5.0,2.0,0.0,0.0,4.0,1.0,0.06,0.16,0.22,0.06,0.22,0.9,0.9,4.3,5.3,0.03,0.14,0.17,0.03,0.17,1891,COL,DF,Elche,es La Liga,28.0,1992.0,31.7,2.0,16.0,3.0,18.8,0.5,0.09,0.13,0.67,24.1,0.0,0.0,0.0,0.9,0.9,0.06,1.1,1.1
Clinton Mola,1892,GBR,DF,Stuttgart,de Bundesliga,20.0,2001.0,3.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892,GBR,DF,Stuttgart,de Bundesliga,20.0,2001.0,1.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Jorge Molina,1893,ESP,FW,Granada,es La Liga,39.0,1982.0,35.0,19.0,1966.0,21.8,10.0,5.0,10.0,0.0,1.0,2.0,0.0,0.46,0.23,0.69,0.46,0.69,7.0,6.2,4.0,10.2,0.32,0.18,0.5,0.29,0.47,1893,ESP,FW,Granada,es La Liga,39.0,1982.0,21.8,10.0,45.0,22.0,48.9,2.06,1.01,0.22,0.45,14.0,0.0,0.0,1.0,7.0,6.2,0.14,3.0,3.8
Nahuel Molina,1894,ARG,DF,Udinese,it Serie A,23.0,1998.0,35.0,31.0,2638.0,29.3,7.0,2.0,7.0,0.0,0.0,7.0,1.0,0.24,0.07,0.31,0.24,0.31,4.2,4.2,4.0,8.2,0.14,0.14,0.28,0.14,0.28,1894,ARG,DF,Udinese,it Serie A,23.0,1998.0,29.3,7.0,44.0,16.0,36.4,1.5,0.55,0.16,0.44,20.5,2.0,0.0,0.0,4.2,4.2,0.1,2.8,2.8
Cristian Molinaro,1895,ITA,DF,Venezia,it Serie A,38.0,1983.0,8.0,6.0,548.0,6.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.5,0.5,0.0,0.08,0.08,0.0,0.08,1895,ITA,DF,Venezia,it Serie A,38.0,1983.0,6.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Florent Mollet,1896,FRA,"FW,MF",Montpellier,fr Ligue 1,29.0,1991.0,35.0,32.0,2630.0,29.2,6.0,2.0,6.0,0.0,0.0,6.0,0.0,0.21,0.07,0.27,0.21,0.27,4.6,4.6,3.1,7.7,0.16,0.11,0.26,0.16,0.26,1896,FRA,"FW,MF",Montpellier,fr Ligue 1,29.0,1991.0,29.2,6.0,55.0,17.0,30.9,1.88,0.58,0.11,0.35,21.5,12.0,0.0,0.0,4.6,4.6,0.08,1.4,1.4
Jon Moncayola,1898,ESP,MF,Osasuna,es La Liga,23.0,1998.0,36.0,33.0,2915.0,32.4,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.06,0.09,0.15,0.06,0.15,2.6,2.6,1.8,4.4,0.08,0.06,0.14,0.08,0.14,1898,ESP,MF,Osasuna,es La Liga,23.0,1998.0,32.4,2.0,41.0,12.0,29.3,1.27,0.37,0.05,0.17,25.5,2.0,0.0,0.0,2.6,2.6,0.06,-0.6,-0.6
Monchu,1899,ESP,MF,Granada,es La Liga,21.0,1999.0,14.0,7.0,668.0,7.4,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.3,0.07,0.1,0.17,0.07,0.17,1899,ESP,MF,Granada,es La Liga,21.0,1999.0,7.4,0.0,8.0,1.0,12.5,1.08,0.13,0.0,0.0,22.8,1.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5
Thomas Monconduit,1900,FRA,MF,Lorient,fr Ligue 1,30.0,1991.0,34.0,26.0,2248.0,25.0,3.0,2.0,3.0,0.0,0.0,5.0,0.0,0.12,0.08,0.2,0.12,0.2,1.9,1.9,3.2,5.1,0.08,0.13,0.21,0.08,0.21,1900,FRA,MF,Lorient,fr Ligue 1,30.0,1991.0,25.0,3.0,36.0,12.0,33.3,1.44,0.48,0.08,0.25,25.6,0.0,0.0,0.0,1.9,1.9,0.05,1.1,1.1
Gonzalo Montiel,1901,ARG,DF,Sevilla,es La Liga,24.0,1997.0,18.0,15.0,1066.0,11.8,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.08,0.17,0.25,0.08,0.25,0.4,0.4,1.6,2.0,0.03,0.14,0.17,0.03,0.17,1901,ARG,DF,Sevilla,es La Liga,24.0,1997.0,11.8,1.0,5.0,1.0,20.0,0.42,0.08,0.2,1.0,17.1,0.0,0.0,0.0,0.4,0.4,0.07,0.6,0.6
Lorenzo Montipò,1902,ITA,GK,Hellas Verona,it Serie A,25.0,1996.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902,ITA,GK,Hellas Verona,it Serie A,25.0,1996.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ángel Montoro,1903,ESP,MF,Granada,es La Liga,33.0,1988.0,24.0,13.0,1331.0,14.8,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.07,0.07,0.14,0.07,0.14,2.3,2.3,1.9,4.2,0.15,0.13,0.28,0.15,0.28,1903,ESP,MF,Granada,es La Liga,33.0,1988.0,14.8,1.0,21.0,5.0,23.8,1.42,0.34,0.05,0.2,23.7,0.0,0.0,0.0,2.3,2.3,0.11,-1.3,-1.3
Martín Montoya,1904,ESP,DF,Betis,es La Liga,30.0,1991.0,6.0,6.0,518.0,5.8,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,0.4,0.4,1.1,1.5,0.06,0.19,0.26,0.06,0.26,1904,ESP,DF,Betis,es La Liga,30.0,1991.0,5.8,0.0,5.0,2.0,40.0,0.87,0.35,0.0,0.0,20.8,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4
Wesley Moraes,1905,BRA,FW,Aston Villa,eng Premier League,24.0,1996.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905,BRA,FW,Aston Villa,eng Premier League,24.0,1996.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Álvaro Morata,1906,ESP,FW,Juventus,it Serie A,28.0,1992.0,35.0,26.0,2302.0,25.6,9.0,4.0,8.0,1.0,1.0,5.0,0.0,0.35,0.16,0.51,0.31,0.47,9.6,8.8,6.6,15.4,0.37,0.26,0.63,0.34,0.6,1906,ESP,FW,Juventus,it Serie A,28.0,1992.0,25.6,9.0,60.0,24.0,40.0,2.35,0.94,0.13,0.33,13.1,1.0,1.0,1.0,9.6,8.8,0.15,-0.6,-0.8
Jan Morávek,1907,CZE,MF,Augsburg,de Bundesliga,31.0,1989.0,17.0,5.0,471.0,5.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,1.5,0.17,0.12,0.29,0.17,0.29,1907,CZE,MF,Augsburg,de Bundesliga,31.0,1989.0,5.2,0.0,2.0,0.0,0.0,0.38,0.0,0.0,,13.7,0.0,0.0,0.0,0.9,0.9,0.44,-0.9,-0.9
Jon Morcillo,1908,ESP,"MF,FW",Athletic Club,es La Liga,22.0,1998.0,7.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.45,0.0,0.45,0.45,0.45,1908,ESP,"MF,FW",Athletic Club,es La Liga,22.0,1998.0,0.6,0.0,1.0,0.0,0.0,1.67,0.0,0.0,,7.5,0.0,0.0,0.0,0.3,0.3,0.27,-0.3,-0.3
Jérémy Morel,1909,MDG,DF,Lorient,fr Ligue 1,37.0,1984.0,9.0,6.0,604.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,1909,MDG,DF,Lorient,fr Ligue 1,37.0,1984.0,6.7,0.0,1.0,0.0,0.0,0.15,0.0,0.0,,11.1,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Alberto Moreno,1910,ESP,"MF,DF",Villarreal,es La Liga,29.0,1992.0,24.0,13.0,1223.0,13.6,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.22,0.15,0.37,0.22,0.37,3.3,3.3,1.9,5.3,0.25,0.14,0.39,0.25,0.39,1910,ESP,"MF,DF",Villarreal,es La Liga,29.0,1992.0,13.6,3.0,22.0,10.0,45.5,1.62,0.74,0.14,0.3,18.0,1.0,0.0,0.0,3.3,3.3,0.15,-0.3,-0.3
Álex Moreno,1911,ESP,DF,Betis,es La Liga,28.0,1993.0,30.0,28.0,2404.0,26.7,5.0,3.0,5.0,0.0,0.0,3.0,1.0,0.19,0.11,0.3,0.19,0.3,3.5,3.5,2.1,5.6,0.13,0.08,0.21,0.13,0.21,1911,ESP,DF,Betis,es La Liga,28.0,1993.0,26.7,5.0,27.0,8.0,29.6,1.01,0.3,0.19,0.63,16.5,0.0,0.0,0.0,3.5,3.5,0.13,1.5,1.5
Gerard Moreno,1912,ESP,FW,Villarreal,es La Liga,29.0,1992.0,17.0,14.0,1191.0,13.2,9.0,3.0,8.0,1.0,2.0,2.0,0.0,0.68,0.23,0.91,0.6,0.83,7.9,6.3,5.5,11.8,0.59,0.42,1.01,0.47,0.89,1912,ESP,FW,Villarreal,es La Liga,29.0,1992.0,13.2,9.0,36.0,13.0,36.1,2.72,0.98,0.22,0.62,15.4,0.0,1.0,2.0,7.9,6.3,0.18,1.1,1.7
Tete Morente,1913,ESP,MF,Elche,es La Liga,24.0,1996.0,32.0,18.0,1632.0,18.1,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.17,0.17,0.33,0.17,0.33,3.9,3.9,2.1,5.9,0.21,0.11,0.33,0.21,0.33,1913,ESP,MF,Elche,es La Liga,24.0,1996.0,18.1,3.0,28.0,8.0,28.6,1.54,0.44,0.11,0.38,18.5,0.0,0.0,0.0,3.9,3.9,0.14,-0.9,-0.9
Ilaix Moriba,1914,GIN,MF,Valencia,es La Liga,18.0,2003.0,14.0,9.0,818.0,9.1,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.2,0.11,0.03,0.14,0.11,0.14,1914,GIN,MF,Valencia,es La Liga,18.0,2003.0,9.1,0.0,14.0,5.0,35.7,1.54,0.55,0.0,0.0,19.6,1.0,0.0,0.0,1.0,1.0,0.07,-1.0,-1.0
Manu Morlanes,1916,ESP,MF,Espanyol,es La Liga,22.0,1999.0,27.0,11.0,1144.0,12.7,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.16,0.0,0.16,0.16,0.16,0.8,0.8,0.4,1.2,0.06,0.03,0.1,0.06,0.1,1916,ESP,MF,Espanyol,es La Liga,22.0,1999.0,12.7,2.0,8.0,2.0,25.0,0.63,0.16,0.25,1.0,19.8,0.0,0.0,0.0,0.8,0.8,0.1,1.2,1.2
