,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1354,Kalidou Koulibaly,sn SEN,DF,Napoli,Serie A,27.0,1991.0,34.8,2902.0,221.0,1054.0,1758.0,117.0,32.0,2902.0,20.0,11.0,55.0,9.0,45.0,1956.0,10351.0,6642.0,53.0,39.0,2.0,17.0,9.0,2082.0,15.0
1355,Jules Koundé,fr FRA,DF,Bordeaux,Ligue 1,19.0,1998.0,37.0,2420.0,245.0,1228.0,1143.0,79.0,24.0,2420.0,15.0,13.0,86.7,2.0,13.3,1377.0,8121.0,5465.0,32.0,15.0,1.0,15.0,9.0,1478.0,3.0
1356,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,Premier League,28.0,1989.0,21.1,1021.0,49.0,236.0,593.0,205.0,35.0,1021.0,23.0,12.0,52.2,11.0,47.8,435.0,2438.0,1188.0,19.0,13.0,6.0,24.0,22.0,574.0,31.0
1357,Mateo Kovačić,hr CRO,MF,Chelsea,Premier League,24.0,1994.0,19.3,1699.0,25.0,196.0,977.0,546.0,29.0,1699.0,55.0,42.0,76.4,13.0,23.6,1110.0,6040.0,3061.0,59.0,71.0,5.0,26.0,38.0,1405.0,66.0
1358,Dawid Kownacki,pl POL,FW,Sampdoria,Serie A,21.0,1997.0,1.9,112.0,0.0,4.0,45.0,65.0,9.0,110.0,10.0,4.0,40.0,6.0,60.0,64.0,394.0,154.0,5.0,4.0,3.0,6.0,9.0,86.0,28.0
1359,Dawid Kownacki,pl POL,"MF,FW",Düsseldorf,Bundesliga,21.0,1997.0,6.4,235.0,7.0,42.0,116.0,79.0,24.0,235.0,13.0,5.0,38.5,8.0,61.5,125.0,780.0,349.0,13.0,4.0,7.0,4.0,8.0,145.0,34.0
1360,Thomas Kraft,de GER,GK,Hertha BSC,Bundesliga,30.0,1988.0,3.5,134.0,113.0,132.0,2.0,0.0,0.0,134.0,0.0,0.0,,0.0,,70.0,430.0,197.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
1361,Emil Krafth,se SWE,DF,Amiens,Ligue 1,23.0,1994.0,33.0,1793.0,123.0,580.0,854.0,377.0,21.0,1793.0,22.0,8.0,36.4,14.0,63.6,698.0,3444.0,1963.0,53.0,27.0,6.0,34.0,13.0,803.0,74.0
1362,Luka Krajnc,si SVN,DF,Frosinone,Serie A,23.0,1994.0,8.8,461.0,58.0,272.0,181.0,12.0,3.0,461.0,3.0,3.0,100.0,0.0,0.0,236.0,982.0,551.0,6.0,2.0,0.0,0.0,0.0,299.0,1.0
1363,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,Bundesliga,27.0,1991.0,26.6,1347.0,23.0,136.0,541.0,684.0,151.0,1341.0,52.0,28.0,53.8,24.0,46.2,836.0,5935.0,3333.0,129.0,80.0,41.0,44.0,50.0,987.0,198.0
1364,Christoph Kramer,de GER,MF,M'Gladbach,Bundesliga,27.0,1991.0,12.6,898.0,33.0,200.0,593.0,111.0,14.0,898.0,16.0,9.0,56.3,7.0,43.8,439.0,2239.0,1170.0,15.0,9.0,1.0,24.0,16.0,573.0,17.0
1365,Vasyl Kravets,ua UKR,"DF,FW",Leganés,La Liga,20.0,1997.0,5.3,282.0,10.0,64.0,112.0,109.0,7.0,282.0,10.0,7.0,70.0,3.0,30.0,143.0,711.0,373.0,8.0,7.0,2.0,7.0,5.0,155.0,41.0
1366,Ladislav Krejčí,cz CZE,"DF,MF",Bologna,Serie A,26.0,1992.0,11.8,707.0,25.0,171.0,318.0,222.0,19.0,707.0,7.0,3.0,42.9,4.0,57.1,365.0,2284.0,1317.0,34.0,23.0,8.0,16.0,6.0,445.0,62.0
1367,Rene Krhin,si SVN,MF,Nantes,Ligue 1,28.0,1990.0,11.7,661.0,39.0,187.0,422.0,56.0,8.0,661.0,7.0,4.0,57.1,3.0,42.9,347.0,1451.0,710.0,7.0,5.0,0.0,13.0,5.0,387.0,0.0
1368,Toni Kroos,de GER,MF,Real Madrid,La Liga,28.0,1990.0,24.7,2388.0,34.0,381.0,1473.0,550.0,14.0,2388.0,17.0,14.0,82.4,3.0,17.6,1547.0,7440.0,3909.0,56.0,61.0,4.0,16.0,11.0,1833.0,39.0
1369,Rade Krunić,ba BIH,MF,Empoli,Serie A,24.0,1993.0,30.8,1702.0,60.0,260.0,779.0,690.0,101.0,1702.0,76.0,47.0,61.8,29.0,38.2,1121.0,7981.0,4178.0,130.0,104.0,22.0,70.0,38.0,1296.0,191.0
1370,Max Kruse,de GER,"FW,MF",Werder Bremen,Bundesliga,30.0,1988.0,31.5,2084.0,11.0,112.0,1058.0,935.0,100.0,2081.0,55.0,37.0,67.3,18.0,32.7,1222.0,6946.0,2610.0,76.0,78.0,19.0,76.0,44.0,1576.0,312.0
1371,Lukas Kübler,de GER,"DF,MF",Freiburg,Bundesliga,25.0,1992.0,13.2,714.0,53.0,232.0,360.0,129.0,9.0,714.0,9.0,6.0,66.7,3.0,33.3,229.0,1256.0,611.0,9.0,2.0,2.0,13.0,4.0,302.0,41.0
1372,Yuya Kubo,jp JPN,"FW,MF",Nürnberg,Bundesliga,24.0,1993.0,15.1,595.0,7.0,74.0,314.0,217.0,32.0,595.0,29.0,12.0,41.4,17.0,58.6,359.0,2398.0,961.0,30.0,17.0,10.0,43.0,29.0,441.0,95.0
1373,Juraj Kucka,sk SVK,MF,Parma,Serie A,31.0,1987.0,17.1,805.0,54.0,178.0,457.0,182.0,20.0,804.0,33.0,15.0,45.5,18.0,54.5,418.0,2072.0,923.0,21.0,23.0,3.0,24.0,28.0,491.0,49.0
1374,Dejan Kulusevski,se SWE,MF,Atalanta,Serie A,18.0,2000.0,1.2,73.0,0.0,2.0,37.0,34.0,4.0,73.0,2.0,2.0,100.0,0.0,0.0,66.0,381.0,206.0,9.0,4.0,2.0,6.0,2.0,68.0,11.0
1375,Pierre Kunde,cm CMR,MF,Mainz 05,Bundesliga,23.0,1995.0,21.2,1408.0,73.0,336.0,904.0,205.0,7.0,1408.0,33.0,24.0,72.7,9.0,27.3,780.0,4139.0,1997.0,34.0,35.0,2.0,18.0,23.0,858.0,10.0
1376,Jasmin Kurtić,si SVN,MF,SPAL,Serie A,29.0,1989.0,28.4,1658.0,56.0,270.0,867.0,540.0,52.0,1658.0,35.0,24.0,68.6,11.0,31.4,1027.0,6065.0,3326.0,103.0,74.0,13.0,30.0,21.0,1214.0,111.0
1378,Layvin Kurzawa,fr FRA,"DF,MF",Paris S-G,Ligue 1,25.0,1992.0,11.2,679.0,20.0,135.0,298.0,251.0,35.0,679.0,22.0,12.0,54.5,10.0,45.5,307.0,1162.0,639.0,18.0,15.0,8.0,17.0,9.0,421.0,110.0
1379,Rafał Kurzawa,pl POL,FW,Amiens,Ligue 1,25.0,1993.0,2.7,164.0,5.0,23.0,88.0,54.0,2.0,164.0,4.0,1.0,25.0,3.0,75.0,81.0,390.0,135.0,2.0,2.0,0.0,9.0,8.0,104.0,20.0
1380,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,Bundesliga,18.0,2000.0,4.7,150.0,1.0,16.0,77.0,63.0,9.0,150.0,15.0,12.0,80.0,3.0,20.0,90.0,663.0,382.0,15.0,10.0,6.0,13.0,15.0,99.0,24.0
1381,Enock Kwateng,fr FRA,DF,Nantes,Ligue 1,21.0,1997.0,22.7,1606.0,56.0,393.0,797.0,438.0,8.0,1606.0,41.0,23.0,56.1,18.0,43.9,695.0,3105.0,1842.0,37.0,35.0,1.0,30.0,15.0,775.0,108.0
1382,Grejohn Kyei,fr FRA,FW,Reims,Ligue 1,22.0,1995.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
1383,Antonino La Gumina,it ITA,"FW,MF",Empoli,Serie A,22.0,1996.0,12.1,267.0,5.0,15.0,92.0,166.0,56.0,267.0,31.0,17.0,54.8,14.0,45.2,175.0,1016.0,299.0,13.0,5.0,7.0,33.0,15.0,188.0,70.0
1384,Rajiv van La Parra,nl NED,"FW,MF",Huddersfield,Premier League,27.0,1991.0,4.5,176.0,4.0,19.0,88.0,74.0,9.0,176.0,17.0,7.0,41.2,10.0,58.8,124.0,1127.0,502.0,19.0,15.0,3.0,11.0,21.0,128.0,18.0
1385,Gaëtan Laborde,fr FRA,FW,Bordeaux,Ligue 1,24.0,1994.0,1.0,35.0,1.0,5.0,17.0,15.0,4.0,35.0,5.0,1.0,20.0,4.0,80.0,22.0,117.0,64.0,2.0,1.0,1.0,4.0,2.0,19.0,1.0
1386,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,Ligue 1,24.0,1994.0,32.2,1336.0,24.0,103.0,605.0,647.0,134.0,1336.0,97.0,42.0,43.3,55.0,56.7,770.0,4842.0,2715.0,100.0,62.0,27.0,89.0,60.0,1016.0,246.0
1387,Alexandre Lacazette,fr FRA,FW,Arsenal,Premier League,27.0,1991.0,27.8,1149.0,32.0,92.0,433.0,639.0,178.0,1149.0,69.0,46.0,66.7,23.0,33.3,649.0,3180.0,1197.0,45.0,30.0,22.0,69.0,61.0,886.0,265.0
1388,Alban Lafont,fr FRA,GK,Fiorentina,Serie A,19.0,1999.0,33.5,1099.0,979.0,1094.0,6.0,0.0,0.0,1099.0,2.0,2.0,100.0,0.0,0.0,543.0,3064.0,1867.0,0.0,0.0,0.0,1.0,0.0,411.0,0.0
1389,Víctor Laguardia,es ESP,DF,Alavés,La Liga,28.0,1989.0,36.0,1692.0,237.0,936.0,715.0,57.0,34.0,1692.0,0.0,0.0,,0.0,,672.0,3285.0,1900.0,11.0,5.0,0.0,6.0,3.0,808.0,11.0
1390,Abdou Lahat Diakhate,sn SEN,MF,Parma,Serie A,19.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,Konrad Laimer,at AUT,"MF,DF",RB Leipzig,Bundesliga,21.0,1997.0,20.8,1132.0,23.0,201.0,565.0,384.0,50.0,1132.0,55.0,32.0,58.2,23.0,41.8,469.0,2780.0,1273.0,39.0,34.0,14.0,44.0,41.0,597.0,104.0
1392,Diego Lainez,mx MEX,"FW,MF",Betis,La Liga,18.0,2000.0,3.9,199.0,1.0,10.0,53.0,137.0,15.0,199.0,33.0,16.0,48.5,17.0,51.5,163.0,1153.0,488.0,17.0,13.0,6.0,17.0,9.0,168.0,43.0
1393,Kenny Lala,fr FRA,"DF,FW",Strasbourg,Ligue 1,26.0,1991.0,34.0,2574.0,87.0,568.0,1249.0,792.0,27.0,2573.0,83.0,36.0,43.4,47.0,56.6,1437.0,9115.0,5216.0,132.0,114.0,5.0,67.0,48.0,1541.0,169.0
1394,Adam Lallana,eng ENG,"MF,FW",Liverpool,Premier League,30.0,1988.0,5.2,384.0,4.0,39.0,182.0,163.0,26.0,384.0,11.0,8.0,72.7,3.0,27.3,243.0,1061.0,519.0,18.0,9.0,5.0,10.0,10.0,282.0,39.0
1395,Érik Lamela,ar ARG,"MF,FW",Tottenham,Premier League,26.0,1992.0,10.8,586.0,4.0,51.0,248.0,297.0,56.0,586.0,34.0,20.0,58.8,14.0,41.2,396.0,2303.0,1023.0,34.0,29.0,15.0,29.0,20.0,427.0,95.0
1396,Mohamed Lamine Diaby,fr FRA,FW,Nice,Ligue 1,17.0,2001.0,1.8,45.0,1.0,2.0,17.0,26.0,10.0,45.0,2.0,1.0,50.0,1.0,50.0,15.0,115.0,31.0,1.0,2.0,1.0,5.0,0.0,29.0,12.0
1397,Loïck Landre,fr FRA,DF,Nîmes,Ligue 1,26.0,1992.0,17.7,739.0,80.0,400.0,321.0,22.0,9.0,739.0,7.0,4.0,57.1,3.0,42.9,321.0,1773.0,1020.0,6.0,6.0,0.0,10.0,2.0,353.0,2.0
1398,Michael Lang,ch SUI,DF,M'Gladbach,Bundesliga,27.0,1991.0,13.9,917.0,48.0,236.0,489.0,198.0,23.0,917.0,10.0,2.0,20.0,8.0,80.0,435.0,2259.0,1201.0,23.0,12.0,4.0,4.0,2.0,579.0,59.0
1399,Sebastian Langkamp,de GER,DF,Werder Bremen,Bundesliga,30.0,1988.0,15.7,1137.0,92.0,457.0,642.0,43.0,17.0,1137.0,2.0,2.0,100.0,0.0,0.0,680.0,4474.0,2922.0,30.0,8.0,0.0,5.0,0.0,767.0,5.0
1400,Manuel Lanzini,ar ARG,MF,West Ham,Premier League,25.0,1993.0,7.6,538.0,6.0,46.0,345.0,156.0,18.0,538.0,18.0,13.0,72.2,5.0,27.8,350.0,1998.0,1012.0,22.0,25.0,5.0,15.0,12.0,435.0,28.0
1401,Gianluca Lapadula,pe PER,FW,Genoa,Serie A,28.0,1990.0,4.5,146.0,1.0,11.0,49.0,87.0,31.0,146.0,5.0,4.0,80.0,1.0,20.0,74.0,304.0,149.0,5.0,2.0,2.0,11.0,7.0,107.0,21.0
1402,Aymeric Laporte,es ESP,DF,Manchester City,Premier League,24.0,1994.0,34.0,3319.0,177.0,985.0,2151.0,191.0,31.0,3319.0,6.0,3.0,50.0,3.0,50.0,2510.0,14137.0,10671.0,94.0,81.0,1.0,11.0,2.0,2617.0,9.0
1404,Danilo Larangeira,br BRA,DF,Bologna,Serie A,34.0,1984.0,34.2,1834.0,271.0,931.0,872.0,40.0,22.0,1834.0,4.0,3.0,75.0,1.0,25.0,916.0,5283.0,3295.0,18.0,3.0,2.0,5.0,1.0,997.0,6.0
1405,Johan Larsson,se SWE,DF,Guingamp,Ligue 1,28.0,1990.0,1.0,46.0,1.0,5.0,25.0,17.0,2.0,46.0,0.0,0.0,,0.0,,26.0,230.0,149.0,6.0,1.0,1.0,1.0,0.0,24.0,2.0
1406,Kevin Lasagna,it ITA,FW,Udinese,Serie A,25.0,1992.0,27.3,765.0,39.0,87.0,351.0,341.0,120.0,764.0,23.0,9.0,39.1,14.0,60.9,382.0,2343.0,1126.0,50.0,30.0,22.0,80.0,24.0,481.0,144.0
1407,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,Premier League,24.0,1993.0,30.5,1497.0,272.0,901.0,546.0,58.0,32.0,1497.0,1.0,1.0,100.0,0.0,0.0,544.0,2567.0,967.0,5.0,5.0,2.0,9.0,5.0,702.0,9.0
1408,Paul Lasne,fr FRA,"MF,DF",Montpellier,Ligue 1,29.0,1989.0,19.9,1215.0,24.0,252.0,675.0,301.0,21.0,1215.0,23.0,12.0,52.2,11.0,47.8,621.0,3496.0,1429.0,28.0,29.0,5.0,37.0,16.0,769.0,72.0
1409,Toni Lato,es ESP,DF,Valencia,La Liga,20.0,1997.0,3.0,217.0,16.0,76.0,104.0,38.0,5.0,217.0,2.0,1.0,50.0,1.0,50.0,96.0,344.0,138.0,2.0,3.0,0.0,3.0,0.0,109.0,10.0
1410,Danny Latza,de GER,MF,Mainz 05,Bundesliga,28.0,1989.0,20.7,1304.0,43.0,229.0,753.0,333.0,36.0,1304.0,32.0,16.0,50.0,16.0,50.0,762.0,3580.0,1651.0,22.0,24.0,3.0,39.0,24.0,872.0,67.0
1411,Alexandre Lauray,fr FRA,DF,Bordeaux,Ligue 1,21.0,1997.0,2.9,256.0,20.0,91.0,160.0,5.0,1.0,256.0,0.0,0.0,,0.0,,147.0,909.0,640.0,3.0,2.0,0.0,2.0,0.0,182.0,1.0
1412,Armand Lauriente,fr FRA,MF,Rennes,Ligue 1,19.0,1998.0,0.0,8.0,0.0,0.0,4.0,4.0,3.0,8.0,0.0,0.0,,0.0,,7.0,65.0,49.0,2.0,2.0,1.0,2.0,0.0,7.0,2.0
1413,Vincent Laurini,fr FRA,DF,Fiorentina,Serie A,29.0,1989.0,10.2,678.0,35.0,163.0,385.0,137.0,1.0,678.0,13.0,11.0,84.6,2.0,15.4,324.0,1952.0,1230.0,29.0,18.0,0.0,8.0,9.0,368.0,21.0
1414,Wesley Lautoa,nc NCL,"DF,MF",Dijon,Ligue 1,30.0,1987.0,33.6,1968.0,169.0,851.0,1062.0,79.0,17.0,1968.0,17.0,13.0,76.5,4.0,23.5,1087.0,6872.0,4266.0,46.0,26.0,2.0,16.0,9.0,1210.0,8.0
1415,Diego Laxalt,uy URU,"DF,MF",Milan,Serie A,25.0,1993.0,7.2,483.0,11.0,124.0,232.0,130.0,14.0,483.0,11.0,6.0,54.5,5.0,45.5,254.0,1448.0,763.0,21.0,11.0,4.0,11.0,11.0,295.0,51.0
1416,Miguel Layún,mx MEX,"MF,DF",Villarreal,La Liga,30.0,1988.0,5.6,340.0,10.0,57.0,133.0,152.0,5.0,340.0,11.0,5.0,45.5,6.0,54.5,158.0,861.0,424.0,10.0,7.0,0.0,14.0,7.0,213.0,45.0
1417,Valentino Lazaro,at AUT,"DF,FW",Hertha BSC,Bundesliga,22.0,1996.0,30.5,1954.0,80.0,419.0,956.0,605.0,42.0,1954.0,66.0,34.0,51.5,32.0,48.5,1013.0,5273.0,2664.0,73.0,65.0,13.0,42.0,24.0,1065.0,168.0
1418,Darko Lazović,rs SRB,"DF,FW",Genoa,Serie A,27.0,1990.0,28.2,1318.0,43.0,253.0,504.0,584.0,80.0,1318.0,75.0,36.0,48.0,39.0,52.0,701.0,5714.0,3413.0,120.0,75.0,34.0,40.0,17.0,780.0,169.0
1419,Manuel Lazzari,it ITA,DF,SPAL,Serie A,24.0,1993.0,31.5,1812.0,64.0,351.0,721.0,776.0,65.0,1812.0,118.0,64.0,54.2,54.0,45.8,1201.0,10569.0,6455.0,239.0,140.0,42.0,60.0,42.0,1260.0,234.0
1420,Mickaël Le Bihan,fr FRA,FW,Nice,Ligue 1,28.0,1990.0,2.3,77.0,1.0,6.0,41.0,31.0,12.0,76.0,11.0,6.0,54.5,5.0,45.5,43.0,254.0,52.0,1.0,2.0,1.0,3.0,5.0,56.0,12.0
1421,Maxime Le Marchand,fr FRA,DF,Fulham,Premier League,28.0,1989.0,25.0,1794.0,195.0,879.0,813.0,109.0,18.0,1794.0,15.0,10.0,66.7,5.0,33.3,740.0,3671.0,2128.0,16.0,16.0,1.0,11.0,6.0,1059.0,15.0
1422,Robin Le Normand,fr FRA,DF,Real Sociedad,La Liga,21.0,1996.0,3.2,250.0,17.0,112.0,133.0,5.0,4.0,250.0,1.0,1.0,100.0,0.0,0.0,167.0,909.0,518.0,0.0,0.0,0.0,2.0,0.0,179.0,0.0
1423,Damien Le Tallec,fr FRA,MF,Montpellier,Ligue 1,28.0,1990.0,31.2,1577.0,65.0,361.0,1005.0,221.0,45.0,1577.0,8.0,2.0,25.0,6.0,75.0,605.0,2562.0,950.0,9.0,10.0,2.0,20.0,14.0,844.0,28.0
1424,James Lea Siliki,cm CMR,"MF,FW",Rennes,Ligue 1,22.0,1996.0,13.6,606.0,14.0,99.0,290.0,235.0,33.0,606.0,33.0,12.0,36.4,21.0,63.6,390.0,2449.0,1371.0,37.0,36.0,10.0,32.0,12.0,430.0,75.0
1425,Rafael Leão,pt POR,FW,Lille,Ligue 1,19.0,1999.0,14.3,374.0,16.0,36.0,160.0,180.0,52.0,374.0,17.0,9.0,52.9,8.0,47.1,217.0,1158.0,503.0,17.0,16.0,10.0,25.0,27.0,287.0,76.0
1426,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,Bundesliga,27.0,1991.0,10.5,522.0,17.0,63.0,254.0,214.0,41.0,522.0,26.0,11.0,42.3,15.0,57.7,344.0,2030.0,922.0,36.0,22.0,6.0,34.0,18.0,371.0,92.0
1427,Benjamin Lecomte,fr FRA,GK,Montpellier,Ligue 1,27.0,1991.0,37.0,1381.0,1132.0,1365.0,16.0,0.0,0.0,1381.0,1.0,1.0,100.0,0.0,0.0,692.0,4871.0,2678.0,0.0,1.0,0.0,0.0,1.0,531.0,0.0
1428,Pierre Lees-Melou,fr FRA,MF,Nice,Ligue 1,25.0,1993.0,26.6,1760.0,67.0,363.0,1057.0,356.0,39.0,1760.0,30.0,15.0,50.0,15.0,50.0,868.0,4150.0,2023.0,35.0,39.0,10.0,32.0,25.0,1279.0,81.0
1430,Jordan Lefort,fr FRA,DF,Amiens,Ligue 1,24.0,1993.0,20.0,1171.0,123.0,511.0,517.0,152.0,13.0,1171.0,12.0,8.0,66.7,4.0,33.3,484.0,2606.0,1396.0,17.0,12.0,2.0,17.0,7.0,584.0,40.0
1431,Wu Lei,cn CHN,"FW,MF",Espanyol,La Liga,26.0,1991.0,11.8,337.0,7.0,55.0,120.0,170.0,63.0,337.0,18.0,9.0,50.0,9.0,50.0,175.0,1099.0,630.0,29.0,7.0,16.0,26.0,11.0,218.0,81.0
1432,Tim Leibold,de GER,DF,Nürnberg,Bundesliga,24.0,1993.0,30.7,1880.0,82.0,592.0,875.0,436.0,32.0,1879.0,48.0,25.0,52.1,23.0,47.9,878.0,5762.0,3236.0,85.0,55.0,13.0,39.0,19.0,1055.0,106.0
1433,Lucas Leiva,br BRA,MF,Lazio,Serie A,31.0,1987.0,22.1,1681.0,68.0,397.0,1065.0,234.0,14.0,1681.0,14.0,9.0,64.3,5.0,35.7,923.0,4028.0,1965.0,18.0,20.0,1.0,8.0,23.0,1068.0,15.0
1434,Florian Lejeune,fr FRA,DF,Newcastle Utd,Premier League,27.0,1991.0,11.7,710.0,79.0,342.0,330.0,42.0,13.0,710.0,4.0,3.0,75.0,1.0,25.0,327.0,1615.0,808.0,9.0,5.0,0.0,9.0,0.0,404.0,8.0
1435,Iñigo Lekue,es ESP,DF,Athletic Club,La Liga,25.0,1993.0,2.3,156.0,14.0,47.0,71.0,39.0,1.0,156.0,4.0,3.0,75.0,1.0,25.0,58.0,382.0,187.0,7.0,5.0,1.0,4.0,3.0,78.0,9.0
1436,Thomas Lemar,fr FRA,MF,Atlético Madrid,La Liga,22.0,1995.0,20.2,1259.0,8.0,168.0,579.0,529.0,34.0,1259.0,79.0,48.0,60.8,31.0,39.2,872.0,5201.0,2372.0,64.0,49.0,11.0,36.0,47.0,958.0,125.0
1437,Mario Lemina,ga GAB,MF,Southampton,Premier League,24.0,1993.0,17.9,1069.0,51.0,214.0,652.0,212.0,22.0,1069.0,35.0,23.0,65.7,12.0,34.3,557.0,3664.0,1937.0,41.0,41.0,3.0,26.0,31.0,685.0,29.0
1438,Mauricio Lemos,uy URU,DF,Sassuolo,Serie A,22.0,1995.0,2.0,89.0,14.0,45.0,42.0,2.0,1.0,89.0,0.0,0.0,,0.0,,52.0,264.0,132.0,0.0,0.0,0.0,3.0,2.0,49.0,0.0
1439,Clément Lenglet,fr FRA,DF,Barcelona,La Liga,23.0,1995.0,21.5,1341.0,150.0,682.0,637.0,27.0,9.0,1341.0,6.0,6.0,100.0,0.0,0.0,797.0,3919.0,2487.0,6.0,6.0,0.0,5.0,3.0,932.0,2.0
1440,Aaron Lennon,eng ENG,MF,Burnley,Premier League,31.0,1987.0,13.5,431.0,22.0,75.0,201.0,159.0,21.0,431.0,15.0,7.0,46.7,8.0,53.3,201.0,1162.0,522.0,21.0,5.0,6.0,15.0,13.0,261.0,55.0
1441,Bernd Leno,de GER,GK,Arsenal,Premier League,26.0,1992.0,31.5,1188.0,1035.0,1181.0,7.0,0.0,0.0,1188.0,0.0,0.0,,0.0,,605.0,3693.0,2501.0,0.0,0.0,0.0,0.0,1.0,514.0,0.0
1442,Pedro León,es ESP,"MF,FW",Eibar,La Liga,31.0,1986.0,4.7,226.0,0.0,15.0,69.0,143.0,8.0,226.0,5.0,1.0,20.0,4.0,80.0,113.0,459.0,196.0,12.0,6.0,2.0,11.0,8.0,135.0,45.0
1443,Sergio León,es ESP,"FW,MF",Betis,La Liga,29.0,1989.0,7.1,175.0,3.0,17.0,71.0,91.0,25.0,175.0,12.0,4.0,33.3,8.0,66.7,118.0,477.0,151.0,6.0,6.0,4.0,22.0,13.0,123.0,39.0
1444,Lukas Lerager,dk DEN,MF,Genoa,Serie A,25.0,1993.0,12.5,527.0,17.0,100.0,271.0,158.0,22.0,527.0,6.0,4.0,66.7,2.0,33.3,213.0,873.0,418.0,11.0,8.0,1.0,5.0,11.0,296.0,26.0
1445,Lukas Lerager,dk DEN,MF,Bordeaux,Ligue 1,25.0,1993.0,14.4,813.0,37.0,171.0,523.0,123.0,14.0,813.0,4.0,2.0,50.0,2.0,50.0,415.0,1654.0,776.0,18.0,11.0,4.0,16.0,8.0,478.0,22.0
1446,Mehdi Léris,dz ALG,"MF,DF",Chievo,Serie A,20.0,1998.0,17.9,1014.0,29.0,191.0,513.0,322.0,23.0,1014.0,44.0,22.0,50.0,22.0,50.0,531.0,2802.0,1187.0,32.0,26.0,4.0,51.0,38.0,629.0,84.0
1447,Jefferson Lerma,co COL,MF,Bournemouth,Premier League,23.0,1994.0,27.8,1900.0,137.0,552.0,1102.0,260.0,15.0,1900.0,29.0,20.0,69.0,9.0,31.0,1172.0,4977.0,2170.0,17.0,30.0,2.0,25.0,20.0,1166.0,17.0
1448,Robert Lewandowski,pl POL,FW,Bayern Munich,Bundesliga,29.0,1988.0,32.9,1114.0,18.0,44.0,436.0,655.0,246.0,1110.0,76.0,51.0,67.1,25.0,32.9,719.0,4029.0,1935.0,79.0,53.0,28.0,92.0,51.0,924.0,241.0
1449,Igor Lewczuk,pl POL,DF,Bordeaux,Ligue 1,33.0,1985.0,5.0,252.0,34.0,136.0,100.0,16.0,1.0,252.0,1.0,0.0,0.0,1.0,100.0,134.0,659.0,308.0,4.0,4.0,0.0,3.0,0.0,143.0,2.0
1450,Aaron Leya Iseka,be BEL,FW,Toulouse,Ligue 1,20.0,1997.0,16.0,402.0,17.0,30.0,180.0,195.0,49.0,402.0,20.0,7.0,35.0,12.0,60.0,244.0,1009.0,363.0,15.0,14.0,9.0,47.0,26.0,319.0,95.0
1451,Stephan Lichtsteiner,ch SUI,DF,Arsenal,Premier League,34.0,1984.0,10.4,687.0,28.0,208.0,313.0,169.0,11.0,687.0,7.0,4.0,57.1,3.0,42.9,326.0,1770.0,978.0,24.0,20.0,1.0,13.0,13.0,435.0,48.0
1452,Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,Ligue 1,30.0,1988.0,14.3,1017.0,23.0,226.0,509.0,294.0,11.0,1017.0,25.0,16.0,64.0,9.0,36.0,598.0,3239.0,1720.0,35.0,26.0,2.0,25.0,14.0,644.0,68.0
1453,Philipp Lienhart,at AUT,DF,Freiburg,Bundesliga,22.0,1996.0,6.8,380.0,44.0,186.0,184.0,13.0,3.0,380.0,5.0,5.0,100.0,0.0,0.0,178.0,1442.0,845.0,7.0,6.0,1.0,5.0,2.0,234.0,1.0
1454,Lucas Lima,br BRA,"DF,FW",Nantes,Ligue 1,26.0,1991.0,27.7,2072.0,56.0,436.0,896.0,767.0,29.0,2072.0,40.0,22.0,55.0,18.0,45.0,1025.0,5133.0,3111.0,83.0,62.0,8.0,57.0,31.0,1120.0,177.0
1456,Anthony Limbombe,be BEL,FW,Nantes,Ligue 1,24.0,1994.0,13.7,620.0,6.0,83.0,186.0,356.0,80.0,620.0,23.0,11.0,47.8,12.0,52.2,385.0,2576.0,1197.0,53.0,35.0,18.0,29.0,19.0,478.0,125.0
1457,Victor Lindelöf,se SWE,DF,Manchester Utd,Premier League,24.0,1994.0,28.9,1762.0,179.0,840.0,893.0,38.0,14.0,1762.0,8.0,8.0,100.0,0.0,0.0,1009.0,5455.0,3181.0,14.0,9.0,0.0,11.0,3.0,1146.0,2.0
