,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
115,Elliot Anderson,sct SCO,MF,Newcastle Utd,Premier League,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
116,Felipe Anderson,br BRA,FW,Lazio,Serie A,28.0,1993.0,38.0,2888.0,76.0,84.4,32.1,33.0,82.0,16.0,5.0,36.0,0.0,1.68,61.0,50.0,11.0,0.34,-1.01,47.6,39.9,7.7,0.24,0.24
117,Sebastian Andersson,se SWE,FW,Köln,Bundesliga,30.0,1991.0,26.0,1257.0,48.0,41.1,14.0,13.0,77.0,3.0,13.0,20.0,1.0,1.38,15.0,17.0,-2.0,-0.14,-0.39,19.2,20.8,-1.6,-0.12,-0.17
118,Florin Andone,ro ROU,FW,Brighton,Premier League,28.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
119,Florin Andone,ro ROU,FW,Cádiz,La Liga,28.0,1993.0,5.0,176.0,35.0,5.1,2.0,1.0,66.0,0.0,4.0,28.0,14.0,0.2,1.0,7.0,-6.0,-3.07,-2.79,1.2,4.4,-3.2,-1.63,-1.48
120,Andrés Andrade Cedeño,pa PAN,DF,Arminia,Bundesliga,22.0,1998.0,17.0,1046.0,62.0,34.2,11.6,12.0,81.0,9.0,5.0,15.0,9.0,1.0,12.0,18.0,-6.0,-0.52,0.38,8.2,21.4,-13.2,-1.14,-0.09
121,Benjamin André,fr FRA,MF,Lille,Ligue 1,30.0,1990.0,33.0,2752.0,83.0,80.5,30.6,33.0,83.0,21.0,0.0,,0.0,1.36,35.0,41.0,-6.0,-0.2,-1.0,40.5,30.4,10.1,0.33,0.27
122,Fredrik André Bjørkan,no NOR,DF,Hertha BSC,Bundesliga,22.0,1998.0,9.0,353.0,39.0,11.5,3.9,2.0,90.0,2.0,7.0,25.0,1.0,0.56,4.0,16.0,-12.0,-3.06,-2.33,4.4,11.7,-7.3,-1.87,-1.41
123,Lorenzo Andrenacci,it ITA,GK,Genoa,Serie A,26.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
124,Lluis Andreu,es ESP,GK,Elche,La Liga,22.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,16.0,,,,,,,,,,,
125,Robert Andrich,de GER,MF,Leverkusen,Bundesliga,26.0,1994.0,26.0,1817.0,70.0,59.4,20.2,21.0,81.0,14.0,5.0,22.0,1.0,1.92,48.0,31.0,17.0,0.84,-0.32,34.3,24.6,9.7,0.48,-0.17
126,Ángel,es ESP,GK,Granada,La Liga,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
127,José Ángel,es ESP,DF,Osasuna,La Liga,31.0,1989.0,23.0,1083.0,47.0,31.7,12.0,12.0,78.0,4.0,11.0,13.0,12.0,1.04,14.0,20.0,-6.0,-0.5,-0.19,13.6,22.0,-8.4,-0.7,-0.65
128,Vincent Angelini,sct SCO,GK,Watford,Premier League,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
130,Angeliño,es ESP,DF,RB Leipzig,Bundesliga,24.0,1997.0,29.0,2298.0,79.0,75.1,25.5,26.0,86.0,21.0,3.0,20.0,2.0,1.66,48.0,31.0,17.0,0.67,-1.46,45.5,30.8,14.6,0.57,-0.59
131,Samuele Angori,it ITA,DF,Torino,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
132,Ebenezer Annan,gh GHA,DF,Bologna,Serie A,18.0,2002.0,1.0,25.0,25.0,0.7,0.3,0.0,,0.0,1.0,25.0,2.0,0.0,0.0,1.0,-1.0,-3.6,-3.33,0.4,0.7,-0.3,-0.97,-0.77
133,Cristian Ansaldi,ar ARG,DF,Torino,Serie A,34.0,1986.0,19.0,691.0,36.0,20.2,7.7,5.0,74.0,2.0,14.0,23.0,10.0,1.21,12.0,12.0,0.0,0.0,-0.16,9.6,11.0,-1.4,-0.18,-0.55
134,Janis Antiste,fr FRA,FW,Spezia,Serie A,18.0,2002.0,18.0,796.0,44.0,23.3,8.8,9.0,70.0,2.0,9.0,18.0,17.0,0.72,8.0,23.0,-15.0,-1.7,-1.18,13.1,14.3,-1.3,-0.14,0.65
135,Andrei Anton,it ITA,DF,Torino,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
136,Waldemar Anton,de GER,DF,Stuttgart,Bundesliga,25.0,1996.0,29.0,2595.0,89.0,84.8,28.8,29.0,89.0,27.0,0.0,,0.0,1.07,35.0,48.0,-13.0,-0.45,0.52,38.2,44.8,-6.6,-0.23,0.46
137,Josep Antoni Gayá,es ESP,DF,Mallorca,La Liga,21.0,2000.0,1.0,58.0,58.0,1.7,0.6,1.0,58.0,0.0,0.0,,17.0,0.0,1.0,4.0,-3.0,-4.66,-4.01,0.8,1.9,-1.1,-1.73,-1.48
138,Michail Antonio,jm JAM,FW,West Ham,Premier League,31.0,1990.0,36.0,2971.0,83.0,86.9,33.0,34.0,85.0,23.0,2.0,33.0,1.0,1.56,55.0,43.0,12.0,0.36,0.96,45.8,43.7,2.1,0.06,0.91
139,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,Bundesliga,27.0,1994.0,25.0,1130.0,45.0,36.9,12.6,12.0,77.0,3.0,13.0,16.0,4.0,1.04,13.0,18.0,-5.0,-0.4,0.02,15.4,20.3,-4.9,-0.42,0.04
140,Houssem Aouar,fr FRA,"MF,FW",Lyon,Ligue 1,23.0,1998.0,36.0,2504.0,70.0,73.2,27.8,29.0,81.0,17.0,7.0,21.0,0.0,1.64,47.0,37.0,10.0,0.36,-0.13,50.8,41.7,9.2,0.33,0.01
141,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,19.0,2002.0,35.0,1081.0,31.0,31.6,12.0,11.0,61.0,0.0,24.0,17.0,2.0,0.83,14.0,25.0,-11.0,-0.92,0.01,13.7,21.5,-7.7,-0.65,-0.18
142,Dennis Appiah,fr FRA,DF,Nantes,Ligue 1,29.0,1992.0,32.0,2099.0,66.0,61.4,23.3,22.0,87.0,19.0,10.0,18.0,4.0,1.5,31.0,27.0,4.0,0.17,-0.03,25.9,33.2,-7.3,-0.31,-0.33
143,Mauro Arambarri,uy URU,MF,Getafe,La Liga,25.0,1995.0,31.0,2663.0,86.0,77.9,29.6,31.0,86.0,27.0,0.0,,0.0,1.23,31.0,27.0,4.0,0.14,1.56,25.0,28.2,-3.2,-0.11,0.62
144,Mattia Aramu,it ITA,"MF,FW",Venezia,Serie A,26.0,1995.0,32.0,2100.0,66.0,61.4,23.3,25.0,75.0,7.0,7.0,31.0,0.0,0.81,24.0,39.0,-15.0,-0.64,0.72,24.8,39.9,-15.1,-0.65,0.74
145,Arana,es ESP,FW,Villarreal,La Liga,21.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
146,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,32.0,1989.0,26.0,1578.0,61.0,51.6,17.5,16.0,84.0,10.0,10.0,23.0,0.0,2.12,46.0,22.0,24.0,1.37,0.82,34.2,21.6,12.6,0.72,0.36
147,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,29.0,1991.0,34.0,2617.0,77.0,76.5,29.1,29.0,87.0,24.0,5.0,19.0,3.0,1.26,32.0,30.0,2.0,0.07,0.29,30.3,32.0,-1.7,-0.06,0.04
148,Ronald Araújo,uy URU,DF,Barcelona,La Liga,22.0,1999.0,30.0,2272.0,76.0,66.4,25.2,25.0,86.0,22.0,5.0,25.0,1.0,2.13,48.0,29.0,19.0,0.75,-0.11,42.2,23.8,18.4,0.73,-0.11
149,Iván Arboleda,co COL,GK,Rayo Vallecano,La Liga,25.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,
150,Cameron Archer,eng ENG,"FW,MF",Aston Villa,Premier League,20.0,2001.0,3.0,27.0,9.0,0.8,0.3,0.0,,0.0,3.0,9.0,9.0,1.0,1.0,0.0,1.0,3.33,3.41,0.2,0.8,-0.6,-2.11,-2.0
151,Alphonse Areola,fr FRA,GK,West Ham,Premier League,28.0,1993.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,37.0,0.0,0.0,1.0,-1.0,-1.0,-1.27,0.3,1.9,-1.6,-1.59,-1.58
152,Jesús Areso,es ESP,DF,Osasuna,La Liga,22.0,1999.0,3.0,188.0,63.0,5.5,2.1,2.0,86.0,1.0,1.0,16.0,15.0,1.0,2.0,5.0,-3.0,-1.44,-1.13,1.2,5.2,-4.0,-1.9,-1.74
153,Simone Aresti,it ITA,GK,Cagliari,Serie A,35.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,36.0,,,,,,,,,,,
154,Matias Arezo,uy URU,"FW,MF",Granada,La Liga,18.0,2002.0,8.0,162.0,20.0,4.7,1.8,1.0,71.0,0.0,7.0,13.0,8.0,0.25,4.0,5.0,-1.0,-0.56,-0.11,3.1,5.9,-2.8,-1.54,-1.0
156,Santiago Arias,co COL,DF,Granada,La Liga,29.0,1992.0,12.0,440.0,37.0,12.9,4.9,4.0,78.0,2.0,8.0,16.0,8.0,1.5,12.0,9.0,3.0,0.61,1.22,7.7,9.2,-1.5,-0.32,0.31
157,Adam Armstrong,eng ENG,FW,Southampton,Premier League,24.0,1997.0,23.0,1413.0,61.0,41.3,15.7,17.0,80.0,10.0,6.0,10.0,14.0,0.87,12.0,31.0,-19.0,-1.21,-0.99,16.6,28.9,-12.3,-0.78,-0.65
158,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,29.0,1992.0,25.0,1473.0,59.0,43.1,16.4,15.0,84.0,8.0,10.0,21.0,2.0,1.32,17.0,30.0,-13.0,-0.79,-0.29,19.1,29.4,-10.2,-0.62,-0.39
159,Marko Arnautović,at AUT,FW,Bologna,Serie A,32.0,1989.0,33.0,2694.0,82.0,78.8,29.9,32.0,84.0,20.0,1.0,13.0,1.0,1.24,35.0,43.0,-8.0,-0.27,0.1,38.0,40.1,-2.1,-0.07,0.63
160,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,27.0,1994.0,34.0,2994.0,88.0,97.8,33.3,34.0,88.0,31.0,0.0,,0.0,1.24,43.0,53.0,-10.0,-0.3,1.06,46.8,46.9,-0.1,0.0,-0.72
161,Bright Arrey-Mbi,de GER,DF,Köln,Bundesliga,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
162,Bright Arrey-Mbi,de GER,DF,Bayern Munich,Bundesliga,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
163,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,26.0,1994.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,34.0,1.75,6.0,2.0,4.0,1.0,-0.15,4.4,2.7,1.7,0.42,-0.42
164,Tolgay Arslan,de GER,MF,Udinese,Serie A,30.0,1990.0,30.0,1658.0,55.0,48.5,18.4,22.0,67.0,0.0,8.0,24.0,6.0,1.27,26.0,20.0,6.0,0.33,0.48,22.3,23.4,-1.2,-0.06,-0.07
165,Arthur,br BRA,FW,Fiorentina,Serie A,23.0,1998.0,14.0,749.0,54.0,21.9,8.3,8.0,78.0,2.0,6.0,21.0,2.0,1.57,11.0,11.0,0.0,0.0,-0.27,13.8,8.8,5.1,0.61,0.13
166,Juan Artola,es ESP,FW,Athletic Club,La Liga,21.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
167,Santiago Arzamendia,py PAR,MF,Cádiz,La Liga,23.0,1998.0,14.0,469.0,34.0,13.7,5.2,5.0,61.0,1.0,9.0,18.0,20.0,1.5,5.0,7.0,-2.0,-0.38,0.04,3.2,6.8,-3.7,-0.71,-0.55
168,Takuma Asano,jp JPN,"FW,MF",Bochum,Bundesliga,26.0,1994.0,27.0,1608.0,60.0,52.5,17.9,20.0,72.0,3.0,7.0,23.0,1.0,1.52,21.0,24.0,-3.0,-0.17,0.51,20.1,29.9,-9.8,-0.55,-0.22
169,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,24.0,1997.0,28.0,2375.0,85.0,77.6,26.4,27.0,87.0,20.0,1.0,33.0,6.0,0.96,29.0,52.0,-23.0,-0.87,0.57,25.6,40.3,-14.7,-0.56,0.27
170,Rocco Ascone,fr FRA,FW,Lille,Ligue 1,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
171,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,32.0,1989.0,6.0,540.0,90.0,15.8,6.0,6.0,90.0,6.0,0.0,,30.0,1.33,13.0,9.0,4.0,0.67,-0.02,12.6,10.8,1.8,0.29,-0.26
172,Alejandro Asensio,es ESP,FW,Rayo Vallecano,La Liga,20.0,2000.0,2.0,12.0,6.0,0.4,0.1,0.0,,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.29,1.0,0.0,1.0,6.69,6.87
173,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,25.0,1996.0,31.0,1731.0,56.0,50.6,19.2,19.0,79.0,7.0,12.0,20.0,2.0,2.39,42.0,13.0,29.0,1.51,0.44,40.1,22.6,17.6,0.91,0.37
174,Harrison Ashby,sct SCO,DF,West Ham,Premier League,19.0,2001.0,1.0,7.0,7.0,0.2,0.1,0.0,,0.0,1.0,7.0,7.0,0.0,0.0,1.0,-1.0,-12.86,-13.12,0.1,0.1,0.0,-0.43,-0.38
175,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,20.0,2001.0,19.0,754.0,40.0,22.0,8.4,7.0,80.0,2.0,12.0,16.0,13.0,0.89,6.0,11.0,-5.0,-0.6,-0.19,7.3,10.7,-3.4,-0.4,0.14
176,Fisnik Asllani,xk KVX,"MF,FW",Hoffenheim,Bundesliga,18.0,2002.0,2.0,9.0,5.0,0.3,0.1,0.0,,0.0,2.0,5.0,5.0,1.5,0.0,0.0,0.0,0.0,0.06,0.2,0.1,0.2,1.69,1.58
177,Kristjan Asllani,al ALB,MF,Empoli,Serie A,19.0,2002.0,23.0,1353.0,59.0,39.6,15.0,14.0,87.0,12.0,9.0,15.0,10.0,0.96,13.0,24.0,-11.0,-0.73,-0.34,14.9,25.0,-10.1,-0.67,-0.19
178,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,33.0,1987.0,37.0,3087.0,83.0,90.3,34.3,36.0,85.0,26.0,1.0,11.0,0.0,1.22,41.0,39.0,2.0,0.06,0.6,38.8,42.4,-3.6,-0.11,-0.38
179,Lorenz Assignon,tg TOG,DF,Rennes,Ligue 1,21.0,2000.0,20.0,616.0,31.0,18.0,6.8,5.0,90.0,5.0,15.0,11.0,16.0,1.7,23.0,6.0,17.0,2.48,1.68,13.7,6.0,7.7,1.13,0.74
180,Simon Asta,de GER,DF,Greuther Fürth,Bundesliga,20.0,2001.0,13.0,783.0,60.0,25.6,8.7,9.0,83.0,6.0,4.0,10.0,13.0,0.31,9.0,22.0,-13.0,-1.49,0.13,6.6,16.7,-10.1,-1.16,-0.37
182,Youcef Atal,dz ALG,DF,Nice,Ligue 1,25.0,1996.0,17.0,1140.0,67.0,33.3,12.7,13.0,78.0,6.0,4.0,31.0,4.0,1.29,20.0,12.0,8.0,0.63,0.32,19.3,11.4,7.9,0.63,0.42
183,Christalino Atemona,de GER,DF,Hertha BSC,Bundesliga,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
184,Noah Atubolu,de GER,GK,Freiburg,Bundesliga,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
185,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,32.0,1989.0,14.0,1037.0,74.0,30.3,11.5,12.0,83.0,7.0,2.0,18.0,0.0,1.64,17.0,16.0,1.0,0.09,-0.37,16.6,16.4,0.2,0.02,-0.53
186,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,La Liga,32.0,1989.0,17.0,1082.0,64.0,31.6,12.0,13.0,74.0,0.0,4.0,29.0,0.0,2.24,26.0,10.0,16.0,1.33,0.79,21.5,11.2,10.3,0.86,0.14
187,Christian Aucelli,it ITA,MF,Sassuolo,Serie A,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
188,Emil Audero,it ITA,GK,Sampdoria,Serie A,24.0,1997.0,29.0,2560.0,88.0,74.9,28.4,29.0,88.0,27.0,0.0,,7.0,1.0,36.0,48.0,-12.0,-0.42,0.1,27.3,43.1,-15.9,-0.56,-0.19
189,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,26.0,1994.0,36.0,2395.0,67.0,70.0,26.6,25.0,85.0,15.0,11.0,25.0,0.0,1.0,30.0,37.0,-7.0,-0.26,0.62,25.7,36.1,-10.5,-0.39,0.39
190,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,Ligue 1,24.0,1997.0,7.0,84.0,12.0,2.5,0.9,0.0,,0.0,7.0,12.0,7.0,1.14,1.0,1.0,0.0,0.0,-0.19,0.5,1.2,-0.7,-0.76,-0.58
191,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,La Liga,27.0,1994.0,19.0,793.0,42.0,23.2,8.8,9.0,72.0,3.0,10.0,14.0,16.0,1.95,16.0,13.0,3.0,0.34,-0.34,9.9,11.6,-1.7,-0.19,-0.44
192,Serge Aurier,ci CIV,DF,Villarreal,La Liga,28.0,1992.0,19.0,1010.0,53.0,29.5,11.2,10.0,86.0,8.0,9.0,17.0,2.0,1.68,22.0,12.0,10.0,0.89,0.29,23.1,16.1,6.9,0.62,0.15
193,Brandon Austin,eng ENG,GK,Tottenham,Premier League,22.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
194,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,27.0,1994.0,36.0,1870.0,52.0,54.7,20.8,22.0,73.0,2.0,14.0,19.0,0.0,1.22,20.0,22.0,-2.0,-0.1,0.6,18.4,27.0,-8.6,-0.41,-0.35
195,Zach Awe,eng ENG,DF,Arsenal,Premier League,17.0,2004.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
196,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,23.0,1997.0,31.0,2174.0,70.0,71.0,24.2,29.0,73.0,1.0,2.0,26.0,0.0,1.61,33.0,31.0,2.0,0.08,-0.32,32.7,26.6,6.1,0.25,0.0
197,Ramzi Aya,it ITA,DF,Salernitana,Serie A,30.0,1990.0,2.0,135.0,68.0,3.9,1.5,2.0,68.0,1.0,0.0,,4.0,0.0,0.0,8.0,-8.0,-5.33,-4.32,0.6,4.4,-3.8,-2.52,-1.83
198,Gaizka Ayesa,es ESP,GK,Real Sociedad,La Liga,20.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
199,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,29.0,1991.0,31.0,2019.0,65.0,59.0,22.4,23.0,81.0,10.0,8.0,20.0,6.0,1.13,31.0,31.0,0.0,0.0,-0.26,27.1,25.4,1.7,0.07,-0.18
200,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,26.0,1994.0,23.0,1354.0,59.0,39.6,15.0,14.0,87.0,13.0,9.0,15.0,11.0,1.52,27.0,28.0,-1.0,-0.07,-0.02,24.3,25.7,-1.4,-0.09,0.31
201,Eric Ayiah,gh GHA,FW,Monaco,Ligue 1,21.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
202,Luke Ayling,eng ENG,DF,Leeds United,Premier League,29.0,1991.0,26.0,2272.0,87.0,66.4,25.2,26.0,87.0,23.0,0.0,,0.0,0.85,30.0,66.0,-36.0,-1.43,-1.35,30.8,50.9,-20.0,-0.79,-0.52
203,Karim Azamoum,fr FRA,DF,Troyes,Ligue 1,31.0,1990.0,7.0,388.0,55.0,11.3,4.3,4.0,75.0,3.0,3.0,29.0,0.0,0.71,4.0,6.0,-2.0,-0.46,-0.05,3.9,5.0,-1.1,-0.25,0.06
204,Miguel Azeez,eng ENG,MF,Arsenal,Premier League,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
205,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,Bundesliga,26.0,1995.0,9.0,359.0,40.0,11.7,4.0,4.0,73.0,0.0,5.0,13.0,0.0,2.11,7.0,5.0,2.0,0.5,-0.53,8.7,4.7,4.0,1.01,0.52
206,César Azpilicueta,es ESP,DF,Chelsea,Premier League,31.0,1989.0,27.0,2070.0,77.0,60.5,23.0,24.0,84.0,16.0,3.0,20.0,7.0,1.78,36.0,23.0,13.0,0.57,-1.43,33.6,23.7,9.9,0.43,-0.92
208,Ousmane Ba,sn SEN,GK,Metz,Ligue 1,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,
209,Kwadwo Baah,eng ENG,FW,Watford,Premier League,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
210,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,25.0,1996.0,26.0,1934.0,74.0,56.5,21.5,23.0,81.0,11.0,3.0,23.0,5.0,0.96,18.0,36.0,-18.0,-0.84,-0.29,18.8,27.5,-8.7,-0.41,-0.3
211,Carlos Bacca,co COL,FW,Granada,La Liga,34.0,1986.0,17.0,513.0,30.0,15.0,5.7,4.0,73.0,1.0,13.0,17.0,16.0,0.83,7.0,10.0,-3.0,-0.53,-0.09,6.6,8.0,-1.4,-0.24,0.4
212,Daniel Bachmann,at AUT,GK,Watford,Premier League,27.0,1994.0,12.0,1080.0,90.0,31.6,12.0,12.0,90.0,12.0,0.0,,25.0,0.25,10.0,28.0,-18.0,-1.5,-0.54,11.4,22.6,-11.2,-0.93,-0.42
213,Loïc Bade,fr FRA,DF,Rennes,Ligue 1,21.0,2000.0,14.0,985.0,70.0,28.8,10.9,11.0,85.0,9.0,3.0,15.0,12.0,1.64,17.0,9.0,8.0,0.73,-0.53,16.7,13.4,3.3,0.3,-0.3
214,Milan Badelj,hr CRO,MF,Genoa,Serie A,32.0,1989.0,34.0,2844.0,84.0,83.2,31.6,34.0,84.0,24.0,0.0,,1.0,0.74,20.0,47.0,-27.0,-0.85,0.08,28.9,41.6,-12.7,-0.4,0.25
215,Édgar Badía,es ESP,GK,Elche,La Liga,29.0,1992.0,24.0,2160.0,90.0,63.2,24.0,24.0,90.0,24.0,0.0,,14.0,1.21,28.0,35.0,-7.0,-0.29,0.07,21.9,40.2,-18.3,-0.76,-0.25
216,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,20.0,2001.0,24.0,1838.0,77.0,53.7,20.4,21.0,86.0,18.0,3.0,8.0,2.0,2.08,35.0,22.0,13.0,0.64,-0.05,31.6,22.2,9.5,0.46,-0.08
217,Youssouph Badji,sn SEN,"FW,MF",Brest,Ligue 1,19.0,2001.0,9.0,135.0,15.0,3.9,1.5,1.0,71.0,0.0,8.0,8.0,8.0,0.33,2.0,3.0,-1.0,-0.67,-0.47,1.0,2.9,-1.9,-1.28,-0.98
218,Miguel Baeza,es ESP,DF,Celta Vigo,La Liga,21.0,2000.0,1.0,2.0,2.0,0.1,0.0,0.0,,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,6.2,6.27
219,Nicola Bagnolini,it ITA,GK,Bologna,Serie A,17.0,2004.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.29,0.2,0.1,0.0,1.12,1.32
220,Issa Bah,lu LUX,FW,Venezia,Serie A,19.0,2002.0,1.0,9.0,9.0,0.3,0.1,0.0,,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,-0.25,0.69
221,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,29.0,1992.0,29.0,1099.0,38.0,32.1,12.2,12.0,70.0,0.0,17.0,15.0,2.0,1.17,15.0,16.0,-1.0,-0.08,0.31,16.3,14.1,2.2,0.18,0.4
222,Leon Bailey,jm JAM,"FW,MF",Aston Villa,Premier League,23.0,1997.0,18.0,761.0,42.0,22.3,8.5,7.0,69.0,3.0,11.0,25.0,2.0,0.89,12.0,13.0,-1.0,-0.12,-0.08,10.4,6.3,4.0,0.48,0.78
223,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,27.0,1994.0,4.0,217.0,54.0,6.3,2.4,3.0,67.0,1.0,1.0,17.0,17.0,1.75,5.0,4.0,1.0,0.41,0.44,5.5,4.8,0.7,0.3,0.24
224,Dénys Bain,fr FRA,DF,Brest,Ligue 1,28.0,1993.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,17.0,0.0,2.0,6.0,-4.0,-2.0,-1.89,1.1,6.0,-4.9,-2.44,-2.22
225,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,19.0,2001.0,7.0,510.0,73.0,14.9,5.7,4.0,90.0,4.0,3.0,50.0,12.0,0.14,4.0,13.0,-9.0,-1.59,-0.78,5.2,9.5,-4.4,-0.78,-0.3
226,Nedim Bajrami,al ALB,"MF,FW",Empoli,Serie A,22.0,1999.0,35.0,2054.0,59.0,60.1,22.8,23.0,74.0,5.0,12.0,29.0,3.0,1.06,33.0,39.0,-6.0,-0.26,0.66,31.3,35.9,-4.6,-0.2,0.89
227,Cédric Bakambu,cd COD,FW,Marseille,Ligue 1,30.0,1991.0,12.0,356.0,30.0,10.4,4.0,5.0,57.0,0.0,7.0,10.0,3.0,2.25,11.0,10.0,1.0,0.25,-0.45,8.6,3.5,5.2,1.31,0.9
228,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,Ligue 1,18.0,2002.0,4.0,307.0,77.0,9.0,3.4,4.0,77.0,2.0,0.0,,1.0,1.0,4.0,6.0,-2.0,-0.59,0.37,2.9,3.6,-0.7,-0.19,0.36
229,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,26.0,1994.0,14.0,501.0,36.0,14.6,5.6,5.0,63.0,2.0,9.0,21.0,15.0,2.29,12.0,9.0,3.0,0.54,-0.54,10.8,7.4,3.4,0.61,-0.02
230,Mitchel Bakker,nl NED,DF,Leverkusen,Bundesliga,21.0,2000.0,25.0,1822.0,73.0,59.5,20.2,19.0,86.0,13.0,6.0,31.0,1.0,2.0,49.0,29.0,20.0,0.99,0.04,37.8,29.4,8.4,0.41,-0.33
231,Ridle Baku,de GER,"DF,FW",Wolfsburg,Bundesliga,23.0,1998.0,34.0,2446.0,72.0,79.9,27.2,28.0,83.0,18.0,6.0,21.0,0.0,1.24,40.0,40.0,0.0,0.0,1.61,40.0,36.8,3.1,0.12,0.51
232,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,18.0,2002.0,5.0,43.0,9.0,1.3,0.5,0.0,,0.0,5.0,9.0,4.0,1.4,0.0,2.0,-2.0,-4.19,-3.2,0.3,1.6,-1.3,-2.37,-1.82
