Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
Mathys Tel,2213,FRA,FW,Bayern Munich,Bundesliga,17.0,2005.0,7.0,1.0,168.0,1.9,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.61,0.0,1.61,1.61,1.61,1.0,1.0,0.1,1.1,0.53,0.08,0.61,0.53,0.61,2213,FRA,FW,Bayern Munich,Bundesliga,17.0,2005.0,1.9,3.0,10.0,5.0,50.0,5.36,2.68,0.3,0.6,17.2,0.0,0.0,0.0,1.0,1.0,0.1,2.0,2.0
Alex Telles,2214,BRA,DF,Sevilla,La Liga,29.0,1992.0,13.0,7.0,753.0,8.4,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.24,0.24,0.0,0.24,0.1,0.1,0.9,1.1,0.02,0.11,0.13,0.02,0.13,2214,BRA,DF,Sevilla,La Liga,29.0,1992.0,8.4,0.0,4.0,0.0,0.0,0.48,0.0,0.0,,24.8,1.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Marc-André ter Stegen,2215,DEU,GK,Barcelona,La Liga,30.0,1992.0,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2215,DEU,GK,Barcelona,La Liga,30.0,1992.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Simon Terodde,2216,DEU,FW,Schalke 04,Bundesliga,34.0,1988.0,14.0,12.0,962.0,10.7,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.28,0.0,0.28,0.28,0.28,3.8,3.0,0.7,3.7,0.35,0.07,0.42,0.28,0.35,2216,DEU,FW,Schalke 04,Bundesliga,34.0,1988.0,10.7,3.0,26.0,11.0,42.3,2.43,1.03,0.12,0.27,13.1,0.0,0.0,1.0,3.8,3.0,0.12,-0.8,0.0
Filippo Terracciano,2217,ITA,"DF,MF",Hellas Verona,Serie A,19.0,2003.0,6.0,3.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.07,0.08,0.01,0.08,2217,ITA,"DF,MF",Hellas Verona,Serie A,19.0,2003.0,4.0,0.0,2.0,1.0,50.0,0.5,0.25,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Pietro Terracciano,2218,ITA,GK,Fiorentina,Serie A,32.0,1990.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218,ITA,GK,Fiorentina,Serie A,32.0,1990.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ramón Terrats,2219,ESP,MF,Girona,La Liga,22.0,2000.0,6.0,1.0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.09,0.03,0.12,0.09,0.12,2219,ESP,MF,Girona,La Liga,22.0,2000.0,1.6,0.0,3.0,0.0,0.0,1.91,0.0,0.0,,25.8,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Martin Terrier,2220,FRA,"FW,MF",Rennes,Ligue 1,25.0,1997.0,13.0,13.0,1106.0,12.3,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.65,0.24,0.9,0.65,0.9,4.6,4.6,2.2,6.8,0.37,0.18,0.55,0.37,0.55,2220,FRA,"FW,MF",Rennes,Ligue 1,25.0,1997.0,12.3,8.0,39.0,21.0,53.8,3.17,1.71,0.21,0.38,14.8,0.0,0.0,0.0,4.6,4.6,0.12,3.4,3.4
Aleksa Terzić,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,7.0,2.0,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.1,0.11,0.01,0.11,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,2.7,0.0,1.0,0.0,0.0,0.37,0.0,0.0,,27.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Tetê,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,12.0,10.0,797.0,8.9,5.0,2.0,5.0,0.0,0.0,2.0,0.0,0.56,0.23,0.79,0.56,0.79,3.4,3.4,0.9,4.4,0.39,0.11,0.5,0.39,0.5,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,8.9,5.0,23.0,9.0,39.1,2.6,1.02,0.22,0.56,16.3,0.0,0.0,0.0,3.4,3.4,0.15,1.6,1.6
Kenny Tete,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,9.0,8.0,708.0,7.9,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.38,0.38,0.0,0.38,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,7.9,0.0,3.0,2.0,66.7,0.38,0.25,0.0,0.0,20.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Arthur Theate,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,14.0,1260.0,14.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,0.9,0.9,0.3,1.2,0.07,0.02,0.09,0.07,0.09,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,1.0,7.0,3.0,42.9,0.5,0.21,0.14,0.33,7.7,0.0,0.0,0.0,0.9,0.9,0.13,0.1,0.1
Malick Thiaw,2225,DEU,DF,Milan,Serie A,21.0,2001.0,3.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.02,0.11,0.09,0.11,2225,DEU,DF,Milan,Serie A,21.0,2001.0,0.8,0.0,1.0,1.0,100.0,1.32,1.32,0.0,0.0,12.4,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Jan Thielmann,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,9.0,5.0,454.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.2,0.4,0.5,0.5,0.1,0.6,0.11,0.02,0.13,0.11,0.13,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,5.0,1.0,9.0,4.0,44.4,1.78,0.79,0.11,0.25,20.5,0.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5
Sada Thioub,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,13.0,4.0,414.0,4.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.22,0.22,0.0,0.22,0.2,0.2,1.1,1.3,0.05,0.24,0.29,0.05,0.29,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,4.6,0.0,3.0,0.0,0.0,0.65,0.0,0.0,,15.0,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Luke Thomas,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,3.0,2.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Adrien Thomasson,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,12.0,7.0,686.0,7.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,1.4,1.4,1.5,2.9,0.19,0.2,0.38,0.19,0.38,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,7.6,0.0,16.0,5.0,31.3,2.1,0.66,0.0,0.0,12.3,0.0,0.0,0.0,1.4,1.4,0.09,-1.4,-1.4
Morten Thorsby,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,10.0,4.0,402.0,4.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22,0.0,0.22,0.22,0.22,0.4,0.4,0.1,0.4,0.08,0.01,0.09,0.08,0.09,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,4.5,1.0,5.0,1.0,20.0,1.12,0.22,0.2,1.0,14.6,0.0,0.0,0.0,0.4,0.4,0.07,0.6,0.6
Kristian Thorstvedt,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,14.0,9.0,749.0,8.3,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.12,0.12,0.24,0.12,0.24,1.6,1.6,0.7,2.3,0.19,0.09,0.28,0.19,0.28,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,8.3,1.0,13.0,6.0,46.2,1.56,0.72,0.08,0.17,16.9,0.0,0.0,0.0,1.6,1.6,0.12,-0.6,-0.6
Marcus Thuram,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,14.0,1259.0,14.0,9.0,3.0,9.0,0.0,0.0,2.0,0.0,0.64,0.21,0.86,0.64,0.86,8.1,8.1,1.8,10.0,0.58,0.13,0.71,0.58,0.71,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,9.0,52.0,28.0,53.8,3.72,2.0,0.17,0.32,13.0,0.0,0.0,0.0,8.1,8.1,0.16,0.9,0.9
Khéphren Thuram-Ulie,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,14.0,10.0,839.0,9.3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,0.3,0.3,1.8,2.1,0.03,0.19,0.22,0.03,0.22,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,9.3,0.0,5.0,0.0,0.0,0.54,0.0,0.0,,23.2,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
Youri Tielemans,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,14.0,13.0,1111.0,12.3,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.24,0.08,0.32,0.16,0.24,1.1,0.3,2.4,2.7,0.09,0.19,0.28,0.03,0.22,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,12.3,3.0,13.0,6.0,46.2,1.05,0.49,0.15,0.33,28.8,0.0,1.0,1.0,1.1,0.3,0.03,1.9,1.7
Kieran Tierney,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,12.0,3.0,354.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.06,0.03,0.1,0.06,0.1,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,3.9,0.0,5.0,2.0,40.0,1.27,0.51,0.0,0.0,25.2,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
Steffen Tigges,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,11.0,9.0,699.0,7.8,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,1.7,1.7,0.7,2.4,0.22,0.09,0.31,0.22,0.31,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,7.8,3.0,12.0,4.0,33.3,1.55,0.52,0.25,0.75,8.6,0.0,0.0,0.0,1.7,1.7,0.14,1.3,1.3
Jean-Clair Todibo,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,12.0,12.0,981.0,10.9,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.01,0.01,0.01,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,10.9,0.0,3.0,1.0,33.3,0.28,0.09,0.0,0.0,17.2,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Harry Toffolo,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,8.0,6.0,577.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.02,0.07,0.09,0.02,0.09,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,6.4,0.0,2.0,0.0,0.0,0.31,0.0,0.0,,14.1,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Karl Toko Ekambi,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,14.0,10.0,950.0,10.6,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.38,0.09,0.47,0.38,0.47,3.5,3.5,2.3,5.8,0.33,0.22,0.55,0.33,0.55,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,10.6,4.0,28.0,16.0,57.1,2.65,1.52,0.14,0.25,15.5,0.0,0.0,0.0,3.5,3.5,0.13,0.5,0.5
Corentin Tolisso,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,10.0,7.0,538.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.6,1.8,0.03,0.27,0.31,0.03,0.31,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,6.0,0.0,5.0,2.0,40.0,0.84,0.33,0.0,0.0,23.2,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Jeremy Toljan,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,14.0,13.0,1254.0,13.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.4,0.4,1.6,2.1,0.03,0.12,0.15,0.03,0.15,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,13.9,0.0,4.0,0.0,0.0,0.29,0.0,0.0,,19.7,0.0,0.0,0.0,0.4,0.4,0.11,-0.4,-0.4
Rafael Tolói,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,10.0,10.0,854.0,9.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,1.6,1.6,0.5,2.1,0.17,0.06,0.23,0.17,0.23,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,9.5,1.0,10.0,3.0,30.0,1.05,0.32,0.1,0.33,10.9,0.0,0.0,0.0,1.6,1.6,0.16,-0.6,-0.6
Tiago Tomás,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,12.0,8.0,658.0,7.3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.27,0.27,0.55,0.27,0.55,1.6,1.6,2.0,3.6,0.22,0.28,0.49,0.22,0.49,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,7.3,2.0,17.0,8.0,47.1,2.33,1.09,0.12,0.25,18.0,0.0,0.0,0.0,1.6,1.6,0.09,0.4,0.4
Takehiro Tomiyasu,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,11.0,4.0,410.0,4.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,4.6,0.0,1.0,0.0,0.0,0.22,0.0,0.0,,11.5,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
James Tomkins,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,1.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Fikayo Tomori,2248,GBR,DF,Milan,Serie A,24.0,1997.0,14.0,13.0,1194.0,13.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08,0.0,0.08,0.08,0.08,0.9,0.9,0.1,1.0,0.06,0.01,0.07,0.06,0.07,2248,GBR,DF,Milan,Serie A,24.0,1997.0,13.3,1.0,4.0,3.0,75.0,0.3,0.23,0.25,0.33,15.8,0.0,0.0,0.0,0.9,0.9,0.21,0.1,0.1
Sandro Tonali,2249,ITA,MF,Milan,Serie A,22.0,2000.0,12.0,10.0,942.0,10.5,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.1,0.19,0.29,0.1,0.29,1.4,1.4,1.9,3.3,0.13,0.18,0.31,0.13,0.31,2249,ITA,MF,Milan,Serie A,22.0,2000.0,10.5,1.0,15.0,7.0,46.7,1.43,0.67,0.07,0.14,22.3,3.0,0.0,0.0,1.4,1.4,0.09,-0.4,-0.4
Ivan Toney,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,13.0,1170.0,13.0,8.0,2.0,5.0,3.0,3.0,5.0,0.0,0.62,0.15,0.77,0.38,0.54,7.0,4.7,2.0,6.7,0.54,0.16,0.7,0.36,0.52,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,8.0,32.0,11.0,34.4,2.46,0.85,0.16,0.45,14.4,4.0,3.0,3.0,7.0,4.7,0.15,1.0,0.3
Pablo Torre,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ferrán Torres,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,13.0,6.0,569.0,6.3,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.32,0.0,0.32,0.32,0.32,3.4,3.4,1.6,5.1,0.55,0.26,0.81,0.55,0.81,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,6.3,2.0,26.0,7.0,26.9,4.11,1.11,0.08,0.29,13.6,0.0,0.0,0.0,3.4,3.4,0.13,-1.4,-1.4
Óliver Torres,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,12.0,12.0,850.0,9.4,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,0.8,0.8,0.9,1.6,0.08,0.09,0.17,0.08,0.17,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,9.4,3.0,7.0,3.0,42.9,0.74,0.32,0.43,1.0,17.6,0.0,0.0,0.0,0.8,0.8,0.11,2.2,2.2
Pau Torres,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.04,0.04,0.08,0.04,0.08,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,0.0,4.0,0.0,0.0,0.31,0.0,0.0,,10.2,0.0,0.0,0.0,0.5,0.5,0.12,-0.5,-0.5
Roberto Torres,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,2.13,2.13,0.0,2.13,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lucas Torró,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,14.0,14.0,1122.0,12.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,12.5,0.0,14.0,2.0,14.3,1.12,0.16,0.0,0.0,22.2,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
Nabil Touaizi,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Almamy Touré,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,3.0,2.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,1.8,0.0,1.0,0.0,0.0,0.55,0.0,0.0,,11.9,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
Birama Touré,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,14.0,14.0,1243.0,13.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.04,0.0,0.04,0.04,0.04,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,13.8,0.0,10.0,2.0,20.0,0.72,0.14,0.0,0.0,20.9,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Souleymane Touré,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,5.0,0.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lucas Tousart,2262,FRA,MF,Hertha BSC,Bundesliga,25.0,1997.0,13.0,13.0,1155.0,12.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,1.1,1.1,0.3,1.4,0.09,0.02,0.11,0.09,0.11,2262,FRA,MF,Hertha BSC,Bundesliga,25.0,1997.0,12.8,2.0,18.0,4.0,22.2,1.4,0.31,0.11,0.5,18.8,0.0,0.0,0.0,1.1,1.1,0.06,0.9,0.9
Yoann Touzghar,2263,TUN,FW,Ajaccio,Ligue 1,35.0,1986.0,6.0,3.0,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.06,0.0,0.06,0.06,0.06,2263,TUN,FW,Ajaccio,Ligue 1,35.0,1986.0,2.7,0.0,2.0,0.0,0.0,0.74,0.0,0.0,,12.8,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Adama Traoré,2264,ESP,"FW,MF",Wolves,Premier League,26.0,1996.0,11.0,5.0,532.0,5.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,0.6,0.6,0.8,1.3,0.1,0.13,0.23,0.1,0.23,2264,ESP,"FW,MF",Wolves,Premier League,26.0,1996.0,5.9,1.0,7.0,2.0,28.6,1.18,0.34,0.14,0.5,15.3,0.0,0.0,0.0,0.6,0.6,0.08,0.4,0.4
Boubacar Traoré,2265,MLI,MF,Wolves,Premier League,21.0,2001.0,7.0,3.0,294.0,3.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,0.0,0.0,0.2,0.2,0.01,0.05,0.06,0.01,0.06,2265,MLI,MF,Wolves,Premier League,21.0,2001.0,3.3,0.0,2.0,0.0,0.0,0.61,0.0,0.0,,31.3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Hamari Traoré,2266,MLI,DF,Rennes,Ligue 1,30.0,1992.0,13.0,12.0,1093.0,12.1,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,0.7,1.0,0.03,0.06,0.08,0.03,0.08,2266,MLI,DF,Rennes,Ligue 1,30.0,1992.0,12.1,0.0,8.0,2.0,25.0,0.66,0.16,0.0,0.0,22.9,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
Kevin Trapp,2267,DEU,GK,Eint Frankfurt,Bundesliga,32.0,1990.0,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267,DEU,GK,Eint Frankfurt,Bundesliga,32.0,1990.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mark Travers,2268,IRL,GK,Bournemouth,Premier League,23.0,1999.0,7.0,6.0,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268,IRL,GK,Bournemouth,Premier League,23.0,1999.0,6.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Óscar Trejo,2269,ARG,"MF,FW",Rayo Vallecano,La Liga,34.0,1988.0,11.0,11.0,819.0,9.1,2.0,2.0,1.0,1.0,2.0,6.0,0.0,0.22,0.22,0.44,0.11,0.33,2.4,0.8,1.1,2.0,0.27,0.12,0.39,0.09,0.21,2269,ARG,"MF,FW",Rayo Vallecano,La Liga,34.0,1988.0,9.1,2.0,7.0,2.0,28.6,0.77,0.22,0.14,0.5,20.2,0.0,1.0,2.0,2.4,0.8,0.12,-0.4,0.2
Manu Trigueros,2270,ESP,"MF,FW",Villarreal,La Liga,31.0,1991.0,6.0,2.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.03,0.03,0.05,0.03,0.05,2270,ESP,"MF,FW",Villarreal,La Liga,31.0,1991.0,2.8,0.0,2.0,1.0,50.0,0.72,0.36,0.0,0.0,26.7,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
