,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1015,Lucas Felippe,br BRA,"MF,DF",Hellas Verona,Serie A,19.0,2000.0,2.0,28.0,14.0,0.8,0.3,0.0,,0.0,2.0,14.0,14.0,0.0,0.0,2.0,-2.0,-6.43,-6.38,0.3,1.2,-0.9,-2.79,-2.73
1016,João Félix,pt POR,"FW,MF",Atlético Madrid,La Liga,19.0,1999.0,27.0,1745.0,65.0,51.0,19.4,21.0,75.0,4.0,6.0,29.0,0.0,1.85,22.0,7.0,15.0,0.77,0.29,30.6,14.9,15.7,0.81,0.35
1017,Ohis Felix Uduokhai,de GER,DF,Augsburg,Bundesliga,21.0,1997.0,26.0,1966.0,76.0,64.2,21.8,21.0,90.0,21.0,5.0,15.0,6.0,1.15,21.0,39.0,-18.0,-0.82,-0.82,24.0,34.8,-10.8,-0.49,-0.27
1018,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,Bundesliga,21.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1019,Kiko Femenía,es ESP,DF,Watford,Premier League,28.0,1991.0,28.0,2237.0,80.0,65.4,24.9,26.0,85.0,20.0,2.0,18.0,3.0,0.86,23.0,46.0,-23.0,-0.93,-0.54,32.4,40.7,-8.3,-0.33,-0.26
1020,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,Ligue 1,26.0,1993.0,26.0,2246.0,86.0,89.1,25.0,25.0,89.0,21.0,1.0,26.0,0.0,0.96,26.0,41.0,-15.0,-0.6,-0.6,28.4,36.9,-8.5,-0.34,0.36
1021,Bruno Fernandes,pt POR,MF,Manchester Utd,Premier League,24.0,1994.0,14.0,1186.0,85.0,34.7,13.2,14.0,85.0,7.0,0.0,,0.0,2.29,28.0,6.0,22.0,1.67,1.35,20.8,11.6,9.2,0.7,0.08
1022,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,Bundesliga,23.0,1996.0,24.0,1484.0,62.0,48.5,16.5,18.0,78.0,10.0,6.0,13.0,3.0,1.08,22.0,32.0,-10.0,-0.61,0.02,23.5,30.9,-7.4,-0.45,-0.21
1023,Gedson Fernandes,pt POR,"MF,DF",Tottenham,Premier League,20.0,1999.0,7.0,68.0,10.0,2.0,0.8,0.0,,0.0,7.0,10.0,8.0,1.71,2.0,1.0,1.0,1.32,0.97,2.7,1.6,1.2,1.56,1.76
1024,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,Bundesliga,32.0,1986.0,11.0,775.0,70.0,25.3,8.6,10.0,76.0,5.0,1.0,14.0,9.0,1.55,17.0,15.0,2.0,0.23,0.35,14.8,13.2,1.7,0.19,-0.12
1025,Matheus Fernandes,br BRA,"MF,FW",Valladolid,La Liga,21.0,1998.0,3.0,166.0,55.0,4.9,1.8,2.0,82.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,-2.0,-1.08,-0.84,2.3,3.9,-1.5,-0.83,-0.37
1026,Aitor Fernández,es ESP,GK,Levante,La Liga,28.0,1991.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,2.0,1.19,43.0,51.0,-8.0,-0.22,-1.22,44.2,59.9,-15.7,-0.44,-0.88
1027,Andrés Fernández,es ESP,GK,Villarreal,La Liga,32.0,1986.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,34.0,1.0,11.0,8.0,3.0,0.75,0.43,9.5,6.4,3.0,0.76,0.34
1028,Carlos Fernández,es ESP,"FW,MF",Granada,La Liga,23.0,1996.0,34.0,2201.0,65.0,64.4,24.5,21.0,86.0,15.0,13.0,30.0,2.0,1.59,39.0,25.0,14.0,0.57,1.09,31.2,26.6,4.7,0.19,0.36
1029,Federico Fernández,ar ARG,DF,Newcastle Utd,Premier League,30.0,1989.0,32.0,2620.0,82.0,76.6,29.1,29.0,89.0,28.0,3.0,9.0,4.0,1.25,33.0,42.0,-9.0,-0.31,0.93,30.0,51.8,-21.8,-0.75,0.18
1030,Gabriel Fernández,uy URU,"FW,MF",Celta Vigo,La Liga,25.0,1994.0,20.0,561.0,28.0,16.4,6.2,5.0,76.0,1.0,15.0,12.0,14.0,0.55,3.0,10.0,-7.0,-1.12,-0.97,6.1,7.0,-0.9,-0.15,0.01
1031,Joaquín Fernández,es ESP,"MF,DF",Valladolid,La Liga,23.0,1996.0,20.0,1659.0,83.0,48.5,18.4,19.0,86.0,16.0,1.0,27.0,8.0,1.15,16.0,22.0,-6.0,-0.33,-0.07,17.7,23.0,-5.3,-0.29,0.36
1032,Fernandinho,br BRA,DF,Manchester City,Premier League,34.0,1985.0,30.0,2397.0,80.0,70.1,26.6,26.0,87.0,21.0,4.0,35.0,6.0,2.07,63.0,26.0,37.0,1.39,-1.25,60.0,26.9,33.0,1.24,-0.76
1033,Fernando,br BRA,MF,Sevilla,La Liga,32.0,1987.0,34.0,2659.0,78.0,77.7,29.5,30.0,86.0,27.0,4.0,19.0,0.0,1.82,41.0,28.0,13.0,0.44,-0.39,42.2,26.4,15.8,0.54,0.38
1034,Juan Ferney Otero,co COL,"FW,MF",Amiens,Ligue 1,24.0,1995.0,18.0,1202.0,67.0,47.7,13.4,14.0,75.0,6.0,4.0,37.0,4.0,0.94,15.0,20.0,-5.0,-0.37,0.58,13.6,16.6,-3.0,-0.23,0.38
1035,Alex Ferrari,it ITA,DF,Sampdoria,Serie A,25.0,1994.0,12.0,1005.0,84.0,29.4,11.2,11.0,88.0,10.0,1.0,37.0,7.0,1.17,11.0,13.0,-2.0,-0.18,0.38,14.9,8.6,6.3,0.56,0.97
1036,Facundo Ferreyra,ar ARG,"FW,MF",Espanyol,La Liga,28.0,1991.0,16.0,574.0,36.0,16.8,6.4,5.0,79.0,1.0,11.0,16.0,0.0,0.81,5.0,9.0,-4.0,-0.63,0.23,6.3,9.5,-3.2,-0.5,-0.2
1037,Jordan Ferri,fr FRA,MF,Montpellier,Ligue 1,27.0,1992.0,16.0,1150.0,72.0,45.6,12.8,13.0,83.0,7.0,3.0,22.0,0.0,1.31,13.0,17.0,-4.0,-0.31,-0.64,16.4,17.7,-1.3,-0.1,-0.23
1038,Will Ferry,ie IRL,MF,Southampton,Premier League,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
1040,Oliver Fink,de GER,"MF,FW",Düsseldorf,Bundesliga,37.0,1982.0,14.0,675.0,48.0,22.1,7.5,8.0,75.0,2.0,6.0,13.0,7.0,0.93,9.0,18.0,-9.0,-1.2,-0.37,8.3,16.2,-7.9,-1.05,-0.42
1041,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,30.0,1989.0,21.0,966.0,46.0,31.6,10.7,10.0,77.0,3.0,11.0,18.0,1.0,0.9,12.0,16.0,-4.0,-0.37,0.23,13.7,15.8,-2.0,-0.19,0.3
1042,Roberto Firmino,br BRA,FW,Liverpool,Premier League,27.0,1991.0,38.0,2988.0,79.0,87.4,33.2,34.0,84.0,14.0,4.0,33.0,0.0,2.61,75.0,26.0,49.0,1.48,0.85,62.2,31.9,30.3,0.91,0.74
1043,Junior Firpo,es ESP,DF,Barcelona,La Liga,22.0,1996.0,17.0,1014.0,60.0,29.6,11.3,11.0,82.0,8.0,6.0,19.0,11.0,2.53,29.0,11.0,18.0,1.6,0.48,19.8,10.9,9.0,0.8,0.08
1044,John Fleck,sct SCO,MF,Sheffield Utd,Premier League,27.0,1991.0,30.0,2516.0,84.0,73.6,28.0,28.0,87.0,26.0,2.0,38.0,0.0,1.3,26.0,30.0,-4.0,-0.14,-0.54,32.0,40.6,-8.6,-0.31,-0.37
1045,Florian Flecker,at AUT,MF,Union Berlin,Bundesliga,23.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
1046,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,26.0,1993.0,10.0,900.0,90.0,29.4,10.0,10.0,90.0,10.0,0.0,,16.0,1.5,16.0,14.0,2.0,0.2,0.24,14.8,24.1,-9.3,-0.93,-0.57
1047,Sergio Floccari,it ITA,FW,SPAL,Serie A,37.0,1981.0,24.0,942.0,39.0,27.5,10.5,9.0,75.0,4.0,15.0,18.0,10.0,0.38,5.0,21.0,-16.0,-1.53,-0.29,10.9,16.9,-6.0,-0.57,0.22
1048,Alessandro Florenzi,it ITA,"DF,FW",Roma,Serie A,28.0,1991.0,14.0,997.0,71.0,29.2,11.1,12.0,82.0,5.0,2.0,8.0,5.0,1.79,21.0,15.0,6.0,0.54,-0.2,20.0,14.9,5.2,0.47,-0.23
1049,Alessandro Florenzi,it ITA,DF,Valencia,La Liga,28.0,1991.0,12.0,752.0,63.0,22.0,8.4,9.0,75.0,3.0,3.0,25.0,3.0,1.17,4.0,8.0,-4.0,-0.48,-0.38,6.1,9.7,-3.6,-0.44,-0.13
1050,Phil Foden,eng ENG,"FW,MF",Manchester City,Premier League,19.0,2000.0,23.0,901.0,39.0,26.3,10.0,9.0,76.0,4.0,14.0,16.0,13.0,2.65,34.0,7.0,27.0,2.7,1.27,21.8,9.3,12.5,1.25,-0.3
1051,Mamadou Fofana,ml MLI,"DF,MF",Metz,Ligue 1,21.0,1998.0,20.0,1587.0,79.0,63.0,17.6,18.0,87.0,15.0,2.0,13.0,8.0,1.2,15.0,23.0,-8.0,-0.45,-0.45,17.3,23.1,-5.8,-0.33,0.17
1052,Seko Fofana,ci CIV,MF,Udinese,Serie A,24.0,1995.0,32.0,2249.0,70.0,65.8,25.0,24.0,84.0,14.0,8.0,29.0,6.0,1.13,25.0,30.0,-5.0,-0.2,0.49,27.5,29.1,-1.7,-0.07,0.71
1053,Wesley Fofana,fr FRA,DF,Saint-Étienne,Ligue 1,18.0,2000.0,14.0,1215.0,87.0,48.2,13.5,13.0,90.0,13.0,1.0,45.0,2.0,1.0,16.0,24.0,-8.0,-0.59,-0.04,17.0,20.7,-3.8,-0.28,-0.03
1054,Youssouf Fofana,fr FRA,MF,Strasbourg,Ligue 1,20.0,1999.0,13.0,1008.0,78.0,41.5,11.2,12.0,83.0,9.0,1.0,16.0,0.0,1.69,17.0,13.0,4.0,0.36,0.61,15.2,12.0,3.2,0.29,0.36
1055,Youssouf Fofana,fr FRA,MF,Monaco,Ligue 1,20.0,1999.0,7.0,610.0,87.0,24.2,6.8,7.0,87.0,5.0,0.0,,0.0,1.57,8.0,7.0,1.0,0.15,0.19,9.3,9.1,0.2,0.04,-0.24
1056,Thomas Foket,be BEL,DF,Reims,Ligue 1,24.0,1994.0,27.0,2430.0,90.0,96.4,27.0,27.0,90.0,27.0,0.0,,1.0,1.52,26.0,18.0,8.0,0.3,3.3,30.3,25.7,4.6,0.17,2.66
1057,Lamine Fomba,fr FRA,MF,Nîmes,Ligue 1,21.0,1998.0,20.0,1373.0,69.0,54.5,15.3,15.0,84.0,9.0,5.0,23.0,4.0,1.15,10.0,27.0,-17.0,-1.11,-1.27,12.6,23.1,-10.5,-0.69,-0.68
1058,Matias Fonseca,it ITA,FW,Inter,Serie A,18.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1059,José Fontán,es ESP,DF,Celta Vigo,La Liga,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,,,,,,
1060,José Fonte,pt POR,DF,Lille,Ligue 1,35.0,1983.0,25.0,2205.0,88.0,87.5,24.5,25.0,88.0,24.0,0.0,,3.0,1.84,30.0,24.0,6.0,0.24,-0.33,35.2,28.8,6.4,0.26,-0.45
1061,Pablo Fornals,es ESP,"MF,FW",West Ham,Premier League,23.0,1996.0,36.0,2172.0,60.0,63.5,24.1,24.0,79.0,7.0,12.0,24.0,1.0,1.08,34.0,35.0,-1.0,-0.04,0.82,31.6,37.8,-6.3,-0.26,0.39
1062,Emil Forsberg,se SWE,MF,RB Leipzig,Bundesliga,27.0,1991.0,22.0,1141.0,52.0,37.3,12.7,14.0,71.0,4.0,8.0,19.0,8.0,1.73,19.0,20.0,-1.0,-0.08,-2.19,21.4,18.7,2.8,0.22,-1.18
1063,Fraser Forster,eng ENG,GK,Southampton,Premier League,31.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1064,Hernâni Fortes,pt POR,"MF,FW",Levante,La Liga,27.0,1991.0,20.0,654.0,33.0,19.1,7.3,5.0,72.0,1.0,15.0,20.0,11.0,0.85,8.0,9.0,-1.0,-0.14,0.03,11.0,12.9,-1.9,-0.26,0.16
1066,Ben Foster,eng ENG,GK,Watford,Premier League,36.0,1983.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,0.89,36.0,64.0,-28.0,-0.74,,48.9,58.1,-9.3,-0.24,
1067,Lyle Foster,za RSA,FW,Monaco,Ligue 1,18.0,2000.0,2.0,62.0,31.0,2.5,0.7,1.0,46.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,-2.0,-2.9,-2.98,0.6,0.7,-0.1,-0.12,-0.35
1068,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,Premier League,21.0,1998.0,3.0,136.0,45.0,4.0,1.5,2.0,68.0,1.0,1.0,1.0,0.0,2.33,3.0,1.0,2.0,1.32,0.56,2.7,1.7,1.1,0.72,0.08
1069,Dimitri Foulquier,fr FRA,"DF,MF",Watford,Premier League,26.0,1993.0,3.0,59.0,20.0,1.7,0.7,1.0,32.0,0.0,2.0,14.0,6.0,0.33,0.0,6.0,-6.0,-9.15,-8.56,0.3,3.6,-3.3,-5.02,-4.86
1070,Dimitri Foulquier,fr FRA,"DF,MF",Granada,La Liga,26.0,1993.0,17.0,1119.0,66.0,32.7,12.4,12.0,83.0,10.0,5.0,24.0,1.0,1.53,15.0,12.0,3.0,0.24,0.08,12.8,12.1,0.7,0.06,0.0
1071,Juan Foyth,ar ARG,DF,Tottenham,Premier League,21.0,1998.0,4.0,68.0,17.0,2.0,0.8,1.0,45.0,0.0,3.0,8.0,7.0,1.5,0.0,3.0,-3.0,-3.97,-4.43,0.9,0.6,0.2,0.27,0.45
1072,Gianluca Frabotta,it ITA,DF,Juventus,Serie A,20.0,1999.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,1.0,0.0,1.0,3.0,-2.0,-2.0,-2.95,1.2,1.7,-0.6,-0.56,-1.28
1073,Raphael Framberger,de GER,DF,Augsburg,Bundesliga,23.0,1995.0,18.0,1175.0,65.0,38.4,13.1,12.0,83.0,10.0,6.0,30.0,4.0,1.28,18.0,16.0,2.0,0.15,1.11,16.7,19.0,-2.3,-0.18,0.36
1074,Simon Francis,eng ENG,DF,Bournemouth,Premier League,34.0,1985.0,15.0,969.0,65.0,28.3,10.8,10.0,85.0,9.0,5.0,25.0,4.0,0.67,7.0,21.0,-14.0,-1.3,-0.9,10.5,20.1,-9.6,-0.89,-0.6
1075,Mike Frantz,de GER,MF,Freiburg,Bundesliga,32.0,1986.0,18.0,350.0,19.0,11.4,3.9,3.0,51.0,0.0,15.0,13.0,8.0,1.67,9.0,2.0,7.0,1.8,2.0,6.9,6.8,0.1,0.03,0.62
1076,Ryan Fraser,sct SCO,"MF,FW",Bournemouth,Premier League,25.0,1994.0,28.0,2067.0,74.0,60.4,23.0,21.0,88.0,19.0,7.0,30.0,0.0,0.93,22.0,34.0,-12.0,-0.52,0.34,26.6,38.7,-12.1,-0.53,-0.17
1077,Fred,br BRA,MF,Manchester Utd,Premier League,26.0,1993.0,29.0,2163.0,75.0,63.2,24.0,23.0,88.0,21.0,6.0,22.0,5.0,1.66,35.0,26.0,9.0,0.37,-1.13,39.1,25.4,13.7,0.57,-0.21
1078,Jean Freddi Greco,it ITA,MF,Torino,Serie A,18.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,11.0,,,,,,,,,,,
1079,Ryan Fredericks,eng ENG,DF,West Ham,Premier League,26.0,1992.0,27.0,2237.0,83.0,65.4,24.9,25.0,88.0,23.0,2.0,15.0,1.0,1.11,35.0,39.0,-4.0,-0.16,0.52,32.8,42.0,-9.3,-0.37,0.08
1080,Kieron Freeman,wls WAL,FW,Sheffield Utd,Premier League,27.0,1992.0,2.0,7.0,4.0,0.2,0.1,0.0,,0.0,2.0,4.0,11.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.59
1081,Luke Freeman,eng ENG,MF,Sheffield Utd,Premier League,27.0,1992.0,11.0,366.0,33.0,10.7,4.1,3.0,73.0,1.0,8.0,18.0,13.0,1.27,5.0,5.0,0.0,0.0,0.0,5.5,4.1,1.5,0.36,0.64
1082,Remo Freuler,ch SUI,MF,Atalanta,Serie A,27.0,1992.0,31.0,2337.0,75.0,68.3,26.0,28.0,81.0,18.0,3.0,27.0,7.0,2.13,65.0,31.0,34.0,1.31,-0.02,54.5,30.2,24.3,0.94,-0.56
1083,Sidney Friede,de GER,MF,Hertha BSC,Bundesliga,21.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1084,Marco Friedl,at AUT,"DF,MF",Werder Bremen,Bundesliga,21.0,1998.0,27.0,2183.0,81.0,71.3,24.3,24.0,87.0,19.0,3.0,29.0,6.0,1.04,29.0,47.0,-18.0,-0.74,0.18,27.8,37.7,-9.9,-0.41,0.22
1085,Marvin Friedrich,de GER,DF,Union Berlin,Bundesliga,23.0,1995.0,31.0,2789.0,90.0,91.1,31.0,31.0,90.0,30.0,0.0,,1.0,1.19,38.0,55.0,-17.0,-0.55,-0.55,37.5,50.2,-12.7,-0.41,-0.37
1086,Samúel Friðjónsson,is ISL,MF,Paderborn 07,Bundesliga,23.0,1996.0,5.0,192.0,38.0,6.3,2.1,2.0,81.0,1.0,3.0,10.0,6.0,0.0,1.0,5.0,-4.0,-1.87,-0.84,1.8,4.1,-2.3,-1.07,-0.26
1087,Jorge de Frutos,es ESP,"MF,DF",Valladolid,La Liga,22.0,1997.0,3.0,59.0,20.0,1.7,0.7,0.0,,0.0,3.0,20.0,2.0,1.33,1.0,0.0,1.0,1.53,1.85,0.7,0.7,0.0,0.04,0.52
1088,Christian Fuchs,at AUT,DF,Leicester City,Premier League,33.0,1986.0,11.0,772.0,70.0,22.6,8.6,8.0,90.0,7.0,3.0,18.0,5.0,1.82,15.0,10.0,5.0,0.58,-0.13,15.9,10.3,5.6,0.65,0.28
1089,Chris Führich,de GER,"FW,MF",Dortmund,Bundesliga,21.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
1090,Angelo Fulgini,fr FRA,MF,Angers,Ligue 1,22.0,1996.0,20.0,1579.0,79.0,62.7,17.5,19.0,82.0,12.0,1.0,29.0,2.0,1.35,12.0,17.0,-5.0,-0.28,-0.28,15.9,17.3,-1.4,-0.08,-0.3
1092,Niclas Füllkrug,de GER,FW,Werder Bremen,Bundesliga,26.0,1993.0,8.0,403.0,50.0,13.2,4.5,4.0,78.0,2.0,4.0,23.0,0.0,1.5,12.0,7.0,5.0,1.12,2.2,9.1,5.5,3.6,0.81,1.47
1093,Ramiro Funes Mori,ar ARG,DF,Villarreal,La Liga,28.0,1991.0,7.0,453.0,65.0,13.2,5.0,5.0,90.0,5.0,2.0,2.0,19.0,2.29,9.0,7.0,2.0,0.4,0.03,6.3,5.9,0.5,0.09,-0.42
1094,Daniel Fuzato,br BRA,GK,Roma,Serie A,22.0,1997.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,35.0,3.0,3.0,1.0,2.0,2.0,1.35,1.7,1.2,0.6,0.56,-0.07
1095,Matteo Gabbia,it ITA,DF,Milan,Serie A,19.0,1999.0,9.0,680.0,76.0,19.9,7.6,6.0,87.0,5.0,3.0,52.0,28.0,2.0,16.0,8.0,8.0,1.06,0.76,14.4,9.6,4.8,0.63,0.21
1096,Manolo Gabbiadini,it ITA,FW,Sampdoria,Serie A,27.0,1991.0,33.0,2035.0,62.0,59.5,22.6,24.0,77.0,10.0,9.0,20.0,4.0,1.21,32.0,37.0,-5.0,-0.22,0.56,31.5,33.0,-1.5,-0.07,0.14
1097,Gabriel,br BRA,GK,Lecce,Serie A,26.0,1992.0,34.0,2997.0,88.0,87.6,33.3,34.0,88.0,33.0,0.0,,2.0,0.76,43.0,76.0,-33.0,-0.99,-0.99,48.0,74.1,-26.1,-0.78,0.22
1098,Ruben Gabrielsen,no NOR,DF,Toulouse,Ligue 1,27.0,1992.0,8.0,656.0,82.0,26.0,7.3,8.0,82.0,7.0,0.0,,0.0,0.13,3.0,15.0,-12.0,-1.65,-0.49,7.1,8.7,-1.5,-0.21,0.38
1099,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,Bundesliga,24.0,1995.0,23.0,1048.0,46.0,34.2,11.6,11.0,75.0,0.0,12.0,19.0,5.0,1.52,19.0,15.0,4.0,0.34,0.57,18.0,18.5,-0.5,-0.04,-0.49
1100,Gianluca Gaetano,it ITA,MF,Napoli,Serie A,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,19.0,,,,,,,,,,,
1101,Luca Gagliano,it ITA,FW,Cagliari,Serie A,19.0,2000.0,2.0,52.0,26.0,1.5,0.6,1.0,45.0,0.0,1.0,7.0,8.0,1.5,2.0,0.0,2.0,3.46,3.62,0.8,1.2,-0.3,-0.59,-0.13
1102,Roberto Gagliardini,it ITA,MF,Inter,Serie A,25.0,1994.0,24.0,1797.0,75.0,52.5,20.0,21.0,82.0,11.0,3.0,27.0,4.0,2.25,48.0,23.0,25.0,1.25,0.14,38.5,22.2,16.3,0.82,0.13
1103,Riccardo Gagliolo,se SWE,DF,Parma,Serie A,29.0,1990.0,32.0,2604.0,81.0,76.1,28.9,31.0,84.0,22.0,1.0,8.0,3.0,1.34,48.0,41.0,7.0,0.24,1.12,37.3,46.2,-8.9,-0.31,0.46
1104,Nicolás Gaitán,ar ARG,"MF,FW",Lille,Ligue 1,31.0,1988.0,4.0,54.0,14.0,2.1,0.6,0.0,,0.0,4.0,13.0,1.0,3.0,1.0,0.0,1.0,1.67,1.41,1.5,0.8,0.7,1.2,0.91
1105,Marvin Gakpa,fr FRA,"MF,FW",Metz,Ligue 1,25.0,1993.0,13.0,468.0,36.0,18.6,5.2,4.0,81.0,1.0,9.0,16.0,9.0,0.62,3.0,9.0,-6.0,-1.15,-1.07,4.5,6.3,-1.8,-0.34,0.07
1106,Enric Gallego,es ESP,FW,Osasuna,La Liga,32.0,1986.0,14.0,880.0,63.0,25.7,9.8,9.0,83.0,6.0,5.0,27.0,0.0,1.57,10.0,12.0,-2.0,-0.2,0.01,12.1,11.7,0.5,0.05,0.06
1107,Enric Gallego,es ESP,FW,Getafe,La Liga,32.0,1986.0,5.0,164.0,33.0,4.8,1.8,2.0,71.0,1.0,3.0,7.0,3.0,1.2,2.0,1.0,1.0,0.55,0.41,1.1,1.2,-0.2,-0.1,-0.11
1108,Antonino Gallo,it ITA,DF,Lecce,Serie A,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,10.0,,,,,,,,,,,
1109,Kévin Gameiro,fr FRA,FW,Valencia,La Liga,32.0,1987.0,29.0,1581.0,55.0,46.2,17.6,17.0,75.0,5.0,12.0,26.0,1.0,1.28,21.0,28.0,-7.0,-0.4,-0.4,20.4,26.6,-6.2,-0.35,-0.03
1110,Fran Gámez,es ESP,DF,Mallorca,La Liga,28.0,1991.0,23.0,1768.0,77.0,51.7,19.6,18.0,88.0,16.0,5.0,38.0,4.0,0.83,21.0,34.0,-13.0,-0.66,-0.01,21.5,36.1,-14.6,-0.74,-0.32
1111,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,Ligue 1,29.0,1989.0,20.0,1653.0,83.0,68.0,18.4,19.0,83.0,16.0,1.0,73.0,1.0,2.65,47.0,15.0,32.0,1.74,-0.46,49.4,16.0,33.4,1.82,-0.24
1112,Ignatius Ganago,cm CMR,"FW,MF",Nice,Ligue 1,20.0,1999.0,26.0,1239.0,48.0,49.2,13.8,12.0,76.0,4.0,14.0,23.0,1.0,1.35,19.0,19.0,0.0,0.0,-0.21,18.7,23.9,-5.2,-0.38,-0.17
1113,Ezequiel Garay,ar ARG,DF,Valencia,La Liga,32.0,1986.0,17.0,1437.0,85.0,42.0,16.0,17.0,85.0,15.0,0.0,,2.0,1.76,24.0,19.0,5.0,0.31,0.86,23.7,23.3,0.4,0.03,0.62
1114,Álvaro García,es ESP,DF,Atlético Madrid,La Liga,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
1115,Dani García,es ESP,MF,Athletic Club,La Liga,29.0,1990.0,36.0,3029.0,84.0,88.6,33.7,33.0,90.0,32.0,3.0,24.0,0.0,1.33,39.0,35.0,4.0,0.12,0.35,38.5,44.3,-5.8,-0.17,0.18
1116,David García,es ESP,DF,Osasuna,La Liga,25.0,1994.0,32.0,2793.0,87.0,81.7,31.0,31.0,90.0,31.0,1.0,3.0,2.0,1.31,38.0,48.0,-10.0,-0.32,-0.61,42.3,41.2,1.0,0.03,0.17
1118,Eric García,es ESP,DF,Manchester City,Premier League,18.0,2001.0,13.0,793.0,61.0,23.2,8.8,8.0,82.0,6.0,5.0,27.0,7.0,2.54,23.0,7.0,16.0,1.82,0.07,20.9,8.0,12.8,1.46,-0.01
1119,Javi García,es ESP,MF,Betis,La Liga,32.0,1987.0,8.0,377.0,47.0,11.0,4.2,4.0,85.0,3.0,4.0,9.0,9.0,1.0,2.0,6.0,-4.0,-0.95,-0.72,4.3,6.1,-1.8,-0.43,-0.38
1120,Manu García,es ESP,MF,Alavés,La Liga,33.0,1986.0,30.0,1967.0,66.0,57.5,21.9,22.0,83.0,16.0,8.0,19.0,5.0,1.0,25.0,33.0,-8.0,-0.37,0.69,24.8,30.1,-5.3,-0.24,0.57
1121,Raúl García,es ESP,"DF,MF",Valladolid,La Liga,30.0,1989.0,12.0,1012.0,84.0,29.6,11.2,12.0,84.0,10.0,0.0,,4.0,1.25,9.0,10.0,-1.0,-0.09,0.28,7.7,15.3,-7.5,-0.67,-0.28
1122,Raúl García,es ESP,"MF,FW",Athletic Club,La Liga,33.0,1986.0,35.0,2869.0,82.0,83.9,31.9,33.0,86.0,22.0,2.0,18.0,0.0,1.46,32.0,25.0,7.0,0.22,0.87,33.3,38.4,-5.1,-0.16,0.21
1123,Raúl García,es ESP,DF,Getafe,La Liga,30.0,1989.0,4.0,243.0,61.0,7.1,2.7,3.0,66.0,0.0,1.0,45.0,1.0,1.0,1.0,2.0,-1.0,-0.37,-0.57,0.9,3.4,-2.5,-0.93,-1.01
1124,Rubén García,es ESP,"MF,FW",Osasuna,La Liga,26.0,1993.0,30.0,2188.0,73.0,64.0,24.3,25.0,82.0,11.0,5.0,26.0,0.0,1.27,31.0,38.0,-7.0,-0.29,-0.21,35.6,34.5,1.1,0.04,0.11
1125,Rubén García,es ESP,DF,Levante,La Liga,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
1126,Unai García,es ESP,DF,Osasuna,La Liga,27.0,1992.0,8.0,536.0,67.0,15.7,6.0,6.0,86.0,5.0,2.0,10.0,8.0,1.0,5.0,11.0,-6.0,-1.01,-0.95,6.0,9.8,-3.7,-0.63,-0.75
