Player,Squad,Nation,Pos,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,Expected - xA,Expected - A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%,Season
Mika Marmol,Las Palmas,ES,DF,La Liga,22.0,2002.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.03,-0.1,-0.1,53.0,60.0,88.3,946.0,256.0,22.0,23.0,95.7,28.0,30.0,93.3,3.0,7.0,42.9,0.0,0.1,0.0,-0.1,1.0,3.0,0.0,0.0,3.0,60.0,57.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,67.0,9.0,37.0,26.0,4.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,50.0,223.0,132.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.0,1.4,1.8,-0.4,-0.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2024-2025
Marquinhos,Paris S-G,BR,DF,Ligue 1,30.0,1994.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,92.9,477.0,158.0,7.0,7.0,100.0,18.0,18.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,28.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,17.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,23.0,176.0,120.0,2.0,1.0,0.0,0.0,0.0,22.0,0.0,20.0,22.2,0,0.0,0,1,20.0,0,3.0,3.0,0.0,3.0,13.5,13.5,1.3,0.0,1.3,5.77,3.99,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,2024-2025
Aaron Martin,Genoa,ES,"DF,MF",Serie A,27.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,62.5,352.0,143.0,9.0,9.0,100.0,10.0,14.0,71.4,1.0,8.0,12.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,32.0,18.0,14.0,4.0,0.0,0.0,6.0,9.0,1.0,0.0,1.0,0.0,20.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,40.0,5.0,12.0,17.0,13.0,0.0,40.0,2.0,1.0,50.0,0.0,0.0,19.0,118.0,57.0,2.0,1.0,0.0,1.0,0.0,17.0,3.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.0,2.1,1.9,0.2,0.24,0.0,0.0,1.0,3.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2024-2025
Gerard Martin,Barcelona,ES,DF,La Liga,22.0,2002.0,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.74,0.0,0.74,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,85.0,270.0,90.0,8.0,9.0,88.9,8.0,9.0,88.9,1.0,2.0,50.0,0.0,0.2,0.2,-0.2,1.0,1.0,0.0,0.0,2.0,20.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,12.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,27.0,30.0,0,0.0,0,1,27.0,0,3.0,0.0,0.0,0.0,0.0,-1.43,0.5,0.0,0.5,1.62,-0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Ivan Martin,Girona,ES,MF,La Liga,25.0,1999.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,87.5,926.0,186.0,34.0,38.0,89.5,26.0,28.0,92.9,2.0,2.0,100.0,0.0,0.3,0.4,-0.3,3.0,3.0,0.0,0.0,9.0,72.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,80.0,1.0,13.0,42.0,26.0,1.0,80.0,2.0,0.0,0.0,1.0,50.0,58.0,325.0,188.0,5.0,6.0,0.0,2.0,1.0,64.0,5.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.4,0.2,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Jonas Martin,Brest,FR,MF,Ligue 1,34.0,1990.0,1.0,1.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,90.9,703.0,228.0,22.0,22.0,100.0,14.0,17.0,82.4,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2.0,2.61,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48.0,0.0,6.0,38.0,4.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,152.0,88.0,2.0,1.0,0.0,2.0,0.0,38.0,0.0,69.0,76.7,1,69.0,0,0,0.0,0,0.0,1.0,5.0,-4.0,-5.22,-5.22,1.3,2.4,-1.1,-1.48,-1.77,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Gabriel Martinelli,Arsenal,BR,FW,Premier League,23.0,2001.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.41,0.49,0.08,0.49,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.08,-0.1,-0.1,18.0,23.0,78.3,268.0,48.0,13.0,16.0,81.3,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.4,0.2,-0.4,3.0,0.0,1.0,1.0,2.0,23.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,34.0,0.0,2.0,12.0,21.0,10.0,34.0,7.0,2.0,28.6,2.0,28.6,22.0,152.0,67.0,4.0,1.0,2.0,2.0,0.0,22.0,15.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,2.0,0.0,2.0,2.0,0.0,1.2,0.5,0.8,0.77,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,66.7,,,,,,,,,,,,,,,,2024-2025
Arnau Martinez,Girona,ES,"DF,MF",La Liga,21.0,2003.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,87.0,87.4,1140.0,426.0,42.0,44.0,95.5,26.0,32.0,81.3,5.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,87.0,74.0,13.0,3.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,90.0,2.0,31.0,48.0,12.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,48.0,302.0,141.0,0.0,1.0,0.0,1.0,0.0,61.0,1.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.4,0.2,0.22,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Emiliano Martinez,Aston Villa,AR,GK,Premier League,31.0,1992.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,70.3,879.0,587.0,3.0,3.0,100.0,12.0,13.0,92.3,11.0,21.0,52.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,31.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,30.0,39.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,28.0,146.0,84.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.3,-0.3,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2024-2025
Inigo Martinez,Barcelona,ES,DF,La Liga,33.0,1991.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.06,-0.1,-0.1,75.0,85.0,88.2,1320.0,496.0,28.0,31.0,90.3,43.0,47.0,91.5,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,85.0,80.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,90.0,4.0,39.0,46.0,5.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,58.0,227.0,114.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,2.0,1.0,1.0,1.0,0.0,3.2,1.0,2.2,2.17,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,40.0,,,,,,,,,,,,,,,,2024-2025
Lautaro Martinez,Inter,AR,"FW,MF",Serie A,27.0,1997.0,1.0,1.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,0.9,0.0,1.0,1.0,100.0,1.06,1.06,0.0,0.0,8.2,0.0,0.0,0.0,0.32,-0.3,-0.3,14.0,18.0,77.8,221.0,56.0,8.0,9.0,88.9,5.0,7.0,71.4,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,18.0,15.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,3.18,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,11.0,12.0,1.0,25.0,1.0,0.0,0.0,1.0,100.0,17.0,49.0,8.0,0.0,1.0,0.0,1.0,1.0,18.0,4.0,85.0,94.4,1,85.0,0,0,0.0,0,1.0,2.0,1.0,1.0,1.06,19.06,1.6,1.1,0.5,0.56,14.48,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Lisandro Martinez,Manchester Utd,AR,DF,Premier League,26.0,1998.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,62.0,88.7,979.0,371.0,19.0,22.0,86.4,30.0,32.0,93.8,5.0,7.0,71.4,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,9.0,62.0,59.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,70.0,8.0,26.0,42.0,3.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,51.0,385.0,286.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,1.0,0.0,1.0,1.0,0.0,2.4,0.4,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2024-2025
Lucas Martinez Quarta,Fiorentina,AR,DF,Serie A,28.0,1996.0,1.0,1.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.7,0.0,1.0,0.0,0.0,1.53,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.01,0.0,0.0,32.0,40.0,80.0,590.0,212.0,16.0,16.0,100.0,13.0,16.0,81.3,3.0,7.0,42.9,0.0,0.0,0.1,0.0,0.0,3.0,0.0,0.0,4.0,40.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0,59.0,11.0,34.0,20.0,5.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,32.0,203.0,146.0,0.0,0.0,0.0,1.0,0.0,36.0,1.0,59.0,65.6,1,59.0,0,0,0.0,0,1.0,0.0,1.0,-1.0,-1.53,-4.43,0.5,1.5,-1.0,-1.46,-1.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,66.7,,,,,,,,,,,,,,,,2024-2025
Adam Marusic,Lazio,ME,DF,Serie A,31.0,1992.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,1.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.03,0.0,0.0,63.0,68.0,92.6,805.0,320.0,38.0,39.0,97.4,20.0,24.0,83.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,5.0,2.0,2.0,6.0,68.0,57.0,11.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,76.0,1.0,20.0,39.0,17.0,0.0,76.0,1.0,0.0,0.0,1.0,100.0,43.0,148.0,92.0,1.0,0.0,0.0,1.0,3.0,50.0,3.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,3.0,1.0,2.0,2.0,0.0,2.4,0.6,1.8,1.76,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Marvin,Las Palmas,ES,DF,La Liga,24.0,2000.0,1.0,1.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.62,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,72.4,393.0,140.0,10.0,12.0,83.3,9.0,12.0,75.0,2.0,4.0,50.0,0.0,0.5,0.2,-0.5,1.0,3.0,1.0,1.0,2.0,29.0,18.0,11.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,2.0,2.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,2.0,7.0,19.0,8.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,115.0,69.0,3.0,1.0,0.0,2.0,0.0,13.0,1.0,75.0,83.3,1,75.0,0,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.0,1.4,1.3,0.0,0.05,2.95,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Omar Mascarell,Mallorca,GQ,MF,La Liga,31.0,1993.0,1.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,44.0,93.2,684.0,150.0,21.0,21.0,100.0,16.0,17.0,94.1,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,44.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,51.0,2.0,13.0,37.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,26.0,139.0,46.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,89.0,98.9,1,89.0,0,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.5,0.46,2.98,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,2024-2025
