,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
900,Julian Draxler,de GER,FW,Paris S-G,Ligue 1,22.0,1993.0,17.0,1012.0,60.0,29.6,11.2,12.0,,3.0,5.0,,0.0,2.47,25.0,7.0,18.0,1.6,0.18
901,Julian Draxler,de GER,"MF,FW",Wolfsburg,Bundesliga,22.0,1993.0,13.0,1050.0,81.0,34.3,11.7,12.0,,7.0,1.0,,0.0,1.0,9.0,14.0,-5.0,-0.43,0.15
902,Luke Dreher,eng ENG,MF,Crystal Palace,Premier League,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
903,Matthieu Dreyer,fr FRA,GK,Caen,Ligue 1,27.0,1989.0,2.0,180.0,90.0,5.3,2.0,2.0,,2.0,0.0,,30.0,1.5,4.0,2.0,2.0,1.0,1.86
904,Danny Drinkwater,eng ENG,MF,Leicester City,Premier League,26.0,1990.0,29.0,2466.0,85.0,72.1,27.4,27.0,,25.0,2.0,,0.0,1.28,33.0,44.0,-11.0,-0.4,-0.02
905,Josip Drmić,ch SUI,FW,M'Gladbach,Bundesliga,23.0,1992.0,12.0,282.0,24.0,9.2,3.1,2.0,,1.0,10.0,,4.0,1.5,6.0,4.0,2.0,0.64,0.83
906,Jaroslav Drobný,cz CZE,GK,Werder Bremen,Bundesliga,36.0,1979.0,10.0,849.0,85.0,27.7,9.4,10.0,,9.0,0.0,,14.0,1.3,13.0,15.0,-2.0,-0.21,-0.17
907,Óscar Duarte,cr CRC,DF,Espanyol,La Liga,27.0,1989.0,15.0,1124.0,75.0,32.9,12.5,13.0,86.0,11.0,2.0,5.0,7.0,1.13,18.0,22.0,-4.0,-0.32,-0.44
908,Rubén Duarte,es ESP,DF,Espanyol,La Liga,20.0,1995.0,3.0,102.0,34.0,3.0,1.1,1.0,68.0,0.0,2.0,17.0,24.0,1.33,4.0,6.0,-2.0,-1.76,-1.79
910,Leo Dubois,fr FRA,DF,Nantes,Ligue 1,21.0,1994.0,36.0,3133.0,87.0,91.6,34.8,35.0,,33.0,1.0,,2.0,1.36,38.0,50.0,-12.0,-0.34,0.28
911,Duda,pt POR,MF,Málaga,La Liga,36.0,1980.0,16.0,389.0,24.0,11.4,4.3,2.0,60.0,0.0,14.0,19.0,12.0,1.25,8.0,7.0,1.0,0.23,0.44
912,Ondrej Duda,sk SVK,"FW,MF",Hertha BSC,Bundesliga,21.0,1994.0,3.0,70.0,23.0,2.3,0.8,0.0,,0.0,3.0,,5.0,1.0,0.0,1.0,-1.0,-1.29,-1.2
913,Alfred Duncan,gh GHA,MF,Sassuolo,Serie A,23.0,1993.0,21.0,1334.0,64.0,39.0,14.8,14.0,,11.0,7.0,,3.0,1.19,17.0,22.0,-5.0,-0.34,-0.34
914,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,23.0,1993.0,16.0,1440.0,90.0,42.1,16.0,16.0,,16.0,0.0,,21.0,1.69,20.0,20.0,0.0,0.0,0.64
915,Erik Durm,de GER,"MF,DF",Dortmund,Bundesliga,24.0,1992.0,13.0,976.0,75.0,31.9,10.8,10.0,,8.0,3.0,,5.0,2.08,21.0,13.0,8.0,0.74,-0.3
916,Jimmy Durmaz,se SWE,MF,Toulouse,Ligue 1,27.0,1989.0,27.0,1520.0,56.0,44.4,16.9,17.0,,5.0,10.0,,5.0,1.11,17.0,21.0,-4.0,-0.24,-0.24
917,Riza Durmisi,dk DEN,DF,Betis,La Liga,22.0,1994.0,27.0,2385.0,88.0,69.7,26.5,27.0,88.0,24.0,0.0,,5.0,1.0,30.0,43.0,-13.0,-0.49,0.38
918,Noë Dussenne,be BEL,DF,Crotone,Serie A,24.0,1992.0,8.0,465.0,58.0,13.6,5.2,4.0,,1.0,4.0,,27.0,0.13,3.0,14.0,-11.0,-2.13,-1.73
919,Paulo Dybala,ar ARG,"MF,FW",Juventus,Serie A,22.0,1993.0,31.0,2140.0,69.0,62.6,23.8,26.0,,9.0,5.0,,1.0,2.35,52.0,13.0,39.0,1.64,0.87
920,Nathan Dyer,eng ENG,"MF,FW",Swansea City,Premier League,28.0,1987.0,8.0,214.0,27.0,6.3,2.4,3.0,,1.0,5.0,,4.0,0.88,3.0,11.0,-8.0,-3.36,-2.89
921,Edin Džeko,ba BIH,FW,Roma,Serie A,30.0,1986.0,37.0,3048.0,82.0,89.1,33.9,33.0,,25.0,4.0,,0.0,2.27,77.0,33.0,44.0,1.3,-0.64
922,Blerim Džemaili,ch SUI,MF,Bologna,Serie A,30.0,1986.0,31.0,2583.0,83.0,75.5,28.7,29.0,,25.0,2.0,,0.0,1.06,29.0,44.0,-15.0,-0.52,-0.2
923,Elderson Echiéjilé,ng NGA,DF,Sporting Gijón,La Liga,28.0,1988.0,3.0,198.0,66.0,5.8,2.2,2.0,90.0,2.0,1.0,18.0,6.0,0.33,2.0,10.0,-8.0,-3.64,-3.02
924,Elderson Echiéjilé,ng NGA,DF,Monaco,Ligue 1,28.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
925,Edenílson,br BRA,MF,Udinese,Serie A,26.0,1989.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
926,Edenílson,br BRA,"MF,FW",Genoa,Serie A,26.0,1989.0,16.0,904.0,57.0,26.4,10.0,9.0,,4.0,7.0,,9.0,0.69,9.0,19.0,-10.0,-1.0,-0.42
927,Éder,it ITA,"FW,MF",Inter,Serie A,29.0,1986.0,33.0,1482.0,45.0,43.3,16.5,13.0,,3.0,20.0,,5.0,1.58,34.0,20.0,14.0,0.85,0.43
928,Éder,pt POR,FW,Lille,Ligue 1,28.0,1987.0,31.0,2470.0,80.0,72.2,27.4,28.0,,24.0,3.0,,0.0,1.06,28.0,35.0,-7.0,-0.26,-0.26
929,Odsonne Édouard,fr FRA,"FW,MF",Toulouse,Ligue 1,18.0,1998.0,16.0,572.0,36.0,16.7,6.4,4.0,,2.0,12.0,,6.0,1.31,6.0,6.0,0.0,0.0,0.13
930,Tom Edwards,eng ENG,DF,Stoke City,Premier League,17.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
931,Théodore Efouba,fr FRA,DF,Metz,Ligue 1,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
932,Johannes Eggestein,de GER,FW,Werder Bremen,Bundesliga,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
933,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,19.0,1996.0,15.0,891.0,59.0,29.1,9.9,8.0,,5.0,7.0,,5.0,1.93,24.0,18.0,6.0,0.61,0.98
934,Justin Eilers,de GER,FW,Werder Bremen,Bundesliga,28.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
936,Ovie Ejaria,eng ENG,"FW,MF",Liverpool,Premier League,18.0,1997.0,2.0,8.0,4.0,0.2,0.1,0.0,,0.0,2.0,,8.0,3.0,1.0,0.0,1.0,11.25,10.33
937,Albin Ekdal,se SWE,"MF,DF",Hamburger SV,Bundesliga,27.0,1989.0,21.0,1247.0,59.0,40.8,13.9,13.0,,8.0,8.0,,2.0,1.43,12.0,20.0,-8.0,-0.58,0.42
938,Omar Elabdellaoui,no NOR,"DF,MF",Hull City,Premier League,24.0,1991.0,8.0,615.0,77.0,18.0,6.8,7.0,,5.0,1.0,,2.0,1.0,6.0,16.0,-10.0,-1.46,-0.4
939,Andrew Eleftheriou,eng ENG,DF,Watford,Premier League,18.0,1997.0,1.0,52.0,52.0,1.5,0.6,0.0,,0.0,1.0,,7.0,0.0,0.0,2.0,-2.0,-3.46,-2.77
940,Ahmed Elmohamady,eg EGY,"DF,MF",Hull City,Premier League,28.0,1987.0,33.0,2524.0,76.0,73.8,28.0,28.0,,26.0,5.0,,0.0,0.82,28.0,59.0,-31.0,-1.11,0.1
941,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,24.0,1992.0,14.0,694.0,50.0,20.3,7.7,8.0,,2.0,6.0,,14.0,2.07,17.0,9.0,8.0,1.04,0.21
942,Yao Eloge Koffi,ci CIV,DF,Inter,Serie A,20.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,14.0,,,,,,
943,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,22.0,1994.0,9.0,462.0,51.0,13.5,5.1,4.0,67.0,2.0,5.0,39.0,20.0,1.78,10.0,9.0,1.0,0.19,0.04
944,Gorka Elustondo,es ESP,DF,Athletic Club,La Liga,29.0,1987.0,2.0,106.0,53.0,3.1,1.2,1.0,90.0,1.0,1.0,16.0,11.0,0.5,1.0,1.0,0.0,0.0,-0.27
945,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,19.0,1996.0,25.0,2106.0,84.0,68.8,23.4,23.0,,17.0,2.0,,2.0,1.0,24.0,35.0,-11.0,-0.47,-1.13
946,Rodrigo Ely,br BRA,DF,Milan,Serie A,22.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,18.0,,,,,,
947,Rodrigo Ely,br BRA,DF,Alavés,La Liga,22.0,1993.0,10.0,789.0,79.0,23.1,8.8,8.0,87.0,7.0,2.0,47.0,2.0,1.7,10.0,8.0,2.0,0.23,0.36
948,Elliot Embleton,eng ENG,MF,Sunderland,Premier League,17.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,
949,Breel Embolo,ch SUI,"FW,MF",Schalke 04,Bundesliga,19.0,1997.0,7.0,341.0,49.0,11.1,3.8,4.0,,1.0,3.0,,0.0,0.57,5.0,5.0,0.0,0.0,-0.17
950,Youssef En-Nesyri,ma MAR,FW,Málaga,La Liga,19.0,1997.0,13.0,336.0,26.0,9.8,3.7,0.0,,0.0,13.0,26.0,3.0,1.0,9.0,4.0,5.0,1.34,1.66
951,Sergi Enrich,es ESP,FW,Eibar,La Liga,26.0,1990.0,38.0,2827.0,74.0,82.7,31.4,31.0,87.0,23.0,7.0,21.0,0.0,1.42,47.0,41.0,6.0,0.19,0.34
952,Juanan Entrena,es ESP,MF,Granada,La Liga,20.0,1996.0,3.0,103.0,34.0,3.0,1.1,1.0,83.0,0.0,2.0,10.0,1.0,0.0,1.0,2.0,-1.0,-0.87,0.51
953,Vincent Enyeama,ng NGA,GK,Lille,Ligue 1,33.0,1982.0,32.0,2854.0,89.0,83.5,31.7,32.0,,31.0,0.0,,0.0,1.16,31.0,40.0,-9.0,-0.28,-0.6
954,Mirko Eramo,it ITA,MF,Sampdoria,Serie A,27.0,1989.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,,17.0,3.0,0.0,0.0,0.0,0.0,0.16
955,Kermit Erasmus,za RSA,FW,Rennes,Ligue 1,26.0,1990.0,8.0,169.0,21.0,4.9,1.9,1.0,,0.0,7.0,,4.0,1.25,2.0,4.0,-2.0,-1.07,-0.95
956,Javier Eraso,es ESP,MF,Athletic Club,La Liga,26.0,1990.0,7.0,379.0,54.0,11.1,4.2,4.0,83.0,3.0,3.0,16.0,7.0,1.0,2.0,6.0,-4.0,-0.95,-1.36
957,Mevlüt Erdinç,tr TUR,FW,Metz,Ligue 1,29.0,1987.0,24.0,1405.0,59.0,41.1,15.6,15.0,,8.0,9.0,,2.0,1.13,11.0,35.0,-24.0,-1.54,-1.14
958,Christian Eriksen,dk DEN,MF,Tottenham,Premier League,24.0,1992.0,36.0,3157.0,88.0,92.3,35.1,36.0,,26.0,0.0,,2.0,2.22,76.0,24.0,52.0,1.48,-1.26
959,Caner Erkin,tr TUR,"DF,MF",Inter,Serie A,27.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
960,Martin Erlic,hr CRO,DF,Sassuolo,Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
962,Gonzalo Escalante,ar ARG,MF,Eibar,La Liga,23.0,1993.0,30.0,2016.0,67.0,58.9,22.4,24.0,81.0,14.0,6.0,14.0,4.0,1.37,35.0,34.0,1.0,0.04,-0.21
963,Aarón Escandell,es ESP,GK,Málaga,La Liga,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
964,Sergio Escudero,es ESP,"DF,MF",Sevilla,La Liga,26.0,1989.0,26.0,2282.0,88.0,66.7,25.4,25.0,88.0,24.0,1.0,77.0,2.0,2.12,48.0,32.0,16.0,0.63,0.31
965,Bernardo Espinosa,co COL,DF,Middlesbrough,Premier League,27.0,1989.0,11.0,975.0,89.0,28.5,10.8,10.0,,9.0,1.0,,23.0,0.45,4.0,13.0,-9.0,-0.83,-0.21
966,Cristian Espinoza,ar ARG,MF,Alavés,La Liga,21.0,1995.0,6.0,163.0,27.0,4.8,1.8,1.0,82.0,0.0,5.0,16.0,3.0,1.67,0.0,2.0,-2.0,-1.1,-1.1
967,Michael Esser,de GER,GK,Darmstadt 98,Bundesliga,28.0,1987.0,28.0,2484.0,89.0,81.2,27.6,28.0,,27.0,0.0,,0.0,0.75,23.0,50.0,-27.0,-0.98,0.27
968,Alexander Esswein,de GER,MF,Hertha BSC,Bundesliga,26.0,1990.0,29.0,1322.0,46.0,43.2,14.7,15.0,,1.0,14.0,,4.0,1.28,16.0,22.0,-6.0,-0.41,-0.51
969,Pervis Estupiñán,ec ECU,DF,Granada,La Liga,18.0,1998.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,6.0,0.5,1.0,3.0,-2.0,-1.0,0.39
970,Beñat Etxebarria,es ESP,MF,Athletic Club,La Liga,29.0,1987.0,32.0,2399.0,75.0,70.1,26.7,28.0,81.0,13.0,4.0,30.0,3.0,1.72,37.0,30.0,7.0,0.26,0.0
971,Xabier Etxeita,es ESP,DF,Athletic Club,La Liga,28.0,1987.0,10.0,713.0,71.0,20.8,7.9,7.0,82.0,6.0,3.0,45.0,13.0,1.0,6.0,9.0,-3.0,-0.38,-0.81
972,Lucas Evangelista,br BRA,MF,Udinese,Serie A,21.0,1995.0,6.0,207.0,35.0,6.1,2.3,2.0,,0.0,4.0,,24.0,1.17,6.0,3.0,3.0,1.3,1.64
973,Jonny Evans,nir NIR,DF,West Brom,Premier League,28.0,1988.0,31.0,2637.0,85.0,77.1,29.3,30.0,,28.0,1.0,,0.0,1.13,29.0,39.0,-10.0,-0.34,-0.57
974,Patrice Evra,fr FRA,"DF,MF",Juventus,Serie A,35.0,1981.0,6.0,252.0,42.0,7.4,2.8,3.0,,2.0,3.0,,10.0,3.0,7.0,2.0,5.0,1.79,0.51
975,Patrice Evra,fr FRA,DF,Marseille,Ligue 1,35.0,1981.0,11.0,868.0,79.0,25.4,9.6,11.0,,5.0,0.0,,1.0,1.91,19.0,9.0,10.0,1.04,0.83
976,Ewandro,br BRA,"FW,MF",Udinese,Serie A,20.0,1996.0,5.0,61.0,12.0,1.8,0.7,0.0,,0.0,5.0,,21.0,0.4,0.0,0.0,0.0,0.0,0.24
977,Edu Expósito,es ESP,MF,La Coruña,La Liga,19.0,1996.0,1.0,44.0,44.0,1.3,0.5,1.0,44.0,0.0,0.0,,2.0,0.0,0.0,2.0,-2.0,-4.09,-3.66
978,Erik Expósito,es ESP,FW,Las Palmas,La Liga,20.0,1996.0,2.0,166.0,83.0,4.9,1.8,2.0,83.0,1.0,0.0,,4.0,0.0,0.0,4.0,-4.0,-2.17,-1.7
979,Valentin Eysseric,fr FRA,"FW,MF",Nice,Ligue 1,24.0,1992.0,29.0,2076.0,72.0,60.7,23.1,23.0,,9.0,6.0,,1.0,2.31,40.0,21.0,19.0,0.82,0.29
980,Marco Fabián,mx MEX,"MF,FW",Eint Frankfurt,Bundesliga,27.0,1989.0,24.0,2054.0,86.0,67.1,22.8,23.0,,19.0,1.0,,2.0,1.33,30.0,26.0,4.0,0.18,1.16
981,Łukasz Fabiański,pl POL,GK,Swansea City,Premier League,31.0,1985.0,37.0,3330.0,90.0,97.4,37.0,37.0,,37.0,0.0,,0.0,1.03,43.0,69.0,-26.0,-0.7,-1.7
982,Fabinho,br BRA,MF,Monaco,Ligue 1,22.0,1993.0,37.0,3073.0,83.0,89.9,34.1,33.0,,32.0,4.0,,0.0,2.49,101.0,27.0,74.0,2.17,1.65
983,Fábio,br BRA,DF,Middlesbrough,Premier League,26.0,1990.0,24.0,1847.0,77.0,54.0,20.5,21.0,,16.0,3.0,,4.0,0.67,11.0,30.0,-19.0,-0.93,-0.53
984,Cesc Fàbregas,es ESP,MF,Chelsea,Premier League,29.0,1987.0,29.0,1339.0,46.0,39.2,14.9,13.0,,8.0,16.0,,5.0,2.28,39.0,14.0,25.0,1.68,0.51
985,Diego Faccioli,it ITA,GK,Genoa,Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
986,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,27.0,1988.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.26,45.0,40.0,5.0,0.15,
988,Fayçal Fajr,ma MAR,MF,La Coruña,La Liga,27.0,1988.0,24.0,1207.0,50.0,35.3,13.4,14.0,79.0,8.0,10.0,10.0,4.0,0.88,8.0,21.0,-13.0,-0.97,-0.77
989,Radamel Falcao,co COL,FW,Monaco,Ligue 1,30.0,1986.0,29.0,1927.0,66.0,56.3,21.4,22.0,,5.0,7.0,,1.0,2.52,60.0,15.0,45.0,2.1,0.23
990,Diego Falcinelli,it ITA,FW,Crotone,Serie A,25.0,1991.0,35.0,3124.0,89.0,91.3,34.7,35.0,,30.0,0.0,,0.0,0.89,32.0,53.0,-21.0,-0.6,0.31
991,Diego Falcinelli,it ITA,FW,Sassuolo,Serie A,25.0,1991.0,1.0,16.0,16.0,0.5,0.2,0.0,,0.0,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.13
992,Wladimiro Falcone,it ITA,GK,Sampdoria,Serie A,21.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,
993,Simon Falette,gn GUI,DF,Metz,Ligue 1,24.0,1992.0,35.0,3089.0,88.0,90.3,34.3,35.0,,34.0,0.0,,0.0,1.23,36.0,66.0,-30.0,-0.87,-0.06
994,Iago Falque,es ESP,"FW,MF",Torino,Serie A,26.0,1990.0,35.0,2516.0,72.0,73.6,28.0,31.0,,15.0,4.0,,2.0,1.46,52.0,43.0,9.0,0.32,0.72
995,Rod Fanni,fr FRA,DF,Marseille,Ligue 1,34.0,1981.0,28.0,2396.0,86.0,70.1,26.6,27.0,,26.0,1.0,,3.0,1.75,39.0,30.0,9.0,0.34,-0.28
996,Paolo Faragò,it ITA,MF,Cagliari,Serie A,23.0,1993.0,9.0,347.0,39.0,10.1,3.9,1.0,,1.0,8.0,,3.0,1.11,6.0,4.0,2.0,0.52,1.19
997,Davide Faraoni,it ITA,DF,Udinese,Serie A,24.0,1991.0,5.0,329.0,66.0,9.6,3.7,4.0,,3.0,1.0,,5.0,0.8,0.0,3.0,-3.0,-0.82,-0.65
998,Diego Farias,br BRA,"MF,FW",Cagliari,Serie A,26.0,1990.0,20.0,1166.0,58.0,34.1,13.0,12.0,,6.0,8.0,,3.0,1.15,24.0,24.0,0.0,0.0,0.84
999,Federico Fazio,ar ARG,DF,Roma,Serie A,29.0,1987.0,37.0,3116.0,84.0,91.1,34.6,35.0,,32.0,2.0,,1.0,2.27,82.0,34.0,48.0,1.39,0.2
1000,Nicolò Fazzi,it ITA,"DF,MF",Crotone,Serie A,21.0,1995.0,1.0,7.0,7.0,0.2,0.1,0.0,,0.0,1.0,,12.0,0.0,0.0,1.0,-1.0,-12.86,-12.25
1001,Zouhair Feddal,ma MAR,DF,Alavés,La Liga,27.0,1989.0,27.0,2242.0,83.0,65.6,24.9,27.0,83.0,23.0,0.0,,0.0,1.48,27.0,25.0,2.0,0.08,0.39
1002,Adam Federici,au AUS,GK,Bournemouth,Premier League,31.0,1985.0,2.0,180.0,90.0,5.3,2.0,2.0,,2.0,0.0,,20.0,1.5,2.0,3.0,-1.0,-0.5,-0.19
1003,Artem Fedetskyi,ua UKR,DF,Darmstadt 98,Bundesliga,31.0,1985.0,16.0,1110.0,69.0,36.3,12.3,13.0,,8.0,3.0,,10.0,0.69,7.0,23.0,-16.0,-1.3,-0.42
1004,Sofiane Feghouli,dz ALG,"MF,FW",West Ham,Premier League,26.0,1989.0,21.0,1041.0,50.0,30.4,11.6,11.0,,4.0,10.0,,10.0,1.19,19.0,21.0,-2.0,-0.17,0.39
1005,Mike Feigenspan,de GER,MF,M'Gladbach,Bundesliga,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1006,Nabil Fekir,fr FRA,"MF,FW",Lyon,Ligue 1,23.0,1993.0,32.0,2209.0,69.0,64.6,24.5,28.0,,9.0,4.0,,0.0,1.88,55.0,32.0,23.0,0.94,0.49
1007,Nicolas Feldhahn,de GER,"DF,MF",Bayern Munich,Bundesliga,29.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1008,Marouane Fellaini,be BEL,MF,Manchester Utd,Premier League,28.0,1987.0,28.0,1605.0,57.0,46.9,17.8,18.0,,13.0,10.0,,4.0,1.89,24.0,14.0,10.0,0.56,-0.18
1009,Kiko Femenía,es ESP,DF,Alavés,La Liga,25.0,1991.0,31.0,2500.0,81.0,73.1,27.8,28.0,85.0,23.0,3.0,37.0,2.0,1.39,23.0,25.0,-2.0,-0.07,-0.07
1010,Leroy Fer,nl NED,MF,Swansea City,Premier League,26.0,1990.0,34.0,2404.0,71.0,70.3,26.7,27.0,,20.0,7.0,,4.0,1.09,33.0,49.0,-16.0,-0.6,0.2
1011,Julien Féret,fr FRA,MF,Caen,Ligue 1,34.0,1982.0,35.0,3116.0,89.0,91.1,34.6,35.0,,32.0,0.0,,0.0,0.97,34.0,61.0,-27.0,-0.78,-0.19
1012,Bruno Fernandes,pt POR,MF,Sampdoria,Serie A,21.0,1994.0,33.0,1714.0,52.0,50.1,19.0,22.0,,4.0,11.0,,5.0,1.36,24.0,25.0,-1.0,-0.05,0.21
1014,Edimilson Fernandes,ch SUI,MF,West Ham,Premier League,20.0,1996.0,28.0,1001.0,36.0,29.3,11.1,8.0,,5.0,20.0,,5.0,1.21,12.0,18.0,-6.0,-0.54,-0.13
1015,Gelson Fernandes,ch SUI,MF,Rennes,Ligue 1,29.0,1986.0,27.0,1836.0,68.0,53.7,20.4,21.0,,11.0,6.0,,8.0,1.52,18.0,28.0,-10.0,-0.49,-0.72
1016,Álvaro Fernández,es ESP,GK,Osasuna,La Liga,18.0,1998.0,1.0,45.0,45.0,1.3,0.5,0.0,,0.0,1.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,1.44
1017,Andrés Fernández,es ESP,GK,Villarreal,La Liga,29.0,1986.0,15.0,1316.0,88.0,38.5,14.6,14.0,90.0,14.0,1.0,56.0,21.0,1.87,26.0,18.0,8.0,0.55,-0.09
1018,Augusto Fernández,ar ARG,MF,Atlético Madrid,La Liga,30.0,1986.0,3.0,141.0,47.0,4.1,1.6,2.0,48.0,0.0,1.0,45.0,1.0,2.33,2.0,0.0,2.0,1.28,0.15
1019,Carlos Fernández,es ESP,FW,Sevilla,La Liga,20.0,1996.0,3.0,89.0,30.0,2.6,1.0,1.0,61.0,0.0,2.0,14.0,1.0,2.0,3.0,1.0,2.0,2.02,1.54
1020,Federico Fernández,ar ARG,DF,Swansea City,Premier League,27.0,1989.0,27.0,2430.0,90.0,71.1,27.0,27.0,,27.0,0.0,,2.0,1.37,36.0,41.0,-5.0,-0.19,1.63
1021,Mario Fernández,es ESP,GK,Osasuna,La Liga,28.0,1988.0,7.0,585.0,84.0,17.1,6.5,7.0,84.0,6.0,0.0,,21.0,0.57,10.0,14.0,-4.0,-0.62,0.97
1022,Matías Fernández,cl CHI,MF,Fiorentina,Serie A,30.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1023,Matías Fernández,cl CHI,MF,Milan,Serie A,30.0,1986.0,13.0,652.0,50.0,19.1,7.2,8.0,,2.0,5.0,,9.0,1.31,11.0,11.0,0.0,0.0,-0.39
1024,Pablo Fernández,es ESP,MF,Sporting Gijón,La Liga,19.0,1996.0,2.0,22.0,11.0,0.6,0.2,0.0,,0.0,2.0,11.0,1.0,0.0,1.0,0.0,1.0,4.09,4.91
1025,Fernandinho,br BRA,"MF,DF",Manchester City,Premier League,31.0,1985.0,32.0,2756.0,86.0,80.6,30.6,31.0,,29.0,1.0,,0.0,2.13,63.0,26.0,37.0,1.21,0.67
1026,Fernando,br BRA,"MF,DF",Manchester City,Premier League,29.0,1987.0,15.0,568.0,38.0,16.6,6.3,5.0,,4.0,10.0,,15.0,2.47,14.0,10.0,4.0,0.63,-0.53
1027,Alex Ferrari,it ITA,DF,Bologna,Serie A,22.0,1994.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,15.0,0.0,0.0,3.0,-3.0,-3.0,-2.59
1028,Jordan Ferri,fr FRA,MF,Lyon,Ligue 1,24.0,1992.0,28.0,1052.0,38.0,30.8,11.7,11.0,,5.0,17.0,,10.0,1.82,18.0,14.0,4.0,0.34,-0.61
1029,Marco Festa,it ITA,GK,Crotone,Serie A,24.0,1992.0,3.0,184.0,61.0,5.4,2.0,2.0,,2.0,1.0,,35.0,0.0,1.0,4.0,-3.0,-1.47,-0.88
1030,Markus Feulner,de GER,MF,Augsburg,Bundesliga,34.0,1982.0,1.0,18.0,18.0,0.6,0.2,0.0,,0.0,1.0,,8.0,1.0,0.0,0.0,0.0,0.0,0.47
1031,Riccardo Fiamozzi,it ITA,MF,Genoa,Serie A,23.0,1993.0,4.0,107.0,27.0,3.1,1.2,1.0,,1.0,3.0,,15.0,2.0,2.0,0.0,2.0,1.68,2.44
1032,Sam Field,eng ENG,MF,West Brom,Premier League,18.0,1998.0,8.0,275.0,34.0,8.0,3.1,4.0,,1.0,4.0,,14.0,1.38,0.0,1.0,-1.0,-0.33,-0.13
1033,Afonso Figueiredo,pt POR,DF,Rennes,Ligue 1,23.0,1993.0,5.0,260.0,52.0,7.6,2.9,2.0,,2.0,3.0,,6.0,0.8,5.0,5.0,0.0,0.0,0.17
1034,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,27.0,1989.0,13.0,1128.0,87.0,36.9,12.5,13.0,,7.0,0.0,,1.0,1.23,15.0,14.0,1.0,0.08,0.87
1035,Vincenzo Fiorillo,it ITA,GK,Pescara,Serie A,26.0,1990.0,9.0,810.0,90.0,23.7,9.0,9.0,,9.0,0.0,,28.0,0.67,8.0,15.0,-7.0,-0.78,0.5
1036,Roberto Firmino,br BRA,FW,Liverpool,Premier League,24.0,1991.0,35.0,3062.0,87.0,89.5,34.0,34.0,,27.0,1.0,,0.0,1.91,69.0,39.0,30.0,0.88,-0.63
1037,Viktor Fischer,dk DEN,"FW,MF",Middlesbrough,Premier League,22.0,1994.0,13.0,438.0,34.0,12.8,4.9,6.0,,1.0,7.0,,11.0,1.0,5.0,6.0,-1.0,-0.21,0.55
1038,Pierrick Fito,fr FRA,MF,Montpellier,Ligue 1,20.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,
1040,Mathieu Flamini,fr FRA,MF,Crystal Palace,Premier League,32.0,1984.0,10.0,274.0,27.0,8.0,3.0,3.0,,1.0,7.0,,16.0,1.6,1.0,7.0,-6.0,-1.97,-1.77
