,Unnamed: 0,Squad,Comp,# Pl,Age,Poss,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,# Pl,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,# Pl,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Unnamed: 0,# Pl,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,# Pl,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,# Pl,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Unnamed: 0,# Pl,Poss,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Unnamed: 0,# Pl,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
67,67,Osasuna,La Liga,28,27.9,43.2,38,418,3420,38.0,36,25,61,31,5,6,80,5,38.7,34.7,24.9,59.7,345,1220,0.95,0.66,1.61,0.82,1.47,1.02,0.66,1.68,0.91,1.57,67,28,38.0,36,368,114,31.0,9.68,3.0,0.08,0.27,18.8,7,5,6,38.7,34.7,0.1,-2.7,-3.7,67,28,38.0,10233,15031,68.1,201352,91555,4401,5541,79.4,3869,5149,75.1,1649,3329,49.5,25,24.9,27.9,0.1,259,968,261,101,1220,67,28,38.0,15031,13118,1846,510,6,194,700,831,117,44,54,1,10233,67,281,67,28,38.0,615,16.18,441,70,31,35,30,8,61,1.61,45,4,0,6,3,3,67,28,38.0,524,281,223,217,84,224,552,40.6,328,349,100,249,392,916,774,7,67,28,43.2,38.0,18965,2103,6010,8686,4447,623,18959,441,245,55.6,195,44.2,8688,42982,19734,345,315,64,588,310,10118,1200,67,28,38,3420,90,100,38.0,418,81,240,173,20,247,1.16,37,48,-11,-0.29,38.7,47.8,-9.0,-0.24,67,28,38.0,80,5,3,535,407,67,700,392,281,3,8,2,2071,996,806,55.3,67,3,38,38,3415,38.0,48,1.27,142,94,69.7,11,11,16,11,28.9,8,5,2,1,28.6
68,68,Paris S-G,Ligue 1,33,26.7,63.1,38,418,3420,38.0,84,52,136,72,12,13,79,7,80.1,70.1,55.6,125.8,909,2089,2.21,1.37,3.58,1.89,3.26,2.11,1.46,3.57,1.85,3.31,68,33,38.0,84,557,200,35.9,14.66,5.26,0.13,0.36,17.0,33,12,13,80.1,70.1,0.13,3.9,1.9,68,33,38.0,22941,26137,87.8,354458,118629,12123,13008,93.2,8404,9299,90.4,1439,2205,65.3,52,55.6,52.9,-3.6,411,1831,427,74,2089,68,33,38.0,26137,24439,1633,456,55,106,695,666,218,104,44,3,22941,65,265,68,33,38.0,982,25.84,720,68,65,55,62,12,135,3.55,95,6,10,10,13,1,68,33,38.0,609,385,217,278,114,293,700,41.9,407,327,81,246,373,982,448,22,68,33,63.1,38.0,29991,2001,7025,15634,7568,1066,29978,847,489,57.7,358,42.3,18932,96108,52004,909,784,235,577,348,22801,2063,68,33,38,3420,90,100,38.0,418,82,254,160,20,179,2.16,86,28,58,1.53,80.1,40.6,39.5,1.04,68,33,38.0,79,7,3,463,431,65,695,373,385,11,2,1,2052,355,300,54.2,68,3,38,38,3420,38.0,28,0.74,131,103,79.4,26,4,8,19,50.0,2,1,1,0,50.0
69,69,Parma,Serie A,42,28.0,47.8,38,418,3420,38.0,39,26,65,34,5,5,91,1,42.5,38.6,30.5,69.0,607,1319,1.03,0.68,1.71,0.89,1.58,1.12,0.8,1.92,1.01,1.82,69,42,38.0,39,392,123,31.4,10.32,3.24,0.09,0.28,18.1,20,5,5,42.5,38.6,0.1,-3.5,-4.6,69,42,38.0,14837,18427,80.5,288732,105937,5771,6609,87.3,6553,7501,87.4,2179,3355,64.9,26,30.5,26.1,-4.5,286,1074,238,90,1319,69,42,38.0,18427,16577,1772,542,15,188,643,654,154,52,68,1,14837,78,327,69,42,38.0,696,18.32,495,60,51,38,42,10,70,1.84,51,4,6,3,6,0,69,42,38.0,585,317,317,215,53,269,695,38.7,426,412,116,296,463,1048,806,14,69,42,47.8,38.0,22445,2749,8081,10168,4419,646,22440,589,362,61.5,227,38.5,12613,65609,35173,607,448,136,561,292,14679,1306,69,42,38,3420,90,100,38.0,418,80,251,167,24,272,0.53,39,83,-44,-1.16,42.5,61.0,-18.5,-0.49,69,42,38.0,91,1,0,525,481,78,643,463,317,4,3,3,1803,630,474,57.1,69,2,38,38,3420,38.0,83,2.18,191,111,58.1,3,11,24,5,13.2,3,3,0,0,0.0
70,70,RB Leipzig,Bundesliga,25,25.0,59.7,34,374,3060,34.0,59,44,103,51,8,10,57,0,64.4,56.7,43.7,100.4,624,1719,1.74,1.29,3.03,1.5,2.79,1.89,1.28,3.18,1.67,2.95,70,25,34.0,59,533,189,35.5,15.68,5.56,0.1,0.27,17.4,19,8,10,64.4,56.7,0.11,-5.4,-5.7,70,25,34.0,17500,21450,81.6,292079,103411,8233,9297,88.6,7169,8272,86.7,1453,2493,58.3,44,43.7,51.9,0.3,418,1436,367,81,1719,70,25,34.0,21450,19713,1656,472,19,99,649,761,185,90,68,0,17500,81,338,70,25,34.0,973,28.62,731,67,47,60,55,13,104,3.06,71,4,8,10,8,3,70,25,34.0,460,305,167,229,64,190,460,41.3,270,336,63,273,353,813,504,5,70,25,59.7,34.0,25102,1819,6354,12853,6087,936,25092,523,315,60.2,208,39.8,14430,72649,37531,624,530,164,546,326,17381,1703,70,25,34,3060,90,100,34.0,374,81,222,154,22,143,1.91,60,32,28,0.82,64.4,29.4,35.0,1.03,70,25,34.0,57,0,0,435,404,81,649,353,305,9,3,0,2060,622,466,57.2,70,2,34,34,3060,34.0,32,0.94,84,52,65.5,19,8,7,15,44.1,3,3,0,0,0.0
71,71,Real Madrid,La Liga,30,27.9,59.3,38,418,3420,38.0,64,53,117,61,3,3,59,2,61.5,59.2,47.4,106.5,963,1920,1.68,1.39,3.08,1.61,3.0,1.62,1.25,2.87,1.56,2.8,71,30,38.0,64,544,167,30.7,14.32,4.39,0.11,0.37,17.7,17,3,3,61.5,59.2,0.11,2.5,1.8,71,30,38.0,20652,24119,85.6,352965,111437,9790,10620,92.2,7728,8593,89.9,2214,3224,68.7,53,47.4,48.8,5.6,438,1525,401,77,1920,71,30,38.0,24119,22248,1785,501,32,351,771,759,224,70,65,1,20652,86,346,71,30,38.0,981,25.82,745,79,55,51,41,10,114,3.0,89,6,8,5,4,2,71,30,38.0,531,318,266,188,77,192,532,36.1,340,344,83,261,401,932,544,12,71,30,59.3,38.0,27856,2279,7913,12359,7814,1021,27853,646,429,66.4,216,33.4,17126,95094,49939,963,739,242,546,315,20538,1909,71,30,38,3420,90,100,38.0,418,82,279,137,23,217,2.21,67,28,39,1.03,61.5,37.6,23.9,0.63,71,30,38.0,59,2,1,407,474,86,771,401,318,2,8,1,1901,444,381,53.8,71,1,38,38,3420,38.0,28,0.74,116,88,81.9,25,9,4,17,44.7,8,7,1,0,12.5
72,72,Real Sociedad,La Liga,30,25.0,54.9,38,418,3420,38.0,58,39,97,49,9,12,81,1,60.7,51.5,39.6,91.1,626,1554,1.53,1.03,2.55,1.29,2.32,1.6,1.04,2.64,1.36,2.4,72,30,38.0,58,417,139,33.3,10.97,3.66,0.12,0.35,16.5,20,9,12,60.7,51.5,0.13,-2.7,-2.5,72,30,38.0,14915,18995,78.5,264692,91984,6592,7589,86.9,6282,7368,85.3,1582,2840,55.7,39,39.6,39.7,-0.6,308,1100,343,64,1554,72,30,38.0,18995,17052,1857,545,40,103,712,823,196,87,82,1,14915,86,369,72,30,38.0,749,19.71,532,76,35,45,48,13,100,2.63,72,9,2,9,8,0,72,30,38.0,547,322,240,227,80,200,480,41.7,280,353,96,257,315,862,563,5,72,30,54.9,38.0,22622,2089,6527,10724,5580,823,22610,550,330,60.0,220,40.0,12816,70621,37154,626,492,125,518,311,14729,1530,72,30,38,3420,90,100,38.0,418,81,240,177,21,235,1.63,59,38,21,0.55,60.7,39.2,21.5,0.57,72,30,38.0,81,1,0,566,459,86,712,315,322,8,5,1,1941,663,669,49.8,72,1,38,38,3420,38.0,38,1.0,105,67,66.7,17,11,10,14,36.8,5,3,1,1,25.0
73,73,Reims,Ligue 1,29,24.6,44.9,38,418,3420,38.0,39,23,62,34,5,5,77,8,32.7,28.9,21.7,50.6,698,1246,1.03,0.61,1.63,0.89,1.5,0.86,0.57,1.43,0.76,1.33,73,29,38.0,39,358,122,34.1,9.42,3.21,0.09,0.28,19.4,15,5,5,32.7,28.9,0.08,6.3,5.1,73,29,38.0,13535,17170,78.8,258466,89989,5325,6112,87.1,6107,7064,86.5,1800,3175,56.7,23,21.7,20.8,1.3,275,968,210,57,1246,73,29,38.0,17170,15309,1800,454,11,155,539,758,145,68,64,0,13535,61,229,73,29,38.0,620,16.32,469,42,34,32,32,11,64,1.68,36,7,6,9,4,2,73,29,38.0,656,372,336,242,78,276,645,42.8,369,335,121,214,487,1143,762,18,73,29,44.9,38.0,21328,2485,8192,9133,4259,579,21322,669,371,55.5,298,44.5,12006,68417,36558,698,463,148,610,277,13431,1240,73,29,38,3420,90,100,38.0,418,82,266,145,21,195,1.11,42,50,-8,-0.21,32.7,59.0,-26.3,-0.69,73,29,38.0,77,8,1,442,414,61,539,487,372,3,8,1,1936,494,578,46.1,73,2,38,38,3420,38.0,50,1.32,168,117,73.2,9,15,14,10,26.3,8,5,2,1,28.6
74,74,Rennes,Ligue 1,32,25.5,59.1,38,418,3420,38.0,50,39,89,47,3,3,79,5,47.8,45.4,35.3,80.7,741,1883,1.32,1.03,2.34,1.24,2.26,1.26,0.93,2.19,1.2,2.12,74,32,38.0,50,510,159,31.2,13.42,4.18,0.09,0.3,18.3,32,3,3,47.8,45.4,0.09,2.2,1.6,74,32,38.0,20011,23914,83.7,351486,119377,9190,10204,90.1,8499,9564,88.9,1926,3135,61.4,39,35.3,40.8,3.7,376,1556,293,83,1883,74,32,38.0,23914,22015,1865,527,22,186,764,804,198,90,91,0,20011,34,305,74,32,38.0,921,24.24,660,86,48,53,61,13,88,2.32,58,11,7,3,7,2,74,32,38.0,587,337,242,254,91,234,564,41.5,330,347,74,273,361,948,510,12,74,32,59.1,38.0,27736,1884,7185,14192,6569,843,27733,673,406,60.3,265,39.4,16447,80258,41778,741,590,172,610,287,19906,1873,74,32,38,3420,90,100,38.0,418,82,259,154,20,187,1.53,52,40,12,0.32,47.8,38.1,9.7,0.26,74,32,38.0,79,5,0,502,486,34,764,361,337,3,4,1,2003,627,554,53.1,74,3,38,38,3420,38.0,40,1.05,131,92,71.8,16,10,12,10,26.3,4,3,0,1,0.0
75,75,Roma,Serie A,31,26.7,52.2,38,418,3420,38.0,67,51,118,60,7,8,91,3,65.3,59.0,48.2,107.2,863,1583,1.76,1.34,3.11,1.58,2.92,1.72,1.27,2.98,1.55,2.82,75,31,38.0,67,537,191,35.6,14.13,5.03,0.11,0.31,16.4,14,7,8,65.3,59.0,0.12,1.7,1.0,75,31,38.0,16561,19977,82.9,303327,98451,6898,7773,88.7,7551,8390,90.0,1810,2923,61.9,51,48.2,37.1,2.8,395,1207,328,68,1583,75,31,38.0,19977,18303,1615,527,57,133,679,562,213,91,98,1,16561,59,323,75,31,38.0,911,23.97,663,70,60,69,31,18,121,3.18,90,8,10,6,6,1,75,31,38.0,478,273,192,218,68,206,582,35.4,376,360,83,277,489,967,521,26,75,31,52.2,38.0,23628,2212,6881,11582,5422,832,23620,663,397,59.9,266,40.1,13392,78697,41906,863,613,198,510,224,16417,1571,75,31,38,3420,90,100,38.0,418,83,263,153,20,262,1.63,68,58,10,0.26,65.3,45.6,19.7,0.52,75,31,38.0,91,3,3,553,425,62,679,489,273,6,6,3,1894,428,414,50.8,75,3,38,38,3420,38.0,55,1.45,167,114,70.1,18,8,12,11,28.9,6,5,1,0,16.7
76,76,Saint-Etienne,Ligue 1,40,25.4,48.3,38,418,3420,38.0,40,28,68,34,6,9,76,2,48.7,41.8,31.6,73.4,616,1229,1.05,0.74,1.79,0.89,1.63,1.28,0.83,2.11,1.1,1.93,76,40,38.0,40,432,140,32.4,11.37,3.68,0.08,0.24,18.2,17,6,9,48.7,41.8,0.1,-8.7,-7.8,76,40,38.0,13610,17667,77.0,244264,93334,6072,7028,86.4,5532,6606,83.7,1579,2986,52.9,28,31.6,25.9,-3.6,330,934,228,87,1229,76,40,38.0,17667,15587,2031,523,12,174,779,949,191,82,83,3,13610,49,338,76,40,38.0,769,20.24,492,107,60,47,49,14,66,1.74,40,6,7,9,4,0,76,40,38.0,716,428,394,253,69,326,700,46.6,374,374,88,286,471,1187,665,10,76,40,48.3,38.0,22250,2127,7692,10314,4483,676,22241,802,432,53.9,370,46.1,12175,67924,33886,616,437,130,715,363,13520,1218,76,40,38,3420,90,100,38.0,418,80,242,176,23,164,1.21,42,54,-12,-0.32,48.7,50.1,-1.3,-0.04,76,40,38.0,76,2,0,529,490,49,779,471,428,5,9,2,2119,612,624,49.5,76,3,38,38,3420,38.0,54,1.42,132,79,63.6,12,10,16,12,31.6,9,6,1,2,14.3
77,77,Sampdoria,Serie A,27,27.9,45.2,38,418,3420,38.0,52,37,89,47,5,6,83,3,45.4,41.1,31.9,73.0,588,1370,1.37,0.97,2.34,1.24,2.21,1.2,0.84,2.04,1.08,1.92,77,27,38.0,52,422,134,31.8,11.11,3.53,0.11,0.35,17.5,15,5,6,45.4,41.1,0.1,6.6,5.9,77,27,38.0,13423,17643,76.1,241858,92319,6023,7007,86.0,5353,6512,82.2,1630,3045,53.5,37,31.9,28.8,5.1,321,1006,265,76,1370,77,27,38.0,17643,15658,1923,609,7,187,787,758,199,65,96,0,13423,62,338,77,27,38.0,717,18.87,503,73,31,53,38,19,85,2.24,57,7,7,9,5,0,77,27,38.0,576,326,275,235,66,251,634,39.6,383,470,154,316,453,1029,745,6,77,27,45.2,38.0,21722,2527,7324,9501,5135,697,21716,484,292,60.3,192,39.7,11276,58753,29751,588,441,115,566,287,13319,1353,77,27,38,3420,90,100,38.0,418,82,263,153,22,295,1.37,52,54,-2,-0.05,45.4,56.1,-10.7,-0.28,77,27,38.0,83,3,1,509,485,62,787,453,326,3,9,1,2048,628,597,51.3,77,2,38,38,3420,38.0,54,1.42,174,119,73.0,15,7,16,7,18.4,9,7,2,0,22.2
78,78,Sassuolo,Serie A,28,26.5,60.3,38,418,3420,38.0,61,36,97,48,13,14,79,4,58.4,47.7,34.0,81.8,770,1746,1.61,0.95,2.55,1.26,2.21,1.54,0.9,2.43,1.26,2.15,78,28,38.0,61,516,164,31.8,13.58,4.32,0.09,0.29,18.7,25,13,14,58.4,47.7,0.09,2.6,0.3,78,28,38.0,20368,23660,86.1,329660,107912,10297,11141,92.4,7918,8787,90.1,1539,2467,62.4,36,34.0,31.0,2.0,381,1539,353,46,1746,78,28,38.0,23660,21905,1698,549,22,110,588,574,208,81,82,0,20368,57,320,78,28,38.0,951,25.03,705,61,66,53,53,13,109,2.87,71,5,7,9,14,3,78,28,38.0,528,310,276,164,88,241,543,44.4,302,383,141,242,426,954,629,11,78,28,60.3,38.0,27665,2623,8137,13257,6493,844,27651,718,428,59.6,290,40.4,16432,85555,46650,770,625,182,573,313,20177,1733,78,28,38,3420,90,100,38.0,418,80,235,180,22,267,1.63,64,56,8,0.21,58.4,55.4,3.0,0.08,78,28,38.0,79,4,2,494,475,57,588,426,310,12,5,1,1850,408,450,47.6,78,2,38,38,3420,38.0,56,1.47,186,130,72.0,17,11,10,8,21.1,5,4,1,0,20.0
79,79,Schalke 04,Bundesliga,42,25.9,44.7,34,374,3060,34.0,24,20,44,24,0,3,74,2,28.7,26.3,20.6,46.9,452,943,0.71,0.59,1.29,0.71,1.29,0.84,0.61,1.45,0.77,1.38,79,42,34.0,24,301,81,26.9,8.85,2.38,0.08,0.3,18.4,11,0,3,28.7,26.3,0.09,-4.7,-2.3,79,42,34.0,11084,14706,75.4,202831,76224,4611,5483,84.1,4847,5750,84.3,1290,2483,52.0,20,20.6,19.2,-0.6,217,668,182,39,943,79,42,34.0,14706,12891,1747,486,19,123,425,715,124,46,71,0,11084,68,321,79,42,34.0,519,15.26,340,65,27,39,40,8,41,1.21,30,4,3,2,2,0,79,42,34.0,552,337,283,224,45,203,546,37.2,343,437,143,294,411,963,693,12,79,42,44.7,34.0,18697,2520,7325,8398,3172,478,18694,617,333,54.0,284,46.0,9957,52079,25372,452,336,92,592,352,11016,936,79,42,34,3060,90,100,34.0,374,83,257,117,23,181,0.47,25,86,-61,-1.79,28.7,69.2,-40.5,-1.19,79,42,34.0,74,2,2,415,403,68,425,411,337,3,8,5,1748,519,564,47.9,79,3,34,34,3060,34.0,86,2.53,234,152,66.2,3,7,24,4,11.8,8,7,1,0,12.5
80,80,Sevilla,La Liga,26,28.1,60.9,38,418,3420,38.0,52,36,88,46,6,7,79,2,54.4,48.9,41.0,90.0,691,1627,1.37,0.95,2.32,1.21,2.16,1.43,1.08,2.51,1.29,2.37,80,26,38.0,52,454,135,29.7,11.95,3.55,0.1,0.34,17.2,15,6,7,54.4,48.9,0.11,-2.4,-2.9,80,26,38.0,19248,22873,84.2,342985,106478,8654,9471,91.4,7775,8720,89.2,2190,3442,63.6,36,41.0,40.1,-5.0,387,1234,346,122,1627,80,26,38.0,22873,21025,1779,516,27,384,731,797,167,35,65,0,19248,69,301,80,26,38.0,830,21.84,635,61,55,36,35,8,87,2.29,65,4,8,6,4,0,80,26,38.0,492,297,220,200,72,184,510,36.1,326,310,90,220,362,854,636,10,80,26,60.9,38.0,26484,2495,8190,12249,6227,784,26477,599,392,65.4,207,34.6,15793,78270,38924,691,552,151,516,309,19128,1606,80,26,38,3420,90,100,38.0,418,81,233,184,20,266,2.03,53,33,20,0.53,54.4,34.8,19.6,0.52,80,26,38.0,79,2,2,491,488,69,731,362,297,4,6,2,1944,615,534,53.5,80,2,38,38,3420,38.0,33,0.87,120,87,75.8,24,5,9,17,44.7,6,4,2,0,33.3
81,81,Sheffield Utd,Premier League,27,26.7,41.7,38,418,3420,38.0,19,13,32,16,3,4,73,3,32.6,29.5,24.9,54.4,491,1196,0.5,0.34,0.84,0.42,0.76,0.86,0.66,1.52,0.78,1.43,81,27,38.0,19,319,92,28.8,8.39,2.42,0.05,0.17,17.7,5,3,4,32.6,29.5,0.09,-13.6,-13.5,81,27,38.0,12146,16264,74.7,207510,78589,6006,6905,87.0,4331,5303,81.7,1277,2840,45.0,13,24.9,22.0,-11.9,253,946,253,65,1196,81,27,38.0,16264,14542,1649,347,13,115,666,750,170,118,29,4,12146,73,308,81,27,38.0,567,14.92,435,48,27,29,23,5,27,0.71,16,3,2,3,3,0,81,27,38.0,634,356,325,239,70,294,720,40.8,426,442,152,290,351,985,839,19,81,27,41.7,38.0,20351,2314,6405,8599,5537,615,20347,475,269,56.6,207,43.6,10178,54344,27029,491,398,104,536,323,12037,1183,81,27,38,3420,90,100,38.0,418,83,315,103,25,198,0.61,20,63,-43,-1.13,32.6,62.2,-29.6,-0.78,81,27,38.0,73,3,0,459,293,73,666,351,356,3,4,3,1802,718,798,47.4,81,1,38,38,3420,38.0,63,1.66,206,145,70.9,7,2,29,5,13.2,4,3,0,1,0.0
82,82,Southampton,Premier League,29,26.6,52.0,38,418,3420,38.0,47,33,80,42,5,6,52,3,41.2,36.6,25.8,62.5,626,1195,1.24,0.87,2.11,1.11,1.97,1.09,0.68,1.77,0.96,1.64,82,29,38.0,47,418,157,37.6,11.0,4.13,0.1,0.27,18.6,20,5,6,41.2,36.6,0.09,5.8,5.4,82,29,38.0,14928,19288,77.4,239028,85450,7587,8659,87.6,5629,6690,84.1,1099,2547,43.1,33,25.8,22.2,7.2,294,894,261,36,1195,82,29,38.0,19288,17388,1824,496,16,87,554,809,177,82,79,8,14928,76,343,82,29,38.0,728,19.16,513,63,42,47,51,12,83,2.18,49,8,6,7,11,2,82,29,38.0,727,419,335,325,67,341,731,46.6,390,439,95,344,401,1128,681,10,82,29,52.0,38.0,23607,2302,7497,11566,4756,698,23601,601,343,57.1,258,42.9,12535,66172,33536,626,517,126,638,386,14818,1190,82,29,38,3420,90,100,38.0,418,85,314,101,19,215,1.13,47,68,-21,-0.55,41.2,53.1,-11.8,-0.31,82,29,38.0,52,3,0,428,421,76,554,401,419,4,9,1,2010,527,713,42.5,82,2,38,38,3420,38.0,68,1.79,178,110,66.3,12,7,19,9,23.7,9,8,1,0,11.1
83,83,Spezia,Serie A,35,25.2,51.9,38,418,3420,38.0,52,37,89,48,4,5,100,5,46.6,42.7,31.1,73.8,627,1388,1.37,0.97,2.34,1.26,2.24,1.23,0.82,2.05,1.12,1.94,83,35,38.0,52,382,130,34.0,10.05,3.42,0.13,0.37,16.8,10,4,5,46.6,42.7,0.12,5.4,5.3,83,35,38.0,15563,19566,79.5,303340,99199,6095,6927,88.0,6763,7842,86.2,2379,3847,61.8,37,31.1,27.5,5.9,289,1132,253,69,1388,83,35,38.0,19566,17599,1885,677,16,201,602,744,150,9,98,0,15563,82,338,83,35,38.0,664,17.47,488,55,33,47,29,12,88,2.32,57,8,3,12,6,2,83,35,38.0,568,320,264,223,81,265,617,42.9,352,364,101,263,394,962,551,12,83,35,51.9,38.0,23297,2444,7773,10504,5278,756,23292,528,322,61.0,206,39.0,13646,72052,35896,627,452,174,606,295,15415,1376,83,35,38,3420,90,100,38.0,418,80,234,180,22,268,1.03,52,72,-20,-0.53,46.6,65.1,-18.5,-0.49,83,35,38.0,100,5,4,588,529,82,602,394,320,5,10,0,2001,537,568,48.6,83,3,38,38,3420,38.0,72,1.89,178,105,64.6,9,12,17,5,13.2,10,9,1,0,10.0
84,84,Strasbourg,Ligue 1,26,26.8,45.7,38,418,3420,38.0,49,26,75,39,10,12,58,3,52.8,43.4,32.1,75.5,538,1301,1.29,0.68,1.97,1.03,1.71,1.39,0.84,2.23,1.14,1.99,84,26,38.0,49,419,129,30.8,11.03,3.39,0.09,0.3,18.7,17,10,12,52.8,43.4,0.11,-3.8,-4.4,84,26,38.0,13120,17175,76.4,263920,100553,4985,5851,85.2,5680,6733,84.4,2137,3638,58.7,26,32.1,34.7,-6.1,272,1012,253,98,1301,84,26,38.0,17175,15254,1882,451,8,265,713,873,165,73,72,0,13120,39,338,84,26,38.0,693,18.24,466,80,36,56,44,11,75,1.97,49,4,4,11,6,1,84,26,38.0,633,396,313,247,73,280,615,45.5,335,303,77,226,521,1154,641,11,84,26,45.7,38.0,21128,2036,6803,9871,4693,702,21116,508,299,58.9,209,41.1,11460,61363,29759,538,386,93,645,330,13021,1283,84,26,38,3420,90,100,38.0,418,84,271,144,17,196,1.11,49,58,-9,-0.24,52.8,50.7,2.1,0.06,84,26,38.0,58,3,1,499,412,39,713,521,396,7,8,1,2036,691,658,51.2,84,3,38,38,3420,38.0,58,1.53,149,91,65.1,11,9,18,10,26.3,8,6,1,1,14.3
85,85,Stuttgart,Bundesliga,29,24.1,51.5,34,374,3060,34.0,54,42,96,48,6,8,65,2,51.4,45.1,37.1,82.2,701,1467,1.59,1.24,2.82,1.41,2.65,1.51,1.09,2.6,1.33,2.42,85,29,34.0,54,448,150,33.5,13.18,4.41,0.11,0.32,17.7,12,6,8,51.4,45.1,0.1,2.6,2.9,85,29,34.0,14115,17768,79.4,245018,95221,6481,7378,87.8,5864,6865,85.4,1332,2415,55.2,42,37.1,38.0,4.9,358,1063,267,53,1467,85,29,34.0,17768,15983,1730,474,23,113,539,723,155,59,77,2,14115,55,356,85,29,34.0,805,23.68,580,73,41,49,45,17,93,2.74,63,8,6,5,9,2,85,29,34.0,496,294,227,201,68,235,531,44.3,296,379,108,271,426,922,654,8,85,29,51.5,34.0,21757,2468,7152,10263,4594,745,21749,668,413,61.8,255,38.2,11998,68676,36144,701,512,188,640,410,14042,1462,85,29,34,3060,90,100,34.0,374,81,217,156,21,150,1.32,56,55,1,0.03,51.4,52.1,-0.8,-0.02,85,29,34.0,65,2,1,420,434,55,539,426,294,6,7,1,2053,544,452,54.6,85,2,34,34,3060,34.0,55,1.62,166,110,69.9,12,9,13,5,14.7,7,5,2,0,28.6
