,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2330,Riccardo Saponara,10.0,534,7,49,245,248,34,534,25,17,68.0,8,32.0,393,2167,1161,39,29,7,22,15,426,64
2331,Pablo Sarabia,26.6,1489,28,208,627,666,110,1488,45,21,46.7,24,53.3,962,4961,2643,91,57,28,59,45,1028,229
2333,Bouna Sarr,19.9,1607,47,390,821,427,25,1607,71,44,62.0,27,38.0,1007,6427,3666,95,65,10,30,25,977,107
2334,Ismaila Sarr,20.6,718,2,62,270,408,78,718,105,63,60.0,41,39.0,556,4437,2160,80,58,31,88,54,572,205
2335,Malang Sarr,14.7,1243,89,556,614,78,7,1243,8,7,87.5,1,12.5,674,4253,3078,28,13,2,9,7,920,17
2337,Marco Sau,14.6,510,1,47,235,235,59,509,14,3,21.4,11,78.6,358,1934,717,26,17,8,40,38,386,101
2338,Stefan Savic,25.5,1269,190,731,525,18,6,1269,4,4,100.0,0,0.0,657,2911,1637,7,4,0,8,1,728,3
2341,Fabian Schar,24.7,1269,186,760,481,47,24,1269,20,14,70.0,6,30.0,597,3289,1869,18,15,2,13,5,663,5
2342,Ezequiel Schelotto,14.6,776,64,293,316,181,16,776,25,15,60.0,10,40.0,318,2542,1190,37,22,6,14,12,385,53
2343,Pasquale Schiattarella,22.1,1360,33,240,762,379,23,1360,31,25,80.6,6,19.4,719,4157,2163,45,38,2,28,27,974,89
2344,Eros Schiavon,4.3,164,7,40,90,36,2,164,5,3,60.0,2,40.0,79,486,217,6,4,1,3,5,97,6
2345,Patrik Schick,11.0,432,15,32,171,234,68,432,32,17,53.1,15,46.9,274,1630,487,19,8,8,33,21,343,103
2346,Julian Schieber,0.6,24,2,3,8,13,4,24,5,0,0.0,5,100.0,7,24,5,0,1,0,0,0,14,4
2347,Christopher Schindler,36.3,1923,217,1074,796,63,33,1923,2,2,100.0,0,0.0,781,3472,1592,11,11,1,9,1,934,6
2348,Sven Schipplock,3.8,118,3,7,54,59,18,118,5,2,40.0,3,60.0,55,185,94,1,4,0,6,3,81,21
2349,Jeffrey Schlupp,19.4,1084,71,322,504,265,22,1084,23,13,56.5,10,43.5,524,2536,1177,32,25,9,22,30,516,51
2350,Kasper Schmeichel,32.9,1209,935,1155,57,0,0,1209,2,2,100.0,0,0.0,547,4082,3108,0,0,0,0,0,410,0
2351,Marcel Schmelzer,16.6,1479,58,376,876,236,14,1479,14,6,42.9,8,57.1,716,3723,2216,45,22,2,10,9,925,68
2352,Jonathan Schmid,16.4,791,21,180,307,312,33,791,22,7,31.8,15,68.2,324,1861,818,21,16,6,16,13,387,75
2355,Morgan Schneiderlin,23.7,1381,69,355,897,146,11,1381,11,6,54.5,5,45.5,694,3096,1319,15,15,1,26,12,807,8
2356,Alessandro Schopf,9.0,538,16,97,282,171,13,538,36,13,36.1,23,63.9,256,1910,928,36,31,4,11,4,296,46
2357,Nico Schulz,19.8,1234,31,255,604,389,52,1234,44,18,40.9,26,59.1,635,4480,2712,105,45,24,20,24,776,151
2358,Andre Schurrle,13.7,700,11,51,266,400,58,699,48,24,50.0,24,50.0,437,3100,1348,54,48,14,30,23,547,152
2359,Julian Schuster,14.5,885,75,377,391,121,3,885,1,1,100.0,0,0.0,365,1909,975,5,4,0,3,5,470,8
2360,Pirmin Schwegler,25.8,1618,55,354,975,296,7,1618,18,10,55.6,8,44.4,621,2829,1404,16,14,1,18,19,838,21
2364,Ernest Seka,24.2,1637,95,551,807,295,25,1637,42,22,52.4,20,47.6,767,4294,2590,58,44,6,28,16,880,53
2366,Vahid Selimovic,11.7,583,53,300,277,11,1,583,4,4,100.0,0,0.0,310,1529,921,5,4,0,5,1,332,3
2367,Davie Selke,21.0,672,25,49,311,324,92,671,59,25,42.4,34,57.6,351,2101,1068,34,28,20,38,24,538,137
2368,Ole Selnaes,22.9,1493,83,396,979,136,9,1493,8,8,100.0,0,0.0,726,3779,2036,25,15,0,3,5,939,14
2369,Nelson Semedo,16.6,1283,41,301,661,341,32,1283,46,29,63.0,17,37.0,815,4738,2797,73,52,13,14,25,874,90
2370,Ruben Semedo,2.6,116,17,57,57,3,1,116,2,1,50.0,1,50.0,69,308,154,0,0,0,0,4,71,1
2371,Stefano Sensi,11.6,664,13,98,412,175,7,664,18,12,66.7,6,33.3,373,2194,1022,22,23,1,15,7,410,36
2373,Suat Serdar,18.9,801,17,147,453,223,29,801,62,29,46.8,33,53.2,458,2432,1161,28,29,6,33,38,463,34
2374,Jean Seri,29.1,2972,68,607,1924,458,23,2972,52,37,71.2,15,28.8,1552,7091,3917,51,38,5,50,23,2456,53
2375,Julien Serrano,3.1,200,9,50,92,58,2,200,1,1,100.0,0,0.0,98,458,233,7,7,1,8,1,123,25
2376,Gregory Sertic,3.9,247,25,105,127,17,9,247,1,1,100.0,0,0.0,154,590,285,2,0,1,1,0,155,1
2377,Stephane Sessegnon,10.9,572,2,30,334,215,15,572,26,18,69.2,8,30.8,309,1785,807,21,17,3,18,18,424,43
2378,Lee Seung-woo,4.0,212,0,18,119,79,8,212,13,8,61.5,5,38.5,129,872,442,12,12,4,14,8,166,23
2379,Stephan El Shaarawy,23.9,1293,13,118,477,714,113,1293,84,37,44.0,46,54.8,833,5095,2328,78,64,24,58,24,1000,249
2380,Meritan Shabani,0.6,25,0,7,8,10,0,25,3,1,33.3,2,66.7,11,34,9,0,0,0,2,1,18,2
2381,Xherdan Shaqiri,33.8,1594,5,155,755,720,51,1593,68,39,57.4,29,42.6,1065,6889,2896,81,72,17,99,57,1082,183
2382,Luke Shaw,8.8,676,21,141,330,208,17,676,10,6,60.0,4,40.0,338,1925,1182,34,24,4,10,4,400,35
2383,Ryan Shawcross,26.3,1054,210,588,413,60,41,1054,3,3,100.0,0,0.0,324,1486,803,5,2,0,4,1,350,9
2384,Jonjo Shelvey,25.2,1686,42,356,1024,325,12,1686,33,23,69.7,10,30.3,961,4721,2282,31,30,2,23,19,1045,23
2385,Gaku Shibasaki,11.1,464,6,65,236,168,18,464,17,12,70.6,5,29.4,253,1208,553,12,10,2,22,17,283,45
2386,Djibril Sidibe,23.9,1966,47,370,1098,518,45,1966,51,21,41.2,30,58.8,1079,4822,2654,56,42,7,39,19,1238,170
2387,Sidnei,19.8,987,143,573,388,42,23,987,21,16,76.2,5,23.8,509,3284,1525,15,9,4,14,3,525,3
2389,Vincent Sierro,2.4,88,2,13,49,28,4,88,6,4,66.7,2,33.3,38,221,58,0,3,1,4,4,54,10
2390,Gylfi Sigurdsson,25.1,1131,35,182,455,503,59,1131,31,20,64.5,11,35.5,513,2237,960,29,16,10,53,25,620,110
2392,Kolbeinn Sigthorsson,0.3,12,0,0,8,4,2,12,2,2,100.0,0,0.0,5,38,19,2,1,0,0,1,12,2
2393,Adrien Silva,8.5,523,4,71,337,121,3,523,8,6,75.0,2,25.0,285,1347,673,12,8,0,18,16,350,15
2394,Andre Silva,10.4,430,8,24,158,252,68,430,22,10,45.5,12,54.5,252,1339,605,25,18,11,32,24,344,117
2395,Bernardo Silva,17.0,1157,9,79,444,650,95,1157,41,29,70.7,12,29.3,817,5218,2573,80,41,32,28,26,939,218
2396,David Silva,27.0,2718,22,190,1370,1176,140,2718,49,38,77.6,11,22.4,1872,11148,5448,158,133,34,32,29,2339,247
2397,Gabriel Silva,23.1,1384,85,437,606,352,17,1384,28,18,64.3,10,35.7,617,2896,1665,39,34,6,33,21,754,104
2398,Jonathan Silva,1.2,95,2,20,54,22,0,95,2,0,0.0,2,100.0,47,157,90,1,0,0,1,5,59,3
2399,Thiago Silva,23.5,1927,199,800,1090,45,16,1927,1,1,100.0,0,0.0,1185,5763,3616,16,2,0,3,0,1440,1
2400,Matias Silvestre,34.0,2495,201,1109,1359,42,24,2495,10,7,70.0,3,30.0,1442,7168,4489,7,7,0,7,2,1808,2
2402,Giovanni Simeone,33.3,954,34,80,394,496,153,954,61,32,52.5,29,47.5,620,3444,1255,58,31,26,108,66,718,245
2403,Lorenco Simic,3.5,157,24,89,67,3,3,157,2,2,100.0,0,0.0,76,429,228,2,0,0,1,1,86,1
2404,Stefan Simic,6.2,285,48,177,100,8,4,285,1,0,0.0,1,100.0,132,628,307,3,0,0,1,0,127,2
2405,David Simon,8.0,628,23,166,308,160,9,628,26,13,50.0,12,46.2,292,1274,648,16,12,0,9,11,365,50
2406,Danny Simpson,25.6,1475,131,556,687,239,10,1475,17,10,58.8,7,41.2,523,2139,826,11,10,1,14,11,659,47
2408,Josh Sims,1.8,92,0,5,32,56,12,92,5,2,40.0,3,60.0,58,397,200,10,4,6,4,6,67,17
2409,Jerome Sinclair,0.3,13,0,2,5,6,1,13,4,2,50.0,2,50.0,6,61,22,1,1,0,1,0,5,1
2410,Giovanni Sio,24.4,894,22,47,396,460,111,893,43,21,48.8,22,51.2,510,2509,948,36,25,19,62,47,736,222
2411,Dimitris Siovas,22.9,998,97,577,386,51,31,998,12,8,66.7,4,33.3,448,2573,1392,11,8,0,10,4,421,1
2412,Tobias Sippel,4.8,203,170,200,3,0,0,203,1,1,100.0,0,0.0,116,552,384,0,0,0,0,0,109,0
2413,Salvatore Sirigu,37.0,1425,1221,1414,11,1,0,1425,2,2,100.0,0,0.0,694,3279,2137,0,0,0,1,0,550,0
2414,Moussa Sissoko,15.4,1037,22,138,576,341,48,1037,32,18,56.3,13,40.6,586,3657,1970,50,40,6,19,17,774,102
2415,Pione Sisto,28.0,1362,15,173,621,592,74,1362,131,75,57.3,56,42.7,1077,7684,3524,110,93,33,67,85,1113,235
2418,Ellyes Skhiri,33.9,1965,55,395,1266,330,17,1965,50,41,82.0,9,18.0,863,4525,2074,28,39,3,30,22,1238,49
2420,Milan Skriniar,38.0,2769,286,1313,1398,74,30,2769,19,19,100.0,0,0.0,1763,10509,6977,23,19,0,16,15,1867,9
2421,Islam Slimani,2.8,147,3,7,66,76,14,147,6,3,50.0,3,50.0,79,386,136,5,4,1,10,6,126,25
2422,Islam Slimani,1.5,60,1,7,21,33,7,60,4,3,75.0,1,25.0,44,228,45,3,3,1,7,6,56,19
2423,Naim Sliti,25.4,1209,11,107,500,636,58,1207,130,104,80.0,26,20.0,822,6108,3276,111,90,32,73,72,860,168
2424,Chris Smalling,28.2,1482,175,827,612,48,23,1482,3,3,100.0,0,0.0,694,3125,1488,5,12,1,6,2,823,8
2425,Adam Smith,23.0,1413,57,405,656,370,38,1413,44,29,65.9,15,34.1,719,4716,2380,56,34,6,31,17,787,99
2426,Tommy Smith,21.2,1328,81,389,588,363,8,1328,13,9,69.2,4,30.8,507,2751,1513,36,26,3,19,9,637,86
2427,Wesley Sneijder,4.4,345,2,23,197,128,3,345,10,7,70.0,3,30.0,197,786,270,3,7,0,8,3,297,26
2428,Cedric Soares,31.0,2084,114,549,932,610,25,2084,14,7,50.0,7,50.0,1100,4822,2273,52,41,2,34,21,1166,151
2429,Ramadan Sobhi,13.8,600,9,107,245,267,37,600,51,30,58.8,21,41.2,397,3143,1811,58,40,18,26,20,403,102
2430,Ruben Sobrino,16.3,610,13,78,306,249,48,610,39,25,64.1,14,35.9,334,2302,966,29,29,15,55,36,415,82
2431,Dominic Solanke,6.6,306,9,16,120,176,53,306,14,9,64.3,5,35.7,184,843,345,15,15,5,34,17,236,48
2432,Carlos Soler,26.3,1269,29,196,641,450,57,1269,56,26,46.4,30,53.6,860,5366,2677,69,47,17,50,38,936,156
2433,Somalia,22.2,967,40,194,479,320,38,967,79,38,48.1,41,51.9,593,4162,1975,65,45,15,48,33,577,99
2435,Kevin Soni,0.2,8,0,0,4,4,1,8,2,1,50.0,1,50.0,5,65,49,2,1,1,1,0,6,3
2436,Jeremy Sorbon,29.0,1388,152,758,612,23,11,1388,1,1,100.0,0,0.0,639,3010,1601,9,5,1,7,8,759,0
2437,Oliver Sorg,18.7,960,78,383,469,113,3,960,9,5,55.6,4,44.4,428,2263,1264,12,6,1,6,8,463,35
2439,Roberto Soriano,12.7,629,8,95,325,219,28,629,21,14,66.7,7,33.3,415,2573,1268,35,28,3,18,23,503,78
2444,Adama Soumaoro,13.2,693,93,414,276,7,6,693,9,9,100.0,0,0.0,402,2458,1458,3,1,1,6,8,433,0
2445,Boubakary Soumare,5.7,389,9,72,283,40,0,389,14,13,92.9,1,7.1,234,1486,653,14,12,0,7,5,294,8
2446,Samuel Souprayen,17.6,1016,84,426,479,121,4,1016,15,9,60.0,6,40.0,393,2229,1161,12,17,0,11,9,550,21
2447,Arnaud Souquet,26.8,1973,113,616,1002,373,26,1973,34,22,64.7,12,35.3,847,5111,3160,70,55,6,37,22,1244,123
2448,Caglar Soyuncu,23.9,1389,151,725,646,32,7,1389,11,8,72.7,3,27.3,739,4459,2413,23,5,0,20,7,812,4
2450,Julian Speroni,11.0,331,273,330,1,0,0,331,1,1,100.0,0,0.0,153,1001,801,0,0,0,0,0,111,0
2451,Leonardo Spinazzola,16.7,1157,54,279,538,354,30,1157,55,38,69.1,17,30.9,695,5527,3143,93,55,14,26,24,755,108
2454,Bassem Srarfi,9.7,506,5,73,238,202,39,506,49,25,51.0,24,49.0,295,2154,1241,41,23,12,20,14,395,77
2455,Kostas Stafylidis,3.7,193,19,62,91,43,0,193,2,2,100.0,0,0.0,74,301,123,3,3,0,2,4,73,3
2457,Benjamin Stambouli,24.4,1640,96,656,969,39,2,1640,18,8,44.4,10,55.6,892,5033,3153,29,10,2,7,10,1036,3
2458,Junior Stanislas,14.3,732,13,113,285,346,40,731,30,20,66.7,10,33.3,410,2515,1220,36,23,13,32,16,481,100
2459,Caleb Stanko,2.1,151,10,91,58,3,0,151,2,2,100.0,0,0.0,77,405,188,2,0,0,5,3,90,0
2460,Niklas Stark,24.6,1384,165,709,629,52,22,1384,9,5,55.6,4,44.4,616,3327,1974,23,4,0,7,6,773,6
2462,Timo Stavitski,4.5,168,1,18,59,95,5,168,12,8,66.7,4,33.3,95,846,292,12,9,1,14,7,125,31
2463,Renato Steffen,7.3,285,13,58,128,103,11,285,10,6,60.0,4,40.0,141,697,332,9,7,2,15,6,195,35
2464,Marc Stendera,4.1,210,5,38,122,54,6,210,2,1,50.0,1,50.0,101,410,211,1,2,0,2,3,110,10
2465,Pascal Stenzel,21.6,1300,54,442,621,258,9,1300,28,18,64.3,10,35.7,613,3477,1563,27,26,0,12,21,671,53
2466,Dale Stephens,36.0,2097,111,603,1311,205,20,2097,23,18,78.3,5,21.7,1099,5914,2669,31,28,2,28,18,1296,13
2467,Jack Stephens,22.0,1211,146,534,615,75,22,1211,25,17,68.0,8,32.0,624,3404,2123,24,14,2,12,5,648,14
2468,Mariusz Stepinski,7.9,240,5,28,113,101,29,240,10,4,40.0,6,60.0,151,680,215,7,7,4,20,15,173,57
2471,Raheem Sterling,28.7,1540,13,76,507,978,230,1539,119,64,53.8,55,46.2,1089,6306,3319,116,70,76,65,59,1319,410
2473,Lars Stindl,30.3,1950,34,183,1122,659,107,1950,55,23,41.8,32,58.2,1061,4184,1936,39,41,5,47,65,1540,202
2474,Valentin Stocker,0.6,27,0,2,13,13,1,27,2,0,0.0,2,100.0,11,58,26,1,2,0,1,1,20,5
2475,Adrian Stoian,23.7,1274,24,227,689,402,24,1274,53,33,62.3,20,37.7,841,5115,2572,65,55,9,53,53,937,140
2476,John Stones,14.5,1358,83,577,750,36,16,1358,4,4,100.0,0,0.0,928,4295,2545,11,8,0,6,5,1103,7
2477,Thomas Strakosha,38.0,1288,1144,1281,7,1,1,1288,1,0,0.0,1,100.0,613,3125,2159,0,1,1,1,0,537,0
2478,Ivan Strinic,13.9,991,60,305,475,219,6,991,19,10,52.6,9,47.4,438,2825,1669,44,35,4,16,8,573,45
2479,Tobias Strobl,1.3,83,5,20,51,12,0,83,1,1,100.0,0,0.0,36,135,70,0,2,0,1,0,50,0
2480,Kevin Strootman,25.1,1701,32,197,1073,449,45,1701,20,13,65.0,7,35.0,926,4166,2271,41,34,3,31,22,1237,97
2481,Jens Stryger Larsen,28.1,1584,114,569,816,209,29,1584,13,8,61.5,5,38.5,849,3925,2123,25,14,4,22,8,936,47
2482,Cristhian Stuani,30.1,756,29,63,413,290,111,751,27,15,55.6,12,44.4,361,1571,468,15,10,8,59,33,534,96
2483,Stefano Sturaro,6.8,362,14,73,196,97,10,362,3,2,66.7,1,33.3,224,1063,509,8,5,1,10,9,243,24
2484,Daniel Sturridge,1.3,46,0,0,25,21,6,46,5,3,60.0,2,40.0,33,186,86,3,2,0,6,0,37,8
2485,Daniel Sturridge,4.8,174,2,3,60,114,29,174,11,10,90.9,1,9.1,125,680,319,11,7,5,12,11,156,53
2486,Damian Suarez,32.0,2018,91,569,962,511,15,2018,83,34,41.0,49,59.0,761,3365,1901,38,28,3,32,26,829,60
2487,Denis Suarez,6.6,463,3,38,204,231,40,463,36,21,58.3,15,41.7,337,2303,1235,35,32,13,15,17,369,67
2488,Leonardo Suarez,0.3,16,1,2,6,8,0,16,1,1,100.0,0,0.0,12,74,37,2,1,0,1,0,15,3
2489,Luis Suarez,32.2,1441,42,82,453,912,266,1440,103,39,37.9,64,62.1,852,3742,1800,61,49,42,80,41,1191,331
2491,Neven Subotic,16.0,1008,108,528,465,20,10,1008,5,2,40.0,3,60.0,550,2520,1563,10,3,0,7,0,683,4
2493,Isaac Success,5.5,219,0,32,92,109,24,219,38,23,60.5,15,39.5,167,1422,784,30,13,13,25,11,159,32
2494,Niklas Sule,21.4,1789,135,756,921,119,24,1789,7,3,42.9,4,57.1,1062,4546,2574,15,17,1,3,4,1318,8
2496,Ki Sung-yueng,20.8,1045,36,219,588,246,16,1045,13,7,53.8,6,46.2,541,2972,1337,17,23,5,13,8,660,30
2497,Gilles Sunu,7.3,323,2,35,151,144,14,323,18,11,61.1,7,38.9,266,1799,769,33,28,5,21,18,272,73
2498,Andrew Surman,20.6,1371,74,319,828,233,9,1371,19,13,68.4,6,31.6,658,3073,1492,10,15,0,15,13,896,14
2499,Markel Susaeta,25.2,1234,14,134,551,567,60,1233,71,37,52.1,34,47.9,816,5269,2181,61,46,18,43,47,859,167
2500,Suso,31.4,1958,7,150,717,1105,122,1958,125,77,61.6,48,38.4,1228,7891,3915,129,82,62,55,72,1586,369
2501,Markus Suttner,13.1,731,52,267,295,180,0,731,5,1,20.0,4,80.0,298,1474,860,17,16,0,6,2,363,32
2503,Issiaga Sylla,17.8,1103,57,285,531,303,17,1103,29,13,44.8,16,55.2,539,3344,1878,49,36,2,39,18,554,87
2504,Moussa Sylla,3.4,93,1,2,41,52,11,93,6,5,83.3,1,16.7,49,236,116,4,6,1,9,6,69,14
2505,Adam Szalai,10.0,314,11,25,148,141,55,314,15,5,33.3,10,66.7,173,599,209,6,5,2,18,24,260,70
2506,Wojciech Szczesny,17.0,477,438,477,0,0,0,477,1,1,100.0,0,0.0,250,1233,680,0,0,0,1,0,229,0
2507,Alexander Soderlund,4.0,105,2,4,41,60,13,105,3,3,100.0,0,0.0,50,187,43,1,2,0,9,8,83,30
2508,Frederik Sorensen,22.2,1302,159,572,611,126,22,1302,6,3,50.0,3,50.0,473,1975,1123,12,6,1,11,2,626,19
2510,Alexander Sorloth,4.0,157,4,28,69,65,17,157,12,11,91.7,1,8.3,101,553,338,13,9,4,9,9,110,24
2511,Adel Taarabt,17.9,957,8,66,416,497,51,957,73,49,67.1,24,32.9,677,4334,2048,72,56,24,58,41,771,186
2512,Franck Tabanou,11.6,754,59,249,335,176,4,754,17,9,52.9,8,47.1,301,1320,689,17,11,2,12,7,389,41
2513,Dusan Tadic,31.0,1566,21,149,633,812,107,1565,64,55,85.9,9,14.1,1097,5622,2995,113,68,23,77,69,1180,312
2514,Jonathan Tah,27.0,1708,160,801,861,60,22,1708,16,11,68.8,5,31.3,1102,5834,3164,16,5,0,7,10,1060,4
2516,Mehdi Tahrat,4.9,278,12,70,177,32,4,278,7,6,85.7,1,14.3,136,713,360,8,4,1,8,8,152,4
2517,Saphir Taider,4.3,245,4,46,141,60,6,245,1,1,100.0,0,0.0,180,832,319,5,7,1,6,3,199,19
2518,Flavien Tait,24.8,1315,14,194,631,522,45,1315,101,69,68.3,31,30.7,902,6064,3258,111,87,18,52,60,919,182
2519,Adrien Tameze,18.7,1528,52,381,1011,145,13,1528,46,36,78.3,10,21.7,796,4045,1941,21,19,2,23,30,1182,23
2520,Tana,17.2,984,18,134,505,358,22,984,38,19,50.0,19,50.0,671,3237,1476,40,36,3,37,40,748,84
2522,Oussama Tannane,6.4,321,2,25,130,173,14,321,14,8,57.1,6,42.9,225,1614,772,26,22,4,21,10,236,48
2523,Oussama Tannane,2.3,133,1,15,47,73,9,133,6,2,33.3,4,66.7,80,352,174,4,2,2,8,6,89,26
2524,Matt Targett,1.8,129,6,49,54,29,0,129,3,3,100.0,0,0.0,59,179,111,2,3,0,2,1,59,6
2525,James Tarkowski,31.0,1521,242,805,668,59,38,1521,13,11,84.6,2,15.4,622,2848,1578,5,6,1,13,7,736,8
2526,Ciprian Tatarusanu,37.0,1161,1017,1153,8,0,0,1161,1,0,0.0,1,100.0,548,3193,2413,0,0,0,0,0,371,0
2527,Julio Tavares,22.8,745,45,69,329,351,110,742,14,10,71.4,4,28.6,360,1373,549,19,13,9,53,17,579,139
2528,Taleb Tawatha,4.9,287,9,81,138,70,4,287,7,3,42.9,4,57.1,111,452,222,7,4,1,4,2,124,18
2529,Charlie Taylor,10.6,588,50,221,260,112,2,588,18,8,44.4,10,55.6,222,1453,644,19,10,1,10,3,246,21
2530,Jordan Tell,1.3,51,0,4,22,26,8,51,3,0,0.0,3,100.0,36,143,42,1,0,2,7,4,42,10
2531,Cristian Tello,18.8,885,5,114,413,369,55,885,62,42,67.7,20,32.3,631,3809,2035,69,35,35,29,20,651,115
2532,Marc-Andre ter Stegen,37.0,1363,1217,1358,5,0,0,1363,1,1,100.0,0,0.0,740,3645,2328,0,0,0,0,0,692,0
2533,Simon Terodde,10.6,327,12,17,153,159,44,326,6,1,16.7,5,83.3,148,563,211,9,6,6,23,15,244,59
2534,Simon Terodde,12.9,401,8,20,189,193,69,400,9,5,55.6,4,44.4,193,757,275,6,10,3,30,11,311,85
2535,Marco Terrazzino,16.5,780,10,98,378,312,40,780,29,8,27.6,21,72.4,419,2221,913,26,37,10,23,30,588,100
2536,Martin Terrier,18.6,715,11,81,320,326,70,715,38,19,50.0,19,50.0,423,2742,1329,46,35,19,49,22,517,107
2537,Kenny Tete,17.9,1270,68,305,677,296,26,1270,25,10,40.0,15,60.0,726,3872,1924,45,30,5,25,21,766,86
2538,Cedric Teuchert,0.4,22,0,1,7,15,7,22,1,0,0.0,1,100.0,17,169,97,5,2,4,2,1,17,9
2539,Florian Thauvin,32.8,2285,26,173,1106,1042,192,2281,171,119,69.6,52,30.4,1731,10684,5495,192,129,76,81,86,1842,325
2540,Kevin Theophile-Catherine,24.1,1340,145,631,685,37,8,1340,20,17,85.0,3,15.0,743,4296,2967,10,2,0,12,8,860,4
2541,Cyril Thereau,2.0,92,3,6,46,41,4,91,7,3,42.9,4,57.1,71,567,272,13,10,3,5,6,82,19
2542,Cyril Thereau,12.4,645,17,49,306,297,45,642,35,14,40.0,21,60.0,420,2946,1253,44,40,8,24,29,532,126
2544,Romain Thomas,27.4,1480,187,785,663,43,27,1480,2,2,100.0,0,0.0,793,3459,2032,5,3,0,13,6,881,5
2545,Adrien Thomasson,28.6,1644,21,258,778,626,81,1644,35,21,60.0,14,40.0,914,4247,1988,60,42,7,48,46,1169,206
2546,Erik Thommy,1.9,96,0,8,34,56,8,96,3,0,0.0,3,100.0,51,283,108,3,4,2,4,1,66,17
2548,Erik Thommy,10.9,473,9,62,183,239,16,473,22,7,31.8,15,68.2,246,1280,704,27,14,3,15,12,288,55
2549,Marcus Thuram,21.4,749,10,54,317,393,94,749,80,60,75.0,20,25.0,450,3073,1584,67,38,35,73,43,590,173
2550,Youri Tielemans,17.4,1058,30,156,680,234,27,1058,43,24,55.8,19,44.2,572,2755,1495,30,27,7,19,18,696,60
2551,David Timor,10.3,572,29,170,332,74,3,572,3,1,33.3,2,66.7,273,1037,504,5,5,0,8,8,335,7
2552,Jonathan Tinhan,0.8,33,1,3,8,23,2,33,2,0,0.0,2,100.0,15,85,12,1,0,0,1,1,24,11
2553,Marcel Tisserand,13.9,894,73,359,452,92,10,894,33,19,57.6,14,42.4,478,2492,1394,19,15,2,14,7,565,24
2554,Tito,6.8,358,19,127,170,62,3,358,3,1,33.3,2,66.7,148,611,330,10,10,2,5,1,183,17
2555,Ola Toivonen,8.9,393,11,35,216,144,27,393,6,5,83.3,1,16.7,230,848,413,10,8,0,12,2,290,38
2556,Karl Toko Ekambi,33.8,1350,2,60,577,736,168,1347,131,66,50.4,65,49.6,1037,6747,3048,138,77,55,106,86,1125,352
2557,Hernan Toledo,6.9,243,2,37,90,124,22,243,48,26,54.2,22,45.8,183,1528,841,29,22,9,17,12,178,55
2558,Corentin Tolisso,17.5,1428,20,140,943,357,43,1428,21,5,23.8,16,76.2,930,4001,1917,30,34,2,12,13,1185,79
2559,Jeremy Toljan,2.0,95,4,24,45,26,0,95,1,0,0.0,1,100.0,44,186,88,3,1,0,2,3,57,1
2560,Jeremy Toljan,13.5,965,38,227,504,242,19,965,10,5,50.0,5,50.0,468,2823,1433,41,23,8,18,7,586,69
2561,Rafael Toloi,27.2,2027,149,813,1031,209,34,2027,24,19,79.2,5,20.8,1035,6201,3595,38,29,3,23,11,1172,24
2562,James Tomkins,26.5,1279,218,735,494,59,36,1279,6,6,100.0,0,0.0,559,2375,1123,6,8,0,7,2,582,3
2563,Nenad Tomovic,1.5,108,4,32,57,20,0,108,1,1,100.0,0,0.0,59,269,151,1,3,0,0,0,70,1
2564,Nenad Tomovic,25.6,1345,192,683,565,103,25,1345,6,3,50.0,3,50.0,670,3706,2138,18,7,2,8,6,722,21
2565,Lorenzo Tonelli,3.9,263,13,94,162,7,5,263,2,2,100.0,0,0.0,137,524,318,0,0,0,0,1,171,0
2566,Aleksandar Tonev,4.5,155,2,27,68,63,4,155,7,4,57.1,3,42.9,97,839,331,13,6,2,4,6,110,29
2567,Tono,12.0,680,29,170,318,203,9,680,31,24,77.4,7,22.6,383,2535,1646,44,32,6,15,10,399,53
2568,Omer Toprak,22.4,2063,138,747,1259,66,17,2063,4,2,50.0,2,50.0,1336,7141,3766,17,13,0,10,6,1499,2
2569,Vasilis Torosidis,9.1,514,41,189,219,108,3,514,9,7,77.8,2,22.2,260,1103,487,6,8,1,6,4,282,35
2571,Lucas Torreira,35.3,2675,89,500,1788,419,10,2675,44,35,79.5,9,20.5,1215,5250,2447,24,24,4,39,35,1687,43
2572,Daniel Torres,13.5,625,62,187,386,61,4,625,10,9,90.0,1,10.0,330,1415,651,4,5,1,14,6,372,13
2574,Fernando Torres,10.9,372,7,43,165,171,49,371,34,17,50.0,17,50.0,205,1287,646,25,16,7,32,23,290,72
2575,Ferran Torres,3.5,142,3,23,63,59,7,142,10,8,80.0,2,20.0,104,747,428,16,11,2,7,13,110,24
2576,Miguel Torres,7.5,385,45,172,169,48,4,385,1,0,0.0,1,100.0,154,674,345,3,4,0,3,0,187,5
2578,Jordan Torunarigha,7.4,443,50,260,177,9,4,443,2,1,50.0,1,50.0,230,998,601,3,1,0,3,0,243,1
2579,Alin Tosca,13.0,842,63,421,392,35,5,842,7,6,85.7,1,14.3,525,3577,2593,17,13,0,2,1,585,3
