,Player,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1860,Kasim Nuhu,10.0,534,524,9,8,0,5,0,1,0,0,0,0,428,1,6
1861,Unai Nunez,11.8,541,525,13,12,1,7,1,1,0,0,0,0,469,3,2
1862,Hans Nunoo Sarpei,0.5,14,14,0,0,0,0,0,0,0,0,0,0,7,0,1
1863,Bram Nuytinck,23.6,893,837,54,48,0,17,4,6,0,0,0,0,726,2,8
1864,Gerzino Nyamsi,6.0,247,239,8,7,0,2,0,1,0,0,0,0,215,0,1
1865,Allan Nyom,19.0,639,553,84,1,0,0,63,83,0,0,0,0,471,2,22
1866,Steven Nzonzi,29.1,1700,1674,23,23,1,21,9,0,0,0,0,0,1482,3,11
1867,Christian Norgaard,3.6,176,169,7,7,0,1,0,0,0,0,0,0,147,0,0
1868,Michael Obafemi,1.5,20,19,1,0,0,0,1,1,0,0,0,0,14,0,0
1869,Dimitri Oberlin,1.5,25,25,0,0,0,1,0,0,0,0,0,0,17,0,0
1870,Joel Obi,7.3,296,289,6,2,0,1,7,4,0,0,0,0,245,1,10
1872,Pedro Obiang,12.5,546,535,9,8,2,9,7,1,0,0,0,0,432,2,10
1873,Jan Oblak,37.0,864,495,366,75,0,0,0,0,0,0,0,0,476,3,0
1874,Lucas Ocampos,30.1,941,877,62,5,5,6,70,56,0,0,0,0,692,2,30
1875,Bastian Oczipka,20.8,1077,794,281,45,1,2,121,182,54,7,47,0,808,2,39
1876,Jens Odgaard,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1877,Denis Odoi,28.8,1433,1299,128,46,2,13,13,82,0,0,0,0,1161,6,22
1878,Alvaro Odriozola,13.1,762,639,122,8,0,2,53,114,0,0,0,0,648,1,23
1879,Angelo Ogbonna,20.8,798,775,21,20,1,6,0,1,0,0,0,0,665,2,2
1880,Dani Ojeda,2.1,68,63,5,0,0,0,8,4,1,0,1,0,47,0,5
1881,Sheyi Ojo,5.2,104,100,4,1,0,1,21,0,1,1,0,0,62,0,10
1882,Stefano Okaka,0.3,14,12,2,0,0,0,0,0,0,0,0,0,10,0,0
1883,Stefano Okaka,10.8,231,219,10,0,1,1,2,2,0,0,0,0,162,2,11
1884,Shinji Okazaki,3.2,96,94,0,0,1,0,0,0,0,0,0,0,70,2,0
1885,Chima Okoroji,1.2,31,22,9,0,0,0,2,9,0,0,0,0,18,0,0
1886,Orji Okwonkwo,2.9,47,46,0,0,0,2,1,0,0,0,0,0,32,1,0
1887,Lucas Olaza,10.0,487,407,76,6,1,1,42,69,1,0,1,0,356,4,11
1888,Oier Olazabal,21.0,580,283,292,68,0,0,0,0,0,0,0,0,355,5,0
1889,Kiko Olivas,34.4,1359,1301,55,48,1,6,0,7,0,0,0,0,1195,3,7
1890,Paulo Oliveira,24.9,1020,966,49,45,0,23,1,4,0,0,0,0,698,5,13
1891,Mathias Olivera,11.2,397,331,62,2,1,1,18,60,0,0,0,0,221,4,12
1892,Alexandre Olliero,1.0,23,17,6,3,0,0,0,0,0,0,0,0,18,0,0
1893,Robin Olsen,27.0,868,580,286,72,0,1,0,0,0,0,0,0,664,2,0
1894,Stephane Omeonga,0.6,27,26,1,0,0,0,0,1,0,0,0,0,21,0,2
1895,Kenneth Omeruo,27.0,979,950,22,15,0,9,2,7,0,0,0,0,779,7,7
1896,Prince Oniangue,26.0,989,964,21,16,1,12,6,0,0,0,0,0,821,4,18
1898,Karim Onisiwo,12.9,254,245,8,0,2,0,22,1,0,0,0,0,151,1,11
1899,Nicholas Opoku,10.1,378,370,6,5,0,6,1,1,0,0,0,0,323,2,3
1900,Willi Orban,22.8,1002,960,39,39,0,5,0,0,0,0,0,0,781,3,8
1901,Fabian Orellana,30.4,1303,1237,62,9,5,12,105,30,22,0,15,0,957,4,55
1902,Divock Origi,4.1,115,112,3,0,0,5,5,2,0,0,0,0,77,0,7
1903,Riccardo Orsolini,21.8,759,661,94,26,0,9,119,8,55,36,6,0,463,4,29
1904,Yuya Osako,15.0,506,492,11,1,5,1,17,2,0,0,0,0,360,3,15
1905,David Ospina,16.2,463,310,152,37,0,0,0,0,0,0,0,0,358,1,0
1906,Matthias Ostrzolek,16.3,758,634,121,13,0,3,28,108,0,0,0,0,563,3,21
1907,Nicolas Otamendi,13.7,1252,1230,21,16,0,7,1,5,0,0,0,0,1157,1,5
1908,Otavio,31.9,1924,1847,74,73,2,9,5,1,0,0,0,0,1707,3,24
1909,David Otto,0.3,11,11,0,0,1,0,0,0,0,0,0,0,6,0,0
1910,Remi Oudin,29.0,842,798,36,2,10,12,57,21,3,0,3,0,482,8,42
1911,Adam Ounas,6.0,293,285,8,1,4,3,19,3,3,2,0,0,230,0,7
1912,Reece Oxford,5.6,303,297,4,2,0,13,1,2,0,0,0,0,243,2,0
1913,Alex Oxlade-Chamberlain,0.2,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
1914,Mikel Oyarzabal,35.0,1013,940,68,23,9,6,64,20,22,13,4,2,720,5,51
1915,Ambroise Oyongo,23.7,1097,808,286,14,0,4,65,272,0,0,0,0,766,3,36
1916,Berkay Ozcan,0.6,33,31,2,1,0,0,1,1,0,0,0,0,28,0,1
1917,Ramazan Ozcan,2.0,69,51,17,3,0,2,0,0,0,0,0,0,42,1,0
1918,Mesut Ozil,19.3,1177,1092,75,28,7,2,42,7,38,8,9,1,1016,10,14
1919,Levin Oztunali,10.2,283,275,6,4,1,1,11,2,0,0,0,0,189,2,17
1920,Pablo,21.5,983,945,36,34,0,18,0,2,0,0,0,0,828,2,4
1921,Fernando Pacheco,35.0,1048,595,448,154,0,1,0,0,0,0,0,0,587,5,0
1922,Goncalo Paciencia,4.3,103,98,3,0,2,2,7,1,0,0,0,0,59,2,8
1924,Simone Padoin,21.3,1052,853,195,19,0,4,53,176,0,0,0,0,813,4,16
1925,Luca Paganini,12.5,416,386,30,1,0,5,14,29,0,0,0,0,316,0,12
1926,Marko Pajac,8.2,364,311,53,7,0,1,43,46,0,0,0,0,280,0,10
1927,Marko Pajac,1.1,60,44,16,2,0,0,14,7,7,4,3,0,40,0,1
1928,Vincent Pajot,7.9,307,289,15,13,1,0,0,1,0,0,0,0,259,3,3
1929,Rodrigo Palacio,25.9,815,784,25,3,0,7,97,7,0,0,0,0,563,6,55
1930,Federico Palacios Martinez,10.5,298,291,7,1,1,0,1,3,0,0,0,0,244,0,12
1931,Sergi Palencia,22.1,1200,963,233,16,2,8,75,217,0,0,0,0,929,4,38
1932,Nicolas Pallois,24.0,1056,1021,29,28,1,14,5,1,0,0,0,0,807,6,18
1933,Emerson Palmieri,7.4,523,459,64,5,2,1,28,59,0,0,0,0,451,0,13
1934,Alberto Paloschi,9.6,162,145,17,0,0,0,3,0,0,0,0,0,122,0,5
1935,Goran Pandev,12.5,366,336,27,2,8,5,13,5,0,0,0,0,272,3,10
1936,Mickael Panos,0.3,18,12,6,0,0,0,0,6,0,0,0,0,12,0,0
1937,Sokratis Papastathopoulos,24.4,1395,1343,48,44,1,13,0,4,0,0,0,0,1244,4,4
1938,Elhadji Pape Diaw,0.2,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
1939,Lucas Paqueta,9.4,372,366,5,4,1,2,7,1,0,0,0,0,282,1,12
1940,Gaetan Paquiez,14.8,647,453,192,10,1,2,13,182,0,0,0,0,502,2,8
1941,Ruben Pardo,15.2,901,765,132,59,7,11,90,2,66,20,33,1,701,4,17
1942,Leandro Paredes,13.9,1315,1219,88,51,8,21,40,3,34,19,10,2,1179,8,5
1943,Daniel Parejo,34.0,2421,2069,338,164,6,50,188,4,170,50,74,14,1973,14,32
1944,Vittorio Parigini,4.2,139,111,27,4,0,1,25,18,5,2,0,0,86,1,13
1945,Marco Parolo,28.5,1111,1033,76,11,1,8,45,36,0,0,0,0,841,2,39
1946,Thomas Partey,23.0,1381,1308,64,25,8,14,27,18,17,9,8,0,1133,9,14
1947,Mario Pasalic,18.0,1011,988,23,15,3,14,13,6,0,0,0,0,831,0,19
1948,Manuel Pasqual,14.9,1057,842,209,32,0,9,170,133,44,18,25,0,697,6,39
1950,Javier Pastore,6.6,391,370,16,4,2,1,13,3,8,1,3,0,327,5,8
1951,Callum Paterson,22.2,580,570,5,0,2,3,23,0,0,0,0,0,272,5,17
1952,Patric,12.1,722,666,53,13,2,5,31,39,1,0,1,0,578,3,17
1953,Rui Patricio,37.0,864,512,351,66,0,0,0,1,0,0,0,0,511,1,0
1954,Paulinho,2.0,94,93,1,0,0,0,3,1,0,0,0,0,77,0,1
1955,Gabriel Paulista,29.1,1300,1231,69,67,0,22,0,2,0,0,0,0,1127,0,5
1956,Benjamin Pavard,29.0,1517,1413,103,48,0,17,17,55,0,0,0,0,1275,1,11
1957,Jiri Pavlenka,33.1,1232,816,413,109,0,6,0,0,0,0,0,0,908,3,1
1958,Mateo Pavlovic,27.7,943,911,30,30,1,9,0,0,0,0,0,0,812,2,5
1959,Leonardo Pavoletti,30.4,853,846,5,1,0,4,9,2,0,0,0,0,585,2,17
1960,Dimitri Payet,21.2,1225,977,238,77,19,13,213,25,127,57,54,2,842,10,25
1961,Nehuen Paz,1.3,46,44,2,2,0,1,0,0,0,0,0,0,34,0,2
1962,Alfonso Pedraza,23.3,974,804,167,1,3,2,95,166,0,0,0,0,701,3,50
1963,Pedro,19.8,1138,1115,17,7,7,12,61,5,5,3,0,1,937,6,28
1964,Joao Pedro,28.4,793,699,92,16,5,10,55,3,33,23,10,0,566,2,25
1965,Adria Pedrosa,8.5,314,240,72,1,2,1,15,69,2,0,0,0,246,2,4
1966,Stef Peeters,4.5,190,179,9,1,0,6,11,0,7,1,5,0,148,2,4
1967,Jordan Pefok,6.8,92,82,10,0,0,0,1,0,0,0,0,0,68,0,1
1968,Gianluca Pegolo,2.3,74,39,35,6,0,0,0,0,0,0,0,0,48,0,0
1969,Peter Pekarik,2.4,139,114,25,0,0,1,8,25,0,0,0,0,106,0,7
1970,Pele,5.2,202,198,3,1,0,4,1,2,0,0,0,0,166,1,4
1971,Yohann Pele,7.6,243,168,74,17,0,2,0,0,0,0,0,0,198,1,0
1972,Maxime Pelican,1.0,16,14,2,0,0,0,1,0,0,0,0,0,7,0,0
1973,Pietro Pellegri,0.9,13,13,0,0,0,0,0,0,0,0,0,0,8,0,0
1974,Lorenzo Pellegrini,20.2,982,850,130,35,8,8,125,7,88,27,42,1,727,2,21
1976,Luca Pellegrini,10.4,509,392,116,10,0,6,58,105,1,0,1,0,328,1,29
1977,Luca Pellegrini,1.8,130,107,22,5,0,0,6,17,0,0,0,0,104,1,4
1978,Theo Pellenard,5.5,330,278,52,3,0,0,18,49,0,0,0,0,260,0,6
1979,Sergio Pellissier,10.6,196,182,11,1,1,1,8,0,0,0,0,0,139,3,11
1980,Andy Pelmard,3.1,196,153,43,8,0,0,1,35,0,0,0,0,166,0,3
1981,Lee Peltier,17.2,443,341,98,7,0,1,6,91,0,0,0,0,274,4,14
1982,Federico Peluso,15.1,844,788,52,25,0,2,4,27,0,0,0,0,711,4,11
1983,Ruben Pena,29.7,1954,1531,411,34,1,22,216,377,0,0,0,0,1308,12,70
1984,Nicolas Pepe,36.9,1295,1204,88,43,16,6,74,19,21,10,8,0,982,3,28
1985,Pepin,0.9,27,24,3,2,0,1,2,0,1,1,0,0,19,0,1
1986,Andreas Pereira,6.7,368,353,15,5,1,4,12,3,6,4,0,1,297,0,7
1987,Matheus Pereira,13.7,482,446,34,9,2,13,25,12,10,5,1,1,344,2,17
1988,Pedro Pereira,15.4,693,525,168,6,2,3,57,162,0,0,0,0,493,0,26
1989,Ricardo Pereira,34.7,1953,1630,319,7,3,4,104,312,0,0,0,0,1479,4,56
1990,Roberto Pereyra,31.3,1192,1098,85,24,3,9,40,22,17,5,4,0,962,9,33
1991,Ayoze Perez,32.4,805,779,22,0,6,5,22,0,0,0,0,0,594,4,35
1992,Carles Perez,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1993,Hernan Perez,8.8,270,259,10,1,2,3,39,8,1,0,0,0,171,1,14
1994,Lucas Perez,5.3,147,139,6,0,1,0,2,0,0,0,0,0,102,2,7
1995,Ruben Perez,27.5,1362,1309,42,39,3,25,4,0,0,0,0,0,1081,11,16
1996,Stipe Perica,5.3,94,91,3,0,0,0,0,0,0,0,0,0,63,0,0
1997,Mattia Perin,9.0,230,145,84,16,0,3,0,0,0,0,0,0,182,1,1
1998,Ivan Perisic,30.0,1401,1288,107,12,6,14,205,63,32,2,21,0,943,6,60
1999,Diego Perotti,7.4,346,321,25,4,2,1,44,4,17,10,0,0,254,0,12
2000,Loic Perrin,30.0,1620,1564,52,46,1,16,5,6,0,0,0,0,1388,4,5
2002,Pavao Pervan,8.5,348,260,85,10,0,0,0,0,0,0,0,0,267,3,0
2003,Matteo Pessina,2.6,196,189,7,5,0,1,5,1,1,1,0,0,169,0,4
2004,Andrea Petagna,33.7,776,729,44,5,0,19,33,13,3,0,0,0,600,3,31
2005,Nils Petersen,21.4,523,486,33,0,0,1,8,1,0,0,0,0,349,4,17
2006,Ondrej Petrak,18.0,715,696,16,15,0,0,3,1,0,0,0,0,608,3,10
2007,German Pezzella,31.7,1637,1560,75,69,0,13,1,6,0,0,0,0,1404,2,8
2008,Giuseppe Pezzella,2.0,69,49,19,2,0,0,4,17,0,0,0,0,44,1,2
2009,Giuseppe Pezzella,1.2,43,37,6,1,0,0,4,5,0,0,0,0,32,0,1
2010,Matthias Phaeton,0.6,9,8,1,0,0,0,0,0,0,0,0,0,8,0,0
2011,Maximilian Philipp,8.4,236,220,15,3,0,2,2,2,0,0,0,0,183,1,5
2012,Lebogang Phiri,21.4,1008,995,13,10,1,14,8,1,2,2,0,0,886,0,21
2013,Krzysztof Piatek,17.7,315,287,26,0,3,3,8,5,0,0,0,0,222,2,9
2014,Krzysztof Piatek,15.3,250,221,28,0,0,1,4,1,0,0,0,0,191,1,6
2015,Pablo Piatti,8.3,282,250,31,8,2,2,45,3,20,8,7,1,185,1,16
2016,Lucas Piazon,0.9,34,30,4,0,0,0,4,1,3,2,1,0,23,0,4
2017,Cristiano Piccini,20.8,1013,801,206,10,1,9,40,196,0,0,0,0,779,6,26
2018,Roberto Piccoli,0.5,11,11,0,0,0,0,0,0,0,0,0,0,5,0,0
2019,Jordan Pickford,38.0,1275,832,438,147,0,11,0,0,0,0,0,0,772,5,0
2020,Jeremy Pied,5.2,347,286,61,5,0,2,17,56,0,0,0,0,263,0,10
2021,Ronael Pierre-Gabriel,3.9,195,153,42,4,0,0,1,38,0,0,0,0,161,0,1
2022,Erik Pieters,14.0,736,533,199,27,3,2,44,166,6,1,4,0,515,4,24
2023,Tomas Pina Isla,26.0,1066,1055,8,6,0,3,7,2,0,0,0,0,876,3,21
2024,Andrea Pinamonti,18.1,412,401,8,0,0,3,11,1,0,0,0,0,292,3,16
2025,Carlo Pinsoglio,1.0,36,22,14,0,0,0,0,0,0,0,0,0,27,0,0
2026,Virgile Pinson,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
2028,Lenny Pintor,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,Gerard Pique,35.0,2407,2320,82,70,0,21,0,12,0,0,0,0,2196,5,10
2030,Facundo Piriz,1.3,64,62,2,2,0,0,0,0,0,0,0,0,51,0,1
2031,Fabio Pisacane,25.2,1166,1113,50,22,0,8,4,28,0,0,0,0,973,3,9
2032,Lukasz Piszczek,19.5,1339,1146,192,13,4,3,36,179,0,0,0,0,1084,1,25
2033,Claudio Pizarro,7.7,265,254,11,0,6,4,4,3,0,0,0,0,186,0,9
2034,Marko Pjaca,8.3,225,222,3,0,0,1,10,3,0,0,0,0,164,0,12
2035,Miralem Pjanic,25.3,2074,1828,239,119,11,32,123,5,102,48,32,1,1825,7,19
2036,Carles Planas,4.7,230,195,34,3,0,1,14,31,0,0,0,0,162,1,5
2037,Oscar Plano,29.9,841,785,49,11,1,5,59,4,32,11,14,2,609,7,23
2038,Jaroslav Plasil,16.0,892,856,34,18,1,4,27,3,13,12,1,0,741,2,14
2039,Marvin Plattenhardt,21.4,1140,839,293,40,0,16,125,204,49,5,38,1,825,8,29
2040,Stiven Plaza,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1
2041,Alassane Plea,27.8,641,603,33,1,1,3,16,4,0,0,0,0,450,5,39
2042,Luca Plogmann,0.4,6,2,4,1,0,0,0,0,0,0,0,0,6,0,0
2043,Morgan Poaty,1.0,51,43,8,0,0,0,7,8,0,0,0,0,30,0,2
2044,Paul Pogba,33.4,2129,2068,40,28,15,64,28,12,0,0,0,0,1728,21,23
2045,Denis-Will Poha,0.3,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0
2046,Andrea Poli,21.5,759,734,24,11,2,6,17,13,0,0,0,0,663,1,19
2047,Matteo Politano,28.3,1488,1294,185,33,4,8,215,49,102,44,23,1,1067,9,38
2048,Pierre-Yves Polomat,10.6,557,458,95,3,0,4,35,92,0,0,0,0,438,4,17
2049,Giacomo Poluzzi,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2050,Pere Pons,31.0,1199,1183,13,12,3,7,11,1,0,0,0,0,932,3,21
2051,Pedro Porro,24.6,1246,976,264,13,1,12,124,251,0,0,0,0,837,6,54
2052,Manolo Portanova,0.4,12,11,0,0,0,0,0,0,0,0,0,0,7,1,0
2054,Francisco Portillo,22.2,813,770,35,9,11,7,40,16,10,2,1,0,594,8,42
2055,Portu,31.3,701,686,11,5,4,3,72,4,0,0,0,0,480,4,35
2056,Stefan Posch,15.6,1001,975,24,17,0,3,4,7,0,0,0,0,878,2,11
2057,Sergio Postigo,16.1,497,473,21,20,1,7,0,1,0,0,0,0,384,3,5
2058,Yussuf Poulsen,27.2,795,768,20,1,6,2,13,2,0,0,0,0,477,7,29
2059,Maxime Poundje,28.2,1461,1158,298,25,1,3,107,272,1,0,1,0,1117,5,41
2060,Gaetan Poussin,1.0,35,15,20,7,0,0,0,0,0,0,0,0,20,0,0
2061,Jose Pozo,18.0,745,717,20,6,8,4,20,10,3,2,0,0,600,8,16
2062,Dennis Praet,32.1,1868,1777,85,28,5,8,107,19,38,19,6,0,1556,6,47
2063,Sanjin Prcic,5.9,288,279,7,6,0,8,4,0,1,0,1,0,235,2,1
2064,Sanjin Prcic,11.7,751,699,50,25,1,26,45,0,25,14,11,0,630,2,9
2065,Nicolas de Preville,14.1,506,445,59,21,2,8,74,7,29,20,8,0,332,2,22
2066,Edgar Prib,2.2,107,87,20,7,0,1,22,0,13,4,8,0,71,0,5
2067,Alex Pritchard,23.1,981,890,87,19,1,10,78,3,23,14,1,5,691,4,48
2068,Sebastian Prodl,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2069,Quincy Promes,17.6,936,800,132,6,1,2,61,114,10,5,1,1,711,4,27
2070,Davy Propper,28.3,1243,1214,15,3,2,15,16,0,0,0,0,0,973,14,25
2071,Silvio Proto,2.0,64,38,26,4,0,0,0,0,0,0,0,0,45,0,0
2072,Ivan Provedel,16.0,485,293,191,68,0,2,0,0,0,0,0,0,358,1,1
2073,Javi Puado,4.0,93,90,3,0,0,0,2,2,0,0,0,0,64,0,1
2074,Manuel Pucciarelli,3.4,94,89,5,1,0,0,2,0,0,0,0,0,71,0,1
2075,Riqui Puig,1.7,116,115,0,0,1,2,0,0,0,0,0,0,106,1,1
2076,Erick Pulgar,26.2,1583,1305,270,127,2,14,135,2,108,52,25,1,1243,8,20
2077,Jorge Pulido,30.9,1069,902,157,34,0,7,16,123,0,0,0,0,788,10,17
2078,Christian Pulisic,10.4,531,493,34,4,1,0,39,5,25,3,16,1,397,4,25
2080,Jason Puncheon,0.1,12,12,0,0,0,0,0,0,0,0,0,0,9,0,1
2081,Jason Puncheon,4.2,214,195,18,9,0,4,9,4,5,2,0,2,165,1,7
2082,Ignacio Pussetto,24.2,725,652,71,7,1,5,30,45,1,0,0,0,493,2,26
2083,Fabio Quagliarella,35.5,899,812,83,2,1,14,34,6,0,0,0,0,598,4,37
2084,Robin Quaison,24.4,463,437,18,0,3,1,11,5,1,0,0,0,329,8,24
2085,Collin Quaner,0.4,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0
2086,Domingos Quina,3.8,232,228,2,1,0,4,2,1,0,0,0,0,195,2,5
2087,Xavi Quintilla,7.0,379,289,88,9,0,4,19,79,0,0,0,0,291,2,7
2088,Dani Raba,2.1,103,92,9,3,0,1,6,2,4,2,2,0,76,2,4
2089,Adrien Rabiot,11.8,1060,1043,15,9,4,4,6,5,1,0,0,0,980,2,10
2090,Nemanja Radonjic,7.6,178,176,1,0,0,2,12,1,0,0,0,0,118,1,12
2091,Ivan Radovanovic,14.2,696,652,40,36,0,6,6,4,0,0,0,0,559,4,4
2092,Ivan Radovanovic,19.0,1028,978,47,45,2,32,4,0,0,0,0,0,876,3,3
2093,Ionut Radu,33.0,960,542,413,119,0,1,0,0,0,0,0,0,478,5,0
2094,Stefan Radu,24.9,1329,1237,83,31,0,10,31,52,0,0,0,0,1117,9,20
2095,Rafael,11.4,746,621,122,15,2,3,47,107,0,0,0,0,591,3,23
2096,Raffael,6.0,220,205,14,3,0,3,7,1,4,1,3,0,178,1,5
2097,Rafinha,2.5,148,144,4,3,1,0,3,0,1,1,0,0,131,0,2
2098,Rafinha,10.0,877,794,81,11,0,4,14,69,1,0,0,0,812,2,9
2099,Andrea Raggi,5.5,242,191,51,10,0,4,7,41,0,0,0,0,199,0,4
2100,Baba Rahman,10.7,567,457,110,10,1,1,13,100,0,0,0,0,451,0,19
2101,Baba Rahman,1.8,93,75,18,0,0,0,3,18,0,0,0,0,71,0,2
2102,Ivan Rakitic,29.4,2595,2513,67,39,7,43,24,21,7,3,3,0,2344,15,20
2103,Joe Ralls,21.8,864,749,107,57,1,6,77,1,49,34,10,4,563,8,21
2104,Jonas Ramalho,18.0,804,734,69,12,0,8,30,57,0,0,0,0,651,1,25
2106,Benito Raman,18.7,462,440,18,1,2,13,36,15,2,0,0,0,307,4,23
2107,Adil Rami,15.7,847,824,21,21,0,7,2,0,0,0,0,0,703,2,5
2108,Gaston Ramirez,17.5,875,788,85,35,5,5,75,3,47,29,13,0,650,2,14
2109,Sandro Ramirez,11.7,389,344,43,13,2,0,44,1,18,9,5,1,280,2,11
2110,Ivan Ramis,18.6,819,777,35,33,0,27,1,2,0,0,0,0,644,7,7
2111,Chris Ramos,0.7,10,10,0,0,0,0,0,0,0,0,0,0,3,0,0
2112,Sergio Ramos,27.5,1938,1864,68,55,3,46,2,13,0,0,0,0,1777,6,5
2113,Aaron Ramsey,14.8,807,775,26,10,5,9,15,13,1,0,0,0,652,6,27
2114,Kayne Ramsey,1.0,18,14,4,0,0,0,0,4,0,0,0,0,14,0,0
2115,Andrea Ranocchia,0.7,30,30,0,0,0,0,0,0,0,0,0,0,16,0,0
2116,Marcus Rashford,25.9,729,671,55,8,3,8,55,5,23,20,3,0,533,3,22
2117,Milot Rashica,17.2,511,457,52,6,0,2,115,12,31,20,8,0,301,2,30
2118,Jacob Rasmussen,11.3,659,622,34,19,1,12,1,15,0,0,0,0,572,3,7
2119,Giacomo Raspadori,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,Yoric Ravet,0.8,33,27,6,0,0,0,4,5,1,1,0,0,21,0,1
2121,Tim Ream,22.7,1064,1035,23,19,0,4,1,4,0,0,0,0,928,6,8
2122,Ante Rebic,22.0,548,526,17,2,7,3,43,4,0,0,0,0,293,5,29
2123,Pedro Rebocho,36.0,2111,1539,567,83,1,8,249,400,84,56,17,3,1527,5,66
2124,Arkadiusz Reca,0.5,34,31,3,0,0,0,5,3,0,0,0,0,26,0,3
2125,Recio,14.3,662,643,17,16,1,10,9,0,0,0,0,0,552,2,15
2126,Nathan Redmond,36.3,1205,1166,37,2,6,16,76,3,11,3,1,5,871,2,50
2127,Vasco Regini,0.9,45,36,9,6,0,0,0,3,0,0,0,0,34,0,1
2128,Sergio Reguilon,12.4,780,690,88,9,0,10,34,78,1,1,0,0,644,2,19
2129,Bobby Reid,15.8,320,299,19,0,2,1,6,1,0,0,0,0,224,2,14
2130,Pepe Reina,3.7,115,76,38,14,0,0,0,0,0,0,0,0,85,1,0
2132,Jeff Reine-Adelaide,28.4,1133,1093,35,8,6,2,19,16,1,0,0,0,933,5,36
2133,Karim Rekik,23.0,1172,1123,46,46,0,11,5,0,0,0,0,0,1031,3,7
2134,Loic Remy,13.4,221,193,27,0,1,0,2,0,0,0,0,0,169,1,6
2135,Michael Rensing,32.0,1011,593,413,95,0,4,0,0,0,0,0,0,652,5,1
2136,Marco Reus,25.7,1064,996,58,37,4,8,39,1,6,2,2,0,842,10,35
2137,Elvis Rexhbecaj,12.7,411,391,19,6,1,10,13,11,2,2,0,0,287,1,14
2138,Diego Reyes,3.6,187,166,21,5,0,5,3,16,0,0,0,0,151,0,1
2139,Baptiste Reynet,30.0,1104,680,421,109,1,2,0,0,0,0,0,0,729,3,0
2140,Simon Rhein,5.5,294,274,19,14,0,2,9,1,4,2,2,0,241,1,7
2141,Franck Ribery,13.0,752,730,13,1,0,7,28,12,0,0,0,0,600,9,29
2142,Declan Rice,33.4,1524,1506,17,15,2,21,3,2,0,0,0,0,1313,1,24
2143,Jazz Richards,1.5,38,25,13,1,0,0,0,12,0,0,0,0,24,0,0
2144,Richarlison,29.6,849,833,12,4,4,8,47,5,0,0,0,0,549,4,46
2145,Marco Richter,15.8,475,447,25,2,5,3,33,6,0,0,0,0,314,3,23
2146,Diego Rico,6.8,388,297,88,15,0,2,39,61,12,7,3,0,272,3,16
2147,Mikel Rico,2.7,98,92,6,3,0,1,4,0,0,0,0,0,76,0,2
2148,Sergio Rico,29.0,889,549,337,62,0,0,0,0,0,0,0,0,517,3,0
2149,Asier Riesgo,14.0,392,254,134,54,0,0,0,0,0,0,0,0,221,4,0
2150,Sascha Riether,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2151,Emiliano Rigoni,5.8,242,222,19,4,0,7,47,3,11,5,5,0,148,1,16
2152,Luca Rigoni,19.6,546,534,10,8,0,4,7,2,0,0,0,0,432,2,9
2153,Nicola Rigoni,21.7,908,869,36,28,0,8,9,6,0,0,0,0,722,3,12
2154,Kevin Rimane,0.1,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
2155,Tomas Rincon,31.1,1412,1310,94,63,1,36,31,29,0,0,0,0,1081,8,19
2156,Renaud Ripart,33.4,1197,1034,160,4,3,1,77,136,0,0,0,0,849,3,57
2158,Mihailo Ristic,3.6,158,111,47,3,0,1,12,42,2,2,0,0,113,0,8
2159,Matt Ritchie,32.5,1586,1202,376,53,5,23,259,221,102,38,38,9,1034,8,70
2160,Cristian Rivera,18.8,696,674,20,17,0,4,9,3,0,0,0,0,546,2,28
2161,Arjen Robben,6.3,333,300,32,2,1,0,22,19,11,7,2,1,252,1,7
2162,Rober,31.7,1106,1041,59,55,0,15,1,4,0,0,0,0,898,6,12
2163,Sergi Roberto,23.2,1783,1626,152,23,6,2,27,129,0,0,0,0,1599,5,26
2164,Patrick Roberts,6.7,188,181,6,1,1,1,8,5,0,0,0,0,150,1,4
2165,Andrew Robertson,35.7,2840,2488,347,40,2,19,135,303,4,0,3,0,2285,5,51
2166,Joel Robles,5.0,187,143,42,15,0,0,0,0,0,0,0,0,147,2,0
2167,Marc Roca,34.6,1965,1894,69,65,12,31,5,2,2,2,0,0,1702,2,14
2168,Christopher Rocchia,0.0,7,6,1,0,0,0,1,1,0,0,0,0,6,0,0
