,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
840,Alexander Esswein,de GER,"FW,MF",Augsburg,Bundesliga,24.0,1990.0,9.6,0.0,0.0,,9.0,,,,,,,,
841,Marcelo Estigarribia,py PAR,"DF,MF",Atalanta,Serie A,26.0,1987.0,7.0,1.0,0.0,,11.0,,,,,,,,
842,Samuel Eto'o,cm CMR,FW,Everton,Premier League,33.0,1981.0,8.7,1.0,0.0,,6.0,,,,,,,,
843,Samuel Eto'o,cm CMR,FW,Sampdoria,Serie A,33.0,1981.0,13.6,1.0,0.0,,13.0,,,,,,,,
844,Beñat Etxebarria,es ESP,MF,Athletic Club,La Liga,27.0,1987.0,19.0,4.0,0.0,,34.0,,,,,,,,
845,Xabier Etxeita,es ESP,DF,Athletic Club,La Liga,26.0,1987.0,21.9,5.0,1.0,,22.0,,,,,,,,
846,Lucas Evangelista,br BRA,MF,Udinese,Serie A,19.0,1995.0,1.5,0.0,0.0,,2.0,,,,,,,,
847,Jonny Evans,nir NIR,DF,Manchester Utd,Premier League,26.0,1988.0,12.1,1.0,0.0,,7.0,,,,,,,,
848,Patrice Evra,fr FRA,DF,Juventus,Serie A,33.0,1981.0,19.9,4.0,0.0,,26.0,,,,,,,,
849,Valentin Eysseric,fr FRA,"FW,MF",Nice,Ligue 1,22.0,1992.0,25.7,5.0,0.0,,43.0,,,,,,,,
850,Łukasz Fabiański,pl POL,GK,Swansea City,Premier League,29.0,1985.0,36.8,0.0,1.0,,0.0,,,,,,,,
851,Fabinho,br BRA,"DF,MF",Monaco,Ligue 1,20.0,1993.0,35.2,4.0,0.0,,55.0,,,,,,,,
852,Cesc Fàbregas,es ESP,"FW,MF",Chelsea,Premier League,27.0,1987.0,32.0,11.0,1.0,,30.0,,,,,,,,
853,Fabricio,es ESP,GK,La Coruña,La Liga,26.0,1987.0,31.0,2.0,0.0,,0.0,,,,,,,,
854,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,25.0,1988.0,25.0,0.0,0.0,,0.0,,,,,,,,
855,Fayçal Fajr,ma MAR,MF,Elche,La Liga,25.0,1988.0,28.5,2.0,1.0,,40.0,,,,,,,,
856,Radamel Falcao,co COL,FW,Manchester Utd,Premier League,28.0,1986.0,14.3,2.0,0.0,,21.0,,,,,,,,
858,Radamel Falcao,co COL,FW,Monaco,Ligue 1,28.0,1986.0,1.4,0.0,0.0,,6.0,,,,,,,,
859,Alioune Fall,fr FRA,MF,Evian,Ligue 1,19.0,1994.0,4.1,2.0,0.0,,12.0,,,,,,,,
860,Iago Falque,es ESP,"FW,MF",Genoa,Serie A,24.0,1990.0,25.9,6.0,0.0,,21.0,,,,,,,,
861,Rod Fanni,fr FRA,DF,Marseille,Ligue 1,32.0,1981.0,25.0,2.0,1.0,,25.0,,,,,,,,
862,Mohamed Fares,dz ALG,"DF,FW",Hellas Verona,Serie A,18.0,1996.0,0.0,0.0,0.0,,0.0,,,,,,,,
863,Jefferson Farfán,pe PER,"FW,MF",Schalke 04,Bundesliga,29.0,1984.0,6.3,2.0,0.0,,8.0,,,,,,,,
864,Diego Farias,br BRA,FW,Cagliari,Serie A,24.0,1990.0,19.8,7.0,0.0,,23.0,,,,,,,,
865,Luis Fariña,ar ARG,"FW,MF",La Coruña,La Liga,23.0,1991.0,13.2,1.0,1.0,,18.0,,,,,,,,
866,Alexander Farnerud,se SWE,MF,Torino,Serie A,30.0,1984.0,14.2,2.0,0.0,,31.0,,,,,,,,
867,Mohammed Fatau,gh GHA,MF,Rayo Vallecano,La Liga,21.0,1992.0,7.8,4.0,0.0,,20.0,,,,,,,,
868,Julien Faubert,fr FRA,"DF,FW",Bordeaux,Ligue 1,30.0,1983.0,10.8,0.0,0.0,,12.0,,,,,,,,
869,Alejandro Faurlín,ar ARG,MF,QPR,Premier League,27.0,1986.0,1.0,0.0,0.0,,1.0,,,,,,,,
870,Federico Fazio,ar ARG,DF,Tottenham,Premier League,27.0,1987.0,19.7,2.0,1.0,,15.0,,,,,,,,
871,Francesco Fedato,it ITA,FW,Sampdoria,Serie A,21.0,1992.0,0.5,0.0,0.0,,2.0,,,,,,,,
872,Zouhair Feddal,ma MAR,"DF,MF",Parma,Serie A,25.0,1989.0,12.0,2.0,0.0,,11.0,,,,,,,,
873,Zouhair Feddal,ma MAR,"DF,MF",Palermo,Serie A,25.0,1989.0,6.9,2.0,0.0,,9.0,,,,,,,,
874,Sofiane Feghouli,dz ALG,"FW,MF",Valencia,La Liga,24.0,1989.0,21.4,5.0,0.0,,27.0,,,,,,,,
875,Nabil Fekir,fr FRA,"FW,MF",Lyon,Ligue 1,21.0,1993.0,30.6,8.0,0.0,,76.0,,,,,,,,
876,Alex Felip,es ESP,MF,Getafe,La Liga,22.0,1992.0,1.1,0.0,0.0,,2.0,,,,,,,,
877,Felipe,br BRA,DF,Hannover 96,Bundesliga,27.0,1987.0,6.5,1.0,0.0,,7.0,,,,,,,,
878,Marouane Fellaini,be BEL,MF,Manchester Utd,Premier League,26.0,1987.0,20.3,5.0,1.0,,61.0,,,,,,,,
879,Leroy Fer,nl NED,MF,QPR,Premier League,24.0,1990.0,26.2,4.0,0.0,,32.0,,,,,,,,
880,Rio Ferdinand,eng ENG,DF,QPR,Premier League,35.0,1978.0,11.0,2.0,0.0,,4.0,,,,,,,,
881,Julien Féret,fr FRA,MF,Caen,Ligue 1,32.0,1982.0,32.4,3.0,0.0,,24.0,,,,,,,,
882,Bruno Fernandes,pt POR,"FW,MF",Udinese,Serie A,19.0,1994.0,17.9,5.0,0.0,,25.0,,,,,,,,
884,Gelson Fernandes,ch SUI,MF,Rennes,Ligue 1,27.0,1986.0,31.0,9.0,0.0,,69.0,,,,,,,,
885,Álex Fernández,es ESP,"DF,MF",Espanyol,La Liga,21.0,1992.0,1.9,0.0,0.0,,3.0,,,,,,,,
886,Augusto Fernández,ar ARG,MF,Celta Vigo,La Liga,28.0,1986.0,23.5,10.0,0.0,,51.0,,,,,,,,
887,Borja Fernández,es ESP,MF,Eibar,La Liga,33.0,1981.0,12.5,3.0,0.0,,35.0,,,,,,,,
888,Borja Fernández,es ESP,MF,Celta Vigo,La Liga,18.0,1995.0,2.2,1.0,0.0,,3.0,,,,,,,,
889,Carlos Fernández,es ESP,FW,Sevilla,La Liga,18.0,1996.0,0.1,0.0,0.0,,0.0,,,,,,,,
890,Federico Fernández,ar ARG,DF,Swansea City,Premier League,25.0,1989.0,27.5,0.0,0.0,,19.0,,,,,,,,
891,Matías Fernández,cl CHI,MF,Fiorentina,Serie A,28.0,1986.0,22.8,1.0,0.0,,32.0,,,,,,,,
892,Fernandinho,br BRA,"DF,MF",Manchester City,Premier League,29.0,1985.0,25.2,7.0,0.0,,61.0,,,,,,,,
893,Fernandinho,br BRA,"FW,MF",Hellas Verona,Serie A,28.0,1985.0,1.6,1.0,0.0,,2.0,,,,,,,,
894,Fernando,br BRA,MF,Manchester City,Premier League,27.0,1987.0,20.9,6.0,0.0,,31.0,,,,,,,,
895,Jordan Ferri,fr FRA,MF,Lyon,Ligue 1,22.0,1992.0,28.9,7.0,0.0,,54.0,,,,,,,,
896,Giannis Fetfatzidis,gr GRE,MF,Genoa,Serie A,23.0,1990.0,2.4,0.0,0.0,,2.0,,,,,,,,
897,Giannis Fetfatzidis,gr GRE,MF,Chievo,Serie A,23.0,1990.0,1.0,0.0,0.0,,1.0,,,,,,,,
898,Markus Feulner,de GER,MF,Augsburg,Bundesliga,32.0,1982.0,21.9,7.0,0.0,,40.0,,,,,,,,
899,Fidel,es ESP,MF,Córdoba,La Liga,24.0,1989.0,15.8,1.0,0.0,,15.0,,,,,,,,
900,Diogo Figueiras,pt POR,"DF,MF",Sevilla,La Liga,23.0,1991.0,20.4,7.0,0.0,,35.0,,,,,,,,
901,Maynor Figueroa,hn HON,DF,Hull City,Premier League,31.0,1983.0,2.3,0.0,0.0,,2.0,,,,,,,,
902,Gian Filippo Felicioli,it ITA,"DF,MF",Milan,Serie A,16.0,1997.0,0.1,0.0,0.0,,0.0,,,,,,,,
903,Alfreð Finnbogason,is ISL,FW,Real Sociedad,La Liga,25.0,1989.0,9.1,3.0,0.0,,27.0,,,,,,,,
904,Bård Finne,no NOR,"FW,MF",Köln,Bundesliga,19.0,1995.0,2.7,0.0,0.0,,2.0,,,,,,,,
905,Roberto Firmino,br BRA,"FW,MF",Hoffenheim,Bundesliga,22.0,1991.0,32.3,5.0,0.0,,73.0,,,,,,,,
906,Mathieu Flamini,fr FRA,MF,Arsenal,Premier League,30.0,1984.0,16.2,3.0,0.0,,21.0,,,,,,,,
907,Darren Fletcher,sct SCO,MF,Manchester Utd,Premier League,30.0,1984.0,4.1,1.0,0.0,,2.0,,,,,,,,
908,Darren Fletcher,sct SCO,MF,West Brom,Premier League,30.0,1984.0,15.0,2.0,0.0,,12.0,,,,,,,,
910,Steven Fletcher,sct SCO,FW,Sunderland,Premier League,27.0,1987.0,19.8,4.0,0.0,,22.0,,,,,,,,
911,Sergio Floccari,it ITA,FW,Sassuolo,Serie A,32.0,1981.0,11.1,1.0,0.0,,22.0,,,,,,,,
912,Alessandro Florenzi,it ITA,"DF,FW",Roma,Serie A,23.0,1991.0,25.5,9.0,0.0,,20.0,,,,,,,,
913,Antonio Floro Flores,it ITA,FW,Sassuolo,Serie A,31.0,1983.0,12.3,4.0,0.0,,24.0,,,,,,,,
914,Johannes Flum,de GER,MF,Eint Frankfurt,Bundesliga,26.0,1987.0,1.8,0.0,0.0,,2.0,,,,,,,,
915,Gueïda Fofana,fr FRA,"DF,MF",Lyon,Ligue 1,23.0,1991.0,0.5,0.0,0.0,,0.0,,,,,,,,
916,Mohamed Fofana,ml MLI,DF,Reims,Ligue 1,29.0,1985.0,12.1,4.0,0.0,,9.0,,,,,,,,
917,Leonardo Fontanesi,it ITA,DF,Sassuolo,Serie A,18.0,1996.0,2.7,0.0,0.0,,0.0,,,,,,,,
918,Andreu Fontàs,es ESP,DF,Celta Vigo,La Liga,24.0,1989.0,33.2,8.0,1.0,,23.0,,,,,,,,
919,José Fonte,pt POR,DF,Southampton,Premier League,30.0,1983.0,37.0,5.0,0.0,,30.0,,,,,,,,
920,Fraser Forster,eng ENG,GK,Southampton,Premier League,26.0,1988.0,29.1,1.0,0.0,,0.0,,,,,,,,
921,Odaïr Fortes,cv CPV,"FW,MF",Reims,Ligue 1,27.0,1987.0,24.3,1.0,0.0,,21.0,,,,,,,,
922,Ben Foster,eng ENG,GK,West Brom,Premier League,31.0,1983.0,27.6,2.0,0.0,,0.0,,,,,,,,
923,Dimitri Foulquier,fr FRA,"DF,MF",Granada,La Liga,21.0,1993.0,18.9,6.0,0.0,,31.0,,,,,,,,
924,Patrick Fradj,fr FRA,DF,Lens,Ligue 1,22.0,1992.0,0.1,0.0,0.0,,0.0,,,,,,,,
925,Edimar Fraga,br BRA,"DF,MF",Chievo,Serie A,28.0,1986.0,0.1,0.0,0.0,,0.0,,,,,,,,
926,Edimar Fraga,br BRA,"DF,MF",Córdoba,La Liga,28.0,1986.0,16.6,1.0,0.0,,13.0,,,,,,,,
927,Franco Fragapane,ar ARG,"FW,MF",Elche,La Liga,21.0,1993.0,0.3,0.0,0.0,,0.0,,,,,,,,
928,Mike Frantz,de GER,"FW,MF",Freiburg,Bundesliga,27.0,1986.0,13.3,3.0,0.0,,25.0,,,,,,,,
929,Sebastian Freis,de GER,"FW,MF",Freiburg,Bundesliga,29.0,1985.0,3.8,1.0,0.0,,5.0,,,,,,,,
930,Michael Frey,ch SUI,FW,Lille,Ligue 1,20.0,1994.0,7.9,2.0,0.0,,13.0,,,,,,,,
931,Nicolas Frey,fr FRA,DF,Chievo,Serie A,30.0,1984.0,29.4,6.0,0.0,,25.0,,,,,,,,
932,Giorgio Frezzolini,it ITA,GK,Atalanta,Serie A,38.0,1976.0,0.4,0.0,0.0,,0.0,,,,,,,,
933,Marvin Friedrich,de GER,DF,Schalke 04,Bundesliga,18.0,1995.0,2.7,0.0,0.0,,3.0,,,,,,,,
934,Clemens Fritz,de GER,"DF,MF",Werder Bremen,Bundesliga,33.0,1980.0,25.0,5.0,1.0,,36.0,,,,,,,,
936,Lukas Fröde,de GER,MF,Werder Bremen,Bundesliga,19.0,1995.0,0.0,0.0,0.0,,0.0,,,,,,,,
937,Zeki Fryers,eng ENG,DF,Crystal Palace,Premier League,21.0,1992.0,0.0,0.0,0.0,,0.0,,,,,,,,
938,Christian Fuchs,at AUT,"DF,MF",Schalke 04,Bundesliga,28.0,1986.0,19.0,3.0,0.0,,23.0,,,,,,,,
939,Javi Fuego,es ESP,MF,Valencia,La Liga,30.0,1984.0,33.3,9.0,1.0,,57.0,,,,,,,,
940,Jay Fulton,sct SCO,MF,Swansea City,Premier League,20.0,1994.0,1.3,0.0,0.0,,1.0,,,,,,,,
941,Darnell Furlong,eng ENG,"DF,MF",QPR,Premier League,18.0,1995.0,2.5,1.0,0.0,,4.0,,,,,,,,
942,Manolo Gabbiadini,it ITA,FW,Sampdoria,Serie A,22.0,1991.0,10.8,4.0,0.0,,13.0,,,,,,,,
943,Manolo Gabbiadini,it ITA,FW,Napoli,Serie A,22.0,1991.0,9.6,1.0,0.0,,11.0,,,,,,,,
944,Gabi,es ESP,MF,Atlético Madrid,La Liga,31.0,1983.0,28.8,14.0,1.0,,57.0,,,,,,,,
945,Marvin Gakpa,fr FRA,"FW,MF",Lorient,Ligue 1,20.0,1993.0,0.4,0.0,0.0,,1.0,,,,,,,,
946,Serge Gakpé,tg TOG,"FW,MF",Nantes,Ligue 1,27.0,1987.0,24.6,5.0,0.0,,35.0,,,,,,,,
947,Daniele Galloppa,it ITA,MF,Parma,Serie A,29.0,1985.0,7.9,6.0,1.0,,26.0,,,,,,,,
948,Brendan Galloway,zw ZIM,DF,Everton,Premier League,18.0,1996.0,1.9,1.0,0.0,,2.0,,,,,,,,
949,Álex Gálvez,es ESP,"DF,MF",Werder Bremen,Bundesliga,25.0,1989.0,17.0,6.0,0.0,,28.0,,,,,,,,
950,Rafa Gálvez,es ESP,"DF,MF",Elche,La Liga,21.0,1993.0,1.4,0.0,0.0,,5.0,,,,,,,,
951,Alessandro Gamberini,it ITA,DF,Chievo,Serie A,32.0,1981.0,15.6,2.0,0.0,,11.0,,,,,,,,
952,Cristian Gamboa,cr CRC,"DF,MF",West Brom,Premier League,24.0,1989.0,2.7,1.0,0.0,,1.0,,,,,,,,
953,Kévin Gameiro,fr FRA,FW,Sevilla,La Liga,27.0,1987.0,10.7,0.0,0.0,,6.0,,,,,,,,
954,Jesús Gámez,es ESP,DF,Atlético Madrid,La Liga,29.0,1985.0,12.0,3.0,0.0,,12.0,,,,,,,,
955,Idrissa Gana Gueye,sn SEN,MF,Lille,Ligue 1,24.0,1989.0,30.4,4.0,0.0,,46.0,,,,,,,,
956,Dominic Gape,eng ENG,MF,Southampton,Premier League,19.0,1994.0,0.0,0.0,0.0,,0.0,,,,,,,,
957,Luke Garbutt,eng ENG,"DF,MF",Everton,Premier League,21.0,1993.0,3.2,1.0,0.0,,1.0,,,,,,,,
958,Borja García,es ESP,"FW,MF",Córdoba,La Liga,23.0,1990.0,21.9,2.0,1.0,,19.0,,,,,,,,
959,Dani García,es ESP,MF,Eibar,La Liga,24.0,1990.0,32.8,11.0,1.0,,58.0,,,,,,,,
960,Raúl García,es ESP,"FW,MF",Atlético Madrid,La Liga,28.0,1986.0,19.0,8.0,0.0,,44.0,,,,,,,,
962,Rubén García,es ESP,"FW,MF",Levante,La Liga,21.0,1993.0,15.2,2.0,0.0,,23.0,,,,,,,,
963,Samu García,es ESP,"FW,MF",Málaga,La Liga,24.0,1990.0,24.8,8.0,1.0,,39.0,,,,,,,,
964,Santiago García,ar ARG,DF,Werder Bremen,Bundesliga,26.0,1988.0,20.8,8.0,0.0,,39.0,,,,,,,,
965,Sergio García,es ESP,"FW,MF",Espanyol,La Liga,31.0,1983.0,33.5,9.0,0.0,,39.0,,,,,,,,
966,Craig Gardner,eng ENG,MF,West Brom,Premier League,27.0,1986.0,29.8,10.0,0.0,,58.0,,,,,,,,
967,Florin Gardoș,ro ROU,"DF,MF",Southampton,Premier League,25.0,1988.0,6.4,1.0,0.0,,7.0,,,,,,,,
968,Cyriack Garel,fr FRA,GK,Reims,Ligue 1,18.0,1996.0,0.8,0.0,0.0,,0.0,,,,,,,,
969,Walter Gargano,uy URU,MF,Napoli,Serie A,30.0,1984.0,16.6,6.0,0.0,,34.0,,,,,,,,
970,Luca Garritano,it ITA,"FW,MF",Cesena,Serie A,20.0,1994.0,1.3,1.0,0.0,,2.0,,,,,,,,
971,Mario Gaspar,es ESP,DF,Villarreal,La Liga,23.0,1990.0,31.6,5.0,0.0,,24.0,,,,,,,,
972,Lamine Gassama,sn SEN,DF,Lorient,Ligue 1,24.0,1989.0,30.0,6.0,0.0,,27.0,,,,,,,,
973,Daniele Gastaldello,it ITA,DF,Sampdoria,Serie A,31.0,1983.0,13.2,3.0,0.0,,14.0,,,,,,,,
974,Gianluca Gaudino,de GER,MF,Bayern Munich,Bundesliga,17.0,1996.0,4.2,0.0,0.0,,8.0,,,,,,,,
975,Jaime Gavilán,es ESP,MF,Levante,La Liga,29.0,1985.0,0.8,1.0,0.0,,3.0,,,,,,,,
976,Dwight Gayle,eng ENG,FW,Crystal Palace,Premier League,23.0,1990.0,12.2,1.0,0.0,,18.0,,,,,,,,
977,Jon Gaztañaga,es ESP,"DF,MF",Real Sociedad,La Liga,23.0,1991.0,1.7,1.0,0.0,,2.0,,,,,,,,
978,Paulo Gazzaniga,ar ARG,GK,Southampton,Premier League,22.0,1992.0,2.0,0.0,0.0,,0.0,,,,,,,,
979,Alessandro Gazzi,it ITA,MF,Torino,Serie A,31.0,1983.0,26.7,13.0,0.0,,36.0,,,,,,,,
980,Marcello Gazzola,it ITA,DF,Sassuolo,Serie A,29.0,1985.0,16.2,4.0,0.0,,11.0,,,,,,,,
981,Jean-Philippe Gbamin,ci CIV,"DF,MF",Lens,Ligue 1,18.0,1995.0,30.2,4.0,1.0,,33.0,,,,,,,,
982,David de Gea,es ESP,GK,Manchester Utd,Premier League,23.0,1990.0,36.8,0.0,0.0,,0.0,,,,,,,,
983,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,Bundesliga,27.0,1986.0,25.3,0.0,0.0,,27.0,,,,,,,,
984,Alexandre Geijo,es ESP,FW,Udinese,Serie A,32.0,1982.0,4.4,0.0,0.0,,13.0,,,,,,,,
985,Johannes Geis,de GER,"DF,MF",Mainz 05,Bundesliga,20.0,1993.0,33.0,4.0,0.0,,57.0,,,,,,,,
986,Romain Genevois,ht HAI,DF,Nice,Ligue 1,26.0,1987.0,32.6,3.0,0.0,,33.0,,,,,,,,
988,Santiago Gentiletti,ar ARG,DF,Lazio,Serie A,29.0,1985.0,4.6,1.0,0.0,,8.0,,,,,,,,
989,Christian Gentner,de GER,MF,Stuttgart,Bundesliga,28.0,1985.0,32.6,6.0,0.0,,49.0,,,,,,,,
990,Yannick Gerhardt,de GER,"DF,MF",Köln,Bundesliga,20.0,1994.0,9.3,2.0,0.0,,14.0,,,,,,,,
991,Valère Germain,fr FRA,FW,Monaco,Ligue 1,24.0,1990.0,9.3,0.0,0.0,,11.0,,,,,,,,
992,Steven Gerrard,eng ENG,MF,Liverpool,Premier League,34.0,1980.0,24.8,7.0,1.0,,11.0,,,,,,,,
993,Gervinho,ci CIV,"FW,MF",Roma,Serie A,27.0,1987.0,21.1,1.0,0.0,,14.0,,,,,,,,
994,Abdelkader Ghezzal,dz ALG,FW,Parma,Serie A,29.0,1984.0,12.0,0.0,0.0,,20.0,,,,,,,,
995,Rachid Ghezzal,dz ALG,"FW,MF",Lyon,Ligue 1,22.0,1992.0,6.6,0.0,0.0,,9.0,,,,,,,,
996,Nabil Ghilas,dz ALG,"FW,MF",Córdoba,La Liga,24.0,1990.0,23.3,1.0,0.0,,28.0,,,,,,,,
997,Faouzi Ghoulam,dz ALG,DF,Napoli,Serie A,23.0,1991.0,19.5,7.0,1.0,,26.0,,,,,,,,
998,Emanuele Giaccherini,it ITA,"FW,MF",Sunderland,Premier League,29.0,1985.0,3.4,2.0,0.0,,4.0,,,,,,,,
999,Kieran Gibbs,eng ENG,"DF,MF",Arsenal,Premier League,24.0,1989.0,18.4,3.0,0.0,,17.0,,,,,,,,
1000,Darron Gibson,ie IRL,MF,Everton,Premier League,26.0,1987.0,4.6,0.0,0.0,,4.0,,,,,,,,
1001,Fabian Giefer,de GER,GK,Schalke 04,Bundesliga,24.0,1990.0,1.5,1.0,0.0,,0.0,,,,,,,,
1002,André-Pierre Gignac,fr FRA,"FW,MF",Marseille,Ligue 1,28.0,1985.0,34.2,3.0,0.0,,61.0,,,,,,,,
1003,Carles Gil,es ESP,"FW,MF",Aston Villa,Premier League,21.0,1992.0,4.0,1.0,0.0,,3.0,,,,,,,,
1004,Carles Gil,es ESP,"FW,MF",Valencia,La Liga,21.0,1992.0,3.1,0.0,0.0,,3.0,,,,,,,,
1005,Alberto Gilardino,it ITA,FW,Fiorentina,Serie A,32.0,1982.0,8.9,0.0,0.0,,13.0,,,,,,,,
1006,Guillaume Gillet,be BEL,"DF,MF",Bastia,Ligue 1,30.0,1984.0,37.2,6.0,0.0,,45.0,,,,,,,,
1007,Jean-François Gillet,be BEL,GK,Torino,Serie A,35.0,1979.0,12.0,0.0,0.0,,0.0,,,,,,,,
1008,Álvaro Giménez,es ESP,"FW,MF",Elche,La Liga,23.0,1991.0,4.3,2.0,0.0,,11.0,,,,,,,,
1009,Daniel Ginczek,de GER,FW,Stuttgart,Bundesliga,23.0,1991.0,13.9,3.0,0.0,,21.0,,,,,,,,
1010,Marco van Ginkel,nl NED,MF,Milan,Serie A,21.0,1992.0,14.5,3.0,0.0,,26.0,,,,,,,,
1011,Matthias Ginter,de GER,"DF,MF",Dortmund,Bundesliga,20.0,1994.0,9.4,1.0,0.0,,13.0,,,,,,,,
1012,Luigi Giorgi,it ITA,MF,Cesena,Serie A,27.0,1987.0,23.0,9.0,0.0,,37.0,,,,,,,,
1014,Sebastian Giovinco,it ITA,"FW,MF",Juventus,Serie A,27.0,1987.0,2.1,0.0,0.0,,1.0,,,,,,,,
1015,Thibault Giresse,fr FRA,MF,Guingamp,Ligue 1,33.0,1981.0,23.1,2.0,0.0,,21.0,,,,,,,,
1016,Olivier Giroud,fr FRA,FW,Arsenal,Premier League,27.0,1986.0,20.7,5.0,1.0,,38.0,,,,,,,,
1017,Dylan Gissi,ch SUI,"DF,MF",Montpellier,Ligue 1,23.0,1991.0,0.5,1.0,0.0,,3.0,,,,,,,,
1018,Shay Given,ie IRL,GK,Aston Villa,Premier League,38.0,1976.0,3.0,1.0,0.0,,0.0,,,,,,,,
1019,Gaël Givet,fr FRA,DF,Evian,Ligue 1,32.0,1981.0,1.0,0.0,0.0,,0.0,,,,,,,,
1020,Kamil Glik,pl POL,"DF,MF",Torino,Serie A,26.0,1988.0,31.0,7.0,0.0,,34.0,,,,,,,,
1021,Christopher Glombard,fr FRA,"DF,MF",Reims,Ligue 1,25.0,1989.0,4.0,0.0,0.0,,9.0,,,,,,,,
1022,Assane Gnoukouri,ci CIV,MF,Inter,Serie A,17.0,1996.0,1.9,1.0,0.0,,5.0,,,,,,,,
1023,Massimo Gobbi,it ITA,"DF,MF",Parma,Serie A,33.0,1980.0,30.5,10.0,0.0,,52.0,,,,,,,,
1024,Diego Godín,uy URU,DF,Atlético Madrid,La Liga,28.0,1986.0,34.0,11.0,0.0,,22.0,,,,,,,,
1025,Pierluigi Gollini,it ITA,GK,Hellas Verona,Serie A,19.0,1995.0,3.0,0.0,0.0,,0.0,,,,,,,,
1026,André Gomes,pt POR,MF,Valencia,La Liga,21.0,1993.0,28.2,9.0,1.0,,72.0,,,,,,,,
1027,Ibai Gómez,es ESP,"FW,MF",Athletic Club,La Liga,24.0,1989.0,11.2,2.0,0.0,,10.0,,,,,,,,
1028,Jordi Gómez,es ESP,MF,Sunderland,Premier League,29.0,1985.0,21.6,7.0,0.0,,34.0,,,,,,,,
1029,Mario Gómez,de GER,FW,Fiorentina,Serie A,29.0,1985.0,15.5,3.0,0.0,,34.0,,,,,,,,
1030,Moi Gómez,es ESP,"FW,MF",Villarreal,La Liga,20.0,1994.0,18.0,6.0,0.0,,25.0,,,,,,,,
1031,Abel Gómez Moreno,es ESP,MF,Córdoba,La Liga,32.0,1982.0,13.9,2.0,0.0,,4.0,,,,,,,,
1032,Papu Gómez,ar ARG,"FW,MF",Atalanta,Serie A,26.0,1988.0,16.6,1.0,1.0,,12.0,,,,,,,,
1033,Sergi Gómez,es ESP,DF,Celta Vigo,La Liga,22.0,1992.0,14.3,5.0,0.0,,17.0,,,,,,,,
1034,Bafétimbi Gomis,fr FRA,FW,Swansea City,Premier League,28.0,1985.0,18.3,0.0,0.0,,24.0,,,,,,,,
1035,Kévin Gomis,gw GNB,DF,Nice,Ligue 1,25.0,1989.0,13.3,4.0,1.0,,24.0,,,,,,,,
1036,Rémi Gomis,sn SEN,MF,Nantes,Ligue 1,30.0,1984.0,14.0,8.0,0.0,,30.0,,,,,,,,
1037,Maxime Gonalons,fr FRA,MF,Lyon,Ligue 1,25.0,1989.0,34.8,6.0,0.0,,48.0,,,,,,,,
1038,Abraham González,es ESP,MF,Espanyol,La Liga,29.0,1985.0,14.0,2.0,0.0,,20.0,,,,,,,,
1040,Adrián González,es ESP,MF,Elche,La Liga,26.0,1988.0,21.2,8.0,0.0,,32.0,,,,,,,,
1041,Alejandro González,uy URU,DF,Hellas Verona,Serie A,26.0,1988.0,3.7,1.0,0.0,,6.0,,,,,,,,
1042,Alejandro González,uy URU,DF,Cagliari,Serie A,26.0,1988.0,5.1,2.0,0.0,,6.0,,,,,,,,
1043,Álvaro González,uy URU,MF,Torino,Serie A,29.0,1984.0,1.5,1.0,0.0,,2.0,,,,,,,,
1044,Álvaro González,uy URU,MF,Lazio,Serie A,29.0,1984.0,2.5,1.0,0.0,,1.0,,,,,,,,
1045,Álvaro González,es ESP,DF,Espanyol,La Liga,24.0,1990.0,34.9,13.0,0.0,,33.0,,,,,,,,
1046,Giancarlo González,cr CRC,DF,Palermo,Serie A,26.0,1988.0,27.7,6.0,0.0,,14.0,,,,,,,,
1047,Mikel González,es ESP,DF,Real Sociedad,La Liga,28.0,1985.0,13.8,5.0,1.0,,14.0,,,,,,,,
1048,Leon Goretzka,de GER,MF,Schalke 04,Bundesliga,19.0,1995.0,4.3,1.0,0.0,,7.0,,,,,,,,
1049,Lukas Görtler,de GER,"FW,MF",Bayern Munich,Bundesliga,20.0,1994.0,0.2,0.0,0.0,,0.0,,,,,,,,
1050,Ashton Götz,de GER,"DF,MF",Hamburger SV,Bundesliga,21.0,1993.0,6.5,1.0,0.0,,4.0,,,,,,,,
1051,Mario Götze,de GER,"FW,MF",Bayern Munich,Bundesliga,22.0,1992.0,24.9,1.0,0.0,,34.0,,,,,,,,
1052,Mohamed Gouaida,tn TUN,MF,Hamburger SV,Bundesliga,21.0,1993.0,7.6,1.0,0.0,,12.0,,,,,,,,
1053,Yoan Gouffran,fr FRA,"FW,MF",Newcastle Utd,Premier League,28.0,1986.0,21.8,3.0,0.0,,21.0,,,,,,,,
1054,Yoann Gourcuff,fr FRA,MF,Lyon,Ligue 1,28.0,1986.0,8.6,1.0,0.0,,16.0,,,,,,,,
1055,Max Gradel,ci CIV,"FW,MF",Saint-Étienne,Ligue 1,26.0,1987.0,24.4,6.0,0.0,,41.0,,,,,,,,
