,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
202,Nicolo Barella,Inter,8.7,659,8,96,344,224,13,659,17,9,52.9,6,35.3,446,1989,835,12,17,2,13,12,513,36
203,Gabriel Bares,Montpellier,0.5,45,3,10,29,7,1,45,2,1,50.0,1,50.0,24,121,28,1,0,0,0,1,30,0
204,Ross Barkley,Aston Villa,4.4,295,11,49,170,79,11,295,6,5,83.3,1,16.7,177,888,427,10,8,1,4,4,207,8
205,Aymen Barkok,Mainz 05,0.8,47,2,9,22,17,1,47,3,0,0.0,2,66.7,22,139,75,2,0,0,0,0,29,6
206,Harvey Barnes,Newcastle Utd,6.8,274,6,41,86,147,39,274,19,8,42.1,7,36.8,201,1472,786,31,16,16,15,8,223,63
208,Enzo Barrenechea,Valencia,5.5,307,12,73,213,24,6,307,5,1,20.0,3,60.0,135,510,214,3,1,0,4,5,188,3
209,Ander Barrenetxea,Real Sociedad,6.1,322,8,54,113,159,30,322,29,9,31.0,19,65.5,208,1379,630,24,14,11,23,12,230,71
210,Pablo Barrios,Atlético Madrid,8.9,595,19,133,303,161,10,595,12,7,58.3,4,33.3,360,1757,835,10,11,2,19,9,440,26
211,Thierno Barry,Villarreal,9.7,256,8,15,97,148,48,256,17,3,17.6,10,58.8,140,941,394,16,14,10,36,15,194,55
212,Davide Bartesaghi,Milan,0.1,3,0,0,3,0,0,3,0,0,0.0,0,0.0,3,4,3,0,0,0,0,0,3,0
213,Marc Bartra,Betis,7.3,512,53,303,195,19,9,512,6,3,50.0,3,50.0,306,1476,1002,2,3,0,4,2,344,1
214,Federico Baschirotto,Lecce,14.0,734,149,472,242,20,11,734,1,1,100.0,0,0.0,339,1605,860,5,4,0,4,0,425,1
215,Daniele Baselli,Como,0.2,31,1,6,23,2,0,31,0,0,0.0,0,0.0,22,134,45,2,0,0,1,0,24,0
216,Calvin Bassey,Fulham,13.0,927,135,468,426,38,5,927,9,3,33.3,3,33.3,631,2723,1403,7,8,0,12,5,656,6
217,Aboubacar Bassinga,Las Palmas,0.0,4,0,0,4,0,0,4,0,0,0.0,0,0.0,3,11,4,0,0,0,0,1,3,0
218,Alessandro Bastoni,Inter,10.2,940,58,253,492,197,7,940,2,1,50.0,0,0.0,624,3224,2059,24,31,0,9,2,693,36
219,Augusto Batalla,Rayo Vallecano,10.0,375,306,366,9,0,0,375,1,1,100.0,0,0.0,221,1200,773,0,0,0,0,0,182,0
220,Dylan Batubinsika,Saint-Étienne,11.6,656,83,361,287,12,5,656,8,5,62.5,2,25.0,344,2069,1249,7,1,0,3,0,410,1
221,Maximilian Bauer,Augsburg,5.9,314,30,125,173,17,0,314,0,0,0.0,0,0.0,158,673,347,3,4,0,5,1,196,6
222,Oliver Baumann,Hoffenheim,12.0,514,427,507,8,0,0,514,0,0,0.0,0,0.0,307,1251,752,0,0,0,0,0,270,0
223,Christoph Baumgartner,RB Leipzig,6.0,297,10,47,149,112,24,297,18,8,44.4,8,44.4,153,974,509,11,13,3,14,14,197,38
224,Rafael Bauza,Espanyol,1.7,64,5,18,33,14,1,64,2,1,50.0,1,50.0,34,179,101,1,2,0,1,0,36,3
225,Adrian Beck,Heidenheim,4.5,246,15,73,124,56,10,246,12,7,58.3,5,41.7,118,633,243,5,4,0,11,7,129,13
226,Sheraldo Becker,Real Sociedad,7.0,233,7,31,67,138,24,233,6,3,50.0,1,16.7,148,1130,618,27,7,11,11,2,176,61
227,Timo Becker,Holstein Kiel,11.5,543,47,278,203,65,13,543,10,5,50.0,5,50.0,229,1318,667,12,10,1,17,6,270,22
228,Jan Bednarek,Southampton,10.9,1052,205,554,485,18,4,1052,2,2,100.0,0,0.0,604,2290,1186,4,4,1,1,0,770,1
229,Donny van de Beek,Girona,7.2,287,6,55,129,106,29,287,9,4,44.4,5,55.6,141,668,240,8,7,1,6,9,203,45
230,Kevin Behrens,Wolfsburg,1.1,52,1,4,19,29,11,52,1,0,0.0,1,100.0,16,64,27,1,0,1,3,1,40,12
231,Maximilian Beier,Dortmund,6.6,211,3,31,79,104,21,211,23,8,34.8,14,60.9,107,522,266,8,7,2,13,12,137,32
232,Reda Belahyane,Hellas Verona,11.9,586,27,158,365,78,5,586,34,23,67.6,9,26.5,373,2207,1030,12,11,3,17,15,413,9
234,Haris Belkebla,Angers,8.0,407,20,136,234,40,4,407,8,0,0.0,6,75.0,214,1044,404,1,5,1,12,4,272,8
235,Yassin Belkhdim,Angers,5.5,253,19,93,128,38,6,253,7,1,14.3,5,71.4,120,645,271,8,2,1,14,4,129,14
236,Stefan Bell,Mainz 05,5.8,386,50,218,159,13,12,386,1,0,0.0,1,100.0,181,804,369,4,0,0,4,1,209,2
237,Raoul Bellanova,Torino,1.0,51,5,19,19,13,1,51,1,0,0.0,1,100.0,34,228,127,4,3,0,1,0,33,5
238,Raoul Bellanova,Atalanta,8.6,451,11,95,170,192,12,451,17,8,47.1,7,41.2,238,1466,783,28,15,1,13,2,286,65
239,Jean-Ricner Bellegarde,Wolves,6.9,252,8,47,102,107,16,252,29,3,10.3,16,55.2,163,1042,492,16,11,6,10,9,172,30
240,Hector Bellerin,Betis,5.8,354,22,110,176,69,10,354,8,6,75.0,2,25.0,196,695,326,3,4,0,5,1,225,20
241,Jude Bellingham,Real Madrid,9.2,641,7,95,344,207,32,640,22,13,59.1,8,36.4,417,2038,946,28,17,5,19,11,519,39
242,Jeanuel Belocian,Leverkusen,0.5,36,2,9,16,11,0,36,1,1,100.0,0,0.0,13,64,32,0,2,0,1,0,27,1
243,Andrea Belotti,Como,3.7,102,4,14,45,45,18,102,4,2,50.0,1,25.0,42,202,88,4,3,2,2,5,67,19
244,Fran Beltran,Celta Vigo,9.2,565,18,127,369,70,6,565,3,2,66.7,1,33.3,331,1640,770,11,11,1,8,11,417,13
245,Lucas Beltran,Fiorentina,5.9,242,2,18,142,87,17,241,5,3,60.0,2,40.0,156,809,339,9,6,2,8,7,195,33
246,Eliesse Ben Seghir,Monaco,9.3,586,1,48,248,297,30,585,44,15,34.1,27,61.4,396,2617,1451,44,46,14,36,18,464,91
247,Carlos Benavidez,Alavés,2.6,118,7,29,76,16,1,118,3,2,66.7,1,33.3,77,393,187,2,1,1,0,0,69,2
248,Adrian Benedyczak,Parma,1.2,44,2,8,22,14,3,44,1,0,0.0,1,100.0,24,100,65,3,2,0,3,2,36,7
249,Laszlo Benes,Union Berlin,1.9,113,0,21,53,41,3,113,2,1,50.0,1,50.0,60,239,104,2,1,1,5,2,60,10
250,Iker Benito,Osasuna,0.4,18,1,4,11,4,0,18,1,0,0.0,1,100.0,8,60,25,2,1,0,1,0,13,4
251,Ismael Bennacer,Milan,0.6,49,0,5,29,15,0,49,3,3,100.0,0,0.0,30,129,44,0,1,0,0,1,42,0
252,Said Benrahma,Lyon,6.3,336,0,34,127,177,24,336,23,7,30.4,15,65.2,210,1432,722,32,16,9,13,7,258,80
253,Ramy Bensebaini,Dortmund,6.8,502,18,133,265,106,14,502,4,1,25.0,2,50.0,246,1065,539,11,12,1,4,3,311,29
254,Rodrigo Bentancur,Tottenham,5.9,459,18,106,266,91,7,459,6,2,33.3,3,50.0,283,1204,499,5,9,2,3,4,323,3
255,Lucas Beraldo,Paris S-G,8.4,838,65,297,506,38,4,838,0,0,0.0,0,0.0,538,2269,1311,4,8,0,4,2,672,0
256,Yuri Berchiche,Athletic Club,10.1,689,40,193,377,124,6,689,8,4,50.0,3,37.5,320,1624,941,20,15,1,6,1,380,27
257,Alex Berenguer,Athletic Club,9.0,431,8,31,163,245,29,430,27,12,44.4,13,48.1,224,1430,792,25,14,11,19,10,290,73
258,Sander Berge,Fulham,6.8,406,24,116,237,54,4,406,3,1,33.3,2,66.7,237,1171,442,5,6,2,2,4,245,0
260,Lucas Bergvall,Tottenham,0.6,84,1,8,40,37,2,84,5,3,60.0,2,40.0,47,186,51,1,1,0,3,3,59,4
261,Medon Berisha,Lecce,0.9,61,0,3,26,32,3,61,1,0,0.0,0,0.0,37,187,94,2,1,1,0,0,40,6
262,Mergim Berisha,Hoffenheim,3.4,79,5,10,28,41,10,79,6,2,33.3,4,66.7,50,149,73,2,3,1,4,2,58,15
263,Adrian Bernabe,Parma,10.0,711,31,185,388,149,3,711,20,9,45.0,6,30.0,433,2031,1231,20,20,1,10,7,494,7
264,Marc Bernal,Barcelona,2.7,184,4,47,116,21,1,184,3,2,66.7,1,33.3,97,461,150,0,2,0,2,2,137,2
265,Bernardo,Bochum,0.8,81,5,32,47,2,0,81,0,0,0.0,0,0.0,50,263,108,2,2,0,1,0,52,1
266,Juan Bernat,Villarreal,0.5,42,2,10,13,19,3,42,3,0,0.0,3,100.0,25,102,55,2,2,0,1,2,28,6
267,Alexander Bernhardsson,Holstein Kiel,2.1,69,1,16,33,23,3,69,7,3,42.9,4,57.1,29,200,107,2,3,0,5,3,44,7
268,Victor Bernth Kristiansen,Leicester City,10.5,658,53,257,301,105,2,658,9,3,33.3,6,66.7,322,1452,709,14,4,0,3,7,351,26
269,Matus Bero,Bochum,9.2,442,18,77,231,140,11,442,13,4,30.8,9,69.2,225,921,420,7,9,2,14,8,246,25
270,Juan Berrocal,Getafe,6.1,238,30,132,100,6,4,238,0,0,0.0,0,0.0,91,423,195,1,0,0,1,0,88,1
271,Dimitry Bertaud,Montpellier,3.0,99,83,99,0,0,0,99,0,0,0.0,0,0.0,47,265,138,0,0,0,0,0,38,0
272,Beto,Everton,2.1,60,3,3,26,32,15,60,7,4,57.1,3,42.9,32,192,82,3,3,1,7,3,48,12
273,Sam Beukema,Bologna,12.5,901,75,360,497,48,11,901,0,0,0.0,0,0.0,573,3503,1990,11,15,0,4,3,632,3
274,Alessandro Bianco,Monza,8.4,513,17,136,310,73,8,513,12,5,41.7,5,41.7,339,1918,858,14,11,3,15,9,369,6
275,Alessandro Bianco,Fiorentina,0.2,14,0,2,11,1,0,14,0,0,0.0,0,0.0,8,48,30,0,0,0,1,0,8,1
276,Jaka Bijol,Udinese,13.0,763,95,372,366,30,16,763,0,0,0.0,0,0.0,426,2633,1508,9,6,0,8,1,479,2
277,El Bilal Toure,Stuttgart,3.5,112,1,4,39,71,20,112,4,3,75.0,1,25.0,59,279,115,4,4,4,10,1,92,21
278,Philip Billing,Bournemouth,0.4,28,0,2,15,11,2,28,1,0,0.0,0,0.0,15,66,28,0,0,0,0,3,18,4
279,Cristiano Biraghi,Fiorentina,4.8,335,28,120,150,65,1,335,0,0,0.0,0,0.0,178,695,296,3,2,1,3,0,229,17
280,Samuele Birindelli,Monza,2.2,115,5,32,48,37,3,115,0,0,0.0,0,0.0,64,241,88,0,1,0,3,2,68,10
281,Tom Bischof,Hoffenheim,8.6,603,27,131,309,167,13,603,12,7,58.3,5,41.7,284,1430,715,18,6,5,8,6,326,30
282,Yves Bissouma,Tottenham,6.5,464,36,134,254,81,2,464,14,5,35.7,9,64.3,285,1730,713,9,9,0,13,4,334,0
283,Leonardo Bittencourt,Werder Bremen,5.1,375,4,80,218,80,7,375,3,1,33.3,1,33.3,260,1287,523,9,4,1,3,0,287,14
284,Emmanuel Biumla,Angers,8.1,353,64,233,116,7,6,353,9,6,66.7,3,33.3,200,1083,607,0,0,0,5,2,223,0
286,Marco Bizot,Brest,13.0,493,434,491,2,0,0,493,0,0,0.0,0,0.0,269,1308,591,0,0,0,1,0,245,0
287,Bjarki Bjarkason,Venezia,0.0,4,0,2,1,1,0,4,0,0,0.0,0,0.0,4,16,8,0,1,0,0,0,4,1
288,Antonio Blanco,Alavés,10.3,478,25,113,292,80,3,478,8,6,75.0,2,25.0,243,1112,458,2,11,0,12,12,267,5
289,Ludovic Blas,Rennes,11.7,630,6,49,261,327,60,630,57,17,29.8,38,66.7,401,2335,1121,39,22,16,38,18,461,98
290,Daley Blind,Girona,11.1,1085,62,370,604,119,6,1085,10,7,70.0,3,30.0,700,3914,2171,20,26,0,6,4,842,15
291,Myron Boadu,Bochum,3.9,72,5,6,25,42,11,72,1,1,100.0,0,0.0,53,275,119,3,5,1,7,3,54,20
292,Augustine Boakye,Saint-Étienne,3.7,146,2,14,61,73,9,146,15,10,66.7,5,33.3,73,477,258,11,11,2,5,11,101,21
293,Sacha Boey,Bayern Munich,1.7,143,2,25,64,55,5,143,7,3,42.9,4,57.1,79,331,136,4,3,2,4,0,95,15
294,Jeremie Boga,Nice,6.8,264,2,33,110,127,36,264,36,16,44.4,19,52.8,164,1404,943,34,15,15,7,11,191,44
295,Lamare Bogarde,Aston Villa,2.4,158,6,38,99,22,1,158,3,2,66.7,0,0.0,95,496,288,7,4,1,2,6,108,7
296,Emil Bohinen,Genoa,1.8,109,12,30,52,28,3,109,0,0,0.0,0,0.0,51,463,224,6,3,0,4,2,72,2
297,Adama Boiro,Athletic Club,3.7,187,13,47,95,45,2,187,7,3,42.9,3,42.9,82,377,172,5,6,1,8,4,95,7
298,Willy Boly,Nott'ham Forest,1.0,71,16,44,25,2,1,71,0,0,0.0,0,0.0,32,111,33,0,0,0,1,0,39,0
299,Moise Bombito,Nice,10.7,726,102,382,335,14,4,726,9,7,77.8,1,11.1,417,2181,1215,9,3,0,7,1,496,2
300,Warren Bondo,Monza,11.9,472,19,117,294,70,4,472,22,9,40.9,8,36.4,314,1862,786,13,10,0,10,20,331,14
301,Victor Boniface,Leverkusen,7.3,236,4,11,87,139,62,235,24,9,37.5,14,58.3,120,678,269,15,8,11,23,20,194,37
302,Ange-Yoan Bonny,Parma,10.6,344,4,23,144,183,60,342,18,9,50.0,7,38.9,205,1025,383,17,11,6,29,32,256,76
303,Sebastiaan Bornauw,Wolfsburg,7.0,298,41,120,168,12,8,298,1,0,0.0,1,100.0,118,595,171,0,1,0,2,1,138,1
304,Saimon Bouabre,Monaco,0.1,8,2,3,4,1,0,8,0,0,0.0,0,0.0,4,15,4,0,0,0,0,0,5,0
305,Ayyoub Bouaddi,Lille,5.4,286,9,60,162,66,3,286,13,6,46.2,7,53.8,154,777,273,5,1,1,9,3,194,7
306,Badredine Bouanani,Nice,3.7,181,1,13,69,102,15,181,11,6,54.5,4,36.4,118,788,404,13,9,6,6,4,143,33
307,Benjamin Bouchouari,Saint-Étienne,5.2,256,5,55,139,66,1,256,10,5,50.0,5,50.0,136,500,260,5,3,0,7,4,171,12
308,Hicham Boudaoui,Nice,8.9,495,22,108,282,114,14,495,28,9,32.1,16,57.1,251,1511,752,21,18,5,14,13,308,25
309,Carlo Boukhalfa,St. Pauli,7.5,290,8,46,143,104,12,290,13,7,53.8,6,46.2,132,601,202,5,5,0,19,8,175,21
310,Benjamin Bourigeaud,Rennes,0.9,57,3,9,24,25,2,57,1,1,100.0,0,0.0,20,79,44,0,2,0,1,1,35,4
312,Edoardo Bove,Fiorentina,9.3,430,12,80,241,113,20,430,14,6,42.9,6,42.9,244,1250,522,12,18,2,12,10,281,23
313,Jarrod Bowen,West Ham,12.7,493,15,74,169,264,53,492,59,25,42.4,30,50.8,283,2209,1063,46,19,21,18,27,288,73
314,Enzo Boyomo,Osasuna,12.0,535,97,323,208,9,5,535,3,3,100.0,0,0.0,249,1360,730,1,0,0,8,5,267,0
315,Enzo Boyomo,Valladolid,3.0,215,23,131,79,6,4,215,1,1,100.0,0,0.0,128,563,282,1,0,0,0,0,159,0
316,Domagoj Bradaric,Hellas Verona,6.1,315,16,94,144,84,4,315,9,4,44.4,4,44.4,137,873,485,14,11,1,6,4,150,17
317,Conor Bradley,Liverpool,2.6,225,12,66,94,67,15,225,3,2,66.7,1,33.3,122,697,364,10,5,3,2,1,139,15
318,Bilal Brahimi,Nice,0.8,49,2,7,23,19,0,49,2,0,0.0,2,100.0,29,202,112,3,3,0,0,3,35,10
319,Julian Brandt,Dortmund,9.9,577,4,63,259,261,22,577,17,8,47.1,7,41.2,321,1854,939,29,27,4,17,12,445,74
320,Jarrad Branthwaite,Everton,4.1,225,21,109,106,13,2,225,4,2,50.0,1,25.0,115,596,417,2,4,0,1,1,143,1
321,Darko Brasanac,Leganés,8.8,354,31,90,172,92,16,354,3,0,0.0,3,100.0,120,447,181,3,4,0,3,2,188,24
322,Lilian Brassier,Marseille,7.0,578,49,244,301,34,9,578,8,1,12.5,6,75.0,361,1844,893,8,4,0,4,2,417,6
323,Matthias Braunoder,Como,3.0,173,4,43,106,24,3,173,4,1,25.0,2,50.0,87,339,164,1,3,1,3,2,111,0
324,Iker Bravo,Udinese,2.4,98,2,12,39,49,8,98,9,6,66.7,3,33.3,55,310,124,1,0,2,8,4,70,13
325,James Bree,Southampton,0.2,10,0,0,8,2,0,10,1,1,100.0,0,0.0,9,48,32,0,0,0,0,1,10,1
326,Tim Breithaupt,Augsburg,1.3,75,2,18,49,8,1,75,2,2,100.0,0,0.0,44,174,67,1,0,0,3,2,47,1
327,Gleison Bremer,Juventus,6.0,569,63,286,268,15,3,569,4,3,75.0,1,25.0,352,1760,985,2,1,0,4,2,445,0
328,Brenner,Udinese,4.3,151,5,28,74,53,6,151,5,3,60.0,2,40.0,94,502,210,5,4,1,5,9,107,16
329,Ben Brereton,Southampton,4.5,195,3,16,72,108,20,195,4,1,25.0,2,50.0,130,747,371,11,13,4,9,4,163,39
330,Marco Brescianini,Atalanta,5.1,212,2,25,105,85,17,212,11,5,45.5,5,45.5,133,1022,546,19,10,7,10,9,159,25
331,Maximilian Breunig,Heidenheim,3.3,122,5,15,62,49,16,121,4,1,25.0,2,50.0,68,246,114,4,4,2,13,5,84,12
332,Nathan Broadhead,Ipswich Town,0.1,7,0,0,3,4,0,7,0,0,0.0,0,0.0,3,44,27,1,1,0,0,0,5,0
333,David Brooks,Bournemouth,1.4,77,1,9,28,42,4,77,5,1,20.0,3,60.0,54,371,136,5,3,1,4,1,55,25
334,Moritz Broschinski,Bochum,7.6,241,9,25,104,117,24,241,16,3,18.8,13,81.3,134,723,310,12,7,4,31,14,168,59
335,Nathaniel Brown,Eint Frankfurt,3.8,213,11,58,101,56,10,213,9,2,22.2,7,77.8,121,763,457,12,3,2,6,2,124,20
336,Jacob Bruun Larsen,Hoffenheim,2.3,117,2,11,41,70,13,117,15,5,33.3,10,66.7,78,571,315,9,8,3,4,8,76,23
338,Tajon Buchanan,Inter,0.2,17,2,6,8,4,0,17,4,2,50.0,1,25.0,12,139,106,3,1,0,0,0,14,2
339,Ante Budimir,Osasuna,12.3,326,11,19,143,166,71,322,15,6,40.0,8,53.3,158,728,278,12,8,5,36,17,217,54
340,Emi Buendia,Aston Villa,0.4,41,0,7,22,13,0,41,0,0,0.0,0,0.0,27,86,60,2,3,0,2,1,31,5
341,Santiago Bueno,Wolves,4.9,256,43,142,108,6,1,256,2,0,0.0,2,100.0,136,530,241,0,1,0,0,1,162,1
342,Marius Bulter,Hoffenheim,8.9,281,7,20,105,160,38,281,21,11,52.4,10,47.6,192,1198,582,27,7,16,27,12,220,78
343,Facundo Buonanotte,Leicester City,8.8,461,16,75,217,177,23,461,46,18,39.1,26,56.5,260,1614,789,23,14,7,26,19,280,40
344,Alessandro Buongiorno,Napoli,13.0,861,82,385,449,32,12,861,2,0,0.0,2,100.0,488,2273,1520,11,3,0,5,6,596,2
345,Cameron Burgess,Ipswich Town,6.0,371,77,199,146,26,13,371,0,0,0.0,0,0.0,183,864,540,2,2,0,2,0,228,3
346,Jonathan Burkardt,Mainz 05,10.5,324,12,26,150,149,41,323,13,6,46.2,7,53.8,168,744,265,11,10,3,32,19,227,60
347,Oliver Burke,Werder Bremen,0.5,28,0,4,12,12,7,28,2,1,50.0,1,50.0,16,193,45,1,0,1,2,1,20,7
348,Dan Burn,Newcastle Utd,12.0,761,139,457,268,38,19,761,0,0,0.0,0,0.0,458,2076,751,0,1,0,6,0,524,3
349,Wes Burns,Ipswich Town,5.6,195,8,30,70,99,10,195,14,5,35.7,9,64.3,136,863,409,21,9,5,9,10,135,44
350,Marnon Busch,Heidenheim,4.6,320,23,134,139,48,2,320,3,2,66.7,1,33.3,168,663,372,8,7,1,6,0,172,12
351,Gianluca Busio,Venezia,9.6,459,20,68,205,191,21,459,17,5,29.4,9,52.9,296,1899,1004,27,28,2,13,12,339,63
352,Aurelio Buta,Reims,7.9,456,23,133,233,92,4,456,9,5,55.6,3,33.3,208,886,406,8,8,0,9,3,256,14
353,Marcin Bulka,Nice,13.0,468,372,466,1,1,1,468,0,0,0.0,0,0.0,291,1458,902,0,0,0,0,0,237,0
354,Pau Cabanes,Villarreal,0.4,28,1,5,11,12,0,28,2,0,0.0,2,100.0,16,58,30,2,4,0,1,1,19,3
355,Remy Cabella,Lille,5.0,364,1,29,162,180,23,364,14,5,35.7,9,64.3,202,1018,496,15,9,4,11,6,269,54
356,Leandro Cabrera,Espanyol,9.0,504,86,286,197,23,14,504,0,0,0.0,0,0.0,221,905,512,1,2,0,3,0,262,0
357,Liberato Cacace,Empoli,4.6,195,14,62,64,72,9,195,14,4,28.6,10,71.4,76,577,326,14,8,3,4,3,90,26
358,Anthony Caci,Mainz 05,10.8,688,25,149,312,233,19,688,24,10,41.7,12,50.0,320,1292,512,16,9,6,15,9,405,51
359,Mathieu Cafaro,Saint-Étienne,6.8,250,5,49,90,112,20,250,11,2,18.2,8,72.7,139,934,420,14,6,6,13,8,176,40
360,Moises Caicedo,Chelsea,12.7,860,26,188,508,173,7,860,18,9,50.0,6,33.3,472,1922,1012,12,7,0,11,8,603,16
361,Tom Cairney,Fulham,2.0,203,4,27,107,70,5,203,5,3,60.0,1,20.0,138,607,278,4,6,1,0,1,159,11
362,Jens Cajuste,Ipswich Town,4.5,210,9,50,111,51,2,210,5,5,100.0,0,0.0,98,552,363,8,5,1,5,2,116,3
364,Davide Calabria,Milan,1.7,132,5,28,76,30,0,132,1,1,100.0,0,0.0,82,412,212,5,1,0,0,0,97,11
365,Riccardo Calafiori,Arsenal,5.6,330,22,104,126,103,14,330,8,6,75.0,1,12.5,146,761,375,5,6,2,7,1,184,12
366,Luca Caldirola,Monza,4.0,295,28,146,133,16,3,295,0,0,0.0,0,0.0,190,826,442,3,2,0,1,1,221,3
367,Fernando Calero,Espanyol,2.1,133,25,96,37,0,0,133,0,0,0.0,0,0.0,62,275,161,0,0,0,0,0,81,0
368,Duje Caleta-Car,Lyon,10.8,678,135,362,296,20,10,678,0,0,0.0,0,0.0,348,1514,680,2,1,0,4,1,442,0
369,Hakan Calhanoglu,Inter,6.3,617,10,105,340,174,8,615,1,1,100.0,0,0.0,394,2084,1062,12,19,2,6,2,464,19
370,Dominic Calvert-Lewin,Everton,11.2,307,14,22,124,166,62,307,20,6,30.0,12,60.0,170,930,335,16,6,13,40,19,248,73
371,Drissa Camara,Parma,1.0,42,1,8,18,17,6,42,3,2,66.7,1,33.3,27,233,180,4,1,3,3,0,27,5
372,Issiaga Camara,Nice,0.1,17,0,1,14,2,0,17,1,0,0.0,1,100.0,10,53,28,1,0,0,0,0,11,1
373,Lamine Camara,Monaco,8.4,600,10,102,363,139,9,600,12,5,41.7,4,33.3,337,1596,649,9,8,0,16,10,388,16
374,Mahdi Camara,Brest,9.8,494,12,82,271,148,22,494,28,12,42.9,13,46.4,239,1376,735,16,14,3,12,9,300,29
375,Francesco Camarda,Milan,0.8,40,1,5,17,18,8,40,3,1,33.3,2,66.7,16,50,17,0,0,0,5,1,23,6
376,Eduardo Camavinga,Real Madrid,4.3,310,8,80,161,72,7,310,6,3,50.0,2,33.3,190,964,511,8,8,3,2,4,219,10
377,Nicolo Cambiaghi,Bologna,0.2,20,0,0,5,15,1,20,0,0,0.0,0,0.0,15,77,46,1,0,0,0,0,16,4
378,Andrea Cambiaso,Juventus,13.0,1035,26,256,524,268,21,1035,28,16,57.1,9,32.1,656,4401,2307,52,41,6,24,8,764,62
379,Axel Camblan,Brest,0.3,10,0,0,3,7,3,10,0,0,0.0,0,0.0,5,68,50,2,0,2,0,0,8,1
380,Sergio Camello,Rayo Vallecano,8.1,262,12,26,112,132,29,262,14,7,50.0,6,42.9,151,755,366,12,11,5,20,18,204,47
381,Jose Campana,Las Palmas,6.0,462,24,121,284,61,3,462,10,4,40.0,4,40.0,246,1087,470,3,7,1,6,3,309,5
382,Cole Campbell,Dortmund,0.2,14,2,4,5,5,0,14,1,0,0.0,1,100.0,6,41,29,1,0,0,2,0,8,1
383,Emre Can,Dortmund,6.6,531,25,143,310,81,6,529,7,3,42.9,4,57.1,308,1514,725,7,9,1,7,7,405,7
384,Peio Canales,Athletic Club,0.2,17,1,4,5,8,0,17,1,0,0.0,1,100.0,10,32,4,0,0,0,0,0,11,2
385,Matteo Cancellieri,Parma,6.4,239,13,48,105,93,14,239,34,14,41.2,16,47.1,126,888,487,19,10,8,13,11,141,35
386,Antonio Candela,Venezia,9.3,409,31,161,163,88,11,409,9,5,55.6,4,44.4,214,1187,553,11,3,2,14,9,241,19
387,Sergi Canos,Valencia,2.0,122,3,16,40,66,13,122,8,1,12.5,7,87.5,63,321,190,7,1,4,8,2,89,26
388,Jaydee Canvot,Toulouse,0.1,8,0,5,2,1,1,8,0,0,0.0,0,0.0,6,35,7,0,0,0,0,0,7,0
390,Pierrick Capelle,Angers,2.9,141,1,15,97,35,2,141,7,4,57.1,3,42.9,66,359,158,4,2,0,7,3,80,9
391,Gianluca Caprari,Monza,5.2,244,1,26,119,99,3,243,12,3,25.0,6,50.0,158,869,357,12,6,2,13,12,182,30
392,Elia Caprile,Napoli,3.6,105,79,105,0,0,0,105,0,0,0.0,0,0.0,44,234,161,0,0,0,0,0,62,0
393,Francesco Caputo,Empoli,0.1,2,0,0,1,1,0,2,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,1,1
394,Maxence Caqueret,Lyon,6.4,419,5,66,241,116,11,419,18,7,38.9,9,50.0,213,1202,537,14,10,2,15,10,304,15
395,Andrea Carboni,Monza,10.3,560,52,264,269,29,3,560,3,2,66.7,1,33.3,327,1226,537,3,6,0,3,3,374,5
396,Franco Carboni,Venezia,0.1,14,0,5,2,7,0,14,1,1,100.0,0,0.0,10,37,26,0,1,0,0,1,9,4
397,Valentin Carboni,Marseille,1.1,81,1,6,35,40,2,81,3,0,0.0,3,100.0,51,304,100,4,4,0,2,0,69,8
398,Cardenas,Rayo Vallecano,4.0,109,91,108,1,0,0,109,0,0,0.0,0,0.0,50,230,115,0,0,0,0,0,34,0
399,Irvin Cardona,Espanyol,4.6,162,5,23,59,82,18,162,7,2,28.6,5,71.4,75,621,385,11,11,5,15,0,108,28
400,Marc Cardona,Las Palmas,0.8,34,0,9,15,10,4,34,2,0,0.0,2,100.0,17,58,23,1,0,0,0,2,24,4
401,Sergi Cardona,Villarreal,13.7,746,52,290,246,213,27,746,12,5,41.7,7,58.3,335,1573,848,26,16,4,9,4,392,80
402,Johnny Cardoso,Betis,6.3,371,32,113,214,48,5,371,8,5,62.5,3,37.5,173,711,281,3,4,0,12,9,204,12
403,Patrik Carlgren,Nantes,1.0,31,30,31,0,0,0,31,0,0,0.0,0,0.0,16,166,143,0,0,0,0,0,3,0
404,Diego Carlos,Aston Villa,6.2,449,56,208,234,9,3,449,2,2,100.0,0,0.0,310,1590,844,3,2,0,0,2,326,0
405,Carmona,Sevilla,14.7,1001,45,326,539,150,9,1001,18,6,33.3,9,50.0,459,2329,1214,15,13,3,19,8,529,16
406,Marco Carnesecchi,Atalanta,13.0,423,371,422,1,0,0,423,0,0,0.0,0,0.0,223,1156,622,0,0,0,0,0,219,0
