,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1261,Diogo Jota,pt POR,FW,Wolves,Premier League,22.0,1996.0,25.4,1256.0,9.0,106.0,589.0,592.0,146.0,1256.0,133.0,66.0,49.6,67.0,50.4,785.0,6181.0,3569.0,131.0,93.0,51.0,80.0,57.0,963.0,200.0
1262,Vukašin Jovanović,rs SRB,DF,Bordeaux,Ligue 1,23.0,1996.0,6.4,527.0,32.0,199.0,325.0,4.0,1.0,527.0,2.0,0.0,0.0,2.0,100.0,358.0,1629.0,1000.0,4.0,2.0,0.0,4.0,3.0,368.0,0.0
1263,Dejan Joveljić,rs SRB,FW,Eint Frankfurt,Bundesliga,19.0,1999.0,1.7,35.0,1.0,3.0,15.0,18.0,3.0,35.0,1.0,1.0,100.0,0.0,0.0,15.0,68.0,4.0,0.0,0.0,0.0,1.0,4.0,28.0,11.0
1264,Stevan Jovetić,me MNE,"FW,MF",Monaco,Ligue 1,29.0,1989.0,5.3,266.0,3.0,24.0,115.0,131.0,24.0,266.0,20.0,13.0,65.0,7.0,35.0,162.0,952.0,506.0,18.0,17.0,5.0,10.0,7.0,208.0,44.0
1265,Luka Jović,rs SRB,FW,Real Madrid,La Liga,21.0,1997.0,4.8,176.0,1.0,7.0,96.0,76.0,16.0,176.0,9.0,5.0,55.6,4.0,44.4,102.0,381.0,145.0,4.0,6.0,0.0,8.0,4.0,141.0,27.0
1266,Juanmi,es ESP,"FW,MF",Betis,La Liga,26.0,1993.0,2.9,84.0,1.0,6.0,35.0,43.0,11.0,84.0,3.0,2.0,66.7,1.0,33.3,49.0,243.0,108.0,3.0,5.0,1.0,13.0,4.0,59.0,13.0
1267,David Juncà,es ESP,DF,Celta Vigo,La Liga,25.0,1993.0,2.9,169.0,5.0,48.0,87.0,37.0,2.0,169.0,4.0,2.0,50.0,2.0,50.0,98.0,577.0,371.0,7.0,7.0,2.0,3.0,0.0,107.0,8.0
1268,Lago Junior,ci CIV,"MF,FW",Mallorca,La Liga,28.0,1990.0,24.3,1031.0,34.0,167.0,375.0,501.0,106.0,1028.0,68.0,30.0,44.1,38.0,55.9,695.0,5029.0,2602.0,103.0,60.0,48.0,65.0,44.0,751.0,193.0
1269,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,Serie A,19.0,2000.0,17.4,1012.0,10.0,100.0,442.0,486.0,62.0,1012.0,50.0,26.0,52.0,24.0,48.0,590.0,3667.0,2008.0,67.0,52.0,11.0,34.0,26.0,737.0,110.0
1270,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,La Liga,19.0,2000.0,15.2,764.0,1.0,63.0,246.0,470.0,144.0,764.0,102.0,48.0,47.1,54.0,52.9,572.0,4712.0,2827.0,110.0,54.0,69.0,38.0,13.0,602.0,224.0
1271,James Justin,eng ENG,"DF,MF",Leicester City,Premier League,21.0,1998.0,11.2,952.0,29.0,234.0,482.0,244.0,18.0,952.0,17.0,8.0,47.1,9.0,52.9,547.0,2421.0,1277.0,30.0,32.0,5.0,18.0,12.0,620.0,59.0
1272,Musa Juwara,gm GAM,"FW,MF",Bologna,Serie A,17.0,2001.0,1.7,105.0,2.0,13.0,39.0,54.0,11.0,105.0,7.0,4.0,57.1,3.0,42.9,73.0,718.0,407.0,17.0,9.0,5.0,6.0,2.0,78.0,20.0
1274,Mathias Jørgensen,dk DEN,DF,Düsseldorf,Bundesliga,29.0,1990.0,5.5,279.0,46.0,173.0,102.0,4.0,1.0,279.0,0.0,0.0,,0.0,,112.0,512.0,226.0,0.0,2.0,0.0,0.0,0.0,142.0,0.0
1275,Ozan Kabak,tr TUR,DF,Schalke 04,Bundesliga,19.0,2000.0,19.7,1306.0,183.0,687.0,592.0,40.0,21.0,1306.0,23.0,20.0,87.0,3.0,13.0,760.0,4555.0,2816.0,13.0,12.0,2.0,22.0,6.0,801.0,2.0
1276,Christian Kabasele,be BEL,DF,Watford,Premier League,28.0,1991.0,25.0,954.0,185.0,546.0,390.0,23.0,18.0,954.0,10.0,9.0,90.0,1.0,10.0,433.0,1896.0,776.0,1.0,1.0,0.0,12.0,5.0,437.0,0.0
1277,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,Ligue 1,25.0,1994.0,16.3,945.0,9.0,107.0,463.0,396.0,43.0,945.0,106.0,58.0,54.7,47.0,44.3,665.0,4718.0,2564.0,82.0,66.0,25.0,46.0,31.0,705.0,137.0
1278,Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,Bundesliga,27.0,1992.0,27.5,1615.0,64.0,413.0,726.0,484.0,71.0,1615.0,18.0,9.0,50.0,9.0,50.0,729.0,3518.0,1805.0,44.0,39.0,5.0,25.0,13.0,1046.0,176.0
1279,Florian Kainz,at AUT,"FW,MF",Köln,Bundesliga,26.0,1992.0,17.3,940.0,11.0,140.0,383.0,426.0,33.0,939.0,39.0,22.0,56.4,17.0,43.6,540.0,3232.0,1631.0,54.0,36.0,7.0,27.0,23.0,605.0,112.0
1280,Gaël Kakuta,cd COD,"MF,FW",Amiens,Ligue 1,28.0,1991.0,22.2,1141.0,6.0,88.0,581.0,497.0,41.0,1141.0,74.0,48.0,64.9,26.0,35.1,661.0,3937.0,1613.0,63.0,43.0,16.0,90.0,79.0,852.0,155.0
1281,Lovre Kalinić,hr CRO,GK,Toulouse,Ligue 1,29.0,1990.0,3.4,127.0,98.0,126.0,1.0,0.0,0.0,127.0,0.0,0.0,,0.0,,59.0,369.0,280.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
1282,Nikola Kalinić,hr CRO,FW,Roma,Serie A,31.0,1988.0,6.3,180.0,1.0,4.0,71.0,106.0,30.0,180.0,2.0,2.0,100.0,0.0,0.0,96.0,413.0,130.0,4.0,2.0,0.0,19.0,6.0,154.0,42.0
1283,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,Bundesliga,33.0,1985.0,1.6,71.0,2.0,9.0,32.0,31.0,7.0,71.0,4.0,1.0,25.0,3.0,75.0,35.0,201.0,79.0,2.0,2.0,0.0,10.0,3.0,42.0,17.0
1284,Samuel Kalu,ng NGA,"DF,FW",Bordeaux,Ligue 1,21.0,1997.0,15.1,784.0,18.0,128.0,373.0,298.0,53.0,784.0,96.0,48.0,50.0,47.0,49.0,518.0,3370.0,1778.0,54.0,29.0,26.0,43.0,28.0,551.0,130.0
1285,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,Bundesliga,22.0,1996.0,21.9,1011.0,9.0,94.0,434.0,496.0,75.0,1011.0,58.0,39.0,67.2,19.0,32.8,573.0,3451.0,1652.0,63.0,39.0,22.0,59.0,35.0,676.0,138.0
1286,François Kamano,gn GUI,"DF,MF",Bordeaux,Ligue 1,23.0,1996.0,7.2,382.0,9.0,57.0,210.0,121.0,15.0,382.0,28.0,11.0,39.3,17.0,60.7,254.0,1448.0,885.0,31.0,23.0,10.0,13.0,10.0,293.0,69.0
1287,Boubacar Kamara,fr FRA,"DF,MF",Marseille,Ligue 1,19.0,1999.0,23.8,1549.0,98.0,587.0,905.0,78.0,14.0,1549.0,24.0,14.0,58.3,10.0,41.7,968.0,4557.0,2540.0,9.0,13.0,0.0,15.0,10.0,988.0,3.0
1288,Hassane Kamara,ci CIV,"DF,FW",Reims,Ligue 1,25.0,1994.0,19.0,1425.0,59.0,484.0,657.0,301.0,19.0,1425.0,53.0,37.0,69.8,16.0,30.2,783.0,5151.0,2847.0,85.0,55.0,4.0,36.0,15.0,844.0,82.0
1289,Kevin Kampl,si SVN,MF,RB Leipzig,Bundesliga,28.0,1990.0,7.5,587.0,9.0,99.0,379.0,117.0,5.0,587.0,9.0,7.0,77.8,2.0,22.2,354.0,1753.0,846.0,14.0,13.0,2.0,10.0,6.0,435.0,22.0
1290,Harry Kane,eng ENG,FW,Tottenham,Premier League,26.0,1993.0,28.7,892.0,38.0,74.0,427.0,400.0,117.0,890.0,55.0,28.0,50.9,27.0,49.1,576.0,2992.0,1209.0,46.0,24.0,23.0,68.0,32.0,685.0,174.0
1291,Wilfried Kanga,ci CIV,FW,Angers,Ligue 1,21.0,1998.0,0.8,31.0,0.0,1.0,10.0,21.0,9.0,31.0,0.0,0.0,,0.0,,18.0,72.0,38.0,1.0,0.0,0.0,5.0,2.0,24.0,7.0
1292,Lee Kangin,kr KOR,"MF,FW",Valencia,La Liga,18.0,2001.0,5.0,276.0,1.0,21.0,129.0,129.0,10.0,276.0,14.0,11.0,78.6,3.0,21.4,205.0,1198.0,480.0,11.0,7.0,2.0,15.0,9.0,230.0,28.0
1293,N'Golo Kanté,fr FRA,MF,Chelsea,Premier League,28.0,1991.0,19.2,1406.0,49.0,264.0,763.0,398.0,32.0,1406.0,38.0,24.0,63.2,14.0,36.8,779.0,4314.0,2226.0,41.0,49.0,3.0,33.0,29.0,910.0,63.0
1294,Stefanos Kapino,gr GRE,GK,Werder Bremen,Bundesliga,25.0,1994.0,1.0,38.0,34.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,,0.0,,20.0,116.0,58.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
1295,Wilfrid Kaptoum,cm CMR,MF,Betis,La Liga,23.0,1996.0,2.2,100.0,5.0,31.0,53.0,17.0,0.0,100.0,2.0,2.0,100.0,0.0,0.0,53.0,391.0,198.0,5.0,4.0,0.0,4.0,6.0,61.0,3.0
1296,Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,Bundesliga,25.0,1994.0,15.0,494.0,11.0,34.0,211.0,255.0,74.0,494.0,29.0,21.0,72.4,8.0,27.6,290.0,1749.0,718.0,23.0,16.0,4.0,50.0,31.0,409.0,125.0
1297,Yann Karamoh,fr FRA,"FW,MF",Parma,Serie A,21.0,1998.0,6.4,224.0,4.0,24.0,97.0,106.0,18.0,224.0,20.0,13.0,65.0,7.0,35.0,168.0,951.0,435.0,13.0,7.0,8.0,25.0,14.0,169.0,35.0
1298,Mamoudou Karamoko,fr FRA,MF,Wolfsburg,Bundesliga,19.0,1999.0,0.1,8.0,0.0,0.0,6.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,100.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
1300,Florian Kastenmeier,de GER,GK,Düsseldorf,Bundesliga,22.0,1997.0,17.0,670.0,552.0,663.0,7.0,0.0,0.0,670.0,3.0,3.0,100.0,0.0,0.0,331.0,2043.0,1223.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0
1301,Noah Katterbach,de GER,DF,Köln,Bundesliga,18.0,2001.0,14.6,898.0,34.0,346.0,432.0,140.0,2.0,898.0,43.0,31.0,72.1,12.0,27.9,496.0,2782.0,1448.0,28.0,23.0,1.0,24.0,12.0,484.0,22.0
1302,Moise Kean,it ITA,FW,Everton,Premier League,19.0,2000.0,9.5,270.0,6.0,24.0,106.0,146.0,49.0,270.0,48.0,25.0,52.1,23.0,47.9,203.0,1359.0,559.0,26.0,11.0,15.0,33.0,19.0,197.0,60.0
1303,Michael Keane,eng ENG,DF,Everton,Premier League,26.0,1993.0,28.4,1778.0,295.0,991.0,751.0,45.0,33.0,1778.0,1.0,1.0,100.0,0.0,0.0,992.0,4975.0,2648.0,9.0,1.0,1.0,7.0,4.0,1078.0,3.0
1304,Thilo Kehrer,de GER,DF,Paris S-G,Ligue 1,22.0,1996.0,5.3,427.0,12.0,117.0,266.0,46.0,5.0,427.0,3.0,2.0,66.7,1.0,33.3,281.0,1284.0,679.0,13.0,11.0,0.0,1.0,1.0,327.0,5.0
1305,Jules Keita,gn GUI,"MF,FW",Dijon,Ligue 1,21.0,1998.0,1.8,66.0,1.0,6.0,18.0,43.0,11.0,66.0,18.0,9.0,50.0,9.0,50.0,48.0,529.0,289.0,10.0,6.0,6.0,9.0,4.0,49.0,15.0
1306,Naby Keïta,gn GUI,MF,Liverpool,Premier League,24.0,1995.0,9.1,796.0,5.0,74.0,489.0,246.0,20.0,796.0,26.0,23.0,88.5,3.0,11.5,537.0,2922.0,1686.0,35.0,44.0,5.0,14.0,9.0,603.0,36.0
1307,Yannik Keitel,de GER,MF,Freiburg,Bundesliga,19.0,2000.0,1.9,82.0,7.0,33.0,37.0,14.0,2.0,82.0,2.0,2.0,100.0,0.0,0.0,44.0,255.0,127.0,1.0,0.0,0.0,5.0,1.0,48.0,2.0
1308,Lloyd Kelly,eng ENG,DF,Bournemouth,Premier League,20.0,1998.0,7.1,294.0,40.0,149.0,96.0,52.0,6.0,294.0,2.0,2.0,100.0,0.0,0.0,139.0,663.0,328.0,6.0,2.0,0.0,5.0,3.0,133.0,9.0
1309,Martin Kelly,eng ENG,DF,Crystal Palace,Premier League,29.0,1990.0,17.2,885.0,97.0,400.0,399.0,88.0,6.0,885.0,10.0,5.0,50.0,5.0,50.0,332.0,1400.0,728.0,6.0,9.0,2.0,10.0,3.0,442.0,14.0
1310,Kenedy,br BRA,MF,Getafe,La Liga,23.0,1996.0,6.5,309.0,5.0,24.0,141.0,156.0,14.0,309.0,31.0,18.0,58.1,13.0,41.9,201.0,1415.0,632.0,20.0,12.0,9.0,18.0,21.0,197.0,59.0
1311,Jonjoe Kenny,eng ENG,DF,Schalke 04,Bundesliga,22.0,1997.0,30.2,1874.0,85.0,521.0,928.0,441.0,25.0,1874.0,20.0,11.0,55.0,9.0,45.0,853.0,3890.0,2088.0,40.0,32.0,6.0,37.0,20.0,954.0,125.0
1312,Franck Kessié,ci CIV,MF,Milan,Serie A,22.0,1996.0,32.3,2024.0,61.0,372.0,1198.0,476.0,74.0,2022.0,37.0,25.0,67.6,12.0,32.4,1324.0,6539.0,2886.0,52.0,48.0,16.0,51.0,36.0,1466.0,84.0
1313,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Marseille,Ligue 1,24.0,1995.0,1.2,80.0,2.0,9.0,39.0,32.0,3.0,80.0,4.0,3.0,75.0,1.0,25.0,41.0,134.0,42.0,1.0,0.0,2.0,3.0,4.0,49.0,4.0
1314,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,Ligue 1,28.0,1991.0,12.8,529.0,2.0,24.0,218.0,299.0,47.0,528.0,30.0,16.0,53.3,14.0,46.7,295.0,1987.0,990.0,39.0,28.0,14.0,45.0,27.0,365.0,98.0
1315,Rani Khedira,de GER,MF,Augsburg,Bundesliga,25.0,1994.0,29.4,1179.0,91.0,396.0,639.0,153.0,15.0,1179.0,8.0,4.0,50.0,4.0,50.0,532.0,2112.0,835.0,8.0,7.0,0.0,15.0,14.0,593.0,27.0
1316,Sami Khedira,de GER,MF,Juventus,Serie A,32.0,1987.0,7.6,411.0,17.0,71.0,201.0,139.0,20.0,411.0,1.0,0.0,0.0,1.0,100.0,238.0,824.0,340.0,6.0,9.0,0.0,10.0,5.0,297.0,42.0
1317,Kike,es ESP,FW,Eibar,La Liga,29.0,1989.0,19.6,739.0,10.0,34.0,276.0,431.0,99.0,739.0,22.0,8.0,36.4,14.0,63.6,410.0,1819.0,522.0,20.0,18.0,5.0,66.0,35.0,587.0,124.0
1318,Luca Kilian,de GER,DF,Paderborn 07,Bundesliga,19.0,1999.0,14.0,874.0,122.0,564.0,299.0,13.0,5.0,874.0,3.0,2.0,66.7,1.0,33.3,516.0,2575.0,1337.0,4.0,2.0,0.0,7.0,1.0,559.0,3.0
1319,Max Kilman,eng ENG,DF,Wolves,Premier League,22.0,1997.0,2.1,120.0,12.0,57.0,63.0,0.0,0.0,120.0,1.0,1.0,100.0,0.0,0.0,61.0,285.0,169.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0
1320,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,Bundesliga,24.0,1995.0,31.3,3146.0,87.0,682.0,1709.0,777.0,34.0,3146.0,30.0,19.0,63.3,11.0,36.7,1922.0,10428.0,4772.0,57.0,54.0,4.0,41.0,19.0,2226.0,106.0
1321,Presnel Kimpembe,fr FRA,DF,Paris S-G,Ligue 1,23.0,1995.0,13.6,1231.0,109.0,484.0,725.0,30.0,8.0,1231.0,15.0,13.0,86.7,2.0,13.3,845.0,4062.0,2308.0,6.0,8.0,1.0,5.0,2.0,943.0,2.0
1322,Joshua King,no NOR,"FW,MF",Bournemouth,Premier League,27.0,1992.0,22.3,817.0,12.0,88.0,350.0,399.0,84.0,814.0,107.0,52.0,48.6,55.0,51.4,555.0,4169.0,1749.0,60.0,47.0,23.0,77.0,54.0,585.0,151.0
1323,Simon Kjær,dk DEN,DF,Atalanta,Serie A,30.0,1989.0,3.2,186.0,19.0,99.0,87.0,1.0,1.0,186.0,1.0,0.0,0.0,1.0,100.0,112.0,452.0,156.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0
1324,Simon Kjær,dk DEN,DF,Milan,Serie A,30.0,1989.0,13.8,830.0,127.0,465.0,356.0,10.0,7.0,830.0,0.0,0.0,,0.0,,463.0,1797.0,910.0,0.0,1.0,0.0,4.0,1.0,553.0,0.0
1326,Davy Klaassen,nl NED,MF,Werder Bremen,Bundesliga,26.0,1993.0,32.6,1612.0,56.0,338.0,906.0,390.0,50.0,1609.0,16.0,11.0,68.8,5.0,31.3,900.0,2991.0,1274.0,27.0,33.0,5.0,48.0,16.0,915.0,92.0
1327,Felix Klaus,de GER,"MF,FW",Wolfsburg,Bundesliga,26.0,1992.0,7.4,341.0,10.0,30.0,152.0,161.0,27.0,341.0,11.0,5.0,45.5,6.0,54.5,198.0,1297.0,662.0,27.0,16.0,9.0,22.0,14.0,230.0,64.0
1328,Ragnar Klavan,ee EST,DF,Cagliari,Serie A,33.0,1985.0,26.2,1461.0,234.0,830.0,606.0,30.0,6.0,1461.0,4.0,4.0,100.0,0.0,0.0,817.0,5165.0,3097.0,16.0,9.0,0.0,8.0,3.0,972.0,2.0
1329,Timm Klose,ch SUI,DF,Norwich City,Premier League,31.0,1988.0,6.5,465.0,59.0,279.0,180.0,7.0,4.0,465.0,3.0,2.0,66.7,1.0,33.3,279.0,1324.0,705.0,4.0,1.0,0.0,1.0,1.0,315.0,1.0
1330,Lukas Klostermann,de GER,DF,RB Leipzig,Bundesliga,23.0,1996.0,29.4,2092.0,170.0,750.0,1095.0,252.0,28.0,2092.0,23.0,15.0,65.2,8.0,34.8,1121.0,5468.0,3196.0,38.0,22.0,2.0,12.0,11.0,1354.0,78.0
1331,Justin Kluivert,nl NED,FW,Roma,Serie A,20.0,1999.0,16.8,662.0,8.0,58.0,266.0,352.0,53.0,662.0,54.0,32.0,59.3,22.0,40.7,413.0,3112.0,1825.0,56.0,54.0,21.0,35.0,17.0,494.0,104.0
1332,Lukas Klünter,de GER,DF,Hertha BSC,Bundesliga,23.0,1996.0,20.9,1049.0,88.0,371.0,510.0,178.0,8.0,1049.0,28.0,13.0,46.4,15.0,53.6,424.0,2820.0,1458.0,44.0,27.0,1.0,22.0,13.0,471.0,44.0
1333,Robin Knoche,de GER,DF,Wolfsburg,Bundesliga,27.0,1992.0,17.7,1168.0,113.0,586.0,543.0,52.0,13.0,1168.0,6.0,6.0,100.0,0.0,0.0,629.0,3403.0,2107.0,22.0,13.0,0.0,7.0,3.0,685.0,4.0
1334,Robin Koch,de GER,"DF,MF",Freiburg,Bundesliga,23.0,1996.0,30.1,1811.0,189.0,857.0,855.0,110.0,48.0,1811.0,7.0,7.0,100.0,0.0,0.0,1061.0,5972.0,3394.0,16.0,12.0,1.0,15.0,11.0,1179.0,11.0
1335,Giorgi Kochorashvili,ge GEO,MF,Levante,La Liga,20.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1336,Jonathan Kodjia,ci CIV,FW,Aston Villa,Premier League,29.0,1989.0,1.3,43.0,2.0,3.0,17.0,23.0,7.0,43.0,3.0,1.0,33.3,2.0,66.7,18.0,133.0,62.0,4.0,2.0,1.0,4.0,0.0,29.0,10.0
1337,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,La Liga,25.0,1993.0,4.0,110.0,4.0,12.0,59.0,41.0,4.0,110.0,4.0,3.0,75.0,1.0,25.0,48.0,218.0,74.0,1.0,1.0,0.0,10.0,6.0,79.0,13.0
1338,Dominik Kohr,de GER,MF,Eint Frankfurt,Bundesliga,25.0,1994.0,16.1,1003.0,29.0,177.0,609.0,227.0,29.0,1003.0,25.0,19.0,76.0,6.0,24.0,465.0,2415.0,1236.0,31.0,26.0,6.0,17.0,12.0,645.0,47.0
1339,Koke,es ESP,MF,Atlético Madrid,La Liga,27.0,1992.0,30.0,2030.0,44.0,323.0,1128.0,587.0,50.0,2030.0,22.0,14.0,63.6,8.0,36.4,1084.0,3797.0,1751.0,26.0,41.0,3.0,46.0,34.0,1384.0,83.0
1340,Aleksandar Kolarov,rs SRB,DF,Roma,Serie A,33.0,1985.0,30.4,2105.0,96.0,551.0,891.0,682.0,67.0,2101.0,35.0,19.0,54.3,16.0,45.7,1039.0,5776.0,3584.0,86.0,46.0,15.0,22.0,11.0,1314.0,193.0
1341,Sead Kolašinac,ba BIH,DF,Arsenal,Premier League,26.0,1993.0,18.9,1202.0,61.0,361.0,570.0,281.0,29.0,1202.0,21.0,16.0,76.2,5.0,23.8,631.0,3253.0,2016.0,36.0,33.0,11.0,21.0,11.0,755.0,88.0
1342,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,Ligue 1,27.0,1991.0,14.5,873.0,55.0,354.0,438.0,85.0,9.0,873.0,5.0,4.0,80.0,1.0,20.0,373.0,2602.0,1840.0,21.0,11.0,1.0,17.0,2.0,523.0,21.0
1343,Ghislain Konan,ci CIV,DF,Reims,Ligue 1,23.0,1995.0,14.8,1121.0,49.0,354.0,532.0,245.0,6.0,1121.0,57.0,27.0,47.4,30.0,52.6,528.0,3347.0,1986.0,56.0,30.0,3.0,24.0,18.0,617.0,70.0
1344,Ibrahima Konaté,fr FRA,DF,RB Leipzig,Bundesliga,20.0,1999.0,6.3,414.0,45.0,204.0,193.0,21.0,3.0,414.0,4.0,3.0,75.0,1.0,25.0,245.0,1500.0,866.0,9.0,6.0,1.0,4.0,1.0,265.0,3.0
1345,Moussa Konaté,sn SEN,FW,Amiens,Ligue 1,26.0,1993.0,6.8,172.0,1.0,8.0,84.0,81.0,22.0,171.0,8.0,5.0,62.5,3.0,37.5,100.0,451.0,93.0,6.0,5.0,1.0,25.0,13.0,134.0,42.0
1346,Geoffrey Kondogbia,cf CTA,MF,Valencia,La Liga,26.0,1993.0,20.1,1379.0,89.0,442.0,821.0,136.0,11.0,1379.0,30.0,22.0,73.3,8.0,26.7,822.0,4564.0,2045.0,21.0,14.0,1.0,26.0,13.0,887.0,11.0
1347,Kouadio Koné,fr FRA,MF,Toulouse,Ligue 1,18.0,2001.0,9.7,516.0,24.0,118.0,301.0,103.0,2.0,516.0,11.0,11.0,100.0,0.0,0.0,280.0,1650.0,728.0,14.0,14.0,0.0,17.0,6.0,309.0,12.0
1348,Lamine Koné,ci CIV,DF,Strasbourg,Ligue 1,30.0,1989.0,16.4,884.0,75.0,435.0,421.0,39.0,17.0,884.0,10.0,8.0,80.0,2.0,20.0,545.0,3374.0,1754.0,15.0,3.0,0.0,9.0,5.0,554.0,3.0
1349,Moussa Koné,sn SEN,"FW,MF",Nîmes,Ligue 1,22.0,1996.0,1.6,40.0,0.0,3.0,17.0,20.0,10.0,40.0,0.0,0.0,,0.0,,20.0,106.0,25.0,0.0,0.0,1.0,5.0,0.0,29.0,8.0
1350,Youssouf Koné,ml MLI,DF,Lyon,Ligue 1,24.0,1995.0,9.1,734.0,20.0,196.0,410.0,132.0,1.0,734.0,22.0,16.0,72.7,6.0,27.3,418.0,2082.0,1267.0,20.0,20.0,0.0,13.0,9.0,504.0,26.0
1352,Ezri Konsa,eng ENG,DF,Aston Villa,Premier League,21.0,1997.0,22.7,1094.0,116.0,489.0,517.0,100.0,21.0,1094.0,10.0,7.0,70.0,3.0,30.0,523.0,2275.0,1240.0,8.0,9.0,0.0,8.0,5.0,585.0,13.0
1353,Pascal Köpke,de GER,FW,Hertha BSC,Bundesliga,23.0,1995.0,1.3,47.0,0.0,3.0,25.0,20.0,5.0,47.0,1.0,1.0,100.0,0.0,0.0,34.0,143.0,59.0,4.0,0.0,2.0,6.0,3.0,40.0,12.0
1354,Laurent Koscielny,fr FRA,DF,Bordeaux,Ligue 1,33.0,1985.0,24.3,1600.0,208.0,919.0,664.0,21.0,6.0,1600.0,5.0,3.0,60.0,2.0,40.0,1010.0,5104.0,2736.0,5.0,6.0,1.0,11.0,6.0,1074.0,3.0
1355,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,Bundesliga,26.0,1992.0,32.9,2030.0,23.0,293.0,812.0,982.0,104.0,2030.0,139.0,83.0,59.7,56.0,40.3,1034.0,7806.0,4162.0,161.0,105.0,49.0,67.0,58.0,1208.0,248.0
1356,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,Serie A,21.0,1997.0,3.3,148.0,3.0,11.0,81.0,60.0,16.0,148.0,15.0,8.0,53.3,7.0,46.7,99.0,485.0,232.0,7.0,6.0,1.0,14.0,12.0,119.0,22.0
1357,Christian Kouamé,ci CIV,FW,Genoa,Serie A,21.0,1997.0,10.2,357.0,16.0,37.0,150.0,173.0,49.0,357.0,21.0,10.0,47.6,11.0,52.4,218.0,1048.0,378.0,13.0,9.0,6.0,32.0,21.0,272.0,76.0
1358,Tomáš Koubek,cz CZE,GK,Augsburg,Bundesliga,26.0,1992.0,24.0,928.0,808.0,926.0,2.0,0.0,0.0,928.0,1.0,1.0,100.0,0.0,0.0,459.0,2623.0,1359.0,0.0,0.0,0.0,3.0,0.0,354.0,0.0
1359,Kalidou Koulibaly,sn SEN,DF,Napoli,Serie A,28.0,1991.0,23.4,1907.0,209.0,723.0,1130.0,68.0,23.0,1907.0,20.0,11.0,55.0,9.0,45.0,1281.0,6809.0,4397.0,38.0,17.0,2.0,10.0,4.0,1380.0,10.0
1360,Efthimis Koulouris,gr GRE,FW,Toulouse,Ligue 1,23.0,1996.0,17.1,676.0,22.0,67.0,313.0,301.0,60.0,676.0,21.0,8.0,38.1,13.0,61.9,372.0,1421.0,506.0,17.0,9.0,5.0,39.0,23.0,493.0,108.0
1361,Jules Koundé,fr FRA,DF,Sevilla,La Liga,20.0,1998.0,25.7,1732.0,167.0,832.0,800.0,112.0,40.0,1732.0,21.0,18.0,85.7,3.0,14.3,1003.0,5134.0,2725.0,27.0,14.0,4.0,16.0,5.0,1186.0,31.0
1362,Leonardo Koutris,gr GRE,DF,Mallorca,La Liga,24.0,1995.0,1.0,67.0,6.0,35.0,21.0,11.0,0.0,67.0,0.0,0.0,,0.0,,18.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0
1363,Cheikhou Kouyaté,sn SEN,"MF,DF",Crystal Palace,Premier League,29.0,1989.0,28.1,1229.0,85.0,396.0,593.0,252.0,53.0,1229.0,31.0,17.0,54.8,14.0,45.2,533.0,2590.0,1120.0,12.0,19.0,1.0,44.0,25.0,677.0,55.0
1364,Mateo Kovačić,hr CRO,MF,Chelsea,Premier League,25.0,1994.0,23.0,2107.0,30.0,359.0,1348.0,426.0,14.0,2107.0,90.0,77.0,85.6,13.0,14.4,1518.0,8911.0,4135.0,72.0,57.0,5.0,30.0,27.0,1671.0,31.0
