,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - PK,Standard - PKatt
1794,Alexandre Mendy,gw GNB,FW,Nice,Ligue 1,21.0,1994.0,4.2,1.0,,4.0,,,0.94,,0.25,,0.0,0.0
1795,Benjamin Mendy,fr FRA,DF,Marseille,Ligue 1,21.0,1994.0,21.7,1.0,,4.0,,,0.18,,0.25,,0.0,0.0
1796,Nampalys Mendy,sn SEN,MF,Nice,Ligue 1,23.0,1992.0,37.7,1.0,,1.0,,,0.03,,1.0,,0.0,0.0
1797,Álex Menéndez,es ESP,"MF,DF",Sporting Gijón,La Liga,24.0,1991.0,11.5,2.0,17.0,5.0,29.4,1.47,0.43,0.12,0.4,,0.0,0.0
1798,Jérémy Ménez,fr FRA,FW,Milan,Serie A,28.0,1987.0,3.3,2.0,,5.0,,,1.52,,0.2,,1.0,1.0
1799,Bernard Mensah,gh GHA,MF,Getafe,La Liga,20.0,1994.0,0.7,0.0,2.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0
1800,Jorge Meré,es ESP,DF,Sporting Gijón,La Liga,18.0,1997.0,24.1,0.0,8.0,1.0,12.5,0.33,0.04,0.0,0.0,,0.0,0.0
1801,Sabin Merino,es ESP,"MF,FW",Athletic Club,La Liga,23.0,1992.0,12.6,5.0,26.0,15.0,57.7,2.07,1.19,0.19,0.33,,0.0,0.0
1802,Alexander Merkel,kz KAZ,MF,Udinese,Serie A,23.0,1992.0,0.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1803,Dries Mertens,be BEL,FW,Napoli,Serie A,28.0,1987.0,12.3,5.0,,18.0,,,1.46,,0.28,,0.0,0.0
1804,Per Mertesacker,de GER,DF,Arsenal,Premier League,30.0,1984.0,22.8,0.0,,2.0,,,0.09,,0.0,,0.0,0.0
1805,Roque Mesa,es ESP,MF,Las Palmas,La Liga,26.0,1989.0,31.4,1.0,34.0,7.0,20.6,1.08,0.22,0.03,0.14,,0.0,0.0
1806,Djamel Mesbah,dz ALG,DF,Sampdoria,Serie A,30.0,1984.0,6.5,0.0,,0.0,,,0.0,,,,0.0,0.0
1807,Walid Mesloub,dz ALG,MF,Lorient,Ligue 1,29.0,1985.0,23.6,1.0,,8.0,,,0.34,,0.13,,0.0,0.0
1808,Lionel Messi,ar ARG,FW,Barcelona,La Liga,28.0,1987.0,30.3,26.0,158.0,75.0,47.5,5.21,2.47,0.15,0.31,,3.0,7.0
1809,Mexer,mz MOZ,DF,Rennes,Ligue 1,26.0,1988.0,14.5,0.0,,1.0,,,0.07,,0.0,,0.0,0.0
1810,Philippe Mexès,fr FRA,DF,Milan,Serie A,33.0,1982.0,4.5,1.0,,4.0,,,0.9,,0.25,,0.0,0.0
1811,Max Meyer,de GER,MF,Schalke 04,Bundesliga,19.0,1995.0,25.6,5.0,,23.0,,,0.9,,0.22,,0.0,0.0
1812,Omenuke Mfulu,cd COD,"MF,DF",Reims,Ligue 1,21.0,1994.0,4.2,0.0,,0.0,,,0.0,,,,0.0,0.0
1813,Matt Miazga,us USA,DF,Chelsea,Premier League,20.0,1995.0,1.5,0.0,,0.0,,,0.0,,,,0.0,0.0
1814,Tom Mickel,de GER,GK,Hamburger SV,Bundesliga,26.0,1989.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1815,Giulio Migliaccio,it ITA,MF,Atalanta,Serie A,34.0,1981.0,6.0,0.0,,1.0,,,0.17,,0.0,,0.0,0.0
1816,Simon Mignolet,be BEL,GK,Liverpool,Premier League,27.0,1988.0,34.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1817,Miku,ve VEN,"FW,MF",Rayo Vallecano,La Liga,29.0,1985.0,17.2,9.0,42.0,20.0,47.6,2.45,1.17,0.21,0.45,,0.0,0.0
1818,Sergej Milinković-Savić,rs SRB,MF,Lazio,Serie A,20.0,1995.0,18.2,1.0,,12.0,,,0.66,,0.08,,0.0,0.0
1820,James Milner,eng ENG,"MF,FW",Liverpool,Premier League,29.0,1986.0,26.8,5.0,,11.0,,,0.41,,0.36,,1.0,1.0
1821,Alexander Milošević,se SWE,DF,Hannover 96,Bundesliga,23.0,1992.0,9.1,0.0,,3.0,,,0.33,,0.0,,0.0,0.0
1822,Santi Mina,es ESP,"FW,MF",Valencia,La Liga,19.0,1995.0,18.4,4.0,30.0,12.0,40.0,1.63,0.65,0.13,0.33,,0.0,0.0
1823,Tyrone Mings,eng ENG,DF,Bournemouth,Premier League,22.0,1993.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
1824,Kevin Mirallas,be BEL,"MF,FW",Everton,Premier League,27.0,1987.0,11.3,4.0,,16.0,,,1.42,,0.25,,0.0,0.0
1825,Miranda,br BRA,DF,Inter,Serie A,30.0,1984.0,31.0,1.0,,5.0,,,0.16,,0.2,,0.0,0.0
1826,Antonio Mirante,it ITA,GK,Bologna,Serie A,32.0,1983.0,33.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1827,Simone Missiroli,it ITA,MF,Sassuolo,Serie A,29.0,1986.0,20.4,2.0,,4.0,,,0.2,,0.5,,0.0,0.0
1828,Aleksandar Mitrović,rs SRB,FW,Newcastle Utd,Premier League,20.0,1994.0,23.5,9.0,,30.0,,,1.27,,0.23,,2.0,2.0
1829,Maximilian Mittelstädt,de GER,"MF,DF",Hertha BSC,Bundesliga,18.0,1997.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1830,Henrikh Mkhitaryan,am ARM,"MF,FW",Dortmund,Bundesliga,26.0,1989.0,28.6,11.0,,29.0,,,1.02,,0.38,,0.0,0.0
1831,Filip Mladenović,rs SRB,"MF,DF",Köln,Bundesliga,23.0,1991.0,9.4,0.0,,5.0,,,0.53,,0.0,,0.0,0.0
1832,Anthony Modeste,fr FRA,FW,Köln,Bundesliga,27.0,1988.0,31.9,15.0,,47.0,,,1.47,,0.26,,3.0,4.0
1833,François Modesto,fr FRA,"DF,MF",Bastia,Ligue 1,36.0,1978.0,26.9,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
1834,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,29.0,1985.0,29.1,2.0,35.0,10.0,28.6,1.2,0.34,0.06,0.2,,0.0,0.0
1835,Wilfried Moimbé,fr FRA,DF,Nantes,Ligue 1,26.0,1988.0,14.7,0.0,,2.0,,,0.14,,0.0,,0.0,0.0
1836,Niklas Moisander,fi FIN,DF,Sampdoria,Serie A,29.0,1985.0,19.8,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
1837,Sascha Mölders,de GER,FW,Augsburg,Bundesliga,30.0,1985.0,0.3,0.0,,1.0,,,3.1,,0.0,,0.0,0.0
1838,Jorge Molina,es ESP,FW,Betis,La Liga,33.0,1982.0,10.2,1.0,14.0,6.0,42.9,1.37,0.59,0.07,0.17,,0.0,0.0
1839,Cristian Molinaro,it ITA,MF,Torino,Serie A,32.0,1983.0,21.8,1.0,,1.0,,,0.05,,1.0,,0.0,0.0
1840,Francisco Molinero,es ESP,DF,Betis,La Liga,30.0,1985.0,13.2,0.0,5.0,1.0,20.0,0.38,0.08,0.0,0.0,,0.0,0.0
1841,Yohan Mollo,fr FRA,"DF,FW",Saint-Étienne,Ligue 1,26.0,1989.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
1842,Momo,es ESP,MF,Las Palmas,La Liga,33.0,1982.0,15.4,0.0,15.0,5.0,33.3,0.98,0.33,0.0,0.0,,0.0,0.0
1843,Gaetano Monachello,it ITA,FW,Atalanta,Serie A,21.0,1994.0,4.0,0.0,,4.0,,,1.0,,0.0,,0.0,0.0
1844,Kévin Monnet-Paquet,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,26.0,1988.0,25.3,2.0,,19.0,,,0.75,,0.11,,0.0,0.0
1846,Nacho Monreal,es ESP,DF,Arsenal,Premier League,29.0,1986.0,36.1,0.0,,4.0,,,0.11,,0.0,,0.0,0.0
1847,Nacho Monsalve,es ESP,DF,Atlético Madrid,La Liga,21.0,1994.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1848,Paco Montañés,es ESP,MF,Espanyol,La Liga,28.0,1986.0,3.1,0.0,4.0,2.0,50.0,1.31,0.65,0.0,0.0,,0.0,0.0
1849,Jefferson Montero,ec ECU,"MF,FW",Swansea City,Premier League,25.0,1989.0,15.1,0.0,,6.0,,,0.4,,0.0,,0.0,0.0
1850,Joni Montiel,es ESP,MF,Rayo Vallecano,La Liga,16.0,1998.0,2.4,0.0,2.0,0.0,0.0,0.84,0.0,0.0,,,0.0,0.0
1851,Riccardo Montolivo,it ITA,MF,Milan,Serie A,30.0,1985.0,29.8,0.0,,5.0,,,0.17,,0.0,,0.0,0.0
1852,Ángel Montoro,es ESP,MF,Las Palmas,La Liga,27.0,1988.0,4.8,0.0,1.0,0.0,0.0,0.21,0.0,0.0,,,0.0,0.0
1853,Martín Montoya,es ESP,DF,Inter,Serie A,24.0,1991.0,2.8,0.0,,0.0,,,0.0,,,,0.0,0.0
1854,Martín Montoya,es ESP,DF,Betis,La Liga,24.0,1991.0,13.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,,,0.0,0.0
1855,Alfredo Morales,us USA,MF,Ingolstadt 04,Bundesliga,25.0,1990.0,18.5,1.0,,9.0,,,0.49,,0.11,,0.0,0.0
1856,Maximiliano Moralez,ar ARG,FW,Atalanta,Serie A,28.0,1987.0,15.1,1.0,,10.0,,,0.66,,0.1,,0.0,0.0
1857,Vangelis Moras,gr GRE,DF,Hellas Verona,Serie A,33.0,1981.0,30.6,1.0,,2.0,,,0.07,,0.5,,0.0,0.0
1858,Álvaro Morata,es ESP,FW,Juventus,Serie A,22.0,1992.0,16.0,7.0,,20.0,,,1.25,,0.3,,1.0,1.0
1859,Jan Morávek,cz CZE,MF,Augsburg,Bundesliga,25.0,1989.0,4.4,1.0,,1.0,,,0.23,,1.0,,0.0,0.0
1860,Steven Moreira,fr FRA,"MF,DF",Rennes,Ligue 1,20.0,1994.0,13.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1861,Jérémy Morel,mg MAD,DF,Lyon,Ligue 1,31.0,1984.0,27.9,0.0,,2.0,,,0.07,,0.0,,0.0,0.0
1862,Alberto Moreno,es ESP,DF,Liverpool,Premier League,23.0,1992.0,28.3,1.0,,8.0,,,0.28,,0.13,,0.0,0.0
1863,Gerard Moreno,es ESP,"FW,MF",Espanyol,La Liga,23.0,1992.0,21.3,7.0,51.0,21.0,41.2,2.4,0.99,0.12,0.29,,1.0,1.0
1864,Emiliano Moretti,it ITA,DF,Torino,Serie A,34.0,1981.0,35.0,1.0,,6.0,,,0.17,,0.17,,0.0,0.0
1865,Wes Morgan,jm JAM,DF,Leicester City,Premier League,31.0,1984.0,38.0,2.0,,6.0,,,0.16,,0.33,,0.0,0.0
1866,Michel Morganella,ch SUI,"MF,DF",Palermo,Serie A,26.0,1989.0,11.4,0.0,,3.0,,,0.26,,0.0,,0.0,0.0
1867,Christoph Moritz,de GER,MF,Mainz 05,Bundesliga,25.0,1990.0,2.8,0.0,,0.0,,,0.0,,,,0.0,0.0
1868,Archimede Morleo,it ITA,DF,Bologna,Serie A,31.0,1983.0,4.4,0.0,,1.0,,,0.23,,0.0,,0.0,0.0
1869,James Morrison,sct SCO,MF,West Brom,Premier League,29.0,1986.0,14.9,3.0,,12.0,,,0.81,,0.25,,0.0,1.0
1870,Ravel Morrison,jm JAM,MF,Lazio,Serie A,22.0,1993.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
1872,Victor Moses,ng NGA,"MF,FW",West Ham,Premier League,24.0,1990.0,10.9,1.0,,4.0,,,0.37,,0.25,,0.0,0.0
1873,Pedro Mosquera,es ESP,MF,La Coruña,La Liga,27.0,1988.0,36.5,0.0,29.0,4.0,13.8,0.79,0.11,0.0,0.0,,0.0,0.0
1874,Mehdi Mostefa,dz ALG,MF,Bastia,Ligue 1,31.0,1983.0,20.1,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
1875,Mehdi Mostefa,dz ALG,MF,Lorient,Ligue 1,31.0,1983.0,1.0,0.0,,35.0,,,35.0,,0.0,,0.0,0.0
1876,Thiago Motta,it ITA,MF,Paris S-G,Ligue 1,32.0,1982.0,26.0,1.0,,2.0,,,0.08,,0.5,,0.0,0.0
1877,François Moubandje,ch SUI,DF,Toulouse,Ligue 1,25.0,1990.0,20.8,0.0,,0.0,,,0.0,,,,0.0,0.0
1878,Benjamin Moukandjo,cm CMR,FW,Lorient,Ligue 1,26.0,1988.0,24.7,13.0,,26.0,,,1.05,,0.31,,5.0,5.0
1879,Steve Mounié,bj BEN,FW,Montpellier,Ligue 1,20.0,1994.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
1880,Anthony Mounier,fr FRA,"FW,MF",Bologna,Serie A,27.0,1987.0,21.4,4.0,,8.0,,,0.37,,0.5,,0.0,0.0
1881,Anthony Mounier,fr FRA,MF,Montpellier,Ligue 1,27.0,1987.0,3.0,0.0,,2.0,,,0.67,,0.0,,0.0,0.0
1882,Lucas Moura,br BRA,"FW,MF",Paris S-G,Ligue 1,22.0,1992.0,25.8,9.0,,27.0,,,1.05,,0.3,,1.0,1.0
1883,João Moutinho,pt POR,MF,Monaco,Ligue 1,28.0,1986.0,23.6,1.0,,8.0,,,0.34,,0.13,,0.0,0.0
1884,Nicolai Müller,de GER,MF,Hamburger SV,Bundesliga,27.0,1987.0,23.9,9.0,,19.0,,,0.8,,0.47,,0.0,0.0
1885,Thomas Müller,de GER,"MF,FW",Bayern Munich,Bundesliga,25.0,1989.0,26.0,20.0,,46.0,,,1.77,,0.33,,5.0,6.0
1886,Maurice Multhaup,de GER,MF,Ingolstadt 04,Bundesliga,18.0,1996.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1887,Rémi Mulumba,cd COD,MF,Lorient,Ligue 1,22.0,1992.0,1.7,0.0,,2.0,,,1.17,,0.0,,0.0,0.0
1888,Youssouf Mulumbu,cd COD,MF,Norwich City,Premier League,28.0,1987.0,4.1,0.0,,1.0,,,0.24,,0.0,,0.0,0.0
1889,Iker Muniain,es ESP,MF,Athletic Club,La Liga,22.0,1992.0,11.3,2.0,22.0,8.0,36.4,1.95,0.71,0.09,0.25,,0.0,0.0
1890,Marc Muniesa,es ESP,DF,Stoke City,Premier League,23.0,1992.0,12.4,0.0,,0.0,,,0.0,,,,0.0,0.0
1891,Juan Muñiz,es ESP,MF,Sporting Gijón,La Liga,23.0,1992.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1892,Ezequiel Muñoz,ar ARG,DF,Genoa,Serie A,24.0,1990.0,15.6,0.0,,3.0,,,0.19,,0.0,,0.0,0.0
1893,Juan Muñoz,es ESP,"MF,FW",Sevilla,La Liga,19.0,1995.0,3.4,1.0,6.0,3.0,50.0,1.78,0.89,0.17,0.33,,0.0,0.0
1894,Luis Muriel,co COL,FW,Sampdoria,Serie A,24.0,1991.0,18.8,6.0,,20.0,,,1.06,,0.3,,0.0,0.0
1895,Jeison Murillo,co COL,DF,Inter,Serie A,23.0,1992.0,31.6,2.0,,5.0,,,0.16,,0.4,,0.0,0.0
1896,Glenn Murray,eng ENG,FW,Crystal Palace,Premier League,31.0,1983.0,1.4,0.0,,1.0,,,0.71,,0.0,,0.0,0.0
1898,Glenn Murray,eng ENG,FW,Bournemouth,Premier League,31.0,1983.0,7.5,3.0,,13.0,,,1.73,,0.23,,0.0,1.0
1899,Mateo Musacchio,ar ARG,DF,Villarreal,La Liga,24.0,1990.0,11.2,1.0,2.0,1.0,50.0,0.18,0.09,0.5,1.0,,0.0,0.0
1900,Yrondu Musavu-King,ga GAB,DF,Lorient,Ligue 1,23.0,1992.0,2.1,0.0,,0.0,,,0.0,,,,0.0,0.0
1901,Charly Musonda Jr.,be BEL,MF,Betis,La Liga,18.0,1996.0,13.6,1.0,14.0,6.0,42.9,1.03,0.44,0.07,0.17,,0.0,0.0
1902,Shkodran Mustafi,de GER,DF,Valencia,La Liga,23.0,1992.0,29.8,2.0,22.0,4.0,18.2,0.74,0.13,0.09,0.5,,0.0,0.0
1903,Jordon Mutch,eng ENG,MF,Crystal Palace,Premier League,23.0,1991.0,8.9,0.0,,2.0,,,0.22,,0.0,,0.0,0.0
1904,Yoshinori Mutō,jp JPN,FW,Mainz 05,Bundesliga,23.0,1992.0,16.5,7.0,,17.0,,,1.03,,0.41,,0.0,0.0
1905,Arnold Mvuemba,cd COD,MF,Lyon,Ligue 1,30.0,1985.0,3.2,0.0,,1.0,,,0.31,,0.0,,0.0,0.0
1906,Boaz Myhill,wls WAL,GK,West Brom,Premier League,32.0,1982.0,23.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1907,Alfred N'Diaye,sn SEN,MF,Betis,La Liga,25.0,1990.0,33.4,2.0,25.0,5.0,20.0,0.75,0.15,0.08,0.4,,0.0,0.0
1908,Mahamadou N'Diaye,ml MLI,DF,Troyes,Ligue 1,25.0,1990.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
1909,Mamadou N'Diaye,sn SEN,DF,Montpellier,Ligue 1,20.0,1995.0,1.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1910,Cheikh N'Doye,sn SEN,MF,Angers,Ligue 1,29.0,1986.0,30.8,9.0,,17.0,,,0.55,,0.53,,0.0,0.0
1911,Dame N'Doye,sn SEN,"MF,FW",Sunderland,Premier League,30.0,1985.0,6.4,1.0,,4.0,,,0.63,,0.25,,0.0,0.0
1912,David N'Gog,fr FRA,FW,Reims,Ligue 1,26.0,1989.0,9.5,3.0,,11.0,,,1.16,,0.27,,0.0,1.0
1913,Clinton N'Jie,cm CMR,"FW,MF",Tottenham,Premier League,21.0,1993.0,2.1,0.0,,2.0,,,0.94,,0.0,,0.0,0.0
1914,Georges-Kévin N'Koudou,cm CMR,MF,Marseille,Ligue 1,20.0,1995.0,23.1,5.0,,19.0,,,0.82,,0.26,,0.0,0.0
1915,Charles N'Zogbia,fr FRA,"DF,FW",Aston Villa,Premier League,29.0,1986.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0
1916,Nacho,es ESP,DF,Real Madrid,La Liga,25.0,1990.0,12.9,0.0,5.0,2.0,40.0,0.39,0.16,0.0,0.0,,0.0,0.0
1917,Nacho,es ESP,DF,Rayo Vallecano,La Liga,26.0,1989.0,19.0,0.0,15.0,1.0,6.7,0.79,0.05,0.0,0.0,,0.0,0.0
1918,Kazuki Nagasawa,jp JPN,MF,Köln,Bundesliga,23.0,1991.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0
1919,Yuto Nagatomo,jp JPN,DF,Inter,Serie A,28.0,1986.0,18.3,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
1920,Matías Nahuel,es ESP,"MF,FW",Villarreal,La Liga,18.0,1996.0,11.1,0.0,10.0,3.0,30.0,0.9,0.27,0.0,0.0,,0.0,0.0
1921,Radja Nainggolan,be BEL,MF,Roma,Serie A,27.0,1988.0,32.6,6.0,,19.0,,,0.58,,0.32,,0.0,0.0
1922,Steven Naismith,sct SCO,MF,Norwich City,Premier League,28.0,1986.0,9.7,1.0,,9.0,,,0.93,,0.11,,0.0,0.0
1924,Steven Naismith,sct SCO,MF,Everton,Premier League,28.0,1986.0,5.0,3.0,,6.0,,,1.19,,0.5,,0.0,0.0
1925,Naldo,br BRA,DF,Wolfsburg,Bundesliga,32.0,1982.0,28.8,0.0,,12.0,,,0.42,,0.0,,0.0,0.0
1926,Lenny Nangis,fr FRA,"FW,MF",Caen,Ligue 1,21.0,1994.0,1.9,0.0,,1.0,,,0.52,,0.0,,0.0,0.0
1927,Lenny Nangis,fr FRA,FW,Lille,Ligue 1,21.0,1994.0,3.7,0.0,,1.0,,,0.27,,0.0,,0.0,0.0
1928,Paul Nardi,fr FRA,GK,Monaco,Ligue 1,21.0,1994.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1929,Samir Nasri,fr FRA,"MF,FW",Manchester City,Premier League,28.0,1987.0,6.0,2.0,,7.0,,,1.16,,0.29,,0.0,0.0
1930,Matija Nastasić,rs SRB,DF,Schalke 04,Bundesliga,22.0,1993.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
1931,Kyle Naughton,eng ENG,DF,Swansea City,Premier League,26.0,1988.0,19.7,0.0,,2.0,,,0.1,,0.0,,0.0,0.0
1932,David Navarro,es ESP,DF,Levante,La Liga,35.0,1980.0,18.8,0.0,7.0,2.0,28.6,0.37,0.11,0.0,0.0,,0.0,0.0
1933,Fernando Navarro,es ESP,DF,La Coruña,La Liga,33.0,1982.0,32.8,0.0,1.0,0.0,0.0,0.03,0.0,0.0,,,0.0,0.0
1934,Jesús Navas,es ESP,MF,Manchester City,Premier League,29.0,1985.0,25.4,0.0,,8.0,,,0.32,,0.0,,0.0,0.0
1935,Keylor Navas,cr CRC,GK,Real Madrid,La Liga,28.0,1986.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1936,Dani Ndi,cm CMR,MF,Sporting Gijón,La Liga,19.0,1995.0,8.3,1.0,13.0,4.0,30.8,1.56,0.48,0.08,0.25,,0.0,0.0
1937,Aly Ndom,fr FRA,MF,Reims,Ligue 1,19.0,1996.0,3.9,0.0,,1.0,,,0.26,,0.0,,0.0,0.0
1938,Álvaro Negredo,es ESP,FW,Valencia,La Liga,29.0,1985.0,12.9,5.0,39.0,12.0,30.8,3.03,0.93,0.13,0.42,,0.0,0.0
1939,Neto,br BRA,GK,Juventus,Serie A,26.0,1989.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1940,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,29.0,1986.0,33.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1941,Roman Neustädter,ru RUS,DF,Schalke 04,Bundesliga,27.0,1988.0,26.6,0.0,,2.0,,,0.08,,0.0,,0.0,0.0
1942,Neymar,br BRA,FW,Barcelona,La Liga,23.0,1992.0,34.0,24.0,124.0,61.0,49.2,3.65,1.8,0.15,0.31,,5.0,7.0
1943,Axel Ngando,fr FRA,MF,Bastia,Ligue 1,22.0,1993.0,14.4,2.0,,4.0,,,0.28,,0.5,,0.0,0.0
1944,Anele Ngcongca,za RSA,DF,Troyes,Ligue 1,27.0,1987.0,18.9,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
1945,Guy Ngosso,cm CMR,MF,Angers,Ligue 1,30.0,1985.0,1.7,0.0,,0.0,,,0.0,,,,0.0,0.0
1946,M'Baye Niang,sn SEN,FW,Milan,Serie A,20.0,1994.0,12.7,5.0,,15.0,,,1.18,,0.2,,2.0,2.0
1947,Oumar Niasse,sn SEN,"MF,FW",Everton,Premier League,25.0,1990.0,1.6,0.0,,1.0,,,0.63,,0.0,,0.0,0.0
1948,Florian Niederlechner,de GER,FW,Mainz 05,Bundesliga,24.0,1990.0,2.0,0.0,,2.0,,,0.98,,0.0,,0.0,0.0
1950,Georg Niedermeier,de GER,DF,Stuttgart,Bundesliga,29.0,1986.0,15.9,3.0,,6.0,,,0.38,,0.5,,0.0,0.0
1951,Peter Niemeyer,de GER,MF,Darmstadt 98,Bundesliga,31.0,1983.0,28.5,2.0,,9.0,,,0.32,,0.22,,0.0,0.0
1952,Saúl Ñíguez,es ESP,MF,Atlético Madrid,La Liga,20.0,1994.0,25.9,4.0,45.0,16.0,35.6,1.74,0.62,0.09,0.25,,0.0,0.0
1953,Nili,es ESP,"MF,FW",Las Palmas,La Liga,21.0,1994.0,3.5,0.0,4.0,2.0,50.0,1.14,0.57,0.0,0.0,,0.0,0.0
1954,Casimir Ninga,td CHA,"FW,MF",Montpellier,Ligue 1,22.0,1993.0,22.0,7.0,,23.0,,,1.04,,0.3,,0.0,0.0
1955,Pavle Ninkov,rs SRB,"DF,MF",Toulouse,Ligue 1,30.0,1985.0,5.7,0.0,,0.0,,,0.0,,,,0.0,0.0
1956,Nikola Ninković,rs SRB,"FW,MF",Chievo,Serie A,20.0,1994.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
1957,Benjamin Nivet,fr FRA,MF,Troyes,Ligue 1,38.0,1977.0,27.0,3.0,,11.0,,,0.41,,0.0,,3.0,3.0
1958,Jordan Nkololo,cd COD,"MF,FW",Caen,Ligue 1,22.0,1992.0,5.9,0.0,,5.0,,,0.84,,0.0,,0.0,0.0
1959,Nicolas Nkoulou,cm CMR,DF,Marseille,Ligue 1,25.0,1990.0,32.7,0.0,,1.0,,,0.03,,0.0,,0.0,0.0
1960,Christopher Nkunku,fr FRA,MF,Paris S-G,Ligue 1,17.0,1997.0,3.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1961,Mark Noble,eng ENG,MF,West Ham,Premier League,28.0,1987.0,35.5,7.0,,12.0,,,0.34,,0.33,,3.0,3.0
1962,Javi Noblejas,es ESP,DF,Getafe,La Liga,22.0,1993.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1963,Antonio Nocerino,it ITA,MF,Milan,Serie A,30.0,1985.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
1964,Kevin Nolan,eng ENG,MF,West Ham,Premier League,33.0,1982.0,0.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1965,Nolito,es ESP,"MF,FW",Celta Vigo,La Liga,28.0,1986.0,27.4,12.0,81.0,33.0,40.7,2.95,1.2,0.14,0.33,,1.0,2.0
1966,Kristoffer Nordfeldt,se SWE,GK,Swansea City,Premier League,26.0,1989.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1967,Håvard Nordtveit,no NOR,"DF,MF",M'Gladbach,Bundesliga,25.0,1990.0,27.2,4.0,,8.0,,,0.29,,0.5,,0.0,0.0
1968,Jean-Pierre Nsame,cm CMR,FW,Angers,Ligue 1,22.0,1993.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
1969,Olivier Ntcham,cm CMR,"MF,FW",Genoa,Serie A,19.0,1996.0,11.1,0.0,,3.0,,,0.27,,0.0,,0.0,0.0
1970,Paul-Georges Ntep,cm CMR,"FW,MF",Rennes,Ligue 1,23.0,1992.0,10.2,2.0,,7.0,,,0.68,,0.29,,0.0,1.0
1971,Saidi Ntibazonkiza,bi BDI,"MF,FW",Caen,Ligue 1,28.0,1987.0,6.7,1.0,,6.0,,,0.9,,0.17,,0.0,0.0
1972,Alexander Nübel,de GER,GK,Schalke 04,Bundesliga,18.0,1996.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1973,Ørjan Nyland,no NOR,GK,Ingolstadt 04,Bundesliga,24.0,1990.0,6.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1974,Allan Nyom,cm CMR,DF,Watford,Premier League,27.0,1988.0,27.4,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
1976,Steven Nzonzi,fr FRA,MF,Sevilla,La Liga,26.0,1988.0,20.5,3.0,19.0,9.0,47.4,0.93,0.44,0.16,0.33,,0.0,0.0
1977,Eunan O'Kane,ie IRL,MF,Bournemouth,Premier League,25.0,1990.0,8.4,0.0,,2.0,,,0.24,,0.0,,0.0,0.0
1978,Gary O'Neil,eng ENG,MF,Norwich City,Premier League,32.0,1983.0,19.5,0.0,,0.0,,,0.0,,,,0.0,0.0
1979,John O'Shea,ie IRL,DF,Sunderland,Premier League,34.0,1981.0,22.3,0.0,,3.0,,,0.13,,0.0,,0.0,0.0
1980,Mounir Obbadi,ma MAR,MF,Lille,Ligue 1,32.0,1983.0,25.6,1.0,,6.0,,,0.23,,0.17,,0.0,0.0
