,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
2634,Winston Reid,nz NZL,DF,West Ham,Premier League,27.0,1988.0,24.0,2135.0,89.0,62.4,23.7,24.0,,23.0,0.0,,2.0,1.42,44.0,38.0,6.0,0.25,-0.31
2635,Pepe Reina,es ESP,GK,Napoli,Serie A,32.0,1982.0,37.0,3330.0,90.0,97.4,37.0,37.0,,37.0,0.0,,1.0,2.22,79.0,29.0,50.0,1.35,3.35
2636,Stefan Reinartz,de GER,MF,Eint Frankfurt,Bundesliga,26.0,1989.0,15.0,1197.0,80.0,39.1,13.3,14.0,,12.0,1.0,,1.0,1.13,15.0,21.0,-6.0,-0.45,0.13
2637,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Arsenal,Premier League,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,
2638,Karim Rekik,nl NED,DF,Marseille,Ligue 1,20.0,1994.0,24.0,2034.0,85.0,59.5,22.6,23.0,,21.0,1.0,,9.0,1.33,30.0,23.0,7.0,0.31,0.37
2639,Álex Remiro,es ESP,GK,Athletic Club,La Liga,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2640,Loïc Rémy,fr FRA,FW,Chelsea,Premier League,28.0,1987.0,13.0,291.0,22.0,8.5,3.2,3.0,,0.0,10.0,,12.0,1.46,4.0,6.0,-2.0,-0.62,-0.85
2641,William Rémy,fr FRA,"DF,MF",Montpellier,Ligue 1,24.0,1991.0,28.0,2396.0,86.0,70.1,26.6,27.0,,23.0,1.0,,9.0,1.39,37.0,30.0,7.0,0.26,0.7
2642,Vincenzo Rennella,it ITA,FW,Betis,La Liga,26.0,1988.0,6.0,193.0,32.0,5.6,2.1,2.0,61.0,0.0,4.0,18.0,1.0,1.0,5.0,1.0,4.0,1.87,2.48
2643,Paul Reulet,fr FRA,GK,Caen,Ligue 1,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,38.0,,,,,,
2644,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,26.0,1989.0,26.0,1909.0,73.0,62.4,21.2,24.0,,7.0,2.0,,2.0,2.27,43.0,22.0,21.0,0.99,-1.12
2645,Diego Reyes,mx MEX,"DF,MF",Real Sociedad,La Liga,22.0,1992.0,27.0,2310.0,86.0,67.5,25.7,26.0,88.0,22.0,1.0,23.0,7.0,1.15,25.0,27.0,-2.0,-0.08,0.0
2646,Anthony Ribelin,fr FRA,FW,Montpellier,Ligue 1,19.0,1996.0,1.0,57.0,57.0,1.7,0.6,1.0,,0.0,0.0,,6.0,0.0,1.0,2.0,-1.0,-1.58,-1.66
2647,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,Bundesliga,32.0,1983.0,13.0,685.0,53.0,22.4,7.6,6.0,,5.0,7.0,,1.0,2.38,22.0,5.0,17.0,2.23,0.49
2648,Federico Ricca,uy URU,"DF,MF",Málaga,La Liga,20.0,1994.0,8.0,640.0,80.0,18.7,7.1,7.0,85.0,6.0,1.0,45.0,5.0,1.25,9.0,6.0,3.0,0.42,0.42
2649,Davide Riccardi,it ITA,DF,Hellas Verona,Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2650,Micah Richards,eng ENG,DF,Aston Villa,Premier League,27.0,1988.0,24.0,2044.0,85.0,59.8,22.7,23.0,,20.0,1.0,,8.0,0.38,16.0,53.0,-37.0,-1.63,-0.84
2652,Kieran Richardson,eng ENG,"DF,MF",Aston Villa,Premier League,30.0,1984.0,11.0,723.0,66.0,21.1,8.0,8.0,,5.0,3.0,,11.0,0.36,4.0,20.0,-16.0,-1.99,-0.89
2653,Fran Rico,es ESP,MF,Granada,La Liga,27.0,1987.0,28.0,1450.0,52.0,42.4,16.1,15.0,76.0,7.0,13.0,24.0,7.0,1.04,19.0,37.0,-18.0,-1.12,-0.89
2654,Mikel Rico,es ESP,MF,Athletic Club,La Liga,30.0,1984.0,17.0,698.0,41.0,20.4,7.8,8.0,70.0,3.0,9.0,16.0,13.0,1.88,11.0,7.0,4.0,0.52,0.22
2655,Sergio Rico,es ESP,GK,Sevilla,La Liga,21.0,1993.0,34.0,3060.0,90.0,89.5,34.0,34.0,90.0,34.0,0.0,,4.0,1.47,49.0,42.0,7.0,0.21,1.71
2656,Simone Ricozzi,it ITA,MF,Genoa,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2657,Tim Rieder,de GER,"DF,MF",Augsburg,Bundesliga,21.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2658,Oriol Riera,es ESP,FW,La Coruña,La Liga,29.0,1986.0,22.0,799.0,36.0,23.4,8.9,7.0,74.0,5.0,15.0,19.0,9.0,0.82,9.0,19.0,-10.0,-1.13,-0.92
2659,Asier Riesgo,es ESP,GK,Eibar,La Liga,31.0,1983.0,34.0,3060.0,90.0,89.5,34.0,34.0,90.0,34.0,0.0,,2.0,1.06,40.0,54.0,-14.0,-0.41,-0.91
2660,Sascha Riether,de GER,DF,Schalke 04,Bundesliga,32.0,1983.0,17.0,1332.0,78.0,43.5,14.8,14.0,,14.0,3.0,,16.0,1.59,20.0,22.0,-2.0,-0.14,-0.34
2661,Luca Rigoni,it ITA,MF,Genoa,Serie A,30.0,1984.0,18.0,1197.0,67.0,35.0,13.3,14.0,,7.0,4.0,,3.0,1.61,20.0,10.0,10.0,0.75,1.28
2662,Luca Rigoni,it ITA,MF,Palermo,Serie A,30.0,1984.0,10.0,695.0,70.0,20.3,7.7,8.0,,3.0,2.0,,0.0,1.1,5.0,8.0,-3.0,-0.39,0.4
2663,Nicola Rigoni,it ITA,MF,Chievo,Serie A,24.0,1990.0,28.0,1986.0,71.0,58.1,22.1,22.0,,16.0,6.0,,5.0,1.43,31.0,28.0,3.0,0.14,0.45
2664,Joe Riley,eng ENG,"DF,MF",Manchester Utd,Premier League,18.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2665,Kévin Rimane,gf GUF,"DF,MF",Paris S-G,Ligue 1,24.0,1991.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,,2.0,3.0,0.0,0.0,0.0,0.0,-2.19
2666,Rincón,br BRA,DF,Troyes,Ligue 1,28.0,1987.0,8.0,715.0,89.0,20.9,7.9,8.0,,7.0,0.0,,1.0,0.38,7.0,23.0,-16.0,-2.01,-0.72
2667,Tomás Rincón,ve VEN,MF,Genoa,Serie A,27.0,1988.0,33.0,2927.0,89.0,85.6,32.5,33.0,,30.0,0.0,,1.0,1.3,40.0,39.0,1.0,0.03,0.76
2668,Nico Rinderknecht,de GER,MF,Eint Frankfurt,Bundesliga,17.0,1997.0,1.0,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,,1.0,0.0,0.0,1.0,-1.0,-15.0,-14.5
2669,Rémy Riou,fr FRA,GK,Nantes,Ligue 1,27.0,1987.0,31.0,2790.0,90.0,81.6,31.0,31.0,,31.0,0.0,,0.0,1.45,30.0,32.0,-2.0,-0.06,1.22
2670,Andrea Rispoli,it ITA,MF,Palermo,Serie A,26.0,1988.0,22.0,1423.0,65.0,41.6,15.8,16.0,,11.0,6.0,,16.0,1.18,17.0,23.0,-6.0,-0.38,0.57
2671,Marcel Risse,de GER,"MF,DF",Köln,Bundesliga,25.0,1989.0,33.0,2961.0,90.0,96.8,32.9,33.0,,31.0,0.0,,0.0,1.3,37.0,41.0,-4.0,-0.12,-0.12
2672,Mart Ristl,de GER,MF,Stuttgart,Bundesliga,19.0,1996.0,3.0,48.0,16.0,1.6,0.5,0.0,,0.0,3.0,,2.0,0.0,0.0,4.0,-4.0,-7.5,-6.87
2673,Matt Ritchie,sct SCO,MF,Bournemouth,Premier League,25.0,1989.0,37.0,2973.0,80.0,86.9,33.0,33.0,,24.0,4.0,,0.0,1.05,38.0,58.0,-20.0,-0.61,-0.2
2674,Marlon Ritter,de GER,"FW,MF",M'Gladbach,Bundesliga,20.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2675,Emmanuel Rivière,fr FRA,FW,Newcastle Utd,Premier League,25.0,1990.0,3.0,65.0,22.0,1.9,0.7,1.0,,0.0,2.0,,5.0,0.0,0.0,2.0,-2.0,-2.77,-2.26
2676,Luca Rizzo,it ITA,"FW,MF",Bologna,Serie A,23.0,1992.0,23.0,1447.0,63.0,42.3,16.1,17.0,,6.0,6.0,,4.0,1.17,15.0,16.0,-1.0,-0.06,0.44
2678,Arjen Robben,nl NED,MF,Bayern Munich,Bundesliga,31.0,1984.0,15.0,1094.0,73.0,35.8,12.2,14.0,,6.0,1.0,,0.0,2.4,23.0,6.0,17.0,1.4,-0.71
2679,Rober,es ESP,DF,La Coruña,La Liga,20.0,1995.0,2.0,52.0,26.0,1.5,0.6,0.0,,0.0,2.0,26.0,6.0,0.0,0.0,2.0,-2.0,-3.46,-3.09
2680,Sergi Roberto,es ESP,"MF,DF",Barcelona,La Liga,23.0,1992.0,31.0,1917.0,62.0,56.1,21.3,21.0,80.0,12.0,10.0,23.0,3.0,2.42,59.0,20.0,39.0,1.83,-0.8
2681,Patrick Roberts,eng ENG,"FW,MF",Manchester City,Premier League,18.0,1997.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,,7.0,0.0,0.0,0.0,0.0,0.0,-0.79
2682,Tyler Roberts,wls WAL,"FW,MF",West Brom,Premier League,16.0,1999.0,1.0,18.0,18.0,0.5,0.2,0.0,,0.0,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.37
2683,Joel Robles,es ESP,GK,Everton,Premier League,25.0,1990.0,13.0,1170.0,90.0,34.2,13.0,13.0,,13.0,0.0,,25.0,0.92,14.0,20.0,-6.0,-0.46,-0.86
2684,Thomas Robson,eng ENG,DF,Sunderland,Premier League,19.0,1995.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,0.0,1.0,2.0,2.0,0.0,0.0,0.38
2685,Michele Rocca,it ITA,MF,Sampdoria,Serie A,19.0,1996.0,1.0,30.0,30.0,0.9,0.3,0.0,,0.0,1.0,,12.0,0.0,1.0,1.0,0.0,0.0,0.35
2686,Rubén Rochina,es ESP,"MF,FW",Granada,La Liga,24.0,1991.0,35.0,2483.0,71.0,72.6,27.6,29.0,78.0,10.0,6.0,39.0,1.0,1.06,32.0,50.0,-18.0,-0.65,-0.17
2687,Enzo Roco,cl CHI,DF,Espanyol,La Liga,22.0,1992.0,33.0,2466.0,75.0,72.1,27.4,26.0,90.0,26.0,7.0,18.0,2.0,1.21,30.0,49.0,-19.0,-0.69,0.72
2688,Sebastian Rode,de GER,MF,Bayern Munich,Bundesliga,24.0,1990.0,15.0,411.0,27.0,13.4,4.6,3.0,,2.0,12.0,,12.0,2.53,9.0,3.0,6.0,1.31,-0.62
2689,Ronny Rodelin,fr FRA,"FW,MF",Caen,Ligue 1,25.0,1989.0,34.0,2792.0,82.0,81.6,31.0,33.0,,21.0,1.0,,0.0,1.41,33.0,42.0,-9.0,-0.29,0.28
2690,Ronny Rodelin,fr FRA,MF,Lille,Ligue 1,25.0,1989.0,1.0,67.0,67.0,2.0,0.7,1.0,,0.0,0.0,,1.0,3.0,1.0,0.0,1.0,1.34,1.05
2691,Rodri,es ESP,MF,Villarreal,La Liga,19.0,1996.0,3.0,95.0,32.0,2.8,1.1,1.0,58.0,0.0,2.0,19.0,2.0,1.0,2.0,2.0,0.0,0.0,-0.24
2692,Rodrigo,es ESP,"FW,MF",Valencia,La Liga,24.0,1991.0,25.0,1365.0,55.0,39.9,15.2,15.0,78.0,7.0,10.0,20.0,2.0,1.0,16.0,21.0,-5.0,-0.33,-0.46
2693,Alejandro Rodríguez,es ESP,FW,Sampdoria,Serie A,24.0,1991.0,6.0,45.0,8.0,1.3,0.5,0.0,,0.0,6.0,,26.0,0.67,0.0,0.0,0.0,0.0,0.35
2694,Francisco Rodríguez Araya,ch SUI,MF,Wolfsburg,Bundesliga,19.0,1995.0,1.0,9.0,9.0,0.3,0.1,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.06
2695,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,Serie A,31.0,1984.0,35.0,3140.0,90.0,91.8,34.9,35.0,,34.0,0.0,,2.0,1.71,57.0,39.0,18.0,0.52,0.52
2696,Hugo Rodriguez,fr FRA,MF,Reims,Ligue 1,24.0,1991.0,3.0,171.0,57.0,5.0,1.9,2.0,,0.0,1.0,,2.0,0.0,0.0,5.0,-5.0,-2.63,-2.41
2697,James Rodríguez,co COL,"MF,FW",Real Madrid,La Liga,24.0,1991.0,26.0,1515.0,58.0,44.3,16.8,17.0,76.0,7.0,9.0,24.0,3.0,2.31,47.0,18.0,29.0,1.72,-0.5
2698,Jay Rodriguez,eng ENG,"MF,FW",Southampton,Premier League,26.0,1989.0,12.0,351.0,29.0,10.3,3.9,3.0,,0.0,9.0,,2.0,1.92,6.0,6.0,0.0,0.0,-0.53
2699,Jonathan Rodríguez,uy URU,FW,La Coruña,La Liga,22.0,1993.0,13.0,567.0,44.0,16.6,6.3,6.0,66.0,1.0,7.0,24.0,9.0,1.15,5.0,9.0,-4.0,-0.63,-0.26
2700,Juan Rodríguez,es ESP,MF,Getafe,La Liga,33.0,1982.0,32.0,2512.0,79.0,73.5,27.9,30.0,83.0,20.0,2.0,14.0,4.0,0.97,25.0,49.0,-24.0,-0.86,-0.27
2701,Ricardo Rodríguez,ch SUI,DF,Wolfsburg,Bundesliga,22.0,1992.0,24.0,2067.0,86.0,67.5,23.0,23.0,,22.0,1.0,,3.0,1.13,28.0,37.0,-9.0,-0.39,-1.03
2702,Víctor Rodríguez,es ESP,MF,Getafe,La Liga,26.0,1989.0,33.0,2303.0,70.0,67.3,25.6,26.0,83.0,12.0,7.0,19.0,2.0,0.97,21.0,41.0,-20.0,-0.78,0.02
2704,Jack Rodwell,eng ENG,MF,Sunderland,Premier League,24.0,1991.0,22.0,1169.0,53.0,34.2,13.0,9.0,,8.0,13.0,,7.0,0.64,16.0,28.0,-12.0,-0.92,-0.84
2705,Roger,br BRA,MF,Ingolstadt 04,Bundesliga,29.0,1985.0,29.0,2500.0,86.0,81.7,27.8,28.0,,26.0,1.0,,0.0,1.31,27.0,35.0,-8.0,-0.29,-0.13
2706,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,25.0,1990.0,16.0,1249.0,78.0,36.5,13.9,15.0,,9.0,1.0,,2.0,2.06,16.0,11.0,5.0,0.36,-0.01
2707,Diego Rolán,uy URU,"FW,MF",Bordeaux,Ligue 1,22.0,1993.0,31.0,2124.0,69.0,62.1,23.6,22.0,,15.0,9.0,,2.0,1.35,31.0,38.0,-7.0,-0.3,-0.3
2708,Rolando,pt POR,DF,Marseille,Ligue 1,29.0,1985.0,19.0,1631.0,86.0,47.7,18.1,18.0,,17.0,1.0,,9.0,1.05,20.0,24.0,-4.0,-0.22,-0.72
2709,Filippo Romagna,it ITA,DF,Juventus,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2710,Alessio Romagnoli,it ITA,DF,Milan,Serie A,20.0,1995.0,34.0,2944.0,87.0,86.1,32.7,33.0,,32.0,1.0,,2.0,1.56,47.0,36.0,11.0,0.34,1.28
2711,Simone Romagnoli,it ITA,DF,Carpi,Serie A,25.0,1990.0,30.0,2637.0,88.0,77.1,29.3,30.0,,28.0,0.0,,3.0,1.03,26.0,37.0,-11.0,-0.38,0.66
2712,Julien Romain,fr FRA,FW,Bastia,Ligue 1,19.0,1996.0,5.0,163.0,33.0,4.8,1.8,1.0,,0.0,4.0,,5.0,1.0,2.0,2.0,0.0,0.0,0.17
2713,Mihai Roman,ro ROU,"FW,MF",Toulouse,Ligue 1,30.0,1984.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2714,Alaixys Romao,tg TOG,MF,Marseille,Ligue 1,31.0,1984.0,23.0,1251.0,54.0,36.6,13.9,13.0,,8.0,10.0,,9.0,1.43,8.0,12.0,-4.0,-0.29,-0.7
2715,Sergio Romero,ar ARG,GK,Manchester Utd,Premier League,28.0,1987.0,4.0,360.0,90.0,10.5,4.0,4.0,,4.0,0.0,,33.0,1.75,3.0,2.0,1.0,0.25,-0.13
2716,Oriol Romeu,es ESP,MF,Southampton,Premier League,23.0,1991.0,29.0,1612.0,56.0,47.1,17.9,17.0,,10.0,12.0,,7.0,2.0,24.0,21.0,3.0,0.17,-0.58
2717,Rafael Romo,ve VEN,GK,Udinese,Serie A,25.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,21.0,,,,,,
2718,Rômulo,it ITA,"DF,MF",Hellas Verona,Serie A,28.0,1987.0,9.0,266.0,30.0,7.8,3.0,0.0,,0.0,9.0,,7.0,0.89,6.0,7.0,-1.0,-0.34,0.46
2719,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,La Liga,30.0,1985.0,36.0,3183.0,88.0,93.1,35.4,36.0,88.0,34.0,0.0,,0.0,2.33,106.0,31.0,75.0,2.12,1.74
2720,Facundo Roncaglia,ar ARG,DF,Fiorentina,Serie A,28.0,1987.0,30.0,2435.0,81.0,71.2,27.1,26.0,,22.0,4.0,,7.0,1.63,44.0,29.0,15.0,0.55,0.28
2721,Salomón Rondón,ve VEN,FW,West Brom,Premier League,25.0,1989.0,34.0,2555.0,75.0,74.7,28.4,30.0,,14.0,4.0,,0.0,1.09,30.0,32.0,-2.0,-0.07,1.18
2722,Valentin Rongier,fr FRA,MF,Nantes,Ligue 1,20.0,1994.0,11.0,740.0,67.0,21.6,8.2,9.0,,6.0,2.0,,0.0,1.45,8.0,10.0,-2.0,-0.24,0.06
2723,Ronny,br BRA,"DF,MF",Hertha BSC,Bundesliga,29.0,1986.0,1.0,29.0,29.0,0.9,0.3,0.0,,0.0,1.0,,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2724,Marten de Roon,nl NED,MF,Atalanta,Serie A,24.0,1991.0,36.0,3089.0,86.0,90.3,34.3,35.0,,28.0,1.0,,0.0,1.22,35.0,40.0,-5.0,-0.15,0.13
2725,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,Premier League,29.0,1985.0,28.0,2406.0,86.0,70.4,26.7,27.0,,23.0,1.0,,0.0,1.68,36.0,23.0,13.0,0.49,0.4
2726,Roberto Rosales,ve VEN,DF,Málaga,La Liga,26.0,1988.0,35.0,3070.0,88.0,89.8,34.1,35.0,88.0,34.0,0.0,,0.0,1.29,31.0,31.0,0.0,0.0,-0.77
2727,Danny Rose,eng ENG,DF,Tottenham,Premier League,25.0,1990.0,24.0,2129.0,89.0,62.3,23.7,24.0,,21.0,0.0,,10.0,2.0,49.0,19.0,30.0,1.27,0.99
2728,Jack Rose,eng ENG,GK,West Brom,Premier League,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
2730,Lindsay Rose,mu MRI,"DF,MF",Lorient,Ligue 1,23.0,1992.0,10.0,900.0,90.0,26.3,10.0,10.0,,10.0,0.0,,2.0,1.5,14.0,17.0,-3.0,-0.3,-0.01
2731,Lindsay Rose,mu MRI,DF,Lyon,Ligue 1,23.0,1992.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,5.0,0.0,1.0,3.0,-2.0,-2.0,-2.7
2732,Jan Rosenthal,de GER,"MF,FW",Darmstadt 98,Bundesliga,29.0,1986.0,23.0,1412.0,61.0,46.1,15.7,17.0,,2.0,6.0,,1.0,1.09,20.0,24.0,-4.0,-0.25,0.35
2733,Aleandro Rosi,it ITA,DF,Frosinone,Serie A,28.0,1987.0,27.0,2175.0,81.0,63.6,24.2,24.0,,20.0,3.0,,7.0,0.93,23.0,43.0,-20.0,-0.83,0.69
2734,Luca Rossettini,it ITA,DF,Bologna,Serie A,30.0,1985.0,29.0,2540.0,88.0,74.3,28.2,28.0,,25.0,1.0,,3.0,1.07,26.0,38.0,-12.0,-0.43,-0.43
2735,Alessandro Rossi,it ITA,FW,Lazio,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2736,Giuseppe Rossi,it ITA,"FW,MF",Fiorentina,Serie A,28.0,1987.0,11.0,373.0,34.0,10.9,4.1,4.0,,0.0,7.0,,9.0,1.27,7.0,7.0,0.0,0.0,-0.53
2737,Giuseppe Rossi,it ITA,FW,Levante,La Liga,28.0,1987.0,17.0,1153.0,68.0,33.7,12.8,15.0,75.0,5.0,2.0,14.0,1.0,1.06,13.0,24.0,-11.0,-0.86,0.01
2738,Jordan Rossiter,eng ENG,MF,Liverpool,Premier League,18.0,1997.0,1.0,15.0,15.0,0.4,0.2,0.0,,0.0,1.0,,3.0,1.0,0.0,0.0,0.0,0.0,-0.34
2739,Joe Rothwell,eng ENG,"FW,MF",Manchester Utd,Premier League,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2740,Jérôme Roussillon,fr FRA,"DF,MF",Montpellier,Ligue 1,22.0,1993.0,33.0,2656.0,80.0,77.7,29.5,31.0,,19.0,2.0,,1.0,1.48,45.0,33.0,12.0,0.41,1.58
2741,Wayne Routledge,eng ENG,"MF,FW",Swansea City,Premier League,30.0,1985.0,28.0,1672.0,60.0,48.9,18.6,22.0,,5.0,6.0,,5.0,1.39,24.0,28.0,-4.0,-0.22,0.09
2742,Nolan Roux,fr FRA,FW,Saint-Étienne,Ligue 1,27.0,1988.0,29.0,1964.0,68.0,57.4,21.8,21.0,,12.0,8.0,,3.0,1.66,26.0,16.0,10.0,0.46,0.77
2743,Rubén,es ESP,GK,Levante,La Liga,31.0,1984.0,15.0,1350.0,90.0,39.5,15.0,15.0,90.0,15.0,0.0,,23.0,0.73,12.0,27.0,-15.0,-1.0,-0.22
2744,Rubinho,br BRA,GK,Juventus,Serie A,32.0,1982.0,0.0,,,,,0.0,,0.0,0.0,,25.0,,,,,,
2745,Declan Rudd,eng ENG,GK,Norwich City,Premier League,24.0,1991.0,11.0,990.0,90.0,28.9,11.0,11.0,,11.0,0.0,,27.0,0.91,11.0,23.0,-12.0,-1.09,-0.5
2746,John Ruddy,eng ENG,GK,Norwich City,Premier League,28.0,1986.0,27.0,2430.0,90.0,71.1,27.0,27.0,,27.0,0.0,,11.0,0.89,28.0,44.0,-16.0,-0.59,0.5
2747,Antonio Rüdiger,de GER,DF,Roma,Serie A,22.0,1993.0,30.0,2635.0,88.0,77.0,29.3,29.0,,29.0,1.0,,2.0,2.13,64.0,29.0,35.0,1.2,0.39
2748,Artjoms Rudņevs,lv LVA,FW,Hamburger SV,Bundesliga,27.0,1988.0,11.0,599.0,54.0,19.6,6.7,6.0,,2.0,5.0,,1.0,0.91,9.0,9.0,0.0,0.0,0.22
2749,Sebastian Rudy,de GER,MF,Hoffenheim,Bundesliga,25.0,1990.0,24.0,1791.0,75.0,58.5,19.9,22.0,,11.0,2.0,,6.0,0.96,21.0,32.0,-11.0,-0.55,-0.27
2750,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,28.0,1986.0,38.0,3420.0,90.0,100.0,38.0,38.0,,38.0,0.0,,0.0,1.53,42.0,37.0,5.0,0.13,
2751,Daniele Rugani,it ITA,DF,Juventus,Serie A,21.0,1994.0,17.0,1167.0,69.0,34.1,13.0,11.0,,11.0,6.0,,21.0,2.82,30.0,7.0,23.0,1.77,0.5
2752,Mário Rui,pt POR,DF,Empoli,Serie A,24.0,1991.0,36.0,3240.0,90.0,94.7,36.0,36.0,,35.0,0.0,,0.0,1.28,38.0,45.0,-7.0,-0.19,0.81
2753,Fabián Ruiz Peña,es ESP,MF,Betis,La Liga,19.0,1996.0,12.0,429.0,36.0,12.5,4.8,6.0,54.0,0.0,6.0,17.0,2.0,1.08,6.0,5.0,1.0,0.21,0.78
2754,Salva Ruiz,es ESP,DF,Granada,La Liga,20.0,1995.0,2.0,74.0,37.0,2.2,0.8,1.0,55.0,0.0,1.0,19.0,9.0,0.5,1.0,3.0,-2.0,-2.43,-1.87
2756,Víctor Ruiz,es ESP,DF,Villarreal,La Liga,26.0,1989.0,35.0,2991.0,85.0,87.5,33.2,32.0,90.0,32.0,3.0,37.0,1.0,1.71,37.0,29.0,8.0,0.24,0.03
2757,Antonio Rukavina,rs SRB,"DF,MF",Villarreal,La Liga,31.0,1984.0,18.0,1349.0,75.0,39.4,15.0,14.0,90.0,14.0,4.0,22.0,17.0,1.44,16.0,16.0,0.0,0.0,-0.39
2758,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,23.0,1992.0,36.0,3191.0,89.0,93.3,35.5,36.0,89.0,35.0,0.0,,0.0,1.25,40.0,43.0,-3.0,-0.08,-0.08
2759,Lukas Rupp,de GER,MF,Stuttgart,Bundesliga,24.0,1991.0,29.0,2100.0,72.0,68.6,23.3,24.0,,14.0,5.0,,2.0,1.03,40.0,46.0,-6.0,-0.26,1.52
2760,Marco Russ,de GER,"DF,MF",Eint Frankfurt,Bundesliga,29.0,1985.0,28.0,2350.0,84.0,76.8,26.1,26.0,,24.0,2.0,,0.0,1.25,29.0,39.0,-10.0,-0.38,0.63
2761,Adriano Russo,it ITA,DF,Frosinone,Serie A,28.0,1987.0,10.0,883.0,88.0,25.8,9.8,9.0,,8.0,1.0,,20.0,1.0,10.0,20.0,-10.0,-1.02,0.08
2762,Mathew Ryan,au AUS,GK,Valencia,La Liga,23.0,1992.0,8.0,720.0,90.0,21.1,8.0,8.0,90.0,8.0,0.0,,18.0,0.5,4.0,9.0,-5.0,-0.62,-0.72
2763,Youssouf Sabaly,sn SEN,DF,Nantes,Ligue 1,22.0,1993.0,28.0,2500.0,89.0,73.1,27.8,28.0,,27.0,0.0,,0.0,1.29,27.0,32.0,-5.0,-0.18,0.41
2764,Youssouf Sabaly,sn SEN,DF,Paris S-G,Ligue 1,22.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2765,Stefano Sabelli,it ITA,"MF,DF",Carpi,Serie A,22.0,1993.0,7.0,558.0,80.0,16.3,6.2,6.0,,5.0,1.0,,10.0,1.14,4.0,7.0,-3.0,-0.48,0.05
2766,Umar Sadiq,ng NGA,"MF,FW",Roma,Serie A,18.0,1997.0,6.0,189.0,32.0,5.5,2.1,2.0,,0.0,4.0,,18.0,1.0,5.0,4.0,1.0,0.48,-0.67
2767,Bacary Sagna,fr FRA,DF,Manchester City,Premier League,32.0,1983.0,28.0,2448.0,87.0,71.6,27.2,27.0,,26.0,1.0,,6.0,1.79,44.0,26.0,18.0,0.66,-0.45
2768,Nuri Şahin,tr TUR,MF,Dortmund,Bundesliga,26.0,1988.0,9.0,505.0,56.0,16.5,5.6,6.0,,3.0,3.0,,3.0,2.22,9.0,6.0,3.0,0.53,-1.05
2769,Wesley Saïd,fr FRA,"FW,MF",Rennes,Ligue 1,20.0,1995.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,,0.0,3.0,1.0,0.0,1.0,9.0,9.08
2770,Jamel Saihi,tn TUN,MF,Montpellier,Ligue 1,28.0,1987.0,13.0,597.0,46.0,17.5,6.6,8.0,,3.0,5.0,,7.0,1.15,7.0,9.0,-2.0,-0.3,-0.43
2771,Marco Sailer,de GER,"FW,MF",Darmstadt 98,Bundesliga,29.0,1985.0,14.0,438.0,31.0,14.3,4.9,3.0,,1.0,11.0,,9.0,1.0,3.0,6.0,-3.0,-0.62,-0.2
