Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Ricardo Rodríguez,2384,CHE,DF,Torino,it Serie A,28.0,1992.0,34.0,28.0,2473.0,27.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,2.1,2.5,0.02,0.08,0.09,0.02,0.09,2384,CHE,DF,Torino,it Serie A,28.0,1992.0,27.5,0.0,9.0,0.0,0.0,0.33,0.0,0.0,,26.3,3.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4,2384,CHE,DF,Torino,it Serie A,28.0,1992.0,27.5,1247.0,1469.0,84.9,21547.0,8073.0,602.0,644.0,93.5,515.0,562.0,91.6,108.0,198.0,54.5,1.0,2.1,1.8,-1.1,22.0,101.0,7.0,2.0,73.0,2384,CHE,DF,Torino,it Serie A,28.0,1992.0,27.5,1469.0,1374.0,86.0,31.0,1.0,22.0,65.0,8.0,46.0,28.0,17.0,0.0,1247.0,9.0,22.0,2384,CHE,DF,Torino,it Serie A,28.0,1992.0,27.5,43.0,1.57,21.0,18.0,0.0,3.0,0.0,1.0,3.0,0.11,1.0,1.0,0.0,1.0,0.0,0.0,2384,CHE,DF,Torino,it Serie A,28.0,1992.0,27.5,36.0,21.0,11.0,23.0,2.0,18.0,33.0,54.5,15.0,22.0,8.0,14.0,41.0,77.0,48.0,1.0
Rodrygo,2385,BRA,FW,Real Madrid,es La Liga,20.0,2001.0,33.0,17.0,1523.0,16.9,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.24,0.24,0.47,0.24,0.47,3.5,3.5,3.1,6.6,0.21,0.19,0.39,0.21,0.39,2385,BRA,FW,Real Madrid,es La Liga,20.0,2001.0,16.9,4.0,34.0,15.0,44.1,2.01,0.89,0.12,0.27,16.4,0.0,0.0,0.0,3.5,3.5,0.1,0.5,0.5,2385,BRA,FW,Real Madrid,es La Liga,20.0,2001.0,16.9,555.0,682.0,81.4,6480.0,1383.0,377.0,410.0,92.0,100.0,133.0,75.2,15.0,36.0,41.7,4.0,3.1,2.7,0.9,28.0,28.0,21.0,2.0,32.0,2385,BRA,FW,Real Madrid,es La Liga,20.0,2001.0,16.9,682.0,635.0,41.0,3.0,1.0,1.0,41.0,9.0,27.0,5.0,10.0,0.0,555.0,6.0,18.0,2385,BRA,FW,Real Madrid,es La Liga,20.0,2001.0,16.9,70.0,4.13,42.0,7.0,10.0,4.0,7.0,0.0,12.0,0.71,8.0,0.0,1.0,1.0,2.0,0.0,2385,BRA,FW,Real Madrid,es La Liga,20.0,2001.0,16.9,18.0,14.0,7.0,4.0,7.0,3.0,18.0,16.7,15.0,21.0,0.0,21.0,11.0,29.0,3.0,0.0
Mads Roerslev,2386,DNK,DF,Brentford,eng Premier League,22.0,1999.0,21.0,12.0,1240.0,13.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.15,0.07,0.15,0.5,0.5,0.6,1.1,0.04,0.04,0.08,0.04,0.08,2386,DNK,DF,Brentford,eng Premier League,22.0,1999.0,13.8,1.0,5.0,2.0,40.0,0.36,0.15,0.2,0.5,17.4,0.0,0.0,0.0,0.5,0.5,0.11,0.5,0.5,2386,DNK,DF,Brentford,eng Premier League,22.0,1999.0,13.8,230.0,358.0,64.2,3857.0,1221.0,107.0,138.0,77.5,100.0,149.0,67.1,17.0,45.0,37.8,1.0,0.6,0.8,0.4,7.0,16.0,8.0,7.0,19.0,2386,DNK,DF,Brentford,eng Premier League,22.0,1999.0,13.8,358.0,332.0,25.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,230.0,1.0,16.0,2386,DNK,DF,Brentford,eng Premier League,22.0,1999.0,13.8,15.0,1.09,11.0,0.0,1.0,1.0,2.0,0.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0,2386,DNK,DF,Brentford,eng Premier League,22.0,1999.0,13.8,23.0,12.0,19.0,2.0,2.0,14.0,32.0,43.8,18.0,14.0,5.0,9.0,16.0,39.0,29.0,0.0
Marko Rog,2387,HRV,MF,Cagliari,it Serie A,26.0,1995.0,8.0,2.0,311.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,0.4,0.4,0.2,0.6,0.11,0.06,0.17,0.11,0.17,2387,HRV,MF,Cagliari,it Serie A,26.0,1995.0,3.5,0.0,7.0,1.0,14.3,2.03,0.29,0.0,0.0,22.7,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4,2387,HRV,MF,Cagliari,it Serie A,26.0,1995.0,3.5,122.0,152.0,80.3,1663.0,357.0,71.0,81.0,87.7,36.0,47.0,76.6,6.0,9.0,66.7,1.0,0.2,0.1,0.8,4.0,13.0,1.0,0.0,5.0,2387,HRV,MF,Cagliari,it Serie A,26.0,1995.0,3.5,152.0,141.0,11.0,8.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,122.0,0.0,3.0,2387,HRV,MF,Cagliari,it Serie A,26.0,1995.0,3.5,18.0,5.23,14.0,0.0,1.0,1.0,2.0,0.0,2.0,0.58,1.0,0.0,0.0,0.0,1.0,0.0,2387,HRV,MF,Cagliari,it Serie A,26.0,1995.0,3.5,5.0,3.0,1.0,2.0,2.0,1.0,8.0,12.5,7.0,6.0,1.0,5.0,1.0,6.0,3.0,0.0
Rogério,2388,BRA,DF,Sassuolo,it Serie A,23.0,1998.0,23.0,19.0,1729.0,19.2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,0.6,0.6,1.9,2.5,0.03,0.1,0.13,0.03,0.13,2388,BRA,DF,Sassuolo,it Serie A,23.0,1998.0,19.2,0.0,14.0,4.0,28.6,0.73,0.21,0.0,0.0,23.4,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6,2388,BRA,DF,Sassuolo,it Serie A,23.0,1998.0,19.2,921.0,1131.0,81.4,14979.0,4525.0,459.0,510.0,90.0,354.0,400.0,88.5,76.0,140.0,54.3,1.0,1.9,1.8,-0.9,27.0,57.0,26.0,12.0,53.0,2388,BRA,DF,Sassuolo,it Serie A,23.0,1998.0,19.2,1131.0,967.0,161.0,24.0,0.0,11.0,82.0,117.0,20.0,0.0,19.0,0.0,921.0,3.0,20.0,2388,BRA,DF,Sassuolo,it Serie A,23.0,1998.0,19.2,51.0,2.65,39.0,6.0,3.0,0.0,1.0,2.0,3.0,0.16,2.0,0.0,0.0,0.0,0.0,1.0,2388,BRA,DF,Sassuolo,it Serie A,23.0,1998.0,19.2,21.0,13.0,12.0,5.0,4.0,15.0,22.0,68.2,7.0,20.0,8.0,12.0,18.0,39.0,42.0,1.0
Alessio Romagnoli,2389,ITA,DF,Milan,it Serie A,26.0,1995.0,19.0,16.0,1409.0,15.7,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.06,0.0,0.06,0.06,0.06,0.8,0.8,0.1,0.9,0.05,0.01,0.06,0.05,0.06,2389,ITA,DF,Milan,it Serie A,26.0,1995.0,15.7,1.0,12.0,5.0,41.7,0.77,0.32,0.08,0.2,14.2,0.0,0.0,0.0,0.8,0.8,0.06,0.2,0.2,2389,ITA,DF,Milan,it Serie A,26.0,1995.0,15.7,893.0,999.0,89.4,16845.0,6188.0,291.0,323.0,90.1,505.0,540.0,93.5,80.0,108.0,74.1,0.0,0.1,0.5,-0.1,3.0,66.0,3.0,0.0,56.0,2389,ITA,DF,Milan,it Serie A,26.0,1995.0,15.7,999.0,947.0,51.0,34.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,893.0,1.0,5.0,2389,ITA,DF,Milan,it Serie A,26.0,1995.0,15.7,12.0,0.77,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,2389,ITA,DF,Milan,it Serie A,26.0,1995.0,15.7,24.0,14.0,14.0,10.0,0.0,14.0,18.0,77.8,4.0,21.0,12.0,9.0,19.0,43.0,45.0,0.0
Simone Romagnoli,2390,ITA,DF,Empoli,it Serie A,31.0,1990.0,19.0,17.0,1497.0,16.6,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,1.5,1.5,0.4,1.9,0.09,0.02,0.11,0.09,0.11,2390,ITA,DF,Empoli,it Serie A,31.0,1990.0,16.6,2.0,5.0,2.0,40.0,0.3,0.12,0.4,1.0,6.5,0.0,0.0,0.0,1.5,1.5,0.3,0.5,0.5,2390,ITA,DF,Empoli,it Serie A,31.0,1990.0,16.6,612.0,796.0,76.9,12093.0,5583.0,205.0,245.0,83.7,320.0,395.0,81.0,83.0,136.0,61.0,0.0,0.4,0.6,-0.4,5.0,44.0,7.0,0.0,43.0,2390,ITA,DF,Empoli,it Serie A,31.0,1990.0,16.6,796.0,726.0,63.0,47.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,612.0,7.0,6.0,2390,ITA,DF,Empoli,it Serie A,31.0,1990.0,16.6,12.0,0.72,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,2390,ITA,DF,Empoli,it Serie A,31.0,1990.0,16.6,28.0,12.0,14.0,12.0,2.0,15.0,20.0,75.0,5.0,34.0,28.0,6.0,9.0,37.0,86.0,0.0
Leonardo Román,2392,ESP,GK,Mallorca,es La Liga,21.0,2000.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392,ESP,GK,Mallorca,es La Liga,21.0,2000.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2392,ESP,GK,Mallorca,es La Liga,21.0,2000.0,2.0,47.0,67.0,70.1,1236.0,801.0,11.0,11.0,100.0,22.0,22.0,100.0,14.0,34.0,41.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2392,ESP,GK,Mallorca,es La Liga,21.0,2000.0,2.0,67.0,45.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,2392,ESP,GK,Mallorca,es La Liga,21.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392,ESP,GK,Mallorca,es La Liga,21.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Cristian Romero,2393,ARG,DF,Tottenham,eng Premier League,23.0,1998.0,22.0,21.0,1844.0,20.5,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.05,0.0,0.05,0.05,0.05,0.6,0.6,0.3,0.9,0.03,0.02,0.04,0.03,0.04,2393,ARG,DF,Tottenham,eng Premier League,23.0,1998.0,20.5,1.0,6.0,2.0,33.3,0.29,0.1,0.17,0.5,13.9,0.0,0.0,0.0,0.6,0.6,0.09,0.4,0.4,2393,ARG,DF,Tottenham,eng Premier League,23.0,1998.0,20.5,1149.0,1325.0,86.7,20261.0,7100.0,473.0,517.0,91.5,551.0,590.0,93.4,93.0,159.0,58.5,0.0,0.3,0.5,-0.3,6.0,57.0,7.0,0.0,60.0,2393,ARG,DF,Tottenham,eng Premier League,23.0,1998.0,20.5,1325.0,1281.0,43.0,35.0,2.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,1149.0,1.0,14.0,2393,ARG,DF,Tottenham,eng Premier League,23.0,1998.0,20.5,18.0,0.88,15.0,1.0,0.0,0.0,1.0,1.0,2.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,2393,ARG,DF,Tottenham,eng Premier League,23.0,1998.0,20.5,62.0,39.0,39.0,21.0,2.0,22.0,34.0,64.7,12.0,46.0,21.0,25.0,33.0,95.0,74.0,1.0
Iván Romero,2394,ESP,FW,Sevilla,es La Liga,20.0,2001.0,5.0,2.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.32,0.0,0.32,0.32,0.32,2394,ESP,FW,Sevilla,es La Liga,20.0,2001.0,2.0,0.0,2.0,1.0,50.0,1.01,0.51,0.0,0.0,12.5,0.0,0.0,0.0,0.6,0.6,0.32,-0.6,-0.6,2394,ESP,FW,Sevilla,es La Liga,20.0,2001.0,2.0,28.0,34.0,82.4,426.0,53.0,10.0,12.0,83.3,15.0,16.0,93.8,1.0,1.0,100.0,0.0,0.0,0.2,0.0,0.0,3.0,1.0,0.0,2.0,2394,ESP,FW,Sevilla,es La Liga,20.0,2001.0,2.0,34.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,2394,ESP,FW,Sevilla,es La Liga,20.0,2001.0,2.0,3.0,1.52,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,2394,ESP,FW,Sevilla,es La Liga,20.0,2001.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0
Luka Romero,2395,ARG,FW,Lazio,it Serie A,16.0,2004.0,8.0,0.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.09,0.11,0.02,0.11,2395,ARG,FW,Lazio,it Serie A,16.0,2004.0,0.9,0.0,1.0,1.0,100.0,1.07,1.07,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2395,ARG,FW,Lazio,it Serie A,16.0,2004.0,0.9,35.0,37.0,94.6,498.0,38.0,19.0,20.0,95.0,12.0,12.0,100.0,1.0,1.0,100.0,0.0,0.1,0.1,-0.1,1.0,0.0,1.0,1.0,0.0,2395,ARG,FW,Lazio,it Serie A,16.0,2004.0,0.9,37.0,33.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,35.0,0.0,0.0,2395,ARG,FW,Lazio,it Serie A,16.0,2004.0,0.9,2.0,2.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395,ARG,FW,Lazio,it Serie A,16.0,2004.0,0.9,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
Sergio Romero,2396,ARG,GK,Venezia,it Serie A,34.0,1987.0,16.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396,ARG,GK,Venezia,it Serie A,34.0,1987.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2396,ARG,GK,Venezia,it Serie A,34.0,1987.0,16.0,415.0,586.0,70.8,11661.0,8294.0,78.0,80.0,97.5,191.0,199.0,96.0,145.0,305.0,47.5,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,2396,ARG,GK,Venezia,it Serie A,34.0,1987.0,16.0,586.0,397.0,188.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,1.0,0.0,2396,ARG,GK,Venezia,it Serie A,34.0,1987.0,16.0,5.0,0.31,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396,ARG,GK,Venezia,it Serie A,34.0,1987.0,16.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0
Oriol Romeu,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,36.0,34.0,2889.0,32.1,2.0,2.0,2.0,0.0,0.0,9.0,0.0,0.06,0.06,0.12,0.06,0.12,1.7,1.7,3.0,4.7,0.05,0.09,0.15,0.05,0.15,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,32.1,2.0,24.0,4.0,16.7,0.75,0.12,0.08,0.5,22.4,0.0,0.0,0.0,1.7,1.7,0.07,0.3,0.3,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,32.1,1377.0,1691.0,81.4,23235.0,6192.0,676.0,787.0,85.9,535.0,614.0,87.1,133.0,198.0,67.2,2.0,3.0,2.5,-1.0,37.0,148.0,23.0,3.0,117.0,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,32.1,1691.0,1657.0,29.0,29.0,7.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,1377.0,5.0,23.0,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,32.1,77.0,2.4,70.0,0.0,2.0,0.0,0.0,5.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,32.1,77.0,39.0,25.0,45.0,7.0,28.0,73.0,38.4,45.0,39.0,8.0,31.0,51.0,128.0,43.0,0.0
Cristiano Ronaldo,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,30.0,27.0,2456.0,27.3,18.0,3.0,15.0,3.0,3.0,8.0,0.0,0.66,0.11,0.77,0.55,0.66,17.9,15.6,3.2,18.7,0.66,0.12,0.77,0.57,0.69,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,27.3,18.0,107.0,39.0,36.4,3.92,1.43,0.14,0.38,15.5,8.0,3.0,3.0,17.9,15.6,0.15,0.1,-0.6,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,27.3,726.0,904.0,80.3,8929.0,1337.0,469.0,541.0,86.7,174.0,218.0,79.8,20.0,29.0,69.0,3.0,3.2,2.0,-0.2,26.0,46.0,16.0,0.0,38.0,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,27.3,904.0,866.0,35.0,3.0,2.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,726.0,3.0,25.0,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,27.3,82.0,3.0,62.0,0.0,9.0,6.0,5.0,0.0,9.0,0.33,4.0,0.0,2.0,1.0,2.0,0.0,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,27.3,8.0,6.0,1.0,5.0,2.0,2.0,6.0,33.3,4.0,8.0,0.0,8.0,2.0,10.0,29.0,0.0
Salomón Rondón,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,20.0,8.0,790.0,8.8,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.11,0.11,0.23,0.11,0.23,2.4,2.4,1.0,3.3,0.27,0.11,0.38,0.27,0.38,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,8.8,1.0,21.0,6.0,28.6,2.39,0.68,0.05,0.17,12.0,0.0,0.0,0.0,2.4,2.4,0.11,-1.4,-1.4,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,8.8,117.0,193.0,60.6,1410.0,190.0,77.0,116.0,66.4,23.0,41.0,56.1,5.0,5.0,100.0,1.0,1.0,0.7,0.0,8.0,4.0,1.0,0.0,2.0,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,8.8,193.0,190.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,117.0,0.0,9.0,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,8.8,17.0,1.94,12.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,8.8,6.0,1.0,1.0,2.0,3.0,4.0,14.0,28.6,10.0,5.0,0.0,5.0,0.0,6.0,10.0,0.0
Valentin Rongier,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,32.0,25.0,2194.0,24.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,3.1,3.1,1.7,4.8,0.13,0.07,0.2,0.13,0.2,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,24.4,0.0,28.0,9.0,32.1,1.15,0.37,0.0,0.0,21.5,0.0,0.0,0.0,3.1,3.1,0.11,-3.1,-3.1,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,24.4,1753.0,1950.0,89.9,27552.0,7112.0,905.0,972.0,93.1,696.0,762.0,91.3,100.0,127.0,78.7,1.0,1.7,2.2,-0.7,17.0,160.0,22.0,2.0,134.0,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,24.4,1950.0,1783.0,163.0,34.0,5.0,11.0,7.0,127.0,0.0,0.0,0.0,0.0,1753.0,4.0,26.0,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,24.4,58.0,2.38,45.0,0.0,6.0,4.0,1.0,2.0,7.0,0.29,4.0,0.0,0.0,2.0,0.0,1.0,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,24.4,77.0,51.0,36.0,36.0,5.0,28.0,60.0,46.7,32.0,26.0,5.0,21.0,33.0,110.0,14.0,0.0
Marten de Roon,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,30.0,28.0,2548.0,28.3,3.0,0.0,3.0,0.0,0.0,7.0,1.0,0.11,0.0,0.11,0.11,0.11,2.3,2.3,0.5,2.8,0.08,0.02,0.1,0.08,0.1,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,28.3,3.0,23.0,5.0,21.7,0.81,0.18,0.13,0.6,19.7,0.0,0.0,0.0,2.3,2.3,0.1,0.7,0.7,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,28.3,1434.0,1690.0,84.9,25483.0,8331.0,650.0,725.0,89.7,618.0,677.0,91.3,141.0,230.0,61.3,0.0,0.5,1.1,-0.5,7.0,163.0,21.0,0.0,126.0,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,28.3,1690.0,1615.0,72.0,50.0,0.0,32.0,7.0,22.0,0.0,0.0,0.0,0.0,1434.0,3.0,21.0,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,28.3,43.0,1.52,37.0,1.0,1.0,1.0,0.0,3.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,28.3,69.0,42.0,33.0,29.0,7.0,34.0,62.0,54.8,28.0,36.0,2.0,34.0,45.0,114.0,41.0,0.0
Unai Ropero,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,0.1,1.0,1.0,100.0,11.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Pablo Rosario,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,36.0,31.0,2729.0,30.3,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07,0.07,0.0,0.07,1.6,1.6,1.4,3.0,0.05,0.05,0.1,0.05,0.1,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,30.3,0.0,19.0,3.0,15.8,0.63,0.1,0.0,0.0,19.7,0.0,0.0,0.0,1.6,1.6,0.08,-1.6,-1.6,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,30.3,1522.0,1737.0,87.6,26102.0,6712.0,680.0,749.0,90.8,681.0,751.0,90.7,123.0,166.0,74.1,2.0,1.4,1.3,0.6,20.0,147.0,14.0,3.0,141.0,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,30.3,1737.0,1695.0,36.0,29.0,0.0,6.0,15.0,7.0,0.0,0.0,0.0,0.0,1522.0,6.0,17.0,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,30.3,53.0,1.75,47.0,0.0,1.0,0.0,2.0,3.0,7.0,0.23,7.0,0.0,0.0,0.0,0.0,0.0,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,30.3,59.0,37.0,18.0,32.0,9.0,26.0,66.0,39.4,40.0,33.0,7.0,26.0,38.0,97.0,43.0,0.0
