,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
2565,Niklas Süle,de GER,DF,Hoffenheim,Bundesliga,17.0,1995.0,25.0,1881.0,75.0,,20.9,20.0,,20.0,5.0,,,,,,,,
2566,Valmir Sulejmani,xk KVX,"FW,MF",Hannover 96,Bundesliga,17.0,1996.0,5.0,90.0,18.0,,1.0,1.0,,0.0,4.0,,,,,,,,
2567,Ki Sung-yueng,kr KOR,MF,Sunderland,Premier League,24.0,1989.0,27.0,2182.0,81.0,,24.2,25.0,,20.0,2.0,,,,,,,,
2568,Ki Sung-yueng,kr KOR,MF,Swansea City,Premier League,24.0,1989.0,1.0,14.0,14.0,,0.2,0.0,,,1.0,,,,,,,,
2569,Gilles Sunu,tg TOG,"FW,MF",Lorient,Ligue 1,22.0,1991.0,18.0,600.0,33.0,,6.7,7.0,,1.0,11.0,,,,,,,,
2570,Stoppila Sunzu,zm ZAM,"DF,MF",Sochaux,Ligue 1,24.0,1989.0,17.0,1530.0,90.0,,17.0,17.0,,17.0,0.0,,,,,,,,
2571,Markel Susaeta,es ESP,"FW,MF",Athletic Club,La Liga,25.0,1987.0,38.0,2931.0,77.0,,32.6,34.0,,14.0,4.0,,,,,,,,
2572,Suso,es ESP,"FW,MF",Almería,La Liga,19.0,1993.0,33.0,2253.0,68.0,,25.0,26.0,,14.0,7.0,,,,,,,,
2574,Bo Svensson,dk DEN,DF,Mainz 05,Bundesliga,33.0,1979.0,12.0,760.0,63.0,,8.4,10.0,,5.0,2.0,,,,,,,,
2575,John Swift,eng ENG,MF,Chelsea,Premier League,18.0,1995.0,1.0,2.0,2.0,,0.0,0.0,,,1.0,,,,,,,,
2576,Issiaga Sylla,gn GUI,"DF,MF",Toulouse,Ligue 1,19.0,1994.0,32.0,2444.0,76.0,,27.2,26.0,,20.0,6.0,,,,,,,,
2577,Yacouba Sylla,ml MLI,MF,Aston Villa,Premier League,22.0,1990.0,11.0,552.0,50.0,,6.1,5.0,,3.0,6.0,,,,,,,,
2578,Ádám Szalai,hu HUN,FW,Schalke 04,Bundesliga,25.0,1987.0,28.0,1396.0,50.0,,15.5,14.0,,9.0,14.0,,,,,,,,
2579,Robin Szarka,de GER,DF,Hoffenheim,Bundesliga,21.0,1991.0,2.0,47.0,24.0,,0.5,1.0,,0.0,1.0,,,,,,,,
2580,Wojciech Szczęsny,pl POL,GK,Arsenal,Premier League,23.0,1990.0,37.0,3330.0,90.0,,37.0,37.0,,37.0,0.0,,,,,,,,
2581,Frederik Sørensen,dk DEN,DF,Bologna,Serie A,21.0,1992.0,15.0,1096.0,73.0,,12.2,13.0,,10.0,2.0,,,,,,,,
2582,Thomas Sørensen,dk DEN,GK,Stoke City,Premier League,37.0,1976.0,4.0,315.0,79.0,,3.5,4.0,,3.0,0.0,,,,,,,,
2583,Adel Taarabt,ma MAR,"FW,MF",Fulham,Premier League,24.0,1989.0,12.0,595.0,50.0,,6.6,7.0,,3.0,5.0,,,,,,,,
2584,Adel Taarabt,ma MAR,"FW,MF",Milan,Serie A,24.0,1989.0,14.0,1079.0,77.0,,12.0,12.0,,9.0,2.0,,,,,,,,
2585,Andrea Tabanelli,it ITA,MF,Cagliari,Serie A,23.0,1990.0,3.0,182.0,61.0,,2.0,2.0,,2.0,1.0,,,,,,,,
2586,Franck Tabanou,fr FRA,"DF,FW",Saint-Étienne,Ligue 1,24.0,1989.0,34.0,1995.0,59.0,,22.2,24.0,,9.0,10.0,,,,,,,,
2587,Mickaël Tacalfred,gp GLP,DF,Reims,Ligue 1,32.0,1981.0,34.0,2995.0,88.0,,33.3,34.0,,33.0,0.0,,,,,,,,
2588,Panagiotis Tachtsidis,gr GRE,MF,Torino,Serie A,22.0,1991.0,11.0,383.0,35.0,,4.3,3.0,,2.0,8.0,,,,,,,,
2589,Panagiotis Tachtsidis,gr GRE,MF,Catania,Serie A,22.0,1991.0,12.0,837.0,70.0,,9.3,10.0,,5.0,2.0,,,,,,,,
2590,Rodrigo Taddei,br BRA,"DF,FW",Roma,Serie A,33.0,1980.0,19.0,860.0,45.0,,9.6,7.0,,5.0,12.0,,,,,,,,
2591,Jonathan Tah,de GER,DF,Hamburger SV,Bundesliga,17.0,1996.0,16.0,1276.0,80.0,,14.2,14.0,,14.0,2.0,,,,,,,,
2592,Saphir Taïder,dz ALG,MF,Inter,Serie A,21.0,1992.0,25.0,1053.0,42.0,,11.7,13.0,,3.0,12.0,,,,,,,,
2593,Junior Tallo,ci CIV,FW,Ajaccio,Ligue 1,20.0,1992.0,23.0,1610.0,70.0,,17.9,19.0,,8.0,4.0,,,,,,,,
2594,Muamer Tanković,se SWE,"FW,MF",Fulham,Premier League,18.0,1995.0,3.0,61.0,20.0,,0.7,1.0,,0.0,2.0,,,,,,,,
2595,Serdar Tasci,de GER,DF,Stuttgart,Bundesliga,26.0,1987.0,1.0,20.0,20.0,,0.2,1.0,,0.0,0.0,,,,,,,,
2596,Andrew Taylor,eng ENG,"DF,MF",Cardiff City,Premier League,26.0,1986.0,18.0,1570.0,87.0,,17.4,18.0,,15.0,0.0,,,,,,,,
2597,Matthew Taylor,eng ENG,"DF,MF",West Ham,Premier League,31.0,1981.0,20.0,1412.0,71.0,,15.7,16.0,,11.0,4.0,,,,,,,,
2598,Neil Taylor,wls WAL,"DF,MF",Swansea City,Premier League,24.0,1989.0,10.0,593.0,59.0,,6.6,6.0,,5.0,4.0,,,,,,,,
2600,Steven Taylor,eng ENG,DF,Newcastle Utd,Premier League,27.0,1986.0,10.0,729.0,73.0,,8.1,9.0,,6.0,1.0,,,,,,,,
2601,Marcos Tébar,es ESP,"DF,MF",Almería,La Liga,27.0,1986.0,25.0,1469.0,59.0,,16.3,16.0,,9.0,9.0,,,,,,,,
2602,Sinan Tekerci,tr TUR,MF,Nürnberg,Bundesliga,19.0,1993.0,1.0,29.0,29.0,,0.3,0.0,,,1.0,,,,,,,,
2603,Cristian Tello,es ESP,"FW,MF",Barcelona,La Liga,21.0,1991.0,22.0,431.0,20.0,,4.8,2.0,,0.0,20.0,,,,,,,,
2604,Marc-André ter Stegen,de GER,GK,M'Gladbach,Bundesliga,21.0,1992.0,34.0,3060.0,90.0,,34.0,34.0,,34.0,0.0,,,,,,,,
2605,Emanuele Terranova,it ITA,DF,Sassuolo,Serie A,26.0,1987.0,4.0,283.0,71.0,,3.1,3.0,,3.0,1.0,,,,,,,,
2606,Marco Terrazzino,de GER,"FW,MF",Freiburg,Bundesliga,22.0,1991.0,2.0,43.0,22.0,,0.5,0.0,,,2.0,,,,,,,,
2607,John Terry,eng ENG,DF,Chelsea,Premier League,32.0,1980.0,34.0,3060.0,90.0,,34.0,34.0,,34.0,0.0,,,,,,,,
2608,Robert Tesche,de GER,MF,Hamburger SV,Bundesliga,26.0,1987.0,9.0,362.0,40.0,,4.0,3.0,,2.0,6.0,,,,,,,,
2609,Alexander Tettey,no NOR,MF,Norwich City,Premier League,27.0,1986.0,21.0,1486.0,71.0,,16.5,17.0,,11.0,4.0,,,,,,,,
2610,Carlos Tevez,ar ARG,"FW,MF",Juventus,Serie A,29.0,1984.0,34.0,2586.0,76.0,,28.7,30.0,,12.0,4.0,,,,,,,,
2611,Florian Thauvin,fr FRA,"FW,MF",Marseille,Ligue 1,20.0,1993.0,31.0,2079.0,67.0,,23.1,25.0,,8.0,6.0,,,,,,,,
2612,Kévin Théophile-Catherine,fr FRA,DF,Cardiff City,Premier League,23.0,1989.0,28.0,2357.0,84.0,,26.2,26.0,,26.0,2.0,,,,,,,,
2613,Kévin Théophile-Catherine,fr FRA,DF,Rennes,Ligue 1,23.0,1989.0,3.0,270.0,90.0,,3.0,3.0,,3.0,0.0,,,,,,,,
2614,Cyril Théréau,fr FRA,FW,Chievo,Serie A,30.0,1983.0,32.0,2360.0,74.0,,26.2,28.0,,15.0,4.0,,,,,,,,
2615,Stefan Thesker,de GER,DF,Hoffenheim,Bundesliga,22.0,1991.0,2.0,111.0,56.0,,1.2,1.0,,1.0,1.0,,,,,,,,
2616,Norman Theuerkauf,de GER,"DF,MF",Braunschweig,Bundesliga,26.0,1987.0,29.0,2290.0,79.0,,25.4,26.0,,23.0,3.0,,,,,,,,
2617,Jerome Thomas,eng ENG,"FW,MF",Crystal Palace,Premier League,30.0,1983.0,9.0,370.0,41.0,,4.1,3.0,,1.0,6.0,,,,,,,,
2618,Erik Thommy,de GER,MF,Augsburg,Bundesliga,18.0,1994.0,1.0,9.0,9.0,,0.1,0.0,,,1.0,,,,,,,,
2619,Éric Tié Bi,ci CIV,MF,Evian,Ligue 1,23.0,1990.0,20.0,1591.0,80.0,,17.7,20.0,,13.0,0.0,,,,,,,,
2620,Dwight Tiendalli,nl NED,DF,Swansea City,Premier League,27.0,1985.0,10.0,749.0,75.0,,8.3,9.0,,6.0,1.0,,,,,,,,
2621,Siaka Tiéné,ci CIV,DF,Montpellier,Ligue 1,31.0,1982.0,27.0,2001.0,74.0,,22.2,22.0,,17.0,5.0,,,,,,,,
2622,Jonathan Tinhan,bj BEN,"FW,MF",Montpellier,Ligue 1,24.0,1989.0,3.0,89.0,30.0,,1.0,1.0,,0.0,2.0,,,,,,,,
2623,Cheick Tioté,ci CIV,MF,Newcastle Utd,Premier League,27.0,1986.0,33.0,2763.0,84.0,,30.7,31.0,,28.0,2.0,,,,,,,,
2624,Marcel Tisserand,cd COD,DF,Monaco,Ligue 1,20.0,1993.0,6.0,179.0,30.0,,2.0,2.0,,1.0,4.0,,,,,,,,
2626,Fernando Tissone,ar ARG,MF,Málaga,La Liga,27.0,1986.0,26.0,2109.0,81.0,,23.4,25.0,,16.0,1.0,,,,,,,,
2627,Tito,es ESP,DF,Rayo Vallecano,La Liga,28.0,1985.0,24.0,1882.0,78.0,,20.9,22.0,,17.0,2.0,,,,,,,,
2628,Ola Toivonen,se SWE,"FW,MF",Rennes,Ligue 1,27.0,1986.0,15.0,1230.0,82.0,,13.7,14.0,,10.0,1.0,,,,,,,,
2629,Corentin Tolisso,fr FRA,"DF,MF",Lyon,Ligue 1,18.0,1994.0,14.0,794.0,57.0,,8.8,8.0,,7.0,6.0,,,,,,,,
2630,Jeremy Toljan,de GER,"DF,MF",Hoffenheim,Bundesliga,18.0,1994.0,10.0,581.0,58.0,,6.5,6.0,,5.0,4.0,,,,,,,,
2631,Rafael Tolói,it ITA,DF,Roma,Serie A,22.0,1990.0,5.0,380.0,76.0,,4.2,4.0,,4.0,1.0,,,,,,,,
2632,James Tomkins,eng ENG,"DF,MF",West Ham,Premier League,24.0,1989.0,31.0,2598.0,84.0,,28.9,31.0,,27.0,0.0,,,,,,,,
2633,Nenad Tomović,rs SRB,DF,Fiorentina,Serie A,25.0,1987.0,25.0,2022.0,81.0,,22.5,23.0,,19.0,2.0,,,,,,,,
2634,Aleksandar Tonev,bg BUL,MF,Aston Villa,Premier League,23.0,1990.0,17.0,601.0,35.0,,6.7,6.0,,1.0,11.0,,,,,,,,
2635,Toni Dovale,es ESP,"DF,MF",Celta Vigo,La Liga,23.0,1990.0,12.0,994.0,83.0,,11.0,11.0,,,1.0,,,,,,,,
2636,Luca Toni,it ITA,FW,Hellas Verona,Serie A,36.0,1977.0,34.0,3006.0,88.0,,33.4,34.0,,30.0,0.0,,,,,,,,
2637,Toño,es ESP,GK,Elche,La Liga,33.0,1979.0,9.0,795.0,88.0,,8.8,9.0,,8.0,0.0,,,,,,,,
2638,Denis Tonucci,it ITA,DF,Ajaccio,Ligue 1,24.0,1988.0,20.0,1551.0,78.0,,17.2,17.0,,13.0,3.0,,,,,,,,
2639,Ömer Toprak,tr TUR,DF,Leverkusen,Bundesliga,24.0,1989.0,28.0,2449.0,87.0,,27.2,27.0,,26.0,1.0,,,,,,,,
2640,Gaizka Toquero,es ESP,"FW,MF",Athletic Club,La Liga,28.0,1984.0,20.0,609.0,30.0,,6.8,5.0,,3.0,15.0,,,,,,,,
2641,Gabriel Torje,ro ROU,"FW,MF",Espanyol,La Liga,23.0,1989.0,12.0,477.0,40.0,,5.3,6.0,,1.0,6.0,,,,,,,,
2642,Vasilis Torosidis,gr GRE,"DF,MF",Roma,Serie A,28.0,1985.0,18.0,1242.0,69.0,,13.8,12.0,,12.0,6.0,,,,,,,,
2643,Fernando Torres,es ESP,FW,Chelsea,Premier League,29.0,1984.0,28.0,1574.0,56.0,,17.5,16.0,,6.0,12.0,,,,,,,,
2644,Óliver Torres,es ESP,MF,Villarreal,La Liga,18.0,1994.0,9.0,502.0,56.0,,5.6,6.0,,1.0,3.0,,,,,,,,
2645,Óliver Torres,es ESP,MF,Atlético Madrid,La Liga,18.0,1994.0,7.0,216.0,31.0,,2.4,2.0,,0.0,5.0,,,,,,,,
2646,Roberto Torres,es ESP,MF,Osasuna,La Liga,24.0,1989.0,33.0,2234.0,68.0,,24.8,25.0,,13.0,8.0,,,,,,,,
2647,Xavi Torres,es ESP,"DF,MF",Betis,La Liga,26.0,1986.0,10.0,777.0,78.0,,8.6,9.0,,8.0,1.0,,,,,,,,
2648,Marco Torsiglieri,ar ARG,"DF,MF",Almería,La Liga,25.0,1988.0,27.0,2369.0,88.0,,26.3,26.0,,25.0,1.0,,,,,,,,
2649,Francesco Totti,it ITA,"FW,MF",Roma,Serie A,36.0,1976.0,26.0,1664.0,64.0,,18.5,20.0,,6.0,6.0,,,,,,,,
2650,Jérémy Toulalan,fr FRA,"DF,MF",Monaco,Ligue 1,29.0,1983.0,29.0,2498.0,86.0,,27.8,29.0,,26.0,0.0,,,,,,,,
2652,Mamadou Tounkara,sn SEN,FW,Lazio,Serie A,17.0,1996.0,1.0,10.0,10.0,,0.1,0.0,,,1.0,,,,,,,,
2653,Abdoulaye Touré,fr FRA,"FW,MF",Nantes,Ligue 1,19.0,1994.0,1.0,24.0,24.0,,0.3,0.0,,,1.0,,,,,,,,
2654,Birama Touré,ml MLI,MF,Nantes,Ligue 1,21.0,1992.0,31.0,2226.0,72.0,,24.7,25.0,,19.0,6.0,,,,,,,,
2655,Kolo Touré,ci CIV,DF,Liverpool,Premier League,32.0,1981.0,20.0,1443.0,72.0,,16.0,15.0,,15.0,5.0,,,,,,,,
2656,Thomas Touré,ci CIV,"FW,MF",Bordeaux,Ligue 1,19.0,1993.0,2.0,24.0,12.0,,0.3,0.0,,,2.0,,,,,,,,
2657,Yaya Touré,ci CIV,MF,Manchester City,Premier League,30.0,1983.0,35.0,2917.0,83.0,,32.4,35.0,,25.0,0.0,,,,,,,,
2658,Andros Townsend,eng ENG,"FW,MF",Tottenham,Premier League,22.0,1991.0,25.0,1234.0,49.0,,13.7,12.0,,7.0,13.0,,,,,,,,
2659,Abdou Traoré,ml MLI,MF,Bordeaux,Ligue 1,25.0,1988.0,17.0,1139.0,67.0,,12.7,13.0,,7.0,4.0,,,,,,,,
2660,Adama Traoré,es ESP,"FW,MF",Barcelona,La Liga,17.0,1996.0,1.0,10.0,10.0,,0.1,0.0,,,1.0,,,,,,,,
2661,Alain Traoré,bf BFA,"FW,MF",Lorient,Ligue 1,24.0,1988.0,21.0,1312.0,62.0,,14.6,18.0,,3.0,3.0,,,,,,,,
2662,Ibrahima Traoré,gn GUI,MF,Stuttgart,Bundesliga,25.0,1988.0,31.0,1865.0,60.0,,20.7,20.0,,10.0,11.0,,,,,,,,
2663,Lacina Traoré,ci CIV,FW,Everton,Premier League,23.0,1990.0,1.0,1.0,1.0,,0.0,0.0,,,1.0,,,,,,,,
2664,Mahamane Traoré,ml MLI,MF,Nice,Ligue 1,24.0,1988.0,12.0,740.0,62.0,,8.2,8.0,,4.0,4.0,,,,,,,,
2665,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,23.0,1990.0,34.0,3046.0,90.0,,33.8,34.0,,33.0,0.0,,,,,,,,
2666,Christian Träsch,de GER,"DF,MF",Wolfsburg,Bundesliga,25.0,1987.0,22.0,1822.0,83.0,,20.2,21.0,,17.0,1.0,,,,,,,,
2667,Roberto Trashorras,es ESP,MF,Rayo Vallecano,La Liga,32.0,1981.0,37.0,3144.0,85.0,,34.9,36.0,,32.0,1.0,,,,,,,,
2668,Adrien Trebel,fr FRA,MF,Nantes,Ligue 1,22.0,1991.0,12.0,315.0,26.0,,3.5,3.0,,1.0,9.0,,,,,,,,
2669,Óscar Trejo,ar ARG,"FW,MF",Toulouse,Ligue 1,25.0,1988.0,32.0,2075.0,65.0,,23.1,23.0,,14.0,9.0,,,,,,,,
2670,Gerhard Tremmel,de GER,GK,Swansea City,Premier League,34.0,1978.0,12.0,1080.0,90.0,,12.0,12.0,,12.0,0.0,,,,,,,,
2671,Benoît Trémoulinas,fr FRA,DF,Saint-Étienne,Ligue 1,27.0,1985.0,12.0,1080.0,90.0,,12.0,12.0,,12.0,0.0,,,,,,,,
2672,Driss Trichard,fr FRA,MF,Toulouse,Ligue 1,18.0,1995.0,1.0,6.0,6.0,,0.1,0.0,,,1.0,,,,,,,,
2673,Manu Trigueros,es ESP,MF,Villarreal,La Liga,21.0,1991.0,35.0,2082.0,59.0,,23.1,23.0,,10.0,12.0,,,,,,,,
2674,Piotr Trochowski,de GER,MF,Sevilla,La Liga,29.0,1984.0,18.0,847.0,47.0,,9.4,9.0,,3.0,9.0,,,,,,,,
2675,Ángel Trujillo,es ESP,DF,Almería,La Liga,25.0,1987.0,36.0,3240.0,90.0,,36.0,36.0,,36.0,0.0,,,,,,,,
2676,Tom Trybull,de GER,"DF,MF",Werder Bremen,Bundesliga,20.0,1993.0,2.0,6.0,3.0,,0.1,0.0,,,2.0,,,,,,,,
2678,Ryan Tunnicliffe,eng ENG,MF,Fulham,Premier League,20.0,1992.0,3.0,166.0,55.0,,1.8,2.0,,1.0,1.0,,,,,,,,
2679,Arda Turan,tr TUR,"FW,MF",Atlético Madrid,La Liga,26.0,1987.0,30.0,1916.0,64.0,,21.3,22.0,,7.0,8.0,,,,,,,,
2680,Atila Turan,tr TUR,"DF,MF",Reims,Ligue 1,21.0,1992.0,15.0,1023.0,68.0,,11.4,10.0,,7.0,5.0,,,,,,,,
2681,Ben Turner,eng ENG,DF,Cardiff City,Premier League,25.0,1988.0,31.0,2721.0,88.0,,30.2,30.0,,29.0,1.0,,,,,,,,
2682,Michael Turner,eng ENG,DF,Norwich City,Premier League,29.0,1983.0,22.0,1943.0,88.0,,21.6,22.0,,21.0,0.0,,,,,,,,
2683,Ikechukwu Uche,ng NGA,FW,Villarreal,La Liga,29.0,1984.0,30.0,1740.0,58.0,,19.3,19.0,,10.0,11.0,,,,,,,,
2684,Atsuto Uchida,jp JPN,DF,Schalke 04,Bundesliga,25.0,1988.0,17.0,1520.0,89.0,,16.9,17.0,,16.0,0.0,,,,,,,,
2685,Sven Ulreich,de GER,GK,Stuttgart,Bundesliga,24.0,1988.0,31.0,2790.0,90.0,,31.0,31.0,,31.0,0.0,,,,,,,,
2686,Samuel Umtiti,fr FRA,DF,Lyon,Ligue 1,19.0,1993.0,28.0,2340.0,84.0,,26.0,27.0,,25.0,1.0,,,,,,,,
2687,Bruno Uvini,br BRA,DF,Napoli,Serie A,22.0,1991.0,1.0,84.0,84.0,,0.9,0.0,,,1.0,,,,,,,,
2688,Álvaro Vadillo,es ESP,"FW,MF",Betis,La Liga,18.0,1994.0,21.0,1094.0,52.0,,12.2,13.0,,2.0,8.0,,,,,,,,
2689,Mathieu Valbuena,fr FRA,"FW,MF",Marseille,Ligue 1,28.0,1984.0,34.0,2517.0,74.0,,28.0,30.0,,12.0,4.0,,,,,,,,
2690,Jaime Valdés,cl CHI,"FW,MF",Parma,Serie A,32.0,1981.0,6.0,451.0,75.0,,5.0,5.0,,1.0,1.0,,,,,,,,
2691,Víctor Valdés,es ESP,GK,Barcelona,La Liga,31.0,1982.0,26.0,2272.0,87.0,,25.2,26.0,,25.0,0.0,,,,,,,,
2692,Antonio Valencia,ec ECU,"DF,MF",Manchester Utd,Premier League,27.0,1985.0,29.0,1943.0,67.0,,21.6,20.0,,16.0,9.0,,,,,,,,
2693,Nahuel Valentini,ar ARG,DF,Livorno,Serie A,24.0,1988.0,16.0,1140.0,71.0,,12.7,12.0,,10.0,4.0,,,,,,,,
2694,Juan Valera Espín,es ESP,"DF,MF",Getafe,La Liga,28.0,1984.0,22.0,1821.0,83.0,,20.2,21.0,,19.0,1.0,,,,,,,,
2695,Borja Valero,es ESP,MF,Fiorentina,Serie A,28.0,1985.0,32.0,2748.0,86.0,,30.5,31.0,,24.0,1.0,,,,,,,,
2696,Marc Valiente,es ESP,DF,Valladolid,La Liga,26.0,1987.0,29.0,2378.0,82.0,,26.4,27.0,,24.0,2.0,,,,,,,,
2697,Daniel Van Buyten,be BEL,DF,Bayern Munich,Bundesliga,35.0,1978.0,12.0,926.0,77.0,,10.3,10.0,,10.0,2.0,,,,,,,,
2698,Raphaël Varane,fr FRA,"DF,MF",Real Madrid,La Liga,20.0,1993.0,14.0,1084.0,77.0,,12.0,12.0,,11.0,2.0,,,,,,,,
2699,Javi Varas,es ESP,GK,Sevilla,La Liga,30.0,1982.0,6.0,495.0,83.0,,5.5,5.0,,5.0,1.0,,,,,,,,
2700,Eduardo Vargas,cl CHI,"FW,MF",Valencia,La Liga,23.0,1989.0,17.0,1098.0,65.0,,12.2,13.0,,5.0,4.0,,,,,,,,
2701,David Vaughan,wls WAL,MF,Sunderland,Premier League,30.0,1983.0,3.0,172.0,57.0,,1.9,2.0,,1.0,1.0,,,,,,,,
2702,Ricardo Vaz Tê,pt POR,"FW,MF",West Ham,Premier League,26.0,1986.0,8.0,258.0,32.0,,2.9,3.0,,0.0,5.0,,,,,,,,
2704,Álvaro Vázquez,es ESP,FW,Swansea City,Premier League,22.0,1991.0,12.0,413.0,34.0,,4.6,5.0,,2.0,7.0,,,,,,,,
2705,Álvaro Vázquez,es ESP,FW,Getafe,La Liga,22.0,1991.0,1.0,29.0,29.0,,0.3,0.0,,,1.0,,,,,,,,
2706,Matías Vecino,uy URU,"FW,MF",Fiorentina,Serie A,21.0,1991.0,6.0,149.0,25.0,,1.7,1.0,,0.0,5.0,,,,,,,,
2707,Matías Vecino,uy URU,"FW,MF",Cagliari,Serie A,21.0,1991.0,9.0,684.0,76.0,,7.6,7.0,,6.0,2.0,,,,,,,,
2708,Olivier Veigneau,fr FRA,DF,Nantes,Ligue 1,28.0,1985.0,27.0,2180.0,81.0,,24.2,24.0,,23.0,3.0,,,,,,,,
2709,Carlos Vela,mx MEX,"FW,MF",Real Sociedad,La Liga,24.0,1989.0,37.0,3108.0,84.0,,34.5,35.0,,29.0,2.0,,,,,,,,
2710,Fran Vélez,es ESP,"DF,MF",Almería,La Liga,22.0,1991.0,4.0,253.0,63.0,,2.8,4.0,,2.0,0.0,,,,,,,,
2711,Miloš Veljković,rs SRB,DF,Tottenham,Premier League,17.0,1995.0,2.0,32.0,16.0,,0.4,0.0,,,2.0,,,,,,,,
2712,Rémy Vercoutre,fr FRA,GK,Lyon,Ligue 1,33.0,1980.0,5.0,444.0,89.0,,4.9,5.0,,5.0,0.0,,,,,,,,
2713,Joan Verdú,es ESP,MF,Betis,La Liga,30.0,1983.0,20.0,1359.0,68.0,,15.1,15.0,,8.0,5.0,,,,,,,,
2714,Jordan Veretout,fr FRA,MF,Nantes,Ligue 1,20.0,1993.0,27.0,1951.0,72.0,,21.7,23.0,,13.0,4.0,,,,,,,,
2715,Santiago Vergini,ar ARG,DF,Sunderland,Premier League,24.0,1988.0,11.0,979.0,89.0,,10.9,10.0,,10.0,1.0,,,,,,,,
2716,Paul Verhaegh,nl NED,DF,Augsburg,Bundesliga,29.0,1983.0,30.0,2510.0,84.0,,27.9,29.0,,25.0,1.0,,,,,,,,
2717,Thomas Vermaelen,be BEL,DF,Arsenal,Premier League,27.0,1985.0,14.0,788.0,56.0,,8.8,7.0,,7.0,7.0,,,,,,,,
2718,Lucas Veronese,fr FRA,GK,Nice,Ligue 1,22.0,1991.0,5.0,450.0,90.0,,5.0,5.0,,5.0,0.0,,,,,,,,
2719,Marco Verratti,it ITA,MF,Paris S-G,Ligue 1,20.0,1992.0,29.0,1983.0,68.0,,22.0,23.0,,12.0,6.0,,,,,,,,
2720,Jan Vertonghen,be BEL,DF,Tottenham,Premier League,26.0,1987.0,23.0,2003.0,87.0,,22.3,23.0,,22.0,0.0,,,,,,,,
2721,Verza,es ESP,MF,Almería,La Liga,26.0,1986.0,34.0,2921.0,86.0,,32.5,34.0,,27.0,0.0,,,,,,,,
2722,Dušan Veškovac,rs SRB,DF,Toulouse,Ligue 1,27.0,1986.0,14.0,1260.0,90.0,,14.0,14.0,,14.0,0.0,,,,,,,,
2723,Marko Vešović,me MNE,"DF,MF",Torino,Serie A,21.0,1991.0,3.0,180.0,60.0,,2.0,2.0,,1.0,1.0,,,,,,,,
2724,Jannik Vestergaard,dk DEN,DF,Hoffenheim,Bundesliga,20.0,1992.0,25.0,1852.0,74.0,,20.6,19.0,,19.0,6.0,,,,,,,,
2725,Rúben Vezo,pt POR,DF,Valencia,La Liga,19.0,1994.0,8.0,490.0,61.0,,5.4,5.0,,4.0,3.0,,,,,,,,
2726,Aleix Vidal,es ESP,"DF,MF",Almería,La Liga,23.0,1989.0,38.0,3070.0,81.0,,34.1,36.0,,24.0,2.0,,,,,,,,
2727,Arturo Vidal,cl CHI,MF,Juventus,Serie A,26.0,1987.0,32.0,2435.0,76.0,,27.1,28.0,,18.0,4.0,,,,,,,,
2728,Nemanja Vidić,rs SRB,DF,Manchester Utd,Premier League,31.0,1981.0,25.0,2085.0,83.0,,23.2,23.0,,20.0,2.0,,,,,,,,
2730,Vieirinha,pt POR,"DF,FW",Wolfsburg,Bundesliga,27.0,1986.0,11.0,647.0,59.0,,7.2,7.0,,4.0,4.0,,,,,,,,
2731,Jonathan Viera,es ESP,"FW,MF",Rayo Vallecano,La Liga,23.0,1989.0,26.0,1730.0,67.0,,19.2,18.0,,12.0,8.0,,,,,,,,
2732,Jonathan Viera,es ESP,"FW,MF",Valencia,La Liga,23.0,1989.0,1.0,77.0,77.0,,0.9,1.0,,0.0,0.0,,,,,,,,
2733,Carlos Vigaray,es ESP,DF,Getafe,La Liga,18.0,1994.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
2734,Dídac Vilà,es ESP,DF,Betis,La Liga,24.0,1989.0,12.0,917.0,76.0,,10.2,11.0,,9.0,1.0,,,,,,,,
2735,Jonathan Vila,es ESP,"DF,MF",Celta Vigo,La Liga,27.0,1986.0,1.0,2.0,2.0,,0.0,0.0,,,1.0,,,,,,,,
2736,David Villa,es ESP,"FW,MF",Atlético Madrid,La Liga,31.0,1981.0,36.0,2375.0,66.0,,26.4,32.0,,7.0,4.0,,,,,,,,
2737,Vitolo,es ESP,"FW,MF",Sevilla,La Liga,23.0,1989.0,29.0,2178.0,75.0,,24.2,25.0,,13.0,4.0,,,,,,,,
2738,Paulo Vitor Barreto,br BRA,FW,Torino,Serie A,28.0,1985.0,11.0,510.0,46.0,,5.7,5.0,,1.0,6.0,,,,,,,,
2739,Giuseppe Vives,it ITA,MF,Torino,Serie A,33.0,1980.0,33.0,2812.0,85.0,,31.2,33.0,,21.0,0.0,,,,,,,,
2740,Matheus Vivian,br BRA,DF,Guingamp,Ligue 1,31.0,1982.0,1.0,6.0,6.0,,0.1,0.0,,,1.0,,,,,,,,
2741,Oswaldo Vizcarrondo,ve VEN,DF,Nantes,Ligue 1,29.0,1984.0,36.0,3112.0,86.0,,34.6,35.0,,33.0,1.0,,,,,,,,
