,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
126,Ronald Araújo,uy URU,DF,Barcelona,La Liga,21.0,1999.0,16.8,2.0,12.0,4.0,33.3,0.72,0.24,0.17,0.5,11.7,0.0,0.0,0.0,1.8,1.8,0.15,0.2,0.2
127,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,33.0,1987.0,31.2,0.0,27.0,2.0,7.4,0.87,0.06,0.0,0.0,27.1,5.0,0.0,0.0,1.8,1.8,0.07,-1.8,-1.8
128,Alphonse Areola,fr FRA,GK,Fulham,Premier League,27.0,1993.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
130,Santiago Arias,co COL,DF,Leverkusen,Bundesliga,28.0,1992.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
131,Karim Aribi,dz ALG,FW,Nîmes,Ligue 1,26.0,1994.0,3.3,0.0,8.0,2.0,25.0,2.45,0.61,0.0,0.0,13.5,0.0,0.0,0.0,0.8,0.8,0.1,-0.8,-0.8
132,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,La Liga,21.0,1999.0,0.5,0.0,1.0,0.0,0.0,1.91,0.0,0.0,,30.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
133,Nicolò Armini,it ITA,DF,Lazio,Serie A,19.0,2001.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
134,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,28.0,1992.0,30.7,4.0,55.0,11.0,20.0,1.79,0.36,0.07,0.36,21.6,0.0,0.0,0.0,2.7,2.7,0.05,1.3,1.3
135,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,26.0,1994.0,28.7,3.0,55.0,15.0,27.3,1.91,0.52,0.05,0.2,29.4,12.0,0.0,0.0,2.4,2.4,0.04,0.6,0.6
136,Toluwalase Arokodare,ng NGA,"FW,MF",Köln,Bundesliga,19.0,2000.0,1.2,0.0,3.0,1.0,33.3,2.41,0.8,0.0,0.0,10.2,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
137,Sergio Arribas,es ESP,"MF,FW",Real Madrid,La Liga,18.0,2001.0,1.5,0.0,1.0,1.0,100.0,0.67,0.67,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
138,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,25.0,1994.0,6.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
139,Tolgay Arslan,de GER,MF,Udinese,Serie A,29.0,1990.0,20.2,3.0,22.0,6.0,27.3,1.09,0.3,0.14,0.5,21.5,0.0,0.0,0.0,0.9,0.9,0.04,2.1,2.1
140,Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,Serie A,31.0,1988.0,2.5,0.0,2.0,1.0,50.0,0.8,0.4,0.0,0.0,23.1,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
141,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,23.0,1997.0,8.5,1.0,7.0,3.0,42.9,0.83,0.35,0.14,0.33,21.0,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
142,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,31.0,1989.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
143,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,24.0,1996.0,20.8,5.0,39.0,11.0,28.2,1.88,0.53,0.13,0.45,19.7,3.0,0.0,0.0,3.8,3.8,0.1,1.2,1.2
144,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,19.0,2001.0,1.1,0.0,1.0,0.0,0.0,0.95,0.0,0.0,,24.4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
145,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,32.0,1987.0,31.8,14.0,45.0,21.0,46.7,1.41,0.66,0.2,0.43,15.9,6.0,5.0,5.0,12.4,8.5,0.19,1.6,0.5
146,Roger Assalé,ci CIV,"FW,MF",Dijon,Ligue 1,26.0,1993.0,9.2,1.0,11.0,3.0,27.3,1.2,0.33,0.09,0.33,16.8,0.0,0.0,0.0,1.2,1.2,0.11,-0.2,-0.2
147,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,24.0,1996.0,10.6,1.0,8.0,5.0,62.5,0.75,0.47,0.13,0.2,18.1,0.0,0.0,0.0,0.4,0.4,0.05,0.6,0.6
148,Miguel Atienza,es ESP,MF,Eibar,La Liga,21.0,1999.0,9.3,0.0,5.0,0.0,0.0,0.54,0.0,0.0,,15.1,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
149,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,31.0,1989.0,25.9,10.0,55.0,19.0,34.5,2.12,0.73,0.15,0.42,14.0,0.0,2.0,2.0,10.2,8.6,0.16,-0.2,-0.6
150,Emil Audero,it ITA,GK,Sampdoria,Serie A,23.0,1997.0,37.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
151,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,25.0,1994.0,35.7,1.0,8.0,2.0,25.0,0.22,0.06,0.13,0.5,19.3,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
152,Jean-Kévin Augustin,fr FRA,FW,Nantes,Ligue 1,23.0,1997.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
153,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,Bundesliga,26.0,1994.0,21.7,0.0,16.0,5.0,31.3,0.74,0.23,0.0,0.0,19.1,3.0,0.0,0.0,0.9,0.9,0.05,-0.9,-0.9
154,Serge Aurier,ci CIV,DF,Tottenham,Premier League,27.0,1992.0,17.8,2.0,15.0,6.0,40.0,0.84,0.34,0.13,0.33,17.5,0.0,0.0,0.0,1.1,1.1,0.07,0.9,0.9
156,Charlie Austin,eng ENG,"FW,MF",West Brom,Premier League,31.0,1989.0,1.5,0.0,3.0,0.0,0.0,1.96,0.0,0.0,,20.3,0.0,0.0,0.0,0.4,0.4,0.15,-0.4,-0.4
157,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,26.0,1994.0,2.2,0.0,8.0,2.0,25.0,3.56,0.89,0.0,0.0,22.0,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
158,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,22.0,1997.0,15.1,5.0,30.0,13.0,43.3,1.99,0.86,0.17,0.38,11.2,0.0,0.0,0.0,6.1,6.1,0.21,-1.1,-1.1
159,Mehmet Aydin,de GER,DF,Schalke 04,Bundesliga,18.0,2002.0,5.6,0.0,1.0,0.0,0.0,0.18,0.0,0.0,,28.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
160,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,Premier League,28.0,1991.0,23.3,1.0,26.0,11.0,42.3,1.12,0.47,0.04,0.09,17.6,0.0,0.0,0.0,2.2,2.2,0.08,-1.2,-1.2
161,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,25.0,1994.0,8.8,0.0,5.0,0.0,0.0,0.57,0.0,0.0,,16.6,2.0,0.0,0.0,0.5,0.5,0.1,-0.5,-0.5
162,Luke Ayling,eng ENG,DF,Leeds United,Premier League,28.0,1991.0,37.8,0.0,24.0,6.0,25.0,0.64,0.16,0.0,0.0,18.7,0.0,0.0,0.0,1.7,1.7,0.07,-1.7,-1.7
163,Ramon Azeez,ng NGA,MF,Granada,La Liga,27.0,1992.0,1.1,0.0,2.0,0.0,0.0,1.78,0.0,0.0,,14.5,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
164,César Azpilicueta,es ESP,DF,Chelsea,Premier League,30.0,1989.0,24.3,1.0,11.0,4.0,36.4,0.45,0.16,0.09,0.25,16.9,0.0,0.0,0.0,0.7,0.7,0.06,0.3,0.3
165,Ludovic Baal,gf GUF,"DF,MF",Brest,Ligue 1,34.0,1986.0,3.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
166,Carlos Bacca,co COL,FW,Villarreal,La Liga,33.0,1986.0,8.7,5.0,20.0,12.0,60.0,2.29,1.37,0.25,0.42,15.8,0.0,0.0,0.0,3.2,3.2,0.16,1.8,1.8
167,Loïc Bade,fr FRA,DF,Lens,Ligue 1,20.0,2000.0,29.0,0.0,11.0,3.0,27.3,0.38,0.1,0.0,0.0,15.2,0.0,0.0,0.0,1.0,1.0,0.09,-1.0,-1.0
168,Milan Badelj,hr CRO,MF,Genoa,Serie A,31.0,1989.0,26.8,1.0,17.0,4.0,23.5,0.64,0.15,0.06,0.25,25.3,0.0,0.0,0.0,0.8,0.8,0.05,0.2,0.2
169,Édgar Badía,es ESP,GK,Elche,La Liga,28.0,1992.0,30.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
170,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,19.0,2001.0,31.9,2.0,24.0,4.0,16.7,0.75,0.13,0.08,0.5,14.9,0.0,0.0,0.0,2.3,2.3,0.1,-0.3,-0.3
171,Alex Baena,es ESP,MF,Villarreal,La Liga,19.0,2001.0,1.5,0.0,2.0,1.0,50.0,1.31,0.66,0.0,0.0,26.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
172,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,La Liga,20.0,2000.0,6.0,1.0,11.0,2.0,18.2,1.82,0.33,0.09,0.5,13.9,0.0,0.0,0.0,1.6,1.6,0.18,-0.6,-0.6
173,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,28.0,1992.0,18.0,6.0,59.0,23.0,39.0,3.29,1.28,0.1,0.26,16.1,0.0,0.0,1.0,8.3,7.5,0.13,-2.3,-1.5
174,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,22.0,1997.0,23.8,9.0,58.0,21.0,36.2,2.44,0.88,0.16,0.43,20.5,3.0,0.0,0.0,6.2,6.2,0.11,2.8,2.8
175,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,26.0,1994.0,10.2,0.0,2.0,0.0,0.0,0.2,0.0,0.0,,11.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
176,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,18.0,2001.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
177,Tiemoué Bakayoko,fr FRA,MF,Napoli,Serie A,25.0,1994.0,21.8,2.0,16.0,4.0,25.0,0.73,0.18,0.13,0.5,18.0,0.0,0.0,0.0,1.1,1.1,0.07,0.9,0.9
178,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,20.0,2000.0,18.8,0.0,2.0,2.0,100.0,0.11,0.11,0.0,0.0,13.8,0.0,0.0,0.0,0.3,0.3,0.14,-0.3,-0.3
179,Ridle Baku,de GER,"FW,DF",Wolfsburg,Bundesliga,22.0,1998.0,29.8,6.0,35.0,12.0,34.3,1.18,0.4,0.17,0.5,18.7,0.0,0.0,0.0,3.4,3.4,0.1,2.6,2.6
180,Ridle Baku,de GER,DF,Mainz 05,Bundesliga,22.0,1998.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
182,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,17.0,2002.0,0.6,0.0,3.0,2.0,66.7,4.82,3.21,0.0,0.0,21.9,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
183,Fabián Balbuena,py PAR,DF,West Ham,Premier League,28.0,1991.0,13.3,1.0,8.0,2.0,25.0,0.6,0.15,0.13,0.5,10.0,0.0,0.0,0.0,0.7,0.7,0.08,0.3,0.3
184,Keita Baldé,sn SEN,FW,Sampdoria,Serie A,25.0,1995.0,13.3,7.0,44.0,19.0,43.2,3.31,1.43,0.16,0.37,13.9,0.0,0.0,0.0,5.7,5.7,0.13,1.3,1.3
185,George Baldock,gr GRE,DF,Sheffield Utd,Premier League,27.0,1993.0,31.0,0.0,13.0,2.0,15.4,0.42,0.06,0.0,0.0,16.8,0.0,0.0,0.0,1.2,1.2,0.09,-1.2,-1.2
186,Gareth Bale,wls WAL,FW,Tottenham,Premier League,31.0,1989.0,10.2,11.0,38.0,19.0,50.0,3.72,1.86,0.29,0.58,18.7,7.0,0.0,0.0,5.8,5.8,0.17,5.2,5.2
187,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,32.0,1988.0,18.8,0.0,3.0,1.0,33.3,0.16,0.05,0.0,0.0,30.3,1.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
188,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,21.0,1999.0,18.2,2.0,13.0,4.0,30.8,0.72,0.22,0.15,0.5,9.1,0.0,0.0,0.0,2.0,2.0,0.15,0.0,0.0
189,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,23.0,1997.0,7.4,0.0,2.0,1.0,50.0,0.27,0.14,0.0,0.0,13.6,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
190,Botond Balogh,hu HUN,DF,Parma,Serie A,18.0,2002.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
191,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,30.0,1990.0,15.0,0.0,1.0,1.0,100.0,0.07,0.07,0.0,0.0,15.8,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
192,Jonathan Bamba,fr FRA,MF,Lille,Ligue 1,24.0,1996.0,33.2,6.0,60.0,20.0,33.3,1.81,0.6,0.1,0.3,22.8,1.0,0.0,0.0,4.2,4.2,0.07,1.8,1.8
193,Robson Bambu,br BRA,DF,Nice,Ligue 1,22.0,1997.0,11.6,0.0,2.0,1.0,50.0,0.17,0.09,0.0,0.0,11.2,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
194,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,26.0,1993.0,33.9,17.0,105.0,46.0,43.8,3.1,1.36,0.14,0.33,13.2,0.0,2.0,2.0,18.2,16.6,0.16,-1.2,-1.6
195,Mattia Bani,it ITA,DF,Genoa,Serie A,26.0,1993.0,10.2,0.0,5.0,1.0,20.0,0.49,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.6,0.6,0.11,-0.6,-0.6
196,Mattia Bani,it ITA,DF,Parma,Serie A,26.0,1993.0,12.7,0.0,8.0,2.0,25.0,0.63,0.16,0.0,0.0,8.6,0.0,0.0,0.0,0.6,0.6,0.08,-0.6,-0.6
197,Simon Banza,fr FRA,FW,Lens,Ligue 1,23.0,1996.0,15.2,5.0,34.0,12.0,35.3,2.23,0.79,0.12,0.33,13.8,0.0,1.0,1.0,6.0,5.2,0.15,-1.0,-1.2
198,Antonín Barák,cz CZE,MF,Hellas Verona,Serie A,25.0,1994.0,30.7,7.0,45.0,16.0,35.6,1.46,0.52,0.16,0.44,15.9,1.0,0.0,0.0,6.8,6.8,0.15,0.2,0.2
199,Federico Barba,it ITA,DF,Benevento,Serie A,26.0,1993.0,29.5,0.0,13.0,3.0,23.1,0.44,0.1,0.0,0.0,14.4,0.0,0.0,0.0,0.8,0.8,0.06,-0.8,-0.8
200,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,24.0,1996.0,2.8,0.0,2.0,0.0,0.0,0.72,0.0,0.0,,19.3,1.0,0.0,0.0,0.2,0.2,0.1,-0.2,-0.2
201,Barcia,es ESP,DF,Granada,La Liga,19.0,2000.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
202,Melvin Bard,fr FRA,DF,Lyon,Ligue 1,19.0,2000.0,4.8,0.0,2.0,1.0,50.0,0.42,0.21,0.0,0.0,16.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
203,Enis Bardhi,mk MKD,MF,Levante,La Liga,25.0,1995.0,18.7,1.0,36.0,13.0,36.1,1.93,0.7,0.03,0.08,20.9,5.0,0.0,0.0,2.7,2.7,0.08,-1.7,-1.7
204,Phil Bardsley,sct SCO,DF,Burnley,Premier League,35.0,1985.0,3.0,0.0,3.0,0.0,0.0,0.99,0.0,0.0,,21.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
205,Nicolò Barella,it ITA,MF,Inter,Serie A,23.0,1997.0,32.2,3.0,36.0,8.0,22.2,1.12,0.25,0.08,0.38,21.2,0.0,0.0,0.0,2.4,2.4,0.07,0.6,0.6
206,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,31.0,1989.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
208,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,23.0,1997.0,15.9,2.0,22.0,12.0,54.5,1.38,0.75,0.09,0.17,17.2,0.0,0.0,0.0,2.6,2.6,0.12,-0.6,-0.6
209,Ross Barkley,eng ENG,MF,Aston Villa,Premier League,26.0,1993.0,17.0,3.0,38.0,11.0,28.9,2.23,0.65,0.08,0.27,18.7,2.0,0.0,0.0,3.1,3.1,0.08,-0.1,-0.1
210,Ross Barkley,eng ENG,"FW,MF",Chelsea,Premier League,26.0,1993.0,0.5,0.0,1.0,1.0,100.0,2.14,2.14,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
211,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,Bundesliga,22.0,1998.0,10.9,2.0,19.0,6.0,31.6,1.75,0.55,0.11,0.33,21.4,1.0,0.0,0.0,1.9,1.9,0.1,0.1,0.1
212,Ashley Barnes,eng ENG,FW,Burnley,Premier League,30.0,1989.0,14.8,3.0,37.0,12.0,32.4,2.5,0.81,0.05,0.17,16.8,0.0,1.0,1.0,4.1,3.3,0.09,-1.1,-1.3
213,Harvey Barnes,eng ENG,"FW,MF",Leicester City,Premier League,22.0,1997.0,21.6,9.0,56.0,25.0,44.6,2.59,1.16,0.16,0.36,17.5,0.0,0.0,0.0,5.9,5.9,0.11,3.1,3.1
214,Marc Baró,es ESP,DF,Cádiz,La Liga,20.0,1999.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
215,Antonio Barragán,es ESP,DF,Elche,La Liga,33.0,1987.0,24.8,0.0,6.0,0.0,0.0,0.24,0.0,0.0,,12.3,0.0,0.0,0.0,0.9,0.9,0.15,-0.9,-0.9
216,Antonio Barreca,it ITA,DF,Fiorentina,Serie A,25.0,1995.0,0.9,0.0,2.0,1.0,50.0,2.12,1.06,0.0,0.0,14.8,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
217,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,20.0,2000.0,25.6,2.0,33.0,10.0,30.3,1.29,0.39,0.06,0.2,15.7,0.0,0.0,0.0,4.5,4.5,0.14,-2.5,-2.5
218,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,La Liga,18.0,2001.0,14.5,3.0,23.0,7.0,30.4,1.58,0.48,0.13,0.43,19.4,0.0,0.0,0.0,1.9,1.9,0.08,1.1,1.1
219,Jacob Barrett Laursen,dk DEN,DF,Arminia,Bundesliga,25.0,1994.0,12.3,0.0,2.0,0.0,0.0,0.16,0.0,0.0,,23.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
220,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,21.0,1998.0,32.5,8.0,88.0,38.0,43.2,2.71,1.17,0.09,0.21,20.9,6.0,0.0,1.0,7.0,6.2,0.07,1.0,1.8
221,Kyle Bartley,eng ENG,DF,West Brom,Premier League,29.0,1991.0,28.7,3.0,14.0,5.0,35.7,0.49,0.17,0.21,0.6,9.0,0.0,0.0,0.0,2.5,2.5,0.18,0.5,0.5
222,Paolo Bartolomei,it ITA,MF,Spezia,Serie A,30.0,1989.0,3.6,0.0,4.0,0.0,0.0,1.13,0.0,0.0,,25.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
223,Marc Bartra,es ESP,DF,Betis,La Liga,29.0,1991.0,18.8,0.0,10.0,4.0,40.0,0.53,0.21,0.0,0.0,18.5,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6
224,Daniele Baselli,it ITA,MF,Torino,Serie A,28.0,1992.0,4.4,0.0,5.0,2.0,40.0,1.14,0.45,0.0,0.0,24.7,2.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
225,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,Premier League,32.0,1988.0,28.6,0.0,10.0,1.0,10.0,0.35,0.03,0.0,0.0,13.3,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
226,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,23.0,1996.0,28.9,4.0,45.0,17.0,37.8,1.56,0.59,0.09,0.24,21.8,7.0,0.0,0.0,4.6,4.6,0.1,-0.6,-0.6
227,Álvaro Bastida,es ESP,MF,Cádiz,La Liga,16.0,2004.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
228,Alessandro Bastoni,it ITA,DF,Inter,Serie A,21.0,1999.0,32.5,0.0,10.0,1.0,10.0,0.31,0.03,0.0,0.0,9.9,0.0,0.0,0.0,1.0,1.0,0.1,-1.0,-1.0
229,Simone Bastoni,it ITA,DF,Spezia,Serie A,23.0,1996.0,16.9,1.0,21.0,4.0,19.0,1.24,0.24,0.05,0.25,19.6,1.0,0.0,0.0,1.2,1.2,0.06,-0.2,-0.2
230,Bastos,ao ANG,DF,Lazio,Serie A,29.0,1991.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
231,Michy Batshuayi,be BEL,FW,Crystal Palace,Premier League,26.0,1993.0,8.1,2.0,12.0,6.0,50.0,1.48,0.74,0.17,0.33,17.0,0.0,0.0,0.0,1.6,1.6,0.13,0.4,0.4
232,Rodrigo Battaglia,ar ARG,MF,Alavés,La Liga,29.0,1991.0,27.7,1.0,17.0,5.0,29.4,0.61,0.18,0.06,0.2,16.8,0.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2
234,Cristian Battocchio,it ITA,MF,Brest,Ligue 1,28.0,1992.0,3.9,0.0,5.0,1.0,20.0,1.27,0.25,0.0,0.0,24.1,1.0,0.0,0.0,0.4,0.4,0.09,-0.4,-0.4
235,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,30.0,1990.0,31.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
236,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,32.0,1988.0,11.9,2.0,7.0,4.0,57.1,0.59,0.34,0.29,0.5,15.7,0.0,0.0,0.0,1.0,1.0,0.14,1.0,1.0
237,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,20.0,1999.0,26.3,6.0,61.0,21.0,34.4,2.32,0.8,0.1,0.29,16.1,1.0,0.0,0.0,5.9,5.9,0.1,0.1,0.1
238,Jon Bautista,es ESP,FW,Real Sociedad,La Liga,25.0,1995.0,4.1,0.0,12.0,3.0,25.0,2.92,0.73,0.0,0.0,14.0,0.0,0.0,0.0,0.9,0.9,0.08,-0.9,-0.9
239,Paul Baysse,fr FRA,DF,Bordeaux,Ligue 1,32.0,1988.0,29.0,2.0,11.0,2.0,18.2,0.38,0.07,0.18,1.0,10.3,0.0,0.0,0.0,1.5,1.5,0.13,0.5,0.5
240,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,Bundesliga,23.0,1996.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
241,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,Bundesliga,26.0,1994.0,24.4,9.0,48.0,19.0,39.6,1.96,0.78,0.19,0.47,12.7,0.0,0.0,0.0,9.9,9.9,0.21,-0.9,-0.9
242,Rodrigo Becão,br BRA,DF,Udinese,Serie A,24.0,1996.0,30.9,1.0,10.0,3.0,30.0,0.32,0.1,0.1,0.33,10.3,0.0,0.0,0.0,1.3,1.3,0.13,-0.3,-0.3
243,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,Bundesliga,25.0,1995.0,12.3,3.0,31.0,10.0,32.3,2.52,0.81,0.1,0.3,22.1,0.0,0.0,0.0,1.5,1.5,0.05,1.5,1.5
244,Timo Becker,de GER,DF,Schalke 04,Bundesliga,23.0,1997.0,18.2,0.0,5.0,1.0,20.0,0.27,0.05,0.0,0.0,19.7,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
245,Jan Bednarek,pl POL,DF,Southampton,Premier League,24.0,1996.0,34.4,1.0,10.0,5.0,50.0,0.29,0.15,0.1,0.2,10.6,0.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3
246,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,Premier League,23.0,1997.0,5.8,1.0,2.0,1.0,50.0,0.34,0.17,0.5,1.0,18.4,0.0,0.0,0.0,0.4,0.4,0.18,0.6,0.6
247,Valon Behrami,ch SUI,MF,Genoa,Serie A,35.0,1985.0,9.9,0.0,4.0,1.0,25.0,0.4,0.1,0.0,0.0,14.5,0.0,0.0,0.0,0.5,0.5,0.12,-0.5,-0.5
248,Brian Behrendt,de GER,DF,Arminia,Bundesliga,28.0,1991.0,0.9,0.0,2.0,0.0,0.0,2.28,0.0,0.0,,30.9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
249,Maximilian Beier,de GER,"FW,DF",Hoffenheim,Bundesliga,17.0,2002.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
250,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,Bundesliga,28.0,1992.0,6.6,0.0,12.0,3.0,25.0,1.81,0.45,0.0,0.0,12.0,0.0,0.0,0.0,1.5,1.5,0.13,-1.5,-1.5
251,Erwan Belhadji,fr FRA,MF,Dijon,Ligue 1,19.0,2001.0,0.3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,23.7,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
252,Haris Belkebla,dz ALG,MF,Brest,Ligue 1,26.0,1994.0,30.3,0.0,6.0,0.0,0.0,0.2,0.0,0.0,,26.3,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
253,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,28.0,1991.0,14.1,1.0,8.0,2.0,25.0,0.57,0.14,0.13,0.5,14.0,0.0,0.0,0.0,0.5,0.5,0.07,0.5,0.5
