,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
807,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,28.0,1991.0,13.9,2.0,0.0,0.0,9.0,4.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,44.0,39.0,31.0,55.7
808,Alfred Duncan,gh GHA,MF,Fiorentina,Serie A,27.0,1993.0,1.8,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,33.3
809,Alfred Duncan,gh GHA,MF,Cagliari,Serie A,27.0,1993.0,11.9,2.0,0.0,0.0,16.0,12.0,0.0,12.0,16.0,10.0,0.0,0.0,0.0,77.0,8.0,12.0,40.0
810,Lewis Dunk,eng ENG,DF,Brighton,Premier League,28.0,1991.0,32.6,5.0,2.0,0.0,22.0,20.0,2.0,1.0,32.0,15.0,0.0,0.0,1.0,223.0,78.0,37.0,67.8
811,Jimmy Dunne,ie IRL,DF,Burnley,Premier League,22.0,1997.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,23.0,23.0,6.0,79.3
812,Erik Durm,de GER,DF,Eint Frankfurt,Bundesliga,28.0,1992.0,16.4,1.0,0.0,0.0,9.0,14.0,1.0,48.0,29.0,13.0,0.0,0.0,0.0,98.0,21.0,19.0,52.5
813,Hugo Duro,es ESP,FW,Real Madrid,La Liga,20.0,1999.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,16.7
814,Jean-Kevin Duverne,fr FRA,DF,Brest,Ligue 1,23.0,1997.0,22.5,4.0,0.0,0.0,21.0,15.0,0.0,10.0,30.0,21.0,0.0,2.0,0.0,112.0,38.0,50.0,43.2
815,Paulo Dybala,ar ARG,FW,Juventus,Serie A,26.0,1993.0,12.6,0.0,0.0,0.0,10.0,29.0,3.0,65.0,1.0,8.0,0.0,0.0,0.0,32.0,2.0,9.0,18.2
816,Edin Džeko,ba BIH,FW,Roma,Serie A,34.0,1986.0,20.3,2.0,0.0,0.0,25.0,37.0,10.0,16.0,1.0,6.0,1.0,0.0,0.0,28.0,82.0,54.0,60.3
817,Steeve-Mike Ebongue,fr FRA,MF,Genoa,Serie A,19.0,2001.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,
818,Enzo Ebosse,cm CMR,DF,Angers,Ligue 1,21.0,1999.0,2.9,1.0,0.0,0.0,3.0,4.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,50.0
819,Bruno Ecuele Manga,ga GAB,DF,Dijon,Ligue 1,32.0,1988.0,38.0,3.0,0.0,0.0,17.0,26.0,1.0,2.0,57.0,38.0,0.0,1.0,0.0,257.0,125.0,65.0,65.8
820,Simone Edera,it ITA,"DF,MF",Torino,Serie A,23.0,1997.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,
821,Ederson,br BRA,GK,Manchester City,Premier League,26.0,1993.0,36.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,6.0,1.0,85.7
822,Kyle Edwards,eng ENG,"MF,FW",West Brom,Premier League,22.0,1998.0,1.3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,
823,John Egan,ie IRL,DF,Sheffield Utd,Premier League,27.0,1992.0,29.2,7.0,1.0,0.0,29.0,10.0,0.0,4.0,41.0,21.0,0.0,0.0,0.0,129.0,80.0,56.0,58.8
824,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,Bundesliga,22.0,1998.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
825,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,23.0,1996.0,32.7,5.0,0.0,0.0,31.0,39.0,1.0,17.0,43.0,42.0,0.0,0.0,0.0,169.0,36.0,45.0,44.4
826,Lilian Egloff,de GER,MF,Stuttgart,Bundesliga,17.0,2002.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
827,Kingsley Ehizibue,nl NED,DF,Köln,Bundesliga,25.0,1995.0,12.6,5.0,0.0,0.0,19.0,15.0,2.0,38.0,18.0,19.0,0.0,1.0,0.0,72.0,19.0,15.0,55.9
828,Albin Ekdal,se SWE,MF,Sampdoria,Serie A,31.0,1989.0,25.5,9.0,0.0,0.0,49.0,57.0,0.0,2.0,49.0,29.0,0.0,1.0,0.0,188.0,34.0,28.0,54.8
829,Hugo Ekitike,fr FRA,"FW,MF",Reims,Ligue 1,18.0,2002.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,42.9
830,Anthony Elanga,se SWE,FW,Manchester Utd,Premier League,18.0,2002.0,1.7,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,4.0,20.0
832,Niclas Eliasson,se SWE,"MF,FW",Nîmes,Ligue 1,24.0,1995.0,20.0,1.0,0.0,0.0,25.0,42.0,4.0,142.0,23.0,14.0,0.0,0.0,0.0,70.0,19.0,43.0,30.6
833,Elif Elmas,mk MKD,"MF,FW",Napoli,Serie A,20.0,1999.0,8.2,3.0,0.0,0.0,10.0,8.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,36.0,2.0,10.0,16.7
834,Ahmed Elmohamady,eg EGY,DF,Aston Villa,Premier League,32.0,1987.0,9.3,2.0,0.0,0.0,6.0,3.0,0.0,39.0,17.0,13.0,0.0,0.0,0.0,63.0,18.0,9.0,66.7
835,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,28.0,1992.0,17.2,3.0,0.0,0.0,10.0,10.0,0.0,2.0,24.0,6.0,0.0,0.0,0.0,92.0,7.0,24.0,22.6
836,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,26.0,1994.0,20.9,5.0,0.0,0.0,22.0,27.0,1.0,5.0,15.0,16.0,0.0,1.0,1.0,107.0,62.0,34.0,64.6
837,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,23.0,1996.0,28.2,1.0,0.0,0.0,13.0,14.0,1.0,0.0,65.0,35.0,0.0,0.0,0.0,179.0,75.0,58.0,56.4
838,Rodrigo Ely,br BRA,DF,Alavés,La Liga,26.0,1993.0,5.2,1.0,0.0,0.0,8.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,18.0,14.0,5.0,73.7
839,Sepe Elye Wahi,fr FRA,FW,Montpellier,Ligue 1,17.0,2003.0,6.2,1.0,0.0,0.0,7.0,15.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,19.0,10.0,13.0,43.5
840,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,Bundesliga,23.0,1997.0,16.0,4.0,0.0,0.0,34.0,54.0,11.0,6.0,8.0,10.0,3.0,0.0,0.0,50.0,36.0,49.0,42.4
841,Emerson,br BRA,DF,Betis,La Liga,21.0,1999.0,33.2,9.0,1.0,0.0,57.0,73.0,3.0,90.0,61.0,52.0,1.0,1.0,1.0,165.0,58.0,35.0,62.4
842,Renaud Emond,be BEL,"FW,MF",Nantes,Ligue 1,28.0,1991.0,3.9,1.0,0.0,0.0,5.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,15.0,26.0,36.6
843,Alan Empereur,br BRA,DF,Hellas Verona,Serie A,26.0,1994.0,2.4,1.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,40.0
844,Youssef En-Nesyri,ma MAR,FW,Sevilla,La Liga,23.0,1997.0,25.7,2.0,0.0,0.0,26.0,35.0,25.0,13.0,8.0,11.0,1.0,0.0,0.0,43.0,96.0,78.0,55.2
845,Keita Endo,jp JPN,"MF,FW",Union Berlin,Bundesliga,22.0,1997.0,5.1,0.0,0.0,0.0,9.0,13.0,2.0,9.0,6.0,3.0,0.0,0.0,0.0,26.0,5.0,9.0,35.7
846,Wataru Endo,jp JPN,MF,Stuttgart,Bundesliga,27.0,1993.0,32.8,5.0,0.0,0.0,45.0,52.0,0.0,2.0,51.0,44.0,1.0,0.0,0.0,249.0,67.0,47.0,58.8
847,Sergi Enrich,es ESP,FW,Eibar,La Liga,30.0,1990.0,15.6,1.0,0.0,0.0,31.0,19.0,8.0,8.0,6.0,15.0,1.0,0.0,0.0,57.0,87.0,92.0,48.6
848,Christian Eriksen,dk DEN,MF,Inter,Serie A,28.0,1992.0,15.4,1.0,0.0,0.0,13.0,4.0,1.0,103.0,9.0,6.0,0.0,1.0,0.0,109.0,8.0,6.0,57.1
849,Martin Erlic,hr CRO,DF,Spezia,Serie A,22.0,1998.0,20.0,6.0,0.0,0.0,37.0,12.0,0.0,2.0,41.0,14.0,0.0,0.0,0.0,100.0,44.0,36.0,55.0
850,Patrick Erras,de GER,"FW,MF",Werder Bremen,Bundesliga,25.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,63.6
851,Gonzalo Escalante,ar ARG,MF,Lazio,Serie A,27.0,1993.0,8.1,5.0,0.0,0.0,14.0,8.0,0.0,4.0,19.0,13.0,0.0,0.0,0.0,67.0,12.0,18.0,40.0
852,Aarón Escandell,es ESP,GK,Granada,La Liga,24.0,1995.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,100.0
853,Dani Escriche,es ESP,"FW,MF",Huesca,La Liga,22.0,1998.0,9.5,5.0,1.0,0.0,19.0,16.0,6.0,8.0,8.0,7.0,1.0,0.0,0.0,54.0,17.0,22.0,43.6
854,Sergio Escudero,es ESP,DF,Sevilla,La Liga,30.0,1989.0,6.3,3.0,0.0,0.0,8.0,7.0,1.0,21.0,9.0,8.0,0.0,0.0,0.0,26.0,8.0,7.0,53.3
855,Alfonso Espino,uy URU,DF,Cádiz,La Liga,28.0,1992.0,28.9,6.0,0.0,0.0,33.0,21.0,3.0,80.0,41.0,48.0,0.0,0.0,0.0,178.0,36.0,37.0,49.3
856,Vicente Esquerdo,es ESP,MF,Valencia,La Liga,21.0,1999.0,2.6,1.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0
858,Nahuel Estévez,ar ARG,MF,Spezia,Serie A,24.0,1995.0,19.6,7.0,0.0,0.0,33.0,22.0,0.0,91.0,20.0,5.0,0.0,0.0,0.0,116.0,13.0,18.0,41.9
859,Pervis Estupiñán,ec ECU,DF,Villarreal,La Liga,22.0,1998.0,13.0,1.0,0.0,0.0,24.0,20.0,6.0,65.0,35.0,17.0,1.0,1.0,0.0,86.0,10.0,11.0,47.6
860,Yoann Etienne,fr FRA,DF,Lorient,Ligue 1,23.0,1997.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7
861,Xabier Etxeita,es ESP,DF,Getafe,La Liga,32.0,1987.0,9.8,3.0,0.0,0.0,14.0,2.0,0.0,0.0,13.0,4.0,0.0,0.0,1.0,47.0,20.0,22.0,47.6
862,Jonny Evans,nir NIR,DF,Leicester City,Premier League,32.0,1988.0,27.5,7.0,0.0,0.0,18.0,12.0,1.0,0.0,46.0,12.0,0.0,0.0,1.0,190.0,92.0,36.0,71.9
863,Edu Expósito,es ESP,MF,Eibar,La Liga,23.0,1996.0,27.3,4.0,0.0,0.0,29.0,27.0,0.0,84.0,22.0,30.0,0.0,0.0,0.0,206.0,33.0,34.0,49.3
864,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,Serie A,28.0,1992.0,8.1,2.0,0.0,0.0,12.0,11.0,0.0,33.0,7.0,8.0,0.0,0.0,0.0,40.0,10.0,9.0,52.6
865,Eberechi Eze,eng ENG,MF,Crystal Palace,Premier League,22.0,1998.0,28.4,3.0,0.0,0.0,18.0,72.0,1.0,86.0,24.0,14.0,0.0,0.0,0.0,178.0,12.0,29.0,29.3
866,Jokin Ezkieta,es ESP,GK,Athletic Club,La Liga,23.0,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
867,Łukasz Fabiański,pl POL,GK,West Ham,Premier League,35.0,1985.0,35.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,3.0,0.0,100.0
868,Fabinho,br BRA,"DF,MF",Liverpool,Premier League,26.0,1993.0,28.5,6.0,0.0,0.0,29.0,27.0,0.0,1.0,44.0,31.0,1.0,2.0,0.0,208.0,54.0,52.0,50.9
869,Fábio,br BRA,DF,Nantes,Ligue 1,30.0,1990.0,16.7,5.0,1.0,1.0,36.0,12.0,1.0,32.0,37.0,37.0,1.0,2.0,0.0,75.0,39.0,34.0,53.4
870,Cesc Fàbregas,es ESP,"MF,FW",Monaco,Ligue 1,33.0,1987.0,9.7,2.0,0.0,0.0,14.0,12.0,0.0,69.0,13.0,12.0,0.0,0.0,0.0,54.0,7.0,7.0,50.0
871,Bandiougou Fadiga,fr FRA,"FW,MF",Paris S-G,Ligue 1,19.0,2001.0,0.7,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
872,Bandiougou Fadiga,fr FRA,"MF,FW",Brest,Ligue 1,19.0,2001.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
873,Wout Faes,be BEL,DF,Reims,Ligue 1,22.0,1998.0,32.2,13.0,2.0,1.0,23.0,15.0,0.0,0.0,68.0,22.0,0.0,2.0,0.0,163.0,57.0,39.0,59.4
874,Nicolò Fagioli,it ITA,MF,Juventus,Serie A,19.0,2001.0,0.2,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0
875,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,31.0,1988.0,20.8,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,7.0,0.0,100.0
876,Romain Faivre,fr FRA,"MF,FW",Brest,Ligue 1,22.0,1998.0,32.1,0.0,0.0,0.0,35.0,72.0,0.0,138.0,30.0,27.0,0.0,1.0,1.0,230.0,15.0,27.0,35.7
877,Fali,es ESP,"DF,MF",Cádiz,La Liga,26.0,1993.0,29.3,11.0,0.0,0.0,20.0,23.0,0.0,19.0,32.0,25.0,0.0,1.0,0.0,109.0,36.0,37.0,49.3
878,Iago Falque,es ESP,"MF,FW",Benevento,Serie A,30.0,1990.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,27.0,1.0,5.0,16.7
879,Andri Fannar Baldursson,is ISL,MF,Bologna,Serie A,18.0,2002.0,2.4,2.0,0.0,0.0,7.0,3.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,8.0,3.0,6.0,33.3
880,Paolo Faragò,it ITA,DF,Bologna,Serie A,27.0,1993.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
881,Paolo Faragò,it ITA,DF,Cagliari,Serie A,27.0,1993.0,4.1,2.0,0.0,0.0,7.0,1.0,0.0,11.0,6.0,9.0,0.0,0.0,0.0,19.0,5.0,1.0,83.3
882,Davide Faraoni,it ITA,DF,Hellas Verona,Serie A,28.0,1991.0,32.1,8.0,0.0,0.0,47.0,38.0,9.0,62.0,49.0,33.0,0.0,0.0,0.0,227.0,42.0,34.0,55.3
884,Mohamed Fares,dz ALG,DF,Lazio,Serie A,24.0,1996.0,12.7,5.0,0.0,0.0,28.0,7.0,2.0,60.0,16.0,15.0,0.0,1.0,0.0,68.0,10.0,15.0,40.0
885,Diego Farias,br BRA,FW,Spezia,Serie A,30.0,1990.0,16.8,5.0,0.0,0.0,18.0,15.0,2.0,21.0,13.0,5.0,0.0,0.0,0.0,59.0,8.0,4.0,66.7
886,Wuilker Faríñez,ve VEN,GK,Lens,Ligue 1,22.0,1998.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
887,Noah Fatar,fr FRA,"FW,MF",Angers,Ligue 1,18.0,2002.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
888,Ansu Fati,es ESP,FW,Barcelona,La Liga,17.0,2002.0,4.8,1.0,0.0,0.0,6.0,11.0,2.0,4.0,3.0,4.0,2.0,0.0,0.0,13.0,2.0,4.0,33.3
889,Julien Faussurier,fr FRA,DF,Brest,Ligue 1,33.0,1987.0,10.6,2.0,0.0,0.0,12.0,6.0,1.0,52.0,9.0,11.0,0.0,1.0,0.0,63.0,8.0,8.0,50.0
890,Andrea Favilli,it ITA,FW,Hellas Verona,Serie A,23.0,1997.0,3.8,1.0,0.0,0.0,14.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,17.0,27.0,38.6
891,Federico Fazio,ar ARG,DF,Roma,Serie A,33.0,1987.0,4.5,2.0,0.0,0.0,6.0,3.0,0.0,4.0,7.0,2.0,0.0,1.0,0.0,20.0,17.0,12.0,58.6
892,Nabil Fekir,fr FRA,"MF,FW",Betis,La Liga,27.0,1993.0,29.1,5.0,1.0,0.0,79.0,93.0,13.0,115.0,8.0,23.0,3.0,0.0,0.0,103.0,26.0,61.0,29.9
893,Felipe,br BRA,DF,Atlético Madrid,La Liga,31.0,1989.0,22.9,8.0,0.0,0.0,29.0,14.0,0.0,1.0,36.0,17.0,0.0,0.0,1.0,126.0,75.0,26.0,74.3
894,Luiz Felipe,it ITA,DF,Lazio,Serie A,23.0,1997.0,10.1,5.0,0.0,0.0,14.0,8.0,1.0,2.0,21.0,20.0,0.0,0.0,0.0,58.0,14.0,16.0,46.7
895,João Félix,pt POR,"FW,MF",Atlético Madrid,La Liga,20.0,1999.0,17.5,6.0,0.0,0.0,16.0,48.0,5.0,11.0,5.0,4.0,1.0,0.0,0.0,63.0,21.0,31.0,40.4
896,Ohis Felix Uduokhai,de GER,DF,Augsburg,Bundesliga,22.0,1997.0,29.0,5.0,0.0,0.0,23.0,25.0,0.0,5.0,54.0,24.0,0.0,1.0,1.0,143.0,100.0,51.0,66.2
897,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,Ligue 1,27.0,1993.0,32.9,2.0,0.0,0.0,23.0,66.0,9.0,124.0,32.0,21.0,3.0,0.0,0.0,145.0,71.0,67.0,51.4
898,Bruno Fernandes,pt POR,MF,Manchester Utd,Premier League,25.0,1994.0,34.4,6.0,0.0,0.0,43.0,52.0,3.0,166.0,26.0,30.0,0.0,1.0,0.0,162.0,15.0,41.0,26.8
899,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,Bundesliga,24.0,1996.0,9.3,1.0,0.0,0.0,7.0,5.0,1.0,26.0,29.0,4.0,0.0,0.0,0.0,62.0,6.0,5.0,54.5
900,Aitor Fernández,es ESP,GK,Levante,La Liga,29.0,1991.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,51.0,3.0,1.0,75.0
901,Álex Fernández,es ESP,MF,Cádiz,La Liga,27.0,1992.0,21.6,1.0,0.0,0.0,11.0,31.0,0.0,123.0,22.0,9.0,0.0,0.0,0.0,130.0,21.0,22.0,48.8
902,Álvaro Fernández,es ESP,GK,Huesca,La Liga,22.0,1998.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,31.0,5.0,0.0,100.0
903,Andrés Fernández,es ESP,GK,Huesca,La Liga,33.0,1986.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,1.0,75.0
904,Augusto Fernández,ar ARG,MF,Cádiz,La Liga,34.0,1986.0,4.1,1.0,0.0,0.0,5.0,2.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,20.0,4.0,3.0,57.1
905,Carlos Fernández,es ESP,FW,Sevilla,La Liga,24.0,1996.0,1.6,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,33.3
906,Carlos Fernández,es ESP,"FW,MF",Real Sociedad,La Liga,24.0,1996.0,4.3,5.0,0.0,0.0,18.0,9.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,21.0,13.0,20.0,39.4
907,Federico Fernández,ar ARG,DF,Newcastle Utd,Premier League,31.0,1989.0,23.1,4.0,0.0,0.0,15.0,15.0,0.0,13.0,17.0,22.0,0.0,1.0,1.0,91.0,48.0,29.0,62.3
908,Joaquín Fernández,es ESP,DF,Valladolid,La Liga,24.0,1996.0,23.0,8.0,0.0,0.0,28.0,13.0,3.0,1.0,43.0,16.0,1.0,1.0,0.0,101.0,46.0,53.0,46.5
910,Fernandinho,br BRA,MF,Manchester City,Premier League,35.0,1985.0,13.2,6.0,0.0,0.0,22.0,11.0,0.0,6.0,23.0,17.0,0.0,0.0,0.0,91.0,30.0,18.0,62.5
911,Fernando,br BRA,MF,Sevilla,La Liga,33.0,1987.0,28.3,6.0,0.0,0.0,40.0,16.0,1.0,1.0,41.0,28.0,0.0,0.0,0.0,191.0,54.0,37.0,59.3
912,Alex Ferrari,it ITA,DF,Sampdoria,Serie A,26.0,1994.0,9.8,3.0,0.0,0.0,9.0,10.0,0.0,4.0,23.0,15.0,0.0,0.0,0.0,55.0,17.0,8.0,68.0
913,David Ferreiro,es ESP,"MF,FW",Huesca,La Liga,32.0,1988.0,28.1,5.0,0.0,0.0,52.0,38.0,15.0,245.0,25.0,12.0,0.0,0.0,0.0,152.0,9.0,21.0,30.0
914,Salvador Ferrer,es ESP,DF,Spezia,Serie A,22.0,1998.0,13.2,4.0,0.0,0.0,15.0,7.0,0.0,57.0,24.0,10.0,0.0,1.0,0.0,78.0,25.0,16.0,61.0
915,Facundo Ferreyra,ar ARG,FW,Celta Vigo,La Liga,29.0,1991.0,3.3,5.0,1.0,1.0,22.0,6.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,10.0,13.0,43.5
916,Jordan Ferri,fr FRA,MF,Montpellier,Ligue 1,28.0,1992.0,28.6,6.0,0.0,0.0,52.0,34.0,0.0,27.0,8.0,40.0,0.0,0.0,0.0,231.0,20.0,24.0,45.5
917,Marco Festa,it ITA,GK,Crotone,Serie A,28.0,1992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
918,Fidel,es ESP,"MF,DF",Elche,La Liga,30.0,1989.0,26.6,8.0,0.0,0.0,30.0,42.0,5.0,165.0,16.0,30.0,0.0,0.0,0.0,137.0,10.0,22.0,31.3
919,Sam Field,eng ENG,MF,West Brom,Premier League,22.0,1998.0,0.7,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,3.0,2.0,60.0
920,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,31.0,1989.0,6.0,0.0,0.0,0.0,10.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,18.0,9.0,18.0,33.3
921,Roberto Firmino,br BRA,FW,Liverpool,Premier League,28.0,1991.0,31.5,2.0,0.0,0.0,22.0,16.0,4.0,14.0,11.0,15.0,0.0,0.0,0.0,109.0,22.0,74.0,22.9
922,Junior Firpo,es ESP,"DF,MF",Barcelona,La Liga,23.0,1996.0,3.2,2.0,0.0,0.0,9.0,6.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,15.0,3.0,1.0,75.0
923,John Fleck,sct SCO,MF,Sheffield Utd,Premier League,28.0,1991.0,28.6,4.0,0.0,0.0,33.0,28.0,0.0,96.0,28.0,33.0,0.0,0.0,0.0,156.0,12.0,20.0,37.5
924,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,27.0,1993.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
925,Florian Flick,de GER,MF,Schalke 04,Bundesliga,20.0,2000.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,26.0,2.0,7.0,22.2
926,Alexis Flips,fr FRA,"MF,FW",Reims,Ligue 1,20.0,2000.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
927,Alessandro Florenzi,it ITA,DF,Paris S-G,Ligue 1,29.0,1991.0,17.1,1.0,0.0,0.0,10.0,7.0,2.0,80.0,17.0,16.0,0.0,0.0,0.0,86.0,13.0,20.0,39.4
928,Kingsley Fobi,gh GHA,DF,Granada,La Liga,21.0,1998.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
929,Phil Foden,eng ENG,"FW,MF",Manchester City,Premier League,20.0,2000.0,18.0,0.0,0.0,0.0,12.0,34.0,3.0,74.0,11.0,11.0,0.0,0.0,0.0,72.0,16.0,26.0,38.1
930,Mamadou Fofana,ml MLI,"MF,DF",Metz,Ligue 1,22.0,1998.0,11.9,2.0,0.0,0.0,12.0,1.0,0.0,0.0,18.0,11.0,0.0,1.0,0.0,78.0,11.0,13.0,45.8
931,Seko Fofana,ci CIV,MF,Lens,Ligue 1,25.0,1995.0,25.7,2.0,0.0,0.0,21.0,21.0,1.0,19.0,34.0,8.0,1.0,1.0,0.0,155.0,22.0,10.0,68.8
932,Wesley Fofana,fr FRA,DF,Leicester City,Premier League,19.0,2000.0,25.1,7.0,0.0,0.0,37.0,29.0,2.0,2.0,61.0,37.0,1.0,1.0,0.0,181.0,88.0,60.0,59.5
933,Wesley Fofana,fr FRA,DF,Saint-Étienne,Ligue 1,19.0,2000.0,3.5,1.0,0.0,0.0,6.0,5.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,23.0,7.0,7.0,50.0
934,Youssouf Fofana,fr FRA,MF,Monaco,Ligue 1,21.0,1999.0,31.9,10.0,1.0,1.0,47.0,33.0,0.0,37.0,34.0,51.0,0.0,1.0,0.0,236.0,19.0,17.0,52.8
936,Thomas Foket,be BEL,DF,Reims,Ligue 1,25.0,1994.0,36.9,4.0,0.0,0.0,33.0,34.0,4.0,59.0,69.0,43.0,1.0,0.0,1.0,181.0,28.0,42.0,40.0
937,Ramón Folch,es ESP,MF,Elche,La Liga,30.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
938,Lamine Fomba,fr FRA,MF,Nîmes,Ligue 1,22.0,1998.0,24.2,8.0,0.0,0.0,45.0,16.0,0.0,2.0,59.0,36.0,0.0,2.0,0.0,141.0,30.0,29.0,50.8
