,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
656,Franco Di Santo,ar ARG,FW,Rayo Vallecano,La Liga,29.0,1989.0,1.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
657,Franco Di Santo,ar ARG,"MF,FW",Schalke 04,Bundesliga,29.0,1989.0,2.7,0.0,3.0,1.0,33.3,1.1,0.37,0.0,0.0,15.8,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
658,Boulaye Dia,sn SEN,FW,Reims,Ligue 1,21.0,1996.0,8.3,3.0,20.0,9.0,45.0,2.41,1.08,0.15,0.33,14.3,0.0,0.0,0.0,3.7,3.7,0.18,-0.7,-0.7
659,Fousseni Diabaté,ml MLI,FW,Leicester City,Premier League,22.0,1995.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
660,Moussa Diaby,fr FRA,"MF,DF",Paris S-G,Ligue 1,19.0,1999.0,12.7,2.0,23.0,7.0,30.4,1.81,0.55,0.09,0.29,17.7,0.0,0.0,0.0,2.2,2.2,0.1,-0.2,-0.2
661,Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,Premier League,22.0,1996.0,6.1,0.0,7.0,3.0,42.9,1.14,0.49,0.0,0.0,19.1,0.0,0.0,0.0,0.6,0.6,0.09,-0.6,-0.6
662,Mouctar Diakhaby,gn GUI,DF,Valencia,La Liga,21.0,1996.0,17.6,2.0,11.0,4.0,36.4,0.63,0.23,0.18,0.5,8.7,0.0,0.0,0.0,1.3,1.3,0.12,0.7,0.7
663,Bafodé Diakité,fr FRA,DF,Toulouse,Ligue 1,17.0,2001.0,7.0,1.0,1.0,1.0,100.0,0.14,0.14,1.0,1.0,16.6,0.0,0.0,0.0,0.1,0.1,0.06,0.9,0.9
664,Abdou Diallo,sn SEN,DF,Dortmund,Bundesliga,22.0,1996.0,26.4,1.0,10.0,4.0,40.0,0.38,0.15,0.1,0.25,8.1,0.0,0.0,0.0,1.6,1.6,0.26,-0.6,-0.6
665,Abdoulaye Diallo,sn SEN,GK,Rennes,Ligue 1,26.0,1992.0,5.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
666,Mustapha Diallo,sn SEN,MF,Nîmes,Ligue 1,32.0,1986.0,5.1,0.0,6.0,0.0,0.0,1.19,0.0,0.0,,18.9,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
667,Mohamed Diamé,sn SEN,MF,Newcastle Utd,Premier League,31.0,1987.0,24.1,0.0,20.0,3.0,15.0,0.83,0.12,0.0,0.0,23.5,0.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0
668,Grady Diangana,eng ENG,"MF,FW",West Ham,Premier League,20.0,1998.0,6.8,0.0,10.0,3.0,30.0,1.48,0.44,0.0,0.0,16.8,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
669,Lassana Diarra,fr FRA,MF,Paris S-G,Ligue 1,33.0,1985.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
670,Amadou Diawara,gn GUI,MF,Napoli,Serie A,21.0,1997.0,7.3,0.0,10.0,1.0,10.0,1.36,0.14,0.0,0.0,24.8,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
671,Brahim Díaz,es ESP,FW,Real Madrid,La Liga,18.0,1999.0,4.2,1.0,7.0,5.0,71.4,1.68,1.2,0.14,0.2,12.5,0.0,0.0,0.0,1.2,1.2,0.17,-0.2,-0.2
672,Javier Díaz,es ESP,GK,Sevilla,La Liga,21.0,1997.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
673,Bakaye Dibassy,ml MLI,DF,Amiens,Ligue 1,28.0,1989.0,32.7,1.0,11.0,2.0,18.2,0.34,0.06,0.09,0.5,17.3,0.0,0.0,0.0,1.3,1.3,0.12,-0.3,-0.3
674,Lorenzo Dickmann,it ITA,"DF,MF",SPAL,Serie A,21.0,1996.0,1.9,0.0,1.0,0.0,0.0,0.51,0.0,0.0,,3.3,0.0,0.0,0.0,0.1,0.1,0.12,-0.1,-0.1
676,Daniel Didavi,de GER,"MF,FW",Stuttgart,Bundesliga,28.0,1990.0,10.6,2.0,24.0,9.0,37.5,2.26,0.85,0.08,0.22,20.6,2.0,0.0,0.0,1.9,1.9,0.08,0.1,0.1
677,Étienne Didot,fr FRA,MF,Guingamp,Ligue 1,35.0,1983.0,23.4,1.0,24.0,2.0,8.3,1.03,0.09,0.04,0.5,26.9,1.0,0.0,0.0,0.8,0.8,0.03,0.2,0.2
678,Adrián Diéguez,es ESP,DF,Huesca,La Liga,22.0,1996.0,8.3,0.0,1.0,1.0,100.0,0.12,0.12,0.0,0.0,5.4,0.0,0.0,0.0,0.1,0.1,0.13,-0.1,-0.1
679,Eric Dier,eng ENG,"MF,DF",Tottenham,Premier League,24.0,1994.0,16.7,3.0,9.0,3.0,33.3,0.54,0.18,0.33,1.0,12.0,0.0,0.0,0.0,1.0,1.0,0.11,2.0,2.0
680,Tim Dierßen,de GER,MF,Hannover 96,Bundesliga,22.0,1996.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
681,Lucas Digne,fr FRA,DF,Everton,Premier League,25.0,1993.0,32.9,4.0,34.0,10.0,29.4,1.03,0.3,0.12,0.4,25.0,11.0,0.0,0.0,1.3,1.3,0.04,2.7,2.7
682,Mitchell Dijks,nl NED,DF,Bologna,Serie A,25.0,1993.0,22.5,1.0,9.0,4.0,44.4,0.4,0.18,0.11,0.25,21.6,0.0,0.0,0.0,0.4,0.4,0.04,0.6,0.6
683,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,Bundesliga,20.0,1998.0,10.0,2.0,11.0,5.0,45.5,1.1,0.5,0.18,0.4,19.9,0.0,0.0,0.0,0.5,0.5,0.04,1.5,1.5
684,Federico Dimarco,it ITA,"DF,MF",Parma,Serie A,20.0,1997.0,9.9,1.0,13.0,3.0,23.1,1.31,0.3,0.08,0.33,22.2,0.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5
685,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,La Liga,24.0,1993.0,21.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
686,Tristan Dingomé,cm CMR,MF,Reims,Ligue 1,27.0,1991.0,14.9,1.0,8.0,3.0,37.5,0.54,0.2,0.13,0.33,20.4,0.0,0.0,0.0,0.4,0.4,0.05,0.6,0.6
687,Ismaël Diomandé,ci CIV,"MF,DF",Caen,Ligue 1,25.0,1992.0,14.4,0.0,9.0,0.0,0.0,0.63,0.0,0.0,,32.6,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
688,Federico Dionisi,it ITA,"FW,MF",Frosinone,Serie A,31.0,1987.0,2.3,1.0,11.0,3.0,27.3,4.85,1.32,0.09,0.33,17.8,0.0,0.0,0.0,1.0,1.0,0.09,0.0,0.0
689,Lois Diony,fr FRA,FW,Saint-Étienne,Ligue 1,25.0,1992.0,17.7,5.0,39.0,18.0,46.2,2.21,1.02,0.13,0.28,11.4,0.0,0.0,0.0,8.1,8.1,0.21,-3.1,-3.1
690,Issa Diop,fr FRA,DF,West Ham,Premier League,21.0,1997.0,33.0,1.0,12.0,4.0,33.3,0.36,0.12,0.08,0.25,10.1,0.0,0.0,0.0,1.2,1.2,0.1,-0.2,-0.2
691,Papakouli Diop,sn SEN,MF,Eibar,La Liga,32.0,1986.0,26.1,1.0,36.0,5.0,13.9,1.38,0.19,0.03,0.2,17.5,0.0,0.0,0.0,2.5,2.5,0.07,-1.5,-1.5
692,Sofiane Diop,fr FRA,"MF,FW",Monaco,Ligue 1,18.0,2000.0,8.2,0.0,10.0,2.0,20.0,1.21,0.24,0.0,0.0,22.8,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6
693,Assane Dioussé,sn SEN,MF,Chievo,Serie A,20.0,1997.0,9.9,0.0,7.0,2.0,28.6,0.71,0.2,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
694,Assane Dioussé,sn SEN,MF,Saint-Étienne,Ligue 1,20.0,1997.0,2.4,0.0,2.0,0.0,0.0,0.83,0.0,0.0,,30.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
695,Axel Disasi,fr FRA,DF,Reims,Ligue 1,20.0,1998.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
696,Djené,tg TOG,DF,Getafe,La Liga,26.0,1991.0,33.1,0.0,12.0,1.0,8.3,0.36,0.03,0.0,0.0,15.8,0.0,0.0,0.0,0.7,0.7,0.06,-0.7,-0.7
697,Koffi Djidji,ci CIV,DF,Torino,Serie A,25.0,1992.0,15.4,0.0,2.0,1.0,50.0,0.13,0.06,0.0,0.0,30.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
698,Koffi Djidji,ci CIV,DF,Nantes,Ligue 1,25.0,1992.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
699,Alexander Djiku,gh GHA,DF,Caen,Ligue 1,23.0,1994.0,30.6,1.0,7.0,1.0,14.3,0.23,0.03,0.14,1.0,11.1,0.0,0.0,0.0,1.2,1.2,0.17,-0.2,-0.2
700,Papy Djilobodji,sn SEN,DF,Guingamp,Ligue 1,29.0,1988.0,1.9,0.0,2.0,0.0,0.0,1.03,0.0,0.0,,17.6,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
702,Berat Djimsiti,al ALB,DF,Atalanta,Serie A,25.0,1993.0,20.1,1.0,10.0,3.0,30.0,0.5,0.15,0.1,0.33,7.9,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0
703,Johan Djourou,ch SUI,DF,SPAL,Serie A,31.0,1987.0,3.1,0.0,1.0,1.0,100.0,0.32,0.32,0.0,0.0,4.6,0.0,0.0,0.0,0.5,0.5,0.49,-0.5,-0.5
704,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,26.0,1992.0,24.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
705,Matt Doherty,ie IRL,"DF,MF",Wolves,Premier League,26.0,1992.0,34.9,4.0,46.0,17.0,37.0,1.32,0.49,0.09,0.24,12.9,0.0,0.0,0.0,4.4,4.4,0.1,-0.4,-0.4
706,Keagan Dolly,za RSA,FW,Montpellier,Ligue 1,25.0,1993.0,1.0,0.0,1.0,0.0,0.0,1.02,0.0,0.0,,26.4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
707,Jaume Doménech,es ESP,GK,Valencia,La Liga,27.0,1990.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
708,Giulio Donati,it ITA,DF,Mainz 05,Bundesliga,28.0,1990.0,6.9,0.0,2.0,0.0,0.0,0.29,0.0,0.0,,24.8,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
709,Ji Dong-won,kr KOR,"MF,FW",Augsburg,Bundesliga,27.0,1991.0,9.9,4.0,22.0,7.0,31.8,2.22,0.71,0.18,0.57,19.0,0.0,0.0,0.0,1.6,1.6,0.07,2.4,2.4
710,Anastasios Donis,gr GRE,"FW,MF",Stuttgart,Bundesliga,21.0,1996.0,10.7,5.0,30.0,10.0,33.3,2.81,0.94,0.17,0.5,18.4,0.0,0.0,0.0,2.9,2.9,0.1,2.1,2.1
711,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,19.0,1999.0,34.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
712,Godfred Donsah,gh GHA,MF,Bologna,Serie A,22.0,1996.0,1.7,0.0,2.0,0.0,0.0,1.18,0.0,0.0,,24.9,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
713,Riccardo Doratiotto,it ITA,FW,Cagliari,Serie A,19.0,1999.0,0.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
714,Gabriel Dos Santos,br BRA,DF,Lille,Ligue 1,20.0,1997.0,11.8,1.0,10.0,3.0,30.0,0.84,0.25,0.1,0.33,16.4,1.0,0.0,0.0,0.8,0.8,0.08,0.2,0.2
715,Mathieu Dossevi,tg TOG,"FW,MF",Toulouse,Ligue 1,30.0,1988.0,27.4,4.0,23.0,9.0,39.1,0.84,0.33,0.17,0.44,16.5,0.0,0.0,0.0,2.5,2.5,0.11,1.5,1.5
716,Abdoulaye Doucouré,ml MLI,MF,Watford,Premier League,25.0,1993.0,34.0,5.0,52.0,16.0,30.8,1.53,0.47,0.1,0.31,17.6,0.0,0.0,0.0,6.2,6.2,0.13,-1.2,-1.2
717,Cheick Doukouré,ci CIV,MF,Levante,La Liga,25.0,1992.0,3.5,0.0,1.0,1.0,100.0,0.28,0.28,0.0,0.0,21.5,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
718,Moussa Doumbia,ml MLI,"FW,MF",Reims,Ligue 1,23.0,1994.0,17.8,3.0,29.0,14.0,48.3,1.63,0.79,0.1,0.21,21.6,1.0,0.0,0.0,1.4,1.4,0.05,1.6,1.6
719,Seydou Doumbia,ci CIV,FW,Girona,La Liga,30.0,1987.0,6.0,2.0,15.0,9.0,60.0,2.5,1.5,0.13,0.22,11.4,0.0,0.0,0.0,2.7,2.7,0.18,-0.7,-0.7
720,Souleyman Doumbia,ci CIV,DF,Rennes,Ligue 1,21.0,1996.0,6.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
721,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,27.0,1991.0,14.8,2.0,4.0,2.0,50.0,0.27,0.13,0.5,1.0,12.9,0.0,0.0,0.0,0.8,0.8,0.2,1.2,1.2
722,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,20.0,1997.0,2.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
723,Bartłomiej Drągowski,pl POL,GK,Empoli,Serie A,20.0,1997.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
724,Julian Draxler,de GER,"MF,FW",Paris S-G,Ligue 1,24.0,1993.0,22.7,3.0,31.0,16.0,51.6,1.36,0.7,0.1,0.19,17.4,1.0,0.0,0.0,4.1,4.1,0.13,-1.1,-1.1
725,Luke Dreher,eng ENG,FW,Crystal Palace,Premier League,19.0,1998.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
726,Josip Drmić,ch SUI,FW,M'Gladbach,Bundesliga,25.0,1992.0,2.5,2.0,7.0,3.0,42.9,2.84,1.22,0.29,0.67,13.3,0.0,0.0,0.0,1.4,1.4,0.2,0.6,0.6
728,Jaroslav Drobný,cz CZE,GK,Düsseldorf,Bundesliga,38.0,1979.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
729,Óscar Duarte,cr CRC,"DF,MF",Espanyol,La Liga,29.0,1989.0,7.3,0.0,2.0,1.0,50.0,0.27,0.14,0.0,0.0,20.3,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
730,Rubén Duarte,es ESP,DF,Alavés,La Liga,22.0,1995.0,30.8,0.0,23.0,8.0,34.8,0.75,0.26,0.0,0.0,26.8,0.0,0.0,0.0,0.7,0.7,0.03,-0.7,-0.7
731,Leo Dubois,fr FRA,DF,Lyon,Ligue 1,23.0,1994.0,22.7,1.0,18.0,6.0,33.3,0.79,0.26,0.06,0.17,20.3,0.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1
732,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,29.0,1989.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
733,Marvin Ducksch,de GER,FW,Düsseldorf,Bundesliga,24.0,1994.0,9.1,1.0,18.0,10.0,55.6,1.97,1.09,0.06,0.1,19.4,1.0,0.0,0.0,1.6,1.6,0.09,-0.6,-0.6
734,Ondrej Duda,sk SVK,MF,Hertha BSC,Bundesliga,23.0,1994.0,28.5,11.0,54.0,20.0,37.0,1.9,0.7,0.2,0.55,19.3,6.0,0.0,0.0,7.0,7.0,0.13,4.0,4.0
735,Shane Duffy,ie IRL,DF,Brighton,Premier League,26.0,1992.0,34.3,5.0,37.0,14.0,37.8,1.08,0.41,0.14,0.36,10.6,0.0,0.0,0.0,3.1,3.1,0.08,1.9,1.9
736,Demeaco Duhaney,eng ENG,DF,Huddersfield,Premier League,19.0,1998.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
737,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,26.0,1991.0,22.1,0.0,9.0,1.0,11.1,0.41,0.05,0.0,0.0,22.1,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
738,Alfred Duncan,gh GHA,MF,Sassuolo,Serie A,25.0,1993.0,20.5,4.0,25.0,9.0,36.0,1.22,0.44,0.16,0.44,22.0,0.0,0.0,0.0,1.1,1.1,0.05,2.9,2.9
739,Lewis Dunk,eng ENG,DF,Brighton,Premier League,26.0,1991.0,35.0,2.0,20.0,4.0,20.0,0.57,0.11,0.1,0.5,14.1,2.0,0.0,0.0,1.8,1.8,0.09,0.2,0.2
740,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,25.0,1993.0,10.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
741,Erik Durm,de GER,DF,Huddersfield,Premier League,26.0,1992.0,22.8,0.0,10.0,0.0,0.0,0.44,0.0,0.0,,21.1,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
742,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,Ligue 1,29.0,1989.0,21.1,4.0,39.0,7.0,17.9,1.85,0.33,0.05,0.29,24.5,4.0,2.0,2.0,4.4,2.8,0.07,-0.4,-0.8
743,Riza Durmisi,dk DEN,DF,Lazio,Serie A,24.0,1994.0,3.6,0.0,4.0,2.0,50.0,1.1,0.55,0.0,0.0,26.9,1.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
744,Hugo Duro,es ESP,"MF,FW",Getafe,La Liga,18.0,1999.0,4.6,0.0,7.0,1.0,14.3,1.51,0.22,0.0,0.0,15.8,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
745,Raphael Dwamena,gh GHA,FW,Levante,La Liga,22.0,1995.0,2.5,0.0,4.0,2.0,50.0,1.62,0.81,0.0,0.0,13.8,0.0,0.0,0.0,0.7,0.7,0.17,-0.7,-0.7
746,Paulo Dybala,ar ARG,"FW,MF",Juventus,Serie A,24.0,1993.0,23.7,5.0,63.0,20.0,31.7,2.65,0.84,0.06,0.2,20.9,4.0,1.0,1.0,5.0,4.2,0.07,0.0,-0.2
747,Edin Džeko,ba BIH,FW,Roma,Serie A,32.0,1986.0,28.7,9.0,131.0,50.0,38.2,4.57,1.74,0.07,0.18,15.4,0.0,0.0,0.0,14.5,14.5,0.11,-5.5,-5.5
748,Blerim Džemaili,ch SUI,MF,Bologna,Serie A,32.0,1986.0,19.4,1.0,43.0,7.0,16.3,2.21,0.36,0.02,0.14,25.0,4.0,0.0,0.0,1.8,1.8,0.04,-0.8,-0.8
749,Félix Eboa Eboa,cm CMR,DF,Guingamp,Ligue 1,21.0,1997.0,27.0,3.0,12.0,5.0,41.7,0.45,0.19,0.25,0.6,9.2,0.0,0.0,0.0,1.7,1.7,0.15,1.3,1.3
750,Dennis Eckert,de GER,FW,Celta Vigo,La Liga,21.0,1997.0,2.4,0.0,8.0,3.0,37.5,3.33,1.25,0.0,0.0,14.6,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7
751,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,Premier League,30.0,1988.0,37.5,0.0,10.0,3.0,30.0,0.27,0.08,0.0,0.0,13.4,0.0,0.0,0.0,1.1,1.1,0.11,-1.1,-1.1
752,Simone Edera,it ITA,MF,Torino,Serie A,21.0,1997.0,0.9,0.0,1.0,0.0,0.0,1.17,0.0,0.0,,15.2,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
754,Simone Edera,it ITA,FW,Bologna,Serie A,21.0,1997.0,2.2,0.0,8.0,4.0,50.0,3.67,1.84,0.0,0.0,21.3,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7
755,Ederson,br BRA,GK,Manchester City,Premier League,24.0,1993.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
756,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,Bundesliga,20.0,1998.0,12.4,4.0,34.0,12.0,35.3,2.75,0.97,0.12,0.33,14.2,0.0,0.0,0.0,4.6,4.6,0.14,-0.6,-0.6
757,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,21.0,1996.0,33.9,5.0,45.0,14.0,31.1,1.33,0.41,0.11,0.36,20.8,0.0,0.0,0.0,2.1,2.1,0.05,2.9,2.9
758,Albin Ekdal,se SWE,MF,Sampdoria,Serie A,29.0,1989.0,29.4,0.0,15.0,1.0,6.7,0.51,0.03,0.0,0.0,22.5,0.0,0.0,0.0,0.9,0.9,0.06,-0.9,-0.9
759,Josip Elez,hr CRO,DF,Hannover 96,Bundesliga,24.0,1994.0,7.2,0.0,3.0,0.0,0.0,0.42,0.0,0.0,,22.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
760,Harvey Elliott,eng ENG,MF,Fulham,Premier League,15.0,2003.0,0.2,0.0,1.0,1.0,100.0,4.5,4.5,0.0,0.0,16.6,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
761,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,26.0,1992.0,4.2,0.0,7.0,0.0,0.0,1.66,0.0,0.0,,17.6,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
762,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,24.0,1994.0,25.0,1.0,10.0,5.0,50.0,0.4,0.2,0.1,0.2,10.2,0.0,0.0,0.0,1.5,1.5,0.15,-0.5,-0.5
763,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,La Liga,31.0,1987.0,3.2,0.0,2.0,0.0,0.0,0.63,0.0,0.0,,30.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
764,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,21.0,1996.0,29.1,2.0,14.0,3.0,21.4,0.48,0.1,0.14,0.67,9.5,0.0,0.0,0.0,1.4,1.4,0.1,0.6,0.6
765,Rodrigo Ely,br BRA,DF,Alavés,La Liga,24.0,1993.0,4.8,0.0,2.0,1.0,50.0,0.42,0.21,0.0,0.0,13.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
766,Mohamed Elyounoussi,no NOR,MF,Southampton,Premier League,23.0,1994.0,8.8,0.0,20.0,6.0,30.0,2.27,0.68,0.0,0.0,18.0,0.0,0.0,0.0,2.1,2.1,0.1,-2.1,-2.1
767,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,La Liga,26.0,1992.0,25.4,5.0,46.0,14.0,30.4,1.81,0.55,0.04,0.14,18.9,5.0,3.0,3.0,6.7,4.3,0.09,-1.7,-2.3
768,Breel Embolo,ch SUI,FW,Schalke 04,Bundesliga,21.0,1997.0,14.9,5.0,26.0,13.0,50.0,1.74,0.87,0.19,0.38,13.4,0.0,0.0,0.0,4.2,4.2,0.16,0.8,0.8
769,Emerson,br BRA,"FW,DF",Betis,La Liga,19.0,1999.0,3.5,0.0,3.0,1.0,33.3,0.85,0.28,0.0,0.0,18.2,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
770,Youssef En-Nesyri,ma MAR,FW,Leganés,La Liga,21.0,1997.0,23.4,9.0,74.0,24.0,32.4,3.16,1.03,0.12,0.38,15.1,0.0,0.0,0.0,7.1,7.1,0.1,1.9,1.9
771,Björn Engels,be BEL,DF,Reims,Ligue 1,23.0,1994.0,33.0,1.0,9.0,4.0,44.4,0.27,0.12,0.11,0.25,8.5,0.0,0.0,0.0,1.1,1.1,0.12,-0.1,-0.1
772,Sergi Enrich,es ESP,FW,Eibar,La Liga,28.0,1990.0,28.7,7.0,67.0,16.0,23.9,2.34,0.56,0.1,0.44,11.2,0.0,0.0,0.0,10.9,10.9,0.16,-3.9,-3.9
773,Javier Eraso,es ESP,"MF,FW",Leganés,La Liga,28.0,1990.0,7.0,0.0,3.0,2.0,66.7,0.43,0.29,0.0,0.0,17.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
774,Christian Eriksen,dk DEN,MF,Tottenham,Premier League,26.0,1992.0,30.8,8.0,83.0,28.0,33.7,2.69,0.91,0.1,0.29,23.3,12.0,0.0,0.0,5.4,5.4,0.07,2.6,2.6
775,Patrick Erras,de GER,MF,Nürnberg,Bundesliga,23.0,1995.0,13.6,0.0,8.0,1.0,12.5,0.59,0.07,0.0,0.0,15.6,0.0,0.0,0.0,0.8,0.7,0.09,-0.8,-0.7
776,Gonzalo Escalante,ar ARG,MF,Eibar,La Liga,25.0,1993.0,19.9,4.0,22.0,8.0,36.4,1.11,0.4,0.18,0.5,17.5,0.0,0.0,0.0,2.9,2.9,0.17,1.1,1.1
777,Sergio Escudero,es ESP,"DF,FW",Sevilla,La Liga,28.0,1989.0,17.2,0.0,27.0,2.0,7.4,1.57,0.12,0.0,0.0,21.2,1.0,0.0,0.0,1.4,1.4,0.05,-1.4,-1.4
778,Bernardo Espinosa,co COL,DF,Girona,La Liga,29.0,1989.0,30.3,1.0,15.0,6.0,40.0,0.5,0.2,0.07,0.17,9.1,0.0,0.0,0.0,2.1,2.1,0.14,-1.1,-1.1
780,Michael Esser,de GER,GK,Hannover 96,Bundesliga,30.0,1987.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
781,Alexander Esswein,de GER,"MF,FW",Stuttgart,Bundesliga,28.0,1990.0,13.9,0.0,29.0,9.0,31.0,2.09,0.65,0.0,0.0,20.3,1.0,0.0,0.0,1.7,1.7,0.06,-1.7,-1.7
782,Neil Etheridge,ph PHI,GK,Cardiff City,Premier League,28.0,1990.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
783,Beñat Etxebarria,es ESP,MF,Athletic Club,La Liga,31.0,1987.0,22.6,1.0,15.0,3.0,20.0,0.66,0.13,0.07,0.33,27.5,3.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5
784,Xabier Etxeita,es ESP,DF,Huesca,La Liga,30.0,1987.0,29.7,4.0,24.0,8.0,33.3,0.81,0.27,0.17,0.5,10.6,0.0,0.0,0.0,2.7,2.7,0.11,1.3,1.3
