,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
1739,Túlio de Melo,br BRA,FW,Lille,Ligue 1,28.0,1985.0,5.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,Lucas Mendes,br BRA,DF,Marseille,Ligue 1,23.0,1990.0,22.0,21.0,1892.0,21.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.1,0.05,0.14,0.1,0.14
1742,Pedro Mendes,pt POR,DF,Sassuolo,Serie A,22.0,1990.0,9.0,7.0,642.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,Pedro Mendes,pt POR,DF,Parma,Serie A,22.0,1990.0,6.0,4.0,432.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,Ryan Mendes,cv CPV,"FW,MF",Lille,Ligue 1,23.0,1990.0,16.0,7.0,654.0,7.3,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.41,0.28,0.69,0.41,0.69
1745,Tiago Mendes,pt POR,MF,Atlético Madrid,La Liga,32.0,1981.0,23.0,21.0,1901.0,21.1,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,0.09,0.05,0.14,0.09,0.14
1746,Benjamin Mendy,fr FRA,DF,Marseille,Ligue 1,19.0,1994.0,24.0,18.0,1735.0,19.3,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.05,0.21,0.26,0.05,0.26
1747,Nampalys Mendy,sn SEN,MF,Nice,Ligue 1,21.0,1992.0,36.0,36.0,3101.0,34.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03
1748,Jérémy Ménez,fr FRA,"FW,MF",Paris S-G,Ligue 1,26.0,1987.0,16.0,7.0,686.0,7.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.26,0.13,0.39,0.26,0.39
1749,Jonathan Mensah,gh GHA,DF,Evian,Ligue 1,23.0,1990.0,26.0,21.0,1832.0,20.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.05,0.05,0.05
1750,Dries Mertens,be BEL,"FW,MF",Napoli,Serie A,26.0,1987.0,32.0,21.0,1905.0,21.2,11.0,6.0,17.0,9.0,2.0,2.0,4.0,0.0,0.52,0.28,0.8,0.43,0.71
1751,Per Mertesacker,de GER,DF,Arsenal,Premier League,28.0,1984.0,35.0,35.0,3150.0,35.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06
1752,Djamel Mesbah,dz ALG,"DF,MF",Livorno,Serie A,28.0,1984.0,14.0,14.0,1226.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.15,0.07,0.15
1753,Djamel Mesbah,dz ALG,"DF,MF",Parma,Serie A,28.0,1984.0,3.0,2.0,173.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.52,0.0,0.52,0.52,0.52
1754,Mesca,pt POR,MF,Fulham,Premier League,20.0,1993.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,Lionel Messi,ar ARG,"FW,MF",Barcelona,La Liga,26.0,1987.0,31.0,29.0,2501.0,27.8,28.0,11.0,39.0,21.0,7.0,8.0,2.0,0.0,1.01,0.4,1.4,0.76,1.15
1756,Giandomenico Mesto,it ITA,"DF,MF",Napoli,Serie A,31.0,1982.0,11.0,10.0,825.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,Philippe Mexès,fr FRA,DF,Milan,Serie A,31.0,1982.0,22.0,22.0,1942.0,21.6,2.0,0.0,2.0,2.0,0.0,0.0,9.0,2.0,0.09,0.0,0.09,0.09,0.09
1758,Max Meyer,de GER,"FW,MF",Schalke 04,Bundesliga,17.0,1995.0,30.0,21.0,1811.0,20.1,6.0,3.0,9.0,6.0,0.0,0.0,3.0,0.0,0.3,0.15,0.45,0.3,0.45
1759,David Meyler,ie IRL,MF,Hull City,Premier League,24.0,1989.0,30.0,27.0,2128.0,23.6,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,0.08,0.04,0.13,0.08,0.13
1760,Teddy Mézague,fr FRA,DF,Montpellier,Ligue 1,23.0,1990.0,9.0,6.0,646.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,Míchel,es ESP,MF,Getafe,La Liga,27.0,1985.0,15.0,11.0,929.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1762,Míchel,es ESP,MF,Valencia,La Liga,25.0,1988.0,13.0,6.0,537.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.34,0.34,0.0,0.34
1763,Michu,es ESP,"FW,MF",Swansea City,Premier League,27.0,1986.0,17.0,15.0,1286.0,14.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.14,0.14,0.28,0.14,0.28
1764,Sebastian Mielitz,de GER,GK,Werder Bremen,Bundesliga,24.0,1989.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,Giulio Migliaccio,it ITA,"DF,MF",Atalanta,Serie A,32.0,1981.0,19.0,13.0,1216.0,13.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.07,0.07,0.15,0.07,0.15
1766,Simon Mignolet,be BEL,GK,Liverpool,Premier League,25.0,1988.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,Jean-Pascal Mignot,fr FRA,DF,Saint-Étienne,Ligue 1,32.0,1981.0,2.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,Miku,ve VEN,FW,Getafe,La Liga,27.0,1985.0,5.0,3.0,293.0,3.3,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.61,0.31,0.92,0.61,0.92
1770,Arkadiusz Milik,pl POL,FW,Augsburg,Bundesliga,19.0,1994.0,18.0,5.0,615.0,6.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0.29,0.29
1771,Diego Milito,ar ARG,FW,Inter,Serie A,34.0,1979.0,17.0,6.0,636.0,7.1,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.28,0.14,0.42,0.28,0.42
1772,James Milner,eng ENG,"DF,MF",Manchester City,Premier League,27.0,1986.0,31.0,12.0,1374.0,15.3,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.07,0.26,0.33,0.07,0.33
1773,Santi Mina,es ESP,FW,Celta Vigo,La Liga,17.0,1995.0,29.0,12.0,1237.0,13.7,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15
1774,Joseph Minala,cm CMR,MF,Lazio,Serie A,16.0,1996.0,3.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,Kevin Mirallas,be BEL,"FW,MF",Everton,Premier League,25.0,1987.0,32.0,28.0,2322.0,25.8,8.0,8.0,16.0,8.0,0.0,0.0,6.0,0.0,0.31,0.31,0.62,0.31,0.62
1776,Miranda,br BRA,DF,Atlético Madrid,La Liga,28.0,1984.0,32.0,32.0,2880.0,32.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.06,0.03,0.09,0.06,0.09
1777,Antonio Mirante,it ITA,GK,Parma,Serie A,30.0,1983.0,36.0,36.0,3191.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1778,Simone Missiroli,it ITA,MF,Sassuolo,Serie A,27.0,1986.0,27.0,21.0,1859.0,20.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.05,0.05,0.1,0.05,0.1
1779,Kostas Mitroglou,gr GRE,FW,Fulham,Premier League,25.0,1988.0,3.0,1.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,Stefan Mitrović,rs SRB,DF,Valladolid,La Liga,23.0,1990.0,16.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,Ryo Miyaichi,jp JPN,"FW,MF",Arsenal,Premier League,20.0,1992.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,Henrikh Mkhitaryan,am ARM,"FW,MF",Dortmund,Bundesliga,24.0,1989.0,31.0,29.0,2435.0,27.1,9.0,9.0,18.0,9.0,0.0,0.0,6.0,0.0,0.33,0.33,0.67,0.33,0.67
1783,Peniel Mlapa,tg TOG,FW,M'Gladbach,Bundesliga,22.0,1991.0,5.0,0.0,51.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.76,0.0,1.76,1.76,1.76
1784,Mode,es ESP,DF,Sevilla,La Liga,19.0,1994.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,Anthony Modeste,fr FRA,FW,Hoffenheim,Bundesliga,25.0,1988.0,29.0,20.0,1620.0,18.0,12.0,2.0,14.0,12.0,0.0,0.0,3.0,1.0,0.67,0.11,0.78,0.67,0.78
1786,François Modesto,fr FRA,"DF,MF",Bastia,Ligue 1,34.0,1978.0,34.0,33.0,2954.0,32.8,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.06,0.06,0.12,0.06,0.12
1787,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,27.0,1985.0,34.0,29.0,2639.0,29.3,1.0,6.0,7.0,1.0,0.0,0.0,6.0,0.0,0.03,0.2,0.24,0.03,0.24
1788,Johan Mojica,co COL,"DF,MF",Rayo Vallecano,La Liga,20.0,1992.0,12.0,7.0,741.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Sascha Mölders,de GER,FW,Augsburg,Bundesliga,28.0,1985.0,23.0,16.0,1329.0,14.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14
1790,Jorge Molina,es ESP,FW,Betis,La Liga,31.0,1982.0,32.0,25.0,2347.0,26.1,9.0,1.0,10.0,8.0,1.0,2.0,4.0,0.0,0.35,0.04,0.38,0.31,0.35
1791,Cristian Molinaro,it ITA,"DF,MF",Parma,Serie A,30.0,1983.0,16.0,12.0,1064.0,11.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.17,0.08,0.25,0.17,0.25
1792,Cristian Molinaro,it ITA,"DF,MF",Stuttgart,Bundesliga,30.0,1983.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,Yohan Mollo,fr FRA,"DF,FW",Saint-Étienne,Ligue 1,24.0,1989.0,17.0,10.0,823.0,9.1,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.11,0.33,0.44,0.11,0.44
1795,Cédric Mongongu,cd COD,DF,Evian,Ligue 1,24.0,1989.0,34.0,33.0,2912.0,32.4,4.0,1.0,5.0,0.0,4.0,5.0,3.0,0.0,0.12,0.03,0.15,0.0,0.03
1796,Kévin Monnet-Paquet,fr FRA,"FW,MF",Lorient,Ligue 1,24.0,1988.0,36.0,31.0,2853.0,31.7,4.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0,0.13,0.13,0.25,0.13,0.25
1797,Nacho Monreal,es ESP,DF,Arsenal,Premier League,27.0,1986.0,23.0,13.0,1185.0,13.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08
1798,Víctor Montaño,co COL,FW,Montpellier,Ligue 1,29.0,1984.0,27.0,15.0,1423.0,15.8,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.25,0.06,0.32,0.25,0.32
1799,Riccardo Montolivo,it ITA,MF,Milan,Serie A,28.0,1985.0,29.0,27.0,2412.0,26.8,3.0,4.0,7.0,3.0,0.0,0.0,6.0,1.0,0.11,0.15,0.26,0.11,0.26
1800,Martín Montoya,es ESP,DF,Barcelona,La Liga,22.0,1991.0,13.0,12.0,1123.0,12.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
1801,Fabián Monzón,ar ARG,DF,Catania,Serie A,26.0,1987.0,22.0,16.0,1398.0,15.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.13,0.06,0.19,0.13,0.19
1802,Pierre-François Moracchini,,,Ajaccio,Ligue 1,19.0,1994.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,
1803,Pedro Morales,cl CHI,MF,Málaga,La Liga,28.0,1985.0,15.0,8.0,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14
1804,Maximiliano Moralez,ar ARG,"FW,MF",Atalanta,Serie A,26.0,1987.0,32.0,26.0,2302.0,25.6,5.0,6.0,11.0,5.0,0.0,0.0,1.0,0.0,0.2,0.23,0.43,0.2,0.43
1805,Erik Morán,es ESP,MF,Athletic Club,La Liga,22.0,1991.0,14.0,4.0,584.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1806,Vangelis Moras,gr GRE,DF,Hellas Verona,Serie A,31.0,1981.0,30.0,29.0,2547.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1807,Álvaro Morata,es ESP,FW,Real Madrid,La Liga,20.0,1992.0,23.0,3.0,594.0,6.6,8.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,1.21,0.0,1.21,1.21,1.21
1808,Jan Morávek,cz CZE,"FW,MF",Augsburg,Bundesliga,23.0,1989.0,16.0,10.0,975.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.09,0.09,0.0,0.09
1809,Jonathan Moreira,br BRA,DF,Inter,Serie A,27.0,1986.0,31.0,31.0,2590.0,28.8,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,0.1,0.17,0.28,0.1,0.28
1810,Steven Moreira,fr FRA,"DF,MF",Rennes,Ligue 1,18.0,1994.0,15.0,9.0,796.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,Jérémy Morel,mg MAD,DF,Marseille,Ligue 1,29.0,1984.0,20.0,20.0,1656.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05
1812,Alberto Moreno,es ESP,"DF,MF",Sevilla,La Liga,21.0,1992.0,28.0,26.0,2324.0,25.8,3.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,0.12,0.0,0.12,0.12,0.12
1813,Héctor Moreno,mx MEX,DF,Espanyol,La Liga,25.0,1988.0,32.0,32.0,2804.0,31.2,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.03,0.06,0.1,0.03,0.1
1814,Emiliano Moretti,it ITA,DF,Torino,Serie A,32.0,1981.0,36.0,36.0,3228.0,35.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.03,0.06,0.08,0.03,0.08
1815,Christoph Moritz,de GER,MF,Mainz 05,Bundesliga,23.0,1990.0,25.0,21.0,1653.0,18.4,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.11,0.11,0.22,0.11,0.22
1816,Archimede Morleo,it ITA,DF,Bologna,Serie A,29.0,1983.0,31.0,28.0,2565.0,28.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.0,0.04,0.04,0.04
1817,James Morrison,sct SCO,"FW,MF",West Brom,Premier League,27.0,1986.0,32.0,23.0,2212.0,24.6,1.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.04,0.12,0.16,0.0,0.12
1818,Ravel Morrison,jm JAM,MF,West Ham,Premier League,20.0,1993.0,16.0,12.0,1155.0,12.8,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.23,0.16,0.39,0.23,0.39
1820,Davide Moscardelli,it ITA,FW,Bologna,Serie A,33.0,1980.0,17.0,7.0,820.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.11,0.11,0.22,0.11,0.22
1821,Victor Moses,ng NGA,"DF,FW",Liverpool,Premier League,22.0,1990.0,19.0,6.0,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14
1822,Jonny Mosquera,co COL,MF,Livorno,Serie A,22.0,1991.0,7.0,2.0,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,Pedro Mosquera,es ESP,MF,Getafe,La Liga,25.0,1988.0,25.0,17.0,1553.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,Mehdi Mostefa,dz ALG,"DF,MF",Ajaccio,Ligue 1,29.0,1983.0,34.0,33.0,2977.0,33.1,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18
1825,Marco Motta,it ITA,DF,Genoa,Serie A,27.0,1986.0,13.0,11.0,969.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,Marco Motta,it ITA,DF,Juventus,Serie A,27.0,1986.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,Thiago Motta,it ITA,MF,Paris S-G,Ligue 1,30.0,1982.0,32.0,31.0,2536.0,28.2,3.0,2.0,5.0,3.0,0.0,0.0,7.0,1.0,0.11,0.07,0.18,0.11,0.18
1828,François Moubandje,ch SUI,DF,Toulouse,Ligue 1,23.0,1990.0,3.0,1.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,Anthony Mounier,fr FRA,"FW,MF",Montpellier,Ligue 1,25.0,1987.0,32.0,23.0,1809.0,20.1,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,0.15,0.15,0.3,0.15,0.3
1830,Lucas Moura,br BRA,"FW,MF",Paris S-G,Ligue 1,20.0,1992.0,36.0,18.0,1937.0,21.5,5.0,11.0,16.0,5.0,0.0,0.0,2.0,0.0,0.23,0.51,0.74,0.23,0.74
1831,João Moutinho,pt POR,MF,Monaco,Ligue 1,26.0,1986.0,31.0,30.0,2558.0,28.4,1.0,8.0,9.0,1.0,0.0,0.0,3.0,0.0,0.04,0.28,0.32,0.04,0.32
1832,Dean Moxey,eng ENG,"DF,FW",Crystal Palace,Premier League,27.0,1986.0,20.0,18.0,1519.0,16.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
1833,Gaby Mudingayi,be BEL,MF,Inter,Serie A,31.0,1981.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,Mensur Mujdža,ba BIH,"DF,MF",Freiburg,Bundesliga,29.0,1984.0,7.0,7.0,546.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Hany Mukhtar,de GER,"FW,MF",Hertha BSC,Bundesliga,18.0,1995.0,10.0,2.0,324.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,Heinz Müller,de GER,GK,Mainz 05,Bundesliga,35.0,1978.0,10.0,10.0,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,Nicolai Müller,de GER,"FW,MF",Mainz 05,Bundesliga,25.0,1987.0,26.0,22.0,2003.0,22.3,9.0,3.0,12.0,9.0,0.0,0.0,6.0,0.0,0.4,0.13,0.54,0.4,0.54
1838,Thomas Müller,de GER,"FW,MF",Bayern Munich,Bundesliga,23.0,1989.0,31.0,25.0,2162.0,24.0,13.0,10.0,23.0,10.0,3.0,4.0,2.0,0.0,0.54,0.42,0.96,0.42,0.83
1839,Youssouf Mulumbu,cd COD,MF,West Brom,Premier League,26.0,1987.0,37.0,33.0,3080.0,34.2,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.06,0.06,0.12,0.06,0.12
1840,Gianni Munari,it ITA,MF,Parma,Serie A,30.0,1983.0,11.0,2.0,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1841,Iker Muniain,es ESP,"FW,MF",Athletic Club,La Liga,20.0,1992.0,35.0,32.0,2705.0,30.1,7.0,4.0,11.0,6.0,1.0,1.0,6.0,0.0,0.23,0.13,0.37,0.2,0.33
1842,Marc Muniesa,es ESP,"DF,MF",Stoke City,Premier League,21.0,1992.0,13.0,7.0,831.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,Sulley Muntari,gh GHA,MF,Milan,Serie A,28.0,1984.0,26.0,20.0,1567.0,17.4,5.0,2.0,7.0,5.0,0.0,0.0,6.0,1.0,0.29,0.11,0.4,0.29,0.4
1844,Luis Muriel,co COL,FW,Udinese,Serie A,22.0,1991.0,24.0,14.0,1417.0,15.7,4.0,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.25,0.06,0.32,0.13,0.19
1846,Jeison Murillo,co COL,DF,Granada,La Liga,21.0,1992.0,32.0,32.0,2830.0,31.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.03,0.03,0.06,0.03,0.06
1847,Josh Murphy,eng ENG,"FW,MF",Norwich City,Premier League,18.0,1995.0,9.0,0.0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,Glenn Murray,eng ENG,FW,Crystal Palace,Premier League,29.0,1983.0,14.0,3.0,402.0,4.5,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.22,0.22,0.45,0.0,0.22
1849,Nicola Murru,it ITA,DF,Cagliari,Serie A,18.0,1994.0,21.0,21.0,1784.0,19.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.1,0.1,0.0,0.1
1850,Mateo Musacchio,ar ARG,DF,Villarreal,La Liga,22.0,1990.0,32.0,32.0,2841.0,31.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06
1851,Shkodran Mustafi,de GER,DF,Sampdoria,Serie A,21.0,1992.0,33.0,32.0,2834.0,31.5,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.03,0.03,0.06,0.03,0.06
1852,Jordon Mutch,eng ENG,MF,Cardiff City,Premier League,21.0,1991.0,35.0,26.0,2266.0,25.2,7.0,5.0,12.0,7.0,0.0,0.0,5.0,0.0,0.28,0.2,0.48,0.28,0.48
1853,Adrian Mutu,ro ROU,"FW,MF",Ajaccio,Ligue 1,34.0,1979.0,9.0,7.0,633.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,Arnold Mvuemba,cd COD,"FW,MF",Lyon,Ligue 1,28.0,1985.0,16.0,14.0,1229.0,13.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.15,0.07,0.15
1855,Boaz Myhill,wls WAL,GK,West Brom,Premier League,30.0,1982.0,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,Mats Møller Dæhli,no NOR,"FW,MF",Cardiff City,Premier League,18.0,1995.0,13.0,5.0,628.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
1857,Alfred N'Diaye,sn SEN,"DF,MF",Betis,La Liga,23.0,1990.0,16.0,16.0,1412.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06
1858,Delvin N'Dinga,cg CGO,MF,Monaco,Ligue 1,25.0,1988.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,Aristote N'Dongala,cd COD,FW,Nantes,Ligue 1,19.0,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,Guy N'dy Assembé,cm CMR,GK,Guingamp,Ligue 1,27.0,1986.0,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,David N'Gog,fr FRA,FW,Swansea City,Premier League,24.0,1989.0,3.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,Landry N'Guémo,cm CMR,"DF,MF",Bordeaux,Ligue 1,27.0,1985.0,23.0,20.0,1773.0,19.7,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.05,0.1,0.15,0.05,0.15
1863,Clinton N'Jie,cm CMR,"FW,MF",Lyon,Ligue 1,19.0,1993.0,3.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,Georges-Kévin N'Koudou,cm CMR,MF,Nantes,Ligue 1,18.0,1995.0,6.0,1.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,Clarck N'Sikulu,cd COD,"FW,MF",Evian,Ligue 1,21.0,1992.0,19.0,4.0,509.0,5.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.35,0.0,0.35,0.35,0.35
1866,Nacho,es ESP,DF,Real Madrid,La Liga,23.0,1990.0,12.0,8.0,822.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11
1867,Nacho,es ESP,DF,Rayo Vallecano,La Liga,24.0,1989.0,23.0,19.0,1683.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.05,0.05,0.0,0.05
