,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
126,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,26.0,1994.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Tolgay Arslan,de GER,MF,Udinese,Serie A,30.0,1990.0,18.4,48.0,2.6,30.0,5.0,1.0,4.0,7.0,1.0,8.0,0.43,3.0,0.0,0.0,2.0,3.0,0.0
128,Arthur,br BRA,FW,Fiorentina,Serie A,23.0,1998.0,8.3,17.0,2.05,10.0,0.0,3.0,1.0,2.0,1.0,5.0,0.6,3.0,0.0,1.0,1.0,0.0,0.0
130,Santiago Arzamendia,py PAR,MF,Cádiz,La Liga,23.0,1998.0,5.2,5.0,0.96,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Takuma Asano,jp JPN,"FW,MF",Bochum,Bundesliga,26.0,1994.0,17.9,49.0,2.74,35.0,0.0,4.0,6.0,3.0,1.0,7.0,0.39,6.0,0.0,0.0,0.0,1.0,0.0
132,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,24.0,1997.0,26.4,39.0,1.48,32.0,1.0,1.0,1.0,2.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,32.0,1989.0,6.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Alejandro Asensio,es ESP,FW,Rayo Vallecano,La Liga,20.0,2000.0,0.1,2.0,13.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,25.0,1996.0,19.2,70.0,3.64,42.0,12.0,5.0,9.0,2.0,0.0,6.0,0.31,3.0,0.0,1.0,2.0,0.0,0.0
136,Harrison Ashby,sct SCO,DF,West Ham,Premier League,19.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,20.0,2001.0,8.4,7.0,0.84,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
138,Fisnik Asllani,xk KVX,"MF,FW",Hoffenheim,Bundesliga,18.0,2002.0,0.1,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Kristjan Asllani,al ALB,MF,Empoli,Serie A,19.0,2002.0,15.0,30.0,2.0,22.0,3.0,0.0,3.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0
140,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,33.0,1987.0,34.3,120.0,3.5,90.0,7.0,6.0,11.0,6.0,0.0,15.0,0.44,9.0,0.0,1.0,5.0,0.0,0.0
141,Lorenz Assignon,tg TOG,DF,Rennes,Ligue 1,21.0,2000.0,6.8,18.0,2.63,13.0,0.0,0.0,3.0,2.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
142,Simon Asta,de GER,DF,Greuther Fürth,Bundesliga,20.0,2001.0,8.7,11.0,1.26,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0
143,Youcef Atal,dz ALG,DF,Nice,Ligue 1,25.0,1996.0,12.7,31.0,2.45,22.0,0.0,3.0,1.0,4.0,1.0,3.0,0.24,2.0,0.0,0.0,0.0,1.0,0.0
144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,32.0,1989.0,11.5,22.0,1.91,14.0,0.0,2.0,4.0,2.0,0.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0
145,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,La Liga,32.0,1989.0,12.0,15.0,1.25,13.0,0.0,0.0,2.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
146,Emil Audero,it ITA,GK,Sampdoria,Serie A,24.0,1997.0,28.4,5.0,0.18,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,26.0,1994.0,26.6,49.0,1.84,34.0,4.0,5.0,1.0,3.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
148,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,Ligue 1,24.0,1997.0,0.9,1.0,1.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,La Liga,27.0,1994.0,8.8,13.0,1.48,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0
150,Serge Aurier,ci CIV,DF,Villarreal,La Liga,28.0,1992.0,11.2,16.0,1.43,13.0,1.0,0.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,27.0,1994.0,20.8,47.0,2.26,26.0,4.0,4.0,6.0,7.0,0.0,4.0,0.19,2.0,1.0,0.0,0.0,1.0,0.0
152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,23.0,1997.0,24.2,68.0,2.82,46.0,0.0,8.0,11.0,3.0,0.0,6.0,0.25,2.0,0.0,2.0,1.0,1.0,0.0
153,Ramzi Aya,it ITA,DF,Salernitana,Serie A,30.0,1990.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,29.0,1991.0,22.4,61.0,2.72,41.0,1.0,2.0,3.0,13.0,1.0,6.0,0.27,5.0,0.0,0.0,0.0,1.0,0.0
156,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,26.0,1994.0,15.0,8.0,0.53,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Luke Ayling,eng ENG,DF,Leeds United,Premier League,29.0,1991.0,25.2,33.0,1.31,24.0,1.0,0.0,7.0,0.0,1.0,5.0,0.2,1.0,0.0,0.0,3.0,0.0,1.0
158,Karim Azamoum,fr FRA,DF,Troyes,Ligue 1,31.0,1990.0,4.3,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,Bundesliga,26.0,1995.0,4.0,13.0,3.26,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
160,César Azpilicueta,es ESP,DF,Chelsea,Premier League,31.0,1989.0,23.0,48.0,2.09,43.0,0.0,2.0,3.0,0.0,0.0,8.0,0.35,6.0,0.0,1.0,1.0,0.0,0.0
161,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,25.0,1996.0,21.5,26.0,1.21,20.0,0.0,1.0,4.0,0.0,1.0,3.0,0.14,1.0,0.0,0.0,2.0,0.0,0.0
162,Carlos Bacca,co COL,FW,Granada,La Liga,34.0,1986.0,5.7,13.0,2.27,9.0,0.0,0.0,2.0,2.0,0.0,2.0,0.35,1.0,0.0,0.0,0.0,1.0,0.0
163,Daniel Bachmann,at AUT,GK,Watford,Premier League,27.0,1994.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Loïc Bade,fr FRA,DF,Rennes,Ligue 1,21.0,2000.0,10.9,5.0,0.46,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0
165,Milan Badelj,hr CRO,MF,Genoa,Serie A,32.0,1989.0,31.6,72.0,2.28,64.0,0.0,1.0,1.0,2.0,4.0,2.0,0.06,0.0,0.0,1.0,0.0,1.0,0.0
166,Édgar Badía,es ESP,GK,Elche,La Liga,29.0,1992.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,20.0,2001.0,20.4,15.0,0.73,11.0,0.0,0.0,3.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
168,Youssouph Badji,sn SEN,"FW,MF",Brest,Ligue 1,19.0,2001.0,1.5,3.0,1.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Miguel Baeza,es ESP,DF,Celta Vigo,La Liga,21.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Nicola Bagnolini,it ITA,GK,Bologna,Serie A,17.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Issa Bah,lu LUX,FW,Venezia,Serie A,19.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,29.0,1992.0,12.2,15.0,1.23,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
173,Leon Bailey,jm JAM,"FW,MF",Aston Villa,Premier League,23.0,1997.0,8.5,20.0,2.37,15.0,0.0,1.0,2.0,2.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
174,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,27.0,1994.0,2.4,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Dénys Bain,fr FRA,DF,Brest,Ligue 1,28.0,1993.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,19.0,2001.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Nedim Bajrami,al ALB,"MF,FW",Empoli,Serie A,22.0,1999.0,22.8,104.0,4.55,66.0,21.0,8.0,5.0,1.0,3.0,7.0,0.31,5.0,1.0,0.0,1.0,0.0,0.0
178,Cédric Bakambu,cd COD,FW,Marseille,Ligue 1,30.0,1991.0,4.0,13.0,3.3,11.0,0.0,1.0,1.0,0.0,0.0,3.0,0.76,3.0,0.0,0.0,0.0,0.0,0.0
179,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,Ligue 1,18.0,2002.0,3.4,3.0,0.88,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,26.0,1994.0,5.6,7.0,1.26,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Mitchel Bakker,nl NED,DF,Leverkusen,Bundesliga,21.0,2000.0,20.2,37.0,1.83,34.0,0.0,1.0,1.0,1.0,0.0,6.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0
183,Ridle Baku,de GER,"DF,FW",Wolfsburg,Bundesliga,23.0,1998.0,27.2,82.0,3.02,60.0,4.0,4.0,7.0,7.0,0.0,9.0,0.33,5.0,0.0,0.0,1.0,3.0,0.0
184,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,18.0,2002.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Tommaso Baldanzi,it ITA,FW,Empoli,Serie A,18.0,2003.0,0.2,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Alejandro Balde,es ESP,"DF,FW",Barcelona,La Liga,17.0,2003.0,2.1,3.0,1.44,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Ibrahima Baldé,fr FRA,"FW,MF",Lens,Ligue 1,18.0,2003.0,0.6,1.0,1.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Keita Baldé,sn SEN,FW,Cagliari,Serie A,26.0,1995.0,13.7,23.0,1.68,14.0,0.0,1.0,4.0,3.0,1.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0
189,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,32.0,1989.0,3.1,2.0,0.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,33.0,1988.0,22.5,23.0,1.02,19.0,2.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0
191,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,22.0,1999.0,10.6,6.0,0.57,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0
192,Iván Balliu,al ALB,DF,Rayo Vallecano,La Liga,29.0,1992.0,35.0,94.0,2.69,68.0,13.0,6.0,2.0,3.0,2.0,5.0,0.14,4.0,0.0,1.0,0.0,0.0,0.0
193,Fodé Ballo-Touré,sn SEN,DF,Milan,Serie A,24.0,1997.0,5.0,13.0,2.62,11.0,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0
194,Folarin Balogun,eng ENG,FW,Arsenal,Premier League,20.0,2001.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,Ligue 1,31.0,1990.0,5.1,7.0,1.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Jonathan Bamba,fr FRA,"MF,FW",Lille,Ligue 1,25.0,1996.0,27.0,89.0,3.3,47.0,25.0,9.0,3.0,4.0,1.0,7.0,0.26,5.0,0.0,1.0,1.0,0.0,0.0
197,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,27.0,1993.0,6.2,13.0,2.09,9.0,0.0,1.0,2.0,1.0,0.0,3.0,0.48,2.0,0.0,1.0,0.0,0.0,0.0
198,Filippo Bandinelli,it ITA,MF,Empoli,Serie A,26.0,1995.0,21.7,58.0,2.67,46.0,4.0,3.0,3.0,1.0,1.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0
199,Mattia Bani,it ITA,DF,Genoa,Serie A,27.0,1993.0,13.5,5.0,0.37,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Simon Banza,fr FRA,FW,Lens,Ligue 1,24.0,1996.0,1.4,4.0,2.9,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.45,1.0,0.0,0.0,0.0,0.0,1.0
201,Shandon Baptiste,gd GRN,MF,Brentford,Premier League,23.0,1998.0,10.1,21.0,2.07,16.0,0.0,4.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
202,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,Serie A,26.0,1994.0,26.0,70.0,2.69,57.0,1.0,4.0,6.0,2.0,0.0,9.0,0.35,6.0,0.0,1.0,1.0,1.0,0.0
203,Barbero,es ESP,"FW,MF",Osasuna,La Liga,22.0,1998.0,0.2,1.0,4.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,25.0,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Barcia,es ESP,DF,Granada,La Liga,20.0,2000.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Bradley Barcola,fr FRA,"FW,MF",Lyon,Ligue 1,18.0,2002.0,2.9,11.0,3.74,9.0,0.0,1.0,1.0,0.0,0.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0
208,Melvin Bard,fr FRA,DF,Nice,Ligue 1,20.0,2000.0,28.8,45.0,1.56,40.0,3.0,1.0,0.0,0.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0
209,Enis Bardhi,mk MKD,"MF,FW",Levante,La Liga,26.0,1995.0,18.9,83.0,4.39,44.0,23.0,3.0,8.0,5.0,0.0,5.0,0.26,2.0,2.0,1.0,0.0,0.0,0.0
210,Francesco Bardi,it ITA,GK,Bologna,Serie A,29.0,1992.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Keidi Bare,al ALB,MF,Espanyol,La Liga,23.0,1997.0,16.5,20.0,1.21,18.0,0.0,1.0,0.0,1.0,0.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0
212,Nicolò Barella,it ITA,MF,Inter,Serie A,24.0,1997.0,32.4,140.0,4.32,116.0,0.0,10.0,6.0,6.0,2.0,21.0,0.65,18.0,0.0,1.0,1.0,1.0,0.0
213,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,24.0,1997.0,9.6,21.0,2.18,12.0,0.0,2.0,2.0,4.0,1.0,2.0,0.21,0.0,0.0,0.0,1.0,1.0,0.0
214,Ross Barkley,eng ENG,"MF,FW",Chelsea,Premier League,27.0,1993.0,2.0,18.0,9.0,13.0,3.0,1.0,1.0,0.0,0.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
215,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,Bundesliga,23.0,1998.0,1.8,3.0,1.69,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Ashley Barnes,eng ENG,FW,Burnley,Premier League,31.0,1989.0,9.0,18.0,2.0,12.0,0.0,0.0,3.0,3.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
217,Harvey Barnes,eng ENG,"FW,MF",Leicester City,Premier League,23.0,1997.0,23.3,63.0,2.7,48.0,0.0,7.0,4.0,3.0,1.0,13.0,0.56,11.0,0.0,0.0,2.0,0.0,0.0
218,Antonio Barragán,es ESP,DF,Elche,La Liga,34.0,1987.0,11.3,8.0,0.71,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0
219,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,21.0,2000.0,19.9,32.0,1.61,19.0,0.0,2.0,5.0,5.0,1.0,4.0,0.2,2.0,0.0,0.0,0.0,2.0,0.0
220,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,La Liga,19.0,2001.0,6.1,14.0,2.31,10.0,0.0,3.0,0.0,1.0,0.0,3.0,0.49,2.0,0.0,1.0,0.0,0.0,0.0
221,Jacob Barrett Laursen,dk DEN,DF,Arminia,Bundesliga,26.0,1994.0,18.1,22.0,1.21,12.0,9.0,1.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
222,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,22.0,1998.0,23.7,87.0,3.67,65.0,11.0,3.0,4.0,4.0,0.0,10.0,0.42,8.0,1.0,0.0,1.0,0.0,0.0
223,Abdourahmane Barry,fr FRA,DF,Greuther Fürth,Bundesliga,21.0,2000.0,2.3,3.0,1.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Marc Bartra,es ESP,DF,Betis,La Liga,30.0,1991.0,22.1,12.0,0.54,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Daniele Baselli,it ITA,"MF,FW",Torino,Serie A,29.0,1992.0,1.7,2.0,1.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Daniele Baselli,it ITA,MF,Cagliari,Serie A,29.0,1992.0,3.2,15.0,4.69,8.0,3.0,0.0,2.0,0.0,2.0,1.0,0.31,0.0,1.0,0.0,0.0,0.0,0.0
227,Toma Bašić,hr CRO,MF,Lazio,Serie A,24.0,1996.0,10.9,9.0,0.83,5.0,1.0,1.0,2.0,0.0,0.0,3.0,0.28,1.0,1.0,0.0,1.0,0.0,0.0
228,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,24.0,1996.0,2.3,6.0,2.58,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.43,0.0,1.0,0.0,0.0,0.0,0.0
229,Amine Bassi,fr FRA,"MF,FW",Metz,Ligue 1,23.0,1997.0,2.0,12.0,5.87,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Álvaro Bastida,es ESP,MF,Cádiz,La Liga,17.0,2004.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Alessandro Bastoni,it ITA,DF,Inter,Serie A,22.0,1999.0,25.7,45.0,1.75,39.0,0.0,2.0,2.0,0.0,2.0,5.0,0.19,5.0,0.0,0.0,0.0,0.0,0.0
232,Simone Bastoni,it ITA,"MF,DF",Spezia,Serie A,24.0,1996.0,25.4,80.0,3.15,49.0,22.0,3.0,4.0,1.0,1.0,5.0,0.2,3.0,1.0,0.0,1.0,0.0,0.0
234,Lewis Bate,eng ENG,MF,Leeds United,Premier League,18.0,2002.0,1.6,3.0,1.85,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Rodrigo Battaglia,ar ARG,MF,Mallorca,La Liga,30.0,1991.0,13.1,13.0,0.99,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Maximilian Bauer,de GER,DF,Greuther Fürth,Bundesliga,21.0,2000.0,18.8,8.0,0.43,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,31.0,1990.0,33.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Timo Baumgartl,de GER,DF,Union Berlin,Bundesliga,25.0,1996.0,24.1,29.0,1.2,20.0,1.0,2.0,5.0,0.0,1.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0
239,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,Bundesliga,33.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,21.0,1999.0,21.0,53.0,2.53,43.0,0.0,3.0,1.0,4.0,2.0,4.0,0.19,3.0,0.0,0.0,0.0,0.0,1.0
241,Jon Bautista,es ESP,MF,Real Sociedad,La Liga,26.0,1995.0,0.5,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
242,Paul Baysse,fr FRA,"MF,DF",Bordeaux,Ligue 1,33.0,1988.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,Bundesliga,24.0,1996.0,2.7,5.0,1.86,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Bebé,cv CPV,FW,Rayo Vallecano,La Liga,31.0,1990.0,9.6,39.0,4.05,19.0,6.0,5.0,5.0,4.0,0.0,5.0,0.52,1.0,1.0,2.0,0.0,1.0,0.0
245,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,Bundesliga,27.0,1994.0,23.2,57.0,2.45,41.0,2.0,6.0,6.0,2.0,0.0,7.0,0.3,4.0,0.0,1.0,2.0,0.0,0.0
246,Rodrigo Becão,br BRA,DF,Udinese,Serie A,25.0,1996.0,34.8,27.0,0.78,20.0,3.0,1.0,0.0,3.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
247,Mads Bech Sørensen,dk DEN,DF,Brentford,Premier League,22.0,1999.0,9.3,11.0,1.19,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,Bundesliga,26.0,1995.0,19.5,72.0,3.69,59.0,0.0,3.0,2.0,8.0,0.0,11.0,0.56,9.0,0.0,2.0,0.0,0.0,0.0
249,Jan Bednarek,pl POL,DF,Southampton,Premier League,25.0,1996.0,29.2,22.0,0.75,16.0,3.0,0.0,1.0,0.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
250,Donny van de Beek,nl NED,MF,Manchester Utd,Premier League,24.0,1997.0,0.8,6.0,7.2,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0
251,Donny van de Beek,nl NED,MF,Everton,Premier League,24.0,1997.0,5.4,8.0,1.49,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Asmir Begović,ba BIH,GK,Everton,Premier League,34.0,1987.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Valon Behrami,ch SUI,"MF,FW",Genoa,Serie A,36.0,1985.0,3.5,5.0,1.45,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0
254,Kevin Behrens,de GER,FW,Union Berlin,Bundesliga,30.0,1991.0,5.5,21.0,3.79,15.0,0.0,3.0,2.0,1.0,0.0,5.0,0.9,2.0,0.0,1.0,1.0,1.0,0.0
255,Youcef Belaïli,dz ALG,"MF,FW",Brest,Ligue 1,29.0,1992.0,9.2,36.0,3.93,18.0,8.0,4.0,4.0,2.0,0.0,4.0,0.44,3.0,0.0,1.0,0.0,0.0,0.0
