,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1622,Jonas Martin,fr FRA,MF,Rennes,Ligue 1,29.0,1990.0,1.3,84.0,79.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
1623,Jonas Martin,fr FRA,MF,Strasbourg,Ligue 1,29.0,1990.0,2.7,186.0,167.0,19.0,16.0,0.0,4.0,6.0,1.0,2.0,1.0,0.0,0.0,166.0,0.0,0.0
1624,Josh Martin,eng ENG,"FW,MF",Norwich City,Premier League,17.0,2001.0,0.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
1625,Martinelli,br BRA,FW,Arsenal,Premier League,18.0,2001.0,7.4,140.0,137.0,2.0,1.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,82.0,1.0,8.0
1626,Álex Martínez,es ESP,DF,Granada,La Liga,28.0,1990.0,0.2,10.0,6.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0
1627,Emiliano Martínez,ar ARG,GK,Arsenal,Premier League,26.0,1992.0,8.6,293.0,214.0,79.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,1.0
1628,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,28.0,1991.0,33.0,1580.0,1443.0,125.0,86.0,0.0,54.0,19.0,39.0,0.0,0.0,0.0,0.0,1200.0,12.0,23.0
1629,Javi Martínez,es ESP,MF,Osasuna,La Liga,19.0,1999.0,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1630,Javi Martínez,es ESP,"DF,MF",Bayern Munich,Bundesliga,30.0,1988.0,7.5,599.0,590.0,8.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,1.0,1.0
1631,José Martínez,es ESP,DF,Granada,La Liga,26.0,1993.0,13.2,513.0,461.0,51.0,27.0,0.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,376.0,1.0,5.0
1632,Lautaro Martínez,ar ARG,FW,Inter,Serie A,21.0,1997.0,27.2,504.0,480.0,18.0,1.0,1.0,5.0,16.0,3.0,1.0,0.0,0.0,0.0,305.0,6.0,13.0
1633,Pablo Martínez,es ESP,MF,Levante,La Liga,21.0,1998.0,0.4,18.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
1634,Pablo Martinez,fr FRA,DF,Nîmes,Ligue 1,30.0,1989.0,26.0,1076.0,1019.0,55.0,54.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,835.0,2.0,7.0
1635,Gelson Martins,pt POR,"DF,FW",Monaco,Ligue 1,24.0,1995.0,18.6,787.0,715.0,72.0,4.0,2.0,2.0,64.0,68.0,0.0,0.0,0.0,0.0,615.0,0.0,28.0
1636,Adam Marušić,me MNE,DF,Lazio,Serie A,26.0,1992.0,10.5,389.0,311.0,78.0,6.0,0.0,1.0,13.0,71.0,1.0,0.0,0.0,0.0,327.0,0.0,9.0
1638,Omar Mascarell,es ESP,MF,Schalke 04,Bundesliga,26.0,1993.0,22.5,1326.0,1268.0,53.0,50.0,3.0,15.0,4.0,1.0,2.0,0.0,1.0,0.0,1119.0,5.0,19.0
1639,Andrea Masiello,it ITA,DF,Genoa,Serie A,33.0,1986.0,14.7,821.0,758.0,60.0,25.0,0.0,19.0,9.0,35.0,0.0,0.0,0.0,0.0,688.0,3.0,11.0
1640,Andrea Masiello,it ITA,DF,Atalanta,Serie A,33.0,1986.0,6.0,311.0,288.0,23.0,16.0,0.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,257.0,0.0,3.0
1641,Adam Masina,ma MAR,DF,Watford,Premier League,25.0,1994.0,20.2,962.0,743.0,213.0,15.0,1.0,13.0,69.0,190.0,8.0,5.0,2.0,0.0,574.0,6.0,24.0
1642,Jordi Masip,es ESP,GK,Valladolid,La Liga,30.0,1989.0,35.0,1053.0,595.0,455.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,3.0,0.0
1643,Arthur Masuaku,cd COD,DF,West Ham,Premier League,25.0,1993.0,10.4,609.0,519.0,88.0,9.0,2.0,7.0,25.0,79.0,0.0,0.0,0.0,0.0,476.0,2.0,16.0
1644,Jaime Mata,es ESP,FW,Getafe,La Liga,30.0,1988.0,30.5,771.0,753.0,14.0,1.0,2.0,6.0,58.0,5.0,0.0,0.0,0.0,0.0,486.0,4.0,35.0
1645,Juan Mata,es ESP,"MF,FW",Manchester Utd,Premier League,31.0,1988.0,8.4,543.0,508.0,33.0,11.0,4.0,7.0,23.0,7.0,10.0,7.0,1.0,0.0,459.0,2.0,8.0
1646,Aleš Matějů,cz CZE,DF,Brescia,Serie A,23.0,1996.0,28.3,1158.0,1006.0,150.0,30.0,0.0,17.0,16.0,120.0,0.0,0.0,0.0,0.0,939.0,2.0,19.0
1647,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,Bundesliga,22.0,1997.0,11.7,206.0,176.0,29.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,6.0
1648,Nemanja Matić,rs SRB,MF,Manchester Utd,Premier League,30.0,1988.0,17.6,1273.0,1242.0,30.0,26.0,2.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,1106.0,1.0,25.0
1649,Joël Matip,cm CMR,DF,Liverpool,Premier League,27.0,1991.0,7.8,558.0,544.0,14.0,10.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0
1650,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,Bundesliga,18.0,2000.0,12.9,236.0,227.0,9.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,155.0,0.0,15.0
1651,Alessandro Matri,it ITA,"FW,MF",Brescia,Serie A,34.0,1984.0,1.0,27.0,24.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
1652,Federico Mattiello,it ITA,DF,Cagliari,Serie A,24.0,1995.0,10.3,408.0,359.0,47.0,5.0,0.0,0.0,30.0,42.0,0.0,0.0,0.0,0.0,318.0,2.0,11.0
1653,Blaise Matuidi,fr FRA,MF,Juventus,Serie A,32.0,1987.0,24.9,1100.0,1062.0,35.0,8.0,2.0,1.0,40.0,26.0,1.0,0.0,0.0,0.0,951.0,3.0,15.0
1654,Neal Maupay,fr FRA,FW,Brighton,Premier League,22.0,1996.0,30.7,699.0,618.0,74.0,7.0,4.0,4.0,12.0,12.0,0.0,0.0,0.0,0.0,543.0,7.0,26.0
1655,Stephy Mavididi,eng ENG,"FW,MF",Dijon,Ligue 1,21.0,1998.0,15.5,348.0,339.0,8.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,275.0,1.0,9.0
1656,Philipp Max,de GER,DF,Augsburg,Bundesliga,25.0,1993.0,30.1,1430.0,986.0,438.0,96.0,1.0,18.0,218.0,240.0,102.0,45.0,49.0,0.0,934.0,6.0,39.0
1657,Alexandru Maxim,ro ROU,"MF,DF",Mainz 05,Bundesliga,29.0,1990.0,1.3,78.0,62.0,16.0,3.0,0.0,2.0,13.0,2.0,11.0,6.0,3.0,0.0,60.0,0.0,2.0
1658,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,Ligue 1,30.0,1989.0,5.0,108.0,102.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,85.0,1.0,4.0
1659,Kévin Mayi,ga GAB,"FW,MF",Brest,Ligue 1,26.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,Borja Mayoral,es ESP,FW,Levante,La Liga,22.0,1997.0,23.8,575.0,549.0,26.0,1.0,2.0,9.0,19.0,4.0,0.0,0.0,0.0,0.0,445.0,0.0,17.0
1661,Luca Mazzitelli,it ITA,MF,Sassuolo,Serie A,23.0,1995.0,0.1,28.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
1662,Kevin Mbabu,ch SUI,DF,Wolfsburg,Bundesliga,24.0,1995.0,18.8,925.0,692.0,229.0,3.0,1.0,2.0,84.0,226.0,0.0,0.0,0.0,0.0,622.0,4.0,36.0
1664,Kylian Mbappé,fr FRA,FW,Paris S-G,Ligue 1,20.0,1998.0,16.8,661.0,622.0,37.0,3.0,3.0,3.0,48.0,9.0,14.0,0.0,1.0,0.0,501.0,2.0,11.0
1665,Ibrahima Mbaye,sn SEN,DF,Bologna,Serie A,24.0,1994.0,16.7,842.0,677.0,165.0,30.0,0.0,2.0,9.0,135.0,0.0,0.0,0.0,0.0,705.0,0.0,18.0
1666,Loïc Mbe Soh,fr FRA,DF,Paris S-G,Ligue 1,18.0,2001.0,0.6,75.0,71.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
1667,Isaac Mbenza,be BEL,FW,Amiens,Ligue 1,23.0,1996.0,0.9,37.0,31.0,5.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,2.0,0.0,27.0,1.0,2.0
1668,Nathanael Mbuku,fr FRA,"FW,MF",Reims,Ligue 1,17.0,2002.0,4.4,113.0,106.0,7.0,2.0,1.0,2.0,8.0,2.0,3.0,1.0,0.0,0.0,76.0,0.0,8.0
1669,James McArthur,sct SCO,MF,Crystal Palace,Premier League,31.0,1987.0,34.3,1513.0,1427.0,83.0,5.0,4.0,10.0,44.0,38.0,1.0,0.0,0.0,0.0,1166.0,3.0,49.0
1670,Oliver McBurnie,sct SCO,FW,Sheffield Utd,Premier League,23.0,1996.0,23.5,633.0,626.0,2.0,0.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,376.0,5.0,13.0
1671,Alex McCarthy,eng ENG,GK,Southampton,Premier League,29.0,1989.0,28.0,826.0,541.0,280.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,5.0,1.0
1672,James McCarthy,ie IRL,MF,Crystal Palace,Premier League,28.0,1990.0,18.7,826.0,761.0,62.0,34.0,0.0,11.0,35.0,5.0,22.0,2.0,0.0,20.0,625.0,3.0,20.0
1673,John McGinn,sct SCO,MF,Aston Villa,Premier League,24.0,1994.0,25.7,794.0,701.0,84.0,28.0,3.0,26.0,66.0,4.0,24.0,20.0,0.0,0.0,600.0,9.0,22.0
1674,David McGoldrick,ie IRL,FW,Sheffield Utd,Premier League,31.0,1987.0,20.2,629.0,608.0,11.0,1.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,461.0,10.0,8.0
1675,Michael McGovern,nir NIR,GK,Norwich City,Premier League,35.0,1984.0,1.8,51.0,32.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1676,Weston McKennie,us USA,"MF,DF",Schalke 04,Bundesliga,20.0,1998.0,23.0,1067.0,1021.0,41.0,16.0,3.0,9.0,9.0,25.0,0.0,0.0,0.0,0.0,844.0,5.0,15.0
1677,Kenny McLean,sct SCO,MF,Norwich City,Premier League,27.0,1992.0,33.0,1760.0,1664.0,88.0,48.0,9.0,24.0,53.0,19.0,19.0,8.0,10.0,1.0,1362.0,8.0,31.0
1678,Dwight McNeil,eng ENG,MF,Burnley,Premier League,19.0,1999.0,37.1,1305.0,1169.0,127.0,57.0,4.0,16.0,257.0,10.0,60.0,57.0,1.0,0.0,894.0,9.0,58.0
1679,Scott McTominay,sct SCO,MF,Manchester Utd,Premier League,22.0,1996.0,19.7,1028.0,994.0,32.0,31.0,2.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,822.0,2.0,19.0
1680,Biagio Meccariello,it ITA,DF,Lecce,Serie A,28.0,1991.0,8.5,396.0,353.0,42.0,9.0,0.0,6.0,9.0,33.0,0.0,0.0,0.0,0.0,324.0,1.0,3.0
1681,Gary Medel,cl CHI,MF,Bologna,Serie A,31.0,1987.0,19.8,1113.0,1056.0,56.0,42.0,3.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,998.0,1.0,8.0
1682,Ben Mee,eng ENG,DF,Burnley,Premier League,29.0,1989.0,32.0,1272.0,1215.0,52.0,45.0,0.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,906.0,5.0,11.0
1683,Joshua Mees,de GER,"MF,FW",Union Berlin,Bundesliga,23.0,1996.0,3.6,85.0,83.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,59.0,0.0,5.0
1684,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,Bundesliga,28.0,1991.0,13.3,570.0,512.0,57.0,16.0,4.0,7.0,41.0,11.0,20.0,5.0,11.0,0.0,410.0,1.0,16.0
1685,Soualiho Meïté,fr FRA,MF,Torino,Serie A,25.0,1994.0,24.5,919.0,887.0,25.0,14.0,1.0,13.0,16.0,1.0,3.0,0.0,0.0,0.0,753.0,7.0,15.0
1686,Farid El Melali,dz ALG,"MF,FW",Angers,Ligue 1,22.0,1997.0,3.4,98.0,97.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,5.0
1687,Óscar Melendo,es ESP,"MF,FW",Espanyol,La Liga,21.0,1997.0,12.4,358.0,349.0,9.0,3.0,0.0,2.0,12.0,3.0,3.0,1.0,2.0,0.0,292.0,0.0,3.0
1688,Gonzalo Melero,es ESP,MF,Levante,La Liga,25.0,1994.0,13.7,563.0,546.0,13.0,9.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,459.0,4.0,11.0
1690,Arthur Melo,br BRA,MF,Barcelona,La Liga,22.0,1996.0,13.1,1043.0,991.0,49.0,26.0,6.0,9.0,14.0,9.0,14.0,6.0,3.0,0.0,942.0,3.0,13.0
1691,Memphis,nl NED,"FW,MF",Lyon,Ligue 1,25.0,1994.0,11.3,485.0,420.0,60.0,20.0,7.0,6.0,38.0,3.0,31.0,11.0,8.0,0.0,358.0,5.0,13.0
1692,Pedro Mendes,pt POR,DF,Montpellier,Ligue 1,28.0,1990.0,15.3,723.0,690.0,29.0,25.0,1.0,16.0,6.0,4.0,0.0,0.0,0.0,0.0,576.0,4.0,5.0
1693,Thiago Mendes,br BRA,MF,Lyon,Ligue 1,27.0,1992.0,20.1,1174.0,1136.0,38.0,26.0,5.0,13.0,9.0,8.0,4.0,0.0,2.0,0.0,1004.0,0.0,15.0
1694,Brais Méndez,es ESP,"MF,FW",Celta Vigo,La Liga,22.0,1997.0,16.4,697.0,649.0,44.0,14.0,3.0,12.0,43.0,10.0,20.0,6.0,8.0,0.0,510.0,4.0,20.0
1695,Édgar Méndez,es ESP,"MF,FW",Alavés,La Liga,29.0,1990.0,9.6,196.0,192.0,4.0,0.0,0.0,2.0,17.0,3.0,0.0,0.0,0.0,0.0,120.0,0.0,8.0
1696,Stiven Mendoza,co COL,"FW,MF",Amiens,Ligue 1,27.0,1992.0,12.2,386.0,369.0,15.0,4.0,2.0,6.0,23.0,4.0,3.0,3.0,0.0,0.0,262.0,2.0,17.0
1697,Alexandre Mendy,gw GNB,FW,Brest,Ligue 1,25.0,1994.0,10.0,163.0,154.0,7.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,115.0,2.0,3.0
1698,Benjamin Mendy,fr FRA,DF,Manchester City,Premier League,25.0,1994.0,16.6,1309.0,1174.0,130.0,15.0,0.0,8.0,86.0,115.0,0.0,0.0,0.0,0.0,1107.0,5.0,20.0
1699,Edouard Mendy,sn SEN,GK,Rennes,Ligue 1,27.0,1992.0,24.0,789.0,567.0,220.0,57.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,2.0,1.0
1700,Ferland Mendy,fr FRA,DF,Real Madrid,La Liga,24.0,1995.0,20.1,1252.0,1066.0,186.0,9.0,0.0,21.0,66.0,177.0,0.0,0.0,0.0,0.0,1060.0,0.0,27.0
1701,Nampalys Mendy,sn SEN,MF,Leicester City,Premier League,27.0,1992.0,3.2,212.0,210.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,192.0,1.0,2.0
1702,Hamza Mendyl,ma MAR,DF,Dijon,Ligue 1,21.0,1997.0,16.0,850.0,682.0,163.0,17.0,0.0,2.0,46.0,146.0,0.0,0.0,0.0,0.0,649.0,5.0,16.0
1703,Chris Mepham,wls WAL,DF,Bournemouth,Premier League,21.0,1997.0,10.1,505.0,495.0,8.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,434.0,2.0,2.0
1704,Levent Mercan,de GER,"MF,FW",Schalke 04,Bundesliga,18.0,2000.0,0.8,31.0,29.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0
1705,Jorge Meré,es ESP,DF,Köln,Bundesliga,22.0,1997.0,6.9,384.0,368.0,15.0,12.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,338.0,1.0,0.0
1706,Alex Meret,it ITA,GK,Napoli,Serie A,22.0,1997.0,21.7,605.0,422.0,183.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0
1707,Fran Mérida,es ESP,MF,Osasuna,La Liga,29.0,1990.0,12.9,785.0,741.0,41.0,33.0,3.0,22.0,21.0,3.0,3.0,3.0,0.0,0.0,584.0,3.0,9.0
1708,Mikel Merino,es ESP,MF,Real Sociedad,La Liga,23.0,1996.0,34.9,1983.0,1940.0,33.0,25.0,5.0,24.0,32.0,7.0,0.0,0.0,0.0,0.0,1480.0,10.0,34.0
1709,Sabin Merino,es ESP,FW,Leganés,La Liga,27.0,1992.0,0.9,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1710,Yıldırım Mert Çetin,tr TUR,DF,Roma,Serie A,22.0,1997.0,2.9,143.0,135.0,8.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,2.0
1711,Dries Mertens,be BEL,FW,Napoli,Serie A,32.0,1987.0,18.8,721.0,633.0,83.0,6.0,4.0,5.0,83.0,3.0,36.0,19.0,10.0,0.0,540.0,5.0,28.0
1712,Roque Mesa,es ESP,MF,Leganés,La Liga,30.0,1989.0,22.4,898.0,828.0,61.0,25.0,3.0,15.0,56.0,11.0,21.0,4.0,13.0,0.0,716.0,9.0,14.0
1713,Lionel Messi,ar ARG,FW,Barcelona,La Liga,32.0,1987.0,32.0,2130.0,1908.0,198.0,89.0,36.0,15.0,114.0,17.0,77.0,41.0,8.0,2.0,1675.0,24.0,40.0
1714,Thomas Meunier,be BEL,DF,Paris S-G,Ligue 1,27.0,1991.0,13.8,930.0,802.0,126.0,7.0,0.0,7.0,55.0,118.0,1.0,0.0,0.0,0.0,768.0,2.0,20.0
1716,Mexer,mz MOZ,DF,Bordeaux,Ligue 1,30.0,1988.0,16.5,1128.0,1004.0,121.0,38.0,0.0,19.0,9.0,83.0,0.0,0.0,0.0,0.0,903.0,3.0,17.0
1717,Max Meyer,de GER,"MF,FW",Crystal Palace,Premier League,23.0,1995.0,7.3,211.0,210.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,9.0
1718,Kingsley Michael,ng NGA,MF,Bologna,Serie A,19.0,1999.0,0.8,57.0,54.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
1719,Míchel,es ESP,MF,Valladolid,La Liga,31.0,1988.0,24.2,1425.0,1231.0,188.0,102.0,1.0,44.0,100.0,3.0,79.0,24.0,32.0,0.0,1098.0,6.0,18.0
1720,Sven Michel,de GER,FW,Paderborn 07,Bundesliga,29.0,1990.0,15.3,372.0,330.0,41.0,0.0,1.0,3.0,20.0,3.0,0.0,0.0,0.0,0.0,231.0,1.0,27.0
1721,Miguel,es ESP,FW,Valladolid,La Liga,19.0,1999.0,2.6,37.0,37.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0
1722,Florian Miguel,fr FRA,DF,Nîmes,Ligue 1,22.0,1996.0,22.8,991.0,722.0,264.0,12.0,0.0,1.0,65.0,252.0,0.0,0.0,0.0,0.0,696.0,5.0,31.0
1723,Georges Mikautadze,ge GEO,FW,Metz,Ligue 1,18.0,2000.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1724,Nikola Milenković,rs SRB,DF,Fiorentina,Serie A,21.0,1997.0,36.2,1776.0,1651.0,123.0,56.0,0.0,23.0,3.0,67.0,0.0,0.0,0.0,0.0,1542.0,2.0,17.0
1725,Arkadiusz Milik,pl POL,FW,Napoli,Serie A,25.0,1994.0,19.4,469.0,430.0,38.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,384.0,1.0,12.0
1726,Sergej Milinković-Savić,rs SRB,MF,Lazio,Serie A,24.0,1995.0,33.7,1773.0,1708.0,55.0,26.0,10.0,34.0,42.0,27.0,2.0,0.0,1.0,0.0,1338.0,10.0,41.0
1727,Éder Militão,br BRA,DF,Real Madrid,La Liga,21.0,1998.0,11.4,694.0,652.0,41.0,21.0,1.0,7.0,2.0,20.0,0.0,0.0,0.0,0.0,602.0,1.0,9.0
1728,Luka Milivojević,rs SRB,MF,Crystal Palace,Premier League,28.0,1991.0,27.9,1585.0,1325.0,258.0,147.0,3.0,12.0,144.0,6.0,99.0,55.0,25.0,11.0,1213.0,2.0,21.0
1729,Vincenzo Millico,it ITA,"MF,FW",Torino,Serie A,18.0,2000.0,2.4,82.0,72.0,10.0,3.0,0.0,5.0,24.0,0.0,7.0,3.0,1.0,0.0,58.0,0.0,4.0
1730,James Milner,eng ENG,"MF,DF",Liverpool,Premier League,33.0,1986.0,10.4,804.0,735.0,66.0,13.0,3.0,8.0,20.0,34.0,9.0,4.0,1.0,0.0,682.0,3.0,15.0
1731,Santi Mina,es ESP,"FW,MF",Celta Vigo,La Liga,23.0,1995.0,21.6,706.0,675.0,28.0,2.0,7.0,8.0,30.0,17.0,2.0,0.0,0.0,0.0,486.0,3.0,24.0
1732,Yerry Mina,co COL,DF,Everton,Premier League,24.0,1994.0,25.4,1371.0,1319.0,47.0,46.0,1.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,1141.0,5.0,10.0
1733,Takumi Minamino,jp JPN,"FW,MF",Liverpool,Premier League,24.0,1995.0,2.8,108.0,107.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0
1734,Tyrone Mings,eng ENG,DF,Aston Villa,Premier League,26.0,1993.0,32.2,1400.0,1342.0,55.0,50.0,0.0,20.0,7.0,5.0,0.0,0.0,0.0,0.0,1085.0,3.0,13.0
1735,Jorge Miramón,es ESP,DF,Levante,La Liga,30.0,1989.0,27.0,1273.0,1019.0,250.0,13.0,0.0,20.0,74.0,237.0,0.0,0.0,0.0,0.0,982.0,4.0,29.0
1736,Juan Miranda,es ESP,DF,Schalke 04,Bundesliga,19.0,2000.0,8.7,396.0,303.0,93.0,18.0,0.0,2.0,29.0,75.0,0.0,0.0,0.0,0.0,295.0,0.0,4.0
1737,Antonio Mirante,it ITA,GK,Roma,Serie A,36.0,1983.0,5.0,171.0,123.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0
1738,Simone Missiroli,it ITA,MF,SPAL,Serie A,33.0,1986.0,31.1,1456.0,1405.0,48.0,28.0,1.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,1219.0,3.0,12.0
1739,Tyrick Mitchell,eng ENG,DF,Crystal Palace,Premier League,19.0,1999.0,2.2,127.0,98.0,29.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,103.0,0.0,4.0
1740,Stefan Mitrović,rs SRB,DF,Strasbourg,Ligue 1,29.0,1990.0,22.8,952.0,922.0,30.0,30.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,0.0,1.0
1742,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,Bundesliga,22.0,1997.0,21.0,1157.0,931.0,223.0,29.0,0.0,33.0,105.0,176.0,18.0,7.0,9.0,0.0,813.0,3.0,31.0
1743,Henrikh Mkhitaryan,am ARM,FW,Arsenal,Premier League,30.0,1989.0,1.2,76.0,70.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,56.0,2.0,2.0
1744,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,Serie A,30.0,1989.0,17.0,699.0,678.0,20.0,4.0,4.0,6.0,15.0,11.0,0.0,0.0,0.0,0.0,578.0,1.0,17.0
1745,Anthony Modeste,fr FRA,FW,Köln,Bundesliga,31.0,1988.0,12.6,232.0,195.0,35.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,126.0,2.0,7.0
1746,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,33.0,1985.0,22.2,1452.0,1376.0,67.0,43.0,7.0,36.0,52.0,2.0,22.0,6.0,11.0,0.0,1247.0,9.0,20.0
1747,Kevin Möhwald,de GER,MF,Werder Bremen,Bundesliga,26.0,1993.0,0.8,40.0,39.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
1748,Niklas Moisander,fi FIN,DF,Werder Bremen,Bundesliga,33.0,1985.0,22.0,1568.0,1500.0,65.0,65.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1355.0,3.0,11.0
1749,Jorge Molina,es ESP,FW,Getafe,La Liga,37.0,1982.0,21.0,606.0,585.0,16.0,0.0,4.0,3.0,17.0,8.0,0.0,0.0,0.0,0.0,388.0,5.0,23.0
1750,Florent Mollet,fr FRA,"MF,FW",Montpellier,Ligue 1,27.0,1991.0,18.7,887.0,766.0,120.0,48.0,3.0,13.0,127.0,2.0,63.0,38.0,21.0,0.0,682.0,1.0,19.0
1751,Jon Moncayola,es ESP,"MF,DF",Osasuna,La Liga,21.0,1998.0,16.6,661.0,624.0,32.0,12.0,0.0,23.0,9.0,20.0,0.0,0.0,0.0,0.0,490.0,5.0,11.0
1752,Gabriele Moncini,it ITA,"FW,MF",SPAL,Serie A,23.0,1996.0,1.7,17.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
1753,Thomas Monconduit,fr FRA,MF,Amiens,Ligue 1,28.0,1991.0,15.2,729.0,650.0,73.0,41.0,5.0,9.0,27.0,2.0,17.0,8.0,6.0,0.0,545.0,6.0,13.0
1754,Nacho Monreal,es ESP,DF,Arsenal,Premier League,33.0,1986.0,3.0,207.0,180.0,26.0,1.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,178.0,1.0,3.0
1755,Nacho Monreal,es ESP,DF,Real Sociedad,La Liga,33.0,1986.0,26.6,1404.0,1121.0,280.0,21.0,0.0,2.0,62.0,259.0,0.0,0.0,0.0,0.0,1131.0,3.0,29.0
