,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
1748,Emiliano Martínez,ar ARG,GK,Aston Villa,Premier League,28.0,1992.0,36.0,816.0,1103.0,74.0,21013.0,14329.0,202.0,203.0,99.5,383.0,390.0,98.2,227.0,502.0,45.2,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1749,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,30.0,1991.0,26.0,952.0,1213.0,78.5,20507.0,8335.0,296.0,342.0,86.5,485.0,549.0,88.3,163.0,288.0,56.6,0.0,0.5,0.7,-0.5,4.0,60.0,6.0,2.0,78.0
1750,Javi Martínez,es ESP,"MF,FW",Osasuna,La Liga,21.0,1999.0,9.8,291.0,398.0,73.1,4346.0,1097.0,159.0,194.0,82.0,97.0,125.0,77.6,18.0,35.0,51.4,1.0,0.6,0.5,0.4,11.0,19.0,4.0,3.0,28.0
1751,Josep Martinez,es ESP,GK,RB Leipzig,Bundesliga,23.0,1998.0,1.0,18.0,21.0,85.7,435.0,368.0,4.0,4.0,100.0,10.0,10.0,100.0,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1752,Lautaro Martínez,ar ARG,FW,Inter,Serie A,23.0,1997.0,25.4,371.0,510.0,72.7,5262.0,1164.0,207.0,259.0,79.9,113.0,155.0,72.9,21.0,34.0,61.8,3.0,3.2,1.9,-0.2,28.0,27.0,15.0,1.0,48.0
1753,Pablo Martínez,es ESP,MF,Levante,La Liga,23.0,1998.0,7.3,177.0,258.0,68.6,2890.0,961.0,80.0,100.0,80.0,71.0,92.0,77.2,13.0,37.0,35.1,1.0,0.9,0.6,0.1,6.0,12.0,5.0,1.0,20.0
1754,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,Serie A,25.0,1996.0,15.9,1007.0,1123.0,89.7,21071.0,7834.0,310.0,333.0,93.1,543.0,581.0,93.5,146.0,186.0,78.5,0.0,1.0,0.5,-1.0,5.0,73.0,1.0,0.0,76.0
1755,Gelson Martins,pt POR,"MF,FW",Monaco,Ligue 1,26.0,1995.0,21.2,504.0,664.0,75.9,6734.0,1322.0,322.0,375.0,85.9,140.0,188.0,74.5,15.0,27.0,55.6,3.0,2.5,3.0,0.5,22.0,24.0,18.0,2.0,57.0
1756,Adam Marušić,me MNE,DF,Lazio,Serie A,28.0,1992.0,30.2,1650.0,1887.0,87.4,23922.0,8268.0,937.0,1003.0,93.4,555.0,646.0,85.9,78.0,124.0,62.9,0.0,0.5,0.5,-0.5,8.0,116.0,10.0,3.0,111.0
1757,Omar Mascarell,es ESP,MF,Elche,La Liga,28.0,1993.0,27.7,1051.0,1234.0,85.2,19127.0,5066.0,457.0,501.0,91.2,435.0,485.0,89.7,131.0,191.0,68.6,0.0,0.2,0.3,-0.2,7.0,69.0,4.0,0.0,92.0
1758,Andrea Masiello,it ITA,DF,Genoa,Serie A,35.0,1986.0,5.7,276.0,313.0,88.2,5179.0,2062.0,105.0,111.0,94.6,139.0,155.0,89.7,27.0,38.0,71.1,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,14.0
1759,Adam Masina,ma MAR,DF,Watford,Premier League,27.0,1994.0,12.0,375.0,549.0,68.3,7252.0,3197.0,147.0,183.0,80.3,178.0,230.0,77.4,47.0,121.0,38.8,1.0,0.7,0.7,0.3,7.0,33.0,7.0,6.0,37.0
1760,Erhan Mašović,rs SRB,DF,Bochum,Bundesliga,22.0,1998.0,17.2,504.0,649.0,77.7,10842.0,2666.0,112.0,131.0,85.5,316.0,349.0,90.5,71.0,152.0,46.7,0.0,0.0,0.1,0.0,0.0,21.0,1.0,0.0,28.0
1761,Roberto Massimo,de GER,"DF,FW",Stuttgart,Bundesliga,20.0,2000.0,9.7,222.0,295.0,75.3,3115.0,710.0,134.0,155.0,86.5,66.0,81.0,81.5,10.0,24.0,41.7,0.0,1.3,1.3,-1.3,12.0,9.0,6.0,3.0,11.0
1762,Arthur Masuaku,cd COD,"DF,FW",West Ham,Premier League,27.0,1993.0,7.2,289.0,382.0,75.7,4058.0,1291.0,171.0,189.0,90.5,87.0,121.0,71.9,15.0,40.0,37.5,1.0,0.8,0.8,0.2,2.0,30.0,6.0,2.0,33.0
1763,Jaime Mata,es ESP,FW,Getafe,La Liga,32.0,1988.0,7.5,135.0,207.0,65.2,1741.0,366.0,80.0,112.0,71.4,40.0,55.0,72.7,4.0,11.0,36.4,0.0,0.6,0.4,-0.6,8.0,7.0,5.0,1.0,11.0
1764,Juan Mata,es ESP,MF,Manchester Utd,Premier League,33.0,1988.0,2.6,187.0,217.0,86.2,2589.0,580.0,119.0,127.0,93.7,43.0,52.0,82.7,14.0,19.0,73.7,0.0,0.2,0.3,-0.2,2.0,16.0,6.0,2.0,16.0
1765,Pape Matar Sarr,sn SEN,MF,Metz,Ligue 1,18.0,2002.0,23.7,838.0,1013.0,82.7,14714.0,3826.0,384.0,451.0,85.1,335.0,372.0,90.1,90.0,137.0,65.7,3.0,1.5,1.2,1.5,20.0,90.0,10.0,0.0,115.0
1766,Eliot Matazo,be BEL,MF,Monaco,Ligue 1,19.0,2002.0,8.8,341.0,394.0,86.5,5732.0,1294.0,157.0,172.0,91.3,156.0,171.0,91.2,24.0,36.0,66.7,0.0,0.1,0.3,-0.1,4.0,34.0,4.0,0.0,46.0
1768,Aleš Matějů,cz CZE,DF,Venezia,Serie A,25.0,1996.0,8.1,217.0,294.0,73.8,3561.0,1647.0,112.0,136.0,82.4,78.0,101.0,77.2,20.0,38.0,52.6,1.0,1.1,1.3,-0.1,7.0,11.0,8.0,5.0,20.0
1769,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,Premier League,24.0,1997.0,12.7,158.0,238.0,66.4,1749.0,253.0,106.0,142.0,74.6,29.0,44.0,65.9,2.0,7.0,28.6,1.0,1.3,0.6,-0.3,7.0,4.0,3.0,1.0,6.0
1770,Nemanja Matić,rs SRB,MF,Manchester Utd,Premier League,32.0,1988.0,15.4,911.0,1053.0,86.5,15189.0,4882.0,447.0,493.0,90.7,344.0,384.0,89.6,88.0,110.0,80.0,4.0,2.0,1.4,2.0,13.0,97.0,7.0,2.0,98.0
1771,Joël Matip,cm CMR,DF,Liverpool,Premier League,29.0,1991.0,31.0,2074.0,2344.0,88.5,39370.0,13117.0,675.0,757.0,89.2,1170.0,1262.0,92.7,202.0,271.0,74.5,3.0,1.3,2.0,1.7,12.0,186.0,9.0,0.0,186.0
1772,Chrislain Matsima,fr FRA,DF,Monaco,Ligue 1,19.0,2002.0,1.5,74.0,88.0,84.1,1347.0,502.0,25.0,31.0,80.6,42.0,46.0,91.3,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1773,Azor Matusiwa,nl NED,MF,Reims,Ligue 1,23.0,1998.0,27.4,985.0,1185.0,83.1,18257.0,5165.0,438.0,504.0,86.9,393.0,454.0,86.6,138.0,176.0,78.4,1.0,0.8,0.6,0.2,16.0,110.0,9.0,1.0,132.0
1774,Neal Maupay,fr FRA,FW,Brighton,Premier League,24.0,1996.0,25.3,479.0,622.0,77.0,6208.0,920.0,279.0,326.0,85.6,144.0,174.0,82.8,11.0,19.0,57.9,2.0,2.4,2.0,-0.4,23.0,20.0,25.0,2.0,48.0
1775,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,Ligue 1,23.0,1998.0,25.5,434.0,558.0,77.8,5450.0,1102.0,251.0,301.0,83.4,114.0,143.0,79.7,15.0,25.0,60.0,3.0,3.3,2.2,-0.3,23.0,17.0,16.0,5.0,34.0
1776,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,Bundesliga,23.0,1997.0,30.1,1493.0,1859.0,80.3,30155.0,12003.0,568.0,645.0,88.1,670.0,777.0,86.2,235.0,373.0,63.0,0.0,0.4,0.8,-0.4,10.0,109.0,7.0,1.0,124.0
1777,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,Bundesliga,32.0,1989.0,4.2,102.0,139.0,73.4,1337.0,378.0,59.0,73.0,80.8,31.0,40.0,77.5,4.0,6.0,66.7,2.0,1.0,0.8,1.0,6.0,7.0,4.0,0.0,15.0
1778,Luís Maximiano,pt POR,GK,Granada,La Liga,22.0,1999.0,34.8,641.0,1177.0,54.5,22171.0,18032.0,89.0,89.0,100.0,250.0,258.0,96.9,301.0,826.0,36.4,0.0,0.0,0.1,0.0,0.0,33.0,1.0,0.0,1.0
1779,Borja Mayoral,es ESP,"FW,DF",Roma,Serie A,24.0,1997.0,1.1,26.0,39.0,66.7,393.0,41.0,18.0,23.0,78.3,5.0,7.0,71.4,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1780,Borja Mayoral,es ESP,FW,Getafe,La Liga,24.0,1997.0,11.6,189.0,260.0,72.7,2573.0,547.0,110.0,138.0,79.7,45.0,62.0,72.6,14.0,19.0,73.7,1.0,1.2,0.5,-0.2,13.0,11.0,6.0,2.0,24.0
1781,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,Ligue 1,16.0,2004.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,Pasquale Mazzocchi,it ITA,DF,Venezia,Serie A,26.0,1995.0,13.8,446.0,596.0,74.8,7334.0,2607.0,241.0,272.0,88.6,154.0,211.0,73.0,43.0,80.0,53.8,0.0,0.4,0.5,-0.4,5.0,26.0,7.0,3.0,33.0
1783,Pasquale Mazzocchi,it ITA,DF,Salernitana,Serie A,26.0,1995.0,14.1,416.0,579.0,71.8,7213.0,2846.0,199.0,231.0,86.1,164.0,220.0,74.5,43.0,100.0,43.0,2.0,1.6,1.4,0.4,18.0,24.0,17.0,12.0,40.0
1784,Kevin Mbabu,ch SUI,DF,Wolfsburg,Bundesliga,26.0,1995.0,15.5,599.0,883.0,67.8,11209.0,4657.0,236.0,288.0,81.9,291.0,386.0,75.4,66.0,148.0,44.6,0.0,1.3,2.1,-1.3,21.0,45.0,18.0,8.0,69.0
1785,Kylian Mbappé,fr FRA,FW,Paris S-G,Ligue 1,22.0,1998.0,33.6,1139.0,1435.0,79.4,15413.0,2996.0,715.0,821.0,87.1,276.0,348.0,79.3,60.0,101.0,59.4,17.0,12.6,9.1,4.4,70.0,75.0,58.0,9.0,107.0
1786,Ibrahima Mbaye,sn SEN,DF,Bologna,Serie A,26.0,1994.0,1.2,34.0,52.0,65.4,381.0,230.0,27.0,33.0,81.8,6.0,15.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1787,Amadou Mbengue,sn SEN,"DF,MF",Metz,Ligue 1,19.0,2002.0,6.8,245.0,292.0,83.9,4644.0,1783.0,91.0,100.0,91.0,120.0,127.0,94.5,26.0,54.0,48.1,0.0,0.1,0.2,-0.1,2.0,17.0,1.0,0.0,18.0
1788,Bryan Mbeumo,cm CMR,FW,Brentford,Premier League,21.0,1999.0,32.3,527.0,817.0,64.5,7739.0,1649.0,315.0,409.0,77.0,149.0,229.0,65.1,38.0,81.0,46.9,7.0,3.7,3.3,3.3,34.0,33.0,28.0,7.0,56.0
1789,Jason Mbock,fr FRA,FW,Angers,Ligue 1,21.0,1999.0,0.2,3.0,5.0,60.0,32.0,0.0,3.0,4.0,75.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,Jordi Mboula,es ESP,FW,Mallorca,La Liga,22.0,1999.0,4.8,52.0,90.0,57.8,643.0,146.0,37.0,49.0,75.5,12.0,28.0,42.9,1.0,2.0,50.0,0.0,0.1,0.1,-0.1,3.0,4.0,2.0,1.0,3.0
1791,Moustapha Mbow,sn SEN,DF,Reims,Ligue 1,21.0,2000.0,1.0,19.0,25.0,76.0,421.0,125.0,7.0,9.0,77.8,8.0,10.0,80.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,Nathanael Mbuku,fr FRA,"FW,MF",Reims,Ligue 1,19.0,2002.0,15.8,261.0,373.0,70.0,3851.0,971.0,139.0,173.0,80.3,88.0,123.0,71.5,17.0,33.0,51.5,1.0,0.7,0.6,0.3,10.0,31.0,9.0,2.0,40.0
1794,James McArthur,sct SCO,MF,Crystal Palace,Premier League,33.0,1987.0,16.0,773.0,940.0,82.2,13033.0,3152.0,357.0,397.0,89.9,330.0,366.0,90.2,61.0,114.0,53.5,3.0,1.4,1.0,1.6,16.0,64.0,19.0,4.0,84.0
1795,James Mcatee,eng ENG,"MF,FW",Manchester City,Premier League,18.0,2002.0,0.2,9.0,13.0,69.2,141.0,7.0,3.0,5.0,60.0,6.0,6.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1796,Kasey McAteer,eng ENG,FW,Leicester City,Premier League,19.0,2001.0,0.0,1.0,1.0,100.0,5.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,Liam McCarron,sct SCO,FW,Leeds United,Premier League,20.0,2001.0,0.1,2.0,2.0,100.0,42.0,0.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,Alex McCarthy,eng ENG,GK,Southampton,Premier League,31.0,1989.0,17.0,318.0,508.0,62.6,8708.0,6548.0,79.0,79.0,100.0,139.0,141.0,98.6,97.0,283.0,34.3,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0
1799,John McGinn,sct SCO,MF,Aston Villa,Premier League,26.0,1994.0,34.3,1023.0,1365.0,74.9,20891.0,8296.0,394.0,464.0,84.9,416.0,515.0,80.8,187.0,318.0,58.8,4.0,5.3,5.3,-1.3,51.0,163.0,48.0,12.0,196.0
1800,Weston McKennie,us USA,MF,Juventus,Serie A,22.0,1998.0,15.2,424.0,565.0,75.0,6664.0,1916.0,231.0,281.0,82.2,139.0,182.0,76.4,37.0,53.0,69.8,0.0,1.2,0.9,-1.2,20.0,39.0,11.0,2.0,51.0
1801,Stuart McKinstry,sct SCO,MF,Leeds United,Premier League,18.0,2002.0,0.0,2.0,3.0,66.7,28.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,Kenny McLean,sct SCO,MF,Norwich City,Premier League,29.0,1992.0,30.1,786.0,1090.0,72.1,13086.0,4130.0,390.0,488.0,79.9,301.0,386.0,78.0,71.0,143.0,49.7,0.0,0.8,1.0,-0.8,10.0,73.0,21.0,0.0,99.0
1803,Dwight McNeil,eng ENG,MF,Burnley,Premier League,21.0,1999.0,34.5,782.0,1154.0,67.8,14022.0,4010.0,377.0,434.0,86.9,265.0,358.0,74.0,112.0,245.0,45.7,1.0,4.6,5.3,-3.6,47.0,67.0,43.0,21.0,104.0
1804,Scott McTominay,sct SCO,MF,Manchester Utd,Premier League,24.0,1996.0,26.5,1060.0,1254.0,84.5,18096.0,5343.0,492.0,561.0,87.7,427.0,482.0,88.6,108.0,134.0,80.6,1.0,1.5,2.0,-0.5,23.0,113.0,9.0,2.0,125.0
1805,Gary Medel,cl CHI,DF,Bologna,Serie A,33.0,1987.0,31.4,1508.0,1696.0,88.9,30848.0,12958.0,492.0,520.0,94.6,756.0,802.0,94.3,245.0,335.0,73.1,1.0,0.3,0.7,0.7,3.0,73.0,6.0,0.0,73.0
1806,Facundo Medina,ar ARG,DF,Lens,Ligue 1,22.0,1999.0,28.8,2018.0,2262.0,89.2,34890.0,14518.0,931.0,991.0,93.9,848.0,920.0,92.2,185.0,259.0,71.4,0.0,0.2,0.7,-0.2,5.0,166.0,6.0,0.0,201.0
1807,Nathan de Medina,be BEL,DF,Arminia,Bundesliga,23.0,1997.0,8.6,219.0,314.0,69.7,3880.0,1429.0,88.0,103.0,85.4,117.0,153.0,76.5,12.0,37.0,32.4,0.0,0.0,0.1,0.0,0.0,8.0,1.0,1.0,11.0
1808,Ben Mee,eng ENG,DF,Burnley,Premier League,31.0,1989.0,20.4,535.0,763.0,70.1,11809.0,4762.0,175.0,215.0,81.4,245.0,301.0,81.4,111.0,218.0,50.9,0.0,1.0,0.1,-1.0,5.0,51.0,2.0,1.0,38.0
1809,Admir Mehmedi,ch SUI,DF,Wolfsburg,Bundesliga,30.0,1991.0,0.0,3.0,5.0,60.0,39.0,9.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1810,Hannibal Mejbri,tn TUN,FW,Manchester Utd,Premier League,18.0,2003.0,0.8,17.0,21.0,81.0,180.0,9.0,12.0,13.0,92.3,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1811,Farid El Melali,dz ALG,FW,Angers,Ligue 1,24.0,1997.0,0.2,2.0,4.0,50.0,26.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,Filippo Melegoni,it ITA,"MF,FW",Genoa,Serie A,22.0,1999.0,10.9,234.0,347.0,67.4,3325.0,1086.0,133.0,168.0,79.2,73.0,104.0,70.2,14.0,37.0,37.8,0.0,1.1,1.8,-1.1,15.0,14.0,11.0,3.0,27.0
1813,Óscar Melendo,es ESP,"MF,FW",Espanyol,La Liga,23.0,1997.0,11.0,392.0,436.0,89.9,5899.0,1600.0,205.0,214.0,95.8,141.0,154.0,91.6,22.0,31.0,71.0,0.0,1.7,1.0,-1.7,18.0,49.0,14.0,1.0,66.0
1814,Gonzalo Melero,es ESP,MF,Levante,La Liga,27.0,1994.0,18.8,657.0,778.0,84.4,9911.0,2323.0,365.0,415.0,88.0,232.0,260.0,89.2,34.0,49.0,69.4,2.0,1.0,0.6,1.0,16.0,49.0,6.0,0.0,84.0
1815,Birger Meling,no NOR,DF,Rennes,Ligue 1,26.0,1994.0,20.3,948.0,1119.0,84.7,15768.0,4576.0,467.0,532.0,87.8,374.0,421.0,88.8,88.0,116.0,75.9,4.0,1.9,2.3,2.1,15.0,48.0,20.0,5.0,87.0
1816,Arthur Melo,br BRA,MF,Juventus,Serie A,24.0,1996.0,10.7,626.0,700.0,89.4,11432.0,3015.0,247.0,272.0,90.8,291.0,308.0,94.5,71.0,81.0,87.7,0.0,0.3,0.4,-0.3,6.0,64.0,5.0,0.0,58.0
1817,Memphis,nl NED,FW,Barcelona,La Liga,27.0,1994.0,20.6,705.0,945.0,74.6,9485.0,2460.0,454.0,518.0,87.6,136.0,195.0,69.7,52.0,119.0,43.7,2.0,4.4,5.7,-2.4,45.0,29.0,31.0,9.0,72.0
1818,Houboulang Mendes,fr FRA,DF,Lorient,Ligue 1,23.0,1998.0,35.8,1174.0,1446.0,81.2,20102.0,6588.0,518.0,573.0,90.4,526.0,621.0,84.7,94.0,190.0,49.5,1.0,1.6,1.0,-0.6,13.0,57.0,12.0,11.0,78.0
1820,Nuno Mendes,pt POR,DF,Paris S-G,Ligue 1,19.0,2002.0,18.4,980.0,1131.0,86.6,14433.0,3632.0,577.0,621.0,92.9,312.0,358.0,87.2,53.0,74.0,71.6,1.0,2.8,2.2,-1.8,19.0,59.0,12.0,4.0,53.0
1821,Pedro Mendes,pt POR,DF,Montpellier,Ligue 1,30.0,1990.0,0.2,5.0,8.0,62.5,136.0,66.0,0.0,0.0,,4.0,4.0,100.0,1.0,4.0,25.0,0.0,0.1,0.0,-0.1,1.0,1.0,1.0,0.0,2.0
1822,Thiago Mendes,br BRA,"MF,DF",Lyon,Ligue 1,29.0,1992.0,20.7,1374.0,1564.0,87.9,25918.0,8629.0,578.0,622.0,92.9,594.0,639.0,93.0,176.0,255.0,69.0,1.0,1.4,1.6,-0.4,15.0,136.0,10.0,1.0,112.0
1823,Tomás Mendes,es ESP,MF,Alavés,La Liga,16.0,2004.0,0.1,4.0,5.0,80.0,91.0,9.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,Brais Méndez,es ESP,MF,Celta Vigo,La Liga,24.0,1997.0,33.6,1195.0,1528.0,78.2,18075.0,4927.0,664.0,767.0,86.6,351.0,428.0,82.0,98.0,154.0,63.6,5.0,3.3,3.9,1.7,35.0,133.0,42.0,6.0,195.0
1825,Édgar Méndez,es ESP,"FW,MF",Alavés,La Liga,31.0,1990.0,17.9,257.0,444.0,57.9,4312.0,1233.0,140.0,199.0,70.4,81.0,132.0,61.4,29.0,63.0,46.0,1.0,2.5,1.8,-1.5,18.0,19.0,18.0,11.0,31.0
1826,Arial Mendy,sn SEN,"DF,FW",Clermont Foot,Ligue 1,26.0,1994.0,8.8,315.0,404.0,78.0,4937.0,1506.0,170.0,189.0,89.9,108.0,137.0,78.8,26.0,45.0,57.8,0.0,1.7,1.5,-1.7,9.0,20.0,7.0,5.0,26.0
1827,Batista Mendy,fr FRA,"MF,DF",Angers,Ligue 1,21.0,2000.0,26.8,1059.0,1242.0,85.3,19289.0,5883.0,417.0,470.0,88.7,529.0,577.0,91.7,94.0,151.0,62.3,1.0,0.6,0.8,0.4,11.0,88.0,8.0,1.0,117.0
1828,Benjamin Mendy,fr FRA,DF,Manchester City,Premier League,27.0,1994.0,0.9,80.0,94.0,85.1,1225.0,387.0,42.0,46.0,91.3,33.0,35.0,94.3,3.0,7.0,42.9,0.0,0.1,0.1,-0.1,2.0,9.0,1.0,1.0,9.0
1829,Edouard Mendy,sn SEN,GK,Chelsea,Premier League,29.0,1992.0,34.0,811.0,957.0,84.7,17070.0,11353.0,282.0,284.0,99.3,333.0,344.0,96.8,157.0,288.0,54.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1830,Ferland Mendy,fr FRA,DF,Real Madrid,La Liga,26.0,1995.0,19.3,1226.0,1351.0,90.7,16815.0,4718.0,757.0,797.0,95.0,367.0,399.0,92.0,47.0,63.0,74.6,1.0,1.4,2.3,-0.4,19.0,85.0,14.0,1.0,99.0
1831,Nampalys Mendy,sn SEN,MF,Leicester City,Premier League,29.0,1992.0,11.5,593.0,645.0,91.9,9282.0,1636.0,304.0,323.0,94.1,233.0,247.0,94.3,35.0,43.0,81.4,0.0,0.0,0.1,0.0,1.0,39.0,0.0,0.0,36.0
1832,Gideon Mensah,gh GHA,DF,Bordeaux,Ligue 1,23.0,1998.0,13.4,638.0,790.0,80.8,10150.0,3259.0,322.0,356.0,90.4,266.0,328.0,81.1,32.0,59.0,54.2,2.0,1.8,1.9,0.2,16.0,39.0,15.0,10.0,62.0
1833,Jorge Meré,es ESP,DF,Köln,Bundesliga,24.0,1997.0,5.4,255.0,305.0,83.6,5548.0,1771.0,63.0,75.0,84.0,149.0,160.0,93.1,41.0,64.0,64.1,0.0,0.0,0.1,0.0,1.0,20.0,1.0,0.0,24.0
1834,Alex Meret,it ITA,GK,Napoli,Serie A,24.0,1997.0,6.9,176.0,197.0,89.3,4020.0,2763.0,51.0,51.0,100.0,75.0,76.0,98.7,49.0,67.0,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Fran Mérida,es ESP,MF,Espanyol,La Liga,31.0,1990.0,3.0,119.0,177.0,67.2,2207.0,796.0,51.0,64.0,79.7,44.0,56.0,78.6,18.0,43.0,41.9,0.0,0.2,0.2,-0.2,4.0,19.0,2.0,1.0,18.0
1836,Mikel Merino,es ESP,MF,Real Sociedad,La Liga,25.0,1996.0,32.1,1351.0,1768.0,76.4,21676.0,7560.0,699.0,832.0,84.0,462.0,576.0,80.2,119.0,206.0,57.8,2.0,3.6,3.5,-1.6,31.0,172.0,41.0,6.0,204.0
1837,Quentin Merlin,fr FRA,"DF,MF",Nantes,Ligue 1,19.0,2002.0,21.4,1027.0,1358.0,75.6,17991.0,7101.0,494.0,561.0,88.1,402.0,514.0,78.2,115.0,229.0,50.2,3.0,2.7,3.7,0.3,31.0,114.0,25.0,13.0,132.0
1838,Martín Merquelanz,es ESP,"FW,MF",Rayo Vallecano,La Liga,26.0,1995.0,1.9,48.0,69.0,69.6,834.0,301.0,22.0,28.0,78.6,18.0,20.0,90.0,5.0,11.0,45.5,0.0,0.9,0.6,-0.9,7.0,2.0,6.0,2.0,9.0
1839,Yıldırım Mert Çetin,tr TUR,MF,Hellas Verona,Serie A,24.0,1997.0,0.5,23.0,33.0,69.7,390.0,188.0,11.0,15.0,73.3,9.0,12.0,75.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1840,Dries Mertens,be BEL,"FW,MF",Napoli,Serie A,34.0,1987.0,15.4,400.0,548.0,73.0,5833.0,1575.0,247.0,292.0,84.6,102.0,140.0,72.9,30.0,56.0,53.6,1.0,3.1,2.5,-2.1,33.0,33.0,18.0,1.0,69.0
1841,Illan Meslier,fr FRA,GK,Leeds United,Premier League,21.0,2000.0,37.6,1037.0,1392.0,74.5,24030.0,14107.0,249.0,253.0,98.4,558.0,571.0,97.7,227.0,560.0,40.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1842,Lionel Messi,ar ARG,"FW,MF",Paris S-G,Ligue 1,34.0,1987.0,23.9,1400.0,1657.0,84.5,21648.0,7365.0,762.0,844.0,90.3,450.0,512.0,87.9,113.0,154.0,73.4,14.0,8.8,9.0,5.2,63.0,217.0,82.0,3.0,291.0
1843,Junior Messias,br BRA,"FW,MF",Milan,Serie A,30.0,1991.0,15.9,364.0,544.0,66.9,5269.0,1431.0,217.0,276.0,78.6,113.0,177.0,63.8,20.0,53.0,37.7,2.0,1.8,2.2,0.2,21.0,27.0,22.0,4.0,45.0
1844,Thomas Meunier,be BEL,DF,Dortmund,Bundesliga,29.0,1991.0,15.6,897.0,1155.0,77.7,14520.0,5543.0,443.0,498.0,89.0,354.0,453.0,78.1,70.0,130.0,53.8,4.0,3.1,2.9,0.9,15.0,62.0,25.0,15.0,83.0
1846,Mexer,mz MOZ,DF,Bordeaux,Ligue 1,32.0,1988.0,13.6,579.0,692.0,83.7,12148.0,4418.0,172.0,191.0,90.1,322.0,352.0,91.5,81.0,134.0,60.4,0.0,0.0,0.1,0.0,0.0,21.0,1.0,0.0,22.0
1847,Marco Meyerhöfer,de GER,DF,Greuther Fürth,Bundesliga,25.0,1995.0,25.3,878.0,1200.0,73.2,13765.0,6400.0,477.0,534.0,89.3,315.0,438.0,71.9,65.0,143.0,45.5,0.0,0.8,0.9,-0.8,18.0,72.0,7.0,3.0,87.0
1848,Matt Miazga,us USA,DF,Alavés,La Liga,26.0,1995.0,9.3,244.0,321.0,76.0,5215.0,2078.0,72.0,90.0,80.0,131.0,155.0,84.5,39.0,70.0,55.7,0.0,0.2,0.0,-0.2,2.0,4.0,0.0,0.0,10.0
1849,Kingsley Michael,ng NGA,MF,Bologna,Serie A,21.0,1999.0,0.8,23.0,26.0,88.5,371.0,77.0,12.0,13.0,92.3,9.0,10.0,90.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
