,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
2263,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,Serie A,20.0,2000.0,13.7,269.0,354.0,76.0,4081.0,897.0,151.0,173.0,87.3,76.0,93.0,81.7,24.0,50.0,48.0,0.0,2.1,1.7,-2.1,27.0,13.0,11.0,0.0,33.0
2264,Federico Ravaglia,it ITA,GK,Bologna,Serie A,20.0,1999.0,4.0,116.0,137.0,84.7,2396.0,1828.0,36.0,36.0,100.0,55.0,56.0,98.2,20.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,Tim Ream,us USA,DF,Fulham,Premier League,32.0,1987.0,7.0,424.0,468.0,90.6,8479.0,3047.0,125.0,130.0,96.2,249.0,265.0,94.0,48.0,66.0,72.7,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,31.0
2266,Ante Rebić,hr CRO,FW,Milan,Serie A,26.0,1993.0,19.7,290.0,472.0,61.4,3964.0,1216.0,177.0,234.0,75.6,64.0,113.0,56.6,22.0,41.0,53.7,4.0,5.4,4.4,-1.4,36.0,24.0,31.0,10.0,52.0
2267,Arkadiusz Reca,pl POL,DF,Crotone,Serie A,25.0,1995.0,25.7,718.0,1029.0,69.8,11934.0,4025.0,356.0,431.0,82.6,289.0,405.0,71.4,50.0,105.0,47.6,3.0,3.1,2.2,-0.1,26.0,35.0,25.0,11.0,66.0
2268,Recio,es ESP,MF,Eibar,La Liga,29.0,1991.0,8.2,354.0,439.0,80.6,5844.0,1566.0,177.0,197.0,89.8,124.0,140.0,88.6,39.0,70.0,55.7,0.0,0.9,1.2,-0.9,14.0,31.0,7.0,2.0,40.0
2269,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,Bundesliga,19.0,2001.0,1.1,20.0,29.0,69.0,278.0,52.0,10.0,12.0,83.3,9.0,14.0,64.3,0.0,0.0,,0.0,0.0,0.1,0.0,1.0,2.0,0.0,0.0,4.0
2270,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,26.0,1994.0,19.3,570.0,765.0,74.5,8403.0,2031.0,311.0,377.0,82.5,198.0,250.0,79.2,33.0,57.0,57.9,3.0,3.2,2.1,-0.2,29.0,32.0,30.0,4.0,75.0
2271,Harrison Reed,eng ENG,MF,Fulham,Premier League,25.0,1995.0,25.0,1288.0,1516.0,85.0,21403.0,5739.0,610.0,672.0,90.8,551.0,609.0,90.5,89.0,157.0,56.7,2.0,1.7,1.8,0.3,21.0,102.0,16.0,3.0,127.0
2272,Vasco Regini,it ITA,DF,Sampdoria,Serie A,29.0,1990.0,1.0,35.0,40.0,87.5,572.0,265.0,21.0,23.0,91.3,10.0,12.0,83.3,4.0,5.0,80.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0
2273,Sergio Reguilón,es ESP,DF,Tottenham,Premier League,23.0,1996.0,24.9,1092.0,1445.0,75.6,16333.0,5647.0,591.0,687.0,86.0,402.0,515.0,78.1,52.0,134.0,38.8,3.0,2.0,1.9,1.0,17.0,53.0,25.0,13.0,73.0
2274,Bobby Reid,jm JAM,"MF,FW",Fulham,Premier League,27.0,1993.0,26.4,615.0,830.0,74.1,9138.0,2549.0,325.0,388.0,83.8,216.0,279.0,77.4,38.0,86.0,44.2,2.0,1.1,1.8,0.9,14.0,37.0,21.0,4.0,67.0
2275,Pepe Reina,es ESP,GK,Lazio,Serie A,37.0,1982.0,29.0,924.0,1131.0,81.7,23926.0,18127.0,176.0,176.0,100.0,445.0,456.0,97.6,296.0,489.0,60.5,0.0,0.0,0.1,0.0,1.0,11.0,1.0,0.0,2.0
2276,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,Ligue 1,22.0,1998.0,11.8,496.0,592.0,83.8,8381.0,1879.0,247.0,272.0,90.8,196.0,222.0,88.3,41.0,69.0,59.4,2.0,2.3,1.8,-0.3,17.0,61.0,12.0,1.0,71.0
2277,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,Ligue 1,22.0,1998.0,0.3,16.0,20.0,80.0,194.0,66.0,12.0,14.0,85.7,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.1,0.1,-0.1,1.0,2.0,2.0,0.0,4.0
2278,Reinier,br BRA,"MF,FW",Dortmund,Bundesliga,18.0,2002.0,2.9,103.0,121.0,85.1,1220.0,250.0,63.0,69.0,91.3,27.0,32.0,84.4,1.0,3.0,33.3,1.0,0.3,0.4,0.7,3.0,3.0,3.0,0.0,5.0
2279,Francisco Reis Ferreira,pt POR,DF,Valencia,La Liga,23.0,1997.0,2.0,67.0,79.0,84.8,1418.0,541.0,20.0,21.0,95.2,36.0,40.0,90.0,10.0,14.0,71.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
2280,Rocco Reitz,de GER,MF,M'Gladbach,Bundesliga,18.0,2002.0,0.7,38.0,46.0,82.6,544.0,188.0,21.0,23.0,91.3,13.0,16.0,81.3,2.0,3.0,66.7,0.0,0.1,0.0,-0.1,2.0,4.0,1.0,0.0,6.0
2281,Karim Rekik,nl NED,DF,Sevilla,La Liga,25.0,1994.0,7.3,433.0,494.0,87.7,6455.0,1947.0,232.0,257.0,90.3,175.0,196.0,89.3,15.0,26.0,57.7,0.0,0.2,0.1,-0.2,3.0,13.0,4.0,1.0,19.0
2282,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,25.0,1995.0,38.0,872.0,1219.0,71.5,25396.0,18461.0,141.0,142.0,99.3,414.0,420.0,98.6,315.0,651.0,48.4,0.0,0.0,0.1,0.0,0.0,14.0,0.0,0.0,1.0
2283,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,Ligue 1,21.0,1998.0,3.0,156.0,185.0,84.3,2733.0,966.0,69.0,78.0,88.5,67.0,82.0,81.7,17.0,21.0,81.0,0.0,0.1,0.0,-0.1,2.0,10.0,0.0,0.0,6.0
2284,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,31.0,1989.0,25.3,890.0,1131.0,78.7,13010.0,3208.0,490.0,564.0,86.9,274.0,335.0,81.8,63.0,94.0,67.0,6.0,7.0,6.4,-1.0,49.0,70.0,34.0,3.0,107.0
2285,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,Bundesliga,22.0,1997.0,20.4,403.0,650.0,62.0,6752.0,2696.0,206.0,259.0,79.5,142.0,212.0,67.0,41.0,112.0,36.6,2.0,2.6,2.1,-0.6,26.0,51.0,13.0,2.0,67.0
2286,Oriol Rey,es ESP,MF,Valladolid,La Liga,22.0,1998.0,0.2,10.0,12.0,83.3,211.0,58.0,3.0,4.0,75.0,5.0,5.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
2288,Gio Reyna,us USA,"MF,FW",Dortmund,Bundesliga,17.0,2002.0,22.0,754.0,957.0,78.8,10611.0,2195.0,456.0,533.0,85.6,227.0,274.0,82.8,33.0,68.0,48.5,5.0,5.2,3.8,-0.2,35.0,48.0,27.0,1.0,64.0
2289,Baptiste Reynet,fr FRA,GK,Nîmes,Ligue 1,29.0,1990.0,38.0,1080.0,1592.0,67.8,31660.0,22933.0,147.0,147.0,100.0,558.0,566.0,98.6,374.0,877.0,42.6,0.0,0.5,0.1,-0.5,3.0,28.0,0.0,0.0,0.0
2290,Bryan Reynolds,us USA,DF,Roma,Serie A,19.0,2001.0,3.1,122.0,148.0,82.4,1866.0,519.0,71.0,81.0,87.7,39.0,46.0,84.8,9.0,15.0,60.0,0.0,0.0,0.1,0.0,1.0,9.0,3.0,0.0,9.0
2291,Franck Ribéry,fr FRA,FW,Fiorentina,Serie A,37.0,1983.0,23.9,768.0,882.0,87.1,12172.0,2546.0,408.0,446.0,91.5,262.0,292.0,89.7,67.0,79.0,84.8,6.0,5.8,3.6,0.2,35.0,85.0,35.0,2.0,109.0
2292,Ricard,es ESP,DF,Atlético Madrid,La Liga,20.0,2000.0,0.3,14.0,19.0,73.7,255.0,111.0,5.0,5.0,100.0,7.0,10.0,70.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0
2293,Federico Ricci,it ITA,FW,Sassuolo,Serie A,26.0,1994.0,0.0,4.0,4.0,100.0,63.0,8.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,Giacomo Ricci,it ITA,DF,Parma,Serie A,23.0,1996.0,0.7,20.0,25.0,80.0,412.0,165.0,4.0,6.0,66.7,13.0,13.0,100.0,3.0,4.0,75.0,0.0,0.0,0.1,0.0,0.0,4.0,2.0,1.0,4.0
2295,Matteo Ricci,it ITA,MF,Spezia,Serie A,26.0,1994.0,24.8,1418.0,1667.0,85.1,29578.0,9592.0,454.0,504.0,90.1,702.0,772.0,90.9,243.0,341.0,71.3,2.0,1.6,2.3,0.4,22.0,178.0,26.0,4.0,185.0
2296,Declan Rice,eng ENG,MF,West Ham,Premier League,21.0,1999.0,32.0,1352.0,1561.0,86.6,23571.0,6640.0,613.0,674.0,90.9,565.0,620.0,91.1,138.0,191.0,72.3,1.0,1.8,1.5,-0.8,22.0,125.0,18.0,6.0,169.0
2297,Chris Richards,us USA,DF,Hoffenheim,Bundesliga,20.0,2000.0,10.5,592.0,692.0,85.5,11364.0,3567.0,205.0,225.0,91.1,334.0,363.0,92.0,50.0,88.0,56.8,1.0,0.3,0.1,0.7,4.0,31.0,3.0,0.0,45.0
2298,Chris Richards,us USA,DF,Bayern Munich,Bundesliga,20.0,2000.0,1.0,76.0,85.0,89.4,1152.0,374.0,43.0,44.0,97.7,26.0,29.0,89.7,5.0,5.0,100.0,1.0,0.5,0.3,0.5,3.0,7.0,4.0,3.0,5.0
2299,Lewis Richardson,eng ENG,"FW,MF",Burnley,Premier League,17.0,2003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,Richarlison,br BRA,FW,Everton,Premier League,23.0,1997.0,31.8,526.0,791.0,66.5,7213.0,1435.0,311.0,390.0,79.7,158.0,231.0,68.4,23.0,45.0,51.1,3.0,3.3,2.3,-0.3,25.0,26.0,15.0,1.0,58.0
2301,Marco Richter,de GER,"FW,MF",Augsburg,Bundesliga,22.0,1997.0,15.7,279.0,480.0,58.1,4911.0,1491.0,134.0,176.0,76.1,98.0,143.0,68.5,34.0,93.0,36.6,1.0,1.7,1.5,-0.7,15.0,31.0,10.0,4.0,38.0
2302,Mikel Rico,es ESP,MF,Huesca,La Liga,35.0,1984.0,24.3,698.0,898.0,77.7,12226.0,3120.0,331.0,373.0,88.7,269.0,324.0,83.0,79.0,131.0,60.3,4.0,1.3,1.0,2.7,20.0,50.0,13.0,8.0,88.0
2303,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,26.0,1993.0,9.0,194.0,213.0,91.1,4013.0,2850.0,54.0,54.0,100.0,115.0,116.0,99.1,25.0,43.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,Jaïro Riedewald,nl NED,MF,Crystal Palace,Premier League,23.0,1996.0,20.2,541.0,636.0,85.1,8053.0,2448.0,283.0,319.0,88.7,197.0,219.0,90.0,34.0,47.0,72.3,0.0,0.8,0.8,-0.8,11.0,59.0,8.0,0.0,73.0
2305,Emiliano Rigoni,ar ARG,MF,Elche,La Liga,27.0,1993.0,12.7,298.0,414.0,72.0,4138.0,762.0,178.0,205.0,86.8,80.0,105.0,76.2,17.0,67.0,25.4,1.0,1.7,2.1,-0.7,11.0,14.0,5.0,3.0,22.0
2306,Tomás Rincón,ve VEN,MF,Torino,Serie A,32.0,1988.0,31.6,1141.0,1373.0,83.1,19191.0,6007.0,595.0,667.0,89.2,399.0,455.0,87.7,118.0,179.0,65.9,1.0,1.9,1.9,-0.9,14.0,132.0,16.0,4.0,125.0
2307,Luis Rioja,es ESP,"MF,FW",Alavés,La Liga,26.0,1993.0,23.2,435.0,660.0,65.9,6391.0,1871.0,275.0,331.0,83.1,122.0,195.0,62.6,29.0,67.0,43.3,2.0,2.7,3.1,-0.7,25.0,31.0,19.0,13.0,42.0
2308,Renaud Ripart,fr FRA,"MF,FW",Nîmes,Ligue 1,27.0,1993.0,33.9,805.0,1195.0,67.4,12995.0,3918.0,410.0,521.0,78.7,285.0,394.0,72.3,71.0,139.0,51.1,0.0,2.2,2.7,-2.2,19.0,79.0,19.0,7.0,124.0
2309,Andrea Rispoli,it ITA,DF,Crotone,Serie A,31.0,1988.0,7.2,224.0,324.0,69.1,3839.0,1462.0,107.0,128.0,83.6,87.0,116.0,75.0,21.0,43.0,48.8,0.0,0.6,0.4,-0.6,10.0,11.0,7.0,7.0,18.0
2310,Mihailo Ristić,rs SRB,DF,Montpellier,Ligue 1,24.0,1995.0,24.8,960.0,1265.0,75.9,17839.0,6740.0,401.0,450.0,89.1,399.0,517.0,77.2,134.0,230.0,58.3,2.0,1.7,2.0,0.3,18.0,79.0,34.0,28.0,79.0
2311,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,Premier League,30.0,1989.0,15.0,411.0,611.0,67.3,7364.0,2983.0,194.0,223.0,87.0,136.0,192.0,70.8,66.0,162.0,40.7,2.0,2.2,2.1,-0.2,25.0,32.0,16.0,13.0,38.0
2312,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,18.0,2002.0,2.7,79.0,108.0,73.1,1293.0,317.0,40.0,48.0,83.3,31.0,41.0,75.6,6.0,13.0,46.2,0.0,0.1,0.1,-0.1,2.0,6.0,2.0,2.0,9.0
2314,Emmanuel Rivière,fr FRA,FW,Crotone,Serie A,30.0,1990.0,7.1,108.0,149.0,72.5,1347.0,211.0,63.0,83.0,75.9,30.0,36.0,83.3,4.0,5.0,80.0,1.0,0.5,0.4,0.5,5.0,6.0,0.0,0.0,6.0
2315,Rober,es ESP,"DF,MF",Levante,La Liga,25.0,1995.0,15.8,730.0,887.0,82.3,14839.0,5369.0,248.0,275.0,90.2,358.0,399.0,89.7,113.0,175.0,64.6,1.0,0.5,0.3,0.5,4.0,55.0,1.0,0.0,79.0
2316,Roberto,es ESP,GK,Valladolid,La Liga,34.0,1986.0,13.0,203.0,415.0,48.9,7881.0,6585.0,18.0,18.0,100.0,73.0,74.0,98.6,112.0,321.0,34.9,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2317,Sergi Roberto,es ESP,"DF,FW",Barcelona,La Liga,28.0,1992.0,10.5,795.0,888.0,89.5,10485.0,2749.0,488.0,521.0,93.7,227.0,246.0,92.3,28.0,38.0,73.7,2.0,1.8,1.7,0.2,13.0,56.0,16.0,3.0,51.0
2318,Tyler Roberts,wls WAL,"MF,FW",Leeds United,Premier League,21.0,1999.0,14.9,334.0,478.0,69.9,4621.0,1109.0,191.0,233.0,82.0,92.0,123.0,74.8,20.0,46.0,43.5,2.0,2.3,1.1,-0.3,16.0,29.0,17.0,1.0,53.0
2319,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,26.0,1994.0,37.6,2624.0,3303.0,79.4,41070.0,12970.0,1461.0,1619.0,90.2,953.0,1156.0,82.4,156.0,376.0,41.5,7.0,6.6,5.9,0.4,66.0,194.0,62.0,27.0,228.0
2320,Antonee Robinson,us USA,DF,Fulham,Premier League,22.0,1997.0,24.0,974.0,1385.0,70.3,15751.0,5884.0,489.0,567.0,86.2,381.0,540.0,70.6,77.0,174.0,44.3,0.0,1.9,2.0,-1.9,29.0,48.0,41.0,22.0,82.0
2321,Callum Robinson,ie IRL,"FW,MF",West Brom,Premier League,25.0,1995.0,17.3,299.0,433.0,69.1,4262.0,971.0,170.0,204.0,83.3,84.0,121.0,69.4,23.0,45.0,51.1,0.0,1.0,0.8,-1.0,16.0,23.0,11.0,5.0,27.0
2322,Jack Robinson,eng ENG,DF,Sheffield Utd,Premier League,26.0,1993.0,9.7,364.0,470.0,77.4,6071.0,2267.0,165.0,185.0,89.2,161.0,196.0,82.1,24.0,61.0,39.3,1.0,0.6,0.7,0.4,1.0,20.0,1.0,0.0,22.0
2323,Joel Robles,es ESP,GK,Betis,La Liga,30.0,1990.0,18.0,358.0,560.0,63.9,10555.0,8085.0,79.0,80.0,98.8,146.0,150.0,97.3,130.0,323.0,40.2,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0
2324,Hal Robson-Kanu,wls WAL,FW,West Brom,Premier League,31.0,1989.0,6.2,56.0,81.0,69.1,755.0,198.0,34.0,41.0,82.9,16.0,22.0,72.7,3.0,5.0,60.0,0.0,0.2,0.2,-0.2,5.0,6.0,1.0,0.0,11.0
2325,Marc Roca,es ESP,MF,Bayern Munich,Bundesliga,23.0,1996.0,2.0,110.0,125.0,88.0,1725.0,757.0,54.0,59.0,91.5,42.0,46.0,91.3,9.0,10.0,90.0,0.0,0.0,0.2,0.0,1.0,8.0,2.0,0.0,20.0
2326,Christopher Rocchia,fr FRA,"DF,FW",Marseille,Ligue 1,22.0,1998.0,0.2,13.0,14.0,92.9,194.0,23.0,8.0,8.0,100.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,Rubén Rochina,es ESP,MF,Levante,La Liga,29.0,1991.0,15.6,613.0,853.0,71.9,12255.0,3784.0,265.0,310.0,85.5,215.0,276.0,77.9,114.0,221.0,51.6,1.0,1.7,1.6,-0.7,16.0,79.0,31.0,6.0,113.0
2328,Marek Rodák,sk SVK,GK,Fulham,Premier League,23.0,1996.0,2.0,39.0,47.0,83.0,989.0,636.0,9.0,9.0,100.0,19.0,19.0,100.0,10.0,18.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,Sebastian Rode,de GER,MF,Eint Frankfurt,Bundesliga,29.0,1990.0,18.1,877.0,1041.0,84.2,14274.0,4079.0,443.0,497.0,89.1,354.0,404.0,87.6,62.0,97.0,63.9,0.0,1.1,1.5,-1.1,19.0,91.0,19.0,2.0,112.0
2330,Joe Rodon,wls WAL,DF,Tottenham,Premier League,22.0,1997.0,8.1,378.0,429.0,88.1,6992.0,2048.0,131.0,144.0,91.0,214.0,226.0,94.7,27.0,48.0,56.3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0
2331,Rodri,es ESP,MF,Manchester City,Premier League,24.0,1996.0,30.5,2545.0,2801.0,90.9,44312.0,10473.0,1138.0,1213.0,93.8,1055.0,1149.0,91.8,273.0,321.0,85.0,2.0,1.4,2.2,0.6,29.0,217.0,20.0,2.0,227.0
2332,Rodrigo,es ESP,"MF,FW",Leeds United,Premier League,29.0,1991.0,14.3,437.0,586.0,74.6,6744.0,1713.0,232.0,276.0,84.1,136.0,180.0,75.6,42.0,64.0,65.6,2.0,3.5,2.7,-1.5,31.0,42.0,21.0,3.0,80.0
2333,Rodrigo,es ESP,"FW,MF",Betis,La Liga,20.0,2000.0,6.0,210.0,252.0,83.3,3266.0,746.0,120.0,131.0,91.6,61.0,75.0,81.3,19.0,26.0,73.1,0.0,0.6,0.4,-0.6,8.0,14.0,10.0,0.0,35.0
2334,Kévin Rodrigues,pt POR,"DF,MF",Eibar,La Liga,26.0,1994.0,12.2,358.0,554.0,64.6,6078.0,2261.0,179.0,211.0,84.8,121.0,184.0,65.8,42.0,116.0,36.2,1.0,0.5,0.9,0.5,11.0,36.0,13.0,6.0,40.0
2335,Ángel Rodríguez,es ESP,"FW,MF",Getafe,La Liga,33.0,1987.0,15.3,198.0,301.0,65.8,2668.0,351.0,114.0,150.0,76.0,49.0,77.0,63.6,15.0,27.0,55.6,0.0,0.6,0.8,-0.6,6.0,8.0,3.0,1.0,15.0
2336,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,La Liga,22.0,1998.0,5.7,256.0,335.0,76.4,4210.0,1114.0,135.0,161.0,83.9,84.0,101.0,83.2,26.0,53.0,49.1,0.0,1.1,1.3,-1.1,11.0,19.0,9.0,2.0,35.0
2337,Guido Rodríguez,ar ARG,MF,Betis,La Liga,26.0,1994.0,31.8,1378.0,1645.0,83.8,24007.0,6634.0,624.0,708.0,88.1,553.0,621.0,89.0,156.0,224.0,69.6,0.0,0.7,0.6,-0.7,11.0,119.0,7.0,0.0,127.0
2338,James Rodríguez,co COL,"FW,MF",Everton,Premier League,29.0,1991.0,19.6,901.0,1149.0,78.4,16113.0,4879.0,422.0,485.0,87.0,292.0,342.0,85.4,141.0,233.0,60.5,4.0,4.8,4.8,-0.8,40.0,103.0,38.0,2.0,133.0
2340,Jay Rodriguez,eng ENG,FW,Burnley,Premier League,31.0,1989.0,14.1,202.0,280.0,72.1,2276.0,524.0,141.0,171.0,82.5,35.0,57.0,61.4,6.0,10.0,60.0,2.0,1.1,0.6,0.9,6.0,17.0,8.0,0.0,23.0
2341,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,La Liga,17.0,2003.0,0.3,11.0,17.0,64.7,198.0,32.0,8.0,9.0,88.9,1.0,2.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2342,Ricardo Rodríguez,ch SUI,DF,Torino,Serie A,27.0,1992.0,13.8,600.0,719.0,83.4,10064.0,3055.0,321.0,333.0,96.4,210.0,248.0,84.7,58.0,100.0,58.0,0.0,0.2,0.3,-0.2,6.0,36.0,5.0,0.0,49.0
2343,Víctor Rodríguez,es ESP,MF,Elche,La Liga,31.0,1989.0,4.7,297.0,328.0,90.5,4499.0,1145.0,151.0,165.0,91.5,113.0,123.0,91.9,19.0,20.0,95.0,0.0,1.0,0.6,-1.0,4.0,31.0,2.0,0.0,25.0
2344,Rodrygo,br BRA,FW,Real Madrid,La Liga,19.0,2001.0,10.9,333.0,420.0,79.3,4279.0,1070.0,218.0,243.0,89.7,80.0,98.0,81.6,13.0,23.0,56.5,6.0,3.7,1.9,2.3,19.0,23.0,13.0,2.0,28.0
2345,Marko Rog,hr CRO,MF,Cagliari,Serie A,25.0,1995.0,12.9,541.0,619.0,87.4,8565.0,2501.0,296.0,323.0,91.6,186.0,210.0,88.6,42.0,56.0,75.0,0.0,0.3,0.6,-0.3,8.0,55.0,7.0,2.0,53.0
2346,Rogério,br BRA,DF,Sassuolo,Serie A,22.0,1998.0,20.9,1061.0,1268.0,83.7,16203.0,4335.0,586.0,636.0,92.1,382.0,452.0,84.5,60.0,110.0,54.5,1.0,1.5,1.4,-0.5,12.0,59.0,15.0,5.0,81.0
2347,Luis Rojas,cl CHI,"MF,FW",Crotone,Serie A,18.0,2002.0,1.2,36.0,46.0,78.3,501.0,108.0,22.0,25.0,88.0,11.0,14.0,78.6,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2348,Alessio Romagnoli,it ITA,DF,Milan,Serie A,25.0,1995.0,21.2,920.0,1029.0,89.4,16835.0,5763.0,314.0,333.0,94.3,534.0,571.0,93.5,61.0,99.0,61.6,1.0,0.8,0.9,0.2,3.0,40.0,2.0,1.0,62.0
2349,Cristian Romero,ar ARG,DF,Atalanta,Serie A,22.0,1998.0,28.3,1134.0,1315.0,86.2,21761.0,7481.0,372.0,441.0,84.4,631.0,677.0,93.2,117.0,146.0,80.1,2.0,0.8,0.4,1.2,9.0,54.0,7.0,0.0,71.0
2350,Oriol Romeu,es ESP,MF,Southampton,Premier League,28.0,1991.0,19.6,1056.0,1287.0,82.1,15539.0,3730.0,594.0,671.0,88.5,362.0,431.0,84.0,51.0,97.0,52.6,1.0,1.4,1.0,-0.4,14.0,75.0,16.0,2.0,91.0
2351,Cristiano Ronaldo,pt POR,FW,Juventus,Serie A,35.0,1985.0,31.1,838.0,1078.0,77.7,11323.0,2590.0,519.0,602.0,86.2,231.0,288.0,80.2,36.0,63.0,57.1,2.0,3.8,3.2,-1.8,36.0,73.0,32.0,7.0,117.0
2352,Facundo Roncaglia,ar ARG,DF,Osasuna,La Liga,33.0,1987.0,13.7,385.0,561.0,68.6,7451.0,3179.0,160.0,192.0,83.3,161.0,224.0,71.9,60.0,120.0,50.0,1.0,0.5,0.3,0.5,5.0,34.0,5.0,3.0,33.0
2353,Valentin Rongier,fr FRA,MF,Marseille,Ligue 1,25.0,1994.0,21.0,1186.0,1376.0,86.2,17785.0,4388.0,651.0,721.0,90.3,416.0,463.0,89.8,65.0,97.0,67.0,2.0,1.0,1.6,1.0,12.0,105.0,8.0,2.0,108.0
2354,Marten de Roon,nl NED,MF,Atalanta,Serie A,29.0,1991.0,33.6,1865.0,2205.0,84.6,34012.0,11402.0,783.0,873.0,89.7,872.0,964.0,90.5,191.0,286.0,66.8,1.0,0.9,1.8,0.1,19.0,264.0,21.0,2.0,245.0
2355,Jérôme Roussillon,fr FRA,DF,Wolfsburg,Bundesliga,27.0,1993.0,13.7,498.0,670.0,74.3,8293.0,3196.0,228.0,262.0,87.0,222.0,291.0,76.3,37.0,82.0,45.1,2.0,1.7,1.4,0.3,15.0,31.0,11.0,6.0,43.0
2356,Nolan Roux,fr FRA,FW,Nîmes,Ligue 1,32.0,1988.0,7.2,105.0,148.0,70.9,1392.0,217.0,66.0,86.0,76.7,31.0,40.0,77.5,4.0,11.0,36.4,0.0,0.5,0.4,-0.5,3.0,8.0,3.0,1.0,10.0
2357,Nicolò Rovella,it ITA,MF,Genoa,Serie A,18.0,2001.0,13.2,710.0,844.0,84.1,12704.0,3236.0,323.0,349.0,92.6,279.0,315.0,88.6,92.0,142.0,64.8,2.0,1.6,0.8,0.4,16.0,53.0,11.0,4.0,59.0
2358,Amir Rrahmani,xk KVX,DF,Napoli,Serie A,26.0,1994.0,12.2,545.0,600.0,90.8,9969.0,3563.0,222.0,236.0,94.1,255.0,269.0,94.8,56.0,75.0,74.7,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0
2359,Rubén,es ESP,GK,Osasuna,La Liga,36.0,1984.0,2.1,40.0,59.0,67.8,1966.0,1881.0,3.0,3.0,100.0,3.0,3.0,100.0,34.0,53.0,64.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2360,Waldo Rubio,es ESP,"FW,MF",Valladolid,La Liga,24.0,1995.0,4.2,78.0,122.0,63.9,1435.0,500.0,38.0,48.0,79.2,27.0,37.0,73.0,11.0,19.0,57.9,0.0,0.1,0.3,-0.1,1.0,12.0,3.0,0.0,12.0
2361,John Ruddy,eng ENG,GK,Wolves,Premier League,33.0,1986.0,1.0,19.0,24.0,79.2,498.0,342.0,2.0,2.0,100.0,10.0,10.0,100.0,7.0,12.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,Antonio Rüdiger,de GER,DF,Chelsea,Premier League,27.0,1993.0,19.0,1365.0,1534.0,89.0,24963.0,7656.0,515.0,546.0,94.3,735.0,774.0,95.0,101.0,179.0,56.4,0.0,0.4,0.4,-0.4,3.0,98.0,4.0,1.0,71.0
2363,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,Bundesliga,30.0,1990.0,18.6,689.0,961.0,71.7,11010.0,3938.0,370.0,442.0,83.7,242.0,304.0,79.6,61.0,142.0,43.0,3.0,2.3,3.1,0.7,29.0,83.0,21.0,8.0,111.0
