,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
1628,Jordan Lyden,au AUS,"MF,DF",Aston Villa,Premier League,19.0,1996.0,4.0,2.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,Cheikh M'Bengue,sn SEN,DF,Rennes,Ligue 1,27.0,1988.0,23.0,21.0,1896.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,Hicham M'Laab,fr FRA,"FW,MF",Nantes,Ligue 1,25.0,1990.0,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,Paul-Jose M'Poku,cd COD,"FW,MF",Chievo,Serie A,23.0,1992.0,20.0,6.0,764.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,Yann M'Vila,fr FRA,MF,Sunderland,Premier League,25.0,1990.0,37.0,36.0,3186.0,35.4,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.03,0.11,0.14,0.03,0.14
1633,Edwin Maanane,fr FRA,FW,Reims,Ligue 1,20.0,1995.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,Christopher Maboulou,cg CGO,FW,Bastia,Ligue 1,25.0,1990.0,9.0,2.0,243.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37
1635,Massimo Maccarone,it ITA,FW,Empoli,Serie A,35.0,1979.0,37.0,35.0,2745.0,30.5,13.0,5.0,18.0,12.0,1.0,1.0,4.0,0.0,0.43,0.16,0.59,0.39,0.56
1636,Shaun MacDonald,wls WAL,MF,Bournemouth,Premier League,27.0,1988.0,3.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,Zinédine Machach,fr FRA,"MF,FW",Toulouse,Ligue 1,19.0,1996.0,16.0,10.0,853.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.11,0.11,0.21,0.11,0.21
1639,Lévy Madinda,ga GAB,MF,Celta Vigo,La Liga,23.0,1992.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,Christian Maggio,it ITA,DF,Napoli,Serie A,33.0,1982.0,8.0,4.0,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,Francesco Magnanelli,it ITA,MF,Sassuolo,Serie A,30.0,1984.0,34.0,34.0,3060.0,34.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.03,0.03,0.06,0.03,0.06
1642,Riyad Mahrez,dz ALG,MF,Leicester City,Premier League,24.0,1991.0,37.0,36.0,3034.0,33.7,17.0,11.0,28.0,13.0,4.0,6.0,1.0,0.0,0.5,0.33,0.83,0.39,0.71
1643,Raffaele Maiello,it ITA,MF,Empoli,Serie A,24.0,1991.0,12.0,4.0,474.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,Domenico Maietta,it ITA,DF,Bologna,Serie A,32.0,1982.0,19.0,18.0,1559.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,Modibo Maïga,ml MLI,"FW,MF",West Ham,Premier League,27.0,1987.0,3.0,0.0,27.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,3.33,3.33
1646,Mike Maignan,fr FRA,GK,Lille,Ligue 1,20.0,1995.0,4.0,3.0,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,Diego Mainz,es ESP,DF,Granada,La Liga,32.0,1982.0,5.0,4.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,Abdul Majeed Waris,gh GHA,FW,Lorient,Ligue 1,23.0,1991.0,21.0,20.0,1651.0,18.3,11.0,3.0,14.0,9.0,2.0,2.0,1.0,1.0,0.6,0.16,0.76,0.49,0.65
1649,Jean-Victor Makengo,fr FRA,MF,Caen,Ligue 1,17.0,1998.0,10.0,5.0,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,Nikola Maksimović,rs SRB,DF,Torino,Serie A,23.0,1991.0,16.0,16.0,1440.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
1651,Steed Malbranque,fr FRA,"MF,FW",Lyon,Ligue 1,35.0,1980.0,11.0,5.0,403.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22
1652,Malcom,br BRA,"FW,MF",Bordeaux,Ligue 1,18.0,1997.0,12.0,5.0,536.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.17,0.17,0.34,0.17,0.34
1653,Kévin Malcuit,ma MAR,"DF,MF",Saint-Étienne,Ligue 1,24.0,1991.0,9.0,9.0,712.0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.13,0.13,0.0,0.13
1654,Yunus Mallı,tr TUR,MF,Mainz 05,Bundesliga,23.0,1992.0,34.0,33.0,2778.0,30.9,11.0,4.0,15.0,10.0,1.0,1.0,0.0,0.0,0.36,0.13,0.49,0.32,0.45
1655,Wallyson Mallmann,br BRA,"FW,MF",Nice,Ligue 1,21.0,1994.0,17.0,8.0,748.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.24,0.24,0.0,0.24
1656,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,24.0,1991.0,34.0,33.0,2942.0,32.7,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,0.03,0.12,0.15,0.03,0.15
1657,Rey Manaj,al ALB,FW,Inter,Serie A,18.0,1997.0,4.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,26.0,1989.0,27.0,27.0,2385.0,26.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04
1659,Matteo Mancosu,it ITA,FW,Bologna,Serie A,30.0,1984.0,9.0,3.0,329.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
1660,Matteo Mancosu,it ITA,FW,Carpi,Serie A,30.0,1984.0,12.0,7.0,578.0,6.4,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.16,0.0,0.16,0.0,0.0
1661,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,30.0,1985.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,Aïssa Mandi,dz ALG,DF,Reims,Ligue 1,23.0,1991.0,32.0,32.0,2859.0,31.8,5.0,1.0,6.0,5.0,0.0,0.0,3.0,1.0,0.16,0.03,0.19,0.16,0.19
1664,Mario Mandžukić,hr CRO,FW,Juventus,Serie A,29.0,1986.0,27.0,24.0,2040.0,22.7,10.0,4.0,14.0,10.0,0.0,0.0,5.0,0.0,0.44,0.18,0.62,0.44,0.62
1665,Sadio Mané,sn SEN,"MF,FW",Southampton,Premier League,23.0,1992.0,37.0,30.0,2597.0,28.9,11.0,6.0,17.0,11.0,0.0,1.0,5.0,2.0,0.38,0.21,0.59,0.38,0.59
1666,Eliaquim Mangala,fr FRA,DF,Manchester City,Premier League,24.0,1991.0,23.0,23.0,2009.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,Kader Mangane,sn SEN,"DF,MF",Gazélec Ajaccio,Ligue 1,32.0,1983.0,31.0,28.0,2556.0,28.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.04,0.04,0.07,0.04,0.07
1668,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,28.0,1987.0,33.0,31.0,2486.0,27.6,5.0,4.0,9.0,2.0,3.0,4.0,5.0,1.0,0.18,0.14,0.33,0.07,0.22
1669,Alex Manninger,at AUT,GK,Augsburg,Bundesliga,38.0,1977.0,2.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,Vito Mannone,it ITA,GK,Sunderland,Premier League,27.0,1988.0,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,Kostas Manolas,gr GRE,DF,Roma,Serie A,24.0,1991.0,37.0,36.0,3122.0,34.7,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.06,0.06,0.12,0.06,0.12
1672,Javier Manquillo,es ESP,DF,Marseille,Ligue 1,21.0,1994.0,31.0,31.0,2669.0,29.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.03
1673,Manu,es ESP,GK,La Coruña,La Liga,29.0,1986.0,8.0,7.0,683.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,Manucho,ao ANG,FW,Rayo Vallecano,La Liga,32.0,1983.0,28.0,5.0,949.0,10.5,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,0.38,0.09,0.47,0.38,0.47
1675,José Manuel Jurado,es ESP,MF,Watford,Premier League,29.0,1986.0,27.0,27.0,2007.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,Juan Manuel Vargas,pe PER,DF,Betis,La Liga,31.0,1983.0,20.0,20.0,1717.0,19.1,2.0,2.0,4.0,2.0,0.0,0.0,8.0,1.0,0.1,0.1,0.21,0.1,0.21
1677,Florian Marange,fr FRA,"DF,MF",Bastia,Ligue 1,29.0,1986.0,24.0,19.0,1666.0,18.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.05,0.05,0.0,0.05
1678,Marcelo,br BRA,DF,Real Madrid,La Liga,27.0,1988.0,30.0,28.0,2472.0,27.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.07,0.11,0.18,0.07,0.18
1679,Marcelo,br BRA,DF,Hannover 96,Bundesliga,28.0,1987.0,19.0,19.0,1710.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05
1680,Giovanni Marchese,it ITA,DF,Genoa,Serie A,30.0,1984.0,11.0,7.0,664.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,Federico Marchetti,it ITA,GK,Lazio,Serie A,32.0,1983.0,29.0,29.0,2547.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,Claudio Marchisio,it ITA,MF,Juventus,Serie A,29.0,1986.0,23.0,23.0,1927.0,21.4,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.09,0.09,0.0,0.09
1683,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,La Liga,26.0,1989.0,34.0,33.0,2884.0,32.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.03,0.09,0.12,0.03,0.12
1684,Enzo Maresca,it ITA,MF,Palermo,Serie A,35.0,1980.0,15.0,10.0,988.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09
1685,José Mari,es ESP,MF,Levante,La Liga,27.0,1987.0,12.0,10.0,797.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,20.0,1995.0,27.0,27.0,2430.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.07,0.04,0.07
1687,Mariano,br BRA,DF,Sevilla,La Liga,29.0,1986.0,23.0,18.0,1688.0,18.8,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.16,0.16,0.0,0.16
1688,Adrian Mariappa,jm JAM,DF,Crystal Palace,Premier League,28.0,1986.0,3.0,3.0,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,Adrián Marín,es ESP,DF,Villarreal,La Liga,18.0,1997.0,11.0,10.0,926.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,Diego Mariño,es ESP,GK,Levante,La Liga,25.0,1990.0,23.0,23.0,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,Dominic Maroh,si SVN,DF,Köln,Bundesliga,28.0,1987.0,25.0,23.0,2124.0,23.6,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.08,0.04,0.13,0.08,0.13
1693,Javi Márquez,es ESP,MF,Granada,La Liga,29.0,1986.0,19.0,16.0,1311.0,14.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07,0.07,0.0,0.07
1694,Rafael Márquez,mx MEX,DF,Hellas Verona,Serie A,36.0,1979.0,9.0,9.0,757.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,Marquinho,br BRA,MF,Udinese,Serie A,29.0,1986.0,11.0,4.0,451.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,Marquinhos,br BRA,DF,Paris S-G,Ligue 1,21.0,1994.0,29.0,20.0,1925.0,21.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.05,0.05
1697,Luca Marrone,it ITA,MF,Hellas Verona,Serie A,25.0,1990.0,12.0,10.0,872.0,9.7,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.31,0.31,0.0,0.31
1698,Luca Marrone,it ITA,"MF,DF",Carpi,Serie A,25.0,1990.0,9.0,9.0,723.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12
1699,Roger Martí,es ESP,FW,Levante,La Liga,24.0,1991.0,16.0,7.0,650.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,Anthony Martial,fr FRA,"MF,FW",Manchester Utd,Premier League,19.0,1995.0,31.0,29.0,2632.0,29.2,11.0,4.0,15.0,11.0,0.0,0.0,2.0,0.0,0.38,0.14,0.51,0.38,0.51
1701,Anthony Martial,fr FRA,FW,Monaco,Ligue 1,19.0,1995.0,3.0,2.0,203.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44
1702,Johan Martial,fr FRA,DF,Troyes,Ligue 1,24.0,1991.0,8.0,7.0,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,Jonas Martin,fr FRA,MF,Montpellier,Ligue 1,25.0,1990.0,36.0,35.0,3134.0,34.8,4.0,3.0,7.0,2.0,2.0,2.0,5.0,0.0,0.11,0.09,0.2,0.06,0.14
1704,Marvin Martin,fr FRA,MF,Lille,Ligue 1,27.0,1988.0,12.0,4.0,424.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21
1705,Russell Martin,sct SCO,DF,Norwich City,Premier League,29.0,1986.0,30.0,30.0,2698.0,30.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.1,0.0,0.1,0.1,0.1
1706,Cuco Martina,cw CUW,DF,Southampton,Premier League,25.0,1989.0,15.0,11.0,1085.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.08,0.08,0.17,0.08,0.17
1707,Luca Martinelli,it ITA,DF,Empoli,Serie A,26.0,1988.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,Carlos Martínez,es ESP,DF,Real Sociedad,La Liga,29.0,1986.0,10.0,6.0,539.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.33,0.33,0.0,0.33
1709,Iñigo Martínez,es ESP,DF,Real Sociedad,La Liga,24.0,1991.0,30.0,30.0,2700.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.03,0.0,0.03,0.03,0.03
1710,Jackson Martínez,co COL,FW,Atlético Madrid,La Liga,28.0,1986.0,15.0,8.0,657.0,7.3,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.27,0.41,0.68,0.27,0.68
1711,Javi Martínez,es ESP,"DF,MF",Bayern Munich,Bundesliga,26.0,1988.0,16.0,11.0,1107.0,12.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.16,0.08,0.16
1712,Josef Martínez,ve VEN,FW,Torino,Serie A,22.0,1993.0,21.0,10.0,923.0,10.3,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.29,0.1,0.39,0.29,0.39
1713,Pablo Martinez,fr FRA,DF,Gazélec Ajaccio,Ligue 1,26.0,1989.0,28.0,26.0,2204.0,24.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04
1714,Raphael Martinho,br BRA,MF,Carpi,Serie A,27.0,1988.0,11.0,10.0,679.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,Jonathan Martins Pereira,fr FRA,DF,Troyes,Ligue 1,29.0,1986.0,11.0,11.0,899.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,Jonathan Martins Pereira,fr FRA,DF,Guingamp,Ligue 1,29.0,1986.0,16.0,16.0,1382.0,15.4,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.0,0.2
1718,Joris Marveaux,mq MTQ,MF,Montpellier,Ligue 1,32.0,1982.0,9.0,5.0,439.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21
1719,Omar Mascarell,es ESP,MF,Sporting Gijón,La Liga,22.0,1993.0,26.0,20.0,1771.0,19.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05
1720,Javier Mascherano,ar ARG,DF,Barcelona,La Liga,31.0,1984.0,32.0,31.0,2691.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
1721,Andrea Masiello,it ITA,DF,Atalanta,Serie A,29.0,1986.0,29.0,27.0,2398.0,26.6,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04
1722,Adam Masina,ma MAR,DF,Bologna,Serie A,21.0,1994.0,33.0,30.0,2620.0,29.1,2.0,3.0,5.0,2.0,0.0,0.0,8.0,1.0,0.07,0.1,0.17,0.07,0.17
1723,Ryan Mason,eng ENG,MF,Tottenham,Premier League,24.0,1991.0,22.0,8.0,805.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11
1724,Hachim Mastour,ma MAR,FW,Málaga,La Liga,17.0,1998.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,Juan Mata,es ESP,MF,Manchester Utd,Premier League,27.0,1988.0,38.0,34.0,2889.0,32.1,6.0,5.0,11.0,5.0,1.0,1.0,5.0,1.0,0.19,0.16,0.34,0.16,0.31
1726,Tim Matavž,si SVN,FW,Genoa,Serie A,26.0,1989.0,7.0,5.0,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,Tim Matavž,si SVN,FW,Augsburg,Bundesliga,26.0,1989.0,11.0,3.0,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,Simão Mate Junior,mz MOZ,"MF,DF",Levante,La Liga,27.0,1988.0,30.0,26.0,2175.0,24.2,1.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,0.04,0.0,0.04,0.04,0.04
1729,Christian Mathenia,de GER,GK,Darmstadt 98,Bundesliga,23.0,1992.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,William Matheus,br BRA,DF,Toulouse,Ligue 1,25.0,1990.0,14.0,14.0,1245.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07
1731,Jérémy Mathieu,fr FRA,DF,Barcelona,La Liga,31.0,1983.0,21.0,12.0,1264.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14
1732,Lionel Mathis,fr FRA,MF,Guingamp,Ligue 1,33.0,1981.0,20.0,17.0,1383.0,15.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.07,0.07,0.0,0.07
1733,Nemanja Matić,rs SRB,MF,Chelsea,Premier League,26.0,1988.0,33.0,28.0,2415.0,26.8,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,0.07,0.07,0.15,0.07,0.15
1734,Joël Matip,cm CMR,DF,Schalke 04,Bundesliga,23.0,1991.0,34.0,34.0,3060.0,34.0,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,0.09,0.09,0.18,0.09,0.18
1735,Marvin Matip,cm CMR,DF,Ingolstadt 04,Bundesliga,29.0,1985.0,33.0,32.0,2925.0,32.5,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.06,0.03,0.09,0.06,0.09
1736,Jose Matos,es ESP,MF,Sevilla,La Liga,20.0,1995.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,Ryder Matos,br BRA,FW,Udinese,Serie A,22.0,1993.0,11.0,4.0,414.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22
1738,Ryder Matos,br BRA,"FW,MF",Carpi,Serie A,22.0,1993.0,15.0,14.0,1197.0,13.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15
1739,Alessandro Matri,it ITA,"FW,MF",Lazio,Serie A,30.0,1984.0,19.0,7.0,816.0,9.1,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.44,0.11,0.55,0.44,0.55
1740,Adam Matthews,wls WAL,"DF,MF",Sunderland,Premier League,23.0,1992.0,1.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,Federico Mattiello,it ITA,DF,Chievo,Serie A,20.0,1995.0,1.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1743,Blaise Matuidi,fr FRA,MF,Paris S-G,Ligue 1,28.0,1987.0,31.0,23.0,2060.0,22.9,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,0.17,0.26,0.44,0.17,0.44
1744,Matuzalém,br BRA,MF,Hellas Verona,Serie A,35.0,1980.0,7.0,2.0,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,Robin Maulun,fr FRA,MF,Bordeaux,Ligue 1,18.0,1996.0,1.0,0.0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,Neal Maupay,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,18.0,1996.0,15.0,5.0,525.0,5.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.17,0.34,0.51,0.17,0.51
1747,José Mauri,it ITA,MF,Milan,Serie A,19.0,1996.0,5.0,3.0,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,Stefano Mauri,it ITA,"MF,FW",Lazio,Serie A,35.0,1980.0,12.0,6.0,505.0,5.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.36,0.18,0.36
1749,Nicolas Maurice-Belay,fr FRA,"MF,FW",Bordeaux,Ligue 1,30.0,1985.0,18.0,15.0,1282.0,14.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.07,0.14,0.21,0.07,0.21
1750,Maurício,br BRA,DF,Lazio,Serie A,26.0,1988.0,24.0,19.0,1923.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
1751,Clément Maury,fr FRA,GK,Gazélec Ajaccio,Ligue 1,29.0,1985.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,Chris Mavinga,cd COD,DF,Troyes,Ligue 1,24.0,1991.0,20.0,19.0,1584.0,17.6,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.06,0.06,0.0,0.06
1753,Mërgim Mavraj,al ALB,DF,Köln,Bundesliga,29.0,1986.0,12.0,11.0,991.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,Rio Mavuba,fr FRA,MF,Lille,Ligue 1,31.0,1984.0,35.0,31.0,2807.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,Philipp Max,de GER,DF,Augsburg,Bundesliga,21.0,1993.0,26.0,23.0,2106.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,Alexandru Maxim,ro ROU,MF,Stuttgart,Bundesliga,25.0,1990.0,25.0,9.0,1059.0,11.8,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.08,0.42,0.51,0.08,0.51
1757,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Schalke 04,Bundesliga,26.0,1989.0,28.0,21.0,1864.0,20.7,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,0.29,0.1,0.39,0.29,0.39
