,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
130,Kwadwo Asamoah,gh GHA,DF,Juventus,Serie A,28.0,1988.0,17.4,4.0,0.0,0.0,13.0,30.0,1.0,31.0,18.0,21.0,0.0,0.0,0.0,100.0,11.0,8.0,57.9
131,Takuma Asano,jp JPN,"FW,MF",Stuttgart,Bundesliga,22.0,1994.0,8.0,1.0,0.0,0.0,11.0,8.0,13.0,11.0,3.0,5.0,0.0,0.0,0.0,32.0,6.0,31.0,16.2
132,Santiago Ascacíbar,ar ARG,MF,Stuttgart,Bundesliga,20.0,1997.0,26.5,11.0,1.0,1.0,34.0,58.0,0.0,7.0,47.0,65.0,1.0,0.0,0.0,161.0,27.0,36.0,42.9
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,28.0,1989.0,23.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,32.0,7.0,1.0,87.5
134,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,21.0,1996.0,20.5,2.0,0.0,0.0,9.0,27.0,3.0,106.0,9.0,17.0,0.0,0.0,0.0,77.0,3.0,3.0,50.0
135,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,29.0,1987.0,32.6,9.0,0.0,0.0,23.0,62.0,11.0,62.0,23.0,22.0,1.0,0.0,0.0,137.0,15.0,40.0,27.3
136,Benoît Assou-Ekotto,cm CMR,DF,Metz,Ligue 1,33.0,1984.0,11.7,2.0,2.0,1.0,11.0,9.0,1.0,21.0,46.0,9.0,0.0,0.0,0.0,86.0,3.0,8.0,27.3
137,Simon Asta,de GER,MF,Augsburg,Bundesliga,16.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
138,Davide Astori,it ITA,DF,Fiorentina,Serie A,30.0,1987.0,25.0,5.0,0.0,0.0,22.0,22.0,1.0,18.0,51.0,31.0,0.0,1.0,0.0,188.0,50.0,24.0,67.6
139,Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,Premier League,25.0,1992.0,19.8,1.0,0.0,0.0,10.0,26.0,6.0,57.0,13.0,16.0,0.0,0.0,0.0,107.0,13.0,68.0,16.0
140,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,28.0,1989.0,11.7,0.0,0.0,0.0,1.0,8.0,10.0,16.0,3.0,4.0,0.0,0.0,0.0,29.0,8.0,28.0,22.2
141,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,Bundesliga,28.0,1989.0,15.7,1.0,1.0,1.0,17.0,8.0,14.0,23.0,3.0,5.0,1.0,0.0,0.0,16.0,24.0,31.0,43.6
142,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,Bundesliga,20.0,1997.0,14.1,1.0,0.0,0.0,21.0,43.0,13.0,12.0,4.0,11.0,2.0,0.0,0.0,29.0,17.0,51.0,25.0
143,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,Bundesliga,23.0,1994.0,28.1,3.0,0.0,0.0,29.0,14.0,4.0,117.0,39.0,34.0,0.0,0.0,0.0,90.0,42.0,44.0,48.8
144,Yann Aurel Bisseck,de GER,"DF,MF",Köln,Bundesliga,16.0,2000.0,1.7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,5.0,2.0,71.4
145,Serge Aurier,ci CIV,DF,Tottenham,Premier League,24.0,1992.0,15.9,2.0,2.0,1.0,21.0,16.0,2.0,68.0,31.0,27.0,0.0,1.0,0.0,89.0,48.0,29.0,62.3
146,Charlie Austin,eng ENG,FW,Southampton,Premier League,28.0,1989.0,11.5,2.0,0.0,0.0,16.0,16.0,14.0,2.0,1.0,5.0,0.0,0.0,0.0,29.0,38.0,71.0,34.9
147,Danilo Avelar,br BRA,DF,Amiens,Ligue 1,28.0,1989.0,19.2,2.0,0.0,0.0,23.0,19.0,1.0,64.0,37.0,33.0,1.0,0.0,0.0,106.0,48.0,25.0,65.8
148,Felipe Avenatti,uy URU,FW,Bologna,Serie A,24.0,1993.0,5.2,1.0,0.0,0.0,7.0,3.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,18.0,28.0,29.0,49.1
149,Durel Avounou,cg CGO,"DF,MF",Caen,Ligue 1,19.0,1997.0,7.2,1.0,0.0,0.0,7.0,5.0,2.0,21.0,10.0,11.0,0.0,0.0,0.0,42.0,5.0,8.0,38.5
150,Chidozie Awaziem,ng NGA,DF,Nantes,Ligue 1,20.0,1997.0,16.8,2.0,1.0,0.0,22.0,12.0,0.0,2.0,16.0,30.0,0.0,0.0,0.0,102.0,31.0,28.0,52.5
151,André Ayew,gh GHA,"MF,FW",West Ham,Premier League,27.0,1989.0,9.9,2.0,0.0,0.0,6.0,17.0,3.0,8.0,4.0,14.0,0.0,0.0,0.0,52.0,17.0,50.0,25.4
152,André Ayew,gh GHA,"MF,FW",Swansea City,Premier League,27.0,1989.0,10.6,3.0,0.0,0.0,18.0,19.0,3.0,8.0,5.0,10.0,1.0,0.0,0.0,41.0,28.0,48.0,36.8
153,Jordan Ayew,gh GHA,"FW,MF",Swansea City,Premier League,25.0,1991.0,31.7,2.0,1.0,0.0,63.0,87.0,8.0,45.0,24.0,60.0,0.0,0.0,0.0,141.0,50.0,120.0,29.4
154,Karim Azamoum,fr FRA,MF,Troyes,Ligue 1,27.0,1990.0,25.0,5.0,1.0,0.0,58.0,17.0,0.0,64.0,26.0,57.0,0.0,1.0,0.0,133.0,71.0,59.0,54.6
156,César Azpilicueta,es ESP,DF,Chelsea,Premier League,27.0,1989.0,37.0,1.0,0.0,0.0,25.0,13.0,1.0,80.0,54.0,59.0,0.0,0.0,1.0,207.0,80.0,53.0,60.2
157,Ludovic Baal,gf GUF,DF,Rennes,Ligue 1,31.0,1986.0,12.9,0.0,0.0,0.0,11.0,15.0,1.0,23.0,15.0,27.0,0.0,0.0,0.0,104.0,28.0,14.0,66.7
158,Khouma Babacar,sn SEN,FW,Fiorentina,Serie A,24.0,1993.0,5.0,1.0,0.0,0.0,9.0,12.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,18.0,6.0,11.0,35.3
159,Khouma Babacar,sn SEN,FW,Sassuolo,Serie A,24.0,1993.0,8.3,0.0,0.0,0.0,18.0,16.0,5.0,2.0,3.0,6.0,0.0,0.0,0.0,22.0,13.0,31.0,29.5
160,Carlos Bacca,co COL,FW,Villarreal,La Liga,30.0,1986.0,27.7,9.0,0.0,0.0,22.0,20.0,40.0,11.0,8.0,2.0,0.0,0.0,0.0,54.0,23.0,38.0,37.7
161,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,28.0,1989.0,26.1,9.0,2.0,1.0,49.0,26.0,1.0,14.0,71.0,41.0,0.0,0.0,0.0,198.0,24.0,31.0,43.6
162,Holger Badstuber,de GER,"DF,MF",Stuttgart,Bundesliga,28.0,1989.0,24.1,2.0,0.0,0.0,22.0,17.0,0.0,2.0,41.0,32.0,0.0,0.0,0.0,119.0,58.0,30.0,65.9
163,Dylan Bahamboula,cg CGO,"FW,MF",Dijon,Ligue 1,22.0,1995.0,0.3,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0
164,Farès Bahlouli,fr FRA,"MF,FW",Lille,Ligue 1,22.0,1995.0,3.4,2.0,0.0,0.0,12.0,10.0,3.0,35.0,1.0,8.0,0.0,0.0,0.0,15.0,1.0,3.0,25.0
165,Stéphane Bahoken,cm CMR,FW,Strasbourg,Ligue 1,25.0,1992.0,18.5,5.0,0.0,0.0,46.0,20.0,21.0,42.0,9.0,11.0,0.0,1.0,0.0,48.0,28.0,54.0,34.1
166,Daniel Baier,de GER,MF,Augsburg,Bundesliga,33.0,1984.0,28.2,6.0,0.0,0.0,45.0,57.0,0.0,29.0,57.0,62.0,0.0,0.0,0.0,213.0,29.0,38.0,43.3
167,Leon Bailey,jm JAM,"FW,DF",Leverkusen,Bundesliga,19.0,1997.0,24.6,2.0,0.0,0.0,26.0,31.0,5.0,196.0,15.0,12.0,0.0,0.0,0.0,131.0,23.0,26.0,46.9
168,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,23.0,1994.0,11.1,2.0,0.0,0.0,10.0,9.0,0.0,0.0,25.0,10.0,0.0,0.0,1.0,58.0,17.0,8.0,68.0
169,Leighton Baines,eng ENG,DF,Everton,Premier League,32.0,1984.0,21.2,1.0,0.0,0.0,7.0,17.0,1.0,75.0,25.0,13.0,0.0,0.0,0.0,87.0,14.0,20.0,41.2
170,Riad Bajić,ba BIH,"FW,MF",Udinese,Serie A,23.0,1994.0,0.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,40.0
171,Marvin Bakalorz,de GER,MF,Hannover 96,Bundesliga,27.0,1989.0,22.8,4.0,0.0,0.0,33.0,53.0,3.0,11.0,20.0,25.0,0.0,0.0,0.0,91.0,32.0,27.0,54.2
172,Cédric Bakambu,cd COD,FW,Villarreal,La Liga,26.0,1991.0,14.0,5.0,0.0,0.0,40.0,19.0,11.0,12.0,3.0,7.0,0.0,0.0,0.0,38.0,17.0,41.0,29.3
173,Tiemoué Bakayoko,fr FRA,MF,Chelsea,Premier League,22.0,1994.0,23.6,4.0,2.0,1.0,50.0,24.0,2.0,5.0,37.0,41.0,0.0,0.0,0.0,169.0,40.0,34.0,54.1
174,Zakaria Bakkali,be BEL,"FW,MF",La Coruña,La Liga,21.0,1996.0,10.1,5.0,0.0,0.0,14.0,20.0,4.0,36.0,4.0,10.0,0.0,0.0,0.0,46.0,4.0,11.0,26.7
175,Ridle Baku,de GER,MF,Mainz 05,Bundesliga,19.0,1998.0,2.6,1.0,0.0,0.0,5.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,16.0,2.0,5.0,28.6
176,Keita Baldé,sn SEN,"FW,MF",Monaco,Ligue 1,22.0,1995.0,16.4,3.0,1.0,1.0,23.0,27.0,14.0,39.0,6.0,8.0,0.0,0.0,0.0,72.0,15.0,28.0,34.9
177,Sam Baldock,eng ENG,FW,Brighton,Premier League,28.0,1989.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
178,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,28.0,1989.0,20.0,5.0,0.0,0.0,25.0,16.0,13.0,55.0,12.0,13.0,2.0,0.0,0.0,37.0,33.0,29.0,53.2
179,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,29.0,1988.0,17.2,1.0,0.0,0.0,21.0,16.0,0.0,50.0,17.0,24.0,0.0,0.0,0.0,91.0,15.0,13.0,53.6
180,Andrija Balić,hr CRO,MF,Udinese,Serie A,19.0,1997.0,12.0,2.0,0.0,0.0,15.0,10.0,1.0,38.0,16.0,9.0,0.0,0.0,0.0,105.0,8.0,8.0,50.0
182,Iván Balliu,al ALB,DF,Metz,Ligue 1,25.0,1992.0,21.7,6.0,0.0,0.0,23.0,35.0,2.0,51.0,27.0,22.0,0.0,0.0,0.0,112.0,25.0,23.0,52.1
183,Fodé Ballo-Touré,sn SEN,DF,Lille,Ligue 1,20.0,1997.0,22.8,5.0,1.0,0.0,29.0,19.0,7.0,44.0,28.0,36.0,0.0,2.0,1.0,132.0,26.0,30.0,46.4
184,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,37.0,1980.0,9.6,3.0,0.0,0.0,9.0,16.0,0.0,18.0,8.0,9.0,0.0,0.0,0.0,78.0,0.0,2.0,0.0
185,Leon Balogun,ng NGA,DF,Mainz 05,Bundesliga,29.0,1988.0,13.0,5.0,1.0,1.0,23.0,4.0,0.0,2.0,32.0,32.0,0.0,2.0,0.0,52.0,43.0,28.0,60.6
186,Mario Balotelli,it ITA,FW,Nice,Ligue 1,26.0,1990.0,25.2,10.0,1.0,0.0,60.0,72.0,23.0,17.0,8.0,4.0,1.0,0.0,0.0,42.0,31.0,27.0,53.4
187,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,27.0,1990.0,17.0,2.0,0.0,0.0,21.0,18.0,2.0,35.0,11.0,22.0,0.0,1.0,0.0,81.0,17.0,13.0,56.7
188,Jonathan Bamba,fr FRA,FW,Saint-Étienne,Ligue 1,21.0,1996.0,28.6,1.0,0.0,0.0,30.0,48.0,20.0,107.0,19.0,21.0,2.0,0.0,0.0,160.0,24.0,44.0,35.3
189,Yacine Bammou,ma MAR,"MF,FW",Nantes,Ligue 1,25.0,1991.0,8.1,2.0,1.0,1.0,19.0,8.0,5.0,17.0,6.0,11.0,0.0,0.0,0.0,52.0,10.0,20.0,33.3
190,Éver Banega,ar ARG,MF,Sevilla,La Liga,29.0,1988.0,26.7,9.0,1.0,0.0,42.0,51.0,2.0,145.0,12.0,53.0,0.0,0.0,0.0,244.0,10.0,13.0,43.5
191,Mattia Bani,it ITA,DF,Chievo,Serie A,23.0,1993.0,14.6,5.0,1.0,0.0,19.0,12.0,1.0,5.0,27.0,20.0,0.0,0.0,0.0,65.0,39.0,25.0,60.9
192,Beni Baningime,cd COD,MF,Everton,Premier League,18.0,1998.0,2.2,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,33.3
193,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,24.0,1992.0,29.7,4.0,0.0,0.0,48.0,49.0,14.0,34.0,23.0,34.0,0.0,0.0,0.0,128.0,46.0,60.0,43.4
194,Sekou Baradji,fr FRA,MF,Amiens,Ligue 1,33.0,1984.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
195,Antonín Barák,cz CZE,MF,Udinese,Serie A,22.0,1994.0,30.1,5.0,0.0,0.0,47.0,24.0,0.0,34.0,18.0,38.0,0.0,0.0,0.0,172.0,30.0,29.0,50.8
196,Andrea Barberis,it ITA,MF,Crotone,Serie A,23.0,1993.0,33.7,1.0,0.0,0.0,30.0,21.0,1.0,88.0,58.0,44.0,0.0,0.0,0.0,199.0,40.0,51.0,44.0
197,Mariano Barbosa,ar ARG,GK,Villarreal,La Liga,33.0,1984.0,12.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,100.0
198,Enis Bardhi,mk MKD,MF,Levante,La Liga,22.0,1995.0,17.6,8.0,0.0,0.0,39.0,25.0,3.0,55.0,16.0,26.0,0.0,0.0,0.0,93.0,4.0,15.0,21.1
199,Phil Bardsley,sct SCO,DF,Burnley,Premier League,32.0,1985.0,12.5,5.0,0.0,0.0,22.0,19.0,0.0,19.0,22.0,16.0,0.0,1.0,0.0,61.0,26.0,27.0,49.1
200,Nicolò Barella,it ITA,MF,Cagliari,Serie A,20.0,1997.0,32.8,14.0,2.0,1.0,78.0,64.0,1.0,107.0,45.0,69.0,0.0,1.0,0.0,244.0,30.0,20.0,60.0
201,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,28.0,1989.0,20.7,5.0,0.0,0.0,42.0,27.0,0.0,4.0,47.0,45.0,0.0,0.0,0.0,139.0,39.0,35.0,52.7
202,Ross Barkley,eng ENG,MF,Chelsea,Premier League,23.0,1993.0,1.4,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,50.0
203,Aymen Barkok,ma MAR,"FW,MF",Eint Frankfurt,Bundesliga,19.0,1998.0,3.5,1.0,0.0,0.0,6.0,2.0,3.0,4.0,2.0,11.0,0.0,0.0,0.0,21.0,4.0,9.0,30.8
204,Ashley Barnes,eng ENG,FW,Burnley,Premier League,27.0,1989.0,24.1,10.0,0.0,0.0,53.0,71.0,26.0,16.0,2.0,14.0,0.0,0.0,0.0,87.0,81.0,218.0,27.1
205,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,19.0,1997.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
206,Antonio Barragán,es ESP,DF,Betis,La Liga,30.0,1987.0,26.4,7.0,0.0,0.0,51.0,19.0,4.0,92.0,24.0,42.0,0.0,1.0,0.0,131.0,44.0,19.0,69.8
208,Antonio Barreca,it ITA,DF,Torino,Serie A,22.0,1995.0,5.2,0.0,1.0,0.0,4.0,2.0,2.0,12.0,5.0,8.0,0.0,1.0,0.0,27.0,7.0,2.0,77.8
209,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,33.0,1984.0,21.8,5.0,2.0,1.0,29.0,24.0,0.0,35.0,21.0,42.0,0.0,1.0,0.0,118.0,31.0,41.0,43.1
210,Barri,es ESP,"MF,FW",Getafe,La Liga,21.0,1995.0,1.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,40.0
211,Musa Barrow,gm GAM,FW,Atalanta,Serie A,18.0,1998.0,4.9,0.0,0.0,0.0,3.0,3.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0,10.0,6.0,10.0,37.5
212,Gareth Barry,eng ENG,MF,West Brom,Premier League,36.0,1981.0,21.4,4.0,0.0,0.0,28.0,29.0,1.0,28.0,14.0,19.0,0.0,0.0,0.0,148.0,32.0,36.0,47.1
213,Fin Bartels,de GER,FW,Werder Bremen,Bundesliga,30.0,1987.0,12.5,0.0,0.0,0.0,10.0,15.0,5.0,13.0,7.0,9.0,0.0,0.0,0.0,32.0,8.0,12.0,40.0
214,Kyle Bartley,eng ENG,DF,Swansea City,Premier League,26.0,1991.0,2.6,2.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,14.0,3.0,82.4
215,Marc Bartra,es ESP,DF,Betis,La Liga,26.0,1991.0,15.8,6.0,0.0,0.0,20.0,16.0,0.0,2.0,32.0,28.0,0.0,0.0,0.0,113.0,51.0,23.0,68.9
216,Marc Bartra,es ESP,DF,Dortmund,Bundesliga,26.0,1991.0,9.0,1.0,0.0,0.0,10.0,9.0,1.0,7.0,28.0,19.0,0.0,0.0,0.0,41.0,36.0,18.0,66.7
217,Andrea Barzagli,it ITA,DF,Juventus,Serie A,36.0,1981.0,16.1,2.0,0.0,0.0,10.0,10.0,0.0,3.0,17.0,15.0,0.0,0.0,1.0,88.0,22.0,16.0,57.9
218,Daniele Baselli,it ITA,MF,Torino,Serie A,25.0,1992.0,28.0,13.0,2.0,1.0,53.0,52.0,3.0,27.0,57.0,33.0,0.0,0.0,0.0,199.0,33.0,29.0,53.2
219,Nicolas Basin,fr FRA,DF,Metz,Ligue 1,19.0,1998.0,3.5,1.0,0.0,0.0,2.0,3.0,0.0,8.0,8.0,7.0,0.0,0.0,0.0,19.0,6.0,3.0,66.7
220,Dušan Basta,rs SRB,DF,Lazio,Serie A,32.0,1984.0,8.6,0.0,0.0,0.0,5.0,4.0,3.0,29.0,13.0,7.0,0.0,0.0,0.0,49.0,3.0,9.0,25.0
221,Gil Bastião Dias,pt POR,"FW,MF",Fiorentina,Serie A,20.0,1996.0,13.2,1.0,0.0,0.0,24.0,15.0,4.0,17.0,19.0,31.0,0.0,0.0,0.0,76.0,9.0,18.0,33.3
222,Gil Bastião Dias,pt POR,MF,Monaco,Ligue 1,20.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
223,Samuel Bastien,cd COD,MF,Chievo,Serie A,20.0,1996.0,15.1,3.0,2.0,1.0,17.0,15.0,3.0,12.0,18.0,13.0,0.0,0.0,0.0,74.0,15.0,28.0,34.9
224,Borja Bastón,es ESP,FW,Málaga,La Liga,24.0,1992.0,10.9,2.0,0.0,0.0,16.0,7.0,9.0,5.0,3.0,7.0,1.0,0.0,0.0,20.0,26.0,38.0,40.6
225,Alessandro Bastoni,it ITA,DF,Atalanta,Serie A,18.0,1999.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
226,Bastos,ao ANG,DF,Lazio,Serie A,26.0,1991.0,15.6,4.0,0.0,0.0,13.0,4.0,0.0,0.0,24.0,24.0,0.0,2.0,0.0,102.0,20.0,18.0,52.6
227,Michy Batshuayi,be BEL,FW,Chelsea,Premier League,23.0,1993.0,4.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,1.0,4.0,0.0,0.0,1.0,9.0,7.0,14.0,33.3
228,Michy Batshuayi,be BEL,FW,Dortmund,Bundesliga,23.0,1993.0,9.3,2.0,0.0,0.0,17.0,3.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,16.0,20.0,44.4
229,Moritz Bauer,at AUT,"DF,MF",Stoke City,Premier League,25.0,1992.0,14.5,4.0,0.0,0.0,19.0,20.0,1.0,39.0,12.0,17.0,0.0,0.0,0.0,54.0,18.0,22.0,45.0
230,Robert Bauer,de GER,"DF,FW",Werder Bremen,Bundesliga,22.0,1995.0,10.6,4.0,0.0,0.0,13.0,11.0,0.0,16.0,21.0,25.0,0.0,0.0,0.0,54.0,9.0,13.0,40.9
231,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,27.0,1990.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,8.0,1.0,88.9
232,Timo Baumgartl,de GER,DF,Stuttgart,Bundesliga,21.0,1996.0,29.0,4.0,0.0,0.0,40.0,28.0,1.0,8.0,34.0,71.0,0.0,1.0,0.0,109.0,73.0,44.0,62.4
234,Julian Baumgartlinger,at AUT,"MF,DF",Leverkusen,Bundesliga,29.0,1988.0,15.5,3.0,0.0,0.0,18.0,26.0,0.0,2.0,18.0,37.0,1.0,0.0,0.0,100.0,14.0,16.0,46.7
235,Jon Bautista,es ESP,"FW,MF",Real Sociedad,La Liga,22.0,1995.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,9.0,43.8
236,Paul Baysse,fr FRA,DF,Málaga,La Liga,29.0,1988.0,13.8,1.0,0.0,0.0,20.0,7.0,3.0,0.0,20.0,16.0,0.0,0.0,0.0,56.0,34.0,22.0,60.7
237,Paul Baysse,fr FRA,DF,Bordeaux,Ligue 1,29.0,1988.0,6.3,0.0,1.0,0.0,7.0,1.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,42.0,24.0,13.0,64.9
238,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,Bundesliga,20.0,1996.0,1.3,1.0,0.0,0.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,42.9
239,Hervé Bazile,ht HAI,"MF,FW",Caen,Ligue 1,27.0,1990.0,9.7,1.0,0.0,0.0,15.0,15.0,5.0,107.0,15.0,15.0,0.0,0.0,0.0,53.0,4.0,10.0,28.6
240,Riechedly Bazoer,nl NED,MF,Wolfsburg,Bundesliga,20.0,1996.0,6.6,2.0,0.0,0.0,11.0,13.0,2.0,3.0,8.0,7.0,1.0,0.0,0.0,21.0,2.0,9.0,18.2
241,Enrico Bearzotti,it ITA,"DF,FW",Hellas Verona,Serie A,20.0,1996.0,4.6,0.0,0.0,0.0,2.0,2.0,0.0,14.0,4.0,2.0,0.0,1.0,0.0,17.0,2.0,5.0,28.6
242,Claudio Beauvue,gp GLP,FW,Leganés,La Liga,29.0,1988.0,18.6,4.0,0.0,0.0,30.0,27.0,17.0,11.0,2.0,3.0,0.0,0.0,0.0,31.0,67.0,108.0,38.3
243,Bebé,cv CPV,"MF,FW",Eibar,La Liga,27.0,1990.0,4.1,0.0,0.0,0.0,8.0,4.0,3.0,47.0,3.0,7.0,0.0,0.0,0.0,19.0,2.0,2.0,50.0
244,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,Bundesliga,23.0,1994.0,23.8,3.0,0.0,0.0,20.0,43.0,7.0,55.0,24.0,29.0,0.0,0.0,0.0,125.0,60.0,60.0,50.0
245,Andreas Beck,de GER,DF,Stuttgart,Bundesliga,30.0,1987.0,21.4,5.0,0.0,0.0,34.0,47.0,1.0,69.0,19.0,29.0,0.0,0.0,0.0,80.0,47.0,43.0,52.2
246,Henri Bedimo,cm CMR,"DF,FW",Marseille,Ligue 1,33.0,1984.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
247,Jan Bednarek,pl POL,DF,Southampton,Premier League,21.0,1996.0,4.7,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,28.0,7.0,17.0,29.2
248,Asmir Begović,ba BIH,GK,Bournemouth,Premier League,30.0,1987.0,38.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,23.0,8.0,2.0,80.0
249,Valon Behrami,ch SUI,MF,Udinese,Serie A,32.0,1985.0,15.5,5.0,0.0,0.0,46.0,23.0,0.0,1.0,22.0,46.0,0.0,0.0,0.0,108.0,15.0,7.0,68.2
250,Vid Belec,si SVN,GK,Benevento,Serie A,27.0,1990.0,12.4,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,1.0,80.0
251,Vid Belec,si SVN,GK,Sampdoria,Serie A,27.0,1990.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
252,Ishak Belfodil,dz ALG,FW,Werder Bremen,Bundesliga,25.0,1992.0,15.0,1.0,0.0,0.0,64.0,14.0,21.0,23.0,1.0,6.0,0.0,0.0,0.0,34.0,73.0,66.0,52.5
253,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,25.0,1991.0,24.2,8.0,0.0,0.0,45.0,19.0,1.0,1.0,46.0,25.0,0.0,0.0,1.0,107.0,83.0,47.0,63.8
254,Karim Bellarabi,de GER,"MF,FW",Leverkusen,Bundesliga,27.0,1990.0,12.7,2.0,0.0,0.0,19.0,21.0,3.0,56.0,13.0,17.0,0.0,0.0,0.0,58.0,2.0,6.0,25.0
255,Héctor Bellerín,es ESP,DF,Arsenal,Premier League,22.0,1995.0,33.9,5.0,0.0,0.0,36.0,7.0,4.0,64.0,23.0,43.0,0.0,2.0,0.0,175.0,35.0,57.0,38.0
256,François Bellugou,fr FRA,MF,Troyes,Ligue 1,30.0,1987.0,24.2,6.0,1.0,0.0,31.0,12.0,0.0,4.0,28.0,33.0,0.0,0.0,0.0,149.0,49.0,52.0,48.5
257,Andrea Belotti,it ITA,FW,Torino,Serie A,23.0,1993.0,29.8,2.0,0.0,0.0,60.0,95.0,19.0,9.0,6.0,23.0,1.0,0.0,0.0,82.0,80.0,105.0,43.2
258,Chaouki Ben Saada,tn TUN,"FW,MF",Troyes,Ligue 1,33.0,1984.0,3.8,3.0,0.0,0.0,10.0,3.0,0.0,15.0,2.0,8.0,0.0,0.0,0.0,21.0,2.0,4.0,33.3
260,Wissam Ben Yedder,fr FRA,FW,Sevilla,La Liga,26.0,1990.0,18.9,2.0,1.0,1.0,17.0,20.0,21.0,8.0,5.0,8.0,0.0,0.0,0.0,60.0,15.0,58.0,20.5
