,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1370,Filip Kostić,rs SRB,"FW,MF",Hamburger SV,Bundesliga,24.0,1992.0,27.1,48.0,38.0,16.0,21.0,11.0,20.0,41.0,48.8,21.0,42.0,1.0,41.0,10.0,58.0,12.0,0.0
1371,Christian Kouakou,ci CIV,"MF,FW",Caen,Ligue 1,26.0,1991.0,9.4,24.0,13.0,14.0,8.0,2.0,5.0,19.0,26.3,14.0,16.0,1.0,15.0,8.0,32.0,6.0,1.0
1372,Rominigue Kouamé,ml MLI,"DF,MF",Lille,Ligue 1,20.0,1996.0,2.2,5.0,2.0,2.0,2.0,1.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,5.0,10.0,0.0,0.0
1373,Tomáš Koubek,cz CZE,GK,Rennes,Ligue 1,24.0,1992.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,22.0,3.0
1374,Kalidou Koulibaly,sn SEN,DF,Napoli,Serie A,26.0,1991.0,34.1,54.0,42.0,31.0,19.0,4.0,20.0,40.0,50.0,20.0,36.0,16.0,20.0,40.0,94.0,119.0,3.0
1375,Jules Koundé,fr FRA,DF,Bordeaux,Ligue 1,18.0,1998.0,17.7,26.0,19.0,19.0,7.0,0.0,13.0,17.0,76.5,4.0,14.0,11.0,3.0,14.0,40.0,97.0,0.0
1376,Cheikhou Kouyaté,sn SEN,MF,West Ham,Premier League,27.0,1989.0,31.1,71.0,49.0,43.0,26.0,2.0,23.0,62.0,37.1,39.0,31.0,11.0,20.0,32.0,103.0,56.0,1.0
1378,Mateo Kovačić,hr CRO,MF,Real Madrid,La Liga,23.0,1994.0,11.0,37.0,27.0,19.0,18.0,0.0,8.0,27.0,29.6,19.0,9.0,4.0,5.0,5.0,42.0,5.0,0.0
1379,Maksym Koval,ua UKR,GK,La Coruña,La Liga,24.0,1992.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1380,Dawid Kownacki,pl POL,FW,Sampdoria,Serie A,20.0,1997.0,9.1,8.0,7.0,1.0,4.0,3.0,3.0,11.0,27.3,8.0,7.0,0.0,7.0,1.0,9.0,5.0,0.0
1381,Vincent Koziello,fr FRA,MF,Nice,Ligue 1,21.0,1995.0,9.0,16.0,8.0,9.0,5.0,2.0,5.0,16.0,31.3,11.0,8.0,3.0,5.0,19.0,35.0,7.0,1.0
1382,Vincent Koziello,fr FRA,MF,Köln,Bundesliga,21.0,1995.0,8.8,28.0,21.0,6.0,21.0,1.0,10.0,21.0,47.6,11.0,9.0,0.0,9.0,10.0,38.0,5.0,1.0
1383,Thomas Kraft,de GER,GK,Hertha BSC,Bundesliga,29.0,1988.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1384,Emil Krafth,se SWE,DF,Bologna,Serie A,22.0,1994.0,10.5,23.0,16.0,14.0,8.0,1.0,10.0,19.0,52.6,9.0,12.0,4.0,8.0,16.0,39.0,39.0,1.0
1385,Oliver Kragl,de GER,MF,Crotone,Serie A,27.0,1990.0,1.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0
1386,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,Bundesliga,26.0,1991.0,24.8,8.0,6.0,4.0,3.0,1.0,3.0,8.0,37.5,5.0,15.0,0.0,15.0,6.0,14.0,7.0,0.0
1387,Christoph Kramer,de GER,MF,M'Gladbach,Bundesliga,26.0,1991.0,23.9,89.0,70.0,43.0,34.0,12.0,39.0,76.0,51.3,37.0,29.0,4.0,25.0,43.0,132.0,37.0,1.0
1388,Ladislav Krejčí,cz CZE,"MF,FW",Bologna,Serie A,25.0,1992.0,4.4,7.0,5.0,1.0,3.0,3.0,1.0,5.0,20.0,4.0,3.0,0.0,3.0,2.0,9.0,3.0,0.0
1389,Rene Krhin,si SVN,MF,Nantes,Ligue 1,27.0,1990.0,14.6,18.0,12.0,7.0,11.0,0.0,3.0,17.0,17.6,14.0,11.0,2.0,9.0,16.0,34.0,39.0,0.0
1390,Bojan Krkić,es ESP,MF,Stoke City,Premier League,26.0,1990.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1391,Bojan Krkić,es ESP,"FW,MF",Alavés,La Liga,26.0,1990.0,4.9,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,5.0,0.0,5.0,3.0,5.0,0.0,0.0
1392,Michael Krohn-Dehli,dk DEN,MF,La Coruña,La Liga,34.0,1983.0,8.1,12.0,9.0,6.0,5.0,1.0,4.0,17.0,23.5,13.0,2.0,0.0,2.0,13.0,25.0,7.0,0.0
1393,Michael Krohn-Dehli,dk DEN,"MF,FW",Sevilla,La Liga,34.0,1983.0,6.0,13.0,7.0,4.0,5.0,4.0,6.0,11.0,54.5,5.0,5.0,0.0,5.0,4.0,17.0,7.0,0.0
1394,Toni Kroos,de GER,MF,Real Madrid,La Liga,27.0,1990.0,25.1,55.0,35.0,19.0,29.0,7.0,22.0,59.0,37.3,37.0,20.0,2.0,18.0,16.0,71.0,10.0,1.0
1395,Max Kruse,de GER,FW,Werder Bremen,Bundesliga,29.0,1988.0,27.3,17.0,12.0,3.0,10.0,4.0,5.0,22.0,22.7,17.0,9.0,0.0,9.0,11.0,28.0,4.0,1.0
1396,Grzegorz Krychowiak,pl POL,MF,West Brom,Premier League,27.0,1990.0,18.2,39.0,24.0,18.0,17.0,4.0,12.0,49.0,24.5,37.0,23.0,5.0,18.0,45.0,84.0,23.0,0.0
1397,Lukas Kübler,de GER,"DF,MF",Freiburg,Bundesliga,24.0,1992.0,12.8,31.0,19.0,16.0,15.0,0.0,13.0,23.0,56.5,10.0,15.0,6.0,9.0,18.0,49.0,41.0,0.0
1398,Jasmin Kurtić,si SVN,"MF,FW",SPAL,Serie A,28.0,1989.0,16.0,28.0,18.0,13.0,11.0,4.0,5.0,21.0,23.8,16.0,13.0,1.0,12.0,17.0,45.0,25.0,0.0
1399,Jasmin Kurtić,si SVN,MF,Atalanta,Serie A,28.0,1989.0,7.4,12.0,7.0,6.0,3.0,3.0,3.0,7.0,42.9,4.0,7.0,0.0,7.0,5.0,17.0,4.0,0.0
1400,Layvin Kurzawa,fr FRA,DF,Paris S-G,Ligue 1,24.0,1992.0,18.9,44.0,32.0,20.0,15.0,9.0,15.0,39.0,38.5,24.0,16.0,3.0,13.0,35.0,79.0,41.0,2.0
1401,Filip Kusić,rs SRB,"DF,MF",Köln,Bundesliga,21.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1402,Zdravko Kuzmanović,rs SRB,MF,Málaga,La Liga,29.0,1987.0,5.3,4.0,4.0,1.0,3.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,0.0,4.0,8.0,9.0,0.0
1404,Han Kwang-song,kp PRK,FW,Cagliari,Serie A,18.0,1998.0,3.1,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0
1405,Enock Kwateng,fr FRA,DF,Nantes,Ligue 1,20.0,1997.0,1.0,8.0,6.0,6.0,2.0,0.0,7.0,11.0,63.6,4.0,2.0,0.0,2.0,1.0,9.0,7.0,0.0
1406,Alberto de la Bella,es ESP,DF,Real Sociedad,La Liga,31.0,1985.0,17.0,36.0,22.0,25.0,10.0,1.0,16.0,28.0,57.1,12.0,19.0,5.0,14.0,21.0,57.0,54.0,0.0
1407,Rajiv van La Parra,nl NED,"FW,MF",Huddersfield,Premier League,26.0,1991.0,23.7,41.0,29.0,18.0,15.0,8.0,12.0,41.0,29.3,29.0,27.0,1.0,26.0,21.0,62.0,8.0,1.0
1408,Brighton Labeau,mq MTQ,FW,Amiens,Ligue 1,21.0,1996.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,Gaëtan Laborde,fr FRA,FW,Bordeaux,Ligue 1,23.0,1994.0,10.6,9.0,7.0,1.0,6.0,2.0,2.0,7.0,28.6,5.0,8.0,2.0,6.0,1.0,10.0,7.0,1.0
1410,Alexandre Lacazette,fr FRA,FW,Arsenal,Premier League,26.0,1991.0,24.5,24.0,17.0,6.0,11.0,7.0,4.0,27.0,14.8,23.0,19.0,3.0,16.0,7.0,31.0,5.0,0.0
1411,Mehdi Lacen,dz ALG,MF,Málaga,La Liga,33.0,1984.0,11.7,35.0,19.0,18.0,17.0,0.0,14.0,38.0,36.8,24.0,13.0,1.0,12.0,15.0,50.0,11.0,0.0
1412,Mehdi Lacen,dz ALG,MF,Getafe,La Liga,33.0,1984.0,0.7,3.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
1413,Léo Lacroix,ch SUI,DF,Saint-Étienne,Ligue 1,25.0,1992.0,8.6,13.0,8.0,8.0,5.0,0.0,5.0,9.0,55.6,4.0,6.0,3.0,3.0,11.0,24.0,54.0,1.0
1414,Freddie Ladapo,eng ENG,FW,Crystal Palace,Premier League,24.0,1993.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,Alban Lafont,fr FRA,GK,Toulouse,Ligue 1,18.0,1999.0,38.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,2.0,3.0,20.0,5.0
1416,Víctor Laguardia,es ESP,DF,Alavés,La Liga,27.0,1989.0,17.0,20.0,15.0,13.0,5.0,2.0,11.0,19.0,57.9,8.0,23.0,14.0,9.0,29.0,49.0,109.0,0.0
1417,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,Bundesliga,20.0,1997.0,14.9,57.0,39.0,31.0,22.0,4.0,28.0,57.0,49.1,29.0,37.0,2.0,35.0,11.0,68.0,32.0,0.0
1418,Kenny Lala,fr FRA,DF,Strasbourg,Ligue 1,25.0,1991.0,30.3,87.0,47.0,53.0,28.0,6.0,21.0,47.0,44.7,26.0,18.0,10.0,8.0,42.0,129.0,70.0,2.0
1419,Adam Lallana,eng ENG,"MF,FW",Liverpool,Premier League,29.0,1988.0,3.4,3.0,1.0,3.0,0.0,0.0,2.0,10.0,20.0,8.0,3.0,0.0,3.0,1.0,4.0,1.0,0.0
1420,Eugenio Lamanna,it ITA,GK,Genoa,Serie A,27.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1421,Érik Lamela,ar ARG,"FW,MF",Tottenham,Premier League,25.0,1992.0,9.4,23.0,13.0,9.0,7.0,7.0,3.0,20.0,15.0,17.0,11.0,1.0,10.0,7.0,30.0,5.0,0.0
1422,Ádám Lang,hu HUN,DF,Dijon,Ligue 1,24.0,1993.0,2.6,3.0,1.0,3.0,0.0,0.0,3.0,5.0,60.0,2.0,2.0,1.0,1.0,3.0,6.0,12.0,0.0
1423,Sebastian Langkamp,de GER,DF,Hertha BSC,Bundesliga,29.0,1988.0,10.6,15.0,12.0,9.0,6.0,0.0,11.0,18.0,61.1,7.0,7.0,4.0,3.0,21.0,36.0,58.0,1.0
1424,Sebastian Langkamp,de GER,DF,Werder Bremen,Bundesliga,29.0,1988.0,4.6,7.0,3.0,4.0,3.0,0.0,4.0,4.0,100.0,0.0,7.0,5.0,2.0,8.0,15.0,18.0,0.0
1425,Manuel Lanzini,ar ARG,"MF,FW",West Ham,Premier League,24.0,1993.0,22.7,20.0,11.0,6.0,11.0,3.0,2.0,34.0,5.9,32.0,7.0,1.0,6.0,30.0,50.0,5.0,2.0
1426,Gianluca Lapadula,pe PER,FW,Genoa,Serie A,27.0,1990.0,16.6,8.0,5.0,4.0,4.0,0.0,1.0,11.0,9.1,10.0,7.0,1.0,6.0,3.0,11.0,8.0,0.0
1427,Aymeric Laporte,es ESP,DF,Manchester City,Premier League,23.0,1994.0,9.0,8.0,7.0,6.0,2.0,0.0,3.0,8.0,37.5,5.0,2.0,1.0,1.0,11.0,19.0,27.0,0.0
1428,Aymeric Laporte,es ESP,DF,Athletic Club,La Liga,23.0,1994.0,19.0,38.0,23.0,27.0,11.0,0.0,14.0,25.0,56.0,11.0,19.0,13.0,6.0,27.0,65.0,94.0,1.0
1430,Danilo Larangeira,br BRA,DF,Udinese,Serie A,33.0,1984.0,30.8,35.0,21.0,26.0,8.0,1.0,16.0,29.0,55.2,13.0,50.0,38.0,12.0,50.0,85.0,161.0,2.0
1431,Kevin Lasagna,it ITA,FW,Udinese,Serie A,24.0,1992.0,23.7,10.0,7.0,0.0,8.0,2.0,2.0,7.0,28.6,5.0,27.0,4.0,23.0,8.0,18.0,18.0,0.0
1432,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,Premier League,23.0,1993.0,32.5,31.0,19.0,19.0,11.0,1.0,12.0,19.0,63.2,7.0,33.0,24.0,9.0,28.0,59.0,232.0,1.0
1433,Paul Lasne,fr FRA,MF,Montpellier,Ligue 1,28.0,1989.0,34.0,68.0,45.0,27.0,39.0,2.0,12.0,54.0,22.2,42.0,20.0,1.0,19.0,57.0,125.0,26.0,0.0
1434,Borja Lasso,es ESP,MF,Sevilla,La Liga,23.0,1994.0,0.6,4.0,1.0,2.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0
1435,Toni Lato,es ESP,"DF,MF",Valencia,La Liga,19.0,1997.0,8.9,30.0,16.0,22.0,6.0,2.0,16.0,27.0,59.3,11.0,9.0,3.0,6.0,9.0,39.0,23.0,0.0
1436,Danny Latza,de GER,MF,Mainz 05,Bundesliga,27.0,1989.0,26.1,67.0,48.0,28.0,33.0,6.0,33.0,73.0,45.2,40.0,43.0,8.0,35.0,26.0,93.0,47.0,1.0
1437,Vincent Laurini,fr FRA,DF,Fiorentina,Serie A,28.0,1989.0,17.9,34.0,23.0,21.0,9.0,4.0,12.0,22.0,54.5,10.0,20.0,5.0,15.0,11.0,45.0,72.0,1.0
1438,Wesley Lautoa,nc NCL,"DF,MF",Dijon,Ligue 1,29.0,1987.0,6.9,17.0,13.0,11.0,6.0,0.0,6.0,12.0,50.0,6.0,10.0,4.0,6.0,19.0,36.0,24.0,1.0
1439,Diego Laxalt,uy URU,DF,Genoa,Serie A,24.0,1993.0,31.2,54.0,43.0,31.0,17.0,6.0,22.0,59.0,37.3,37.0,38.0,3.0,35.0,25.0,79.0,55.0,1.0
1440,Miguel Layún,mx MEX,DF,Sevilla,La Liga,29.0,1988.0,13.2,28.0,19.0,14.0,12.0,2.0,17.0,36.0,47.2,19.0,18.0,4.0,14.0,15.0,43.0,44.0,1.0
1441,Achraf Lazaar,ma MAR,"MF,DF",Benevento,Serie A,25.0,1992.0,5.3,12.0,8.0,9.0,2.0,1.0,5.0,11.0,45.5,6.0,5.0,1.0,4.0,6.0,18.0,10.0,0.0
1442,Valentino Lazaro,at AUT,"MF,FW",Hertha BSC,Bundesliga,21.0,1996.0,20.7,33.0,28.0,11.0,12.0,10.0,15.0,31.0,48.4,16.0,35.0,2.0,33.0,15.0,48.0,32.0,0.0
1443,Darko Lazović,rs SRB,"DF,MF",Genoa,Serie A,26.0,1990.0,13.8,19.0,12.0,16.0,2.0,1.0,9.0,18.0,50.0,9.0,8.0,0.0,8.0,13.0,32.0,12.0,0.0
1444,Manuel Lazzari,it ITA,DF,SPAL,Serie A,23.0,1993.0,34.6,61.0,47.0,33.0,21.0,7.0,27.0,62.0,43.5,35.0,32.0,7.0,25.0,31.0,92.0,73.0,2.0
1445,Mickaël Le Bihan,fr FRA,"FW,MF",Nice,Ligue 1,27.0,1990.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1446,Maxime Le Marchand,fr FRA,DF,Nice,Ligue 1,27.0,1989.0,28.2,48.0,36.0,28.0,18.0,2.0,20.0,41.0,48.8,21.0,36.0,13.0,23.0,65.0,113.0,105.0,4.0
1447,James Lea Siliki,cm CMR,MF,Rennes,Ligue 1,21.0,1996.0,20.2,31.0,21.0,9.0,19.0,3.0,6.0,41.0,14.6,35.0,21.0,1.0,20.0,18.0,49.0,14.0,1.0
1448,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,Bundesliga,26.0,1991.0,20.6,35.0,30.0,16.0,15.0,4.0,20.0,35.0,57.1,15.0,26.0,3.0,23.0,19.0,54.0,32.0,1.0
1449,Benjamin Lecomte,fr FRA,GK,Montpellier,Ligue 1,26.0,1991.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,14.0,1.0
1450,Pierre Lees-Melou,fr FRA,"MF,FW",Nice,Ligue 1,24.0,1993.0,32.1,78.0,47.0,29.0,39.0,10.0,27.0,76.0,35.5,49.0,52.0,11.0,41.0,34.0,112.0,38.0,2.0
1451,Matthias Lehmann,de GER,MF,Köln,Bundesliga,34.0,1983.0,16.8,33.0,23.0,14.0,18.0,1.0,17.0,29.0,58.6,12.0,15.0,7.0,8.0,26.0,59.0,24.0,1.0
1452,Lucas Leiva,br BRA,MF,Lazio,Serie A,30.0,1987.0,32.0,107.0,80.0,43.0,59.0,5.0,29.0,100.0,29.0,71.0,33.0,7.0,26.0,70.0,177.0,59.0,0.0
1453,Florian Lejeune,fr FRA,DF,Newcastle Utd,Premier League,26.0,1991.0,23.4,34.0,20.0,26.0,8.0,0.0,14.0,30.0,46.7,16.0,21.0,15.0,6.0,46.0,80.0,154.0,0.0
1454,Iñigo Lekue,es ESP,"DF,FW",Athletic Club,La Liga,24.0,1993.0,23.5,71.0,42.0,37.0,26.0,8.0,34.0,53.0,64.2,19.0,29.0,3.0,26.0,16.0,87.0,46.0,1.0
1456,Thomas Lemar,fr FRA,"MF,FW",Monaco,Ligue 1,21.0,1995.0,26.4,33.0,17.0,9.0,19.0,5.0,10.0,41.0,24.4,31.0,22.0,1.0,21.0,18.0,51.0,16.0,1.0
1457,Mario Lemina,ga GAB,MF,Southampton,Premier League,23.0,1993.0,19.1,55.0,40.0,21.0,29.0,5.0,12.0,30.0,40.0,18.0,18.0,6.0,12.0,36.0,91.0,36.0,4.0
1458,Mauricio Lemos,uy URU,DF,Sassuolo,Serie A,21.0,1995.0,7.8,11.0,9.0,8.0,3.0,0.0,7.0,14.0,50.0,7.0,10.0,5.0,5.0,9.0,20.0,33.0,1.0
1459,Mauricio Lemos,uy URU,"DF,MF",Las Palmas,La Liga,21.0,1995.0,14.0,22.0,10.0,17.0,5.0,0.0,15.0,27.0,55.6,12.0,16.0,13.0,3.0,25.0,47.0,51.0,1.0
1460,Dylan Lempereur,fr FRA,DF,Metz,Ligue 1,18.0,1998.0,1.6,5.0,3.0,3.0,1.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0
1461,Clément Lenglet,fr FRA,DF,Sevilla,La Liga,22.0,1995.0,33.3,67.0,50.0,32.0,35.0,0.0,21.0,38.0,55.3,17.0,44.0,27.0,17.0,35.0,102.0,157.0,1.0
1462,Aaron Lennon,eng ENG,MF,Burnley,Premier League,30.0,1987.0,12.4,20.0,14.0,5.0,14.0,1.0,2.0,20.0,10.0,18.0,20.0,5.0,15.0,8.0,28.0,18.0,0.0
1463,Aaron Lennon,eng ENG,"FW,MF",Everton,Premier League,30.0,1987.0,8.8,17.0,10.0,10.0,5.0,2.0,5.0,21.0,23.8,16.0,13.0,1.0,12.0,11.0,28.0,9.0,0.0
1464,Bernd Leno,de GER,GK,Leverkusen,Bundesliga,25.0,1992.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0
1465,Pedro León,es ESP,"FW,MF",Eibar,La Liga,30.0,1986.0,10.3,9.0,4.0,0.0,2.0,7.0,0.0,4.0,0.0,4.0,18.0,2.0,16.0,9.0,18.0,5.0,0.0
1466,Sergio León,es ESP,FW,Betis,La Liga,28.0,1989.0,22.0,13.0,7.0,3.0,6.0,4.0,3.0,11.0,27.3,8.0,12.0,1.0,11.0,6.0,19.0,5.0,0.0
1467,Lukas Lerager,dk DEN,MF,Bordeaux,Ligue 1,24.0,1993.0,36.5,107.0,74.0,33.0,61.0,13.0,33.0,107.0,30.8,74.0,44.0,8.0,36.0,67.0,174.0,66.0,1.0
1468,Mehdi Léris,dz ALG,"MF,FW",Chievo,Serie A,19.0,1998.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1469,Jefferson Lerma,co COL,MF,Levante,La Liga,22.0,1994.0,23.7,51.0,35.0,26.0,23.0,2.0,17.0,45.0,37.8,28.0,25.0,10.0,15.0,49.0,100.0,43.0,0.0
1470,Maxime Lestienne,be BEL,MF,Málaga,La Liga,25.0,1992.0,7.4,8.0,5.0,5.0,0.0,3.0,3.0,15.0,20.0,12.0,7.0,1.0,6.0,6.0,14.0,6.0,0.0
1471,Alexandre Letellier,fr FRA,GK,Angers,Ligue 1,26.0,1990.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1472,Gaetano Letizia,it ITA,DF,Benevento,Serie A,27.0,1990.0,23.8,36.0,26.0,21.0,14.0,1.0,19.0,49.0,38.8,30.0,24.0,3.0,21.0,33.0,69.0,47.0,3.0
1473,Timo Letschert,nl NED,DF,Sassuolo,Serie A,24.0,1993.0,4.6,13.0,8.0,10.0,3.0,0.0,5.0,8.0,62.5,3.0,9.0,3.0,6.0,7.0,20.0,23.0,0.0
1474,Robert Lewandowski,pl POL,FW,Bayern Munich,Bundesliga,28.0,1988.0,24.1,5.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,6.0,0.0,6.0,5.0,10.0,10.0,0.0
1475,Igor Lewczuk,pl POL,DF,Bordeaux,Ligue 1,32.0,1985.0,4.9,9.0,7.0,5.0,3.0,1.0,3.0,6.0,50.0,3.0,2.0,2.0,0.0,7.0,16.0,11.0,0.0
1476,Stephan Lichtsteiner,ch SUI,DF,Juventus,Serie A,33.0,1984.0,18.9,31.0,27.0,16.0,10.0,5.0,9.0,17.0,52.9,8.0,11.0,2.0,9.0,15.0,46.0,38.0,1.0
1477,Dimitri Liénard,fr FRA,"MF,FW",Strasbourg,Ligue 1,29.0,1988.0,28.9,77.0,51.0,37.0,32.0,8.0,30.0,84.0,35.7,54.0,35.0,2.0,33.0,52.0,129.0,41.0,1.0
1478,Philipp Lienhart,at AUT,DF,Freiburg,Bundesliga,21.0,1996.0,9.6,16.0,14.0,12.0,4.0,0.0,6.0,17.0,35.3,11.0,14.0,9.0,5.0,11.0,27.0,60.0,0.0
1479,Lucas Lima,br BRA,"DF,FW",Nantes,Ligue 1,25.0,1991.0,29.5,73.0,46.0,40.0,27.0,6.0,31.0,68.0,45.6,37.0,42.0,6.0,36.0,38.0,111.0,85.0,0.0
1480,Victor Lindelöf,se SWE,DF,Manchester Utd,Premier League,23.0,1994.0,14.3,17.0,11.0,10.0,6.0,1.0,9.0,14.0,64.3,5.0,15.0,11.0,4.0,13.0,30.0,67.0,1.0
1482,Karol Linetty,pl POL,MF,Sampdoria,Serie A,22.0,1995.0,23.8,66.0,49.0,25.0,31.0,10.0,17.0,77.0,22.1,60.0,40.0,2.0,38.0,18.0,84.0,13.0,0.0
1483,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,Premier League,24.0,1992.0,20.2,30.0,21.0,10.0,13.0,7.0,5.0,27.0,18.5,22.0,18.0,3.0,15.0,9.0,39.0,13.0,0.0
1484,Pol Lirola,es ESP,"DF,FW",Sassuolo,Serie A,19.0,1997.0,22.5,34.0,21.0,26.0,6.0,2.0,20.0,35.0,57.1,15.0,11.0,4.0,7.0,28.0,62.0,88.0,1.0
1485,Jake Livermore,eng ENG,MF,West Brom,Premier League,27.0,1989.0,29.7,72.0,41.0,27.0,35.0,10.0,24.0,64.0,37.5,40.0,44.0,9.0,35.0,26.0,98.0,36.0,2.0
1486,Raúl Lizoain,es ESP,GK,Las Palmas,La Liga,26.0,1991.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0
1487,Adem Ljajić,rs SRB,"MF,FW",Torino,Serie A,25.0,1991.0,24.1,12.0,9.0,4.0,6.0,2.0,5.0,13.0,38.5,8.0,11.0,1.0,10.0,9.0,21.0,13.0,0.0
1488,Diego Llorente,es ESP,DF,Real Sociedad,La Liga,23.0,1993.0,25.8,30.0,22.0,16.0,13.0,1.0,18.0,29.0,62.1,11.0,41.0,18.0,23.0,43.0,73.0,96.0,0.0
1489,Fernando Llorente,es ESP,"FW,MF",Tottenham,Premier League,32.0,1985.0,2.6,6.0,3.0,1.0,2.0,3.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
1490,Marcos Llorente,es ESP,MF,Real Madrid,La Liga,22.0,1995.0,6.1,15.0,8.0,7.0,8.0,0.0,6.0,11.0,54.5,5.0,7.0,0.0,7.0,5.0,20.0,8.0,0.0
1491,Hugo Lloris,fr FRA,GK,Tottenham,Premier League,30.0,1986.0,36.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,2.0,3.0,34.0,8.0
1492,Giovani Lo Celso,ar ARG,MF,Paris S-G,Ligue 1,21.0,1996.0,19.7,77.0,58.0,26.0,36.0,15.0,26.0,74.0,35.1,48.0,30.0,5.0,25.0,19.0,96.0,12.0,1.0
1493,Simone Lo Faso,it ITA,FW,Fiorentina,Serie A,19.0,1998.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1494,Stanislav Lobotka,sk SVK,MF,Celta Vigo,La Liga,22.0,1994.0,34.0,64.0,45.0,24.0,35.0,5.0,23.0,65.0,35.4,42.0,25.0,9.0,16.0,39.0,103.0,22.0,0.0
1495,Jürgen Locadia,nl NED,"FW,MF",Brighton,Premier League,23.0,1993.0,2.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
1496,Manuel Locatelli,it ITA,MF,Milan,Serie A,19.0,1998.0,7.6,16.0,13.0,6.0,9.0,1.0,4.0,18.0,22.2,14.0,10.0,2.0,8.0,9.0,25.0,13.0,0.0
1497,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,Premier League,21.0,1996.0,20.8,21.0,15.0,7.0,13.0,1.0,7.0,30.0,23.3,23.0,19.0,2.0,17.0,22.0,43.0,31.0,0.0
1498,Enzo Loiodice,fr FRA,MF,Dijon,Ligue 1,16.0,2000.0,1.9,9.0,5.0,4.0,5.0,0.0,4.0,7.0,57.1,3.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0
