,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - PK,Standard - PKatt
692,Nill De Pauw,COD,MF,Guingamp,fr Ligue 1,25.0,1990.0,4.1,0.0,,4.0,,,0.99,,0.0,,0.0,0.0
693,Daniele De Rossi,ITA,"MF,DF",Roma,it Serie A,32.0,1983.0,21.2,1.0,,2.0,,,0.09,,0.5,,0.0,0.0
694,Morgan De Sanctis,ITA,GK,Roma,it Serie A,38.0,1977.0,4.0,0.0,,0.0,,,0.0,,,,0.0,0.0
695,Mattia De Sciglio,ITA,DF,Milan,it Serie A,22.0,1992.0,20.4,0.0,,2.0,,,0.1,,0.0,,0.0,0.0
696,Lorenzo De Silvestri,ITA,"MF,DF",Sampdoria,it Serie A,27.0,1988.0,15.5,1.0,,5.0,,,0.32,,0.2,,0.0,0.0
697,Lucas Deaux,FRA,"MF,DF",Nantes,fr Ligue 1,26.0,1988.0,13.2,0.0,,1.0,,,0.08,,0.0,,0.0,0.0
698,Mathieu Debuchy,FRA,DF,Arsenal,eng Premier League,30.0,1985.0,1.6,0.0,,0.0,,,0.0,,,,0.0,0.0
699,Mathieu Debuchy,FRA,DF,Bordeaux,fr Ligue 1,30.0,1985.0,8.7,0.0,,2.0,,,0.23,,0.0,,0.0,0.0
700,Troy Deeney,GBR,"FW,MF",Watford,eng Premier League,27.0,1988.0,36.6,13.0,,31.0,,,0.85,,0.23,,6.0,7.0
702,Jermain Defoe,GBR,FW,Sunderland,eng Premier League,32.0,1982.0,28.3,15.0,,39.0,,,1.38,,0.36,,1.0,1.0
703,Grégoire Defrel,MTQ,FW,Sassuolo,it Serie A,24.0,1991.0,22.8,7.0,,15.0,,,0.66,,0.47,,0.0,0.0
704,Romain Del Castillo,FRA,"FW,MF",Lyon,fr Ligue 1,19.0,1996.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
705,Damien Delaney,IRL,DF,Crystal Palace,eng Premier League,34.0,1981.0,32.0,2.0,,7.0,,,0.22,,0.29,,0.0,0.0
706,Jonathan Delaplace,FRA,MF,Caen,fr Ligue 1,29.0,1986.0,17.3,0.0,,5.0,,,0.29,,0.0,,0.0,0.0
707,Fabio Della Giovanna,ITA,DF,Inter,it Serie A,18.0,1997.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
708,Andy Delort,DZA,FW,Caen,fr Ligue 1,23.0,1991.0,34.9,12.0,,62.0,,,1.78,,0.13,,4.0,5.0
709,Fabian Delph,GBR,MF,Manchester City,eng Premier League,25.0,1989.0,8.4,2.0,,5.0,,,0.6,,0.4,,0.0,0.0
710,Mana Dembélé,MLI,FW,Guingamp,fr Ligue 1,26.0,1988.0,4.8,0.0,,3.0,,,0.62,,0.0,,0.0,0.0
711,Mousa Dembélé,BEL,MF,Tottenham,eng Premier League,28.0,1987.0,25.2,3.0,,9.0,,,0.36,,0.33,,0.0,0.0
712,Ousmane Dembélé,FRA,"MF,FW",Rennes,fr Ligue 1,18.0,1997.0,21.1,12.0,,28.0,,,1.33,,0.39,,1.0,1.0
713,Martín Demichelis,ARG,DF,Manchester City,eng Premier League,34.0,1980.0,11.3,0.0,,0.0,,,0.0,,,,0.0,0.0
714,Johannes van den Bergh,DEU,MF,Hertha BSC,de Bundesliga,28.0,1986.0,2.6,0.0,,1.0,,,0.38,,0.0,,0.0,0.0
715,Germán Denis,ARG,FW,Atalanta,it Serie A,33.0,1981.0,10.8,4.0,,10.0,,,0.92,,0.3,,1.0,2.0
716,Memphis Depay,NLD,MF,Manchester Utd,eng Premier League,21.0,1994.0,16.5,2.0,,17.0,,,1.03,,0.12,,0.0,0.0
717,Mathieu Deplagne,FRA,DF,Montpellier,fr Ligue 1,23.0,1991.0,20.0,0.0,,2.0,,,0.1,,0.0,,0.0,0.0
718,Rafael van der Vaart,NLD,MF,Betis,es La Liga,32.0,1983.0,2.0,0.0,6.0,1.0,16.7,3.0,0.5,0.0,0.0,,0.0,0.0
719,Gregory van der Wiel,NLD,DF,Paris S-G,fr Ligue 1,27.0,1988.0,15.3,2.0,,5.0,,,0.33,,0.4,,0.0,0.0
720,Mattia Destro,ITA,FW,Bologna,it Serie A,24.0,1991.0,23.7,8.0,,27.0,,,1.14,,0.22,,2.0,3.0
721,Gerard Deulofeu,ESP,"MF,FW",Everton,eng Premier League,21.0,1994.0,15.4,2.0,,6.0,,,0.39,,0.33,,0.0,0.0
722,Antoine Devaux,FRA,MF,Reims,fr Ligue 1,30.0,1985.0,31.2,1.0,,8.0,,,0.26,,0.13,,0.0,0.0
723,Deyverson,BRA,FW,Levante,es La Liga,24.0,1991.0,24.0,9.0,69.0,30.0,43.5,2.87,1.25,0.13,0.3,,0.0,0.0
724,Jean Deza,PER,"MF,FW",Montpellier,fr Ligue 1,22.0,1993.0,2.1,0.0,,1.0,,,0.47,,0.0,,0.0,0.0
725,Antonio Di Gaudio,ITA,"MF,FW",Carpi,it Serie A,25.0,1989.0,16.7,3.0,,10.0,,,0.6,,0.3,,0.0,0.0
726,Lorenzo Di Livio,ITA,MF,Roma,it Serie A,18.0,1997.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
728,Ángel Di María,ARG,"FW,MF",Paris S-G,fr Ligue 1,27.0,1988.0,23.6,10.0,,26.0,,,1.1,,0.38,,0.0,0.0
729,Antonio Di Natale,ITA,FW,Udinese,it Serie A,37.0,1977.0,12.8,2.0,,13.0,,,1.02,,0.08,,1.0,1.0
730,Franco Di Santo,ARG,FW,Schalke 04,de Bundesliga,26.0,1989.0,14.5,2.0,,7.0,,,0.48,,0.29,,0.0,0.0
731,Issiar Dia,SEN,FW,Gazélec Ajaccio,fr Ligue 1,28.0,1987.0,4.0,0.0,,3.0,,,0.75,,0.0,,0.0,0.0
732,Cheick Diabaté,MLI,FW,Bordeaux,fr Ligue 1,27.0,1988.0,16.0,10.0,,18.0,,,1.13,,0.5,,1.0,1.0
733,Abou Diaby,FRA,MF,Marseille,fr Ligue 1,29.0,1986.0,1.5,0.0,,0.0,,,0.0,,,,0.0,0.0
734,Fallou Diagne,SEN,DF,Rennes,fr Ligue 1,25.0,1989.0,20.6,5.0,,6.0,,,0.29,,0.5,,2.0,2.0
735,Modibo Diakité,FRA,DF,Frosinone,it Serie A,28.0,1987.0,18.0,1.0,,3.0,,,0.17,,0.33,,0.0,0.0
736,Modibo Diakité,FRA,DF,Sampdoria,it Serie A,28.0,1987.0,7.2,0.0,,1.0,,,0.14,,0.0,,0.0,0.0
737,Abdoulaye Diallo,SEN,GK,Rennes,fr Ligue 1,23.0,1992.0,7.0,0.0,,0.0,,,0.0,,,,0.0,0.0
738,Mustapha Diallo,SEN,MF,Guingamp,fr Ligue 1,29.0,1986.0,21.3,1.0,,9.0,,,0.42,,0.11,,0.0,0.0
739,Sadio Diallo,GIN,"MF,FW",Bastia,fr Ligue 1,24.0,1990.0,7.9,2.0,,6.0,,,0.76,,0.33,,0.0,0.0
740,Alessandro Diamanti,ITA,"FW,MF",Watford,eng Premier League,32.0,1983.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
741,Alessandro Diamanti,ITA,"FW,MF",Atalanta,it Serie A,32.0,1983.0,9.5,1.0,,5.0,,,0.53,,0.2,,0.0,0.0
742,Lassana Diarra,FRA,MF,Marseille,fr Ligue 1,30.0,1985.0,23.2,1.0,,2.0,,,0.09,,0.5,,0.0,0.0
743,Amadou Diawara,GIN,MF,Bologna,it Serie A,18.0,1997.0,30.3,0.0,,1.0,,,0.03,,0.0,,0.0,0.0
744,Júnior Díaz,CRI,DF,Darmstadt 98,de Bundesliga,31.0,1983.0,9.6,0.0,,0.0,,,0.0,,,,0.0,0.0
745,Marcelo Díaz,CHL,MF,Celta Vigo,es La Liga,28.0,1986.0,10.9,0.0,12.0,1.0,8.3,1.1,0.09,0.0,0.0,,0.0,0.0
746,Marcelo Díaz,CHL,MF,Hamburger SV,de Bundesliga,28.0,1986.0,5.2,0.0,,4.0,,,0.77,,0.0,,0.0,0.0
747,Néstor Díaz,ESP,GK,Celta Vigo,es La Liga,23.0,1992.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
748,Daniel Didavi,DEU,"MF,FW",Stuttgart,de Bundesliga,25.0,1990.0,26.9,13.0,,42.0,,,1.56,,0.26,,2.0,2.0
749,Étienne Didot,FRA,MF,Toulouse,fr Ligue 1,32.0,1983.0,18.2,0.0,,3.0,,,0.16,,0.0,,0.0,0.0
750,Serey Die,CIV,MF,Stuttgart,de Bundesliga,30.0,1984.0,20.2,1.0,,2.0,,,0.1,,0.5,,0.0,0.0
751,Diego,BRA,"MF,FW",Reims,fr Ligue 1,27.0,1988.0,16.1,3.0,,9.0,,,0.56,,0.22,,1.0,1.0
752,Dennis Diekmeier,DEU,DF,Hamburger SV,de Bundesliga,25.0,1989.0,16.1,0.0,,1.0,,,0.06,,0.0,,0.0,0.0
754,Eric Dier,GBR,MF,Tottenham,eng Premier League,21.0,1994.0,36.3,3.0,,7.0,,,0.19,,0.43,,0.0,0.0
755,Charles Diers,FRA,MF,Angers,fr Ligue 1,34.0,1981.0,5.4,1.0,,2.0,,,0.37,,0.5,,0.0,0.0
756,Tim Dierßen,DEU,MF,Hannover 96,de Bundesliga,19.0,1996.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
757,Didier Digard,FRA,MF,Betis,es La Liga,29.0,1986.0,3.3,0.0,2.0,1.0,50.0,0.6,0.3,0.0,0.0,,0.0,0.0
758,Lucas Digne,FRA,DF,Roma,it Serie A,22.0,1993.0,31.7,3.0,,7.0,,,0.22,,0.43,,0.0,0.0
759,Ismaël Diomandé,CIV,MF,Caen,fr Ligue 1,22.0,1992.0,4.5,0.0,,6.0,,,1.33,,0.0,,0.0,0.0
760,Ismaël Diomandé,CIV,MF,Saint-Étienne,fr Ligue 1,22.0,1992.0,3.4,0.0,,2.0,,,0.59,,0.0,,0.0,0.0
761,Federico Dionisi,ITA,FW,Frosinone,it Serie A,28.0,1987.0,27.1,9.0,,25.0,,,0.92,,0.32,,1.0,1.0
762,Issa Diop,FRA,DF,Toulouse,fr Ligue 1,18.0,1997.0,21.0,1.0,,2.0,,,0.1,,0.5,,0.0,0.0
763,Papakouli Diop,SEN,MF,Espanyol,es La Liga,29.0,1986.0,27.6,3.0,22.0,8.0,36.4,0.8,0.29,0.14,0.38,,0.0,0.0
764,Assane Dioussé,SEN,MF,Empoli,it Serie A,17.0,1997.0,9.6,0.0,,1.0,,,0.1,,0.0,,0.0,0.0
765,Nabil Dirar,MAR,"MF,FW",Monaco,fr Ligue 1,29.0,1986.0,17.2,2.0,,10.0,,,0.58,,0.2,,0.0,0.0
766,Sylvain Distin,FRA,DF,Bournemouth,eng Premier League,37.0,1977.0,9.4,0.0,,0.0,,,0.0,,,,0.0,0.0
767,Brice Dja Djédjé,CIV,DF,Marseille,fr Ligue 1,24.0,1990.0,16.4,0.0,,4.0,,,0.24,,0.0,,0.0,0.0
768,Constant Djakpa,CIV,"DF,MF",Eint Frankfurt,de Bundesliga,28.0,1986.0,8.4,0.0,,1.0,,,0.12,,0.0,,0.0,0.0
769,Koffi Djidji,CIV,DF,Nantes,fr Ligue 1,22.0,1992.0,19.9,0.0,,0.0,,,0.0,,,,0.0,0.0
770,Alexander Djiku,GHA,DF,Bastia,fr Ligue 1,20.0,1994.0,16.8,0.0,,1.0,,,0.06,,0.0,,0.0,0.0
771,Papy Djilobodji,SEN,DF,Werder Bremen,de Bundesliga,26.0,1988.0,14.0,2.0,,10.0,,,0.71,,0.2,,0.0,0.0
772,Berat Djimsiti,ALB,DF,Atalanta,it Serie A,22.0,1993.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0
773,Johan Djourou,CHE,DF,Hamburger SV,de Bundesliga,28.0,1987.0,25.5,2.0,,3.0,,,0.12,,0.67,,0.0,0.0
774,Dodô,BRA,"MF,DF",Sampdoria,it Serie A,23.0,1992.0,15.8,0.0,,2.0,,,0.13,,0.0,,0.0,0.0
775,Joe Dodoo,GBR,"FW,MF",Leicester City,eng Premier League,20.0,1995.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
776,Jaume Doménech,ESP,GK,Valencia,es La Liga,24.0,1990.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
777,Álvaro Domínguez,ESP,DF,M'Gladbach,de Bundesliga,26.0,1989.0,5.3,0.0,,0.0,,,0.0,,,,0.0,0.0
778,Juan Domínguez,ESP,MF,La Coruña,es La Liga,25.0,1990.0,2.1,0.0,3.0,1.0,33.3,1.46,0.49,0.0,0.0,,0.0,0.0
780,Maurizio Domizzi,ITA,DF,Udinese,it Serie A,35.0,1980.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0
781,Giulio Donati,ITA,DF,Mainz 05,de Bundesliga,25.0,1990.0,10.4,0.0,,1.0,,,0.1,,0.0,,0.0,0.0
782,Giulio Donati,ITA,DF,Leverkusen,de Bundesliga,25.0,1990.0,10.3,0.0,,4.0,,,0.39,,0.0,,0.0,0.0
783,Ji Dong-won,KOR,"MF,FW",Augsburg,de Bundesliga,24.0,1991.0,8.8,0.0,,3.0,,,0.34,,0.0,,0.0,0.0
784,Gianluigi Donnarumma,ITA,GK,Milan,it Serie A,16.0,1999.0,29.2,0.0,,0.0,,,0.0,,,,0.0,0.0
785,Godfred Donsah,GHA,MF,Bologna,it Serie A,19.0,1996.0,14.9,2.0,,9.0,,,0.6,,0.22,,0.0,0.0
786,Férébory Doré,COG,"FW,MF",Angers,fr Ligue 1,26.0,1989.0,6.9,0.0,,1.0,,,0.15,,0.0,,0.0,0.0
787,Dória,BRA,DF,Granada,es La Liga,20.0,1994.0,6.9,0.0,2.0,0.0,0.0,0.29,0.0,0.0,,,0.0,0.0
788,Graham Dorrans,SYC,MF,Norwich City,eng Premier League,28.0,1987.0,14.3,0.0,,3.0,,,0.21,,0.0,,0.0,0.0
789,Jonathan dos Santos,MEX,MF,Villarreal,es La Liga,25.0,1990.0,19.5,0.0,17.0,6.0,35.3,0.87,0.31,0.0,0.0,,0.0,0.0
790,Laurent Dos Santos,FRA,DF,Guingamp,fr Ligue 1,21.0,1993.0,6.7,0.0,,1.0,,,0.15,,0.0,,0.0,0.0
791,Mauro dos Santos,ARG,DF,Eibar,es La Liga,26.0,1989.0,29.8,0.0,12.0,5.0,41.7,0.4,0.17,0.0,0.0,,0.0,0.0
792,Bas Dost,NLD,FW,Wolfsburg,de Bundesliga,26.0,1989.0,15.2,8.0,,16.0,,,1.06,,0.44,,1.0,1.0
793,Nicolas Douchez,FRA,GK,Paris S-G,fr Ligue 1,35.0,1980.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
794,Abdoulaye Doucouré,MLI,MF,Granada,es La Liga,22.0,1993.0,12.9,0.0,10.0,0.0,0.0,0.78,0.0,0.0,,,0.0,0.0
795,Abdoulaye Doucouré,MLI,"MF,FW",Rennes,fr Ligue 1,22.0,1993.0,10.5,2.0,,7.0,,,0.67,,0.29,,0.0,0.0
796,Douglas,BRA,DF,Barcelona,es La Liga,24.0,1990.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
797,Seydou Doumbia,CIV,FW,Newcastle Utd,eng Premier League,27.0,1987.0,0.4,0.0,,1.0,,,2.81,,0.0,,0.0,0.0
798,Tongo Doumbia,MLI,MF,Toulouse,fr Ligue 1,25.0,1989.0,21.0,1.0,,13.0,,,0.62,,0.08,,0.0,0.0
799,Kieran Dowell,GBR,MF,Everton,eng Premier League,17.0,1997.0,0.8,0.0,,0.0,,,0.0,,,,0.0,0.0
800,Boukary Dramé,SEN,"DF,MF",Atalanta,it Serie A,30.0,1985.0,22.8,0.0,,5.0,,,0.22,,0.0,,0.0,0.0
801,Julian Draxler,DEU,MF,Wolfsburg,de Bundesliga,21.0,1993.0,16.9,5.0,,18.0,,,1.07,,0.28,,0.0,0.0
802,Julian Draxler,DEU,MF,Schalke 04,de Bundesliga,21.0,1993.0,2.8,1.0,,2.0,,,0.71,,0.5,,0.0,0.0
803,Dejan Dražić,SRB,MF,Celta Vigo,es La Liga,19.0,1995.0,1.2,0.0,1.0,0.0,0.0,0.86,0.0,0.0,,,0.0,0.0
804,Matthieu Dreyer,FRA,GK,Troyes,fr Ligue 1,26.0,1989.0,15.0,0.0,,0.0,,,0.0,,,,0.0,0.0
806,Danny Drinkwater,GBR,MF,Leicester City,eng Premier League,25.0,1990.0,33.7,3.0,,9.0,,,0.27,,0.33,,0.0,0.0
807,Josip Drmić,CHE,MF,Hamburger SV,de Bundesliga,22.0,1992.0,4.6,1.0,,3.0,,,0.65,,0.33,,0.0,0.0
808,Josip Drmić,CHE,FW,M'Gladbach,de Bundesliga,22.0,1992.0,5.0,1.0,,2.0,,,0.4,,0.5,,0.0,0.0
809,Jaroslav Drobný,CZE,GK,Hamburger SV,de Bundesliga,35.0,1979.0,9.4,0.0,,0.0,,,0.0,,,,0.0,0.0
810,Óscar Duarte,CRI,"DF,MF",Espanyol,es La Liga,26.0,1989.0,13.3,1.0,8.0,3.0,37.5,0.6,0.23,0.13,0.33,,0.0,0.0
811,Rubén Duarte,ESP,DF,Espanyol,es La Liga,19.0,1995.0,20.7,0.0,11.0,2.0,18.2,0.53,0.1,0.0,0.0,,0.0,0.0
812,Leo Dubois,FRA,DF,Nantes,fr Ligue 1,20.0,1994.0,22.0,0.0,,2.0,,,0.09,,0.0,,0.0,0.0
813,David Ducourtioux,FRA,MF,Gazélec Ajaccio,fr Ligue 1,37.0,1978.0,29.5,0.0,,5.0,,,0.17,,0.0,,0.0,0.0
814,Duda,PRT,MF,Málaga,es La Liga,35.0,1980.0,11.9,1.0,23.0,8.0,34.8,1.93,0.67,0.04,0.13,,0.0,1.0
815,Paul Dummett,GB-WLS,DF,Newcastle Utd,eng Premier League,23.0,1991.0,21.0,1.0,,1.0,,,0.05,,1.0,,0.0,0.0
816,Alfred Duncan,GHA,MF,Sassuolo,it Serie A,22.0,1993.0,27.6,1.0,,6.0,,,0.22,,0.17,,0.0,0.0
817,Maxime Dupé,FRA,GK,Nantes,fr Ligue 1,22.0,1993.0,7.0,0.0,,0.0,,,0.0,,,,0.0,0.0
818,Erik Durm,DEU,"DF,MF",Dortmund,de Bundesliga,23.0,1992.0,9.6,1.0,,4.0,,,0.42,,0.25,,0.0,0.0
819,Paulo Dybala,ARG,FW,Juventus,it Serie A,21.0,1993.0,27.1,19.0,,43.0,,,1.58,,0.3,,6.0,6.0
820,Nathan Dyer,GBR,"FW,MF",Leicester City,eng Premier League,27.0,1987.0,2.4,1.0,,2.0,,,0.82,,0.5,,0.0,0.0
821,Nathan Dyer,GBR,"FW,MF",Swansea City,eng Premier League,27.0,1987.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
822,Edin Džeko,BIH,FW,Roma,it Serie A,29.0,1986.0,21.8,8.0,,33.0,,,1.52,,0.18,,2.0,2.0
823,Blerim Džemaili,CHE,MF,Genoa,it Serie A,29.0,1986.0,19.8,3.0,,7.0,,,0.35,,0.43,,0.0,0.0
824,Patrick Ebert,DEU,MF,Rayo Vallecano,es La Liga,28.0,1987.0,6.2,0.0,10.0,4.0,40.0,1.62,0.65,0.0,0.0,,0.0,0.0
825,Elderson Echiéjilé,NGA,DF,Monaco,fr Ligue 1,27.0,1988.0,17.4,0.0,,0.0,,,0.0,,,,0.0,0.0
826,Edenílson,BRA,MF,Udinese,it Serie A,25.0,1989.0,24.5,0.0,,4.0,,,0.16,,0.0,,0.0,0.0
827,Éder,PRT,FW,Swansea City,eng Premier League,27.0,1987.0,3.1,0.0,,1.0,,,0.33,,0.0,,0.0,0.0
828,Éder,ITA,FW,Sampdoria,it Serie A,28.0,1986.0,18.2,12.0,,20.0,,,1.1,,0.45,,3.0,3.0
829,Éder,ITA,"FW,MF",Inter,it Serie A,28.0,1986.0,8.3,1.0,,7.0,,,0.84,,0.14,,0.0,0.0
830,Éder,PRT,FW,Lille,fr Ligue 1,27.0,1987.0,11.9,6.0,,18.0,,,1.51,,0.28,,1.0,1.0
832,Simone Edera,ITA,MF,Torino,it Serie A,18.0,1997.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
833,Maximilian Eggestein,DEU,"MF,FW",Werder Bremen,de Bundesliga,18.0,1996.0,1.9,0.0,,1.0,,,0.52,,0.0,,0.0,0.0
834,Albin Ekdal,SWE,MF,Hamburger SV,de Bundesliga,26.0,1989.0,12.6,0.0,,0.0,,,0.0,,,,0.0,0.0
835,Borja Ekiza,ESP,DF,Eibar,es La Liga,27.0,1988.0,2.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
836,Rob Elliot,IRL,GK,Newcastle Utd,eng Premier League,29.0,1986.0,21.0,0.0,,0.0,,,0.0,,,,0.0,0.0
837,Mohamed Elneny,EGY,MF,Arsenal,eng Premier League,23.0,1992.0,8.8,0.0,,2.0,,,0.23,,0.0,,0.0,0.0
838,Tommy Elphick,GBR,DF,Bournemouth,eng Premier League,27.0,1987.0,11.3,1.0,,2.0,,,0.18,,0.5,,0.0,0.0
839,Aritz Elustondo,ESP,DF,Real Sociedad,es La Liga,21.0,1994.0,28.8,1.0,16.0,5.0,31.3,0.56,0.17,0.06,0.2,,0.0,0.0
840,Gorka Elustondo,ESP,"MF,DF",Athletic Club,es La Liga,28.0,1987.0,5.2,1.0,3.0,2.0,66.7,0.57,0.38,0.33,0.5,,0.0,0.0
841,Nico Elvedi,CHE,DF,M'Gladbach,de Bundesliga,18.0,1996.0,17.2,0.0,,1.0,,,0.06,,0.0,,0.0,0.0
842,Rodrigo Ely,BRA,DF,Milan,it Serie A,21.0,1993.0,1.9,0.0,,1.0,,,0.52,,0.0,,0.0,0.0
843,Tarik Elyounoussi,NOR,MF,Hoffenheim,de Bundesliga,27.0,1988.0,4.7,0.0,,0.0,,,0.0,,,,0.0,0.0
844,Urby Emanuelson,NLD,"MF,DF",Hellas Verona,it Serie A,29.0,1986.0,6.9,0.0,,2.0,,,0.29,,0.0,,0.0,0.0
845,Adri Embarba,ESP,MF,Rayo Vallecano,es La Liga,23.0,1992.0,20.4,2.0,41.0,15.0,36.6,2.01,0.74,0.05,0.13,,0.0,0.0
846,Emmanuel Emenike,NGA,"FW,MF",West Ham,eng Premier League,28.0,1987.0,5.7,0.0,,2.0,,,0.35,,0.0,,0.0,0.0
847,Marvin Emnes,NLD,MF,Swansea City,eng Premier League,27.0,1988.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
848,Konstantin Engel,KAZ,DF,Ingolstadt 04,de Bundesliga,27.0,1988.0,2.2,0.0,,1.0,,,0.46,,0.0,,0.0,0.0
849,Sergi Enrich,ESP,FW,Eibar,es La Liga,25.0,1990.0,26.9,9.0,44.0,23.0,52.3,1.64,0.85,0.2,0.39,,0.0,0.0
850,Vincent Enyeama,NGA,GK,Lille,fr Ligue 1,32.0,1982.0,34.8,0.0,,0.0,,,0.0,,,,0.0,0.0
851,Kermit Erasmus,ZAF,"FW,MF",Rennes,fr Ligue 1,25.0,1990.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
852,Javier Eraso,ESP,MF,Athletic Club,es La Liga,25.0,1990.0,8.7,2.0,12.0,5.0,41.7,1.38,0.57,0.17,0.4,,0.0,0.0
853,Mevlüt Erdinç,TUR,FW,Guingamp,fr Ligue 1,28.0,1987.0,9.7,4.0,,5.0,,,0.52,,0.8,,0.0,0.0
854,Mevlüt Erdinç,TUR,FW,Hannover 96,de Bundesliga,28.0,1987.0,4.2,0.0,,3.0,,,0.72,,0.0,,0.0,1.0
855,Christian Eriksen,DNK,MF,Tottenham,eng Premier League,23.0,1992.0,32.6,6.0,,42.0,,,1.29,,0.14,,0.0,0.0
856,Gonzalo Escalante,ARG,MF,Eibar,es La Liga,22.0,1993.0,31.3,3.0,24.0,5.0,20.8,0.77,0.16,0.13,0.6,,0.0,0.0
858,Sergio Escudero,ESP,"DF,MF",Sevilla,es La Liga,25.0,1989.0,13.0,1.0,13.0,6.0,46.2,1.0,0.46,0.08,0.17,,0.0,0.0
859,Fábio Espinho,PRT,MF,Málaga,es La Liga,29.0,1985.0,1.0,0.0,2.0,1.0,50.0,2.02,1.01,0.0,0.0,,0.0,0.0
860,Bernardo Espinosa,COL,DF,Sporting Gijón,es La Liga,26.0,1989.0,14.8,1.0,13.0,6.0,46.2,0.88,0.4,0.08,0.17,,0.0,0.0
861,Alexander Esswein,DEU,MF,Augsburg,de Bundesliga,25.0,1990.0,20.0,3.0,,13.0,,,0.65,,0.23,,0.0,0.0
862,Marcelo Estigarribia,PRY,"DF,MF",Atalanta,it Serie A,27.0,1987.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
863,Beñat Etxebarria,ESP,MF,Athletic Club,es La Liga,28.0,1987.0,32.2,1.0,29.0,9.0,31.0,0.9,0.28,0.03,0.11,,0.0,0.0
864,Xabier Etxeita,ESP,DF,Athletic Club,es La Liga,27.0,1987.0,27.6,0.0,10.0,1.0,10.0,0.36,0.04,0.0,0.0,,0.0,0.0
865,Jonny Evans,NIC,"DF,MF",West Brom,eng Premier League,27.0,1988.0,28.8,1.0,,1.0,,,0.03,,1.0,,0.0,0.0
866,Patrice Evra,FRA,"MF,DF",Juventus,it Serie A,34.0,1981.0,22.7,2.0,,6.0,,,0.26,,0.33,,0.0,0.0
867,Valentin Eysseric,FRA,"FW,MF",Nice,fr Ligue 1,23.0,1992.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
868,Valentin Eysseric,FRA,"MF,FW",Saint-Étienne,fr Ligue 1,23.0,1992.0,19.2,6.0,,8.0,,,0.42,,0.5,,2.0,2.0
869,Marco Fabián,MEX,"MF,FW",Eint Frankfurt,de Bundesliga,26.0,1989.0,8.9,0.0,,4.0,,,0.45,,0.0,,0.0,0.0
870,Łukasz Fabiański,POL,GK,Swansea City,eng Premier League,30.0,1985.0,37.0,0.0,,0.0,,,0.0,,,,0.0,0.0
871,Fabinho,BRA,"DF,MF",Monaco,fr Ligue 1,21.0,1993.0,34.0,6.0,,14.0,,,0.41,,0.0,,6.0,6.0
872,Cesc Fàbregas,ESP,MF,Chelsea,eng Premier League,28.0,1987.0,32.2,5.0,,19.0,,,0.59,,0.16,,2.0,2.0
873,Ralf Fährmann,DEU,GK,Schalke 04,de Bundesliga,26.0,1988.0,34.0,0.0,,0.0,,,0.0,,,,0.0,0.0
874,Fayçal Fajr,MAR,MF,La Coruña,es La Liga,26.0,1988.0,31.6,5.0,46.0,19.0,41.3,1.46,0.6,0.11,0.26,,0.0,0.0
875,Radamel Falcao,COL,FW,Chelsea,eng Premier League,29.0,1986.0,2.6,1.0,,5.0,,,1.9,,0.2,,0.0,0.0
876,Diego Falcinelli,ITA,FW,Sassuolo,it Serie A,24.0,1991.0,12.4,2.0,,7.0,,,0.56,,0.14,,1.0,1.0
877,Filippo Falco,ITA,FW,Bologna,it Serie A,23.0,1992.0,2.5,0.0,,0.0,,,0.0,,,,0.0,0.0
878,Iago Falque,ESP,"FW,MF",Roma,it Serie A,25.0,1990.0,13.0,2.0,,9.0,,,0.69,,0.22,,0.0,0.0
879,Mohamed Fares,DZA,"DF,MF",Hellas Verona,it Serie A,19.0,1996.0,6.1,0.0,,0.0,,,0.0,,,,0.0,0.0
880,Luis Fariña,ARG,"FW,MF",Rayo Vallecano,es La Liga,24.0,1991.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
881,Alexander Farnerud,SWE,MF,Torino,it Serie A,31.0,1984.0,1.1,0.0,,0.0,,,0.0,,,,0.0,0.0
