,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2345,Oriol Romeu,Southampton,19.6,1492,44,311,993,198,8,1492,17,14,82.4,3,17.6,773,3642,1884,25,31,2,23,18,1007,15
2346,Cristiano Ronaldo,Juventus,31.1,1442,20,61,589,805,197,1434,95,58,61.1,37,38.9,831,6215,3604,154,124,67,62,32,1167,277
2347,Facundo Roncaglia,Osasuna,13.7,681,45,275,314,102,8,681,8,6,75.0,2,25.0,280,1432,656,12,11,0,13,5,267,24
2348,Valentin Rongier,Marseille,21.0,1643,40,341,1086,240,15,1643,38,26,68.4,12,31.6,955,4092,2012,30,23,3,34,7,1152,44
2349,Marten de Roon,Atalanta,33.6,2491,74,540,1527,439,13,2491,16,12,75.0,4,25.0,1412,5755,3080,37,42,5,17,10,1627,34
2350,Jerome Roussillon,Wolfsburg,13.7,827,43,220,396,218,23,827,28,18,64.3,10,35.7,407,2007,1103,35,24,8,25,15,490,69
2351,Nolan Roux,Nîmes,7.2,219,3,17,115,90,13,219,4,2,50.0,2,50.0,112,488,137,4,3,0,26,9,149,36
2352,Nicolo Rovella,Genoa,13.2,974,37,288,557,141,3,974,14,12,85.7,2,14.3,640,3035,1427,15,18,1,16,6,665,7
2353,Amir Rrahmani,Napoli,12.2,691,101,383,299,12,7,691,2,2,100.0,0,0.0,381,1390,559,0,1,0,3,0,446,2
2354,Ruben,Osasuna,2.1,62,47,62,0,0,0,62,0,0,0.0,0,0.0,27,125,73,0,0,0,0,0,23,0
2355,Waldo Rubio,Valladolid,4.2,170,10,46,52,74,8,169,11,5,45.5,6,54.5,99,614,319,12,9,3,5,7,103,17
2356,John Ruddy,Wolves,1.0,24,20,24,0,0,0,24,0,0,0.0,0,0.0,13,98,65,0,0,0,0,0,4,0
2357,Antonio Rudiger,Chelsea,19.0,1690,159,738,871,92,17,1690,6,3,50.0,3,50.0,1074,5196,3005,24,18,1,9,1,1301,6
2358,Sebastian Rudy,Hoffenheim,18.6,1122,39,181,565,388,24,1122,24,9,37.5,15,62.5,508,2254,896,19,26,7,19,9,675,67
2359,Sebastian Rudy,Schalke 04,2.0,155,10,59,55,42,0,155,1,1,100.0,0,0.0,70,216,86,0,1,0,2,1,79,7
2360,Kevin Ruegg,Hellas Verona,2.3,88,3,27,23,38,1,88,2,2,100.0,0,0.0,39,185,73,3,3,0,5,2,54,7
2361,Daniele Rugani,Cagliari,11.1,635,66,287,313,39,11,635,1,1,100.0,0,0.0,297,1297,654,4,6,0,4,3,353,5
2362,Daniele Rugani,Rennes,1.0,70,4,34,35,1,1,70,1,1,100.0,0,0.0,48,215,114,0,0,0,0,0,50,0
2363,Matteo Ruggeri,Atalanta,2.3,138,4,36,51,52,3,138,1,1,100.0,0,0.0,70,365,204,6,3,0,3,0,100,14
2364,Mario Rui,Napoli,18.5,1556,49,432,724,410,20,1556,20,13,65.0,7,35.0,900,3620,2042,37,29,2,24,4,1063,111
2366,Aitor Ruibal,Betis,17.7,776,5,105,320,370,64,776,60,37,61.7,23,38.3,462,2663,1365,40,26,14,50,36,545,148
2367,Isma Ruiz,Granada,0.7,25,2,6,17,3,1,25,0,0,0.0,0,0.0,11,34,1,0,0,0,1,1,12,0
2368,Kays Ruiz,Paris S-G,2.1,206,3,36,105,65,4,206,7,5,71.4,2,28.6,145,912,494,12,11,0,4,5,184,12
2369,Fabian Ruiz Pena,Napoli,28.5,2380,73,457,1378,569,39,2380,34,28,82.4,6,17.6,1520,7477,3871,61,55,6,23,20,1869,80
2370,Victor Ruiz,Betis,24.0,1487,152,731,735,32,9,1487,7,6,85.7,1,14.3,850,4245,2372,13,8,0,9,2,954,3
2371,Geronimo Rulli,Villarreal,2.0,100,76,100,0,0,0,100,0,0,0.0,0,0.0,57,263,143,0,0,0,0,0,50,0
2372,Georginio Rutter,Rennes,0.5,32,0,2,18,12,2,32,2,0,0.0,1,50.0,17,131,43,2,2,1,6,1,20,6
2373,Georginio Rutter,Hoffenheim,2.7,105,1,6,41,58,15,105,12,5,41.7,7,58.3,64,301,108,4,2,0,12,4,77,29
2374,Mathew Ryan,Arsenal,3.0,75,53,70,4,1,1,75,0,0,0.0,0,0.0,44,231,144,0,0,0,0,0,31,1
2375,Mathew Ryan,Brighton,11.0,428,336,424,4,0,0,428,0,0,0.0,0,0.0,254,1121,591,0,0,0,0,0,258,0
2376,Julian Ryerson,Union Berlin,11.9,685,25,205,337,148,5,685,19,11,57.9,8,42.1,322,1565,571,15,9,1,24,13,390,38
2377,Frederik Ronnow,Schalke 04,10.5,425,382,424,1,0,0,425,0,0,0.0,0,0.0,208,877,527,0,0,0,0,0,172,0
2378,Joao Victor Santos Sa,Wolfsburg,5.2,262,3,33,100,136,32,262,15,11,73.3,4,26.7,158,939,371,20,9,13,21,11,162,66
2379,Roli Pereira de Sa,Nantes,0.6,58,0,8,37,14,2,58,5,4,80.0,1,20.0,29,184,119,3,2,2,0,0,40,1
2380,Idriss Saadi,Strasbourg,1.4,39,0,2,9,28,12,39,2,1,50.0,1,50.0,25,108,46,3,0,2,3,1,27,9
2381,Youssouf Sabaly,Bordeaux,32.3,2286,98,632,1151,525,22,2286,71,41,57.7,30,42.3,1204,5801,3270,84,55,11,50,31,1398,129
2382,Mathys Saban,Saint-Étienne,0.1,3,0,0,3,0,0,3,0,0,0.0,0,0.0,4,19,0,0,0,0,0,1,4,1
2383,Marcel Sabitzer,RB Leipzig,22.5,1579,37,255,907,427,36,1575,24,15,62.5,9,37.5,817,3635,1561,24,39,4,35,25,1082,78
2384,Alexis Saelemaekers,Milan,22.4,1126,13,151,457,531,58,1126,61,37,60.7,24,39.3,619,3436,1596,43,26,10,61,20,807,169
2385,Modibo Sagnan,Real Sociedad,6.9,461,55,218,229,18,8,461,6,4,66.7,2,33.3,293,1599,875,10,1,0,5,1,315,2
2386,Allan Saint-Maximin,Newcastle Utd,17.3,666,3,66,326,299,54,666,145,96,66.2,49,33.8,498,4492,2479,81,66,24,55,52,518,86
2387,Borja Sainz,Alavés,5.0,187,0,31,77,87,14,187,26,10,38.5,17,65.4,125,1002,343,14,10,5,23,10,126,36
2388,Romain Saiss,Wolves,26.7,1786,187,881,773,140,35,1786,15,9,60.0,6,40.0,1003,4495,2550,12,10,1,11,2,1152,24
2389,Bukayo Saka,Arsenal,28.4,1503,39,213,520,783,142,1503,87,46,52.9,41,47.1,905,5219,2850,85,53,36,75,42,1098,269
2390,Hiroki Sakai,Marseille,26.5,1776,73,504,940,343,30,1776,23,9,39.1,14,60.9,846,3835,2146,38,22,6,17,13,995,108
2392,Moise Sakava,Reims,0.1,9,0,0,4,5,0,9,0,0,0.0,0,0.0,9,45,31,0,1,0,0,0,8,1
2393,Mamadou Sakho,Crystal Palace,3.1,121,24,58,58,5,2,121,0,0,0.0,0,0.0,62,255,143,0,0,0,3,1,59,2
2394,Jacopo Sala,Spezia,4.2,319,19,106,151,65,3,319,6,3,50.0,3,50.0,165,817,453,6,2,2,2,1,200,12
2395,Mohamed Salah,Liverpool,34.2,1695,11,65,569,1073,275,1689,84,36,42.9,48,57.1,1185,6086,3034,111,71,72,116,82,1420,396
2396,Eddie Salcedo,Hellas Verona,8.4,371,7,39,159,178,32,371,15,10,66.7,5,33.3,183,877,420,13,9,4,22,16,274,53
2397,William Saliba,Nice,20.0,1632,245,815,813,20,8,1632,11,10,90.9,1,9.1,1145,7438,4885,36,3,0,12,3,1213,3
2398,Romain Salin,Rennes,15.0,569,426,563,7,0,0,569,1,1,100.0,0,0.0,317,1509,923,0,0,0,0,0,243,0
2399,Mohammed Salisu,Southampton,9.4,521,55,207,274,41,7,521,12,9,75.0,3,25.0,265,1346,536,8,3,0,12,7,272,8
2400,Roland Sallai,Freiburg,18.5,690,9,84,318,300,55,689,44,16,36.4,28,63.6,410,2937,1300,54,33,9,43,16,513,118
2401,Salvi,Cádiz,21.5,785,29,184,251,364,24,785,33,12,36.4,21,63.6,404,2739,1156,51,32,4,49,23,462,131
2402,Lazar Samardzic,RB Leipzig,2.2,94,1,19,49,32,4,94,8,4,50.0,4,50.0,54,296,119,3,4,0,6,3,55,8
2403,Diadie Samassekou,Hoffenheim,28.5,1720,65,415,1048,273,7,1720,30,21,70.0,9,30.0,853,3525,1315,11,21,2,41,21,990,32
2404,Mama Samba Balde,Dijon,24.0,791,28,71,361,367,104,791,50,19,38.0,31,62.0,472,2131,708,22,20,21,92,54,573,162
2405,Junior Sambia,Montpellier,27.2,1634,70,432,762,460,25,1634,74,37,50.0,37,50.0,855,4835,2668,61,72,9,41,37,975,122
2406,Frederic Sammaritano,Dijon,12.6,601,10,77,288,242,19,601,26,15,57.7,11,42.3,336,1750,817,23,15,0,27,18,424,76
2407,Fede San Emeterio,Valladolid,16.2,690,53,224,401,67,3,690,3,3,100.0,0,0.0,263,852,245,0,4,1,5,4,375,0
2408,Antonio Sanabria,Torino,10.9,364,8,26,184,160,35,364,21,11,52.4,10,47.6,224,1164,321,11,12,4,29,19,286,48
2409,Antonio Sanabria,Betis,10.4,326,11,23,176,133,42,326,19,11,57.9,8,42.1,180,971,442,14,15,3,25,8,242,37
2410,Oihan Sancet,Athletic Club,11.5,460,14,45,227,196,28,460,25,18,72.0,7,28.0,286,1750,782,26,18,9,26,26,357,76
2411,Renato Sanches,Lille,14.1,1155,24,158,723,288,19,1155,58,40,69.0,18,31.0,793,3912,2177,48,36,12,34,20,904,51
2412,Ricard Sanchez,Atlético Madrid,0.3,26,0,4,9,13,1,26,0,0,0.0,0,0.0,15,54,18,1,0,1,1,2,16,4
2413,Alexis Sanchez,Inter,12.7,664,1,56,267,350,67,663,36,24,66.7,12,33.3,405,2215,781,28,20,14,41,34,529,89
2414,Davinson Sanchez,Tottenham,16.5,1210,171,683,517,12,8,1210,1,1,100.0,0,0.0,729,3356,1680,2,2,0,7,3,809,0
2415,German Sanchez,Granada,29.3,1237,209,696,521,29,17,1237,1,1,100.0,0,0.0,532,2300,1102,5,1,0,6,2,628,5
2416,Javi Sanchez,Valladolid,10.2,466,66,283,171,15,4,466,3,3,100.0,0,0.0,224,1232,663,9,6,0,5,1,274,1
2418,Manu Sanchez,Osasuna,10.8,645,20,124,323,203,17,645,15,7,46.7,8,53.3,303,1551,803,20,14,3,18,6,350,54
2419,Manu Sanchez,Atlético Madrid,0.5,35,3,10,15,10,1,35,0,0,0.0,0,0.0,19,99,54,1,0,0,0,0,21,2
2420,Juan Sanchez Mino,Elche,5.5,333,17,103,183,48,0,333,8,5,62.5,3,37.5,197,859,430,8,6,0,7,5,228,18
2421,Pepe Sanchez,Granada,2.8,104,10,55,43,6,0,104,0,0,0.0,0,0.0,29,128,66,0,0,0,3,0,31,0
2422,Robert Sanchez,Brighton,27.0,1162,893,1148,12,2,2,1162,0,0,0.0,0,0.0,711,3591,2228,0,0,0,4,0,680,0
2423,Jadon Sancho,Dortmund,22.9,1757,15,132,641,1006,114,1756,138,77,55.8,61,44.2,1111,7145,3649,114,77,48,72,35,1371,276
2424,Alex Sandro,Juventus,20.6,1645,108,490,831,335,43,1645,28,22,78.6,6,21.4,938,5241,3243,69,44,7,24,11,1160,76
2425,Leroy Sane,Bayern Munich,20.1,1120,12,104,396,639,113,1120,106,61,57.5,45,42.5,733,5248,2273,73,54,27,82,48,820,230
2426,Salif Sane,Schalke 04,11.9,845,122,452,371,27,13,845,5,4,80.0,1,20.0,449,1837,932,11,3,1,1,5,494,6
2427,Oier Sanjurjo,Osasuna,23.2,1082,62,235,656,204,30,1082,8,5,62.5,3,37.5,404,1465,636,8,13,1,33,16,535,35
2428,Mohamed Sankoh,Stuttgart,0.2,3,0,1,2,0,0,3,0,0,0.0,0,0.0,2,13,0,0,0,0,0,1,3,1
2429,Siriki Sanogo,Benevento,0.1,8,0,1,6,1,0,8,0,0,0.0,0,0.0,3,13,0,0,0,0,0,0,5,0
2430,Morgan Sanson,Aston Villa,3.3,201,2,26,102,79,3,201,7,4,57.1,3,42.9,127,745,321,9,12,1,10,3,137,13
2431,Morgan Sanson,Marseille,9.2,445,9,72,245,137,16,445,19,9,47.4,10,52.6,253,1462,686,20,17,2,26,13,301,46
2432,Nicola Sansone,Bologna,13.0,717,12,92,308,322,54,717,60,34,56.7,26,43.3,470,2755,1292,38,19,21,37,29,527,88
2433,Baptiste Santamaria,Angers,3.0,197,4,37,127,34,4,197,5,2,40.0,3,60.0,84,437,222,4,3,0,2,3,111,1
2434,Baptiste Santamaria,Freiburg,24.5,1350,58,305,783,276,36,1350,29,19,65.5,10,34.5,631,3003,1256,30,16,9,56,28,786,58
2435,Federico Santander,Bologna,0.4,25,0,0,7,18,11,25,0,0,0.0,0,0.0,15,42,10,0,0,0,1,2,21,5
2436,Davide Santon,Roma,6.5,338,13,87,152,101,10,338,10,7,70.0,3,30.0,182,1204,537,17,12,2,7,2,209,31
2437,Samir Santos,Udinese,24.6,1562,116,642,791,139,22,1562,8,6,75.0,2,25.0,896,3762,2064,24,24,1,11,14,1038,23
2438,Riccardo Saponara,Fiorentina,0.6,47,0,5,25,19,1,47,1,1,100.0,0,0.0,27,125,50,0,4,0,2,0,39,1
2439,Riccardo Saponara,Spezia,4.3,183,6,32,66,89,20,183,14,9,64.3,5,35.7,135,944,532,17,9,9,11,2,146,30
2440,Ivan Saponjic,Cádiz,4.3,126,4,8,70,50,18,125,7,5,71.4,2,28.6,63,275,106,3,3,0,11,7,102,12
2441,Pablo Sarabia,Paris S-G,14.7,757,12,65,328,367,83,757,22,8,36.4,14,63.6,476,2441,1360,44,36,13,28,13,594,173
2442,Josh Sargent,Werder Bremen,27.8,930,41,136,477,330,82,930,40,25,62.5,15,37.5,440,2218,863,28,20,13,76,27,585,114
2444,Bouna Sarr,Marseille,0.8,73,3,17,30,27,0,73,3,1,33.3,2,66.7,32,186,88,2,2,0,3,0,45,7
2445,Bouna Sarr,Bayern Munich,5.0,446,8,108,230,110,4,446,20,12,60.0,8,40.0,254,1494,740,18,14,0,13,4,293,29
2446,Sidy Sarr,Nîmes,5.1,264,8,71,151,45,9,264,4,3,75.0,1,25.0,131,600,284,2,3,1,4,2,166,5
2447,Marco Sau,Benevento,8.7,357,4,43,160,158,39,356,18,11,61.1,7,38.9,209,1171,396,13,11,6,29,12,227,58
2448,Teji Savanier,Montpellier,24.1,1571,27,251,826,529,38,1567,82,51,62.2,31,37.8,821,4411,2155,46,45,5,49,43,921,76
2449,Stefan Savic,Atlético Madrid,32.8,2015,201,844,1121,61,14,2015,6,6,100.0,0,0.0,1205,5834,3943,30,16,0,6,4,1327,2
2450,Romaine Sawyers,West Brom,16.5,867,29,243,545,91,1,867,21,8,38.1,13,61.9,406,1967,846,11,9,0,14,10,516,9
2451,Gianluca Scamacca,Genoa,15.0,526,16,64,228,246,61,524,22,16,72.7,6,27.3,298,1346,555,20,11,7,43,26,378,87
2452,Dane Scarlett,Tottenham,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2453,Fabian Schar,Newcastle Utd,13.8,759,105,399,317,62,11,758,14,7,50.0,7,50.0,413,2280,1410,6,9,0,4,5,433,0
2454,Aurelien Scheidler,Dijon,3.8,110,7,10,58,43,12,110,7,0,0.0,7,100.0,56,288,54,0,3,0,9,3,79,27
2455,Nicolas Schiappacasse,Sassuolo,0.2,2,0,0,0,2,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,0
2456,Pasquale Schiattarella,Benevento,25.0,1535,65,401,967,182,9,1535,17,15,88.2,2,11.8,851,3855,2095,24,21,2,19,11,1011,9
2457,Patrik Schick,Leverkusen,20.7,631,26,38,290,307,112,631,29,20,69.0,9,31.0,297,1409,516,19,13,10,60,19,494,132
2458,Sven Schipplock,Arminia,8.3,292,10,41,136,119,25,292,17,11,64.7,6,35.3,143,897,484,16,14,3,21,5,179,37
2459,Xaver Schlager,Wolfsburg,29.2,1647,54,314,1005,368,36,1647,52,41,78.8,11,21.2,879,4800,2601,47,37,7,65,32,931,62
2460,Keven Schlotterbeck,Freiburg,18.4,1037,132,564,445,35,15,1037,5,4,80.0,1,20.0,532,2553,1280,2,4,2,8,2,588,6
2461,Nico Schlotterbeck,Union Berlin,14.3,985,79,397,529,70,23,985,17,11,64.7,6,35.3,596,3413,2226,23,20,0,10,5,654,5
2462,Jeffrey Schlupp,Crystal Palace,15.9,664,24,132,316,224,46,664,64,31,48.4,33,51.6,356,2548,886,37,18,14,32,41,413,75
2463,Kasper Schmeichel,Leicester City,38.0,1314,1104,1307,7,0,0,1314,2,1,50.0,1,50.0,684,3668,2288,0,0,0,0,0,627,0
2464,Jonathan Schmid,Freiburg,26.6,1563,63,416,691,469,41,1563,39,19,48.7,20,51.3,719,3429,1986,49,34,9,29,13,822,122
2465,Romano Schmid,Werder Bremen,13.1,634,6,122,320,204,12,634,23,10,43.5,13,56.5,340,1673,901,19,20,1,29,23,394,63
2466,Benno Schmitz,Köln,4.6,295,13,83,141,73,6,295,0,0,0.0,0,0.0,135,519,285,7,3,0,5,1,156,18
2467,Morgan Schneiderlin,Nice,24.4,1834,86,488,1191,166,17,1834,18,14,77.8,4,22.2,1089,4312,2007,15,16,0,22,7,1329,21
2468,Alessandro Schopf,Schalke 04,10.5,472,11,79,245,154,16,472,30,12,40.0,18,60.0,282,1558,608,19,16,4,23,29,313,63
2470,Jerdy Schouten,Bologna,27.9,1698,98,457,984,273,3,1698,60,37,61.7,23,38.3,900,3974,1558,14,25,2,35,22,1039,23
2471,Nico Schulz,Dortmund,6.8,531,32,159,249,128,12,531,3,0,0.0,3,100.0,253,1457,799,23,15,3,11,7,346,36
2472,Alexander Schwolow,Hertha BSC,26.0,976,828,973,3,0,0,976,1,1,100.0,0,0.0,525,2546,1487,0,0,0,0,0,468,0
2473,Christopher Scott,Bayern Munich,0.4,14,1,3,5,6,0,14,1,1,100.0,0,0.0,10,92,63,2,1,0,1,2,10,3
2474,Matteo Scozzarella,Parma,1.7,124,5,25,73,28,0,124,1,0,0.0,1,100.0,70,287,130,1,0,0,1,2,80,2
2475,Simone Scuffet,Udinese,1.0,29,27,29,0,0,0,29,0,0,0.0,0,0.0,15,85,50,0,0,0,0,0,9,0
2476,Jacopo Segre,Torino,2.1,127,1,19,91,18,5,127,5,4,80.0,1,20.0,90,470,224,2,1,0,1,2,101,2
2477,Davie Selke,Werder Bremen,9.0,316,10,32,139,151,52,315,11,2,18.2,9,81.8,151,819,331,10,2,3,25,14,250,46
2478,Malik Sellouki,Nice,0.7,53,0,2,20,31,3,53,6,2,33.3,4,66.7,37,184,82,3,2,0,7,0,36,15
2479,Matz Sels,Strasbourg,6.0,188,165,188,0,0,0,188,0,0,0.0,0,0.0,87,496,237,0,0,0,0,0,66,0
2480,Nelson Semedo,Wolves,33.1,2372,130,606,1120,673,46,2372,103,62,60.2,41,39.8,1288,7892,4424,111,78,11,53,27,1419,155
2481,Leo Sena,Spezia,9.8,722,12,114,486,140,2,722,43,36,83.7,7,16.3,512,3957,2322,30,34,2,10,11,536,12
2482,Stefano Sensi,Inter,6.7,504,6,78,226,207,13,504,14,7,50.0,7,50.0,298,1530,741,12,13,2,15,5,380,40
2483,Jaime Seoane,Huesca,22.9,1087,31,240,605,258,36,1087,35,20,57.1,15,42.9,639,3793,1882,42,33,4,39,21,721,47
2484,Luigi Sepe,Parma,36.0,1508,1291,1497,12,0,0,1508,2,2,100.0,0,0.0,845,3959,2900,0,0,0,1,0,718,0
2485,Suat Serdar,Schalke 04,21.7,899,44,187,526,203,44,899,63,39,61.9,24,38.1,505,3232,1622,44,23,6,54,41,526,52
2486,Jean Seri,Bordeaux,7.9,597,17,134,391,79,5,597,22,16,72.7,6,27.3,365,1481,682,9,8,1,14,4,418,5
2487,Femi Seriki,Sheffield Utd,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2488,Ryan Sessegnon,Hoffenheim,17.5,1157,61,323,506,336,26,1157,36,12,33.3,24,66.7,588,3018,1601,45,31,5,26,9,653,103
2489,Nils Seufert,Arminia,3.8,214,6,38,114,64,5,214,5,4,80.0,1,20.0,118,466,169,1,3,0,7,5,135,8
2490,Edgar Sevikyan,Levante,0.1,6,0,3,3,1,0,6,1,1,100.0,0,0.0,5,19,16,0,0,0,0,0,4,1
2491,Stephan El Shaarawy,Roma,6.4,306,3,34,112,165,35,306,20,9,45.0,11,55.0,201,1346,661,27,17,10,13,4,238,61
2492,Jamie Shackleton,Leeds United,5.1,254,11,65,122,69,9,254,3,3,100.0,0,0.0,121,614,265,7,3,2,7,1,160,21
2493,Xherdan Shaqiri,Liverpool,6.2,477,2,44,204,236,12,477,9,6,66.7,3,33.3,307,1086,437,5,9,0,13,7,364,32
2494,Billy Sharp,Sheffield Utd,8.2,187,1,6,62,119,31,185,12,5,41.7,7,58.3,99,513,128,9,5,5,18,16,137,65
2496,Luke Shaw,Manchester Utd,29.5,2310,84,541,926,877,62,2310,56,36,64.3,20,35.7,1249,7878,4699,110,87,17,25,21,1429,209
2497,Jonjo Shelvey,Newcastle Utd,29.1,1728,78,469,995,284,22,1728,26,20,76.9,6,23.1,932,4464,1918,20,22,0,19,5,1087,24
2498,Eldor Shomurodov,Genoa,18.6,718,15,69,329,334,81,718,34,15,44.1,19,55.9,408,2234,1037,33,19,11,76,30,540,133
2499,Shola Shoretire,Manchester Utd,0.1,10,0,1,6,4,0,10,0,0,0.0,0,0.0,6,26,10,0,0,0,2,0,9,2
2500,Mahame Siby,Strasbourg,0.2,13,0,4,8,1,0,13,1,1,100.0,0,0.0,9,21,14,0,0,0,1,0,10,1
2501,Abdoulaye Sidibe,Saint-Étienne,0.1,3,0,2,0,1,0,3,0,0,0.0,0,0.0,1,0,0,0,0,0,1,0,1,0
2502,Djibril Sidibe,Monaco,22.0,2045,67,522,1184,361,3,2045,15,8,53.3,7,46.7,1090,5482,3427,51,31,0,20,6,1267,37
2503,Sidnei,Betis,7.7,599,54,325,262,13,5,599,2,1,50.0,1,50.0,365,1741,726,4,6,0,5,1,411,1
2504,Kaj Sierhuis,Reims,7.2,241,5,18,103,121,29,241,15,10,66.7,5,33.3,123,461,181,4,3,1,21,14,181,38
2505,Tim Siersleben,Wolfsburg,0.4,29,1,13,15,1,1,29,0,0,0.0,0,0.0,13,46,11,0,0,0,0,0,15,0
2506,Gylfi Sigurdsson,Everton,25.0,1217,37,218,578,428,47,1213,26,14,53.8,12,46.2,575,2594,900,24,26,4,45,28,747,78
2507,Luca Siligardi,Crotone,0.5,30,0,0,13,19,2,30,2,2,100.0,0,0.0,17,68,29,0,2,0,2,2,22,6
2508,Luca Siligardi,Parma,0.4,22,0,0,5,17,3,22,0,0,0.0,0,0.0,11,59,8,0,0,0,2,3,14,3
2509,Adrien Silva,Sampdoria,17.8,1122,36,246,724,167,5,1122,25,17,68.0,8,32.0,578,2348,1083,8,13,1,21,17,711,19
2510,Andre Silva,Eint Frankfurt,30.7,1114,20,49,452,622,191,1107,57,26,45.6,31,54.4,571,2991,1179,46,31,30,87,48,838,255
2511,Bernardo Silva,Manchester City,22.9,1621,13,175,734,733,83,1621,65,41,63.1,24,36.9,1116,7262,4002,123,104,28,33,23,1304,173
2512,Caio Henrique Oliveira Silva,Monaco,26.3,1676,37,389,764,545,40,1676,27,17,63.0,10,37.0,926,5210,3177,85,61,12,38,7,1033,185
2513,David Silva,Real Sociedad,15.5,1009,10,77,546,401,53,1009,47,31,66.0,16,34.0,614,3802,1780,52,45,12,17,16,761,76
2514,Fabio Silva,Wolves,15.2,507,9,43,232,233,78,506,21,7,33.3,14,66.7,266,1199,522,14,8,5,45,21,363,74
2515,Florent da Silva,Lyon,0.0,1,0,0,0,1,0,1,0,0,0.0,0,0.0,1,6,4,0,1,0,0,0,1,0
2516,Gabriel Silva,Saint-Étienne,3.9,262,9,73,149,40,1,262,5,2,40.0,3,60.0,148,529,233,4,2,0,2,1,154,17
2517,Gaston Silva,Huesca,6.7,403,34,180,210,15,2,403,0,0,0.0,0,0.0,227,1318,912,13,2,0,2,2,261,1
2518,Rui Silva,Granada,32.0,1141,935,1135,6,0,0,1141,0,0,0.0,0,0.0,520,3229,1999,0,0,0,3,0,399,0
2519,Thiago Silva,Chelsea,21.5,2136,243,934,1151,53,19,2136,3,2,66.7,1,33.3,1374,7624,4757,6,13,0,8,2,1634,1
2520,Marco Silvestri,Hellas Verona,34.0,1045,899,1043,2,0,0,1045,0,0,0.0,0,0.0,482,2964,2033,0,0,0,0,0,382,0
2522,Mohamed Simakan,Strasbourg,17.9,1017,86,419,517,102,25,1017,13,10,76.9,3,23.1,640,3563,2043,18,13,4,12,10,625,21
2523,Giovanni Simeone,Cagliari,19.3,574,23,61,272,250,77,574,23,15,65.2,8,34.8,285,1474,537,25,17,10,57,22,352,81
2524,Moses Simon,Nantes,25.8,1005,18,119,329,568,109,1004,95,47,49.5,48,50.5,641,4425,2328,117,47,50,65,47,679,223
2525,Unai Simon,Athletic Club,37.0,1111,942,1104,8,0,0,1111,1,1,100.0,0,0.0,553,2913,1921,0,0,0,2,0,419,0
2526,Xavi Simons,Paris S-G,0.0,10,0,0,1,9,0,10,0,0,0.0,0,0.0,7,27,14,0,1,0,0,0,7,0
2527,Joan Simun Edmundsson,Arminia,0.6,19,0,2,9,8,3,19,0,0,0.0,0,0.0,15,63,25,2,0,1,1,1,19,6
2528,Wilfried Singo,Torino,20.6,1205,62,303,548,382,29,1205,90,52,57.8,38,42.2,658,4527,2781,73,48,12,41,14,686,100
2529,Daley Sinkgraven,Leverkusen,17.4,1459,39,349,865,265,14,1459,37,28,75.7,9,24.3,830,4785,2419,56,37,5,30,19,930,66
2530,Dimitris Siovas,Huesca,34.1,2216,248,1261,868,99,61,2216,10,9,90.0,1,10.0,1219,6343,3725,22,15,0,13,2,1406,7
2531,Tobias Sippel,M'Gladbach,3.8,164,150,164,0,0,0,164,0,0,0.0,0,0.0,82,359,190,0,0,0,2,1,64,0
2532,Salvatore Sirigu,Torino,32.0,1073,884,1066,8,0,0,1073,0,0,0.0,0,0.0,515,2477,1672,0,0,0,2,0,420,0
2533,Issouf Sissokho,Bordeaux,0.9,59,2,15,37,8,0,59,2,1,50.0,1,50.0,33,207,97,3,2,0,1,1,39,1
2534,Ibrahima Sissoko,Strasbourg,28.7,1408,64,339,865,235,26,1408,41,29,70.7,12,29.3,750,3831,1897,28,30,3,45,23,865,51
2535,Moussa Sissoko,Tottenham,17.6,954,52,270,528,171,11,954,27,18,66.7,9,33.3,523,2805,1404,32,30,5,18,14,593,34
2536,Nelson Sissoko,Saint-Étienne,5.3,340,15,124,160,59,0,340,5,3,60.0,2,40.0,157,895,388,10,5,0,4,5,170,14
2537,Antonio Sivera,Alavés,0.8,22,20,22,0,0,0,22,0,0,0.0,0,0.0,12,77,45,0,0,0,0,0,7,0
2538,Jacques Siwe,Dijon,1.9,58,1,7,25,27,6,58,1,1,100.0,0,0.0,38,183,97,2,2,0,6,5,45,11
2539,Ellyes Skhiri,Köln,30.9,1882,115,712,971,211,27,1882,22,15,68.2,7,31.8,921,4338,1983,19,19,2,32,17,1072,28
2540,Lukasz Skorupski,Bologna,28.0,1047,954,1045,2,0,0,1047,0,0,0.0,0,0.0,570,2861,1759,0,0,0,2,0,434,1
2541,Andreas Skov Olsen,Bologna,13.1,710,21,122,243,351,57,710,39,17,43.6,22,56.4,405,2493,1349,61,26,24,30,9,499,119
