,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
105,Waldemar Anton,de GER,DF,Stuttgart,Bundesliga,25.0,1996.0,28.8,2152.0,295.0,1116.0,969.0,95.0,34.0,2152.0,22.0,17.0,77.3,5.0,22.7,1356.0,7662.0,3975.0,26.0,14.0,0.0,25.0,13.0,1405.0,12.0
106,Josep Antoni Gayá,es ESP,DF,Mallorca,La Liga,21.0,2000.0,0.6,36.0,11.0,28.0,8.0,0.0,0.0,36.0,0.0,0.0,,0.0,,15.0,61.0,26.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0
107,Michail Antonio,jm JAM,FW,West Ham,Premier League,31.0,1990.0,33.0,1095.0,17.0,59.0,398.0,663.0,159.0,1094.0,93.0,50.0,53.8,43.0,46.2,681.0,4270.0,1921.0,77.0,46.0,35.0,136.0,72.0,885.0,246.0
108,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,Bundesliga,27.0,1994.0,12.6,430.0,4.0,40.0,150.0,246.0,46.0,430.0,32.0,13.0,40.6,19.0,59.4,237.0,1673.0,772.0,35.0,16.0,13.0,51.0,18.0,273.0,85.0
109,Houssem Aouar,fr FRA,"MF,FW",Lyon,Ligue 1,23.0,1998.0,27.8,1816.0,14.0,178.0,1000.0,673.0,108.0,1816.0,129.0,70.0,54.3,59.0,45.7,1298.0,6627.0,3274.0,88.0,79.0,26.0,72.0,52.0,1402.0,169.0
110,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,19.0,2002.0,12.0,776.0,4.0,101.0,425.0,268.0,22.0,776.0,40.0,15.0,37.5,25.0,62.5,478.0,3071.0,1562.0,43.0,30.0,9.0,31.0,17.0,534.0,61.0
111,Dennis Appiah,fr FRA,DF,Nantes,Ligue 1,29.0,1992.0,23.3,1243.0,102.0,466.0,576.0,215.0,7.0,1243.0,30.0,14.0,46.7,16.0,53.3,663.0,3658.0,1733.0,25.0,20.0,3.0,23.0,5.0,678.0,58.0
112,Mauro Arambarri,uy URU,MF,Getafe,La Liga,25.0,1995.0,29.6,1563.0,32.0,284.0,977.0,328.0,15.0,1563.0,50.0,32.0,64.0,18.0,36.0,794.0,3923.0,1573.0,32.0,22.0,4.0,42.0,36.0,903.0,47.0
113,Mattia Aramu,it ITA,"MF,FW",Venezia,Serie A,26.0,1995.0,23.3,1042.0,22.0,103.0,438.0,514.0,36.0,1038.0,38.0,17.0,44.7,21.0,55.3,580.0,2939.0,1312.0,39.0,22.0,5.0,43.0,24.0,650.0,117.0
114,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,32.0,1989.0,17.5,1281.0,32.0,322.0,814.0,152.0,14.0,1281.0,9.0,7.0,77.8,2.0,22.2,675.0,2342.0,915.0,6.0,12.0,0.0,22.0,8.0,830.0,14.0
115,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,29.0,1991.0,29.1,1785.0,180.0,940.0,792.0,67.0,14.0,1785.0,8.0,5.0,62.5,3.0,37.5,1007.0,6951.0,4183.0,47.0,38.0,0.0,11.0,4.0,1149.0,3.0
116,Ronald Araújo,uy URU,DF,Barcelona,La Liga,22.0,1999.0,25.2,1868.0,181.0,790.0,996.0,94.0,28.0,1868.0,8.0,6.0,75.0,2.0,25.0,1200.0,6865.0,4382.0,30.0,19.0,4.0,17.0,6.0,1328.0,14.0
117,Cameron Archer,eng ENG,"FW,MF",Aston Villa,Premier League,20.0,2001.0,0.3,11.0,0.0,1.0,3.0,7.0,1.0,11.0,1.0,0.0,0.0,1.0,100.0,7.0,44.0,10.0,0.0,1.0,0.0,1.0,2.0,7.0,1.0
118,Alphonse Areola,fr FRA,GK,West Ham,Premier League,28.0,1993.0,1.0,42.0,40.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,,0.0,,20.0,85.0,41.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
119,Jesús Areso,es ESP,DF,Osasuna,La Liga,22.0,1999.0,2.1,90.0,6.0,28.0,38.0,24.0,1.0,90.0,0.0,0.0,,0.0,,24.0,157.0,86.0,3.0,1.0,0.0,5.0,4.0,27.0,5.0
120,Matias Arezo,uy URU,"FW,MF",Granada,La Liga,18.0,2002.0,1.8,68.0,1.0,4.0,22.0,42.0,8.0,68.0,5.0,2.0,40.0,3.0,60.0,35.0,155.0,70.0,4.0,2.0,1.0,9.0,3.0,40.0,14.0
121,Santiago Arias,co COL,DF,Granada,La Liga,29.0,1992.0,4.9,276.0,19.0,92.0,92.0,93.0,6.0,276.0,7.0,3.0,42.9,4.0,57.1,104.0,576.0,254.0,5.0,6.0,1.0,8.0,3.0,115.0,21.0
122,Adam Armstrong,eng ENG,FW,Southampton,Premier League,24.0,1997.0,15.7,493.0,9.0,40.0,184.0,275.0,75.0,493.0,42.0,16.0,38.1,26.0,61.9,287.0,1882.0,768.0,39.0,24.0,22.0,45.0,13.0,335.0,105.0
123,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,29.0,1992.0,16.4,946.0,22.0,124.0,408.0,428.0,41.0,946.0,54.0,27.0,50.0,27.0,50.0,595.0,4052.0,1934.0,63.0,50.0,12.0,40.0,27.0,661.0,78.0
124,Marko Arnautović,at AUT,FW,Bologna,Serie A,32.0,1989.0,29.9,1203.0,19.0,72.0,525.0,618.0,154.0,1200.0,59.0,37.0,62.7,22.0,37.3,639.0,2856.0,903.0,34.0,21.0,16.0,81.0,36.0,941.0,221.0
125,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,27.0,1994.0,33.3,2158.0,104.0,510.0,1276.0,397.0,5.0,2158.0,14.0,12.0,85.7,2.0,14.3,1104.0,4711.0,2079.0,18.0,28.0,2.0,31.0,17.0,1267.0,24.0
126,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,26.0,1994.0,4.0,146.0,125.0,146.0,0.0,0.0,0.0,146.0,0.0,0.0,,0.0,,101.0,389.0,218.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
127,Tolgay Arslan,de GER,MF,Udinese,Serie A,30.0,1990.0,18.4,866.0,34.0,166.0,499.0,216.0,19.0,866.0,34.0,22.0,64.7,12.0,35.3,463.0,2699.0,1387.0,35.0,29.0,4.0,27.0,15.0,518.0,35.0
128,Arthur,br BRA,FW,Fiorentina,Serie A,23.0,1998.0,8.3,231.0,10.0,30.0,116.0,90.0,42.0,231.0,14.0,9.0,64.3,5.0,35.7,117.0,797.0,330.0,8.0,6.0,4.0,17.0,8.0,163.0,27.0
130,Santiago Arzamendia,py PAR,MF,Cádiz,La Liga,23.0,1998.0,5.2,245.0,12.0,72.0,100.0,74.0,4.0,245.0,10.0,3.0,30.0,7.0,70.0,91.0,685.0,249.0,9.0,9.0,0.0,13.0,6.0,124.0,23.0
131,Takuma Asano,jp JPN,"FW,MF",Bochum,Bundesliga,26.0,1994.0,17.9,580.0,6.0,67.0,248.0,285.0,56.0,580.0,36.0,20.0,55.6,16.0,44.4,371.0,2795.0,1284.0,48.0,26.0,16.0,60.0,19.0,396.0,109.0
132,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,24.0,1997.0,26.4,1460.0,81.0,457.0,863.0,155.0,16.0,1460.0,23.0,12.0,52.2,11.0,47.8,620.0,2369.0,998.0,13.0,8.0,2.0,26.0,13.0,769.0,20.0
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,32.0,1989.0,6.0,247.0,206.0,246.0,1.0,0.0,0.0,247.0,0.0,0.0,,0.0,,135.0,614.0,372.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0
134,Alejandro Asensio,es ESP,FW,Rayo Vallecano,La Liga,20.0,2000.0,0.1,11.0,0.0,1.0,4.0,6.0,2.0,11.0,0.0,0.0,,0.0,,4.0,12.0,4.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0
135,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,25.0,1996.0,19.2,1068.0,11.0,91.0,413.0,572.0,79.0,1068.0,40.0,27.0,67.5,13.0,32.5,701.0,4422.0,2112.0,56.0,45.0,16.0,19.0,25.0,830.0,143.0
136,Harrison Ashby,sct SCO,DF,West Ham,Premier League,19.0,2001.0,0.1,9.0,1.0,3.0,1.0,5.0,0.0,9.0,0.0,0.0,,0.0,,5.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
137,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,20.0,2001.0,8.4,323.0,36.0,101.0,160.0,66.0,8.0,323.0,5.0,4.0,80.0,1.0,20.0,138.0,602.0,239.0,5.0,4.0,1.0,9.0,5.0,157.0,11.0
138,Fisnik Asllani,xk KVX,"MF,FW",Hoffenheim,Bundesliga,18.0,2002.0,0.1,9.0,0.0,0.0,4.0,5.0,0.0,9.0,1.0,0.0,0.0,1.0,100.0,7.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0
139,Kristjan Asllani,al ALB,MF,Empoli,Serie A,19.0,2002.0,15.0,897.0,48.0,274.0,498.0,130.0,5.0,897.0,10.0,7.0,70.0,3.0,30.0,573.0,2653.0,1112.0,10.0,11.0,2.0,18.0,7.0,596.0,19.0
140,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,33.0,1987.0,34.3,1693.0,22.0,114.0,677.0,920.0,194.0,1688.0,83.0,51.0,61.4,32.0,38.6,974.0,5749.0,2759.0,112.0,47.0,54.0,67.0,32.0,1300.0,296.0
141,Lorenz Assignon,tg TOG,DF,Rennes,Ligue 1,21.0,2000.0,6.8,462.0,26.0,117.0,188.0,162.0,18.0,462.0,10.0,5.0,50.0,5.0,50.0,238.0,1297.0,670.0,19.0,13.0,3.0,10.0,6.0,252.0,45.0
142,Simon Asta,de GER,DF,Greuther Fürth,Bundesliga,20.0,2001.0,8.7,481.0,22.0,156.0,215.0,115.0,11.0,481.0,5.0,4.0,80.0,1.0,20.0,191.0,966.0,472.0,7.0,6.0,3.0,8.0,3.0,225.0,37.0
143,Youcef Atal,dz ALG,DF,Nice,Ligue 1,25.0,1996.0,12.7,905.0,27.0,219.0,408.0,290.0,29.0,905.0,39.0,18.0,46.2,21.0,53.8,527.0,3561.0,1858.0,63.0,42.0,12.0,19.0,19.0,537.0,106.0
144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,32.0,1989.0,11.5,319.0,2.0,33.0,117.0,171.0,50.0,317.0,7.0,2.0,28.6,5.0,71.4,142.0,779.0,456.0,21.0,9.0,10.0,16.0,4.0,220.0,47.0
145,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,La Liga,32.0,1989.0,12.0,343.0,5.0,11.0,164.0,169.0,65.0,343.0,6.0,4.0,66.7,2.0,33.3,187.0,729.0,348.0,16.0,3.0,9.0,29.0,8.0,263.0,79.0
146,Emil Audero,it ITA,GK,Sampdoria,Serie A,24.0,1997.0,28.4,1076.0,953.0,1074.0,2.0,0.0,0.0,1076.0,0.0,0.0,,0.0,,593.0,2866.0,1726.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0
147,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,26.0,1994.0,26.6,1614.0,96.0,616.0,633.0,384.0,14.0,1614.0,44.0,23.0,52.3,21.0,47.7,867.0,4352.0,2402.0,60.0,30.0,2.0,29.0,13.0,898.0,100.0
148,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,Ligue 1,24.0,1997.0,0.9,26.0,0.0,1.0,16.0,9.0,3.0,26.0,0.0,0.0,,0.0,,14.0,70.0,14.0,1.0,0.0,1.0,7.0,3.0,19.0,7.0
149,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,La Liga,27.0,1994.0,8.8,629.0,30.0,219.0,226.0,185.0,11.0,629.0,2.0,2.0,100.0,0.0,0.0,291.0,1291.0,627.0,12.0,12.0,1.0,12.0,4.0,381.0,46.0
150,Serge Aurier,ci CIV,DF,Villarreal,La Liga,28.0,1992.0,11.2,858.0,31.0,285.0,377.0,200.0,23.0,858.0,19.0,14.0,73.7,5.0,26.3,488.0,1967.0,947.0,21.0,8.0,4.0,15.0,11.0,550.0,53.0
151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,27.0,1994.0,20.8,787.0,20.0,90.0,310.0,394.0,53.0,786.0,32.0,18.0,56.3,14.0,43.8,459.0,2306.0,1022.0,32.0,27.0,8.0,48.0,22.0,553.0,117.0
152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,23.0,1997.0,24.2,829.0,32.0,56.0,393.0,396.0,129.0,827.0,63.0,35.0,55.6,28.0,44.4,501.0,2643.0,1004.0,36.0,23.0,19.0,140.0,41.0,609.0,171.0
153,Ramzi Aya,it ITA,DF,Salernitana,Serie A,30.0,1990.0,1.5,33.0,4.0,11.0,18.0,4.0,0.0,33.0,0.0,0.0,,0.0,,16.0,47.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0
154,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,29.0,1991.0,22.4,1087.0,15.0,149.0,514.0,450.0,67.0,1087.0,71.0,34.0,47.9,37.0,52.1,696.0,4590.0,2316.0,98.0,49.0,24.0,84.0,77.0,779.0,151.0
156,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,26.0,1994.0,15.0,999.0,115.0,477.0,504.0,21.0,5.0,999.0,1.0,1.0,100.0,0.0,0.0,574.0,3300.0,2328.0,19.0,3.0,0.0,2.0,0.0,692.0,2.0
157,Luke Ayling,eng ENG,DF,Leeds United,Premier League,29.0,1991.0,25.2,1884.0,178.0,905.0,758.0,244.0,35.0,1884.0,37.0,23.0,62.2,14.0,37.8,1002.0,5566.0,3583.0,45.0,23.0,2.0,42.0,10.0,1147.0,51.0
158,Karim Azamoum,fr FRA,DF,Troyes,Ligue 1,31.0,1990.0,4.3,182.0,14.0,109.0,60.0,15.0,1.0,182.0,3.0,1.0,33.3,2.0,66.7,106.0,507.0,283.0,4.0,3.0,0.0,3.0,2.0,113.0,4.0
159,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,Bundesliga,26.0,1995.0,4.0,151.0,9.0,20.0,78.0,54.0,16.0,151.0,6.0,4.0,66.7,2.0,33.3,73.0,457.0,279.0,8.0,4.0,2.0,6.0,2.0,105.0,22.0
160,César Azpilicueta,es ESP,DF,Chelsea,Premier League,31.0,1989.0,23.0,2017.0,112.0,616.0,932.0,480.0,53.0,2017.0,19.0,15.0,78.9,4.0,21.1,1098.0,4607.0,2789.0,49.0,33.0,7.0,21.0,10.0,1420.0,132.0
161,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,25.0,1996.0,21.5,1028.0,57.0,333.0,603.0,113.0,8.0,1028.0,31.0,22.0,71.0,9.0,29.0,548.0,2604.0,1121.0,14.0,24.0,0.0,29.0,20.0,515.0,6.0
162,Carlos Bacca,co COL,FW,Granada,La Liga,34.0,1986.0,5.7,145.0,7.0,18.0,57.0,73.0,18.0,145.0,11.0,7.0,63.6,4.0,36.4,67.0,389.0,188.0,7.0,4.0,4.0,8.0,4.0,98.0,20.0
163,Daniel Bachmann,at AUT,GK,Watford,Premier League,27.0,1994.0,12.0,401.0,325.0,399.0,2.0,0.0,0.0,401.0,1.0,1.0,100.0,0.0,0.0,214.0,1241.0,835.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0
164,Loïc Bade,fr FRA,DF,Rennes,Ligue 1,21.0,2000.0,10.9,830.0,84.0,424.0,391.0,19.0,7.0,830.0,5.0,4.0,80.0,1.0,20.0,557.0,3420.0,2025.0,8.0,6.0,0.0,4.0,1.0,611.0,3.0
165,Milan Badelj,hr CRO,MF,Genoa,Serie A,32.0,1989.0,31.6,1922.0,76.0,466.0,1186.0,297.0,25.0,1922.0,50.0,34.0,68.0,16.0,32.0,944.0,3678.0,1469.0,19.0,32.0,6.0,47.0,26.0,1119.0,24.0
166,Édgar Badía,es ESP,GK,Elche,La Liga,29.0,1992.0,24.0,904.0,799.0,900.0,4.0,0.0,0.0,904.0,0.0,0.0,,0.0,,425.0,2478.0,1415.0,0.0,2.0,1.0,1.0,0.0,310.0,0.0
167,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,20.0,2001.0,20.4,1570.0,149.0,642.0,903.0,30.0,19.0,1570.0,4.0,2.0,50.0,2.0,50.0,984.0,4272.0,2403.0,16.0,4.0,0.0,7.0,5.0,1057.0,5.0
168,Youssouph Badji,sn SEN,"FW,MF",Brest,Ligue 1,19.0,2001.0,1.5,45.0,0.0,0.0,16.0,29.0,7.0,45.0,0.0,0.0,,0.0,,25.0,103.0,23.0,0.0,0.0,1.0,4.0,1.0,34.0,11.0
169,Miguel Baeza,es ESP,DF,Celta Vigo,La Liga,21.0,2000.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,,0.0,,3.0,62.0,36.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0
170,Nicola Bagnolini,it ITA,GK,Bologna,Serie A,17.0,2004.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Issa Bah,lu LUX,FW,Venezia,Serie A,19.0,2002.0,0.1,8.0,0.0,1.0,6.0,1.0,0.0,8.0,0.0,0.0,,0.0,,5.0,23.0,12.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0
172,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,29.0,1992.0,12.2,351.0,6.0,23.0,183.0,151.0,33.0,351.0,14.0,7.0,50.0,7.0,50.0,222.0,1084.0,327.0,9.0,8.0,4.0,40.0,17.0,253.0,78.0
173,Leon Bailey,jm JAM,"FW,MF",Aston Villa,Premier League,23.0,1997.0,8.5,348.0,3.0,29.0,119.0,206.0,35.0,348.0,29.0,13.0,44.8,16.0,55.2,232.0,1679.0,693.0,34.0,14.0,10.0,33.0,24.0,244.0,61.0
174,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,27.0,1994.0,2.4,114.0,25.0,73.0,38.0,3.0,0.0,114.0,1.0,0.0,0.0,1.0,100.0,55.0,340.0,155.0,1.0,0.0,0.0,3.0,1.0,59.0,0.0
175,Dénys Bain,fr FRA,DF,Brest,Ligue 1,28.0,1993.0,2.0,97.0,16.0,46.0,51.0,1.0,1.0,97.0,0.0,0.0,,0.0,,71.0,390.0,204.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
176,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,19.0,2001.0,5.7,204.0,167.0,202.0,2.0,0.0,0.0,204.0,0.0,0.0,,0.0,,103.0,468.0,283.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0
177,Nedim Bajrami,al ALB,"MF,FW",Empoli,Serie A,22.0,1999.0,22.8,1119.0,10.0,75.0,444.0,621.0,89.0,1116.0,71.0,42.0,59.2,29.0,40.8,639.0,4134.0,2072.0,72.0,39.0,27.0,55.0,34.0,742.0,177.0
178,Cédric Bakambu,cd COD,FW,Marseille,Ligue 1,30.0,1991.0,4.0,113.0,2.0,8.0,34.0,71.0,28.0,113.0,2.0,1.0,50.0,1.0,50.0,75.0,405.0,148.0,7.0,3.0,4.0,10.0,1.0,85.0,28.0
179,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,Ligue 1,18.0,2002.0,3.4,195.0,15.0,108.0,88.0,1.0,1.0,195.0,5.0,4.0,80.0,1.0,20.0,95.0,564.0,292.0,1.0,1.0,0.0,6.0,2.0,91.0,1.0
180,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,26.0,1994.0,5.6,374.0,16.0,83.0,236.0,59.0,4.0,374.0,7.0,4.0,57.1,3.0,42.9,184.0,915.0,381.0,3.0,7.0,0.0,3.0,4.0,242.0,1.0
182,Mitchel Bakker,nl NED,DF,Leverkusen,Bundesliga,21.0,2000.0,20.2,1443.0,66.0,389.0,778.0,292.0,26.0,1443.0,49.0,28.0,57.1,21.0,42.9,768.0,3441.0,1719.0,38.0,30.0,4.0,36.0,14.0,894.0,95.0
183,Ridle Baku,de GER,"DF,FW",Wolfsburg,Bundesliga,23.0,1998.0,27.2,1702.0,50.0,461.0,740.0,517.0,60.0,1702.0,71.0,36.0,50.7,35.0,49.3,920.0,4838.0,2368.0,74.0,40.0,16.0,60.0,23.0,991.0,171.0
184,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,18.0,2002.0,0.5,23.0,1.0,2.0,12.0,9.0,2.0,23.0,3.0,1.0,33.3,2.0,66.7,13.0,83.0,22.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0
185,Tommaso Baldanzi,it ITA,FW,Empoli,Serie A,18.0,2003.0,0.2,10.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,0.0,,0.0,,7.0,19.0,6.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0
186,Alejandro Balde,es ESP,"DF,FW",Barcelona,La Liga,17.0,2003.0,2.1,177.0,2.0,24.0,95.0,58.0,7.0,177.0,5.0,1.0,20.0,4.0,80.0,141.0,578.0,316.0,9.0,7.0,2.0,4.0,3.0,143.0,23.0
187,Ibrahima Baldé,fr FRA,"FW,MF",Lens,Ligue 1,18.0,2003.0,0.6,16.0,0.0,1.0,7.0,8.0,1.0,16.0,2.0,0.0,0.0,2.0,100.0,7.0,30.0,8.0,0.0,0.0,0.0,3.0,0.0,11.0,5.0
188,Keita Baldé,sn SEN,FW,Cagliari,Serie A,26.0,1995.0,13.7,411.0,6.0,23.0,183.0,209.0,51.0,411.0,18.0,6.0,33.3,12.0,66.7,234.0,977.0,342.0,14.0,12.0,4.0,49.0,10.0,305.0,73.0
189,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,32.0,1989.0,3.1,102.0,0.0,12.0,32.0,58.0,15.0,102.0,4.0,1.0,25.0,3.0,75.0,65.0,292.0,136.0,6.0,3.0,4.0,5.0,2.0,74.0,10.0
190,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,33.0,1988.0,22.5,1225.0,88.0,371.0,609.0,254.0,10.0,1225.0,12.0,6.0,50.0,6.0,50.0,507.0,2081.0,1147.0,29.0,16.0,0.0,13.0,12.0,565.0,66.0
191,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,22.0,1999.0,10.6,919.0,79.0,404.0,506.0,11.0,4.0,919.0,13.0,11.0,84.6,2.0,15.4,621.0,3062.0,1682.0,6.0,1.0,0.0,8.0,6.0,678.0,2.0
192,Iván Balliu,al ALB,DF,Rayo Vallecano,La Liga,29.0,1992.0,35.0,2114.0,88.0,538.0,945.0,655.0,37.0,2114.0,54.0,22.0,40.7,32.0,59.3,938.0,5258.0,2727.0,84.0,48.0,8.0,40.0,20.0,1107.0,132.0
193,Fodé Ballo-Touré,sn SEN,DF,Milan,Serie A,24.0,1997.0,5.0,329.0,9.0,61.0,162.0,109.0,14.0,329.0,10.0,5.0,50.0,5.0,50.0,188.0,1190.0,642.0,17.0,10.0,0.0,5.0,6.0,196.0,48.0
194,Folarin Balogun,eng ENG,FW,Arsenal,Premier League,20.0,2001.0,0.8,22.0,1.0,2.0,7.0,13.0,6.0,22.0,2.0,0.0,0.0,2.0,100.0,8.0,22.0,8.0,0.0,0.0,0.0,4.0,0.0,14.0,4.0
195,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,Ligue 1,31.0,1990.0,5.1,240.0,18.0,81.0,90.0,69.0,7.0,240.0,1.0,0.0,0.0,1.0,100.0,122.0,587.0,264.0,7.0,5.0,0.0,10.0,1.0,112.0,21.0
196,Jonathan Bamba,fr FRA,"MF,FW",Lille,Ligue 1,25.0,1996.0,27.0,1504.0,16.0,182.0,689.0,661.0,80.0,1504.0,103.0,34.0,33.0,69.0,67.0,1018.0,6405.0,3121.0,101.0,63.0,36.0,76.0,57.0,1064.0,200.0
197,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,27.0,1993.0,6.2,173.0,10.0,15.0,83.0,76.0,33.0,173.0,7.0,4.0,57.1,3.0,42.9,92.0,486.0,196.0,8.0,4.0,3.0,18.0,3.0,111.0,24.0
198,Filippo Bandinelli,it ITA,MF,Empoli,Serie A,26.0,1995.0,21.7,976.0,54.0,213.0,423.0,354.0,43.0,976.0,39.0,17.0,43.6,22.0,56.4,564.0,3152.0,1755.0,57.0,42.0,10.0,40.0,25.0,627.0,101.0
199,Mattia Bani,it ITA,DF,Genoa,Serie A,27.0,1993.0,13.5,642.0,129.0,383.0,240.0,25.0,18.0,642.0,1.0,1.0,100.0,0.0,0.0,248.0,1193.0,552.0,1.0,1.0,0.0,8.0,0.0,262.0,1.0
200,Simon Banza,fr FRA,FW,Lens,Ligue 1,24.0,1996.0,1.4,49.0,2.0,3.0,16.0,32.0,5.0,49.0,6.0,4.0,66.7,2.0,33.3,28.0,159.0,74.0,2.0,2.0,0.0,2.0,3.0,36.0,8.0
201,Shandon Baptiste,gd GRN,MF,Brentford,Premier League,23.0,1998.0,10.1,418.0,15.0,83.0,216.0,126.0,15.0,418.0,28.0,19.0,67.9,9.0,32.1,252.0,1225.0,603.0,14.0,13.0,4.0,21.0,12.0,269.0,29.0
202,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,Serie A,26.0,1994.0,26.0,1376.0,40.0,185.0,723.0,488.0,91.0,1372.0,55.0,31.0,56.4,24.0,43.6,851.0,4966.0,2391.0,68.0,51.0,16.0,42.0,54.0,1039.0,124.0
203,Barbero,es ESP,"FW,MF",Osasuna,La Liga,22.0,1998.0,0.2,18.0,1.0,1.0,6.0,11.0,3.0,18.0,0.0,0.0,,0.0,,7.0,31.0,0.0,0.0,1.0,0.0,5.0,2.0,14.0,3.0
204,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,25.0,1996.0,1.0,60.0,12.0,32.0,28.0,0.0,0.0,60.0,0.0,0.0,,0.0,,31.0,100.0,51.0,1.0,0.0,0.0,4.0,0.0,35.0,0.0
205,Barcia,es ESP,DF,Granada,La Liga,20.0,2000.0,0.8,26.0,1.0,13.0,12.0,1.0,0.0,26.0,0.0,0.0,,0.0,,10.0,65.0,31.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0
206,Bradley Barcola,fr FRA,"FW,MF",Lyon,Ligue 1,18.0,2002.0,2.9,122.0,4.0,22.0,45.0,60.0,17.0,122.0,8.0,2.0,25.0,6.0,75.0,76.0,601.0,317.0,9.0,6.0,5.0,6.0,3.0,70.0,27.0
208,Melvin Bard,fr FRA,DF,Nice,Ligue 1,20.0,2000.0,28.8,2175.0,87.0,593.0,1222.0,393.0,14.0,2175.0,37.0,22.0,59.5,15.0,40.5,1290.0,6636.0,3629.0,65.0,54.0,5.0,41.0,17.0,1292.0,129.0
209,Enis Bardhi,mk MKD,"MF,FW",Levante,La Liga,26.0,1995.0,18.9,995.0,12.0,124.0,425.0,461.0,41.0,993.0,74.0,38.0,51.4,36.0,48.6,597.0,2971.0,1436.0,41.0,31.0,12.0,52.0,32.0,669.0,105.0
210,Francesco Bardi,it ITA,GK,Bologna,Serie A,29.0,1992.0,2.0,54.0,49.0,54.0,0.0,0.0,0.0,54.0,0.0,0.0,,0.0,,25.0,142.0,83.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
