,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
2238,Marin Pongračić,hr CRO,DF,Dortmund,Bundesliga,23.0,1997.0,9.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2239,Pere Pons,es ESP,MF,Alavés,La Liga,28.0,1993.0,15.2,1.0,15.0,4.0,26.7,0.99,0.26,0.07,0.25,15.0,0.0,0.0,0.0,1.5,1.5,0.1,-0.5,-0.5
2240,Nick Pope,eng ENG,GK,Burnley,Premier League,29.0,1992.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2241,Manolo Portanova,it ITA,"FW,MF",Genoa,Serie A,21.0,2000.0,14.7,1.0,29.0,12.0,41.4,1.97,0.82,0.03,0.08,20.9,1.0,0.0,0.0,2.9,2.9,0.1,-1.9,-1.9
2242,Portu,es ESP,"FW,MF",Real Sociedad,La Liga,29.0,1992.0,17.7,1.0,24.0,9.0,37.5,1.36,0.51,0.0,0.0,14.7,0.0,1.0,1.0,2.9,2.1,0.09,-1.9,-2.1
2243,Stefan Posch,at AUT,DF,Hoffenheim,Bundesliga,24.0,1997.0,24.4,2.0,14.0,7.0,50.0,0.57,0.29,0.14,0.29,19.5,1.0,0.0,0.0,1.1,1.1,0.08,0.9,0.9
2244,Sergio Postigo,es ESP,DF,Levante,La Liga,32.0,1988.0,9.4,0.0,2.0,0.0,0.0,0.21,0.0,0.0,,16.6,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
2245,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,Bundesliga,27.0,1994.0,12.0,6.0,28.0,13.0,46.4,2.34,1.08,0.21,0.46,13.0,0.0,0.0,0.0,5.5,5.5,0.2,0.5,0.5
2246,Gaëtan Poussin,fr FRA,GK,Bordeaux,Ligue 1,22.0,1999.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2247,Darío Poveda,es ESP,"FW,MF",Getafe,La Liga,24.0,1997.0,4.2,1.0,4.0,4.0,100.0,0.95,0.95,0.25,0.25,29.6,0.0,0.0,0.0,0.3,0.3,0.07,0.7,0.7
2248,José Pozo,es ESP,"MF,DF",Rayo Vallecano,La Liga,25.0,1996.0,0.8,0.0,3.0,0.0,0.0,3.75,0.0,0.0,,19.6,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
2249,Dennis Praet,be BEL,MF,Torino,Serie A,27.0,1994.0,17.1,2.0,24.0,8.0,33.3,1.4,0.47,0.08,0.25,17.4,0.0,0.0,0.0,2.3,2.3,0.11,-0.3,-0.3
2250,Mateusz Praszelik,pl POL,MF,Hellas Verona,Serie A,20.0,2000.0,0.3,0.0,1.0,0.0,0.0,3.6,0.0,0.0,,24.7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2251,Abdón Prats,es ESP,FW,Mallorca,La Liga,28.0,1992.0,7.1,3.0,18.0,6.0,33.3,2.53,0.84,0.17,0.5,15.9,2.0,0.0,0.0,1.5,1.5,0.08,1.5,1.5
2252,Sanjin Prcić,ba BIH,MF,Strasbourg,Ligue 1,27.0,1993.0,24.3,1.0,46.0,11.0,23.9,1.89,0.45,0.02,0.09,25.5,1.0,0.0,0.0,1.5,1.5,0.03,-0.5,-0.5
2253,Nicolas de Préville,fr FRA,"FW,MF",Metz,Ligue 1,30.0,1991.0,21.9,5.0,41.0,10.0,24.4,1.87,0.46,0.12,0.5,20.9,4.0,0.0,0.0,2.8,2.8,0.07,2.2,2.2
2254,Isaac Price,nir NIR,MF,Everton,Premier League,17.0,2003.0,0.2,0.0,1.0,0.0,0.0,6.43,0.0,0.0,,8.9,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
2255,Manuel Prietl,at AUT,MF,Arminia,Bundesliga,29.0,1991.0,23.6,0.0,17.0,4.0,23.5,0.72,0.17,0.0,0.0,19.8,0.0,0.0,0.0,1.0,1.0,0.06,-1.0,-1.0
2256,Alejandro Primo,es ESP,GK,Levante,La Liga,17.0,2004.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2257,Grischa Prömel,de GER,MF,Union Berlin,Bundesliga,26.0,1995.0,26.9,8.0,37.0,12.0,32.4,1.37,0.45,0.22,0.67,13.0,0.0,0.0,0.0,6.3,6.3,0.17,1.7,1.7
2258,Nick Proschwitz,de GER,FW,Hoffenheim,Bundesliga,34.0,1986.0,0.3,0.0,1.0,0.0,0.0,3.33,0.0,0.0,,9.1,0.0,0.0,0.0,0.3,0.3,0.29,-0.3,-0.3
2259,Ivan Provedel,it ITA,GK,Spezia,Serie A,27.0,1994.0,30.7,0.0,1.0,1.0,100.0,0.03,0.03,0.0,0.0,68.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2260,Javi Puado,es ESP,"MF,FW",Espanyol,La Liga,23.0,1998.0,24.9,4.0,40.0,12.0,30.0,1.6,0.48,0.1,0.33,14.9,0.0,0.0,0.0,4.9,4.9,0.12,-0.9,-0.9
2262,Pubill,es ESP,"DF,MF",Levante,La Liga,18.0,2003.0,5.7,0.0,6.0,1.0,16.7,1.05,0.18,0.0,0.0,11.8,0.0,0.0,0.0,0.9,0.9,0.15,-0.9,-0.9
2263,Antonio Puertas,es ESP,"MF,FW",Granada,La Liga,29.0,1992.0,25.1,6.0,33.0,14.0,42.4,1.31,0.56,0.18,0.43,14.2,0.0,0.0,0.0,3.5,3.5,0.1,2.5,2.5
2264,Riqui Puig,es ESP,MF,Barcelona,La Liga,21.0,1999.0,5.4,1.0,9.0,3.0,33.3,1.66,0.55,0.11,0.33,20.5,0.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3
2265,Teemu Pukki,fi FIN,FW,Norwich City,Premier League,31.0,1990.0,36.1,11.0,68.0,24.0,35.3,1.88,0.66,0.12,0.33,15.2,0.0,3.0,3.0,11.4,9.1,0.13,-0.4,-1.1
2266,Erick Pulgar,cl CHI,MF,Fiorentina,Serie A,27.0,1994.0,3.8,0.0,3.0,2.0,66.7,0.79,0.53,0.0,0.0,26.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
2267,Christian Pulisic,us USA,"MF,FW",Chelsea,Premier League,22.0,1998.0,14.3,6.0,28.0,11.0,39.3,1.95,0.77,0.21,0.55,13.2,0.0,0.0,0.0,4.9,4.9,0.18,1.1,1.1
2268,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,Bundesliga,22.0,1999.0,0.8,0.0,1.0,0.0,0.0,1.29,0.0,0.0,,15.7,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2269,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,Serie A,25.0,1995.0,13.4,4.0,31.0,12.0,38.7,2.32,0.9,0.1,0.25,17.6,0.0,1.0,1.0,3.8,3.0,0.1,0.2,0.0
2270,Niklas Pyyhtiä,fi FIN,MF,Bologna,Serie A,17.0,2003.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2271,Przemysław Płacheta,pl POL,"FW,MF",Norwich City,Premier League,23.0,1998.0,5.6,0.0,8.0,7.0,87.5,1.43,1.25,0.0,0.0,16.7,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
2272,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,La Liga,30.0,1991.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2273,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,38.0,1983.0,18.5,4.0,57.0,11.0,19.3,3.08,0.59,0.05,0.27,19.5,1.0,1.0,1.0,4.3,3.5,0.06,-0.3,-0.5
2274,Quini,es ESP,DF,Granada,La Liga,31.0,1989.0,25.6,0.0,17.0,2.0,11.8,0.66,0.08,0.0,0.0,23.1,0.0,0.0,0.0,0.5,0.5,0.03,-0.5,-0.5
2275,Dani Raba,es ESP,"MF,FW",Villarreal,La Liga,25.0,1995.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2276,Dani Raba,es ESP,"MF,FW",Granada,La Liga,25.0,1995.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2277,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,26.0,1995.0,25.4,0.0,26.0,7.0,26.9,1.02,0.28,0.0,0.0,17.2,0.0,0.0,0.0,2.1,2.1,0.08,-2.1,-2.1
2278,Uroš Račić,rs SRB,MF,Valencia,La Liga,23.0,1998.0,13.4,0.0,16.0,1.0,6.3,1.19,0.07,0.0,0.0,21.5,0.0,0.0,0.0,0.9,0.9,0.06,-0.9,-0.9
2279,Nemanja Radoja,rs SRB,MF,Levante,La Liga,28.0,1993.0,13.5,0.0,5.0,1.0,20.0,0.37,0.07,0.0,0.0,18.7,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
2280,Nemanja Radonjić,rs SRB,FW,Marseille,Ligue 1,25.0,1996.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2281,Ivan Radovanović,rs SRB,"DF,MF",Salernitana,Serie A,32.0,1988.0,11.7,1.0,18.0,5.0,27.8,1.54,0.43,0.06,0.2,23.3,1.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0
2282,Ionuț Radu,ro ROU,GK,Inter,Serie A,24.0,1997.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2283,Ștefan Radu,ro ROU,DF,Lazio,Serie A,34.0,1986.0,6.2,0.0,2.0,1.0,50.0,0.32,0.16,0.0,0.0,24.7,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
2284,Boris Radunović,rs SRB,GK,Cagliari,Serie A,25.0,1996.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2285,Sidney Raebiger,de GER,MF,RB Leipzig,Bundesliga,16.0,2005.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2286,Rafinha,br BRA,MF,Real Sociedad,La Liga,28.0,1993.0,11.7,1.0,14.0,2.0,14.3,1.2,0.17,0.07,0.5,16.9,1.0,0.0,0.0,2.5,2.5,0.18,-1.5,-1.5
2288,Rafinha,br BRA,"FW,MF",Paris S-G,Ligue 1,28.0,1993.0,2.4,0.0,5.0,0.0,0.0,2.05,0.0,0.0,,18.4,1.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
2289,Antonio Raillo,es ESP,DF,Mallorca,La Liga,29.0,1991.0,17.0,2.0,9.0,4.0,44.4,0.53,0.24,0.22,0.5,11.6,0.0,0.0,0.0,0.7,0.7,0.08,1.3,1.3
2290,Antonio Raimondo,it ITA,FW,Bologna,Serie A,17.0,2004.0,0.8,0.0,2.0,1.0,50.0,2.43,1.22,0.0,0.0,16.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
2291,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,25.0,1995.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2292,Jesuran Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,Premier League,18.0,2002.0,0.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2293,Ivan Rakitić,hr CRO,MF,Sevilla,La Liga,33.0,1988.0,24.2,4.0,29.0,10.0,34.5,1.2,0.41,0.1,0.3,22.4,4.0,1.0,2.0,3.2,1.6,0.06,0.8,1.4
2294,Diant Ramaj,de GER,GK,Eint Frankfurt,Bundesliga,19.0,2001.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2295,Jonás Ramalho,es ESP,DF,Osasuna,La Liga,28.0,1993.0,2.7,0.0,2.0,0.0,0.0,0.74,0.0,0.0,,24.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2296,Adil Rami,fr FRA,DF,Troyes,Ligue 1,35.0,1985.0,13.0,3.0,5.0,3.0,60.0,0.38,0.23,0.6,1.0,6.8,0.0,0.0,0.0,0.8,0.8,0.15,2.2,2.2
2297,Sandro Ramírez,es ESP,FW,Getafe,La Liga,26.0,1995.0,16.2,3.0,50.0,13.0,26.0,3.08,0.8,0.06,0.23,23.0,7.0,0.0,0.0,3.0,3.0,0.06,0.0,0.0
2298,Guilherme Ramos,pt POR,DF,Arminia,Bundesliga,23.0,1997.0,10.1,0.0,7.0,3.0,42.9,0.7,0.3,0.0,0.0,13.7,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
2299,Sergio Ramos,es ESP,DF,Paris S-G,Ligue 1,35.0,1986.0,8.9,2.0,12.0,4.0,33.3,1.35,0.45,0.17,0.5,14.8,0.0,0.0,0.0,1.8,1.8,0.16,0.2,0.2
2300,Aaron Ramsdale,eng ENG,GK,Arsenal,Premier League,23.0,1998.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2301,Aaron Ramsey,wls WAL,MF,Juventus,Serie A,30.0,1990.0,1.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2302,Jacob Ramsey,eng ENG,MF,Aston Villa,Premier League,20.0,2001.0,27.4,6.0,34.0,11.0,32.4,1.24,0.4,0.18,0.55,18.3,0.0,0.0,0.0,4.0,4.0,0.12,2.0,2.0
2303,Luca Ranieri,it ITA,DF,Salernitana,Serie A,22.0,1999.0,23.4,1.0,9.0,4.0,44.4,0.39,0.17,0.11,0.25,16.6,0.0,0.0,0.0,0.6,0.6,0.07,0.4,0.4
2304,Andrea Ranocchia,it ITA,DF,Inter,Serie A,33.0,1988.0,3.8,0.0,2.0,1.0,50.0,0.53,0.26,0.0,0.0,7.3,0.0,0.0,0.0,0.5,0.5,0.23,-0.5,-0.5
2305,Raphinha,br BRA,"FW,MF",Leeds United,Premier League,24.0,1996.0,32.4,11.0,84.0,21.0,25.0,2.59,0.65,0.08,0.33,21.4,10.0,4.0,4.0,10.2,7.0,0.08,0.8,0.0
2306,Tobias Raschl,de GER,MF,Greuther Fürth,Bundesliga,21.0,2000.0,6.6,0.0,5.0,1.0,20.0,0.75,0.15,0.0,0.0,25.4,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
2307,Elba Rashani,xk KVX,"FW,MF",Clermont Foot,Ligue 1,28.0,1993.0,19.5,8.0,30.0,12.0,40.0,1.53,0.61,0.27,0.67,13.7,0.0,0.0,0.0,5.2,5.2,0.17,2.8,2.8
2308,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,Premier League,23.0,1997.0,13.7,4.0,22.0,12.0,54.5,1.6,0.87,0.18,0.33,17.7,1.0,0.0,0.0,2.9,2.9,0.13,1.1,1.1
2309,Milot Rashica,xk KVX,"FW,MF",Norwich City,Premier League,25.0,1996.0,24.8,1.0,44.0,17.0,38.6,1.78,0.69,0.02,0.06,22.3,7.0,0.0,0.0,2.6,2.6,0.06,-1.6,-1.6
2310,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,Serie A,21.0,2000.0,30.4,10.0,71.0,25.0,35.2,2.33,0.82,0.14,0.4,17.9,3.0,0.0,0.0,7.2,7.2,0.1,2.8,2.8
2311,Raúl,es ESP,"FW,DF",Betis,La Liga,20.0,2000.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2312,David Raum,de GER,"DF,FW",Hoffenheim,Bundesliga,23.0,1998.0,30.6,3.0,25.0,8.0,32.0,0.82,0.26,0.12,0.38,19.8,5.0,0.0,0.0,1.7,1.7,0.07,1.3,1.3
2314,Nicola Ravaglia,it ITA,GK,Sampdoria,Serie A,32.0,1988.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2315,David Raya,es ESP,GK,Brentford,Premier League,25.0,1995.0,24.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2316,Ante Rebić,hr CRO,FW,Milan,Serie A,27.0,1993.0,9.9,2.0,30.0,6.0,20.0,3.03,0.61,0.07,0.33,16.4,0.0,0.0,0.0,2.4,2.4,0.08,-0.4,-0.4
2317,Arkadiusz Reca,pl POL,DF,Spezia,Serie A,26.0,1995.0,19.7,0.0,8.0,4.0,50.0,0.41,0.2,0.0,0.0,20.8,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
2318,Lluís Recasens,es ESP,DF,Espanyol,La Liga,19.0,2002.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2319,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,27.0,1994.0,20.4,1.0,26.0,9.0,34.6,1.28,0.44,0.04,0.11,21.2,1.0,0.0,0.0,1.7,1.7,0.07,-0.7,-0.7
2320,Sergio Reguilón,es ESP,"DF,MF",Tottenham,Premier League,24.0,1996.0,21.3,2.0,21.0,9.0,42.9,0.99,0.42,0.1,0.22,15.2,0.0,0.0,0.0,3.0,3.0,0.14,-1.0,-1.0
2321,Manolo Reina,es ESP,GK,Mallorca,La Liga,36.0,1985.0,21.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2322,Pepe Reina,es ESP,GK,Lazio,Serie A,38.0,1982.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2323,Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,Ligue 1,23.0,1998.0,2.2,0.0,3.0,1.0,33.3,1.36,0.45,0.0,0.0,22.5,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
2324,Reinier,br BRA,"FW,MF",Dortmund,Bundesliga,19.0,2002.0,1.8,0.0,1.0,0.0,0.0,0.56,0.0,0.0,,9.4,0.0,0.0,0.0,0.2,0.2,0.21,-0.2,-0.2
2325,Karim Rekik,nl NED,DF,Sevilla,La Liga,26.0,1994.0,12.2,0.0,4.0,0.0,0.0,0.33,0.0,0.0,,10.4,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
2326,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,26.0,1995.0,35.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2327,Panagiotis Retsos,gr GRE,DF,Hellas Verona,Serie A,22.0,1998.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2328,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,Bundesliga,22.0,1998.0,0.4,0.0,1.0,0.0,0.0,2.81,0.0,0.0,,8.7,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
2329,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,32.0,1989.0,27.8,9.0,51.0,22.0,43.1,1.83,0.79,0.18,0.41,15.8,8.0,0.0,0.0,11.5,11.5,0.23,-2.5,-2.5
2330,Elvis Rexhbeçaj,de GER,MF,Bochum,Bundesliga,23.0,1997.0,28.2,0.0,34.0,6.0,17.6,1.2,0.21,0.0,0.0,23.2,0.0,0.0,0.0,1.1,1.1,0.03,-1.1,-1.1
2331,Gio Reyna,us USA,MF,Dortmund,Bundesliga,18.0,2002.0,4.9,2.0,11.0,6.0,54.5,2.26,1.23,0.18,0.33,16.1,1.0,0.0,0.0,1.7,1.7,0.16,0.3,0.3
2332,Bryan Reynolds,us USA,DF,Roma,Serie A,20.0,2001.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2333,Nico Ribaudo,es ESP,"MF,FW",Espanyol,La Liga,20.0,2001.0,12.4,2.0,20.0,4.0,20.0,1.61,0.32,0.1,0.5,21.8,0.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0
2334,Tiago Ribeiro,pt POR,FW,Monaco,Ligue 1,19.0,2002.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2335,Franck Ribéry,fr FRA,"MF,FW",Salernitana,Serie A,38.0,1983.0,15.8,0.0,12.0,2.0,16.7,0.76,0.13,0.0,0.0,18.4,2.0,0.0,0.0,0.9,0.9,0.07,-0.9,-0.9
2336,Samuele Ricci,it ITA,MF,Torino,Serie A,19.0,2001.0,8.0,0.0,4.0,1.0,25.0,0.5,0.12,0.0,0.0,16.2,0.0,0.0,0.0,0.4,0.4,0.1,-0.4,-0.4
2337,Samuele Ricci,it ITA,MF,Empoli,Serie A,19.0,2001.0,17.0,1.0,8.0,1.0,12.5,0.47,0.06,0.13,1.0,27.6,0.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8
2338,Declan Rice,eng ENG,MF,West Ham,Premier League,22.0,1999.0,35.3,1.0,26.0,8.0,30.8,0.74,0.23,0.04,0.13,22.8,1.0,0.0,0.0,1.1,1.1,0.04,-0.1,-0.1
2340,Chris Richards,us USA,DF,Hoffenheim,Bundesliga,21.0,2000.0,14.5,1.0,9.0,1.0,11.1,0.62,0.07,0.11,1.0,8.1,0.0,0.0,0.0,1.2,1.2,0.13,-0.2,-0.2
2341,Chris Richards,us USA,DF,Bayern Munich,Bundesliga,21.0,2000.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2342,Omar Richards,eng ENG,DF,Bayern Munich,Bundesliga,23.0,1998.0,4.9,0.0,4.0,0.0,0.0,0.82,0.0,0.0,,12.8,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
2343,Taylor Richards,eng ENG,MF,Brighton,Premier League,20.0,2000.0,0.3,0.0,1.0,0.0,0.0,3.6,0.0,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2344,Richarlison,br BRA,FW,Everton,Premier League,24.0,1997.0,28.0,10.0,69.0,20.0,29.0,2.46,0.71,0.1,0.35,16.4,2.0,3.0,3.0,9.2,6.8,0.1,0.8,0.2
2345,Marco Richter,de GER,"FW,MF",Hertha BSC,Bundesliga,23.0,1997.0,18.9,5.0,44.0,17.0,38.6,2.32,0.9,0.11,0.29,20.1,3.0,0.0,0.0,3.2,3.2,0.07,1.8,1.8
2346,Diego Rico,es ESP,DF,Real Sociedad,La Liga,28.0,1993.0,18.3,0.0,10.0,1.0,10.0,0.55,0.05,0.0,0.0,26.3,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
2347,Sergio Rico,es ESP,GK,Mallorca,La Liga,27.0,1993.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2348,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,27.0,1993.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2349,Jaïro Riedewald,nl NED,MF,Crystal Palace,Premier League,24.0,1996.0,1.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2350,Manuel Riemann,de GER,GK,Bochum,Bundesliga,32.0,1988.0,31.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,1.0,0.8,0.0,,-0.8,0.0
2351,Tomás Rincón,ve VEN,MF,Torino,Serie A,33.0,1988.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2352,Tomás Rincón,ve VEN,MF,Sampdoria,Serie A,33.0,1988.0,13.0,0.0,2.0,1.0,50.0,0.15,0.08,0.0,0.0,8.9,0.0,0.0,0.0,0.3,0.3,0.14,-0.3,-0.3
2353,Luis Rioja,es ESP,"MF,FW",Alavés,La Liga,27.0,1993.0,34.6,1.0,44.0,16.0,36.4,1.27,0.46,0.02,0.06,18.3,0.0,0.0,0.0,3.0,3.0,0.07,-2.0,-2.0
2354,Renaud Ripart,fr FRA,"MF,FW",Troyes,Ligue 1,28.0,1993.0,21.0,2.0,41.0,13.0,31.7,1.95,0.62,0.05,0.15,16.1,0.0,0.0,0.0,3.1,3.1,0.07,-1.1,-1.1
2355,Mihailo Ristić,rs SRB,DF,Montpellier,Ligue 1,25.0,1995.0,20.0,1.0,18.0,5.0,27.8,0.9,0.25,0.06,0.2,29.0,1.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5
2356,Matt Ritchie,sct SCO,DF,Newcastle Utd,Premier League,31.0,1989.0,14.9,0.0,10.0,1.0,10.0,0.67,0.07,0.0,0.0,22.4,1.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
2357,Maxence Rivera,fr FRA,FW,Saint-Étienne,Ligue 1,19.0,2002.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2358,Rober,es ESP,DF,Levante,La Liga,26.0,1995.0,22.3,1.0,8.0,1.0,12.5,0.36,0.04,0.13,1.0,8.4,0.0,0.0,0.0,1.3,1.3,0.16,-0.3,-0.3
2359,Sergi Roberto,es ESP,"MF,DF",Barcelona,La Liga,29.0,1992.0,4.4,2.0,4.0,3.0,75.0,0.9,0.68,0.5,0.67,10.1,0.0,0.0,0.0,1.5,1.5,0.37,0.5,0.5
2360,Connor Roberts,wls WAL,DF,Burnley,Premier League,25.0,1995.0,18.8,1.0,6.0,4.0,66.7,0.32,0.21,0.17,0.25,21.7,0.0,0.0,0.0,0.4,0.4,0.06,0.6,0.6
2361,Patrick Roberts,eng ENG,MF,Troyes,Ligue 1,24.0,1997.0,0.2,0.0,1.0,0.0,0.0,6.43,0.0,0.0,,8.2,0.0,0.0,0.0,0.4,0.4,0.43,-0.4,-0.4
2362,Tyler Roberts,wls WAL,"MF,FW",Leeds United,Premier League,22.0,1999.0,11.0,1.0,30.0,12.0,40.0,2.74,1.09,0.03,0.08,19.7,0.0,0.0,0.0,2.4,2.4,0.08,-1.4,-1.4
2363,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,27.0,1994.0,28.2,3.0,18.0,8.0,44.4,0.64,0.28,0.17,0.38,16.9,0.0,0.0,0.0,1.4,1.4,0.08,1.6,1.6
2364,Marc Roca,es ESP,MF,Bayern Munich,Bundesliga,24.0,1996.0,4.2,0.0,5.0,0.0,0.0,1.19,0.0,0.0,,22.6,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
2366,Rubén Rochina,es ESP,"MF,FW",Granada,La Liga,30.0,1991.0,8.3,1.0,15.0,5.0,33.3,1.82,0.61,0.07,0.2,25.4,1.0,0.0,0.0,0.6,0.6,0.04,0.4,0.4
2367,Cimo Röcker,de GER,DF,Hertha BSC,Bundesliga,27.0,1994.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
