Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Corentin Tolisso,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,10.0,7.0,538.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.6,1.8,0.03,0.27,0.31,0.03,0.31,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,6.0,0.0,5.0,2.0,40.0,0.84,0.33,0.0,0.0,23.2,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,6.0,436.0,498.0,87.6,8133.0,2433.0,182.0,203.0,89.7,173.0,195.0,88.7,65.0,76.0,85.5,0.0,1.6,1.8,-1.6,14.0,65.0,11.0,3.0,48.0,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,6.0,498.0,482.0,16.0,13.0,4.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,436.0,0.0,5.0,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,6.0,26.0,4.35,24.0,0.0,0.0,0.0,2.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,2242,FRA,MF,Lyon,Ligue 1,28.0,1994.0,6.0,8.0,6.0,3.0,3.0,2.0,4.0,16.0,25.0,12.0,3.0,0.0,3.0,7.0,15.0,4.0,0.0
Jeremy Toljan,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,14.0,13.0,1254.0,13.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.4,0.4,1.6,2.1,0.03,0.12,0.15,0.03,0.15,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,13.9,0.0,4.0,0.0,0.0,0.29,0.0,0.0,,19.7,0.0,0.0,0.0,0.4,0.4,0.11,-0.4,-0.4,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,13.9,609.0,725.0,84.0,10279.0,3654.0,296.0,327.0,90.5,246.0,282.0,87.2,58.0,84.0,69.0,1.0,1.6,0.9,-0.6,14.0,50.0,15.0,5.0,48.0,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,13.9,725.0,576.0,149.0,18.0,2.0,5.0,12.0,131.0,0.0,0.0,0.0,0.0,609.0,0.0,17.0,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,13.9,25.0,1.79,23.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,2243,DEU,DF,Sassuolo,Serie A,28.0,1994.0,13.9,21.0,15.0,11.0,9.0,1.0,10.0,11.0,90.9,1.0,16.0,6.0,10.0,11.0,32.0,22.0,1.0
Rafael Tolói,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,10.0,10.0,854.0,9.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,1.6,1.6,0.5,2.1,0.17,0.06,0.23,0.17,0.23,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,9.5,1.0,10.0,3.0,30.0,1.05,0.32,0.1,0.33,10.9,0.0,0.0,0.0,1.6,1.6,0.16,-0.6,-0.6,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,9.5,310.0,416.0,74.5,6123.0,2511.0,125.0,142.0,88.0,131.0,159.0,82.4,50.0,98.0,51.0,0.0,0.5,0.3,-0.5,8.0,29.0,2.0,1.0,21.0,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,9.5,416.0,397.0,17.0,5.0,2.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,310.0,2.0,7.0,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,9.5,17.0,1.79,14.0,0.0,1.0,1.0,0.0,1.0,3.0,0.32,2.0,0.0,0.0,1.0,0.0,0.0,2244,ITA,DF,Atalanta,Serie A,32.0,1990.0,9.5,20.0,12.0,12.0,8.0,0.0,13.0,20.0,65.0,7.0,14.0,8.0,6.0,21.0,41.0,25.0,0.0
Tiago Tomás,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,12.0,8.0,658.0,7.3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.27,0.27,0.55,0.27,0.55,1.6,1.6,2.0,3.6,0.22,0.28,0.49,0.22,0.49,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,7.3,2.0,17.0,8.0,47.1,2.33,1.09,0.12,0.25,18.0,0.0,0.0,0.0,1.6,1.6,0.09,0.4,0.4,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,7.3,88.0,153.0,57.5,1302.0,414.0,54.0,70.0,77.1,22.0,39.0,56.4,9.0,22.0,40.9,2.0,2.0,1.4,0.0,9.0,3.0,8.0,3.0,10.0,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,7.3,153.0,140.0,12.0,1.0,3.0,3.0,12.0,1.0,4.0,0.0,3.0,0.0,88.0,1.0,12.0,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,7.3,17.0,2.33,9.0,2.0,1.0,2.0,3.0,0.0,3.0,0.41,2.0,0.0,1.0,0.0,0.0,0.0,2245,PRT,"FW,MF",Stuttgart,Bundesliga,20.0,2002.0,7.3,6.0,3.0,2.0,3.0,1.0,5.0,5.0,100.0,0.0,7.0,1.0,6.0,0.0,6.0,2.0,0.0
Takehiro Tomiyasu,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,11.0,4.0,410.0,4.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,4.6,0.0,1.0,0.0,0.0,0.22,0.0,0.0,,11.5,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,4.6,236.0,285.0,82.8,4182.0,1456.0,96.0,109.0,88.1,115.0,135.0,85.2,21.0,32.0,65.6,0.0,0.1,0.1,-0.1,2.0,31.0,5.0,2.0,24.0,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,4.6,285.0,241.0,43.0,4.0,1.0,2.0,4.0,39.0,0.0,0.0,0.0,0.0,236.0,1.0,5.0,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,4.6,5.0,1.1,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,2246,JPN,DF,Arsenal,Premier League,24.0,1998.0,4.6,13.0,9.0,6.0,4.0,3.0,7.0,8.0,87.5,1.0,3.0,0.0,3.0,11.0,24.0,12.0,0.0
James Tomkins,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,1.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,0.5,19.0,25.0,76.0,381.0,86.0,3.0,5.0,60.0,15.0,16.0,93.8,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,0.5,25.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247,GBR,DF,Crystal Palace,Premier League,33.0,1989.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Fikayo Tomori,2248,GBR,DF,Milan,Serie A,24.0,1997.0,14.0,13.0,1194.0,13.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08,0.0,0.08,0.08,0.08,0.9,0.9,0.1,1.0,0.06,0.01,0.07,0.06,0.07,2248,GBR,DF,Milan,Serie A,24.0,1997.0,13.3,1.0,4.0,3.0,75.0,0.3,0.23,0.25,0.33,15.8,0.0,0.0,0.0,0.9,0.9,0.21,0.1,0.1,2248,GBR,DF,Milan,Serie A,24.0,1997.0,13.3,669.0,758.0,88.3,13838.0,4501.0,225.0,244.0,92.2,332.0,358.0,92.7,108.0,137.0,78.8,0.0,0.1,0.3,-0.1,3.0,44.0,3.0,0.0,45.0,2248,GBR,DF,Milan,Serie A,24.0,1997.0,13.3,758.0,687.0,69.0,21.0,0.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,669.0,2.0,10.0,2248,GBR,DF,Milan,Serie A,24.0,1997.0,13.3,12.0,0.9,8.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248,GBR,DF,Milan,Serie A,24.0,1997.0,13.3,34.0,16.0,21.0,13.0,0.0,6.0,8.0,75.0,2.0,17.0,7.0,10.0,14.0,48.0,34.0,0.0
Sandro Tonali,2249,ITA,MF,Milan,Serie A,22.0,2000.0,12.0,10.0,942.0,10.5,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.1,0.19,0.29,0.1,0.29,1.4,1.4,1.9,3.3,0.13,0.18,0.31,0.13,0.31,2249,ITA,MF,Milan,Serie A,22.0,2000.0,10.5,1.0,15.0,7.0,46.7,1.43,0.67,0.07,0.14,22.3,3.0,0.0,0.0,1.4,1.4,0.09,-0.4,-0.4,2249,ITA,MF,Milan,Serie A,22.0,2000.0,10.5,342.0,477.0,71.7,6367.0,2183.0,141.0,174.0,81.0,136.0,171.0,79.5,51.0,98.0,52.0,2.0,1.9,1.9,0.1,23.0,42.0,17.0,4.0,39.0,2249,ITA,MF,Milan,Serie A,22.0,2000.0,10.5,477.0,409.0,63.0,31.0,2.0,1.0,43.0,9.0,23.0,8.0,12.0,0.0,342.0,5.0,11.0,2249,ITA,MF,Milan,Serie A,22.0,2000.0,10.5,38.0,3.63,25.0,9.0,1.0,2.0,0.0,1.0,4.0,0.38,3.0,0.0,1.0,0.0,0.0,0.0,2249,ITA,MF,Milan,Serie A,22.0,2000.0,10.5,22.0,12.0,12.0,8.0,2.0,11.0,16.0,68.8,5.0,10.0,4.0,6.0,13.0,35.0,3.0,1.0
Ivan Toney,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,13.0,1170.0,13.0,8.0,2.0,5.0,3.0,3.0,5.0,0.0,0.62,0.15,0.77,0.38,0.54,7.0,4.7,2.0,6.7,0.54,0.16,0.7,0.36,0.52,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,8.0,32.0,11.0,34.4,2.46,0.85,0.16,0.45,14.4,4.0,3.0,3.0,7.0,4.7,0.15,1.0,0.3,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,188.0,298.0,63.1,2426.0,779.0,117.0,164.0,71.3,45.0,74.0,60.8,9.0,14.0,64.3,2.0,2.0,1.1,0.0,14.0,17.0,11.0,3.0,20.0,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,298.0,283.0,14.0,2.0,2.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,188.0,1.0,8.0,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,27.0,2.08,14.0,2.0,2.0,2.0,7.0,0.0,4.0,0.31,1.0,0.0,1.0,0.0,2.0,0.0,2250,GBR,FW,Brentford,Premier League,26.0,1996.0,13.0,11.0,9.0,2.0,4.0,5.0,5.0,9.0,55.6,4.0,10.0,2.0,8.0,5.0,16.0,14.0,0.0
Pablo Torre,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,0.2,2.0,4.0,50.0,30.0,9.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,0.2,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251,ESP,FW,Barcelona,La Liga,19.0,2003.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrán Torres,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,13.0,6.0,569.0,6.3,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.32,0.0,0.32,0.32,0.32,3.4,3.4,1.6,5.1,0.55,0.26,0.81,0.55,0.81,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,6.3,2.0,26.0,7.0,26.9,4.11,1.11,0.08,0.29,13.6,0.0,0.0,0.0,3.4,3.4,0.13,-1.4,-1.4,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,6.3,181.0,230.0,78.7,2513.0,507.0,117.0,134.0,87.3,51.0,61.0,83.6,9.0,16.0,56.3,0.0,1.6,1.7,-1.6,7.0,6.0,6.0,1.0,14.0,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,6.3,230.0,220.0,8.0,2.0,0.0,2.0,12.0,4.0,1.0,0.0,0.0,0.0,181.0,2.0,10.0,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,6.3,17.0,2.69,10.0,1.0,3.0,3.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,2252,ESP,"FW,MF",Barcelona,La Liga,22.0,2000.0,6.3,5.0,2.0,0.0,4.0,1.0,2.0,8.0,25.0,6.0,5.0,1.0,4.0,1.0,6.0,2.0,0.0
Óliver Torres,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,12.0,12.0,850.0,9.4,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,0.8,0.8,0.9,1.6,0.08,0.09,0.17,0.08,0.17,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,9.4,3.0,7.0,3.0,42.9,0.74,0.32,0.43,1.0,17.6,0.0,0.0,0.0,0.8,0.8,0.11,2.2,2.2,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,9.4,333.0,428.0,77.8,5647.0,1611.0,177.0,206.0,85.9,102.0,130.0,78.5,39.0,60.0,65.0,0.0,0.9,1.0,-0.9,13.0,43.0,9.0,3.0,29.0,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,9.4,428.0,410.0,14.0,6.0,3.0,8.0,13.0,3.0,2.0,0.0,1.0,0.0,333.0,4.0,7.0,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,9.4,21.0,2.22,18.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253,ESP,"MF,FW",Sevilla,La Liga,28.0,1994.0,9.4,15.0,9.0,3.0,6.0,6.0,8.0,19.0,42.1,11.0,13.0,2.0,11.0,7.0,22.0,3.0,0.0
Pau Torres,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.04,0.04,0.08,0.04,0.08,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,0.0,4.0,0.0,0.0,0.31,0.0,0.0,,10.2,0.0,0.0,0.0,0.5,0.5,0.12,-0.5,-0.5,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,671.0,776.0,86.5,13777.0,4582.0,218.0,237.0,92.0,356.0,386.0,92.2,92.0,136.0,67.6,0.0,0.5,0.3,-0.5,9.0,76.0,2.0,0.0,59.0,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,776.0,715.0,60.0,38.0,2.0,21.0,1.0,6.0,0.0,0.0,0.0,0.0,671.0,1.0,6.0,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,19.0,1.46,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254,ESP,DF,Villarreal,La Liga,25.0,1997.0,13.0,9.0,5.0,4.0,4.0,1.0,6.0,8.0,75.0,2.0,11.0,10.0,1.0,3.0,12.0,53.0,2.0
Roberto Torres,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,2.13,2.13,0.0,2.13,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,0.1,12.0,13.0,92.3,223.0,50.0,5.0,5.0,100.0,2.0,3.0,66.7,3.0,3.0,100.0,0.0,0.3,0.2,-0.3,2.0,0.0,0.0,0.0,0.0,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,0.1,13.0,12.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,0.1,2.0,16.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255,ESP,"FW,MF",Osasuna,La Liga,33.0,1989.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Torró,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,14.0,14.0,1122.0,12.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,12.5,0.0,14.0,2.0,14.3,1.12,0.16,0.0,0.0,22.2,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,12.5,390.0,476.0,81.9,6144.0,1781.0,203.0,236.0,86.0,154.0,180.0,85.6,21.0,35.0,60.0,0.0,0.1,0.2,-0.1,3.0,29.0,0.0,0.0,30.0,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,12.5,476.0,470.0,6.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,8.0,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,12.5,13.0,1.04,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256,ESP,MF,Osasuna,La Liga,28.0,1994.0,12.5,20.0,13.0,7.0,10.0,3.0,7.0,11.0,63.6,4.0,7.0,1.0,6.0,13.0,33.0,23.0,0.0
Nabil Touaizi,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,0.0,1.0,1.0,100.0,17.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257,MAR,MF,Espanyol,La Liga,21.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almamy Touré,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,3.0,2.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,1.8,0.0,1.0,0.0,0.0,0.55,0.0,0.0,,11.9,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,1.8,80.0,101.0,79.2,1377.0,381.0,29.0,34.0,85.3,43.0,52.0,82.7,5.0,9.0,55.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,1.8,101.0,98.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,1.8,2.0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258,MLI,DF,Eint Frankfurt,Bundesliga,26.0,1996.0,1.8,5.0,4.0,2.0,3.0,0.0,3.0,5.0,60.0,2.0,5.0,2.0,3.0,5.0,10.0,2.0,0.0
Birama Touré,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,14.0,14.0,1243.0,13.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.04,0.0,0.04,0.04,0.04,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,13.8,0.0,10.0,2.0,20.0,0.72,0.14,0.0,0.0,20.9,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,13.8,503.0,596.0,84.4,9956.0,2700.0,188.0,214.0,87.9,199.0,219.0,90.9,95.0,122.0,77.9,0.0,0.0,0.2,0.0,0.0,41.0,2.0,0.0,36.0,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,13.8,596.0,582.0,13.0,9.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,503.0,1.0,12.0,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,13.8,14.0,1.01,9.0,1.0,0.0,0.0,1.0,3.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,2259,MLI,MF,Auxerre,Ligue 1,30.0,1992.0,13.8,31.0,15.0,14.0,14.0,3.0,15.0,36.0,41.7,21.0,15.0,1.0,14.0,28.0,59.0,26.0,0.0
Souleymane Touré,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,5.0,0.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,0.8,32.0,38.0,84.2,583.0,158.0,10.0,13.0,76.9,21.0,23.0,91.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,0.8,38.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,0.8,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260,FRA,DF,Marseille,Ligue 1,19.0,2003.0,0.8,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0
