,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1608,Diego López,es ESP,GK,Espanyol,La Liga,39.0,1981.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0
1609,Javi López,es ESP,DF,Alavés,La Liga,19.0,2002.0,5.1,8.0,6.0,6.0,2.0,0.0,4.0,6.0,66.7,2.0,7.0,1.0,6.0,4.0,12.0,15.0,0.0
1610,Maxime Lopez,fr FRA,MF,Sassuolo,Serie A,23.0,1997.0,32.6,69.0,36.0,40.0,27.0,2.0,35.0,87.0,40.2,52.0,33.0,7.0,26.0,42.0,111.0,38.0,1.0
1612,Pau López,es ESP,GK,Marseille,Ligue 1,26.0,1994.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
1613,Unai López,es ESP,MF,Rayo Vallecano,La Liga,25.0,1995.0,12.9,19.0,9.0,6.0,10.0,3.0,10.0,33.0,30.3,23.0,7.0,0.0,7.0,10.0,29.0,8.0,1.0
1614,Dion Lopy,sn SEN,MF,Reims,Ligue 1,19.0,2002.0,18.2,53.0,29.0,22.0,24.0,7.0,21.0,53.0,39.6,32.0,20.0,4.0,16.0,22.0,75.0,17.0,0.0
1615,Samuel Loric,fr FRA,DF,Lorient,Ligue 1,21.0,2000.0,3.0,7.0,5.0,2.0,3.0,2.0,5.0,8.0,62.5,3.0,2.0,0.0,2.0,5.0,12.0,9.0,0.0
1616,Anthony Losilla,fr FRA,MF,Bochum,Bundesliga,35.0,1986.0,32.6,65.0,39.0,29.0,30.0,6.0,34.0,69.0,49.3,35.0,32.0,9.0,23.0,70.0,135.0,53.0,1.0
1617,Jonas Lössl,dk DEN,GK,Brentford,Premier League,32.0,1989.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1618,Marcel Lotka,pl POL,GK,Hertha BSC,Bundesliga,20.0,2001.0,9.8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0
1619,Jordan Lotomba,ch SUI,DF,Nice,Ligue 1,22.0,1998.0,19.8,33.0,17.0,21.0,9.0,3.0,16.0,30.0,53.3,14.0,17.0,4.0,13.0,12.0,45.0,28.0,0.0
1620,Johaneko Louisjean,fr FRA,DF,Bordeaux,Ligue 1,17.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,Mamadou Loum,sn SEN,MF,Alavés,La Liga,24.0,1996.0,25.7,49.0,22.0,26.0,22.0,1.0,17.0,45.0,37.8,28.0,30.0,11.0,19.0,37.0,86.0,68.0,1.0
1622,Imran Louza,ma MAR,MF,Watford,Premier League,22.0,1999.0,15.7,41.0,21.0,18.0,20.0,3.0,16.0,38.0,42.1,22.0,28.0,6.0,22.0,42.0,83.0,20.0,1.0
1623,Matteo Lovato,it ITA,DF,Atalanta,Serie A,21.0,2000.0,3.4,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,7.0,12.0,8.0,0.0
1624,Matteo Lovato,it ITA,DF,Cagliari,Serie A,21.0,2000.0,13.8,23.0,15.0,13.0,10.0,0.0,8.0,20.0,40.0,12.0,21.0,10.0,11.0,28.0,51.0,43.0,0.0
1625,Eduard Löwen,de GER,MF,Bochum,Bundesliga,24.0,1997.0,15.7,28.0,22.0,12.0,11.0,5.0,10.0,43.0,23.3,33.0,17.0,2.0,15.0,9.0,37.0,15.0,1.0
1626,Matthew Lowton,eng ENG,DF,Burnley,Premier League,32.0,1989.0,19.7,38.0,24.0,20.0,10.0,8.0,20.0,37.0,54.1,17.0,25.0,11.0,14.0,26.0,64.0,68.0,0.0
1627,Anthony Lozano,hn HON,"FW,MF",Cádiz,La Liga,28.0,1993.0,18.6,8.0,4.0,2.0,3.0,3.0,5.0,18.0,27.8,13.0,16.0,2.0,14.0,2.0,10.0,7.0,0.0
1628,Hirving Lozano,mx MEX,FW,Napoli,Serie A,26.0,1995.0,17.9,28.0,20.0,12.0,11.0,5.0,8.0,30.0,26.7,22.0,24.0,0.0,24.0,9.0,37.0,9.0,0.0
1629,Jean Lucas,br BRA,MF,Monaco,Ligue 1,23.0,1998.0,16.1,43.0,25.0,14.0,24.0,5.0,17.0,40.0,42.5,23.0,15.0,5.0,10.0,13.0,56.0,4.0,1.0
1630,Anderson Lucoqui,ao ANG,DF,Mainz 05,Bundesliga,24.0,1997.0,8.3,22.0,10.0,11.0,6.0,5.0,11.0,22.0,50.0,11.0,15.0,3.0,12.0,11.0,33.0,10.0,0.0
1631,Florentino Luís,pt POR,MF,Getafe,La Liga,21.0,1999.0,11.0,42.0,25.0,22.0,17.0,3.0,17.0,35.0,48.6,18.0,21.0,2.0,19.0,21.0,63.0,11.0,1.0
1632,José Luis Gayà,es ESP,DF,Valencia,La Liga,26.0,1995.0,20.8,35.0,21.0,24.0,10.0,1.0,16.0,34.0,47.1,18.0,17.0,3.0,14.0,19.0,54.0,37.0,0.0
1633,José Luis Morales,es ESP,"FW,MF",Levante,La Liga,34.0,1987.0,30.2,27.0,17.0,6.0,9.0,12.0,12.0,42.0,28.6,30.0,29.0,0.0,29.0,4.0,31.0,7.0,0.0
1634,José Luis Palomino,ar ARG,DF,Atalanta,Serie A,31.0,1990.0,29.7,78.0,40.0,42.0,33.0,3.0,32.0,50.0,64.0,18.0,43.0,21.0,22.0,100.0,178.0,80.0,2.0
1635,Luismi,es ESP,"FW,MF",Sevilla,La Liga,20.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,Douglas Luiz,br BRA,MF,Aston Villa,Premier League,23.0,1998.0,30.2,59.0,39.0,30.0,24.0,5.0,21.0,72.0,29.2,51.0,30.0,7.0,23.0,34.0,93.0,28.0,1.0
1638,Romelu Lukaku,be BEL,FW,Chelsea,Premier League,28.0,1993.0,17.7,2.0,1.0,0.0,1.0,1.0,1.0,5.0,20.0,4.0,11.0,1.0,10.0,0.0,2.0,20.0,0.0
1639,Castello Lukeba,fr FRA,DF,Lyon,Ligue 1,18.0,2002.0,23.3,34.0,19.0,27.0,7.0,0.0,15.0,23.0,65.2,8.0,18.0,9.0,9.0,38.0,72.0,64.0,2.0
1640,Dodi Lukebakio,be BEL,FW,Hertha BSC,Bundesliga,23.0,1997.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0
1641,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,Bundesliga,23.0,1997.0,9.8,7.0,4.0,3.0,2.0,2.0,1.0,10.0,10.0,9.0,5.0,0.0,5.0,13.0,20.0,4.0,0.0
1642,Saša Lukić,rs SRB,MF,Torino,Serie A,24.0,1996.0,33.1,51.0,34.0,17.0,27.0,7.0,19.0,43.0,44.2,24.0,34.0,6.0,28.0,24.0,75.0,41.0,0.0
1643,Levi Lumeka,eng ENG,"MF,FW",Troyes,Ligue 1,22.0,1998.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1644,Andriy Lunin,ua UKR,GK,Real Madrid,La Liga,22.0,1999.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1645,Andrey Lunyov,ru RUS,GK,Leverkusen,Bundesliga,29.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,Sebastiano Luperto,it ITA,DF,Empoli,Serie A,24.0,1996.0,21.8,29.0,17.0,17.0,10.0,2.0,10.0,20.0,50.0,10.0,32.0,26.0,6.0,45.0,74.0,132.0,0.0
1647,Andreas Luthe,de GER,GK,Union Berlin,Bundesliga,34.0,1987.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0
1648,Lyanco,br BRA,DF,Southampton,Premier League,24.0,1997.0,10.1,18.0,15.0,11.0,7.0,0.0,10.0,18.0,55.6,8.0,18.0,13.0,5.0,13.0,31.0,50.0,1.0
1649,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,Serie A,27.0,1993.0,20.2,19.0,12.0,16.0,1.0,2.0,11.0,20.0,55.0,9.0,18.0,8.0,10.0,31.0,50.0,73.0,0.0
1650,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,Ligue 1,20.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1651,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,Premier League,22.0,1998.0,23.6,65.0,40.0,23.0,30.0,12.0,29.0,68.0,42.6,39.0,37.0,7.0,30.0,13.0,78.0,22.0,0.0
1652,Deiver Machado,co COL,"DF,MF",Lens,Ligue 1,27.0,1993.0,5.8,16.0,14.0,11.0,1.0,4.0,12.0,14.0,85.7,2.0,9.0,1.0,8.0,3.0,19.0,12.0,1.0
1653,Darwin Machís,ve VEN,"MF,FW",Granada,La Liga,28.0,1993.0,15.3,23.0,13.0,11.0,8.0,4.0,9.0,23.0,39.1,14.0,10.0,0.0,10.0,15.0,38.0,17.0,0.0
1654,Yvann Macon,fr FRA,DF,Saint-Étienne,Ligue 1,22.0,1998.0,17.0,41.0,22.0,24.0,14.0,3.0,16.0,42.0,38.1,26.0,18.0,4.0,14.0,18.0,59.0,27.0,0.0
1655,James Maddison,eng ENG,"MF,FW",Leicester City,Premier League,24.0,1996.0,27.3,40.0,20.0,8.0,24.0,8.0,14.0,46.0,30.4,32.0,18.0,3.0,15.0,11.0,51.0,12.0,0.0
1656,Niki Mäenpää,fi FIN,GK,Venezia,Serie A,36.0,1985.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
1657,Pablo Maffeo,es ESP,DF,Mallorca,La Liga,24.0,1997.0,32.7,84.0,47.0,48.0,28.0,8.0,38.0,69.0,55.1,31.0,30.0,13.0,17.0,46.0,130.0,74.0,0.0
1658,Louis Mafouta,cf CTA,FW,Metz,Ligue 1,27.0,1994.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
1659,Giulio Maggiore,it ITA,MF,Spezia,Serie A,23.0,1998.0,31.3,58.0,32.0,20.0,32.0,6.0,31.0,77.0,40.3,46.0,30.0,5.0,25.0,29.0,87.0,33.0,0.0
1660,Matej Maglica,hr CRO,MF,Stuttgart,Bundesliga,22.0,1998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,Francesco Magnanelli,it ITA,MF,Sassuolo,Serie A,36.0,1984.0,3.0,5.0,4.0,4.0,1.0,0.0,1.0,9.0,11.1,8.0,3.0,1.0,2.0,1.0,6.0,3.0,0.0
1662,Giangiacomo Magnani,it ITA,DF,Hellas Verona,Serie A,25.0,1995.0,5.9,10.0,7.0,5.0,5.0,0.0,8.0,16.0,50.0,8.0,5.0,3.0,2.0,10.0,20.0,46.0,0.0
1664,Giangiacomo Magnani,it ITA,DF,Sampdoria,Serie A,25.0,1995.0,2.7,4.0,2.0,4.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,7.0,11.0,12.0,0.0
1665,Hugo Magnetti,fr FRA,MF,Brest,Ligue 1,23.0,1998.0,16.3,50.0,34.0,27.0,20.0,3.0,22.0,50.0,44.0,28.0,14.0,3.0,11.0,25.0,75.0,13.0,0.0
1666,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,Ligue 1,24.0,1997.0,19.1,53.0,31.0,22.0,26.0,5.0,24.0,42.0,57.1,18.0,17.0,7.0,10.0,20.0,73.0,36.0,0.0
1667,Harry Maguire,eng ENG,DF,Manchester Utd,Premier League,28.0,1993.0,27.9,34.0,21.0,22.0,8.0,4.0,19.0,31.0,61.3,12.0,36.0,29.0,7.0,32.0,66.0,101.0,3.0
1668,Riyad Mahrez,dz ALG,FW,Manchester City,Premier League,30.0,1991.0,16.6,11.0,3.0,5.0,4.0,2.0,5.0,19.0,26.3,14.0,15.0,1.0,14.0,6.0,17.0,6.0,0.0
1669,Arne Maier,de GER,MF,Augsburg,Bundesliga,22.0,1999.0,20.7,20.0,13.0,6.0,10.0,4.0,8.0,26.0,30.8,18.0,18.0,1.0,17.0,15.0,35.0,13.0,0.0
1670,Habib Maïga,ci CIV,MF,Metz,Ligue 1,25.0,1996.0,14.1,47.0,28.0,29.0,13.0,5.0,24.0,48.0,50.0,24.0,20.0,7.0,13.0,14.0,61.0,18.0,0.0
1671,Mike Maignan,fr FRA,GK,Milan,Serie A,26.0,1995.0,32.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0
1672,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,Premier League,23.0,1997.0,3.0,8.0,4.0,5.0,3.0,0.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,4.0,12.0,4.0,0.0
1673,Ainsley Maitland-Niles,eng ENG,DF,Roma,Serie A,23.0,1997.0,5.4,8.0,6.0,5.0,0.0,3.0,5.0,14.0,35.7,9.0,7.0,0.0,7.0,6.0,14.0,7.0,0.0
1674,Josh Maja,ng NGA,FW,Bordeaux,Ligue 1,22.0,1998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1675,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,Ligue 1,29.0,1991.0,3.6,5.0,3.0,2.0,3.0,0.0,5.0,10.0,50.0,5.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0
1676,Lovro Majer,hr CRO,"MF,FW",Rennes,Ligue 1,23.0,1998.0,20.4,32.0,21.0,9.0,14.0,9.0,11.0,42.0,26.2,31.0,26.0,2.0,24.0,11.0,43.0,9.0,0.0
1677,Jean-Victor Makengo,fr FRA,MF,Udinese,Serie A,23.0,1998.0,26.1,30.0,21.0,7.0,17.0,6.0,15.0,29.0,51.7,14.0,26.0,6.0,20.0,19.0,49.0,17.0,0.0
1678,Béni Makouana,cg CGO,"FW,MF",Montpellier,Ligue 1,18.0,2002.0,3.6,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,2.0,0.0
1679,Nemanja Maksimović,rs SRB,MF,Getafe,La Liga,26.0,1995.0,32.6,56.0,32.0,24.0,26.0,6.0,18.0,49.0,36.7,31.0,42.0,13.0,29.0,71.0,127.0,41.0,0.0
1680,Nikola Maksimović,rs SRB,DF,Genoa,Serie A,29.0,1991.0,12.4,14.0,6.0,10.0,4.0,0.0,7.0,9.0,77.8,2.0,17.0,11.0,6.0,12.0,26.0,61.0,1.0
1681,Kévin Malcuit,ma MAR,"DF,MF",Napoli,Serie A,30.0,1991.0,3.2,4.0,2.0,4.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,8.0,12.0,6.0,0.0
1682,Daniel Maldini,it ITA,MF,Milan,Serie A,19.0,2001.0,1.6,8.0,3.0,4.0,3.0,1.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,1.0,9.0,0.0,0.0
1683,Youssef Maleh,it ITA,MF,Fiorentina,Serie A,22.0,1998.0,11.3,27.0,16.0,8.0,13.0,6.0,12.0,25.0,48.0,13.0,14.0,1.0,13.0,6.0,33.0,2.0,0.0
1684,Donyell Malen,nl NED,FW,Dortmund,Bundesliga,22.0,1999.0,18.7,13.0,10.0,4.0,5.0,4.0,7.0,13.0,53.8,6.0,10.0,0.0,10.0,10.0,23.0,11.0,0.0
1685,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,Serie A,28.0,1993.0,17.7,18.0,10.0,3.0,10.0,5.0,5.0,19.0,26.3,14.0,27.0,3.0,24.0,5.0,23.0,1.0,0.0
1686,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,30.0,1991.0,20.3,45.0,25.0,24.0,19.0,2.0,16.0,31.0,51.6,15.0,23.0,9.0,14.0,20.0,65.0,53.0,0.0
1687,Lennard Maloney,us USA,DF,Dortmund,Bundesliga,21.0,1999.0,0.1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1688,Mickael Malsa,mq MTQ,MF,Levante,La Liga,25.0,1995.0,12.7,37.0,17.0,16.0,18.0,3.0,15.0,42.0,35.7,27.0,20.0,8.0,12.0,18.0,55.0,15.0,0.0
1690,Giorgi Mamardashvili,ge GEO,GK,Valencia,La Liga,20.0,2000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
1691,Rey Manaj,al ALB,FW,Spezia,Serie A,24.0,1997.0,19.6,19.0,12.0,3.0,11.0,5.0,6.0,26.0,23.1,20.0,16.0,0.0,16.0,4.0,23.0,13.0,0.0
1692,Hianga Mananga Mbock,fr FRA,MF,Brest,Ligue 1,21.0,1999.0,8.9,18.0,12.0,8.0,7.0,3.0,9.0,21.0,42.9,12.0,5.0,2.0,3.0,5.0,23.0,6.0,0.0
1693,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,32.0,1989.0,26.2,32.0,19.0,18.0,13.0,1.0,14.0,37.0,37.8,23.0,23.0,6.0,17.0,32.0,64.0,72.0,0.0
1694,Gianluca Mancini,it ITA,DF,Roma,Serie A,25.0,1996.0,32.0,41.0,25.0,22.0,18.0,1.0,18.0,33.0,54.5,15.0,38.0,19.0,19.0,39.0,80.0,69.0,0.0
1695,Leonardo Mancuso,it ITA,FW,Empoli,Serie A,29.0,1992.0,4.7,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0
1696,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,36.0,1985.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0
1697,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,La Liga,27.0,1994.0,14.4,45.0,25.0,30.0,14.0,1.0,22.0,30.0,73.3,8.0,18.0,9.0,9.0,21.0,66.0,38.0,0.0
1698,Reinildo Mandava,mz MOZ,DF,Lille,Ligue 1,27.0,1994.0,16.9,43.0,23.0,29.0,11.0,3.0,32.0,51.0,62.7,19.0,13.0,4.0,9.0,37.0,80.0,55.0,0.0
1699,Aïssa Mandi,dz ALG,DF,Villarreal,La Liga,29.0,1991.0,15.3,11.0,5.0,2.0,8.0,1.0,3.0,6.0,50.0,3.0,17.0,14.0,3.0,13.0,24.0,49.0,3.0
1700,Rolando Mandragora,it ITA,MF,Torino,Serie A,24.0,1997.0,14.7,21.0,10.0,3.0,16.0,2.0,12.0,21.0,57.1,9.0,18.0,4.0,14.0,10.0,31.0,13.0,0.0
1701,Anthony Mandrea,dz ALG,GK,Angers,Ligue 1,24.0,1996.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
1702,Sadio Mané,sn SEN,FW,Liverpool,Premier League,29.0,1992.0,31.3,33.0,20.0,7.0,14.0,12.0,8.0,26.0,30.8,18.0,30.0,1.0,29.0,8.0,41.0,15.0,0.0
1703,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,Ligue 1,30.0,1991.0,13.1,17.0,12.0,12.0,5.0,0.0,8.0,12.0,66.7,4.0,11.0,8.0,3.0,17.0,34.0,61.0,1.0
1704,Orel Mangala,be BEL,MF,Stuttgart,Bundesliga,23.0,1998.0,20.6,17.0,10.0,5.0,7.0,5.0,11.0,22.0,50.0,11.0,11.0,4.0,7.0,12.0,29.0,19.0,1.0
1705,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,34.0,1987.0,24.4,58.0,30.0,23.0,34.0,1.0,31.0,68.0,45.6,37.0,38.0,11.0,27.0,36.0,94.0,29.0,0.0
1706,Ricardo Mangas,pt POR,DF,Bordeaux,Ligue 1,23.0,1998.0,26.1,35.0,22.0,22.0,8.0,5.0,26.0,41.0,63.4,15.0,18.0,4.0,14.0,25.0,60.0,47.0,3.0
1707,Kostas Manolas,gr GRE,DF,Napoli,Serie A,30.0,1991.0,3.5,2.0,2.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,2.0,1.0,1.0,4.0,6.0,10.0,1.0
1708,Javier Manquillo,es ESP,DF,Newcastle Utd,Premier League,27.0,1994.0,14.0,39.0,29.0,28.0,10.0,1.0,21.0,36.0,58.3,15.0,15.0,6.0,9.0,10.0,49.0,32.0,0.0
1709,Myziane Maolida,fr FRA,MF,Nice,Ligue 1,22.0,1999.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1710,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,Bundesliga,22.0,1999.0,8.6,7.0,4.0,5.0,1.0,1.0,3.0,9.0,33.3,6.0,5.0,0.0,5.0,1.0,8.0,6.0,0.0
1711,Sekou Mara,fr FRA,"FW,MF",Bordeaux,Ligue 1,19.0,2002.0,10.1,8.0,4.0,1.0,1.0,6.0,1.0,8.0,12.5,7.0,7.0,0.0,7.0,2.0,10.0,6.0,0.0
1712,Maranhão,br BRA,"FW,MF",Valencia,La Liga,24.0,1996.0,10.8,15.0,11.0,4.0,6.0,5.0,5.0,16.0,31.3,11.0,15.0,0.0,15.0,7.0,22.0,13.0,0.0
1713,Nikola Maraš,rs SRB,DF,Rayo Vallecano,La Liga,25.0,1995.0,11.6,13.0,9.0,12.0,1.0,0.0,9.0,15.0,60.0,6.0,17.0,13.0,4.0,15.0,28.0,51.0,0.0
1714,Fernando Marçal,br BRA,"MF,DF",Wolves,Premier League,32.0,1989.0,16.1,42.0,22.0,27.0,14.0,1.0,21.0,37.0,56.8,16.0,25.0,4.0,21.0,28.0,70.0,52.0,0.0
1716,Marcelo,br BRA,DF,Real Madrid,La Liga,33.0,1988.0,5.8,8.0,4.0,2.0,3.0,3.0,5.0,10.0,50.0,5.0,7.0,2.0,5.0,1.0,9.0,11.0,0.0
1717,Marcelo,br BRA,DF,Bordeaux,Ligue 1,34.0,1987.0,10.0,9.0,5.0,7.0,2.0,0.0,4.0,6.0,66.7,2.0,4.0,3.0,1.0,13.0,22.0,46.0,1.0
1718,Marcelo,br BRA,DF,Lyon,Ligue 1,34.0,1987.0,2.0,4.0,3.0,0.0,4.0,0.0,4.0,6.0,66.7,2.0,3.0,2.0,1.0,4.0,8.0,10.0,0.0
1719,Solly March,eng ENG,"DF,FW",Brighton,Premier League,27.0,1994.0,19.4,30.0,17.0,11.0,9.0,10.0,7.0,22.0,31.8,15.0,22.0,3.0,19.0,17.0,47.0,25.0,0.0
1720,Riccardo Marchizza,it ITA,DF,Empoli,Serie A,23.0,1998.0,15.0,21.0,15.0,11.0,8.0,2.0,11.0,16.0,68.8,5.0,15.0,6.0,9.0,10.0,31.0,24.0,0.0
1721,Gian Marco Ferrari,it ITA,DF,Sassuolo,Serie A,29.0,1992.0,34.7,16.0,11.0,10.0,6.0,0.0,10.0,23.0,43.5,13.0,37.0,27.0,10.0,43.0,59.0,114.0,2.0
1722,Iván Marcone,ar ARG,MF,Elche,La Liga,31.0,1990.0,9.0,24.0,14.0,17.0,6.0,1.0,12.0,24.0,50.0,12.0,8.0,3.0,5.0,12.0,36.0,13.0,0.0
1723,Óscar de Marcos,es ESP,DF,Athletic Club,La Liga,32.0,1989.0,18.7,50.0,37.0,24.0,19.0,7.0,28.0,43.0,65.1,15.0,20.0,3.0,17.0,19.0,69.0,27.0,0.0
1724,Davide Marfella,it ITA,GK,Napoli,Serie A,21.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,José Mari,es ESP,MF,Cádiz,La Liga,33.0,1987.0,4.3,14.0,7.0,3.0,10.0,1.0,7.0,8.0,87.5,1.0,4.0,1.0,3.0,7.0,21.0,2.0,0.0
1726,Pablo Marí,es ESP,DF,Arsenal,Premier League,27.0,1993.0,2.0,5.0,3.0,1.0,3.0,1.0,3.0,6.0,50.0,3.0,5.0,4.0,1.0,3.0,8.0,10.0,0.0
1727,Pablo Marí,es ESP,DF,Udinese,Serie A,27.0,1993.0,14.9,16.0,8.0,8.0,6.0,2.0,8.0,16.0,50.0,8.0,18.0,12.0,6.0,21.0,37.0,72.0,0.0
1728,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,26.0,1995.0,22.7,18.0,12.0,12.0,6.0,0.0,8.0,16.0,50.0,8.0,25.0,19.0,6.0,25.0,43.0,96.0,1.0
1729,Mariano,do DOM,FW,Real Madrid,La Liga,27.0,1993.0,3.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0
1730,Răzvan Marin,ro ROU,MF,Cagliari,Serie A,25.0,1996.0,31.3,42.0,21.0,16.0,22.0,4.0,24.0,54.0,44.4,30.0,23.0,5.0,18.0,10.0,52.0,17.0,1.0
1731,Guillermo Maripán,cl CHI,DF,Monaco,Ligue 1,27.0,1994.0,20.4,36.0,24.0,27.0,9.0,0.0,20.0,40.0,50.0,20.0,21.0,14.0,7.0,25.0,61.0,66.0,1.0
1732,Mika Màrmol,es ESP,DF,Barcelona,La Liga,19.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,Omar Marmoush,eg EGY,FW,Wolfsburg,Bundesliga,22.0,1999.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,Omar Marmoush,eg EGY,FW,Stuttgart,Bundesliga,22.0,1999.0,17.5,26.0,17.0,6.0,14.0,6.0,4.0,20.0,20.0,16.0,9.0,1.0,8.0,7.0,33.0,6.0,0.0
1735,Marquinhos,br BRA,DF,Paris S-G,Ligue 1,27.0,1994.0,31.8,37.0,14.0,25.0,11.0,1.0,20.0,35.0,57.1,15.0,35.0,19.0,16.0,16.0,53.0,102.0,0.0
1736,Roger Martí,es ESP,FW,Levante,La Liga,30.0,1991.0,23.5,23.0,14.0,3.0,13.0,7.0,8.0,30.0,26.7,22.0,14.0,0.0,14.0,2.0,25.0,8.0,0.0
1737,Anthony Martial,fr FRA,FW,Manchester Utd,Premier League,25.0,1995.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1738,Anthony Martial,fr FRA,"FW,MF",Sevilla,La Liga,25.0,1995.0,5.4,2.0,1.0,0.0,0.0,2.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0
