,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - PK,Standard - PKatt
2488,Itay Shechter,il ISR,FW,Swansea City,Premier League,25.0,1987.0,7.0,1.0,,6.0,,,0.86,,0.17,,0.0,0.0
2489,Jonjo Shelvey,eng ENG,MF,Liverpool,Premier League,20.0,1992.0,10.3,1.0,,19.0,,,1.85,,0.05,,0.0,0.0
2490,Masoud Shojaei,ir IRN,MF,Osasuna,La Liga,28.0,1984.0,4.6,1.0,,3.0,,,0.65,,0.33,,0.0,0.0
2491,Nicky Shorey,eng ENG,"DF,MF",Reading,Premier League,31.0,1981.0,16.1,0.0,,4.0,,,0.25,,0.0,,0.0,0.0
2492,Ryan Shotton,eng ENG,"DF,FW",Stoke City,Premier League,23.0,1988.0,20.2,0.0,,4.0,,,0.2,,0.0,,0.0,0.0
2493,Djibril Sidibé,fr FRA,"DF,MF",Lille,Ligue 1,20.0,1992.0,8.7,1.0,,3.0,,,0.34,,0.33,,0.0,0.0
2494,Steve Sidwell,eng ENG,MF,Fulham,Premier League,29.0,1982.0,23.4,4.0,,15.0,,,0.64,,0.2,,1.0,1.0
2496,Franck Signorino,fr FRA,DF,Reims,Ligue 1,30.0,1981.0,20.1,0.0,,2.0,,,0.1,,0.0,,0.0,0.0
2497,Gylfi Sigurðsson,is ISL,"FW,MF",Tottenham,Premier League,22.0,1989.0,13.7,3.0,,21.0,,,1.53,,0.14,,0.0,0.0
2498,David Silva,es ESP,"FW,MF",Manchester City,Premier League,26.0,1986.0,27.9,4.0,,22.0,,,0.79,,0.18,,0.0,1.0
2499,Francisco Silva,cl CHI,"DF,MF",Osasuna,La Liga,26.0,1986.0,14.5,1.0,,4.0,,,0.28,,0.25,,0.0,0.0
2500,Gabriel Silva,br BRA,"DF,MF",Udinese,Serie A,21.0,1991.0,13.7,1.0,,1.0,,,0.07,,1.0,,0.0,0.0
2501,Marco da Silva,fr FRA,MF,Valenciennes,Ligue 1,20.0,1992.0,0.0,0.0,,1.0,,,30.0,,0.0,,0.0,0.0
2502,Thiago Silva,br BRA,DF,Paris S-G,Ligue 1,27.0,1984.0,21.1,0.0,,3.0,,,0.14,,0.0,,0.0,0.0
2503,Victor da Silva,br BRA,MF,Chievo,Serie A,17.0,1995.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2504,Matías Silvestre,ar ARG,DF,Inter,Serie A,27.0,1984.0,6.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2505,Sílvio,pt POR,DF,La Coruña,La Liga,24.0,1987.0,14.9,2.0,,2.0,,,0.13,,1.0,,0.0,0.0
2506,Sílvio,pt POR,DF,Atlético Madrid,La Liga,24.0,1987.0,0.8,0.0,,0.0,,,0.0,,,,0.0,0.0
2507,Timmy Simons,be BEL,"DF,MF",Nürnberg,Bundesliga,35.0,1976.0,33.6,5.0,,9.0,,,0.27,,0.22,,3.0,4.0
2508,Danny Simpson,eng ENG,DF,Newcastle Utd,Premier League,25.0,1987.0,16.9,0.0,,0.0,,,0.0,,,,0.0,0.0
2509,Scott Sinclair,eng ENG,"FW,MF",Manchester City,Premier League,23.0,1989.0,2.2,0.0,,1.0,,,0.45,,0.0,,0.0,0.0
2510,Scott Sinclair,eng ENG,"FW,MF",Swansea City,Premier League,23.0,1989.0,0.2,1.0,,1.0,,,6.43,,1.0,,0.0,0.0
2511,Giovanni Sio,ci CIV,"FW,MF",Sochaux,Ligue 1,23.0,1989.0,12.2,4.0,,11.0,,,0.9,,0.36,,0.0,0.0
2512,Giovanni Sio,ci CIV,"FW,MF",Augsburg,Bundesliga,23.0,1989.0,1.5,0.0,,1.0,,,0.66,,0.0,,0.0,0.0
2513,Guilherme Siqueira,br BRA,"DF,MF",Granada,La Liga,26.0,1986.0,33.2,6.0,,10.0,,,0.3,,0.0,,6.0,7.0
2514,Pantxi Sirieix,fr FRA,MF,Toulouse,Ligue 1,31.0,1980.0,14.0,0.0,,3.0,,,0.21,,0.0,,0.0,0.0
2515,Salvatore Sirigu,it ITA,GK,Paris S-G,Ligue 1,25.0,1987.0,32.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2516,Maicon Sisenando,br BRA,DF,Manchester City,Premier League,31.0,1981.0,5.8,0.0,,3.0,,,0.52,,0.0,,0.0,0.0
2517,Sisi,es ESP,"FW,MF",Osasuna,La Liga,26.0,1986.0,8.7,0.0,,4.0,,,0.46,,0.0,,0.0,0.0
2518,Abdoul Sissoko,fr FRA,MF,Brest,Ligue 1,22.0,1990.0,34.1,0.0,,2.0,,,0.06,,0.0,,0.0,0.0
2519,Mohamed Sissoko,ml MLI,MF,Fiorentina,Serie A,27.0,1985.0,1.3,0.0,,1.0,,,0.75,,0.0,,0.0,0.0
2520,Mohamed Sissoko,ml MLI,MF,Paris S-G,Ligue 1,27.0,1985.0,1.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2522,Moussa Sissoko,fr FRA,MF,Newcastle Utd,Premier League,22.0,1989.0,11.9,3.0,,8.0,,,0.67,,0.38,,0.0,0.0
2523,Moussa Sissoko,fr FRA,MF,Toulouse,Ligue 1,22.0,1989.0,17.2,1.0,,8.0,,,0.46,,0.13,,0.0,0.0
2524,Martin Škrtel,sk SVK,DF,Liverpool,Premier League,27.0,1984.0,23.1,2.0,,4.0,,,0.17,,0.5,,0.0,0.0
2525,Petar Slišković,hr CRO,FW,Mainz 05,Bundesliga,21.0,1991.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2526,Chris Smalling,eng ENG,DF,Manchester Utd,Premier League,22.0,1989.0,11.3,0.0,,1.0,,,0.09,,0.0,,0.0,0.0
2527,Alex Smith,eng ENG,DF,Fulham,Premier League,20.0,1991.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2528,Wesley Sneijder,nl NED,MF,Inter,Serie A,28.0,1984.0,4.0,1.0,,14.0,,,3.5,,0.07,,0.0,0.0
2529,Robert Snodgrass,sct SCO,"FW,MF",Norwich City,Premier League,24.0,1987.0,33.9,6.0,,43.0,,,1.27,,0.14,,0.0,0.0
2530,Artur Sobiech,pl POL,FW,Hannover 96,Bundesliga,22.0,1990.0,10.3,5.0,,9.0,,,0.88,,0.56,,0.0,0.0
2531,Lasse Sobiech,de GER,"DF,MF",Greuther Fürth,Bundesliga,21.0,1991.0,18.0,2.0,,7.0,,,0.39,,0.29,,0.0,0.0
2532,Danilo Soddimo,it ITA,MF,Pescara,Serie A,24.0,1987.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2533,Enrique Sola,es ESP,FW,Osasuna,La Liga,26.0,1986.0,22.8,8.0,,22.0,,,0.96,,0.36,,0.0,0.0
2534,Roberto Soldado,es ESP,FW,Valencia,La Liga,27.0,1985.0,32.4,24.0,,49.0,,,1.51,,0.39,,5.0,6.0
2535,Alex Song,cm CMR,"DF,MF",Barcelona,La Liga,24.0,1987.0,17.1,1.0,,3.0,,,0.18,,0.33,,0.0,0.0
2536,Oliver Sorg,de GER,DF,Freiburg,Bundesliga,22.0,1990.0,31.8,0.0,,4.0,,,0.13,,0.0,,0.0,0.0
2537,Roberto Soriano,it ITA,MF,Sampdoria,Serie A,21.0,1991.0,11.1,0.0,,3.0,,,0.27,,0.0,,0.0,0.0
2538,Olivier Sorlin,fr FRA,MF,Evian,Ligue 1,33.0,1979.0,35.3,0.0,,1.0,,,0.03,,0.0,,0.0,0.0
2539,Stefano Sorrentino,it ITA,GK,Chievo,Serie A,33.0,1979.0,20.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2540,Stefano Sorrentino,it ITA,GK,Palermo,Serie A,33.0,1979.0,15.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2541,Elkin Soto,co COL,MF,Mainz 05,Bundesliga,31.0,1980.0,23.4,1.0,,9.0,,,0.38,,0.11,,0.0,0.0
2542,Pape Souaré,sn SEN,DF,Reims,Ligue 1,22.0,1990.0,19.1,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
2543,Modou Sougou,sn SEN,"FW,MF",Marseille,Ligue 1,27.0,1984.0,4.6,0.0,,4.0,,,0.88,,0.0,,0.0,0.0
2544,Richard Soumah,gn GUI,MF,Brest,Ligue 1,25.0,1986.0,5.6,0.0,,0.0,,,0.0,,,,0.0,0.0
2545,Ali Sowe,gm GAM,FW,Chievo,Serie A,18.0,1994.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2546,Emir Spahić,ba BIH,DF,Sevilla,La Liga,31.0,1980.0,21.7,1.0,,4.0,,,0.18,,0.25,,0.0,0.0
2548,Jordan Spence,eng ENG,DF,West Ham,Premier League,22.0,1990.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2549,Lukas Spendlhofer,at AUT,DF,Inter,Serie A,19.0,1993.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2550,Nicolás Spolli,ar ARG,DF,Catania,Serie A,29.0,1983.0,28.1,2.0,,4.0,,,0.14,,0.5,,0.0,0.0
2551,Nikos Spyropoulos,gr GRE,DF,Chievo,Serie A,28.0,1983.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2552,Lorenzo Squizzi,it ITA,GK,Chievo,Serie A,38.0,1974.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2553,Ronnie Stam,nl NED,"DF,MF",Wigan Athletic,Premier League,28.0,1984.0,11.2,0.0,,3.0,,,0.27,,0.0,,0.0,0.0
2554,Benjamin Stambouli,fr FRA,"DF,MF",Montpellier,Ligue 1,21.0,1990.0,18.7,1.0,,1.0,,,0.05,,1.0,,0.0,0.0
2555,Marius Stankevičius,lt LTU,"DF,MF",Lazio,Serie A,31.0,1981.0,1.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2556,Dejan Stanković,rs SRB,MF,Inter,Serie A,33.0,1978.0,1.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2557,Niklas Stark,de GER,"DF,MF",Nürnberg,Bundesliga,17.0,1995.0,2.3,0.0,,1.0,,,0.43,,0.0,,0.0,0.0
2558,Tom Starke,de GER,GK,Bayern Munich,Bundesliga,31.0,1981.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2559,Maarten Stekelenburg,nl NED,GK,Roma,Serie A,29.0,1982.0,18.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2560,Guglielmo Stendardo,it ITA,DF,Atalanta,Serie A,31.0,1981.0,29.3,2.0,,4.0,,,0.14,,0.5,,0.0,0.0
2561,Marc Stendera,de GER,MF,Eint Frankfurt,Bundesliga,16.0,1995.0,2.4,0.0,,3.0,,,1.24,,0.0,,0.0,0.0
2562,Raheem Sterling,eng ENG,"FW,MF",Liverpool,Premier League,17.0,1994.0,19.4,2.0,,9.0,,,0.46,,0.22,,0.0,0.0
2563,Aleksandar Stevanović,de GER,MF,Werder Bremen,Bundesliga,20.0,1992.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2564,Alen Stevanović,rs SRB,"FW,MF",Torino,Serie A,21.0,1991.0,7.5,2.0,,2.0,,,0.27,,1.0,,0.0,0.0
2565,Miroslav Stevanović,ba BIH,"FW,MF",Sevilla,La Liga,22.0,1990.0,1.3,0.0,,2.0,,,1.53,,0.0,,0.0,0.0
2566,Enda Stevens,ie IRL,"DF,MF",Aston Villa,Premier League,22.0,1990.0,5.2,0.0,,1.0,,,0.19,,0.0,,0.0,0.0
2567,Zoltán Stieber,hu HUN,"FW,MF",Greuther Fürth,Bundesliga,23.0,1988.0,13.1,3.0,,8.0,,,0.61,,0.38,,0.0,0.0
2568,Lars Stindl,de GER,"FW,MF",Hannover 96,Bundesliga,23.0,1988.0,16.8,2.0,,9.0,,,0.54,,0.22,,0.0,0.0
2569,David Stockdale,eng ENG,GK,Fulham,Premier League,26.0,1985.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2570,Adrian Stoian,ro ROU,MF,Chievo,Serie A,21.0,1991.0,9.3,3.0,,5.0,,,0.54,,0.6,,0.0,0.0
2571,Dejan Stojanović,at AUT,GK,Bologna,Serie A,19.0,1993.0,4.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2572,Marco Storari,it ITA,GK,Juventus,Serie A,35.0,1977.0,5.9,0.0,,0.0,,,0.0,,,,0.0,0.0
2574,Martin Stranzl,at AUT,"DF,MF",M'Gladbach,Bundesliga,32.0,1980.0,25.3,5.0,,9.0,,,0.36,,0.56,,0.0,0.0
2575,Rodney Strasser,sl SLE,MF,Parma,Serie A,22.0,1990.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2576,Denis Streker,de GER,MF,Hoffenheim,Bundesliga,21.0,1991.0,2.6,0.0,,1.0,,,0.39,,0.0,,0.0,0.0
2577,Cristhian Stuani,uy URU,"FW,MF",Espanyol,La Liga,25.0,1986.0,23.8,7.0,,18.0,,,0.76,,0.39,,0.0,0.0
2578,Daniel Sturridge,eng ENG,"FW,MF",Liverpool,Premier League,22.0,1989.0,12.1,10.0,,34.0,,,2.82,,0.26,,1.0,1.0
2579,Daniel Sturridge,eng ENG,"FW,MF",Chelsea,Premier League,22.0,1989.0,1.9,1.0,,5.0,,,2.68,,0.2,,0.0,0.0
2580,Luis Suárez,uy URU,FW,Liverpool,Premier League,25.0,1987.0,32.8,23.0,,74.0,,,2.26,,0.31,,0.0,0.0
2581,Mario Suárez,es ESP,MF,Atlético Madrid,La Liga,25.0,1987.0,22.2,1.0,,4.0,,,0.18,,0.25,,0.0,0.0
2582,Neven Subotić,rs SRB,DF,Dortmund,Bundesliga,23.0,1988.0,24.9,3.0,,12.0,,,0.48,,0.25,,0.0,0.0
2583,Sergiu Suciu,ro ROU,MF,Torino,Serie A,22.0,1990.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2584,Niklas Süle,de GER,DF,Hoffenheim,Bundesliga,16.0,1995.0,0.9,0.0,,0.0,,,0.0,,,,0.0,0.0
2585,Ki Sung-yueng,kr KOR,MF,Swansea City,Premier League,23.0,1989.0,22.7,0.0,,18.0,,,0.79,,0.0,,0.0,0.0
2586,Gilles Sunu,tg TOG,"FW,MF",Lorient,Ligue 1,21.0,1991.0,4.7,3.0,,7.0,,,1.49,,0.43,,0.0,0.0
2587,Andrew Surman,eng ENG,MF,Norwich City,Premier League,25.0,1986.0,3.0,0.0,,3.0,,,1.0,,0.0,,0.0,0.0
2588,Markel Susaeta,es ESP,"FW,MF",Athletic Club,La Liga,24.0,1987.0,34.0,7.0,,25.0,,,0.73,,0.28,,0.0,0.0
2589,Suso,es ESP,"FW,MF",Liverpool,Premier League,18.0,1993.0,6.7,0.0,,6.0,,,0.9,,0.0,,0.0,0.0
2590,Bo Svensson,dk DEN,DF,Mainz 05,Bundesliga,32.0,1979.0,23.8,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
2591,Issiaga Sylla,gn GUI,"DF,MF",Toulouse,Ligue 1,18.0,1994.0,2.6,1.0,,1.0,,,0.39,,1.0,,0.0,0.0
2592,Yacouba Sylla,ml MLI,MF,Aston Villa,Premier League,21.0,1990.0,6.6,0.0,,2.0,,,0.3,,0.0,,0.0,0.0
2593,Ádám Szalai,hu HUN,FW,Mainz 05,Bundesliga,24.0,1987.0,26.6,13.0,,27.0,,,1.01,,0.44,,1.0,2.0
2594,Robin Szarka,de GER,DF,Hoffenheim,Bundesliga,20.0,1991.0,0.5,0.0,,,,,,,,,0.0,
2595,Wojciech Szczęsny,pl POL,GK,Arsenal,Premier League,22.0,1990.0,25.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2596,Frederik Sørensen,dk DEN,DF,Bologna,Serie A,20.0,1992.0,20.3,1.0,,2.0,,,0.1,,0.5,,0.0,0.0
2597,Adel Taarabt,ma MAR,"FW,MF",QPR,Premier League,23.0,1989.0,24.9,5.0,,36.0,,,1.44,,0.14,,0.0,1.0
2598,Franck Tabanou,fr FRA,"DF,FW",Toulouse,Ligue 1,23.0,1989.0,30.7,4.0,,23.0,,,0.75,,0.17,,0.0,0.0
2600,Jay Tabb,ie IRL,MF,Reading,Premier League,28.0,1984.0,11.3,0.0,,1.0,,,0.09,,0.0,,0.0,0.0
2601,Mickaël Tacalfred,gp GLP,DF,Reims,Ligue 1,31.0,1981.0,26.9,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
2602,Panagiotis Tachtsidis,gr GRE,MF,Roma,Serie A,21.0,1991.0,16.0,1.0,,4.0,,,0.25,,0.25,,0.0,0.0
2603,Rodrigo Taddei,br BRA,"DF,FW",Roma,Serie A,32.0,1980.0,2.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2604,Saphir Taïder,dz ALG,MF,Bologna,Serie A,20.0,1992.0,32.0,3.0,,7.0,,,0.22,,0.43,,0.0,0.0
2605,Gabriel Tamaș,ro ROU,DF,West Brom,Premier League,28.0,1983.0,7.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2606,Raúl Tamudo,es ESP,FW,Rayo Vallecano,La Liga,34.0,1977.0,0.7,1.0,,2.0,,,2.86,,0.5,,0.0,0.0
2607,Serdar Tasci,de GER,DF,Stuttgart,Bundesliga,25.0,1987.0,24.1,0.0,,3.0,,,0.12,,0.0,,0.0,0.0
2608,Alan Tate,eng ENG,DF,Swansea City,Premier League,29.0,1982.0,1.8,0.0,,0.0,,,0.0,,,,0.0,0.0
2609,James Tavernier,eng ENG,DF,Newcastle Utd,Premier League,20.0,1991.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2610,Matthew Taylor,eng ENG,"DF,MF",West Ham,Premier League,30.0,1981.0,15.3,1.0,,13.0,,,0.85,,0.08,,0.0,0.0
2611,Neil Taylor,wls WAL,"DF,MF",Swansea City,Premier League,23.0,1989.0,3.1,0.0,,1.0,,,0.33,,0.0,,0.0,0.0
2612,Ryan Taylor,eng ENG,"DF,MF",Newcastle Utd,Premier League,27.0,1984.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2613,Steven Taylor,eng ENG,DF,Newcastle Utd,Premier League,26.0,1986.0,23.7,0.0,,7.0,,,0.29,,0.0,,0.0,0.0
2614,Stuart Taylor,eng ENG,GK,Reading,Premier League,31.0,1980.0,4.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2615,Somen Tchoyi,cm CMR,MF,Augsburg,Bundesliga,29.0,1983.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2616,Jorge Teixeira,pt POR,DF,Siena,Serie A,25.0,1986.0,9.0,0.0,,1.0,,,0.11,,0.0,,0.0,0.0
2617,Sergio Tejera,es ESP,MF,Espanyol,La Liga,22.0,1990.0,3.7,1.0,,1.0,,,0.27,,1.0,,0.0,0.0
2618,Cristian Tello,es ESP,"FW,MF",Barcelona,La Liga,20.0,1991.0,13.1,7.0,,14.0,,,1.07,,0.5,,0.0,0.0
2619,Marc-André ter Stegen,de GER,GK,M'Gladbach,Bundesliga,20.0,1992.0,33.8,0.0,,0.0,,,0.0,,,,0.0,0.0
2620,Christian Terlizzi,it ITA,DF,Siena,Serie A,32.0,1979.0,8.6,0.0,,1.0,,,0.12,,0.0,,0.0,0.0
2621,Christian Terlizzi,it ITA,DF,Pescara,Serie A,32.0,1979.0,10.0,2.0,,2.0,,,0.2,,1.0,,0.0,0.0
2622,Marco Terrazzino,de GER,"FW,MF",Freiburg,Bundesliga,21.0,1991.0,1.8,1.0,,1.0,,,0.55,,1.0,,0.0,0.0
2623,John Terry,eng ENG,DF,Chelsea,Premier League,31.0,1980.0,10.6,4.0,,4.0,,,0.38,,1.0,,0.0,0.0
2624,Claudio Terzi,it ITA,DF,Siena,Serie A,28.0,1984.0,8.0,1.0,,1.0,,,0.12,,1.0,,0.0,0.0
2626,Robert Tesche,de GER,MF,Hamburger SV,Bundesliga,25.0,1987.0,0.9,0.0,,0.0,,,0.0,,,,0.0,0.0
2627,Robert Tesche,de GER,MF,Düsseldorf,Bundesliga,25.0,1987.0,11.4,0.0,,2.0,,,0.17,,0.0,,0.0,0.0
2628,Alexander Tettey,no NOR,MF,Norwich City,Premier League,26.0,1986.0,21.2,0.0,,4.0,,,0.19,,0.0,,0.0,0.0
2629,Carlos Tevez,ar ARG,"FW,MF",Manchester City,Premier League,28.0,1984.0,26.6,11.0,,51.0,,,1.92,,0.18,,2.0,2.0
2630,Florian Thauvin,fr FRA,"FW,MF",Bastia,Ligue 1,19.0,1993.0,25.0,10.0,,28.0,,,1.12,,0.32,,1.0,1.0
2631,Alexis Thébaux,fr FRA,GK,Brest,Ligue 1,27.0,1985.0,36.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2632,Kévin Théophile-Catherine,fr FRA,DF,Rennes,Ligue 1,22.0,1989.0,29.0,1.0,,3.0,,,0.1,,0.33,,0.0,0.0
2633,Cyril Théréau,fr FRA,FW,Chievo,Serie A,29.0,1983.0,33.3,11.0,,35.0,,,1.05,,0.29,,1.0,1.0
2634,Stefan Thesker,de GER,DF,Hoffenheim,Bundesliga,21.0,1991.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2635,Jerome Thomas,eng ENG,"FW,MF",West Brom,Premier League,29.0,1983.0,4.5,0.0,,1.0,,,0.22,,0.0,,0.0,0.0
2636,George Thorne,eng ENG,MF,West Brom,Premier League,19.0,1993.0,2.6,0.0,,0.0,,,0.0,,,,0.0,0.0
2637,Yohann Thuram-Ulien,fr FRA,GK,Troyes,Ligue 1,23.0,1988.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2638,Damien Tibéri,fr FRA,"DF,MF",Ajaccio,Ligue 1,26.0,1985.0,0.6,0.0,,0.0,,,0.0,,,,0.0,0.0
2639,Éric Tié Bi,ci CIV,MF,Evian,Ligue 1,22.0,1990.0,10.5,0.0,,1.0,,,0.1,,0.0,,0.0,0.0
2640,Dwight Tiendalli,nl NED,DF,Swansea City,Premier League,26.0,1985.0,11.3,1.0,,4.0,,,0.35,,0.25,,0.0,0.0
2641,Siaka Tiéné,ci CIV,DF,Paris S-G,Ligue 1,30.0,1982.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2642,Fausto Tienza,es ESP,MF,Betis,La Liga,22.0,1990.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2643,Marc Tierney,eng ENG,DF,Norwich City,Premier League,26.0,1985.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2644,David Timor,es ESP,"DF,MF",Osasuna,La Liga,22.0,1989.0,10.4,1.0,,7.0,,,0.67,,0.0,,1.0,1.0
2645,Jonathan Tinhan,bj BEN,"FW,MF",Montpellier,Ligue 1,23.0,1989.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2646,Cheick Tioté,ci CIV,MF,Newcastle Utd,Premier League,26.0,1986.0,19.5,0.0,,2.0,,,0.1,,0.0,,0.0,0.0
2647,Fernando Tissone,ar ARG,MF,Sampdoria,Serie A,26.0,1986.0,6.8,0.0,,2.0,,,0.3,,0.0,,0.0,0.0
2648,Fernando Tissone,ar ARG,MF,Mallorca,La Liga,26.0,1986.0,12.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2649,Tito,es ESP,DF,Rayo Vallecano,La Liga,27.0,1985.0,30.5,1.0,,5.0,,,0.16,,0.2,,0.0,0.0
2650,Joan Tomàs,es ESP,"FW,MF",Celta Vigo,La Liga,27.0,1985.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2652,James Tomkins,eng ENG,"DF,MF",West Ham,Premier League,23.0,1989.0,19.3,1.0,,5.0,,,0.26,,0.2,,0.0,0.0
2653,Nenad Tomović,rs SRB,DF,Fiorentina,Serie A,24.0,1987.0,22.8,0.0,,3.0,,,0.13,,0.0,,0.0,0.0
2654,Toni Dovale,es ESP,"DF,MF",Celta Vigo,La Liga,22.0,1990.0,3.0,0.0,,1.0,,,0.33,,0.0,,0.0,0.0
2655,Luca Toni,it ITA,FW,Fiorentina,Serie A,35.0,1977.0,14.7,8.0,,18.0,,,1.23,,0.44,,0.0,0.0
2656,Toño,es ESP,GK,Granada,La Liga,32.0,1979.0,24.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2657,Charlie Took,cm CMR,DF,Mallorca,La Liga,19.0,1993.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2658,Ömer Toprak,tr TUR,DF,Leverkusen,Bundesliga,23.0,1989.0,24.8,1.0,,5.0,,,0.2,,0.2,,0.0,0.0
2659,Gaizka Toquero,es ESP,"FW,MF",Athletic Club,La Liga,27.0,1984.0,2.6,0.0,,2.0,,,0.77,,0.0,,0.0,0.0
2660,Gabriel Torje,ro ROU,"FW,MF",Granada,La Liga,22.0,1989.0,24.3,3.0,,13.0,,,0.53,,0.23,,0.0,0.0
2661,Vasilis Torosidis,gr GRE,"DF,MF",Roma,Serie A,27.0,1985.0,9.1,1.0,,1.0,,,0.11,,1.0,,0.0,0.0
2662,Fernando Torres,es ESP,FW,Chelsea,Premier League,28.0,1984.0,28.6,8.0,,31.0,,,1.08,,0.23,,1.0,1.0
2663,Miguel Torres,es ESP,DF,Getafe,La Liga,26.0,1986.0,19.3,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
2664,Óliver Torres,es ESP,MF,Atlético Madrid,La Liga,17.0,1994.0,2.0,0.0,,2.0,,,1.02,,0.0,,0.0,0.0
2665,Roberto Torres,es ESP,MF,Osasuna,La Liga,23.0,1989.0,2.0,1.0,,7.0,,,3.58,,0.14,,0.0,0.0
2666,Xavi Torres,es ESP,"DF,MF",Getafe,La Liga,25.0,1986.0,31.3,0.0,,2.0,,,0.06,,0.0,,0.0,0.0
2667,Tunay Torun,tr TUR,"FW,MF",Stuttgart,Bundesliga,22.0,1990.0,5.2,0.0,,3.0,,,0.58,,0.0,,0.0,0.0
2668,Francesco Totti,it ITA,"FW,MF",Roma,Serie A,35.0,1976.0,31.2,12.0,,52.0,,,1.66,,0.17,,3.0,4.0
2669,Julien Toudic,fr FRA,FW,Reims,Ligue 1,26.0,1985.0,3.9,0.0,,1.0,,,0.26,,0.0,,0.0,0.0
2670,Jérémy Toulalan,fr FRA,"DF,MF",Málaga,La Liga,28.0,1983.0,17.2,0.0,,1.0,,,0.06,,0.0,,0.0,0.0
2671,Kolo Touré,ci CIV,DF,Manchester City,Premier League,31.0,1981.0,10.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2672,Larsen Touré,gn GUI,"FW,MF",Brest,Ligue 1,28.0,1984.0,12.7,2.0,,6.0,,,0.47,,0.33,,0.0,0.0
2673,Yaya Touré,ci CIV,MF,Manchester City,Premier League,29.0,1983.0,31.4,6.0,,31.0,,,0.99,,0.19,,0.0,0.0
2674,Andros Townsend,eng ENG,"FW,MF",Tottenham,Premier League,21.0,1991.0,0.4,0.0,,1.0,,,2.57,,0.0,,0.0,0.0
2675,Andros Townsend,eng ENG,"FW,MF",QPR,Premier League,21.0,1991.0,11.3,2.0,,14.0,,,1.24,,0.14,,0.0,0.0
2676,Dániel Tőzsér,hu HUN,MF,Genoa,Serie A,27.0,1985.0,14.8,0.0,,4.0,,,0.27,,0.0,,0.0,0.0
2678,Abdou Traoré,ml MLI,MF,Bordeaux,Ligue 1,24.0,1988.0,5.9,0.0,,4.0,,,0.68,,0.0,,0.0,0.0
2679,Alain Traoré,bf BFA,"FW,MF",Lorient,Ligue 1,23.0,1988.0,12.3,6.0,,23.0,,,1.87,,0.26,,0.0,1.0
2680,Armand Traoré,sn SEN,"DF,MF",QPR,Premier League,22.0,1989.0,23.2,0.0,,2.0,,,0.09,,0.0,,0.0,0.0
2681,Bakaye Traoré,ml MLI,MF,Milan,Serie A,27.0,1985.0,1.3,0.0,,1.0,,,0.77,,0.0,,0.0,0.0
