,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
2319,Umar Sadiq,ng NGA,FW,Bologna,Serie A,19.0,1997.0,2.6,2.0,0.0,0.0,10.0,5.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0
2320,Bacary Sagna,fr FRA,DF,Manchester City,Premier League,33.0,1983.0,15.0,2.0,0.0,0.0,3.0,8.0,1.0,26.0,23.0,16.0,0.0,0.0,0.0
2321,Nuri Şahin,tr TUR,MF,Dortmund,Bundesliga,27.0,1988.0,2.6,1.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0
2322,Wesley Saïd,fr FRA,"MF,FW",Rennes,Ligue 1,21.0,1995.0,11.5,1.0,0.0,0.0,17.0,20.0,1.0,20.0,4.0,10.0,0.0,0.0,0.0
2323,Jamel Saihi,tn TUN,MF,Montpellier,Ligue 1,29.0,1987.0,0.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2324,Jamel Saihi,tn TUN,MF,Angers,Ligue 1,29.0,1987.0,2.6,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
2325,Trent Sainsbury,au AUS,DF,Inter,Serie A,24.0,1992.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2326,Dylan Saint-Louis,cg CGO,MF,Saint-Étienne,Ligue 1,21.0,1995.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
2327,Allan Saint-Maximin,fr FRA,"MF,FW",Bastia,Ligue 1,19.0,1997.0,30.0,1.0,1.0,0.0,20.0,64.0,8.0,109.0,10.0,17.0,0.0,0.0,0.0
2328,Nicolas Saint-Ruf,gp GLP,DF,Montpellier,Ligue 1,23.0,1992.0,6.9,0.0,0.0,0.0,4.0,8.0,1.0,0.0,13.0,6.0,0.0,0.0,0.0
2329,Nicolas Saint-Ruf,gp GLP,DF,Bastia,Ligue 1,23.0,1992.0,3.5,1.0,3.0,1.0,6.0,6.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0
2330,Henri Saivet,sn SEN,MF,Saint-Étienne,Ligue 1,25.0,1990.0,19.6,3.0,0.0,0.0,13.0,25.0,2.0,33.0,21.0,17.0,0.0,0.0,0.0
2331,Gōtoku Sakai,jp JPN,"DF,MF",Hamburger SV,Bundesliga,25.0,1991.0,30.0,7.0,0.0,0.0,28.0,40.0,2.0,33.0,72.0,50.0,0.0,0.0,0.0
2332,Hiroki Sakai,jp JPN,DF,Marseille,Ligue 1,26.0,1990.0,33.5,6.0,0.0,0.0,47.0,20.0,2.0,75.0,65.0,73.0,0.0,0.0,0.0
2333,Diafra Sakho,sn SEN,FW,West Ham,Premier League,26.0,1989.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0
2334,Mamadou Sakho,fr FRA,DF,Crystal Palace,Premier League,26.0,1990.0,7.6,0.0,0.0,0.0,1.0,4.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0
2335,Bakary Sako,ml MLI,"FW,MF",Crystal Palace,Premier League,28.0,1988.0,1.6,0.0,0.0,0.0,2.0,5.0,1.0,16.0,0.0,6.0,0.0,0.0,0.0
2336,Emiliano Sala,ar ARG,FW,Nantes,Ligue 1,25.0,1990.0,28.5,6.0,0.0,0.0,67.0,49.0,32.0,14.0,13.0,23.0,1.0,0.0,0.0
2337,Jacopo Sala,it ITA,DF,Sampdoria,Serie A,24.0,1991.0,17.3,5.0,0.0,0.0,17.0,17.0,0.0,74.0,30.0,33.0,0.0,1.0,0.0
2338,Mohamed Salah,eg EGY,"MF,FW",Roma,Serie A,24.0,1992.0,27.5,2.0,0.0,0.0,27.0,26.0,25.0,79.0,13.0,24.0,3.0,0.0,0.0
2340,Bartosz Salamon,pl POL,DF,Cagliari,Serie A,25.0,1991.0,9.3,1.0,0.0,0.0,9.0,3.0,0.0,1.0,26.0,7.0,0.0,0.0,0.0
2341,Carlos Salcedo,mx MEX,DF,Fiorentina,Serie A,22.0,1993.0,15.0,7.0,0.0,0.0,21.0,16.0,2.0,17.0,33.0,20.0,0.0,2.0,0.0
2342,Yannis Salibur,fr FRA,"MF,FW",Guingamp,Ligue 1,25.0,1991.0,31.2,2.0,0.0,0.0,26.0,79.0,11.0,205.0,22.0,28.0,2.0,1.0,0.0
2343,Romain Salin,fr FRA,GK,Guingamp,Ligue 1,32.0,1984.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2344,Roland Sallai,hu HUN,"FW,MF",Palermo,Serie A,19.0,1997.0,10.6,4.0,2.0,1.0,38.0,29.0,1.0,15.0,10.0,11.0,0.0,0.0,0.0
2345,Aniello Salzano,it ITA,MF,Crotone,Serie A,25.0,1991.0,5.6,0.0,0.0,0.0,6.0,4.0,0.0,17.0,6.0,5.0,0.0,0.0,0.0
2346,Sidney Sam,de GER,MF,Darmstadt 98,Bundesliga,28.0,1988.0,9.8,1.0,0.0,0.0,18.0,20.0,0.0,19.0,14.0,11.0,0.0,0.0,0.0
2347,Frédéric Sammaritano,fr FRA,"MF,FW",Dijon,Ligue 1,30.0,1986.0,21.8,3.0,0.0,0.0,13.0,32.0,4.0,145.0,14.0,24.0,0.0,0.0,0.0
2348,Sergi Samper,es ESP,MF,Granada,La Liga,21.0,1995.0,14.2,6.0,0.0,0.0,31.0,12.0,0.0,5.0,28.0,12.0,0.0,0.0,0.0
2349,Jairo Samperio,es ESP,MF,Mainz 05,Bundesliga,23.0,1993.0,10.5,5.0,0.0,0.0,13.0,13.0,3.0,16.0,18.0,14.0,0.0,0.0,0.0
2350,Mario Sampirisi,it ITA,"DF,MF",Crotone,Serie A,23.0,1992.0,13.4,1.0,0.0,0.0,11.0,9.0,1.0,26.0,33.0,21.0,0.0,2.0,0.0
2351,Mikel San José,es ESP,MF,Athletic Club,La Liga,27.0,1989.0,30.0,9.0,0.0,0.0,52.0,16.0,1.0,12.0,67.0,59.0,0.0,0.0,0.0
2352,Antonio Sanabria,py PAR,FW,Betis,La Liga,20.0,1996.0,16.6,2.0,0.0,0.0,32.0,29.0,7.0,3.0,0.0,9.0,1.0,0.0,0.0
2353,Renato Sanches,pt POR,MF,Bayern Munich,Bundesliga,18.0,1997.0,6.9,3.0,0.0,0.0,14.0,13.0,1.0,3.0,11.0,6.0,0.0,0.0,0.0
2354,Alexis Sánchez,cl CHI,"FW,MF",Arsenal,Premier League,27.0,1988.0,35.7,6.0,0.0,0.0,48.0,71.0,27.0,65.0,27.0,40.0,1.0,0.0,0.0
2355,Carlos Sánchez,co COL,"DF,MF",Fiorentina,Serie A,30.0,1986.0,24.0,6.0,0.0,0.0,33.0,20.0,1.0,10.0,48.0,52.0,0.0,0.0,0.0
2356,Rubén Sánchez,es ESP,MF,Sporting Gijón,La Liga,21.0,1994.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,Víctor Sánchez,es ESP,"DF,MF",Espanyol,La Liga,28.0,1987.0,25.3,8.0,0.0,0.0,47.0,27.0,0.0,72.0,76.0,71.0,0.0,1.0,0.0
2358,Alex Sandro,br BRA,"MF,DF",Juventus,Serie A,25.0,1991.0,25.7,5.0,0.0,0.0,41.0,55.0,3.0,111.0,56.0,44.0,1.0,0.0,1.0
2359,Lamine Sané,sn SEN,DF,Werder Bremen,Bundesliga,29.0,1987.0,26.2,3.0,0.0,0.0,22.0,19.0,4.0,0.0,78.0,30.0,0.0,0.0,0.0
2360,Leroy Sané,de GER,"MF,FW",Manchester City,Premier League,20.0,1996.0,19.8,4.0,0.0,0.0,14.0,17.0,12.0,53.0,17.0,22.0,2.0,0.0,0.0
2361,Pape Sané,sn SEN,FW,Caen,Ligue 1,24.0,1991.0,3.8,0.0,0.0,0.0,8.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0
2362,Ibrahim Sangaré,ci CIV,MF,Toulouse,Ligue 1,18.0,1997.0,2.9,1.0,0.0,0.0,6.0,5.0,0.0,1.0,7.0,17.0,0.0,0.0,0.0
2363,Oier Sanjurjo,es ESP,"DF,MF",Osasuna,La Liga,30.0,1986.0,35.0,11.0,1.0,0.0,73.0,53.0,1.0,25.0,94.0,81.0,0.0,2.0,0.0
2364,Younousse Sankharé,sn SEN,MF,Bordeaux,Ligue 1,26.0,1989.0,15.5,2.0,0.0,0.0,20.0,16.0,4.0,2.0,14.0,33.0,0.0,1.0,0.0
2366,Younousse Sankharé,sn SEN,MF,Lille,Ligue 1,26.0,1989.0,17.5,3.0,2.0,1.0,38.0,18.0,0.0,3.0,23.0,27.0,0.0,0.0,0.0
2367,Baissama Sankoh,gn GUI,"MF,DF",Guingamp,Ligue 1,24.0,1992.0,11.6,3.0,0.0,0.0,19.0,19.0,0.0,4.0,27.0,18.0,0.0,0.0,0.0
2368,Killian Sanson,fr FRA,MF,Montpellier,Ligue 1,19.0,1997.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,Morgan Sanson,fr FRA,MF,Montpellier,Ligue 1,21.0,1994.0,19.4,2.0,0.0,0.0,21.0,35.0,4.0,99.0,32.0,27.0,0.0,0.0,0.0
2370,Morgan Sanson,fr FRA,MF,Marseille,Ligue 1,21.0,1994.0,15.1,1.0,0.0,0.0,18.0,27.0,4.0,32.0,11.0,21.0,0.0,0.0,0.0
2371,Nicola Sansone,it ITA,FW,Villarreal,La Liga,24.0,1991.0,23.5,7.0,0.0,0.0,28.0,42.0,25.0,40.0,8.0,13.0,4.0,0.0,0.0
2372,Baptiste Santamaria,fr FRA,MF,Angers,Ligue 1,21.0,1995.0,34.1,2.0,0.0,0.0,47.0,53.0,1.0,16.0,75.0,73.0,0.0,0.0,1.0
2373,Ivan Santini,hr CRO,FW,Caen,Ligue 1,27.0,1989.0,31.9,7.0,0.0,0.0,82.0,74.0,12.0,2.0,9.0,11.0,2.0,1.0,0.0
2374,Davide Santon,it ITA,DF,Inter,Serie A,25.0,1991.0,11.3,1.0,0.0,0.0,12.0,18.0,0.0,24.0,35.0,19.0,0.0,1.0,0.0
2375,Aderlan Santos,br BRA,DF,Valencia,La Liga,27.0,1989.0,11.1,1.0,0.0,0.0,13.0,4.0,3.0,0.0,35.0,16.0,0.0,1.0,0.0
2376,Christian Santos,ve VEN,FW,Alavés,La Liga,28.0,1988.0,9.3,2.0,0.0,0.0,30.0,6.0,8.0,7.0,4.0,9.0,0.0,0.0,0.0
2377,Douglas Santos,br BRA,DF,Hamburger SV,Bundesliga,22.0,1994.0,19.0,4.0,0.0,0.0,25.0,10.0,1.0,28.0,58.0,63.0,0.0,0.0,0.0
2378,Michael Santos,uy URU,"FW,MF",Málaga,La Liga,23.0,1993.0,8.2,3.0,0.0,0.0,22.0,15.0,7.0,13.0,3.0,4.0,2.0,0.0,0.0
2379,Samir Santos,br BRA,DF,Udinese,Serie A,21.0,1994.0,19.8,3.0,0.0,0.0,20.0,43.0,0.0,30.0,43.0,43.0,0.0,0.0,0.0
2380,Riccardo Saponara,it ITA,MF,Fiorentina,Serie A,24.0,1991.0,4.7,1.0,0.0,0.0,6.0,8.0,1.0,11.0,2.0,5.0,0.0,0.0,0.0
2381,Riccardo Saponara,it ITA,MF,Empoli,Serie A,24.0,1991.0,17.0,4.0,0.0,0.0,16.0,33.0,10.0,19.0,12.0,14.0,0.0,0.0,0.0
2382,Pablo Sarabia,es ESP,MF,Sevilla,La Liga,24.0,1992.0,23.8,10.0,0.0,0.0,46.0,46.0,8.0,212.0,32.0,34.0,0.0,0.0,0.0
2383,Gennaro Sardo,it ITA,DF,Chievo,Serie A,37.0,1979.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,Bouna Sarr,sn SEN,"MF,FW",Marseille,Ligue 1,24.0,1992.0,10.5,1.0,0.0,0.0,15.0,14.0,8.0,39.0,14.0,18.0,1.0,0.0,0.0
2385,Ismaila Sarr,sn SEN,MF,Metz,Ligue 1,18.0,1998.0,21.6,2.0,0.0,0.0,26.0,56.0,5.0,71.0,26.0,20.0,4.0,0.0,0.0
2386,Malang Sarr,fr FRA,DF,Nice,Ligue 1,17.0,1999.0,24.5,4.0,0.0,0.0,19.0,14.0,0.0,3.0,55.0,26.0,0.0,1.0,0.0
2387,Lluís Sastre,es ESP,MF,Leganés,La Liga,30.0,1986.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
2388,Marco Sau,it ITA,"FW,MF",Cagliari,Serie A,28.0,1987.0,25.8,5.0,0.0,0.0,48.0,53.0,30.0,19.0,17.0,25.0,0.0,0.0,0.0
2389,Matthieu Saunier,fr FRA,DF,Granada,La Liga,26.0,1990.0,14.5,4.0,0.0,0.0,17.0,1.0,1.0,0.0,40.0,22.0,0.0,0.0,0.0
2390,Stefan Savić,me MNE,DF,Atlético Madrid,La Liga,25.0,1991.0,30.3,6.0,1.0,1.0,23.0,15.0,4.0,0.0,71.0,38.0,0.0,1.0,0.0
2392,Marcel Schäfer,de GER,"MF,DF",Wolfsburg,Bundesliga,32.0,1984.0,1.2,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0
2393,Fabian Schär,ch SUI,DF,Hoffenheim,Bundesliga,24.0,1991.0,3.2,2.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0
2394,Patrik Schick,cz CZE,FW,Sampdoria,Serie A,20.0,1996.0,17.4,2.0,0.0,0.0,31.0,33.0,11.0,14.0,9.0,6.0,1.0,0.0,0.0
2395,Julian Schieber,de GER,FW,Hertha BSC,Bundesliga,27.0,1989.0,4.9,3.0,0.0,0.0,8.0,6.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0
2396,Sven Schipplock,de GER,FW,Darmstadt 98,Bundesliga,27.0,1988.0,12.3,3.0,0.0,0.0,32.0,19.0,8.0,8.0,13.0,12.0,1.0,0.0,0.0
2397,Jeffrey Schlupp,gh GHA,DF,Crystal Palace,Premier League,23.0,1992.0,11.1,0.0,0.0,0.0,4.0,9.0,0.0,12.0,26.0,21.0,1.0,0.0,0.0
2398,Jeffrey Schlupp,gh GHA,MF,Leicester City,Premier League,23.0,1992.0,1.6,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2399,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,29.0,1986.0,29.6,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
2400,Marcel Schmelzer,de GER,"DF,MF",Dortmund,Bundesliga,28.0,1988.0,24.3,3.0,0.0,0.0,27.0,51.0,4.0,33.0,67.0,32.0,0.0,0.0,1.0
2401,Jonathan Schmid,fr FRA,MF,Augsburg,Bundesliga,26.0,1990.0,19.2,1.0,0.0,0.0,11.0,21.0,1.0,75.0,27.0,17.0,0.0,0.0,0.0
2402,Niklas Schmidt,de GER,"FW,MF",Werder Bremen,Bundesliga,18.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2403,Benno Schmitz,de GER,DF,RB Leipzig,Bundesliga,21.0,1994.0,11.0,2.0,0.0,0.0,14.0,10.0,2.0,17.0,32.0,35.0,0.0,0.0,0.0
2404,Morgan Schneiderlin,fr FRA,MF,Manchester Utd,Premier League,26.0,1989.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2405,Morgan Schneiderlin,fr FRA,MF,Everton,Premier League,26.0,1989.0,11.8,2.0,0.0,0.0,21.0,7.0,0.0,1.0,33.0,20.0,0.0,0.0,0.0
2406,Alessandro Schöpf,at AUT,MF,Schalke 04,Bundesliga,22.0,1994.0,22.7,4.0,0.0,0.0,51.0,42.0,5.0,80.0,67.0,41.0,0.0,1.0,0.0
2407,Nico Schulz,de GER,DF,M'Gladbach,Bundesliga,23.0,1993.0,4.6,1.0,0.0,0.0,4.0,6.0,0.0,6.0,13.0,5.0,0.0,0.0,0.0
2408,André Schürrle,de GER,"MF,FW",Dortmund,Bundesliga,25.0,1990.0,8.3,3.0,0.0,0.0,9.0,18.0,9.0,18.0,11.0,8.0,2.0,0.0,0.0
2409,Julian Schuster,de GER,"MF,DF",Freiburg,Bundesliga,31.0,1985.0,9.4,3.0,0.0,0.0,10.0,11.0,0.0,7.0,19.0,11.0,0.0,0.0,0.0
2410,Pirmin Schwegler,ch SUI,MF,Hoffenheim,Bundesliga,29.0,1987.0,4.4,1.0,0.0,0.0,9.0,6.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0
2411,Alexander Schwolow,de GER,GK,Freiburg,Bundesliga,24.0,1992.0,34.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2412,Simone Scuffet,it ITA,GK,Udinese,Serie A,20.0,1996.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,Andrea Seculin,it ITA,GK,Chievo,Serie A,26.0,1990.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,Haris Seferović,ch SUI,"FW,MF",Eint Frankfurt,Bundesliga,24.0,1992.0,11.9,1.0,1.0,0.0,33.0,17.0,11.0,22.0,5.0,4.0,0.0,1.0,0.0
2415,Paul Seguin,de GER,"MF,DF",Wolfsburg,Bundesliga,21.0,1995.0,14.7,4.0,2.0,1.0,31.0,15.0,0.0,11.0,25.0,25.0,0.0,0.0,0.0
2416,Faïz Selemani,km COM,"FW,MF",Lorient,Ligue 1,22.0,1993.0,0.7,2.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0
2418,Davie Selke,de GER,FW,RB Leipzig,Bundesliga,21.0,1995.0,5.0,4.0,0.0,0.0,18.0,10.0,12.0,4.0,1.0,7.0,0.0,0.0,0.0
2419,Ole Selnæs,no NOR,MF,Saint-Étienne,Ligue 1,22.0,1994.0,23.0,4.0,0.0,0.0,26.0,14.0,0.0,8.0,49.0,40.0,0.0,0.0,0.0
2420,Josep Señé,es ESP,"MF,FW",Celta Vigo,La Liga,24.0,1991.0,7.4,1.0,0.0,0.0,12.0,17.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0
2421,Stefano Sensi,it ITA,MF,Sassuolo,Serie A,20.0,1995.0,13.4,4.0,0.0,0.0,23.0,51.0,1.0,39.0,23.0,20.0,0.0,0.0,0.0
2422,Suat Serdar,de GER,MF,Mainz 05,Bundesliga,19.0,1997.0,3.7,1.0,0.0,0.0,13.0,5.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0
2423,Jean Seri,ci CIV,MF,Nice,Ligue 1,25.0,1991.0,33.1,4.0,0.0,0.0,24.0,42.0,1.0,136.0,31.0,25.0,1.0,0.0,0.0
2424,Federico Serra,it ITA,MF,Cagliari,Serie A,18.0,1997.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Grégory Sertic,fr FRA,"MF,DF",Bordeaux,Ligue 1,26.0,1989.0,15.2,2.0,0.0,0.0,16.0,13.0,1.0,12.0,18.0,15.0,0.0,0.0,0.0
2426,Grégory Sertic,fr FRA,"DF,MF",Marseille,Ligue 1,26.0,1989.0,7.3,0.0,0.0,0.0,6.0,6.0,1.0,2.0,23.0,10.0,0.0,0.0,1.0
2427,Stéphane Sessègnon,bj BEN,MF,Montpellier,Ligue 1,32.0,1984.0,25.7,4.0,2.0,1.0,19.0,48.0,2.0,42.0,17.0,22.0,0.0,0.0,0.0
2428,Nicolas Seube,fr FRA,MF,Caen,Ligue 1,36.0,1979.0,11.5,3.0,0.0,0.0,9.0,15.0,0.0,12.0,25.0,20.0,0.0,0.0,0.0
2429,Salva Sevilla,es ESP,MF,Espanyol,La Liga,32.0,1984.0,3.0,1.0,0.0,0.0,6.0,5.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0
2430,Aaron Seydel,de GER,FW,Mainz 05,Bundesliga,20.0,1996.0,2.0,0.0,0.0,0.0,6.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
2431,Moussa Seydi,sn SEN,FW,Metz,Ligue 1,19.0,1996.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2432,Stephan El Shaarawy,it ITA,"MF,FW",Roma,Serie A,23.0,1992.0,18.1,0.0,0.0,0.0,15.0,29.0,15.0,32.0,19.0,11.0,1.0,0.0,0.0
2433,Xherdan Shaqiri,ch SUI,MF,Stoke City,Premier League,24.0,1991.0,18.9,2.0,0.0,0.0,16.0,28.0,5.0,129.0,10.0,6.0,1.0,0.0,0.0
2434,Luke Shaw,eng ENG,DF,Manchester Utd,Premier League,21.0,1995.0,7.6,1.0,0.0,0.0,7.0,6.0,0.0,20.0,14.0,7.0,1.0,0.0,0.0
2435,Ryan Shawcross,eng ENG,DF,Stoke City,Premier League,28.0,1987.0,35.0,6.0,0.0,0.0,34.0,23.0,2.0,2.0,56.0,36.0,1.0,1.0,2.0
2436,Djibril Sidibé,fr FRA,DF,Monaco,Ligue 1,24.0,1992.0,25.8,7.0,0.0,0.0,42.0,27.0,5.0,116.0,47.0,52.0,0.0,1.0,0.0
2437,Sidnei,br BRA,DF,La Coruña,La Liga,26.0,1989.0,27.6,2.0,0.0,0.0,9.0,12.0,0.0,2.0,58.0,26.0,0.0,1.0,0.0
2438,Franck Signorino,fr FRA,DF,Metz,Ligue 1,34.0,1981.0,16.4,3.0,0.0,0.0,14.0,12.0,0.0,30.0,45.0,24.0,0.0,0.0,0.0
2439,Gylfi Sigurðsson,is ISL,"FW,MF",Swansea City,Premier League,26.0,1989.0,37.0,2.0,0.0,0.0,19.0,33.0,1.0,308.0,37.0,33.0,2.0,0.0,0.0
2440,Kolbeinn Sigþórsson,is ISL,FW,Nantes,Ligue 1,26.0,1990.0,1.7,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
2441,Bernardo Silva,pt POR,MF,Monaco,Ligue 1,21.0,1994.0,30.9,3.0,0.0,0.0,26.0,57.0,3.0,116.0,29.0,33.0,2.0,0.0,0.0
2442,David Silva,es ESP,MF,Manchester City,Premier League,30.0,1986.0,30.7,6.0,0.0,0.0,29.0,54.0,7.0,126.0,20.0,32.0,1.0,0.0,0.0
2444,Gabriel Silva,br BRA,"MF,DF",Udinese,Serie A,25.0,1991.0,2.6,2.0,0.0,0.0,6.0,4.0,0.0,6.0,9.0,1.0,0.0,1.0,0.0
2445,Gabriel Silva,br BRA,DF,Granada,La Liga,25.0,1991.0,10.8,3.0,0.0,0.0,14.0,16.0,3.0,15.0,33.0,12.0,0.0,0.0,0.0
2446,Gastón Silva,uy URU,DF,Granada,La Liga,22.0,1994.0,19.4,6.0,0.0,0.0,21.0,17.0,1.0,13.0,42.0,29.0,0.0,0.0,0.0
2447,Stefan Silva,se SWE,FW,Palermo,Serie A,26.0,1990.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2448,Thiago Silva,br BRA,DF,Paris S-G,Ligue 1,31.0,1984.0,26.5,1.0,0.0,0.0,16.0,25.0,2.0,0.0,51.0,28.0,0.0,0.0,0.0
2449,Matías Silvestre,ar ARG,DF,Sampdoria,Serie A,31.0,1984.0,35.7,3.0,2.0,1.0,31.0,18.0,0.0,4.0,39.0,22.0,0.0,0.0,0.0
2450,Ba-Muaka Simakala,cg CGO,FW,M'Gladbach,Bundesliga,19.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,Giovanni Simeone,ar ARG,FW,Genoa,Serie A,21.0,1995.0,29.0,3.0,0.0,0.0,64.0,40.0,28.0,28.0,8.0,24.0,0.0,0.0,0.0
2452,David Simón,es ESP,DF,Las Palmas,La Liga,27.0,1988.0,14.7,3.0,0.0,0.0,30.0,11.0,3.0,20.0,28.0,34.0,0.0,2.0,0.0
2453,Danny Simpson,eng ENG,DF,Leicester City,Premier League,29.0,1987.0,33.2,12.0,0.0,0.0,35.0,12.0,2.0,26.0,69.0,41.0,0.0,1.0,0.0
2454,Josh Sims,eng ENG,FW,Southampton,Premier League,19.0,1997.0,2.3,0.0,0.0,0.0,2.0,3.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0
2455,Jerome Sinclair,eng ENG,FW,Watford,Premier League,19.0,1996.0,1.3,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,Giovanni Sio,ci CIV,FW,Rennes,Ligue 1,27.0,1989.0,29.8,6.0,0.0,0.0,69.0,34.0,32.0,46.0,4.0,12.0,0.0,0.0,0.0
2457,Dimitris Siovas,gr GRE,DF,Leganés,La Liga,27.0,1988.0,15.4,4.0,0.0,0.0,20.0,8.0,3.0,3.0,42.0,18.0,0.0,1.0,0.0
2458,Guilherme Siqueira,br BRA,"DF,MF",Valencia,La Liga,30.0,1986.0,6.0,2.0,0.0,0.0,5.0,7.0,1.0,12.0,5.0,5.0,0.0,1.0,0.0
2459,Pantxi Sirieix,fr FRA,MF,Toulouse,Ligue 1,35.0,1980.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2460,Salvatore Sirigu,it ITA,GK,Osasuna,La Liga,29.0,1987.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
2461,Salvatore Sirigu,it ITA,GK,Sevilla,La Liga,29.0,1987.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2462,Sandro Sirigu,de GER,"DF,MF",Darmstadt 98,Bundesliga,27.0,1988.0,20.2,5.0,2.0,1.0,30.0,23.0,4.0,34.0,38.0,34.0,0.0,0.0,0.0
2463,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,Premier League,26.0,1989.0,10.1,3.0,0.0,0.0,21.0,10.0,2.0,34.0,7.0,12.0,0.0,0.0,0.0
2464,Pione Sisto,dk DEN,"MF,FW",Celta Vigo,La Liga,21.0,1995.0,18.5,1.0,0.0,0.0,22.0,47.0,4.0,43.0,10.0,16.0,2.0,0.0,0.0
2465,Sito,es ESP,MF,Valencia,La Liga,19.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,Ellyes Skhiri,tn TUN,MF,Montpellier,Ligue 1,21.0,1995.0,36.5,3.0,0.0,0.0,44.0,24.0,2.0,8.0,105.0,70.0,0.0,2.0,1.0
2467,Łukasz Skorupski,pl POL,GK,Empoli,Serie A,25.0,1991.0,35.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
2468,Milan Škriniar,sk SVK,DF,Sampdoria,Serie A,21.0,1995.0,33.3,4.0,1.0,0.0,26.0,16.0,0.0,1.0,51.0,32.0,0.0,2.0,0.0
2470,Islam Slimani,dz ALG,FW,Leicester City,Premier League,28.0,1988.0,14.2,1.0,0.0,0.0,27.0,15.0,11.0,3.0,3.0,10.0,0.0,0.0,0.0
