,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1708,Myziane Maolida,1.1,26,0,3,13,10,3,26,4,2,50.0,2,50.0,21,109,26,1,1,0,3,5,20,9
1709,Faitout Maouassa,21.4,924,31,223,383,334,41,924,62,25,40.3,32,51.6,562,3630,1723,37,41,12,32,22,513,108
1710,Sekou Mara,6.2,221,5,27,99,103,26,221,29,13,44.8,16,55.2,129,727,288,7,9,2,28,18,151,27
1711,Marcao,4.2,255,26,120,130,5,0,255,1,1,100.0,0,0.0,150,824,422,1,0,0,8,0,186,0
1712,Solly March,30.2,1659,46,191,521,962,138,1659,114,58,50.9,35,30.7,1024,6810,3074,110,48,47,55,32,1124,357
1716,Vincent Marchetti,27.2,1369,62,254,840,308,28,1369,79,45,57.0,27,34.2,1005,6603,3350,66,59,9,50,39,901,58
1717,Riccardo Marchizza,3.1,205,11,51,106,48,1,205,5,1,20.0,4,80.0,129,563,338,3,6,0,2,3,135,15
1718,Gian Marco Ferrari,24.7,1476,210,749,672,66,14,1476,2,0,0.0,1,50.0,858,4530,2799,11,10,0,10,2,938,4
1719,Emiliano Marcondes,0.1,3,1,1,2,0,0,3,1,0,0.0,0,0.0,2,11,7,0,0,0,0,0,2,0
1720,Oscar de Marcos,31.3,2218,93,525,1042,671,34,2218,31,12,38.7,17,54.8,1119,4785,2851,76,68,8,26,19,1245,153
1721,Alberto Mari,1.0,30,0,3,12,15,7,30,4,1,25.0,3,75.0,21,71,27,1,0,1,2,1,26,6
1722,Jose Mari,4.4,260,15,82,153,29,2,260,6,3,50.0,3,50.0,129,694,321,5,1,0,6,7,146,4
1723,Pablo Mari,27.6,1874,299,1090,750,37,15,1874,4,2,50.0,2,50.0,1049,5335,2820,6,8,1,10,5,1273,3
1724,Jose Maria Gimenez,26.9,1623,277,941,643,50,30,1623,10,6,60.0,4,40.0,861,3631,1867,9,5,0,9,1,1041,3
1725,Mariano,1.7,52,0,3,21,29,8,52,1,0,0.0,1,100.0,31,186,94,3,2,0,2,3,42,12
1726,Pablo Marin,4.0,215,4,38,89,89,10,215,9,5,55.6,3,33.3,132,629,302,9,8,3,8,5,155,24
1727,Razvan Marin,28.2,1805,76,428,971,425,16,1805,39,22,56.4,15,38.5,1051,5460,2560,35,41,3,24,22,1164,27
1729,Guillermo Maripan,24.0,1418,183,658,734,37,25,1418,6,1,16.7,4,66.7,1000,4754,2312,6,6,0,9,6,888,0
1730,Marlon,17.7,1182,115,552,587,47,11,1182,5,2,40.0,3,60.0,683,3472,1874,19,9,1,6,1,851,12
1733,Marquinhos,30.2,2411,294,946,1359,117,39,2411,2,0,0.0,2,100.0,1974,9280,4747,4,18,2,12,6,1869,15
1735,Eric Martel,22.4,1196,72,333,661,213,35,1196,13,7,53.8,5,38.5,595,2557,839,17,20,1,35,25,651,46
1736,Roger Marti,7.3,226,8,27,107,93,19,226,7,3,42.9,4,57.1,135,618,215,8,6,6,25,10,153,50
1737,Roger Marti,7.1,211,8,22,106,86,21,211,7,5,71.4,1,14.3,120,422,118,7,5,3,29,8,136,34
1738,Anthony Martial,10.9,443,10,31,166,249,49,442,26,14,53.8,9,34.6,297,1296,570,18,13,8,33,20,371,87
1739,Aaron Martin,20.5,1192,47,303,523,380,14,1191,21,10,47.6,8,38.1,582,2815,1217,25,19,3,15,14,621,61
1740,Ander Martin,0.5,29,2,7,7,15,0,29,1,1,100.0,0,0.0,10,54,23,1,1,0,0,0,14,0
1742,Andres Martin,2.3,102,3,22,32,48,5,102,6,3,50.0,2,33.3,53,188,95,3,3,1,7,2,62,22
1744,Ivan Martin,17.6,822,23,132,425,274,36,822,48,26,54.2,18,37.5,540,3377,1213,30,19,6,32,37,631,82
1745,Jonas Martin,3.1,262,6,56,178,29,3,262,1,0,0.0,1,100.0,202,986,387,4,6,0,2,4,191,4
1746,Gabriel Martinelli,31.0,1490,19,129,419,965,223,1490,132,59,44.7,55,41.7,1019,7180,3297,124,65,70,83,56,1115,350
1747,Arnau Martinez,30.4,1902,98,631,861,427,53,1902,48,24,50.0,19,39.6,967,5242,3015,64,31,9,36,17,1116,98
1750,Lautaro Martinez,28.6,1085,23,90,474,536,171,1083,72,29,40.3,31,43.1,619,2854,1336,49,33,22,75,48,793,172
1751,Lisandro Martinez,23.5,1809,281,934,829,60,11,1809,16,14,87.5,0,0.0,1061,5256,2986,12,16,0,11,9,1138,2
1752,Lucas Martinez Quarta,24.1,1835,139,854,890,111,35,1835,16,12,75.0,3,18.8,1088,6689,3255,19,25,1,11,6,1131,6
1754,Gelson Martins,3.8,218,3,30,74,118,22,218,13,4,30.8,8,61.5,168,1050,529,15,9,6,10,7,154,47
1755,Adam Marusic,30.7,2049,100,795,1005,260,17,2049,15,10,66.7,3,20.0,1065,4702,2669,38,39,4,13,13,1334,43
1756,Omar Mascarell,27.2,1539,112,519,882,150,5,1539,33,21,63.6,10,30.3,839,5302,2337,27,21,1,14,11,929,6
1757,Adam Masina,8.8,496,55,243,219,41,6,496,4,3,75.0,0,0.0,297,1477,714,4,3,1,4,1,307,6
1759,Erhan Masovic,24.2,1078,127,558,464,61,28,1078,5,2,40.0,3,60.0,522,2209,911,4,1,0,10,3,541,5
1760,Han-Noah Massengo,12.4,588,11,107,358,134,20,588,38,17,44.7,14,36.8,446,2726,1184,21,26,6,19,8,403,29
1761,Yanis Massolin,0.7,50,1,17,25,9,1,50,3,0,0.0,3,100.0,37,180,68,0,1,0,0,0,30,0
1762,Jaime Mata,4.9,190,8,29,73,90,20,190,5,2,40.0,3,60.0,102,369,104,2,6,0,16,7,131,33
1763,Pape Matar Sarr,2.4,190,15,65,104,21,1,190,4,1,25.0,1,25.0,122,577,216,1,0,0,5,2,125,0
1764,Eliot Matazo,13.1,606,30,134,399,81,1,606,16,4,25.0,9,56.3,431,2218,889,5,13,0,9,12,363,10
1765,Jean-Philippe Mateta,8.6,266,18,37,112,119,38,266,8,3,37.5,5,62.5,145,674,251,9,9,5,27,18,185,43
1766,Nemanja Matic,20.6,1475,51,324,942,231,25,1475,33,24,72.7,5,15.2,913,5440,3060,50,44,7,22,19,1006,17
1768,Joel Matip,12.1,1004,111,482,468,62,17,1004,7,4,57.1,3,42.9,657,4140,2907,28,22,1,14,1,720,2
1769,Henning Matriciani,20.7,1089,101,505,463,137,6,1089,15,6,40.0,9,60.0,475,2263,1077,21,17,1,17,10,485,10
1771,Chrislain Matsima,5.0,276,31,101,138,38,6,276,1,1,100.0,0,0.0,182,741,262,2,2,0,0,1,151,9
1772,Jean Matteo Bahoya,3.0,117,1,7,46,66,9,117,13,4,30.8,6,46.2,93,620,240,9,8,2,9,5,87,20
1773,Azor Matusiwa,27.6,1915,100,541,1138,260,2,1915,23,16,69.6,5,21.7,1383,6842,3122,15,26,0,24,12,1203,18
1774,Neal Maupay,12.4,387,1,27,172,194,49,387,19,7,36.8,12,63.2,219,864,306,8,7,3,38,16,280,61
1775,Aiman Maurer,5.6,195,4,29,81,90,24,195,30,17,56.7,10,33.3,148,1220,592,21,9,10,21,5,133,40
1776,Stephy Mavididi,14.3,530,15,78,231,244,51,530,74,32,43.2,37,50.0,392,2852,1175,34,37,11,39,32,356,91
1777,Konstantinos Mavropanos,25.4,1875,217,874,875,157,47,1875,40,16,40.0,16,40.0,982,4958,2663,34,26,2,31,5,1099,13
1778,Christian Mawissa,1.1,56,5,11,34,11,0,56,1,0,0.0,1,100.0,39,195,113,1,2,0,0,0,35,1
1779,Philipp Max,7.7,541,20,107,230,206,16,541,7,3,42.9,3,42.9,275,1159,546,14,7,0,8,3,329,52
1780,Eric Maxim Choupo-Moting,12.4,407,6,19,175,214,68,406,29,20,69.0,6,20.7,252,960,247,11,5,7,32,16,317,77
1782,Keke Maximilian Topp,0.2,10,0,0,2,8,1,10,2,0,0.0,2,100.0,5,52,38,1,1,0,0,0,6,1
1783,Fernand Mayembo,7.9,394,67,233,153,10,6,394,6,4,66.7,1,16.7,255,1301,630,2,1,0,4,1,217,1
1784,Borja Mayoral,30.7,1040,15,106,495,449,118,1038,70,27,38.6,35,50.0,639,3327,1531,58,35,25,63,54,763,166
1785,Ibrahim Maza,0.8,24,1,11,6,8,3,24,1,0,0.0,0,0.0,12,70,52,2,1,1,2,0,12,1
1787,Noussair Mazraoui,11.9,977,26,252,449,282,27,977,27,18,66.7,6,22.2,569,2683,1478,39,26,8,11,5,680,81
1788,Pasquale Mazzocchi,21.8,1196,59,348,469,398,36,1196,103,58,56.3,36,35.0,654,4495,2330,70,55,15,54,34,680,102
1789,Kevin Mbabu,1.6,114,4,38,40,38,0,114,6,4,66.7,2,33.3,57,273,159,4,2,0,1,2,59,11
1791,Kylian Mbappe,31.3,1771,10,46,594,1149,302,1766,201,74,36.8,109,54.2,1583,9810,4725,165,126,86,63,42,1575,468
1792,Mamadou Mbaye,8.4,393,68,232,150,15,11,393,5,5,100.0,0,0.0,176,777,299,2,2,0,6,1,204,1
1794,Chancel Mbemba,31.7,2042,171,669,1043,339,45,2042,24,14,58.3,5,20.8,1496,8249,4441,47,66,10,24,10,1374,49
1795,Bryan Mbeumo,32.3,1335,24,177,425,755,125,1334,88,45,51.1,37,42.0,776,4292,1862,66,33,26,72,54,862,235
1796,Jason Mbock,0.3,11,0,0,5,6,0,11,1,0,0.0,1,100.0,7,34,5,0,0,0,0,0,7,2
1798,Nathanael Mbuku,0.7,37,2,7,17,14,2,37,2,1,50.0,1,50.0,30,206,123,4,2,2,2,1,26,6
1800,James McArthur,0.6,60,5,22,29,9,0,60,2,1,50.0,0,0.0,36,168,84,0,2,0,1,3,40,0
1802,John McGinn,29.9,1348,37,218,756,388,45,1348,70,45,64.3,14,20.0,804,4072,1799,34,35,8,58,35,888,66
1803,Scott McKenna,17.5,877,151,501,333,45,21,877,7,5,71.4,1,14.3,430,1885,929,5,1,0,2,2,508,2
1804,Weston McKennie,16.0,807,41,188,401,228,17,807,16,11,68.8,4,25.0,400,1738,791,14,16,0,28,25,445,33
1805,Weston McKennie,11.7,526,25,115,249,164,22,526,9,7,77.8,2,22.2,231,1171,678,19,11,2,20,12,349,54
1806,Dwight McNeil,27.8,1358,52,266,505,614,61,1357,108,54,50.0,51,47.2,738,5432,2144,76,44,16,53,45,762,128
1807,Scott McTominay,12.9,618,69,205,287,132,25,618,26,13,50.0,9,34.6,315,1610,782,20,16,3,24,19,359,19
1808,Gary Medel,16.4,1226,123,520,656,60,0,1226,6,4,66.7,2,33.3,643,2305,983,1,3,0,6,4,803,5
1809,Facundo Medina,30.9,2728,164,806,1714,237,23,2728,38,24,63.2,9,23.7,2278,14430,8259,81,63,1,22,21,2100,30
1811,Ben Mee,36.3,2122,272,1089,887,156,71,2122,13,12,92.3,1,7.7,1146,4790,2581,8,11,3,18,2,1179,14
1812,Bamo Meite,16.7,1107,184,614,472,22,9,1107,11,8,72.7,2,18.2,858,4901,2649,10,2,0,14,4,801,1
1813,Soualiho Meite,26.3,1282,72,363,759,176,13,1282,60,28,46.7,18,30.0,719,3526,1612,26,20,4,30,30,811,22
1814,Farid El Melali,9.0,422,13,91,198,153,22,422,54,26,48.1,22,40.7,295,2534,1253,42,26,14,27,14,251,54
1815,Gonzalo Melero,20.6,943,44,204,526,221,35,942,36,17,47.2,18,50.0,573,2999,1408,31,28,4,37,19,672,37
1816,Birger Meling,13.4,925,37,196,480,253,20,925,22,5,22.7,15,68.2,629,4173,2046,37,27,4,11,9,566,74
1817,Memphis,3.0,139,0,7,47,86,27,139,11,4,36.4,6,54.5,87,368,181,4,2,4,16,9,122,22
1818,Memphis,1.3,84,0,5,25,55,13,84,7,3,42.9,3,42.9,50,233,91,2,2,3,7,4,69,19
1820,Houboulang Mendes,9.8,436,29,160,183,97,1,436,21,9,42.9,9,42.9,201,1270,704,18,10,1,16,10,227,30
1821,Nuno Mendes,17.2,1139,47,242,417,495,58,1139,66,27,40.9,34,51.5,876,4893,2466,51,35,19,30,17,794,195
1823,Thiago Mendes,22.9,1913,112,502,1225,188,9,1913,11,6,54.5,5,45.5,1500,7166,3378,10,22,2,25,16,1383,20
1824,Brais Mendez,26.7,1608,25,170,776,675,60,1608,53,15,28.3,34,64.2,886,3755,1653,41,44,5,49,29,1093,138
1826,Antoine Mendy,5.8,394,22,122,186,88,9,394,4,3,75.0,1,25.0,266,1269,580,2,5,0,11,5,235,37
1827,Arial Mendy,2.5,147,7,45,57,46,5,147,5,0,0.0,2,40.0,92,499,211,6,4,0,2,2,81,22
1828,Batista Mendy,31.8,1700,69,414,1033,277,16,1700,61,38,62.3,18,29.5,1324,7161,3195,27,42,2,24,27,1201,49
1829,Edouard Mendy,9.5,307,265,304,3,0,0,307,1,0,0.0,1,100.0,171,790,423,0,0,0,0,0,157,0
1830,Ferland Mendy,15.0,971,42,265,426,287,8,971,29,19,65.5,8,27.6,591,3059,1427,23,25,2,20,17,697,73
1831,Nampalys Mendy,8.4,490,12,139,310,45,2,490,11,7,63.6,3,27.3,283,1352,468,2,5,0,7,1,333,4
1832,Gideon Mensah,25.1,1734,90,531,852,384,9,1734,59,26,44.1,28,47.5,1140,7390,3334,56,63,1,44,13,945,110
1833,Chris Mepham,24.4,1336,285,852,455,36,14,1336,7,3,42.9,3,42.9,650,3099,1628,2,6,2,4,3,788,1
1836,Mikel Merino,27.7,1861,86,356,1024,496,79,1860,42,22,52.4,16,38.1,1020,3933,1763,30,42,4,48,37,1263,107
1837,Quentin Merlin,19.9,1356,54,326,664,387,16,1356,39,22,56.4,14,35.9,886,5051,2457,43,40,7,25,10,793,96
1839,Roque Mesa,18.0,1134,62,286,683,181,9,1134,31,15,48.4,14,45.2,748,4717,2201,29,23,3,21,21,772,24
1841,Lionel Messi,31.5,2401,5,98,1201,1132,159,2401,184,102,55.4,71,38.6,2053,11482,5063,114,126,42,52,77,2042,220
1842,Junior Messias,16.6,765,32,122,336,323,54,765,68,34,50.0,21,30.9,466,3060,1659,45,42,18,32,14,530,137
1844,Thomas Meunier,6.5,503,25,131,213,162,11,503,10,4,40.0,4,40.0,273,1150,556,9,7,1,8,5,306,45
1847,Sven Michel,5.5,259,5,25,85,152,20,258,12,3,25.0,9,75.0,121,585,164,9,3,1,20,7,183,50
1848,Alex Mighten,0.1,4,0,1,0,3,0,4,3,0,0.0,2,66.7,4,27,10,0,0,0,0,0,4,1
1849,Tommaso Milanese,0.3,19,0,1,7,12,2,19,2,1,50.0,1,50.0,13,71,38,2,1,0,3,1,14,1
1852,Arkadiusz Milik,17.6,623,16,45,322,261,75,622,22,11,50.0,9,40.9,343,1317,473,10,18,2,50,16,483,85
1853,Arkadiusz Milik,1.4,47,3,5,27,15,1,47,1,0,0.0,1,100.0,33,171,53,1,3,0,1,1,36,9
1854,Sergej Milinkovic-Savic,33.6,2411,73,442,1341,652,87,2411,80,39,48.8,31,38.8,1406,5856,2161,47,32,11,106,66,1926,129
1856,Eder Militao,30.0,2216,314,1088,984,157,31,2216,19,11,57.9,6,31.6,1378,7011,3877,28,20,1,16,6,1505,16
1857,Luka Milivojevic,5.7,321,28,117,153,55,1,321,1,1,100.0,0,0.0,162,697,263,2,3,0,4,6,178,2
1858,Luis Milla,20.6,1132,43,238,704,202,5,1132,15,12,80.0,2,13.3,572,2604,1203,15,11,1,20,12,629,7
1859,Pere Milla,20.5,822,28,148,445,245,59,819,44,17,38.6,23,52.3,482,2068,963,23,27,5,47,22,558,83
1860,Enzo Millot,9.9,545,15,94,264,196,35,545,46,21,45.7,19,41.3,285,1785,729,23,14,7,18,13,354,58
1861,James Milner,10.1,848,24,196,390,264,24,848,21,11,52.4,8,38.1,447,1868,886,21,17,5,19,14,551,78
1863,Kim Min-jae,33.9,3142,298,1329,1722,104,27,3142,7,4,57.1,3,42.9,1942,8608,4964,42,21,2,13,7,2349,8
1864,Yerry Mina,6.6,402,58,198,176,30,16,402,2,1,50.0,0,0.0,217,1089,622,1,4,1,4,0,255,3
1865,Takumi Minamino,8.0,382,8,43,153,193,43,382,18,8,44.4,10,55.6,264,1684,696,26,12,11,29,11,244,66
1866,Tyrone Mings,35.0,2228,384,1276,877,81,21,2228,12,6,50.0,3,25.0,1379,7995,4556,20,21,3,8,7,1486,7
1867,Oscar Mingueza,14.3,1032,50,351,490,209,17,1032,28,14,50.0,7,25.0,596,3238,1751,24,19,2,18,11,649,40
1868,Rafa Mir,14.4,396,12,36,170,192,71,396,14,0,0.0,13,92.9,188,859,332,12,5,8,24,12,277,54
1869,Aleksei Miranchuk,23.2,1010,10,66,527,424,42,1010,46,15,32.6,25,54.3,667,3642,1633,47,44,8,47,27,802,105
1870,Juan Miranda,16.4,1014,67,298,418,306,33,1014,18,9,50.0,7,38.9,478,2263,1187,26,22,0,17,8,560,87
1873,Fabio Miretti,13.7,694,15,109,346,249,45,694,43,19,44.2,18,41.9,408,2017,1075,33,21,6,41,26,476,85
1874,Filippo Missori,2.0,82,4,41,25,16,0,82,2,0,0.0,2,100.0,20,72,17,1,0,0,3,1,27,3
1875,Tyrick Mitchell,32.1,1899,115,654,834,431,35,1899,30,17,56.7,9,30.0,827,3148,1433,23,19,4,35,17,957,90
1876,Kaoru Mitoma,25.8,1312,18,146,466,716,177,1312,129,58,45.0,55,42.6,891,6882,3828,143,82,85,60,33,986,260
1877,Aleksandar Mitrovic,22.3,814,27,79,392,349,144,806,47,23,48.9,22,46.8,451,1873,715,24,15,10,65,58,646,97
1878,Stefan Mitrovic,18.7,663,110,396,260,11,8,663,1,0,0.0,1,100.0,312,1443,616,1,0,0,2,0,331,1
1879,Maximilian Mittelstadt,9.4,616,33,223,281,126,8,616,33,19,57.6,12,36.4,261,1789,982,29,19,4,12,9,253,29
1880,Henrikh Mkhitaryan,22.1,1288,31,195,710,402,38,1288,35,14,40.0,16,45.7,754,4097,2024,48,47,10,44,20,899,74
1881,Anthony Modeste,9.0,219,22,34,98,88,34,219,4,0,0.0,4,100.0,91,299,94,3,1,2,18,9,142,36
1882,Luka Modric,19.4,1681,19,213,885,592,47,1680,47,19,40.4,21,44.7,1132,5681,2532,50,49,14,31,19,1361,87
1883,Terem Moffi,14.8,355,5,16,147,204,73,355,42,25,59.5,14,33.3,234,1552,632,25,15,14,25,20,240,77
1884,Terem Moffi,15.4,364,10,32,192,152,63,362,38,20,52.6,13,34.2,268,1799,812,29,23,11,41,13,263,61
1885,Mostafa Mohamed,21.5,607,37,64,259,288,107,607,39,21,53.8,15,38.5,355,1972,552,13,13,11,53,23,408,109
1886,Tobias Mohr,9.3,594,30,198,219,183,13,594,7,4,57.1,2,28.6,263,1526,793,20,7,1,8,8,290,39
1887,Johan Mojica,7.1,458,17,137,174,151,9,458,14,6,42.9,6,42.9,286,1820,884,27,15,5,10,5,276,38
1888,Johan Mojica,3.0,209,12,65,76,70,4,209,9,4,44.4,4,44.4,125,649,356,14,11,2,5,4,112,11
1890,Nahuel Molina,31.9,2229,87,696,833,709,47,2229,51,21,41.2,24,47.1,1080,4854,2929,73,43,9,32,10,1386,249
1891,Salvatore Molina,2.5,139,6,29,47,65,1,139,4,2,50.0,1,25.0,79,416,275,9,5,0,4,2,85,22
1892,Florent Mollet,12.1,690,14,100,345,251,20,690,27,10,37.0,13,48.1,484,2836,1151,25,11,2,19,13,449,67
1893,Florent Mollet,4.6,206,2,23,110,75,9,206,5,2,40.0,3,60.0,109,632,309,6,8,0,11,8,130,24
1894,Jon Moncayola,27.2,1698,59,387,949,379,14,1698,8,4,50.0,3,37.5,869,3900,2099,34,29,1,26,11,1060,50
1895,Monchu,22.6,1276,48,319,693,270,24,1276,20,10,50.0,7,35.0,636,2794,1252,17,18,3,34,15,749,25
1896,Cesar Montes,17.7,989,154,511,422,66,29,989,5,2,40.0,3,60.0,499,2365,1487,13,5,0,5,3,551,4
1898,Daniele Montevago,2.6,79,2,4,31,44,18,79,4,0,0.0,4,100.0,42,141,44,1,1,1,9,4,61,10
1899,Gonzalo Montiel,16.9,1023,54,291,433,310,33,1023,23,10,43.5,12,52.2,532,2769,1584,34,28,5,23,9,576,87
1901,Martin Montoya,5.0,302,22,95,161,48,5,302,5,2,40.0,3,60.0,151,594,309,6,2,0,7,4,167,12
1902,Kieffer Moore,14.2,522,36,59,286,178,49,522,13,2,15.4,7,53.8,252,940,302,10,8,2,42,31,396,56
1904,Alvaro Morata,21.1,655,29,68,297,299,105,655,41,20,48.8,16,39.0,387,2142,929,33,19,16,55,24,527,102
1905,Jon Morcillo,0.8,51,0,9,13,30,3,51,5,3,60.0,0,0.0,37,332,198,6,6,1,0,2,38,15
1906,Alberto Moreno,14.4,872,27,247,298,331,28,872,16,6,37.5,8,50.0,490,2569,1333,41,32,7,17,6,549,97
1907,Alex Moreno,14.8,949,60,327,337,293,43,949,57,23,40.4,27,47.4,510,3260,1642,65,29,16,38,15,570,122
1908,Alex Moreno,15.0,883,59,291,365,237,36,883,40,14,35.0,21,52.5,401,2628,1496,49,36,12,28,6,465,76
1909,Diego Moreno,7.1,389,35,134,176,81,7,389,11,3,27.3,8,72.7,177,867,393,9,5,2,8,3,184,19
1910,Gerard Moreno,13.7,634,16,57,282,309,67,632,55,29,52.7,20,36.4,401,1986,828,21,20,11,32,19,508,108
1911,Marlos Moreno,0.1,8,0,4,3,1,0,8,1,0,0.0,0,0.0,5,30,0,0,0,0,0,2,5,0
1912,Tete Morente,23.0,1068,40,190,379,509,60,1068,74,32,43.2,40,54.1,640,3751,1773,60,39,15,40,21,703,193
1913,Ilaix Moriba,11.2,654,18,123,339,197,15,654,30,12,40.0,10,33.3,383,1895,883,16,13,2,21,13,445,30
1915,Manu Morlanes,7.8,303,15,84,163,60,4,303,14,9,64.3,3,21.4,160,913,405,10,8,1,6,3,168,6
1916,Nikola Moro,13.6,931,29,210,549,181,18,931,26,18,69.2,7,26.9,553,2627,1180,24,22,1,13,9,654,35
1919,Dany Mota,21.2,835,25,76,405,364,94,835,73,35,47.9,25,34.2,519,3543,1410,66,35,31,76,36,639,166
1920,Lebo Mothiba,4.8,157,5,11,76,71,12,157,9,3,33.3,4,44.4,110,618,198,7,4,2,15,7,116,30
1921,Youssoufa Moukoko,12.7,346,1,24,137,191,62,346,45,17,37.8,26,57.8,209,1111,420,9,7,6,30,20,215,61
1922,Steve Mounie,18.4,675,29,67,325,290,95,674,21,10,47.6,9,42.9,414,2224,716,23,9,9,54,28,532,89
1924,Mason Mount,18.3,969,17,110,415,455,56,969,31,15,48.4,13,41.9,530,2745,1429,48,34,11,36,29,678,114
1925,Lucas Moura,1.7,118,0,15,47,58,12,118,11,5,45.5,6,54.5,65,387,169,4,8,2,6,5,83,15
1926,Bevic Moussiti-Oko,7.8,261,11,23,119,122,37,261,26,13,50.0,13,50.0,159,996,316,10,8,6,25,11,190,45
1927,Joao Moutinho,19.8,1218,42,243,658,325,15,1218,15,8,53.3,7,46.7,615,2554,1350,23,23,0,14,7,769,32
1929,Samuel Moutoussamy,26.7,1459,43,275,950,254,33,1459,29,16,55.2,11,37.9,1079,5649,2735,41,29,4,24,19,967,45
1930,Divin Mubama,0.4,11,1,2,6,3,0,11,2,1,50.0,1,50.0,7,49,3,0,0,0,0,2,8,1
1931,Mykhailo Mudryk,7.3,323,7,40,112,175,28,323,39,13,33.3,20,51.3,194,1438,689,25,20,7,29,11,207,43
1933,Nordi Mukiele,12.6,801,50,236,387,189,29,801,24,6,25.0,12,50.0,588,3067,1363,19,10,3,12,12,548,57
1936,Thomas Muller,18.5,1020,18,93,409,521,114,1020,18,9,50.0,9,50.0,574,2013,1010,33,24,11,49,20,791,182
1937,Abdul Mumin,10.2,493,59,248,231,19,8,493,9,5,55.6,4,44.4,268,1328,646,5,6,0,4,5,270,1
1938,Marshall Munetsi,30.0,1243,73,256,642,364,94,1243,44,20,45.5,18,40.9,818,4165,1792,33,17,9,53,16,732,87
1939,Iker Muniain,18.8,1256,5,86,612,575,40,1256,66,39,59.1,15,22.7,823,4049,1867,50,55,9,30,30,961,103
1940,Aihen Munoz,19.5,1226,39,340,531,366,9,1226,40,19,47.5,18,45.0,624,3038,1395,37,32,2,25,18,704,87
1942,Iker Munoz,2.8,134,9,43,78,13,0,134,2,1,50.0,0,0.0,63,331,166,0,2,0,1,2,83,4
1943,Pablo Munoz,0.1,6,0,1,2,3,0,6,1,0,0.0,1,100.0,6,17,0,0,0,0,2,1,6,1
1944,Luis Muriel,11.9,712,3,37,251,428,70,711,70,34,48.6,33,47.1,416,2792,1367,53,38,22,49,27,545,124
1945,Jeison Murillo,11.7,671,81,323,325,28,4,671,4,2,50.0,1,25.0,336,1509,903,8,4,0,7,1,385,3
1946,Vedat Muriqi,32.6,1194,90,160,592,450,112,1189,31,12,38.7,15,48.4,601,2558,863,28,28,10,80,46,896,152
1947,Jacob Murphy,13.9,590,11,58,214,329,75,590,43,14,32.6,21,48.8,364,2478,1497,66,32,29,17,23,421,141
1948,Nicola Murru,8.7,418,48,178,185,58,2,418,1,0,0.0,1,100.0,210,792,381,7,6,0,7,1,233,13
1950,Yunus Musah,23.4,1030,27,154,487,405,51,1030,70,27,38.6,35,50.0,646,4812,2417,72,62,11,52,22,729,101
1951,Jamal Musiala,24.4,1401,19,142,667,616,144,1401,152,77,50.7,63,41.4,1018,6027,2802,89,61,33,79,70,1089,196
1953,Marlon Mustapha,0.8,45,0,2,22,22,5,45,3,2,66.7,1,33.3,24,217,133,5,4,2,7,2,30,9
1954,Yvon Mvogo,20.1,661,601,659,2,0,0,661,1,1,100.0,0,0.0,451,2490,1670,0,0,0,1,0,274,0
1955,Enock Mwepu,2.4,116,1,12,54,53,7,116,5,1,20.0,4,80.0,58,318,141,5,2,1,10,5,80,17
1957,Vitaliy Mykolenko,29.5,1625,124,576,693,370,26,1625,25,11,44.0,14,56.0,701,3103,1491,31,33,7,32,8,798,72
1958,Joakim Maehle,24.5,1707,43,347,697,683,58,1707,53,18,34.0,32,60.4,932,4932,2801,81,64,11,39,24,1110,186
1959,Obite N'Dicka,29.9,2159,234,1078,1003,90,25,2159,10,6,60.0,3,30.0,1265,5821,3115,16,14,2,18,5,1394,5
1960,Nathan N'Goumou,1.0,40,0,6,14,20,0,40,3,1,33.3,2,66.7,27,167,27,1,2,0,0,2,25,7
1961,Nathan N'Goumou,7.7,308,8,59,95,158,27,308,27,7,25.9,14,51.9,168,1167,551,23,12,12,18,4,202,63
1962,Stanley N'Soki,14.3,931,65,415,481,43,7,931,21,12,57.1,7,33.3,598,2708,1443,17,6,0,14,4,601,10
1963,Herculano Nabian,0.0,1,0,0,1,0,0,1,1,0,0.0,1,100.0,1,13,13,0,0,0,0,0,1,0
1964,Nacho,18.2,1327,95,503,629,205,19,1327,17,11,64.7,4,23.5,762,3224,1899,18,10,4,15,9,937,34
1965,Nikolas Nartey,5.3,340,10,103,172,70,4,340,8,4,50.0,3,37.5,163,718,356,7,5,1,4,9,205,20
1966,Juanjo Narvaez,1.6,51,1,9,17,25,6,51,3,1,33.3,1,33.3,29,110,27,0,2,0,2,5,38,9
1968,Roberto Navarro,3.9,212,2,25,76,118,20,212,18,7,38.9,9,50.0,128,886,389,17,15,9,21,16,131,28
1969,Jesus Navas,22.0,1506,59,359,537,621,29,1506,22,11,50.0,6,27.3,867,4515,2101,46,33,9,17,10,976,207
1970,Keylor Navas,17.0,578,515,576,2,0,0,578,1,1,100.0,0,0.0,267,1718,1174,0,0,0,1,0,175,0
