,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
100,Waldemar Anton,de GER,DF,Hannover 96,Bundesliga,22.0,1996.0,34.0,1444.0,1733.0,83.3,29662.0,9494.0,422.0,485.0,87.0,801.0,884.0,90.6,207.0,306.0,67.6,0.0,0.2,0.4,-0.2,5.0,67.0,1.0,1.0,96.0
101,Luca Antonelli,it ITA,DF,Empoli,Serie A,31.0,1987.0,8.4,271.0,381.0,71.1,4089.0,1699.0,148.0,166.0,89.2,106.0,153.0,69.3,10.0,34.0,29.4,1.0,0.7,0.9,0.3,7.0,25.0,8.0,0.0,39.0
102,Mauro Antonio Burruchaga,ar ARG,MF,Chievo,Serie A,20.0,1998.0,0.6,31.0,39.0,79.5,435.0,179.0,19.0,22.0,86.4,10.0,12.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
104,Michail Antonio,jm JAM,"MF,FW",West Ham,Premier League,28.0,1990.0,23.4,496.0,773.0,64.2,7214.0,2025.0,302.0,381.0,79.3,127.0,222.0,57.2,40.0,82.0,48.8,4.0,4.4,2.5,-0.4,23.0,36.0,21.0,5.0,69.0
105,Antoñito,es ESP,"DF,MF",Valladolid,La Liga,30.0,1987.0,20.7,644.0,896.0,71.9,9991.0,4264.0,357.0,400.0,89.3,213.0,296.0,72.0,50.0,132.0,37.9,1.0,1.9,1.4,-0.9,23.0,59.0,25.0,13.0,71.0
106,Vitorino Antunes,pt POR,"DF,MF",Getafe,La Liga,31.0,1987.0,24.2,701.0,1198.0,58.5,13980.0,7479.0,278.0,344.0,80.8,291.0,456.0,63.8,118.0,319.0,37.0,3.0,3.1,3.1,-0.1,31.0,76.0,33.0,21.0,99.0
107,Anuar,ma MAR,"MF,FW",Valladolid,La Liga,23.0,1995.0,12.0,296.0,400.0,74.0,4913.0,1106.0,127.0,169.0,75.1,134.0,162.0,82.7,20.0,35.0,57.1,0.0,0.1,0.1,-0.1,2.0,16.0,1.0,0.0,35.0
108,Dennis Aogo,de GER,MF,Stuttgart,Bundesliga,31.0,1987.0,11.4,474.0,580.0,81.7,8762.0,1995.0,204.0,218.0,93.6,188.0,213.0,88.3,69.0,120.0,57.5,0.0,1.4,1.7,-1.4,15.0,27.0,5.0,4.0,38.0
109,Houssem Aouar,fr FRA,MF,Lyon,Ligue 1,20.0,1998.0,34.0,1793.0,2078.0,86.3,28536.0,7450.0,914.0,1027.0,89.0,672.0,722.0,93.1,134.0,184.0,72.8,7.0,4.7,3.4,2.3,44.0,200.0,36.0,0.0,274.0
110,Emmanuel Apeh,ng NGA,"FW,MF",Celta Vigo,La Liga,21.0,1996.0,0.2,3.0,4.0,75.0,49.0,0.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
111,Mauro Arambarri,uy URU,MF,Getafe,La Liga,22.0,1995.0,29.7,519.0,776.0,66.9,11338.0,3285.0,178.0,239.0,74.5,194.0,280.0,69.3,127.0,203.0,62.6,2.0,1.5,1.1,0.5,18.0,81.0,9.0,2.0,96.0
112,Guilherme Arana,br BRA,DF,Sevilla,La Liga,21.0,1997.0,7.0,231.0,289.0,79.9,3514.0,904.0,140.0,157.0,89.2,77.0,93.0,82.8,13.0,22.0,59.1,0.0,0.0,0.1,0.0,1.0,3.0,2.0,1.0,13.0
113,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,29.0,1989.0,21.0,1457.0,1661.0,87.7,23354.0,7729.0,739.0,796.0,92.8,525.0,576.0,91.1,120.0,155.0,77.4,7.0,3.4,3.5,3.6,30.0,170.0,24.0,5.0,207.0
114,Luiz Araújo,br BRA,"FW,MF",Lille,Ligue 1,22.0,1996.0,8.7,232.0,317.0,73.2,4202.0,1089.0,107.0,126.0,84.9,80.0,111.0,72.1,33.0,49.0,67.3,2.0,0.9,0.7,1.1,12.0,29.0,9.0,3.0,43.0
115,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,26.0,1991.0,29.8,1291.0,1502.0,86.0,25226.0,8148.0,387.0,439.0,88.2,769.0,841.0,91.4,117.0,184.0,63.6,0.0,0.3,0.3,-0.3,4.0,57.0,4.0,2.0,61.0
116,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,31.0,1987.0,21.7,863.0,1152.0,74.9,20574.0,7115.0,222.0,266.0,83.5,408.0,478.0,85.4,228.0,380.0,60.0,2.0,1.1,1.3,0.9,4.0,124.0,5.0,1.0,109.0
117,Joaquín Ardaiz,uy URU,FW,Frosinone,Serie A,19.0,1999.0,0.2,2.0,5.0,40.0,17.0,0.0,2.0,4.0,50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Alphonse Areola,fr FRA,GK,Paris S-G,Ligue 1,25.0,1993.0,21.0,445.0,516.0,86.2,10564.0,7543.0,94.0,94.0,100.0,251.0,254.0,98.8,99.0,166.0,59.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
119,Santiago Arias,co COL,DF,Atlético Madrid,La Liga,26.0,1992.0,19.7,787.0,1015.0,77.5,11137.0,4647.0,460.0,515.0,89.3,258.0,352.0,73.3,32.0,74.0,43.2,1.0,1.3,1.3,-0.3,14.0,47.0,22.0,7.0,84.0
120,Lorenzo Ariaudo,it ITA,DF,Frosinone,Serie A,29.0,1989.0,18.7,528.0,639.0,82.6,10727.0,4113.0,146.0,165.0,88.5,303.0,339.0,89.4,71.0,121.0,58.7,0.0,0.3,0.2,-0.3,4.0,29.0,1.0,0.0,36.0
121,Nicolò Armini,it ITA,DF,Lazio,Serie A,17.0,2001.0,0.4,20.0,25.0,80.0,400.0,182.0,7.0,9.0,77.8,11.0,13.0,84.6,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
122,Yoël Armougom,fr FRA,DF,Caen,Ligue 1,20.0,1998.0,20.6,635.0,901.0,70.5,10759.0,4681.0,321.0,368.0,87.2,230.0,322.0,71.4,65.0,161.0,40.4,1.0,1.7,1.7,-0.7,15.0,49.0,17.0,11.0,67.0
123,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,26.0,1992.0,15.9,492.0,648.0,75.9,7511.0,1972.0,256.0,315.0,81.3,175.0,200.0,87.5,36.0,58.0,62.1,2.0,1.5,1.0,0.5,29.0,61.0,22.0,1.0,86.0
124,José Arnaiz,es ESP,"MF,FW",Leganés,La Liga,23.0,1995.0,1.3,25.0,32.0,78.1,342.0,31.0,14.0,19.0,73.7,11.0,12.0,91.7,0.0,0.0,,0.0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,2.0
125,Marko Arnautović,at AUT,FW,West Ham,Premier League,29.0,1989.0,22.1,490.0,667.0,73.5,6585.0,1149.0,287.0,366.0,78.4,128.0,176.0,72.7,26.0,32.0,81.3,4.0,4.4,2.6,-0.4,36.0,26.0,15.0,2.0,43.0
126,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,24.0,1994.0,31.9,1111.0,1473.0,75.4,23482.0,6132.0,389.0,454.0,85.7,448.0,544.0,82.4,236.0,393.0,60.1,6.0,4.3,3.8,1.7,46.0,111.0,24.0,6.0,141.0
127,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,23.0,1994.0,36.0,1011.0,1161.0,87.1,25587.0,17018.0,185.0,186.0,99.5,543.0,550.0,98.7,281.0,419.0,67.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
128,Harry Arter,ie IRL,MF,Cardiff City,Premier League,28.0,1989.0,22.2,539.0,680.0,79.3,8935.0,2551.0,275.0,319.0,86.2,196.0,241.0,81.3,49.0,80.0,61.3,1.0,0.5,1.2,0.5,10.0,59.0,21.0,6.0,73.0
130,Kwadwo Asamoah,gh GHA,DF,Inter,Serie A,29.0,1988.0,29.7,1927.0,2217.0,86.9,30664.0,8604.0,1083.0,1146.0,94.5,623.0,741.0,84.1,169.0,232.0,72.8,1.0,1.8,2.7,-0.8,32.0,171.0,40.0,13.0,189.0
131,Takuma Asano,jp JPN,"MF,FW",Hannover 96,Bundesliga,23.0,1994.0,7.8,110.0,162.0,67.9,1446.0,333.0,65.0,82.0,79.3,28.0,40.0,70.0,6.0,11.0,54.5,0.0,0.4,0.4,-0.4,2.0,9.0,7.0,0.0,14.0
132,Santiago Ascacíbar,ar ARG,MF,Stuttgart,Bundesliga,21.0,1997.0,27.0,888.0,1111.0,79.9,14739.0,3759.0,420.0,502.0,83.7,369.0,427.0,86.4,69.0,107.0,64.5,0.0,0.5,1.5,-0.5,13.0,75.0,11.0,1.0,100.0
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,29.0,1989.0,32.0,544.0,826.0,65.9,19230.0,14913.0,41.0,41.0,100.0,230.0,236.0,97.5,272.0,541.0,50.3,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0
134,Marco Asensio,es ESP,FW,Real Madrid,La Liga,22.0,1996.0,19.8,839.0,1024.0,81.9,12382.0,2878.0,513.0,566.0,90.6,249.0,306.0,81.4,52.0,81.0,64.2,4.0,5.0,5.1,-1.0,30.0,49.0,45.0,15.0,95.0
135,Iago Aspas,es ESP,"FW,MF",Celta Vigo,La Liga,30.0,1987.0,25.0,731.0,919.0,79.5,11112.0,2271.0,393.0,462.0,85.1,217.0,263.0,82.5,67.0,84.0,79.8,6.0,6.7,3.9,-0.7,57.0,46.0,27.0,2.0,89.0
136,Simon Asta,de GER,DF,Augsburg,Bundesliga,17.0,2001.0,1.0,21.0,37.0,56.8,305.0,144.0,14.0,17.0,82.4,7.0,14.0,50.0,0.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,2.0
137,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,22.0,1996.0,25.1,1024.0,1261.0,81.2,14856.0,4125.0,598.0,671.0,89.1,355.0,434.0,81.8,45.0,91.0,49.5,0.0,2.6,3.5,-2.6,23.0,58.0,22.0,8.0,86.0
138,Christian Atsu,gh GHA,MF,Newcastle Utd,Premier League,26.0,1992.0,16.6,328.0,435.0,75.4,4232.0,941.0,180.0,199.0,90.5,76.0,121.0,62.8,21.0,35.0,60.0,0.0,1.6,0.9,-1.6,18.0,17.0,16.0,7.0,31.0
139,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,29.0,1989.0,30.3,524.0,744.0,70.4,5972.0,1550.0,353.0,430.0,82.1,94.0,153.0,61.4,13.0,27.0,48.1,5.0,4.2,3.5,0.8,33.0,30.0,33.0,4.0,70.0
140,Emil Audero,it ITA,GK,Sampdoria,Serie A,21.0,1997.0,36.0,868.0,1161.0,74.8,21390.0,14960.0,207.0,208.0,99.5,437.0,443.0,98.6,220.0,500.0,44.0,0.0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,0.0
141,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,Bundesliga,21.0,1997.0,5.1,69.0,88.0,78.4,822.0,122.0,37.0,45.0,82.2,18.0,22.0,81.8,2.0,2.0,100.0,0.0,0.8,0.6,-0.8,8.0,3.0,2.0,1.0,3.0
142,Ludwig Augustinsson,se SWE,DF,Werder Bremen,Bundesliga,24.0,1994.0,33.6,1546.0,1972.0,78.4,24560.0,9517.0,839.0,933.0,89.9,562.0,698.0,80.5,110.0,238.0,46.2,4.0,2.2,3.5,1.8,26.0,108.0,44.0,20.0,154.0
143,Serge Aurier,ci CIV,DF,Tottenham,Premier League,25.0,1992.0,6.3,253.0,348.0,72.7,3681.0,1497.0,132.0,153.0,86.3,89.0,128.0,69.5,11.0,24.0,45.8,2.0,1.0,0.9,1.0,6.0,14.0,9.0,6.0,26.0
144,Charlie Austin,eng ENG,FW,Southampton,Premier League,29.0,1989.0,10.9,116.0,200.0,58.0,1627.0,145.0,71.0,110.0,64.5,34.0,54.0,63.0,6.0,17.0,35.3,2.0,0.9,0.3,1.1,9.0,4.0,2.0,0.0,5.0
145,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,La Liga,24.0,1994.0,22.2,296.0,583.0,50.8,5882.0,2026.0,140.0,226.0,61.9,88.0,173.0,50.9,56.0,115.0,48.7,2.0,3.6,2.1,-1.6,22.0,48.0,17.0,3.0,78.0
146,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,26.0,1991.0,13.1,207.0,283.0,73.1,2618.0,485.0,133.0,156.0,85.3,46.0,65.0,70.8,7.0,15.0,46.7,2.0,1.2,0.5,0.8,16.0,11.0,5.0,0.0,19.0
147,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,23.0,1994.0,27.2,1265.0,1440.0,87.8,26586.0,8739.0,421.0,451.0,93.3,605.0,654.0,92.5,222.0,304.0,73.0,1.0,0.4,1.3,0.6,6.0,78.0,7.0,1.0,96.0
148,Floyd Ayité,tg TOG,"FW,MF",Fulham,Premier League,29.0,1988.0,5.3,156.0,200.0,78.0,2301.0,669.0,96.0,109.0,88.1,46.0,62.0,74.2,10.0,15.0,66.7,0.0,0.5,0.4,-0.5,9.0,14.0,6.0,1.0,23.0
149,César Azpilicueta,es ESP,DF,Chelsea,Premier League,28.0,1989.0,37.8,2494.0,2950.0,84.5,34344.0,11515.0,1557.0,1687.0,92.3,761.0,904.0,84.2,87.0,153.0,56.9,5.0,2.4,3.1,2.6,25.0,156.0,46.0,18.0,160.0
150,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,La Liga,27.0,1991.0,23.4,867.0,1054.0,82.3,17985.0,6935.0,267.0,285.0,93.7,447.0,498.0,89.8,143.0,245.0,58.4,0.0,0.1,0.1,-0.1,2.0,24.0,1.0,0.0,44.0
151,Florian Baak,de GER,MF,Hertha BSC,Bundesliga,19.0,1999.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Ludovic Baal,gf GUF,DF,Rennes,Ligue 1,32.0,1986.0,1.4,69.0,90.0,76.7,1028.0,554.0,43.0,46.0,93.5,21.0,30.0,70.0,5.0,12.0,41.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0
153,Khouma Babacar,sn SEN,FW,Sassuolo,Serie A,25.0,1993.0,16.5,249.0,306.0,81.4,3298.0,396.0,158.0,182.0,86.8,62.0,72.0,86.1,12.0,14.0,85.7,2.0,0.9,0.5,1.1,11.0,6.0,12.0,1.0,24.0
154,Ryan Babel,nl NED,"FW,MF",Fulham,Premier League,31.0,1986.0,13.9,403.0,513.0,78.6,5974.0,1541.0,223.0,253.0,88.1,133.0,156.0,85.3,25.0,49.0,51.0,3.0,2.2,1.6,0.8,23.0,29.0,10.0,3.0,40.0
156,Carlos Bacca,co COL,FW,Villarreal,La Liga,31.0,1986.0,14.1,185.0,277.0,66.8,2610.0,623.0,117.0,164.0,71.3,43.0,66.0,65.2,13.0,20.0,65.0,1.0,1.6,1.1,-0.6,23.0,12.0,11.0,0.0,24.0
157,Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,Premier League,20.0,1997.0,15.7,565.0,770.0,73.4,10416.0,3609.0,267.0,314.0,85.0,192.0,242.0,79.3,91.0,167.0,54.5,0.0,1.4,1.3,-1.4,18.0,92.0,13.0,1.0,95.0
158,Leandro Bacuna,cw CUW,MF,Cardiff City,Premier League,26.0,1991.0,6.2,105.0,163.0,64.4,1847.0,753.0,57.0,71.0,80.3,33.0,52.0,63.5,12.0,27.0,44.4,0.0,0.1,0.1,-0.1,1.0,14.0,2.0,1.0,16.0
159,Milan Badelj,hr CRO,MF,Lazio,Serie A,29.0,1989.0,12.7,743.0,879.0,84.5,12498.0,4299.0,353.0,401.0,88.0,284.0,316.0,89.9,76.0,106.0,71.7,0.0,0.5,0.7,-0.5,10.0,75.0,12.0,4.0,101.0
160,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,17.0,2001.0,19.6,977.0,1091.0,89.6,19277.0,6748.0,303.0,327.0,92.7,544.0,573.0,94.9,113.0,161.0,70.2,0.0,0.1,0.2,-0.1,2.0,61.0,2.0,0.0,93.0
161,Holger Badstuber,de GER,DF,Stuttgart,Bundesliga,29.0,1989.0,5.8,243.0,266.0,91.4,4859.0,1630.0,92.0,97.0,94.8,115.0,123.0,93.5,35.0,43.0,81.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0
162,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,26.0,1992.0,27.4,336.0,480.0,70.0,4329.0,692.0,175.0,233.0,75.1,97.0,128.0,75.8,15.0,24.0,62.5,1.0,2.7,2.8,-1.7,22.0,17.0,11.0,3.0,32.0
163,Daniel Baier,de GER,MF,Augsburg,Bundesliga,34.0,1984.0,31.3,1229.0,1626.0,75.6,22363.0,7481.0,510.0,610.0,83.6,515.0,634.0,81.2,159.0,275.0,57.8,1.0,1.2,1.2,-0.2,22.0,131.0,12.0,1.0,187.0
164,Leon Bailey,jm JAM,FW,Leverkusen,Bundesliga,20.0,1997.0,21.3,623.0,950.0,65.6,9939.0,2836.0,327.0,403.0,81.1,194.0,277.0,70.0,63.0,170.0,37.1,1.0,4.4,4.7,-3.4,47.0,37.0,33.0,15.0,72.0
165,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,24.0,1994.0,7.1,264.0,305.0,86.6,5067.0,1597.0,82.0,88.0,93.2,150.0,164.0,91.5,27.0,43.0,62.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0
166,Leighton Baines,eng ENG,DF,Everton,Premier League,33.0,1984.0,4.2,208.0,262.0,79.4,3030.0,1222.0,124.0,139.0,89.2,64.0,85.0,75.3,13.0,24.0,54.2,0.0,0.2,0.3,-0.2,4.0,14.0,2.0,1.0,17.0
167,Marvin Bakalorz,de GER,MF,Hannover 96,Bundesliga,28.0,1989.0,16.3,301.0,405.0,74.3,4514.0,1042.0,167.0,195.0,85.6,108.0,130.0,83.1,15.0,41.0,36.6,0.0,0.6,0.6,-0.6,8.0,16.0,5.0,1.0,29.0
168,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,23.0,1994.0,25.6,1151.0,1335.0,86.2,18367.0,5725.0,584.0,655.0,89.2,461.0,514.0,89.7,73.0,97.0,75.3,1.0,1.6,1.6,-0.6,25.0,115.0,14.0,1.0,156.0
169,Ridle Baku,de GER,MF,Mainz 05,Bundesliga,20.0,1998.0,10.4,367.0,451.0,81.4,6827.0,1518.0,147.0,182.0,80.8,172.0,201.0,85.6,45.0,51.0,88.2,0.0,0.4,0.7,-0.4,6.0,32.0,3.0,0.0,45.0
170,Fabián Balbuena,py PAR,DF,West Ham,Premier League,26.0,1991.0,22.4,662.0,836.0,79.2,12742.0,5652.0,235.0,262.0,89.7,342.0,402.0,85.1,70.0,137.0,51.1,0.0,0.2,0.3,-0.2,3.0,31.0,0.0,0.0,49.0
171,Keita Baldé,sn SEN,FW,Inter,Serie A,23.0,1995.0,9.9,256.0,340.0,75.3,3416.0,578.0,164.0,182.0,90.1,62.0,82.0,75.6,13.0,29.0,44.8,2.0,2.2,2.3,-0.2,22.0,11.0,17.0,10.0,27.0
172,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,29.0,1989.0,19.8,567.0,791.0,71.7,9102.0,1919.0,339.0,393.0,86.3,154.0,237.0,65.0,57.0,97.0,58.8,3.0,2.9,2.9,0.1,18.0,48.0,22.0,9.0,62.0
173,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,30.0,1988.0,5.8,169.0,227.0,74.4,2440.0,913.0,97.0,111.0,87.4,59.0,81.0,72.8,5.0,20.0,25.0,0.0,0.7,0.6,-0.7,3.0,7.0,3.0,1.0,11.0
174,Andrija Balić,hr CRO,"FW,MF",Udinese,Serie A,20.0,1997.0,0.3,25.0,26.0,96.2,389.0,87.0,15.0,15.0,100.0,3.0,3.0,100.0,4.0,5.0,80.0,0.0,0.1,0.0,-0.1,1.0,0.0,1.0,0.0,3.0
175,Fodé Ballo-Touré,sn SEN,DF,Lille,Ligue 1,21.0,1997.0,17.7,572.0,771.0,74.2,7986.0,3338.0,343.0,394.0,87.1,179.0,261.0,68.6,26.0,56.0,46.4,1.0,1.0,1.0,0.0,7.0,56.0,7.0,3.0,65.0
176,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,21.0,1997.0,17.7,645.0,858.0,75.2,10067.0,3832.0,346.0,394.0,87.8,243.0,315.0,77.1,41.0,94.0,43.6,3.0,2.4,1.5,0.6,18.0,46.0,18.0,12.0,72.0
177,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,38.0,1980.0,12.0,574.0,708.0,81.1,9649.0,3443.0,274.0,293.0,93.5,225.0,251.0,89.6,51.0,114.0,44.7,1.0,1.2,1.1,-0.2,18.0,63.0,12.0,5.0,75.0
178,Leon Balogun,ng NGA,DF,Brighton,Premier League,30.0,1988.0,6.6,168.0,222.0,75.7,3430.0,835.0,38.0,50.0,76.0,99.0,112.0,88.4,24.0,44.0,54.5,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,6.0
179,Mario Balotelli,it ITA,FW,Nice,Ligue 1,27.0,1990.0,8.4,160.0,231.0,69.3,2831.0,410.0,87.0,111.0,78.4,43.0,63.0,68.3,26.0,44.0,59.1,1.0,1.5,0.6,-0.5,8.0,11.0,2.0,0.0,25.0
180,Mario Balotelli,it ITA,FW,Marseille,Ligue 1,27.0,1990.0,10.4,157.0,231.0,68.0,2439.0,443.0,82.0,109.0,75.2,36.0,54.0,66.7,21.0,35.0,60.0,0.0,0.7,0.2,-0.7,9.0,12.0,2.0,0.0,18.0
182,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,28.0,1990.0,28.6,968.0,1281.0,75.6,14158.0,6172.0,567.0,625.0,90.7,331.0,459.0,72.1,38.0,119.0,31.9,4.0,1.9,1.3,2.1,16.0,66.0,17.0,11.0,90.0
183,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,22.0,1996.0,33.4,949.0,1233.0,77.0,13352.0,3664.0,525.0,614.0,85.5,276.0,343.0,80.5,56.0,106.0,52.8,3.0,5.3,3.8,-2.3,42.0,82.0,34.0,8.0,125.0
184,Sol Bamba,ci CIV,DF,Cardiff City,Premier League,33.0,1985.0,27.5,385.0,559.0,68.9,7809.0,3222.0,120.0,160.0,75.0,193.0,244.0,79.1,64.0,115.0,55.7,1.0,0.2,0.2,0.8,4.0,44.0,2.0,0.0,48.0
185,Yacine Bammou,ma MAR,"FW,MF",Caen,Ligue 1,26.0,1991.0,10.3,235.0,331.0,71.0,3031.0,643.0,162.0,184.0,88.0,52.0,76.0,68.4,9.0,30.0,30.0,0.0,0.4,0.8,-0.4,6.0,1.0,5.0,3.0,17.0
186,Éver Banega,ar ARG,MF,Sevilla,La Liga,30.0,1988.0,29.6,1823.0,2241.0,81.3,37173.0,13708.0,689.0,764.0,90.2,781.0,903.0,86.5,321.0,486.0,66.0,5.0,4.0,3.6,1.0,53.0,253.0,32.0,6.0,318.0
187,Mattia Bani,it ITA,DF,Chievo,Serie A,24.0,1993.0,29.0,1026.0,1278.0,80.3,20395.0,8223.0,346.0,394.0,87.8,514.0,583.0,88.2,145.0,252.0,57.5,0.0,0.8,0.3,-0.8,4.0,53.0,3.0,1.0,63.0
188,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,25.0,1992.0,13.7,278.0,388.0,71.6,4103.0,953.0,156.0,191.0,81.7,101.0,126.0,80.2,13.0,24.0,54.2,2.0,1.4,1.4,0.6,18.0,18.0,13.0,0.0,30.0
189,Antonín Barák,cz CZE,"MF,FW",Udinese,Serie A,23.0,1994.0,3.7,148.0,181.0,81.8,1969.0,421.0,84.0,99.0,84.8,47.0,52.0,90.4,2.0,10.0,20.0,0.0,0.2,0.1,-0.2,2.0,12.0,1.0,0.0,11.0
190,Federico Barba,it ITA,DF,Chievo,Serie A,24.0,1993.0,27.6,1007.0,1280.0,78.7,18800.0,7708.0,400.0,451.0,88.7,467.0,555.0,84.1,119.0,229.0,52.0,0.0,1.6,1.2,-1.6,11.0,80.0,18.0,4.0,106.0
191,Danilo Barbosa,br BRA,MF,Nice,Ligue 1,22.0,1996.0,17.2,560.0,656.0,85.4,8040.0,2021.0,329.0,368.0,89.4,186.0,202.0,92.1,25.0,42.0,59.5,0.0,0.9,0.7,-0.9,12.0,43.0,5.0,0.0,62.0
192,Enis Bardhi,mk MKD,MF,Levante,La Liga,23.0,1995.0,31.5,864.0,1188.0,72.7,13783.0,4114.0,432.0,528.0,81.8,291.0,364.0,79.9,83.0,171.0,48.5,4.0,3.8,2.7,0.2,29.0,94.0,26.0,6.0,150.0
193,Francesco Bardi,it ITA,GK,Frosinone,Serie A,26.0,1992.0,3.0,45.0,74.0,60.8,1293.0,1067.0,7.0,7.0,100.0,21.0,21.0,100.0,16.0,45.0,35.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
194,Phil Bardsley,sct SCO,DF,Burnley,Premier League,33.0,1985.0,18.6,526.0,783.0,67.2,9000.0,4162.0,257.0,297.0,86.5,217.0,303.0,71.6,44.0,148.0,29.7,0.0,1.1,1.5,-1.1,7.0,62.0,18.0,9.0,68.0
195,Nicolò Barella,it ITA,MF,Cagliari,Serie A,21.0,1997.0,34.5,1518.0,1923.0,78.9,24926.0,6737.0,788.0,893.0,88.2,498.0,604.0,82.5,160.0,270.0,59.3,3.0,3.1,4.0,-0.1,43.0,154.0,44.0,13.0,206.0
196,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,Bundesliga,29.0,1989.0,12.0,453.0,555.0,81.6,8653.0,3165.0,165.0,198.0,83.3,236.0,271.0,87.1,44.0,64.0,68.8,0.0,0.1,0.4,-0.1,4.0,58.0,4.0,0.0,57.0
197,Antonino Barillà,it ITA,MF,Parma,Serie A,30.0,1988.0,29.1,569.0,821.0,69.3,8704.0,3192.0,324.0,390.0,83.1,165.0,234.0,70.5,51.0,117.0,43.6,2.0,1.9,1.1,0.1,20.0,89.0,12.0,2.0,93.0
198,Ross Barkley,eng ENG,MF,Chelsea,Premier League,24.0,1993.0,13.8,877.0,971.0,90.3,13357.0,2609.0,496.0,529.0,93.8,275.0,301.0,91.4,64.0,72.0,88.9,5.0,2.1,1.8,2.9,22.0,66.0,18.0,1.0,90.0
199,Aymen Barkok,ma MAR,MF,Düsseldorf,Bundesliga,20.0,1998.0,5.7,169.0,228.0,74.1,2891.0,805.0,77.0,98.0,78.6,56.0,67.0,83.6,22.0,35.0,62.9,0.0,0.2,0.5,-0.2,3.0,14.0,6.0,2.0,25.0
200,Ashley Barnes,eng ENG,FW,Burnley,Premier League,28.0,1989.0,26.5,308.0,534.0,57.7,3993.0,942.0,197.0,284.0,69.4,73.0,135.0,54.1,17.0,43.0,39.5,2.0,3.3,2.5,-1.3,22.0,23.0,12.0,1.0,41.0
201,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,20.0,1997.0,11.2,244.0,336.0,72.6,2931.0,660.0,164.0,191.0,85.9,54.0,79.0,68.4,5.0,13.0,38.5,2.0,1.7,1.0,0.3,17.0,16.0,8.0,2.0,27.0
