Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
Gabriel Mercado,1675,ARG,DF,Sevilla,es La Liga,31.0,1987.0,23.0,19.0,1738.0,19.3,2.0,1.0,2.0,0.0,0.0,10.0,0.0,0.1,0.05,0.16,0.1,0.16,1.8,1.8,0.4,2.2,0.09,0.02,0.11,0.09,0.11,1675,ARG,DF,Sevilla,es La Liga,31.0,1987.0,19.3,2.0,11.0,3.0,27.3,0.57,0.16,0.18,0.67,13.8,0.0,0.0,0.0,1.8,1.8,0.16,0.2,0.2
Alex Meret,1676,ITA,GK,Napoli,it Serie A,21.0,1997.0,14.0,13.0,1151.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676,ITA,GK,Napoli,it Serie A,21.0,1997.0,12.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mehdi Merghem,1677,FRA,"FW,MF",Guingamp,fr Ligue 1,21.0,1997.0,9.0,9.0,721.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,1.6,1.6,0.1,1.7,0.2,0.02,0.21,0.2,0.21,1677,FRA,"FW,MF",Guingamp,fr Ligue 1,21.0,1997.0,8.0,0.0,24.0,4.0,16.7,3.0,0.5,0.0,0.0,26.0,1.0,0.0,0.0,1.6,1.6,0.07,-1.6,-1.6
Mikel Merino,1678,ESP,MF,Real Sociedad,es La Liga,22.0,1996.0,29.0,24.0,2055.0,22.8,3.0,3.0,3.0,0.0,0.0,10.0,1.0,0.13,0.13,0.26,0.13,0.26,2.9,2.9,2.4,5.3,0.13,0.11,0.23,0.13,0.23,1678,ESP,MF,Real Sociedad,es La Liga,22.0,1996.0,22.8,3.0,24.0,10.0,41.7,1.05,0.44,0.13,0.3,16.1,0.0,0.0,0.0,2.9,2.9,0.12,0.1,0.1
Sabin Merino,1679,ESP,"FW,MF",Leganés,es La Liga,26.0,1992.0,12.0,2.0,295.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,1.5,0.45,0.02,0.47,0.45,0.47,1679,ESP,"FW,MF",Leganés,es La Liga,26.0,1992.0,3.3,0.0,11.0,4.0,36.4,3.36,1.22,0.0,0.0,12.1,0.0,0.0,0.0,1.5,1.5,0.13,-1.5,-1.5
Martín Merquelanz,1680,ESP,MF,Real Sociedad,es La Liga,23.0,1995.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680,ESP,MF,Real Sociedad,es La Liga,23.0,1995.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Dries Mertens,1681,BEL,FW,Napoli,it Serie A,31.0,1987.0,35.0,23.0,2252.0,25.0,16.0,11.0,15.0,1.0,1.0,1.0,0.0,0.64,0.44,1.08,0.6,1.04,10.7,9.9,8.0,17.9,0.43,0.32,0.75,0.4,0.71,1681,BEL,FW,Napoli,it Serie A,31.0,1987.0,25.0,16.0,88.0,38.0,43.2,3.52,1.52,0.17,0.39,17.6,4.0,1.0,1.0,10.7,9.9,0.11,5.3,5.1
Roque Mesa,1682,ESP,MF,Sevilla,es La Liga,29.0,1989.0,31.0,20.0,1746.0,19.4,2.0,2.0,2.0,0.0,0.0,11.0,1.0,0.1,0.1,0.21,0.1,0.21,1.2,1.2,1.7,2.9,0.06,0.09,0.15,0.06,0.15,1682,ESP,MF,Sevilla,es La Liga,29.0,1989.0,19.4,2.0,28.0,7.0,25.0,1.44,0.36,0.07,0.29,21.0,1.0,0.0,0.0,1.2,1.2,0.04,0.8,0.8
Lionel Messi,1683,ARG,FW,Barcelona,es La Liga,31.0,1987.0,34.0,29.0,2713.0,30.1,36.0,13.0,32.0,4.0,5.0,3.0,0.0,1.19,0.43,1.63,1.06,1.49,23.8,19.9,14.4,34.2,0.79,0.48,1.27,0.66,1.14,1683,ARG,FW,Barcelona,es La Liga,31.0,1987.0,30.1,36.0,165.0,82.0,49.7,5.47,2.72,0.19,0.39,20.2,41.0,4.0,5.0,23.8,19.9,0.12,12.2,12.1
Romain Métanire,1684,MDG,DF,Reims,fr Ligue 1,28.0,1990.0,5.0,4.0,313.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.13,0.01,0.14,0.13,0.14,1684,MDG,DF,Reims,fr Ligue 1,28.0,1990.0,3.5,0.0,1.0,1.0,100.0,0.29,0.29,0.0,0.0,10.9,0.0,0.0,0.0,0.5,0.5,0.47,-0.5,-0.5
Thomas Meunier,1685,BEL,DF,Paris S-G,fr Ligue 1,26.0,1991.0,22.0,19.0,1610.0,17.9,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.17,0.17,0.34,0.17,0.34,2.5,2.5,3.3,5.8,0.14,0.18,0.32,0.14,0.32,1685,BEL,DF,Paris S-G,fr Ligue 1,26.0,1991.0,17.9,3.0,19.0,7.0,36.8,1.06,0.39,0.16,0.43,14.5,0.0,0.0,0.0,2.5,2.5,0.13,0.5,0.5
Mexer,1686,MOZ,DF,Rennes,fr Ligue 1,29.0,1988.0,29.0,29.0,2469.0,27.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.02,0.01,0.03,0.02,0.03,1686,MOZ,DF,Rennes,fr Ligue 1,29.0,1988.0,27.4,0.0,7.0,1.0,14.3,0.26,0.04,0.0,0.0,12.7,0.0,0.0,0.0,0.6,0.6,0.09,-0.6,-0.6
Max Meyer,1687,DEU,MF,Crystal Palace,eng Premier League,22.0,1995.0,29.0,15.0,1416.0,15.7,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.06,0.13,0.19,0.06,0.19,1.8,1.8,1.2,2.9,0.11,0.07,0.18,0.11,0.18,1687,DEU,MF,Crystal Palace,eng Premier League,22.0,1995.0,15.7,1.0,38.0,8.0,21.1,2.42,0.51,0.03,0.13,19.1,0.0,0.0,0.0,1.8,1.8,0.05,-0.8,-0.8
Matt Miazga,1688,USA,DF,Nantes,fr Ligue 1,23.0,1995.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.04,0.04,0.08,0.04,0.08,1688,USA,DF,Nantes,fr Ligue 1,23.0,1995.0,8.0,0.0,4.0,0.0,0.0,0.5,0.0,0.0,,10.0,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3
Míchel,1690,ESP,MF,Valladolid,es La Liga,30.0,1988.0,35.0,27.0,2553.0,28.4,1.0,2.0,1.0,0.0,1.0,9.0,0.0,0.04,0.07,0.11,0.04,0.11,1.5,0.7,4.2,4.9,0.05,0.15,0.2,0.02,0.17,1690,ESP,MF,Valladolid,es La Liga,30.0,1988.0,28.4,1.0,20.0,4.0,20.0,0.71,0.14,0.05,0.25,28.0,2.0,0.0,1.0,1.5,0.7,0.03,-0.5,0.3
Clément Michelin,1691,FRA,DF,Toulouse,fr Ligue 1,21.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,FRA,DF,Toulouse,fr Ligue 1,21.0,1997.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Petar Mićin,1692,SRB,MF,Udinese,it Serie A,19.0,1998.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692,SRB,MF,Udinese,it Serie A,19.0,1998.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Miguel,1693,ESP,FW,Valladolid,es La Liga,18.0,1999.0,2.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.91,0.0,0.91,0.91,0.91,1693,ESP,FW,Valladolid,es La Liga,18.0,1999.0,0.1,0.0,2.0,1.0,50.0,15.0,7.5,0.0,0.0,10.6,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Florian Miguel,1694,FRA,DF,Nîmes,fr Ligue 1,21.0,1996.0,13.0,12.0,1117.0,12.4,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.08,0.08,0.0,0.08,1.2,1.2,1.1,2.3,0.09,0.09,0.18,0.09,0.18,1694,FRA,DF,Nîmes,fr Ligue 1,21.0,1996.0,12.4,0.0,4.0,1.0,25.0,0.32,0.08,0.0,0.0,6.6,0.0,0.0,0.0,1.2,1.2,0.29,-1.2,-1.2
Nikola Milenković,1695,SRB,DF,Fiorentina,it Serie A,20.0,1997.0,34.0,34.0,3008.0,33.4,3.0,0.0,3.0,0.0,0.0,8.0,1.0,0.09,0.0,0.09,0.09,0.09,2.7,2.7,0.2,2.9,0.08,0.01,0.09,0.08,0.09,1695,SRB,DF,Fiorentina,it Serie A,20.0,1997.0,33.4,3.0,29.0,12.0,41.4,0.87,0.36,0.1,0.25,15.9,0.0,0.0,0.0,2.7,2.7,0.09,0.3,0.3
Arkadiusz Milik,1696,POL,FW,Napoli,it Serie A,24.0,1994.0,35.0,27.0,2396.0,26.6,17.0,3.0,17.0,0.0,0.0,4.0,0.0,0.64,0.11,0.75,0.64,0.75,13.9,13.9,3.0,16.8,0.52,0.11,0.63,0.52,0.63,1696,POL,FW,Napoli,it Serie A,24.0,1994.0,26.6,17.0,111.0,51.0,45.9,4.17,1.92,0.15,0.33,15.3,7.0,0.0,0.0,13.9,13.9,0.13,3.1,3.1
Sergej Milinković-Savić,1697,SRB,MF,Lazio,it Serie A,23.0,1995.0,31.0,29.0,2396.0,26.6,5.0,3.0,5.0,0.0,0.0,7.0,1.0,0.19,0.11,0.3,0.19,0.3,6.4,6.4,4.5,11.0,0.24,0.17,0.41,0.24,0.41,1697,SRB,MF,Lazio,it Serie A,23.0,1995.0,26.6,5.0,76.0,22.0,28.9,2.85,0.83,0.07,0.23,19.7,7.0,0.0,0.0,6.4,6.4,0.08,-1.4,-1.4
Vanja Milinković-Savić,1698,SRB,GK,SPAL,it Serie A,21.0,1997.0,2.0,2.0,164.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698,SRB,GK,SPAL,it Serie A,21.0,1997.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Luka Milivojević,1699,SRB,MF,Crystal Palace,eng Premier League,27.0,1991.0,38.0,38.0,3420.0,38.0,12.0,2.0,2.0,10.0,11.0,10.0,0.0,0.32,0.05,0.37,0.05,0.11,10.9,2.2,3.0,5.2,0.29,0.08,0.37,0.06,0.14,1699,SRB,MF,Crystal Palace,eng Premier League,27.0,1991.0,38.0,12.0,46.0,13.0,28.3,1.21,0.34,0.04,0.15,30.0,16.0,10.0,11.0,10.9,2.2,0.05,1.1,-0.2
Pere Milla,1700,ESP,"MF,FW",Eibar,es La Liga,25.0,1992.0,5.0,5.0,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.05,0.05,0.1,0.05,0.1,1700,ESP,"MF,FW",Eibar,es La Liga,25.0,1992.0,3.8,0.0,4.0,0.0,0.0,1.06,0.0,0.0,,19.2,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Vincenzo Millico,1701,ITA,MF,Torino,it Serie A,17.0,2000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701,ITA,MF,Torino,it Serie A,17.0,2000.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
James Milner,1702,GBR,"MF,DF",Liverpool,eng Premier League,32.0,1986.0,31.0,19.0,1789.0,19.9,5.0,4.0,2.0,3.0,3.0,6.0,1.0,0.25,0.2,0.45,0.1,0.3,3.4,1.1,5.3,6.4,0.17,0.27,0.44,0.05,0.32,1702,GBR,"MF,DF",Liverpool,eng Premier League,32.0,1986.0,19.9,5.0,21.0,4.0,19.0,1.06,0.2,0.1,0.5,22.7,1.0,3.0,3.0,3.4,1.1,0.05,1.6,0.9
Santi Mina,1703,ESP,FW,Valencia,es La Liga,22.0,1995.0,30.0,23.0,1852.0,20.6,7.0,5.0,7.0,0.0,0.0,4.0,0.0,0.34,0.24,0.58,0.34,0.58,8.1,7.9,3.9,11.8,0.39,0.19,0.58,0.38,0.58,1703,ESP,FW,Valencia,es La Liga,22.0,1995.0,20.6,7.0,43.0,22.0,51.2,2.09,1.07,0.16,0.32,11.7,0.0,0.0,0.0,8.1,7.9,0.18,-1.1,-0.9
Yerry Mina,1704,COL,DF,Everton,eng Premier League,23.0,1994.0,13.0,10.0,892.0,9.9,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,0.3,0.3,0.1,0.4,0.03,0.01,0.05,0.03,0.05,1704,COL,DF,Everton,eng Premier League,23.0,1994.0,9.9,1.0,4.0,1.0,25.0,0.4,0.1,0.25,1.0,10.8,0.0,0.0,0.0,0.3,0.3,0.08,0.7,0.7
Tyrone Mings,1705,GBR,DF,Bournemouth,eng Premier League,25.0,1993.0,5.0,2.0,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,1705,GBR,DF,Bournemouth,eng Premier League,25.0,1993.0,1.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ignasi Miquel,1706,ESP,DF,Getafe,es La Liga,25.0,1992.0,7.0,4.0,316.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706,ESP,DF,Getafe,es La Liga,25.0,1992.0,3.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kevin Mirallas,1707,BEL,"FW,MF",Fiorentina,it Serie A,30.0,1987.0,27.0,15.0,1299.0,14.4,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.14,0.07,0.21,0.14,0.21,3.3,3.3,1.4,4.7,0.23,0.1,0.32,0.23,0.32,1707,BEL,"FW,MF",Fiorentina,it Serie A,30.0,1987.0,14.4,2.0,29.0,9.0,31.0,2.01,0.62,0.07,0.22,18.5,0.0,0.0,0.0,3.3,3.3,0.11,-1.3,-1.3
Jorge Miramón,1708,ESP,DF,Huesca,es La Liga,29.0,1989.0,30.0,30.0,2492.0,27.7,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,0.8,0.8,1.9,2.7,0.03,0.07,0.1,0.03,0.1,1708,ESP,DF,Huesca,es La Liga,29.0,1989.0,27.7,1.0,12.0,4.0,33.3,0.43,0.14,0.08,0.25,22.9,0.0,0.0,0.0,0.8,0.8,0.06,0.2,0.2
Miranda,1709,BRA,DF,Inter,it Serie A,33.0,1984.0,14.0,14.0,1158.0,12.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.03,0.01,0.03,0.03,0.03,1709,BRA,DF,Inter,it Serie A,33.0,1984.0,12.9,0.0,4.0,1.0,25.0,0.31,0.08,0.0,0.0,10.1,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3
Antonio Mirante,1710,ITA,GK,Roma,it Serie A,35.0,1983.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710,ITA,GK,Roma,it Serie A,35.0,1983.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Virgil Misidjan,1711,NLD,"MF,FW",Nürnberg,de Bundesliga,25.0,1993.0,23.0,17.0,1543.0,17.1,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.06,0.12,0.06,0.12,2.5,2.5,0.9,3.4,0.14,0.05,0.2,0.14,0.2,1711,NLD,"MF,FW",Nürnberg,de Bundesliga,25.0,1993.0,17.1,1.0,23.0,8.0,34.8,1.34,0.47,0.04,0.13,19.5,0.0,0.0,0.0,2.5,2.5,0.11,-1.5,-1.5
Simone Missiroli,1712,ITA,MF,SPAL,it Serie A,32.0,1986.0,34.0,33.0,2741.0,30.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.3,1.9,0.02,0.04,0.06,0.02,0.06,1712,ITA,MF,SPAL,it Serie A,32.0,1986.0,30.5,0.0,15.0,1.0,6.7,0.49,0.03,0.0,0.0,21.4,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
Kostas Mitroglou,1713,GRC,FW,Marseille,fr Ligue 1,30.0,1988.0,14.0,7.0,580.0,6.4,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47,4.4,4.4,0.2,4.6,0.69,0.03,0.72,0.69,0.72,1713,GRC,FW,Marseille,fr Ligue 1,30.0,1988.0,6.4,3.0,19.0,9.0,47.4,2.95,1.4,0.16,0.33,10.0,0.0,0.0,0.0,4.4,4.4,0.23,-1.4,-1.4
Aleksandar Mitrović,1714,SRB,FW,Fulham,eng Premier League,23.0,1994.0,37.0,37.0,3280.0,36.4,11.0,3.0,10.0,1.0,1.0,7.0,0.0,0.3,0.08,0.38,0.27,0.36,14.1,13.3,3.2,16.5,0.39,0.09,0.47,0.36,0.45,1714,SRB,FW,Fulham,eng Premier League,23.0,1994.0,36.4,11.0,130.0,46.0,35.4,3.57,1.26,0.08,0.22,15.4,2.0,1.0,1.0,14.1,13.3,0.1,-3.1,-3.3
Stefan Mitrović,1716,SRB,DF,Strasbourg,fr Ligue 1,28.0,1990.0,34.0,34.0,3026.0,33.6,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.7,0.04,0.01,0.05,0.04,0.05,1716,SRB,DF,Strasbourg,fr Ligue 1,28.0,1990.0,33.6,0.0,14.0,3.0,21.4,0.42,0.09,0.0,0.0,9.0,0.0,0.0,0.0,1.3,1.3,0.1,-1.3,-1.3
Maximilian Mittelstädt,1717,DEU,"DF,MF",Hertha BSC,de Bundesliga,21.0,1997.0,25.0,20.0,1804.0,20.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.05,0.05,0.1,0.05,0.1,1.3,1.3,1.8,3.2,0.07,0.09,0.16,0.07,0.16,1717,DEU,"DF,MF",Hertha BSC,de Bundesliga,21.0,1997.0,20.0,1.0,23.0,6.0,26.1,1.15,0.3,0.04,0.17,18.8,0.0,0.0,0.0,1.3,1.3,0.06,-0.3,-0.3
Henrikh Mkhitaryan,1718,ARM,"FW,MF",Arsenal,eng Premier League,29.0,1989.0,25.0,19.0,1641.0,18.2,6.0,4.0,6.0,0.0,0.0,1.0,0.0,0.33,0.22,0.55,0.33,0.55,5.0,5.0,6.2,11.2,0.28,0.34,0.62,0.28,0.62,1718,ARM,"FW,MF",Arsenal,eng Premier League,29.0,1989.0,18.2,6.0,49.0,14.0,28.6,2.69,0.77,0.12,0.43,19.1,1.0,0.0,0.0,5.0,5.0,0.1,1.0,1.0
Luka Modrić,1719,HRV,MF,Real Madrid,es La Liga,32.0,1985.0,34.0,31.0,2608.0,29.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,0.1,0.21,0.31,0.1,0.31,2.7,2.7,3.8,6.4,0.09,0.13,0.22,0.09,0.22,1719,HRV,MF,Real Madrid,es La Liga,32.0,1985.0,29.0,3.0,37.0,12.0,32.4,1.28,0.41,0.08,0.25,21.1,0.0,0.0,0.0,2.7,2.7,0.07,0.3,0.3
Kevin Möhwald,1720,DEU,MF,Werder Bremen,de Bundesliga,25.0,1993.0,23.0,7.0,873.0,9.7,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.31,0.1,0.41,0.31,0.41,1.0,1.0,0.9,1.9,0.1,0.09,0.19,0.1,0.19,1720,DEU,MF,Werder Bremen,de Bundesliga,25.0,1993.0,9.7,3.0,20.0,10.0,50.0,2.06,1.03,0.15,0.3,23.0,1.0,0.0,0.0,1.0,1.0,0.05,2.0,2.0
Niklas Moisander,1721,FIN,DF,Werder Bremen,de Bundesliga,32.0,1985.0,30.0,30.0,2637.0,29.3,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.3,0.01,0.03,0.05,0.01,0.05,1721,FIN,DF,Werder Bremen,de Bundesliga,32.0,1985.0,29.3,0.0,8.0,1.0,12.5,0.27,0.03,0.0,0.0,15.3,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
Johan Mojica,1722,COL,"FW,MF",Girona,es La Liga,25.0,1992.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722,COL,"FW,MF",Girona,es La Liga,25.0,1992.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Hakim El Mokeddem,1723,BRA,"FW,MF",Toulouse,fr Ligue 1,19.0,1999.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.09,1.09,0.0,1.09,1723,BRA,"FW,MF",Toulouse,fr Ligue 1,19.0,1999.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Jorge Molina,1724,ESP,FW,Getafe,es La Liga,36.0,1982.0,38.0,28.0,2648.0,29.4,14.0,5.0,12.0,2.0,2.0,2.0,0.0,0.48,0.17,0.65,0.41,0.58,11.5,9.9,6.6,16.5,0.39,0.23,0.61,0.34,0.56,1724,ESP,FW,Getafe,es La Liga,36.0,1982.0,29.4,14.0,55.0,21.0,38.2,1.87,0.71,0.22,0.57,12.8,0.0,2.0,2.0,11.5,9.9,0.19,2.5,2.1
Cristian Molinaro,1725,ITA,"DF,MF",Frosinone,it Serie A,35.0,1983.0,14.0,13.0,1159.0,12.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.08,0.09,0.0,0.09,1725,ITA,"DF,MF",Frosinone,it Serie A,35.0,1983.0,12.9,0.0,1.0,0.0,0.0,0.08,0.0,0.0,,20.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Victor Mollejo,1726,ESP,"FW,DF",Atlético Madrid,es La Liga,17.0,2001.0,4.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.11,0.03,0.14,0.11,0.14,1726,ESP,"FW,DF",Atlético Madrid,es La Liga,17.0,2001.0,0.7,0.0,2.0,0.0,0.0,2.77,0.0,0.0,,19.8,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Florent Mollet,1727,FRA,MF,Montpellier,fr Ligue 1,26.0,1991.0,32.0,31.0,2564.0,28.5,6.0,4.0,6.0,0.0,0.0,6.0,1.0,0.21,0.14,0.35,0.21,0.35,3.9,3.9,7.1,11.1,0.14,0.25,0.39,0.14,0.39,1727,FRA,MF,Montpellier,fr Ligue 1,26.0,1991.0,28.5,6.0,84.0,33.0,39.3,2.95,1.16,0.07,0.18,25.0,18.0,0.0,0.0,3.9,3.9,0.05,2.1,2.1
Gabriele Moncini,1728,ITA,MF,SPAL,it Serie A,22.0,1996.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,1728,ITA,MF,SPAL,it Serie A,22.0,1996.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Thomas Monconduit,1729,FRA,MF,Amiens,fr Ligue 1,27.0,1991.0,33.0,32.0,2818.0,31.3,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,0.6,0.6,2.1,2.6,0.02,0.07,0.08,0.02,0.08,1729,FRA,MF,Amiens,fr Ligue 1,27.0,1991.0,31.3,0.0,17.0,5.0,29.4,0.54,0.16,0.0,0.0,27.7,0.0,0.0,0.0,0.6,0.6,0.03,-0.6,-0.6
Kévin Monnet-Paquet,1730,FRA,"DF,MF",Saint-Étienne,fr Ligue 1,29.0,1988.0,23.0,16.0,1482.0,16.5,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.06,0.12,0.06,0.12,1.8,1.8,1.0,2.8,0.11,0.06,0.17,0.11,0.17,1730,FRA,"DF,MF",Saint-Étienne,fr Ligue 1,29.0,1988.0,16.5,1.0,20.0,8.0,40.0,1.21,0.49,0.05,0.13,18.1,0.0,0.0,0.0,1.8,1.8,0.09,-0.8,-0.8
Nacho Monreal,1731,ESP,DF,Arsenal,eng Premier League,32.0,1986.0,22.0,21.0,1861.0,20.7,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.05,0.15,0.19,0.05,0.19,1.3,1.3,1.7,3.1,0.06,0.08,0.15,0.06,0.15,1731,ESP,DF,Arsenal,eng Premier League,32.0,1986.0,20.7,1.0,7.0,4.0,57.1,0.34,0.19,0.14,0.25,15.2,0.0,0.0,0.0,1.3,1.3,0.19,-0.3,-0.3
